time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/policy_gradient_loss,train/std,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/approx_kl,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
0,1,75776,3907,0.006257989080040716,-0.02477160574926529,0.948387861251831,0.2,0.3057861328125,0.05535465478897095,2352,-0.027221020311117172,0.0004092704424510632,0.024962455,-42.238471031188965,-2.2648247833333333,1258.0
0,2,76288,2455,0.3865745940711349,-0.012525154699687846,0.9480382800102234,0.2,0.066162109375,0.7372428178787231,2368,0.022478751838207245,0.0004092704424510632,0.011818128,-42.20485591888428,-2.2648247833333333,1258.0
0,3,76800,2221,0.006324016801954713,-0.027746127016143873,0.947567880153656,0.2,0.2674560546875,-1.3190274238586426,2384,-0.029826436191797256,0.0004092704424510632,0.01717166,-42.19856286048889,-2.2646647704918035,1258.0
0,4,77312,2119,0.3284224281087518,-0.014838881194009446,0.9472240209579468,0.2,0.0809326171875,0.810576856136322,2400,0.031246177852153778,0.0004092704424510632,0.016717857,-42.18362510204315,-2.2646647704918035,1258.0
1,5,77824,2040,0.0032534347374166828,-0.02520479616941884,0.9480279684066772,0.2,0.27587890625,-3.4142708778381348,2416,-0.03443392366170883,0.0004092704424510632,0.018904567,-42.188600182533264,-2.2646647704918035,1258.0
1,6,78336,1986,0.005663614356308244,-0.031751261893077753,0.9464895129203796,0.2,0.2877197265625,0.028010845184326172,2432,-0.05014324188232422,0.0004092704424510632,0.024027463,-42.19198167324066,-2.262905435483871,1258.0
1,7,78848,1939,0.3961739426013082,-0.012164003208454233,0.9456420540809631,0.2,0.0845947265625,0.6672091484069824,2448,0.015446394681930542,0.0004092704424510632,0.014203494,-42.14932453632355,-2.262905435483871,1258.0
2,8,79360,1911,0.007203642278909683,-0.03293829660105985,0.9450469017028809,0.2,0.293212890625,-0.10397088527679443,2464,-0.041131630539894104,0.0004092704424510632,0.020321704,-42.13019824028015,-2.2629874761904767,1258.0
2,9,79872,1901,0.31346286344341934,-0.01307615707628429,0.9449329376220703,0.2,0.0654296875,0.752021074295044,2480,0.026147153228521347,0.0004092704424510632,0.010879127,-42.11345911026001,-2.2629874761904767,1258.0
2,10,80384,1900,0.005063450145826209,-0.02188444293278735,0.9457892775535583,0.2,0.2308349609375,-1.6907732486724854,2496,-0.033602211624383926,0.0004092704424510632,0.01818122,-42.12127721309662,-2.2629874761904767,1258.0
2,11,80896,1895,0.008611581652075984,-0.02692796033807099,0.9460986256599426,0.2,0.26806640625,0.17055636644363403,2512,-0.03227943927049637,0.0004092704424510632,0.020278847,-42.14024472236633,-2.260725828125,1258.0
3,12,81408,1889,0.3494112811749801,-0.010172537891776301,0.9461918473243713,0.2,0.046875,0.7431930303573608,2528,0.021490052342414856,0.0004092704424510632,0.011379803,-42.145148515701294,-2.260725828125,1258.0
3,13,81920,1882,0.00640751353057567,-0.024174796752049588,0.9453856348991394,0.2,0.240478515625,-0.6776105165481567,2544,-0.03803662210702896,0.0004092704424510632,0.016798949,-42.1386855840683,-2.2586735076923077,1258.0
3,14,82432,1879,0.2930418255273253,-0.015215543593512848,0.9446179270744324,0.2,0.1356201171875,0.7700650691986084,2560,0.018797550350427628,0.0004092704424510632,0.017536819,-42.106183886528015,-2.2586735076923077,1258.0
4,15,82944,1869,0.002797400069539435,-0.031465359876165166,0.9464706778526306,0.2,0.2835693359375,-2.3357317447662354,2576,-0.04446698725223541,0.0004092704424510632,0.020707808,-42.11331248283386,-2.2586735076923077,1258.0
4,16,83456,1870,0.007278807432157919,-0.02827193539997097,0.9464586973190308,0.2,0.270751953125,0.3762403726577759,2592,-0.04172876849770546,0.0004092704424510632,0.026428446,-42.15969181060791,-2.2555956666666668,1258.0
4,17,83968,1870,0.27942785108461976,-0.018227183987619355,0.9461557269096375,0.2,0.135986328125,0.7063550353050232,2608,0.0039406269788742065,0.0004092704424510632,0.01733141,-42.13984978199005,-2.2555956666666668,1258.0
4,18,84480,1869,0.006983163708355278,-0.024332275585038587,0.9469565153121948,0.2,0.2242431640625,-0.10927855968475342,2624,-0.03140805661678314,0.0004092704424510632,0.014670491,-42.14708054065704,-2.2526486268656716,1258.0
5,19,84992,1866,0.3076692381873727,-0.013673184483195655,0.947208046913147,0.2,0.0789794921875,0.7955582141876221,2640,0.02613159269094467,0.0004092704424510632,0.015476226,-42.16835951805115,-2.2526486268656716,1258.0
5,20,85504,1866,0.003605112637160346,-0.026042540135676973,0.9485166072845459,0.2,0.24609375,-2.8874406814575195,2656,-0.03960997238755226,0.0004092704424510632,0.017472971,-42.1877121925354,-2.2526486268656716,1258.0
