time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/policy_gradient_loss,train/std,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/approx_kl,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
5,20,10240,1929,0.003920250841474626,-0.029049800301436335,0.9981562495231628,0.2,0.255126953125,0.43873780965805054,304,-0.04541836678981781,0.0004092704424510632,0.01752131,-43.953713059425354,-2.3057499999999997,1258.0
5,21,10752,1926,0.020454612793400884,-0.028807350783608854,0.9968717098236084,0.2,0.30908203125,0.37944120168685913,320,-0.029625914990901947,0.0004092704424510632,0.026237562,-43.8875515460968,-2.3057499999999997,1258.0
5,22,11264,1924,0.005450942015158944,-0.02197997333132662,0.9961549639701843,0.2,0.2010498046875,0.0790632963180542,336,-0.03123531863093376,0.0004092704424510632,0.015693156,-43.8522207736969,-2.3057499999999997,1258.0
6,23,11776,1920,0.0043202864690101705,-0.02436013137048576,0.9960459470748901,0.2,0.23486328125,0.029953479766845703,352,-0.029654812067747116,0.0004092704424510632,0.017499788,-43.842785716056824,-2.3337007777777776,1258.0
6,24,12288,1919,0.03880331802065484,-0.0317534112255089,0.9950911998748779,0.2,0.303466796875,0.025114834308624268,368,-0.0393248051404953,0.0004092704424510632,0.028432447,-43.8219838142395,-2.3337007777777776,1258.0
6,25,12800,1919,0.007437550229951739,-0.020253531241905876,0.9978463053703308,0.2,0.1663818359375,0.17267757654190063,384,-0.026113463565707207,0.0004092704424510632,0.011494795,-43.83994972705841,-2.3307826,1258.0
6,26,13312,1917,0.023746851045871153,-0.02163838855631184,0.9991767406463623,0.2,0.246826171875,0.5480040311813354,400,-0.020978359505534172,0.0004092704424510632,0.01580889,-43.91745948791504,-2.3307826,1258.0
7,27,13824,1914,0.0023948253874550574,-0.029997916048159823,0.9999507069587708,0.2,0.283203125,-1.712947130203247,416,-0.037663377821445465,0.0004092704424510632,0.02047549,-43.942779302597046,-2.3307826,1258.0
7,28,14336,1912,0.006746659710188396,-0.02679246374464128,0.9996898174285889,0.2,0.310546875,0.3030807375907898,432,-0.03826034441590309,0.0004092704424510632,0.026544254,-43.9533668756485,-2.334439636363636,1258.0
7,29,14848,1911,0.015702039061579853,-0.02375227728043683,0.9989185333251953,0.2,0.3349609375,0.3612910509109497,448,-0.018028896301984787,0.0004092704424510632,0.04061099,-43.93130147457123,-2.334439636363636,1258.0
8,30,15360,1910,0.00683710424345918,-0.037175468663917854,0.9976584315299988,0.2,0.30810546875,-0.5414779186248779,464,-0.047852616757154465,0.0004092704424510632,0.022873465,-43.902957916259766,-2.33174475,1258.0
8,31,15872,1907,0.02270873181987554,-0.02858029623166658,0.9986448884010315,0.2,0.2764892578125,0.49863988161087036,480,-0.0298544280230999,0.0004092704424510632,0.022000339,-43.888092398643494,-2.33174475,1258.0
8,32,16384,1907,0.002155286547349533,-0.023054106364725158,0.9962130784988403,0.2,0.1995849609375,-1.086181879043579,496,-0.030000345781445503,0.0004092704424510632,0.014737566,-43.88221311569214,-2.325864538461538,1258.0
8,33,16896,1906,0.0461670727818273,-0.0336827808059752,0.9964588284492493,0.2,0.3199462890625,0.08991581201553345,512,-0.027207905426621437,0.0004092704424510632,0.031487167,-43.829304337501526,-2.325864538461538,1258.0
9,34,17408,1901,0.0030430805272771977,-0.024952093430329114,0.9970919489860535,0.2,0.230712890625,-0.17938482761383057,528,-0.02698631025850773,0.0004092704424510632,0.018911727,-43.851762890815735,-2.325864538461538,1258.0
9,35,17920,1900,0.00660099602828268,-0.025559052141034044,0.9978495836257935,0.2,0.251220703125,0.10248017311096191,544,-0.04717644676566124,0.0004092704424510632,0.018320283,-43.86831986904144,-2.3451314285714284,1258.0
9,36,18432,1900,0.030439872469287366,-0.020809452209505253,0.9990461468696594,0.2,0.210693359375,0.4991137385368347,560,-0.027101177722215652,0.0004092704424510632,0.018969681,-43.899394392967224,-2.3451314285714284,1258.0
9,37,18944,1900,0.0032273446122417226,-0.018953212100313976,0.9980514645576477,0.2,0.155517578125,-0.8804075717926025,576,-0.019138557836413383,0.0004092704424510632,0.012919724,-43.90689742565155,-2.3346758666666667,1258.0
10,38,19456,1897,0.04539749858668074,-0.025640929365181364,0.9981095790863037,0.2,0.258544921875,0.4280252456665039,592,-0.021365946158766747,0.0004092704424510632,0.017950542,-43.87999892234802,-2.3346758666666667,1258.0
10,39,19968,1893,0.0022158610008773394,-0.024606095204944722,0.9975723624229431,0.2,0.2606201171875,-2.43141770362854,608,-0.0316334031522274,0.0004092704424510632,0.014846189,-43.876890420913696,-2.3346758666666667,1258.0
10,40,20480,1890,0.006361985404510051,-0.02393861862947233,0.9960997700691223,0.2,0.2210693359375,0.09368634223937988,624,-0.02691756933927536,0.0004092704424510632,0.01349411,-43.84376525878906,-2.3268665,1258.0
11,41,20992,1882,0.04688756205723621,-0.027297806882415898,0.99630206823349,0.2,0.218017578125,0.5179383754730225,640,-0.03686901926994324,0.0004092704424510632,0.024546456,-43.813377380371094,-2.3268665,1258.0
11,42,21504,1873,0.005986497373669408,-0.028981550436583348,0.995890736579895,0.2,0.2723388671875,-0.008649826049804688,656,-0.04091840237379074,0.0004092704424510632,0.023875762,-43.81923997402191,-2.321277588235294,1258.0
11,43,22016,1866,0.0621983707533218,-0.02356061918544583,0.9943214058876038,0.2,0.2025146484375,0.51416015625,672,-0.017667140811681747,0.0004092704424510632,0.020483356,-43.787843346595764,-2.321277588235294,1258.0
12,44,22528,1860,0.002838152340700617,-0.030341276578838006,0.9930654168128967,0.2,0.2686767578125,-0.839056134223938,688,-0.038662392646074295,0.0004092704424510632,0.016157396,-43.73342263698578,-2.321277588235294,1258.0
12,45,23040,1854,0.00429339144466212,-0.030290452894405462,0.9942260384559631,0.2,0.296875,0.05037814378738403,704,-0.03842884674668312,0.0004092704424510632,0.027426966,-43.72543680667877,-2.311687555555556,1258.0
12,46,23552,1848,0.08243057818617672,-0.02788088930537924,0.9950259923934937,0.2,0.240966796875,0.1812003254890442,720,-0.012202342972159386,0.0004092704424510632,0.020049833,-43.76277470588684,-2.311687555555556,1258.0
13,47,24064,1843,0.004362865613074973,-0.025233694119378924,0.9932042956352234,0.2,0.2225341796875,-1.0065593719482422,736,-0.03255537524819374,0.0004092704424510632,0.014236692,-43.74985873699188,-2.308644105263158,1258.0
13,48,24576,1837,0.0675494450260885,-0.023290398705285043,0.9932942986488342,0.2,0.193359375,0.6032397747039795,752,-0.010724538937211037,0.0004092704424510632,0.017836826,-43.71270954608917,-2.308644105263158,1258.0
13,49,25088,1832,0.0026401323048048653,-0.025088158814469352,0.9927500486373901,0.2,0.2381591796875,-1.2857446670532227,768,-0.03056015819311142,0.0004092704424510632,0.021347944,-43.71907889842987,-2.308644105263158,1258.0
14,50,25600,1827,0.009419976486242376,-0.025242164236260578,0.9906884431838989,0.2,0.2247314453125,0.3680555820465088,784,-0.029761385172605515,0.0004092704424510632,0.015121724,-43.66780245304108,-2.31164775,1258.0
14,51,26112,1822,0.03741868294309825,-0.023648883172427304,0.9905562400817871,0.2,0.2261962890625,0.711018979549408,800,-0.025684647262096405,0.0004092704424510632,0.021472482,-43.62731122970581,-2.31164775,1258.0
14,52,26624,1817,0.012220243836054578,-0.025470430380664766,0.9912289977073669,0.2,0.2740478515625,-0.6733001470565796,816,-0.025022422894835472,0.0004092704424510632,0.017616004,-43.64158773422241,-2.305498047619048,1258.0
14,53,27136,1813,0.06320029613561928,-0.024140562367392704,0.9907258152961731,0.2,0.19140625,0.6403838992118835,832,-0.014650803059339523,0.0004092704424510632,0.018555041,-43.64638364315033,-2.305498047619048,1258.0
15,54,27648,1808,0.003401271449547494,-0.021082138904603198,0.98979651927948,0.2,0.20947265625,-1.4583494663238525,848,-0.027321960777044296,0.0004092704424510632,0.01486794,-43.61977994441986,-2.305498047619048,1258.0
15,55,28160,1805,0.011288485227851197,-0.024518127873307094,0.9888586401939392,0.2,0.2425537109375,0.6296225190162659,864,-0.03065251186490059,0.0004092704424510632,0.018777393,-43.59312987327576,-2.3080343181818184,1258.0
15,56,28672,1801,0.021502492498257197,-0.023171676992205903,0.9895960092544556,0.2,0.2572021484375,0.7119141817092896,880,-0.03332122042775154,0.0004092704424510632,0.03227551,-43.581467270851135,-2.3080343181818184,1258.0
16,57,29184,1795,0.00932910198753234,-0.0240298445278313,0.9899393916130066,0.2,0.2158203125,-0.91228187084198,896,-0.04109761118888855,0.0004092704424510632,0.017941741,-43.60277545452118,-2.3030618260869566,1258.0
16,58,29696,1792,0.06769125582650304,-0.02277979312930256,0.9905301928520203,0.2,0.1644287109375,0.5806301236152649,912,-0.03228725492954254,0.0004092704424510632,0.015832365,-43.61700105667114,-2.3030618260869566,1258.0
16,59,30208,1788,0.0034208373072033282,-0.02980050436599413,0.9921253323554993,0.2,0.2720947265625,-0.9974446296691895,928,-0.04505817964673042,0.0004092704424510632,0.018933803,-43.64834010601044,-2.3031952083333334,1258.0
17,60,30720,1785,0.07101139146834612,-0.01373711513588205,0.9928174018859863,0.2,0.1385498046875,0.5986394882202148,944,-0.007637711241841316,0.0004092704424510632,0.01671563,-43.69218635559082,-2.3031952083333334,1258.0
17,61,31232,1782,0.001971668843907537,-0.017682028614217415,0.9932992458343506,0.2,0.2088623046875,-0.4279063940048218,960,-0.018312906846404076,0.0004092704424510632,0.016071066,-43.70612168312073,-2.3031952083333334,1258.0
17,62,31744,1779,0.004764605429954827,-0.02953546732896939,0.993037760257721,0.2,0.2735595703125,0.0212019681930542,976,-0.05281845107674599,0.0004092704424510632,0.022856537,-43.71265232563019,-2.29667868,1258.0
18,63,32256,1776,0.09367944533005357,-0.0202890993678011,0.9919281601905823,0.2,0.173095703125,0.526924729347229,992,-0.017503831535577774,0.0004092704424510632,0.016512807,-43.70338594913483,-2.29667868,1258.0
18,64,32768,1774,0.003732124769157963,-0.02449453684675973,0.9896566271781921,0.2,0.23828125,-0.4896538257598877,1008,-0.04176642373204231,0.0004092704424510632,0.018138394,-43.64708054065704,-2.298834653846154,1258.0
18,65,33280,1772,0.1414371971040964,-0.01705382502404973,0.9892380833625793,0.2,0.14306640625,0.2638155221939087,1024,-0.014453430660068989,0.0004092704424510632,0.014828453,-43.594332695007324,-2.298834653846154,1258.0
19,66,33792,1770,0.0022599373405682854,-0.029376079139183275,0.9886704683303833,0.2,0.275390625,-0.5480905771255493,1040,-0.043292123824357986,0.0004092704424510632,0.023062162,-43.591012835502625,-2.298834653846154,1258.0
19,67,34304,1767,0.006506321384222247,-0.028690727936918847,0.990759551525116,0.2,0.2486572265625,0.06926554441452026,1056,-0.03472987562417984,0.0004092704424510632,0.020990761,-43.60062837600708,-2.300832148148148,1258.0
19,68,34816,1765,0.10755915829213336,-0.01659081877733115,0.9907801151275635,0.2,0.1357421875,0.597478985786438,1072,-0.013744428753852844,0.0004092704424510632,0.018862838,-43.65481209754944,-2.300832148148148,1258.0
20,69,35328,1763,0.00548332816833863,-0.02530329777073348,0.9878359436988831,0.2,0.2188720703125,-0.17593276500701904,1088,-0.04095976799726486,0.0004092704424510632,0.015528972,-43.59692049026489,-2.296650857142857,1258.0
20,70,35840,1760,0.1410222259000875,-0.016073317397967912,0.9866787195205688,0.2,0.1397705078125,0.24310648441314697,1104,-0.005506717599928379,0.0004092704424510632,0.01795584,-43.52656805515289,-2.296650857142857,1258.0
20,71,36352,1758,0.0020664334479079116,-0.03481004490458872,0.9857372641563416,0.2,0.315185546875,-0.23672521114349365,1120,-0.050943728536367416,0.0004092704424510632,0.023127109,-43.49220550060272,-2.296650857142857,1258.0
20,72,36864,1756,0.005261056576273404,-0.02743155334610492,0.9851728677749634,0.2,0.259765625,0.12141603231430054,1136,-0.03923919051885605,0.0004092704424510632,0.017745364,-43.47086215019226,-2.2902250689655173,1258.0
21,73,37376,1753,0.1061463511432521,-0.02104222757043317,0.9850215911865234,0.2,0.132080078125,0.6332507133483887,1152,-0.025723155587911606,0.0004092704424510632,0.015665827,-43.464417695999146,-2.2902250689655173,1258.0
21,74,37888,1751,0.004471363572520204,-0.023080514976754785,0.9857951998710632,0.2,0.2215576171875,-0.4263315200805664,1168,-0.01800793781876564,0.0004092704424510632,0.01796339,-43.46762013435364,-2.2848969,1258.0
21,75,38400,1750,0.17717761604581028,-0.020230444715707563,0.985521137714386,0.2,0.1817626953125,0.6888161897659302,1184,0.017484143376350403,0.0004092704424510632,0.016347405,-43.48329818248749,-2.2848969,1258.0
22,76,38912,1747,0.003751680204004515,-0.023576976513140835,0.9835269451141357,0.2,0.2572021484375,-0.6364564895629883,1200,-0.030015788972377777,0.0004092704424510632,0.014804652,-43.44820284843445,-2.2848969,1258.0
22,77,39424,1746,0.008511056192219257,-0.031065425879205577,0.9835793972015381,0.2,0.2880859375,0.4682096242904663,1216,-0.03972094506025314,0.0004092704424510632,0.01678272,-43.40043640136719,-2.2848349677419355,1258.0
22,78,39936,1744,0.06348051916575059,-0.020726414455566555,0.9828808307647705,0.2,0.1712646484375,0.7898544073104858,1232,-0.01905624195933342,0.0004092704424510632,0.01825471,-43.400219798088074,-2.2848349677419355,1258.0
23,79,40448,1742,0.0068340002981130965,-0.027707763947546482,0.9854064583778381,0.2,0.256103515625,-1.323411464691162,1248,-0.02920568734407425,0.0004092704424510632,0.020683372,-43.40828800201416,-2.2856238125,1258.0
23,80,40960,1741,0.12572456593625247,-0.016000462070223875,0.9864907264709473,0.2,0.11962890625,0.7754910588264465,1264,0.0116520244628191,0.0004092704424510632,0.020114165,-43.49084794521332,-2.2856238125,1258.0
23,81,41472,1739,0.0028655893038376234,-0.0247051908809226,0.985770046710968,0.2,0.2403564453125,-1.613023042678833,1280,-0.030475681647658348,0.0004092704424510632,0.018604094,-43.49024736881256,-2.2856238125,1258.0
24,82,41984,1737,0.006431100206100382,-0.030246934242313728,0.9845567941665649,0.2,0.27294921875,0.35169994831085205,1296,-0.03814217075705528,0.0004092704424510632,0.022350125,-43.45294451713562,-2.2844289696969695,1258.0
24,83,42496,1736,0.09069568329141475,-0.01865935663226992,0.9842689633369446,0.2,0.1939697265625,0.36066770553588867,1312,-0.01625104807317257,0.0004092704424510632,0.02113114,-43.422409772872925,-2.2844289696969695,1258.0
24,84,43008,1734,0.008525190394720994,-0.02337747171986848,0.9873344898223877,0.2,0.204345703125,-0.0895693302154541,1328,-0.04339234530925751,0.0004092704424510632,0.015493505,-43.460877537727356,-2.284815470588235,1258.0
25,85,43520,1733,0.13769325631437823,-0.017444252604036592,0.9877377152442932,0.2,0.1121826171875,0.6588349342346191,1344,-0.013091033324599266,0.0004092704424510632,0.018301409,-43.528496742248535,-2.284815470588235,1258.0
25,86,44032,1730,0.002726155966229271,-0.029561909468611702,0.9866315722465515,0.2,0.2733154296875,-2.2807979583740234,1360,-0.03682902082800865,0.0004092704424510632,0.019005746,-43.50618636608124,-2.2831507999999996,1258.0
25,87,44544,1729,0.2087443678174168,-0.01586608677462209,0.9863855242729187,0.2,0.1201171875,0.5544630289077759,1376,-0.008017916232347488,0.0004092704424510632,0.014819647,-43.48651826381683,-2.2831507999999996,1258.0
26,88,45056,1728,0.0025707601234898902,-0.018553176370915025,0.9873749017715454,0.2,0.228271484375,-0.1264512538909912,1392,-0.028003981336951256,0.0004092704424510632,0.01900565,-43.49572002887726,-2.2831507999999996,1258.0
26,89,45568,1726,0.004073725096532144,-0.022352764644892886,0.9876437783241272,0.2,0.2501220703125,0.02145153284072876,1408,-0.020824793726205826,0.0004092704424510632,0.018426027,-43.521137714385986,-2.282748083333333,1258.0
26,90,46080,1724,0.2441338177304715,-0.014562866548658349,0.9880295991897583,0.2,0.080810546875,0.3068580627441406,1424,0.040593139827251434,0.0004092704424510632,0.015428616,-43.52247965335846,-2.282748083333333,1258.0
27,91,46592,1723,0.002568776671978412,-0.0251735036727041,0.9904584288597107,0.2,0.273681640625,-1.3909177780151367,1440,-0.02519999071955681,0.0004092704424510632,0.019219365,-43.562908411026,-2.277652324324324,1258.0
27,92,47104,1723,0.2112366856308654,-0.018310907209524885,0.9914156198501587,0.2,0.1131591796875,0.48617202043533325,1456,0.006866030395030975,0.0004092704424510632,0.02172692,-43.62104082107544,-2.277652324324324,1258.0
27,93,47616,1725,0.0035911703525925986,-0.025766290520550683,0.9923280477523804,0.2,0.2850341796875,-0.7850714921951294,1472,-0.041519053280353546,0.0004092704424510632,0.022492182,-43.643160462379456,-2.277652324324324,1258.0
27,94,48128,1727,0.004401631296786945,-0.02501404599752277,0.9925293326377869,0.2,0.23583984375,0.03399825096130371,1488,-0.030503271147608757,0.0004092704424510632,0.018898685,-43.66355741024017,-2.2758051578947365,1258.0
28,95,48640,1728,0.21848846424836665,-0.016057055589044467,0.9917145371437073,0.2,0.11669921875,0.6231592893600464,1504,0.00025676004588603973,0.0004092704424510632,0.018669311,-43.65033519268036,-2.2758051578947365,1258.0
28,96,49152,1729,0.00587302133499179,-0.026959902606904507,0.9905681610107422,0.2,0.2913818359375,-0.20598924160003662,1520,-0.04198934882879257,0.0004092704424510632,0.01959066,-43.6150940656662,-2.2740979487179485,1258.0
28,97,49664,1731,0.29847507644444704,-0.010605871953885071,0.9898834228515625,0.2,0.072509765625,0.17834800481796265,1536,0.0018036048859357834,0.0004092704424510632,0.010877674,-43.59096109867096,-2.2740979487179485,1258.0
28,98,50176,1733,0.0041955087617679965,-0.0279774286900647,0.989126443862915,0.2,0.256591796875,-0.3261491060256958,1552,-0.03853001073002815,0.0004092704424510632,0.02013591,-43.562763810157776,-2.2740979487179485,1258.0
29,99,50688,1734,0.0061692174058407545,-0.031332765152910724,0.9883000254631042,0.2,0.2913818359375,0.1565866470336914,1568,-0.05342300981283188,0.0004092704424510632,0.020589003,-43.54272711277008,-2.27050725,1258.0
29,100,51200,1735,0.16661344491876662,-0.01691015638061799,0.9883149862289429,0.2,0.1361083984375,0.7016732692718506,1584,-0.001974109560251236,0.0004092704424510632,0.011664922,-43.52691447734833,-2.27050725,1258.0
29,101,51712,1736,0.011887418309925124,-0.024684486154001206,0.987960934638977,0.2,0.2613525390625,-1.0779924392700195,1600,-0.03237782046198845,0.0004092704424510632,0.017172463,-43.53127884864807,-2.2736356585365853,1258.0
30,102,52224,1738,0.18441134225577116,-0.016290653264150023,0.9877060651779175,0.2,0.099853515625,0.6787725687026978,1616,0.007568143308162689,0.0004092704424510632,0.014411464,-43.520395159721375,-2.2736356585365853,1258.0
30,103,52736,1739,0.0035210701025789604,-0.028664590558037162,0.9866504669189453,0.2,0.25927734375,-0.9331917762756348,1632,-0.04312422126531601,0.0004092704424510632,0.017137097,-43.50340735912323,-2.2736356585365853,1258.0
30,104,53248,1740,0.006584464659681544,-0.031830626976443455,0.9872986674308777,0.2,0.2738037109375,0.31065040826797485,1648,-0.04531221091747284,0.0004092704424510632,0.019966343,-43.491623401641846,-2.2752950714285713,1258.0
30,105,53760,1741,0.12072178884409368,-0.02126948640216142,0.9883552193641663,0.2,0.1695556640625,0.7328696250915527,1664,-0.012168530374765396,0.0004092704424510632,0.01842993,-43.518463134765625,-2.2752950714285713,1258.0
31,106,54272,1742,0.006619175037485547,-0.023423614125931635,0.9900288581848145,0.2,0.2130126953125,-0.30856823921203613,1680,-0.024279920384287834,0.0004092704424510632,0.013996732,-43.56073319911957,-2.2729076976744187,1258.0
31,107,54784,1743,0.22724165162071586,-0.015968986597727053,0.9908287525177002,0.2,0.07666015625,0.7869589924812317,1696,0.013884032145142555,0.0004092704424510632,0.018351614,-43.60311722755432,-2.2729076976744187,1258.0
31,108,55296,1745,0.0034499453940952662,-0.02459235420974437,0.9910233616828918,0.2,0.25341796875,-4.572627544403076,1712,-0.02880055271089077,0.0004092704424510632,0.016713157,-43.61981546878815,-2.2729076976744187,1258.0
31,109,55808,1746,0.023625923495274037,-0.025747144856723025,0.9907681345939636,0.2,0.259521484375,0.580446183681488,1728,-0.03236401453614235,0.0004092704424510632,0.021839898,-43.61405098438263,-2.2698465909090912,1258.0
32,110,56320,1746,0.11270399496424943,-0.01098553584961337,0.9911364316940308,0.2,0.119140625,0.7563694715499878,1744,-0.002182519994676113,0.0004092704424510632,0.014547439,-43.60950791835785,-2.2698465909090912,1258.0
32,111,56832,1747,0.016193170653423294,-0.022975067200604826,0.9913718700408936,0.2,0.218017578125,0.16748982667922974,1760,-0.02446560561656952,0.0004092704424510632,0.015914805,-43.62743437290192,-2.268598266666667,1258.0
32,112,57344,1748,0.2687043531332165,-0.021969763562083244,0.9915820956230164,0.2,0.1329345703125,0.8475167155265808,1776,0.01772327721118927,0.0004092704424510632,0.0183868,-43.6273592710495,-2.268598266666667,1258.0
33,113,57856,1749,0.0038891969161340967,-0.02784408711886499,0.9913028478622437,0.2,0.237060546875,-4.568124294281006,1792,-0.03622341528534889,0.0004092704424510632,0.018344052,-43.62847971916199,-2.268598266666667,1258.0
33,114,58368,1750,0.14624833222478628,-0.01822791527956724,0.9907992482185364,0.2,0.13232421875,0.7087011337280273,1808,-0.010132506489753723,0.0004092704424510632,0.019827757,-43.61790633201599,-2.265601826086957,1258.0
33,115,58880,1751,0.009949456827598624,-0.022000432014465332,0.9909098148345947,0.2,0.2706298828125,0.9465513229370117,1824,-0.020804686471819878,0.0004092704424510632,0.035617895,-43.60215973854065,-2.265601826086957,1258.0
33,116,59392,1753,0.00965946467476897,-0.019943180566770025,0.9913696050643921,0.2,0.2308349609375,-0.21597743034362793,1840,-0.018881268799304962,0.0004092704424510632,0.016253494,-43.61065375804901,-2.265962382978724,1258.0
34,117,59904,1753,0.2197426453931257,-0.014641668196418323,0.9914205074310303,0.2,0.0740966796875,0.7740720510482788,1856,0.009265879169106483,0.0004092704424510632,0.014175298,-43.62261736392975,-2.265962382978724,1258.0
34,118,60416,1754,0.005726578761823475,-0.023245626012794673,0.9909650087356567,0.2,0.2215576171875,-5.043977737426758,1872,-0.033403415232896805,0.0004092704424510632,0.015100363,-43.61261188983917,-2.2669283958333333,1258.0
34,119,60928,1755,0.18288728687912226,-0.015410101041197777,0.9911158680915833,0.2,0.075439453125,0.7792384028434753,1888,0.013807237148284912,0.0004092704424510632,0.016304849,-43.60572028160095,-2.2669283958333333,1258.0
34,120,61440,1756,0.002706493676669197,-0.0182525369891664,0.9906747937202454,0.2,0.2012939453125,-2.6730427742004395,1904,-0.02528374269604683,0.0004092704424510632,0.01430526,-43.599693775177,-2.2669283958333333,1258.0
35,121,61952,1757,0.0059323407331248745,-0.024396437365794554,0.9890648722648621,0.2,0.2529296875,0.014581024646759033,1920,-0.021445728838443756,0.0004092704424510632,0.019463642,-43.56810808181763,-2.264230653061224,1258.0
35,122,62464,1758,0.22999990289099514,-0.013361397257540375,0.9881206154823303,0.2,0.05322265625,0.655669093132019,1936,-0.00574340857565403,0.0004092704424510632,0.0113786515,-43.5191456079483,-2.264230653061224,1258.0
35,123,62976,1759,0.005130545680003706,-0.02401447961165104,0.9879988431930542,0.2,0.25732421875,-0.22728538513183594,1952,-0.03372135013341904,0.0004092704424510632,0.01855554,-43.50166845321655,-2.26536584,1258.0
36,124,63488,1760,0.27768426784314215,-0.013341352096176706,0.9881579279899597,0.2,0.07177734375,0.6526147127151489,1968,0.01989312283694744,0.0004092704424510632,0.016120326,-43.49607956409454,-2.26536584,1258.0
36,125,64000,1761,0.0023368056063191034,-0.025916005368344486,0.9888518452644348,0.2,0.25927734375,-1.203200101852417,1984,-0.03815830871462822,0.0004092704424510632,0.017046686,-43.50473153591156,-2.26536584,1258.0
