time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/clip_fraction,train/explained_variance,train/std,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
32,58880,1837,115,0.2618408203125,-0.9848101139068604,0.9626258015632629,0.0004092704424510632,-0.034488048404455185,0.2,-0.028728942066663876,-42.74462008476257,0.019761834,0.0050702857988653705,1824,1223.0,-2.1691704166666668
32,59392,1836,116,0.082275390625,0.3498697876930237,0.9623993039131165,0.0004092704424510632,0.0004237312823534012,0.2,-0.01065627229763777,-42.73737418651581,0.014272172,0.11948004423175007,1840,1223.0,-2.1691704166666668
32,59904,1836,117,0.236572265625,-0.49072134494781494,0.9621277451515198,0.0004092704424510632,-0.03228031471371651,0.2,-0.02657258973340504,-42.72051763534546,0.015394304,0.003358239948283881,1856,1223.0,-2.1691704166666668
32,60416,1836,118,0.2313232421875,0.6376314759254456,0.9615417718887329,0.0004092704424510632,-0.029420357197523117,0.2,-0.029041143296126393,-42.71582472324371,0.01705041,0.02656172664137557,1872,1223.0,-2.169377530612245
33,60928,1836,119,0.279541015625,0.770424485206604,0.9618227481842041,0.0004092704424510632,-0.03943044692277908,0.2,-0.02917768817860633,-42.70309638977051,0.03225494,0.03548077508457936,1888,1223.0,-2.169377530612245
33,61440,1836,120,0.2364501953125,-4.615494728088379,0.961670458316803,0.0004092704424510632,-0.028731180354952812,0.2,-0.02435827811132185,-42.71188402175903,0.023470057,0.009834758355282247,1904,1223.0,-2.1690347400000003
33,61952,1836,121,0.087890625,0.21057963371276855,0.9612428545951843,0.0004092704424510632,-0.00796768069267273,0.2,-0.016956667066551745,-42.69832718372345,0.014755381,0.19477421685587615,1920,1223.0,-2.1690347400000003
34,62464,1835,122,0.2325439453125,-0.38329553604125977,0.9623074531555176,0.0004092704424510632,-0.020607801154255867,0.2,-0.02510242335847579,-42.70388102531433,0.014445417,0.0022301874159893487,1936,1223.0,-2.1688918235294117
34,62976,1835,123,0.1002197265625,0.34396183490753174,0.9626843333244324,0.0004092704424510632,0.009813481941819191,0.2,-0.017777215223759413,-42.73568630218506,0.019214593,0.17739037214778364,1952,1223.0,-2.1688918235294117
34,63488,1835,124,0.1932373046875,-0.9904913902282715,0.9633138179779053,0.0004092704424510632,-0.035803016275167465,0.2,-0.020945728902006522,-42.746514201164246,0.01310604,0.0025030625038198195,1968,1223.0,-2.1688918235294117
34,64000,1835,125,0.2703857421875,0.08339846134185791,0.9621948599815369,0.0004092704424510632,-0.048433128744363785,0.2,-0.03132619761163369,-42.75052344799042,0.019972188,0.00291535889118677,1984,1223.0,-2.166737596153846
35,64512,1835,126,0.071044921875,0.3588428497314453,0.9612978100776672,0.0004092704424510632,-0.0021800994873046875,0.2,-0.013947135041235015,-42.714128851890564,0.01286777,0.16651704558171332,2000,1223.0,-2.166737596153846
35,65024,1835,127,0.2274169921875,-3.460516929626465,0.962770402431488,0.0004092704424510632,-0.025818275287747383,0.2,-0.022191226336872205,-42.715174436569214,0.019018227,0.003852059453492984,2016,1223.0,-2.1650032264150942
35,65536,1834,128,0.0765380859375,0.2086004614830017,0.9626333117485046,0.0004092704424510632,0.027236707508563995,0.2,-0.014625401294324547,-42.752716183662415,0.013847351,0.23042743431869894,2032,1223.0,-2.1650032264150942
35,66048,1834,129,0.2283935546875,-0.424444317817688,0.9613199830055237,0.0004092704424510632,-0.02835007756948471,0.2,-0.022640286886598915,-42.72127377986908,0.016419843,0.005898623378016055,2048,1223.0,-2.163056111111111
36,66560,1834,130,0.15478515625,0.6818176507949829,0.9610242247581482,0.0004092704424510632,0.04308373108506203,0.2,-0.020946084157912992,-42.69077956676483,0.019767025,0.19049190822988749,2064,1223.0,-2.163056111111111
36,67072,1834,131,0.2381591796875,-0.814203143119812,0.958798348903656,0.0004092704424510632,-0.0425771027803421,0.2,-0.02488162653753534,-42.657111167907715,0.015754778,0.0038299272273434326,2080,1223.0,-2.163056111111111
36,67584,1834,132,0.229736328125,0.03738844394683838,0.9584006667137146,0.0004092704424510632,-0.02888377010822296,0.2,-0.02107720504864119,-42.60134255886078,0.01935386,0.001945562875334872,2096,1223.0,-2.1616448363636365
37,68096,1834,133,0.103271484375,0.06751656532287598,0.9582569003105164,0.0004092704424510632,0.02897041290998459,0.2,-0.01755448244512081,-42.59842658042908,0.014405642,0.37291119201108813,2112,1223.0,-2.1616448363636365
37,68608,1834,134,0.2222900390625,-1.9742088317871094,0.9577301740646362,0.0004092704424510632,-0.030771294608712196,0.2,-0.022619378360104747,-42.58508229255676,0.014985315,0.00638090255233692,2128,1223.0,-2.160049517857143
37,69120,1833,135,0.112548828125,0.32373493909835815,0.9576407074928284,0.0004092704424510632,0.023926958441734314,0.2,-0.017742348471074365,-42.57358133792877,0.01690342,0.2758535319007933,2144,1223.0,-2.160049517857143
37,69632,1833,136,0.2283935546875,-0.29796695709228516,0.9552977085113525,0.0004092704424510632,-0.03495513275265694,0.2,-0.023530698286776897,-42.54499113559723,0.014340259,0.004210345672618132,2160,1223.0,-2.160049517857143
38,70144,1833,137,0.265625,0.33372533321380615,0.954772412776947,0.0004092704424510632,-0.02359374798834324,0.2,-0.02907973076798953,-42.48539388179779,0.018999975,0.0057689880195539445,2176,1223.0,-2.160076192982456
38,70656,1833,138,0.1539306640625,0.567497730255127,0.9549766182899475,0.0004092704424510632,-0.00562991201877594,0.2,-0.02072892087744549,-42.487860918045044,0.021506786,0.1624441361054778,2192,1223.0,-2.160076192982456
38,71168,1833,139,0.2894287109375,-4.835213661193848,0.9555603861808777,0.0004092704424510632,-0.03769862651824951,0.2,-0.028753268532454967,-42.498494386672974,0.024001345,0.008928597046178766,2208,1223.0,-2.1585405
39,71680,1832,140,0.1065673828125,0.2108195424079895,0.9555468559265137,0.0004092704424510632,0.026903102174401283,0.2,-0.013743936404353008,-42.50675177574158,0.016977778,0.39046090468764305,2224,1223.0,-2.1585405
39,72192,1832,141,0.2705078125,-1.3137328624725342,0.9564604163169861,0.0004092704424510632,-0.030405715107917786,0.2,-0.027864385803695768,-42.51647675037384,0.018930763,0.009648071623814758,2240,1223.0,-2.159130288135593
39,72704,1832,142,0.0823974609375,0.4701579213142395,0.9571956396102905,0.0004092704424510632,0.04671304672956467,0.2,-0.01261141910799779,-42.54724204540253,0.015832871,0.2265736316330731,2256,1223.0,-2.159130288135593
39,73216,1832,143,0.27685546875,-0.5659303665161133,0.956390917301178,0.0004092704424510632,-0.03857380151748657,0.2,-0.028315903415204957,-42.550721883773804,0.016132079,0.004143404104979709,2272,1223.0,-2.159130288135593
40,73728,1832,144,0.3106689453125,0.1027173399925232,0.9559922218322754,0.0004092704424510632,-0.042639654129743576,0.2,-0.02900196283007972,-42.525073170661926,0.022398263,0.0021743495162809268,2288,1223.0,-2.1583065833333333
40,74240,1832,145,0.062744140625,0.23170262575149536,0.9561160206794739,0.0004092704424510632,0.014200106263160706,0.2,-0.013113596214680001,-42.51914715766907,0.012590476,0.3665975145995617,2304,1223.0,-2.1583065833333333
40,74752,1832,146,0.245361328125,-4.3340535163879395,0.9565774202346802,0.0004092704424510632,-0.03590919449925423,0.2,-0.023951503419084474,-42.52921187877655,0.022926372,0.014637025495176204,2320,1223.0,-2.1555441147540986
41,75264,1832,147,0.0626220703125,0.2138838768005371,0.9565147161483765,0.0004092704424510632,0.04702732339501381,0.2,-0.014344353083288297,-42.53007102012634,0.011662311,0.4571581620257348,2336,1223.0,-2.1555441147540986
0,75776,3992,1,0.230224609375,0.24139142036437988,0.9550786018371582,0.0004092704424510632,-0.019485926255583763,0.2,-0.024088450096314773,-42.51236426830292,0.013473447,0.018636560038430616,2352,1223.0,-2.1555441147540986
0,76288,2511,2,0.242919921875,0.5917338132858276,0.9543024897575378,0.0004092704424510632,0.03438171371817589,0.2,-0.02484345861012116,-42.468775510787964,0.026421007,0.14746285695582628,2368,1223.0,-2.154933161290322
0,76800,2231,3,0.1741943359375,0.9062991142272949,0.9535452127456665,0.0004092704424510632,-0.0194119680672884,0.2,-0.016428922186605632,-42.44982051849365,0.020138156,0.07751962379552424,2384,1223.0,-2.154933161290322
0,77312,2110,4,0.25732421875,-6.262650489807129,0.9548521637916565,0.0004092704424510632,-0.03812723234295845,0.2,-0.028023034246871248,-42.447537541389465,0.017237054,0.019623787462478504,2400,1223.0,-2.1507096666666667
1,77824,2046,5,0.126708984375,0.18288040161132812,0.9557594656944275,0.0004092704424510632,0.003367563709616661,0.2,-0.0194650316843763,-42.49253058433533,0.01865773,0.3770616319961846,2416,1223.0,-2.1507096666666667
1,78336,2003,6,0.2449951171875,-1.4602601528167725,0.9567767977714539,0.0004092704424510632,-0.027931464836001396,0.2,-0.027094032091554254,-42.519935846328735,0.015167749,0.0017701858596410602,2432,1223.0,-2.148300203125
1,78848,1974,7,0.067626953125,0.17167538404464722,0.9569031596183777,0.0004092704424510632,0.03869203105568886,0.2,-0.011693932246998884,-42.54311513900757,0.014643034,0.4548287228681147,2448,1223.0,-2.148300203125
2,79360,1951,8,0.2069091796875,-0.668499231338501,0.9566861987113953,0.0004092704424510632,-0.04067045450210571,0.2,-0.02416365366661921,-42.54071319103241,0.0141763445,0.006448870095482562,2464,1223.0,-2.148300203125
2,79872,1935,9,0.1983642578125,0.15119630098342896,0.9561799764633179,0.0004092704424510632,-0.03828679025173187,0.2,-0.022144316899357364,-42.52621793746948,0.011993999,0.002738257942837663,2480,1223.0,-2.1432194153846154
2,80384,1923,10,0.10791015625,0.3938513994216919,0.9559371471405029,0.0004092704424510632,0.04156062379479408,0.2,-0.013352914058486931,-42.51004767417908,0.018642925,0.2269437868380919,2496,1223.0,-2.1432194153846154
2,80896,1913,11,0.2864990234375,-2.067654848098755,0.9562584757804871,0.0004092704424510632,-0.0420273095369339,0.2,-0.029625769704580307,-42.50993871688843,0.027782917,0.0038697640993632376,2512,1223.0,-2.1424580606060606
3,81408,1904,12,0.046630859375,0.40501904487609863,0.9560055732727051,0.0004092704424510632,0.04286491125822067,0.2,-0.009542836400214583,-42.51537227630615,0.01101622,0.3003098035696894,2528,1223.0,-2.1424580606060606
3,81920,1896,13,0.253662109375,-0.9774729013442993,0.9537394642829895,0.0004092704424510632,-0.030050305649638176,0.2,-0.022970698759309016,-42.479287981987,0.022184137,0.002295883750775829,2544,1223.0,-2.1424580606060606
3,82432,1889,14,0.25732421875,0.5964061617851257,0.953854501247406,0.0004092704424510632,-0.01068492978811264,0.2,-0.028470383753301576,-42.43148744106293,0.019484097,0.06342305452562869,2560,1223.0,-2.142715805970149
4,82944,1883,15,0.2210693359375,0.7582835555076599,0.9534708857536316,0.0004092704424510632,-0.03058099001646042,0.2,-0.02164867741521448,-42.43832230567932,0.030957561,0.0682738377363421,2576,1223.0,-2.142715805970149
4,83456,1879,16,0.253662109375,-7.066841125488281,0.9541704654693604,0.0004092704424510632,-0.025127297267317772,0.2,-0.024409121368080378,-42.43400478363037,0.019950349,0.018215405172668397,2592,1223.0,-2.144603544117647
4,83968,1874,17,0.0634765625,0.21167254447937012,0.9544017314910889,0.0004092704424510632,0.03583158552646637,0.2,-0.012667917399085127,-42.45567274093628,0.013157112,0.48132365429773927,2608,1223.0,-2.144603544117647
4,84480,1870,18,0.24072265625,-1.088571310043335,0.9549001455307007,0.0004092704424510632,-0.03929558023810387,0.2,-0.02713572203356307,-42.462780833244324,0.018467836,0.007006279280176386,2624,1223.0,-2.1415609130434783
5,84992,1867,19,0.0340576171875,0.4498598575592041,0.9549674987792969,0.0004092704424510632,0.04200543463230133,0.2,-0.008868779004842509,-42.47115075588226,0.008181203,0.34445977536961436,2640,1223.0,-2.1415609130434783
5,85504,1863,20,0.2110595703125,-0.16858530044555664,0.956073522567749,0.0004092704424510632,-0.026090199127793312,0.2,-0.020289688458433375,-42.48337256908417,0.015990434,0.004955174132192042,2656,1223.0,-2.1415609130434783
5,86016,1857,21,0.267333984375,0.25147610902786255,0.9546358585357666,0.0004092704424510632,-0.025295881554484367,0.2,-0.025033464306034148,-42.493157386779785,0.01993392,0.00810240897408221,2672,1223.0,-2.1441536142857145
6,86528,1855,22,0.048095703125,0.6030004024505615,0.9543152451515198,0.0004092704424510632,-0.002842158079147339,0.2,-0.012058062275173143,-42.44648253917694,0.012186757,0.2564715822227299,2688,1223.0,-2.1441536142857145
6,87040,1854,23,0.273681640625,-4.757355213165283,0.9538678526878357,0.0004092704424510632,-0.02842642553150654,0.2,-0.02723771622913773,-42.44416415691376,0.018104985,0.005183622619369999,2704,1223.0,-2.1427076619718313
6,87552,1852,24,0.08203125,0.18097460269927979,0.9535195827484131,0.0004092704424510632,0.056984491646289825,0.2,-0.0149780184001429,-42.42542231082916,0.014717691,0.4568006880581379,2720,1223.0,-2.1427076619718313
6,88064,1850,25,0.260498046875,-0.7745945453643799,0.9564699530601501,0.0004092704424510632,-0.03379136323928833,0.2,-0.03038242956972681,-42.46084642410278,0.020458907,0.0044015174062224105,2736,1223.0,-2.141577847222222
7,88576,1849,26,0.092041015625,0.5988923907279968,0.957126259803772,0.0004092704424510632,0.05098232626914978,0.2,-0.0194383798079798,-42.5372257232666,0.017755337,0.3174222628585994,2752,1223.0,-2.141577847222222
7,89088,1847,27,0.25439453125,-1.615583896636963,0.9567034244537354,0.0004092704424510632,-0.041324250400066376,0.2,-0.030209568460122682,-42.527388215065,0.017524794,0.0033664395014056936,2768,1223.0,-2.141577847222222
7,89600,1846,28,0.240966796875,0.21060681343078613,0.9569505453109741,0.0004092704424510632,-0.028140386566519737,0.2,-0.024244022075436078,-42.53255641460419,0.016573556,0.0056832630798453465,2784,1223.0,-2.140993630136986
8,90112,1844,29,0.0802001953125,0.610031247138977,0.9569090604782104,0.0004092704424510632,0.032667968422174454,0.2,-0.014817110175499693,-42.536856293678284,0.011739047,0.37566816923208535,2800,1223.0,-2.140993630136986
8,90624,1843,30,0.2388916015625,-3.4257607460021973,0.9565873146057129,0.0004092704424510632,-0.03369635343551636,0.2,-0.025512934662401676,-42.53282010555267,0.017759968,0.011587945569772273,2816,1223.0,-2.1385915945945944
8,91136,1842,31,0.0535888671875,0.39011502265930176,0.9563654065132141,0.0004092704424510632,0.028159858658909798,0.2,-0.009365762525703758,-42.52682173252106,0.009126276,0.34915387025102973,2832,1223.0,-2.1385915945945944
8,91648,1841,32,0.28759765625,-0.1388707160949707,0.9585983753204346,0.0004092704424510632,-0.04391833022236824,0.2,-0.03247392446792219,-42.548521995544434,0.022733884,0.0030587376168114133,2848,1223.0,-2.1385915945945944
9,92160,1840,33,0.3087158203125,0.059668660163879395,0.9601978063583374,0.0004092704424510632,-0.0560024157166481,0.2,-0.03315948520321399,-42.61574900150299,0.02261712,0.002394978069787612,2864,1223.0,-2.138011333333333
9,92672,1840,34,0.120361328125,0.04673856496810913,0.9606859683990479,0.0004092704424510632,0.018688183277845383,0.2,-0.018100932706147432,-42.6490752696991,0.012583956,0.7138056589756161,2880,1223.0,-2.138011333333333
9,93184,1839,35,0.296142578125,-5.505154609680176,0.959784209728241,0.0004092704424510632,-0.03130537271499634,0.2,-0.02411731146275997,-42.64366376399994,0.025156925,0.0025875497158267535,2896,1223.0,-2.137537039473684
10,93696,1839,36,0.021728515625,0.07938075065612793,0.9593179821968079,0.0004092704424510632,0.14077799022197723,0.2,-0.00638788407377433,-42.61400282382965,0.005669777,0.7641627758275717,2912,1223.0,-2.137537039473684
10,94208,1838,37,0.2479248046875,-0.6633985042572021,0.960456907749176,0.0004092704424510632,-0.04114428162574768,0.2,-0.02788301868713461,-42.622982025146484,0.016558766,0.0027194551403226797,2928,1223.0,-2.137184779220779
10,94720,1837,38,0.097412109375,0.46884799003601074,0.9602789282798767,0.0004092704424510632,0.047671128064394,0.2,-0.014831331558525562,-42.65055441856384,0.015593819,0.4344996875151992,2944,1223.0,-2.137184779220779
10,95232,1837,39,0.2630615234375,-0.6552994251251221,0.9607564210891724,0.0004092704424510632,-0.0396210253238678,0.2,-0.02312838874058798,-42.64231991767883,0.019792935,0.005345765413949266,2960,1223.0,-2.137184779220779
11,95744,1836,40,0.222412109375,-0.1885284185409546,0.9610951542854309,0.0004092704424510632,-0.031033268198370934,0.2,-0.02301661341334693,-42.663081884384155,0.018290162,0.0035168465474271215,2976,1223.0,-2.136424782051282
11,96256,1835,41,0.0404052734375,0.3872922658920288,0.9612345695495605,0.0004092704424510632,0.031624361872673035,0.2,-0.009377020403917413,-42.66450297832489,0.009784854,0.5052974850405008,2992,1223.0,-2.136424782051282
11,96768,1835,42,0.2908935546875,-3.9073219299316406,0.9605896472930908,0.0004092704424510632,-0.042320579290390015,0.2,-0.027097070385934785,-42.65597593784332,0.02419224,0.006781925476389006,3008,1223.0,-2.1379003544303794
12,97280,1834,43,0.0489501953125,0.1553785800933838,0.9602375626564026,0.0004092704424510632,0.13806980848312378,0.2,-0.008298873268358875,-42.63723003864288,0.010076286,0.8314840651582927,3024,1223.0,-2.1379003544303794
12,97792,1834,44,0.2857666015625,0.16608786582946777,0.9586931467056274,0.0004092704424510632,-0.03827060014009476,0.2,-0.028218459599884227,-42.61423122882843,0.022078384,0.005317567934980616,3040,1223.0,-2.1379003544303794
12,98304,1833,45,0.2686767578125,0.5932139158248901,0.9579989910125732,0.0004092704424510632,-0.015872647985816002,0.2,-0.026250156697642524,-42.56619215011597,0.018021947,0.04201922926586121,3056,1223.0,-2.1393176875
12,98816,1833,46,0.09619140625,0.8298850655555725,0.9579939842224121,0.0004092704424510632,-0.015441298484802246,0.2,-0.014180415149894543,-42.55680739879608,0.016989155,0.16484412096906453,3072,1223.0,-2.1393176875
13,99328,1833,47,0.2222900390625,-5.127748966217041,0.9575424790382385,0.0004092704424510632,-0.02843700721859932,0.2,-0.024194636098400224,-42.54595375061035,0.017937262,0.031309996207710356,3088,1223.0,-2.139824641975309
13,99840,1832,48,0.06494140625,0.16543298959732056,0.9574636816978455,0.0004092704424510632,0.04202639311552048,0.2,-0.013501200930477353,-42.54526996612549,0.016734973,0.5142629311885685,3104,1223.0,-2.139824641975309
13,100352,1832,49,0.2908935546875,-1.2095189094543457,0.9590814709663391,0.0004092704424510632,-0.03707349672913551,0.2,-0.028360284079099074,-42.560155391693115,0.022183755,0.0047660789714427665,3120,1223.0,-2.139331329268293
13,100864,1832,50,0.0224609375,0.5506162643432617,0.9596781134605408,0.0004092704424510632,0.0730474665760994,0.2,-0.010111543000675738,-42.610512137413025,0.008863517,0.5640555149875581,3136,1223.0,-2.139331329268293
14,101376,1831,51,0.3184814453125,-0.43285226821899414,0.9588931798934937,0.0004092704424510632,-0.0329102948307991,0.2,-0.030922714606276713,-42.60757911205292,0.025292264,0.006991271220613271,3152,1223.0,-2.139331329268293
14,101888,1831,52,0.186767578125,0.07371854782104492,0.9602838158607483,0.0004092704424510632,-0.03567686676979065,0.2,-0.021768966835225,-42.612457513809204,0.013618129,0.0037708238305640407,3168,1223.0,-2.1395741325301207
14,102400,1831,53,0.0810546875,0.45326340198516846,0.9603433012962341,0.0004092704424510632,0.12787063419818878,0.2,-0.013542771281208843,-42.64626097679138,0.017080322,0.40095713711343706,3184,1223.0,-2.1395741325301207
15,102912,1830,54,0.2864990234375,-2.559011697769165,0.9592505097389221,0.0004092704424510632,-0.02189655415713787,0.2,-0.02535813584108837,-42.62934124469757,0.024806969,0.004510984908847604,3200,1223.0,-2.139071785714286
15,103424,1830,55,0.0283203125,0.36490339040756226,0.9591352343559265,0.0004092704424510632,0.06476180255413055,0.2,-0.008689034897543024,-42.60326659679413,0.008539889,0.7238039404619485,3216,1223.0,-2.139071785714286
15,103936,1830,56,0.2567138671875,-0.46355748176574707,0.9584318399429321,0.0004092704424510632,-0.048751793801784515,0.2,-0.02874036179855466,-42.59527409076691,0.019597258,0.005065531600848772,3232,1223.0,-2.139071785714286
15,104448,1830,57,0.1112060546875,0.5709018707275391,0.9583184719085693,0.0004092704424510632,0.02719760686159134,0.2,-0.019595854711951688,-42.580519795417786,0.019344872,0.21403535222634673,3248,1223.0,-2.1395506823529415
16,104960,1830,58,0.282470703125,0.9348713159561157,0.957965075969696,0.0004092704424510632,-0.026285279542207718,0.2,-0.0253431452656514,-42.57687330245972,0.03315673,0.05294355776277371,3264,1223.0,-2.1395506823529415
16,105472,1829,59,0.2623291015625,-5.87053108215332,0.9587786793708801,0.0004092704424510632,-0.04029085114598274,0.2,-0.025183766687405296,-42.57563805580139,0.021477975,0.013899294659495354,3280,1223.0,-2.1390089302325586
16,105984,1829,60,0.03076171875,0.2559013366699219,0.9589911103248596,0.0004092704424510632,0.05859825387597084,0.2,-0.006985994172282517,-42.595848083496094,0.0084278155,0.7764400369487703,3296,1223.0,-2.1390089302325586
17,106496,1829,61,0.2109375,-0.959274411201477,0.9616014361381531,0.0004092704424510632,-0.03844032436609268,0.2,-0.023176275804871693,-42.631386041641235,0.012241564,0.007079769289703108,3312,1223.0,-2.1399782528735636
17,107008,1829,62,0.0458984375,0.4520682096481323,0.9622052907943726,0.0004092704424510632,0.20983733236789703,0.2,-0.0069946041185176,-42.693870544433594,0.0070974734,0.5859582386910915,3328,1223.0,-2.1399782528735636
17,107520,1828,63,0.257080078125,-0.47986674308776855,0.9614688158035278,0.0004092704424510632,-0.0437503419816494,0.2,-0.02522739360574633,-42.681310415267944,0.015477078,0.006107807173975743,3344,1223.0,-2.1399782528735636
17,108032,1828,64,0.2626953125,0.19023680686950684,0.9613105654716492,0.0004092704424510632,-0.030444951727986336,0.2,-0.02498134976485744,-42.65295076370239,0.019898843,0.0037840352742932737,3360,1223.0,-2.1400438295454545
18,108544,1828,65,0.037841796875,0.39529573917388916,0.9616349339485168,0.0004092704424510632,0.06583429127931595,0.2,-0.008302459857077338,-42.65757155418396,0.009452745,0.44621346378698945,3376,1223.0,-2.1400438295454545
18,109056,1828,66,0.2698974609375,-2.3912627696990967,0.9625157713890076,0.0004092704424510632,-0.03421347588300705,0.2,-0.02659815452352632,-42.67853891849518,0.016911209,0.0029280779090186115,3392,1223.0,-2.1407540898876407
18,109568,1827,67,0.0308837890625,0.23690026998519897,0.9625065922737122,0.0004092704424510632,0.04775036498904228,0.2,-0.0077087898389436305,-42.68987274169922,0.008686246,0.7798576639033854,3408,1223.0,-2.1407540898876407
19,110080,1827,68,0.2552490234375,-0.6128168106079102,0.9642969965934753,0.0004092704424510632,-0.028639325872063637,0.2,-0.024104412368615158,-42.706122517585754,0.01895241,0.007217580146971159,3424,1223.0,-2.1391485888888893
19,110592,1827,69,0.014892578125,0.5581182241439819,0.9651621580123901,0.0004092704424510632,0.09242437779903412,0.2,-0.006921886757481843,-42.76875150203705,0.006301148,0.6221174276433885,3440,1223.0,-2.1391485888888893
19,111104,1827,70,0.2879638671875,-1.313901662826538,0.965233325958252,0.0004092704424510632,-0.02323196642100811,0.2,-0.02596414153231308,-42.77579379081726,0.022583608,0.0038726209750166163,3456,1223.0,-2.1391485888888893
19,111616,1827,71,0.240478515625,0.18599992990493774,0.9642320275306702,0.0004092704424510632,-0.03315933793783188,0.2,-0.02509509035735391,-42.76516783237457,0.0146440305,0.004244508134434,3472,1223.0,-2.1375377142857146
20,112128,1827,72,0.053955078125,0.5319824814796448,0.9636020064353943,0.0004092704424510632,0.06003545597195625,0.2,-0.007927589867904317,-42.73174786567688,0.0077202288,0.5112568815238774,3488,1223.0,-2.1375377142857146
20,112640,1827,73,0.2481689453125,-4.246669769287109,0.9638665914535522,0.0004092704424510632,-0.03437218442559242,0.2,-0.023447471103281714,-42.72964870929718,0.021996286,0.00878935938817449,3504,1223.0,-2.1386139021739132
20,113152,1826,74,0.0167236328125,0.32918280363082886,0.9638611674308777,0.0004092704424510632,0.14084529876708984,0.2,-0.0037786062312079594,-42.7329797744751,0.0064819055,0.8813502558041364,3520,1223.0,-2.1386139021739132
21,113664,1826,75,0.2197265625,-1.0452170372009277,0.965299129486084,0.0004092704424510632,-0.03154561296105385,0.2,-0.02628679314511828,-42.75308907032013,0.0152401645,0.004955114058248,3536,1223.0,-2.1386139021739132
21,114176,1826,76,0.2789306640625,0.45396000146865845,0.9663772583007812,0.0004092704424510632,-0.04534143581986427,0.2,-0.028194411352160387,-42.79979884624481,0.01800856,0.005229045651503839,3552,1223.0,-2.1403338279569892
21,114688,1826,77,0.096923828125,0.5649765133857727,0.9662848711013794,0.0004092704424510632,0.018087588250637054,0.2,-0.017700266929750796,-42.81594204902649,0.013336362,0.40097511396743357,3568,1223.0,-2.1403338279569892
21,115200,1826,78,0.2991943359375,-7.236519813537598,0.9684392809867859,0.0004092704424510632,-0.03746643662452698,0.2,-0.025917065097019076,-42.833293199539185,0.027165957,0.005172265686269384,3584,1223.0,-2.140193340425532
22,115712,1826,79,0.03076171875,0.053644418716430664,0.9693291187286377,0.0004092704424510632,0.12495943903923035,0.2,-0.004945903150655795,-42.89080786705017,0.0060535087,1.2481650244444609,3600,1223.0,-2.140193340425532
22,116224,1825,80,0.3017578125,-0.37625229358673096,0.9682279825210571,0.0004092704424510632,-0.04082680493593216,0.2,-0.029208419611677527,-42.883718967437744,0.020899035,0.002680713911104249,3616,1223.0,-2.1381914421052635
22,116736,1825,81,0.024169921875,0.5630829930305481,0.967461109161377,0.0004092704424510632,0.18028077483177185,0.2,-0.0072119690594263375,-42.84719133377075,0.007437472,0.7068813163787127,3632,1223.0,-2.1381914421052635
22,117248,1825,82,0.240966796875,-0.4868251085281372,0.9670442342758179,0.0004092704424510632,-0.030970029532909393,0.2,-0.025639218860305846,-42.829623222351074,0.016045783,0.003666712924314197,3648,1223.0,-2.1381914421052635
23,117760,1825,83,0.244140625,-0.3224220275878906,0.9671271443367004,0.0004092704424510632,-0.028345931321382523,0.2,-0.02156531938817352,-42.81926476955414,0.016853904,0.0027349219089956023,3664,1223.0,-2.138019989583333
23,118272,1825,84,0.0130615234375,0.3990401029586792,0.9671987295150757,0.0004092704424510632,0.12819832563400269,0.2,-0.004899263309198432,-42.82236611843109,0.006649915,0.829562445404008,3680,1223.0,-2.138019989583333
23,118784,1824,85,0.2718505859375,-1.9576210975646973,0.9662443399429321,0.0004092704424510632,-0.03501228988170624,0.2,-0.023402542996336706,-42.80965304374695,0.024238674,0.012940641332534142,3696,1223.0,-2.138469969072165
24,119296,1824,86,0.1142578125,0.4184880256652832,0.96603924036026,0.0004092704424510632,0.07098545134067535,0.2,-0.014298497757408768,-42.78336822986603,0.012633301,0.7394865001551807,3712,1223.0,-2.138469969072165
24,119808,1824,87,0.2720947265625,0.11950403451919556,0.9667472839355469,0.0004092704424510632,-0.04633684456348419,0.2,-0.030475672479951754,-42.794798851013184,0.017767873,0.006644309367402457,3728,1223.0,-2.138469969072165
24,120320,1824,88,0.10009765625,0.6451064944267273,0.9664003252983093,0.0004092704424510632,0.06154581159353256,0.2,-0.015575749974232167,-42.79987835884094,0.01625194,0.2555190837010741,3744,1223.0,-2.1371141224489794
24,120832,1824,89,0.138916015625,0.9330664873123169,0.9664700627326965,0.0004092704424510632,-0.005900761112570763,0.2,-0.01776087368489243,-42.791839480400085,0.019633535,0.1499237216776237,3760,1223.0,-2.1371141224489794
25,121344,1824,90,0.20458984375,-7.936664581298828,0.9677932262420654,0.0004092704424510632,-0.024956997483968735,0.2,-0.01996543098357506,-42.810932874679565,0.01617902,0.03483163271448575,3776,1223.0,-2.1369246969696967
25,121856,1824,91,0.0784912109375,0.22672927379608154,0.9685508608818054,0.0004092704424510632,0.05658924579620361,0.2,-0.01295590860536322,-42.857943415641785,0.013042929,0.7311562402173877,3792,1223.0,-2.1369246969696967
25,122368,1823,92,0.2376708984375,-1.1048259735107422,0.9701119661331177,0.0004092704424510632,-0.03873085975646973,0.2,-0.023518387766671367,-42.88080286979675,0.018872641,0.004353382173576392,3808,1223.0,-2.1371755899999996
