time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/clip_fraction,train/explained_variance,train/std,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
3,5632,1661,11,0.2623291015625,0.009586572647094727,0.9902661442756653,0.0004092704424510632,-0.03704538941383362,0.2,-0.0266403339774115,-43.707269072532654,0.02147238,0.018128930212697014,160,1223.0,-2.24
3,6144,1658,12,0.1986083984375,-0.022293567657470703,0.9901400208473206,0.0004092704424510632,-0.03939031437039375,0.2,-0.024685679731192067,-43.671950578689575,0.013632855,0.0014545206613547634,176,1223.0,-2.2030562000000002
4,6656,1648,13,0.22607421875,0.027689695358276367,0.9899437427520752,0.0004092704424510632,-0.030894584953784943,0.2,-0.026318516916944645,-43.668580412864685,0.02483811,0.021149597014300525,192,1223.0,-2.2030562000000002
4,7168,1641,14,0.2166748046875,0.01339346170425415,0.9894315600395203,0.0004092704424510632,-0.030563171952962875,0.2,-0.02628255233867094,-43.655991554260254,0.020184817,0.003613735465478385,208,1223.0,-2.2030562000000002
4,7680,1627,15,0.20263671875,0.021868109703063965,0.988216757774353,0.0004092704424510632,-0.03178342059254646,0.2,-0.02161611380870454,-43.63541543483734,0.017326638,0.0027783612749772146,224,1223.0,-2.220042166666667
5,8192,1623,16,0.208740234375,0.010526478290557861,0.9868755340576172,0.0004092704424510632,-0.013931956142187119,0.2,-0.021411404755781405,-43.5868923664093,0.0151742045,0.035665308649186045,240,1223.0,-2.220042166666667
5,8704,1625,17,0.249755859375,-0.002541780471801758,0.9889494776725769,0.0004092704424510632,-0.04100339859724045,0.2,-0.027408324371208437,-43.589383363723755,0.024192829,0.0015585722812829772,256,1223.0,-2.2234571428571432
5,9216,1627,18,0.227783203125,0.021956205368041992,0.9910747408866882,0.0004092704424510632,-0.021710162982344627,0.2,-0.0269729806605028,-43.667619585990906,0.016479868,0.03975092695327476,272,1223.0,-2.2234571428571432
6,9728,1620,19,0.187744140625,0.0788465142250061,0.9907776713371277,0.0004092704424510632,-0.03332425653934479,0.2,-0.024487628979841247,-43.69937860965729,0.014693222,0.0015464404441445367,288,1223.0,-2.2234571428571432
6,10240,1617,20,0.2152099609375,0.15498286485671997,0.9911014437675476,0.0004092704424510632,-0.0389469712972641,0.2,-0.029641065397299826,-43.685598850250244,0.015837843,0.0025667966037872247,304,1223.0,-2.210239875
6,10752,1615,21,0.2188720703125,0.05743783712387085,0.9902315735816956,0.0004092704424510632,-0.029468297958374023,0.2,-0.021597767394268885,-43.68587052822113,0.021812353,0.037304415833204985,320,1223.0,-2.210239875
6,11264,1609,22,0.135498046875,-1.4728598594665527,0.9906524419784546,0.0004092704424510632,-0.027913101017475128,0.2,-0.015769031626405194,-43.66805601119995,0.011822047,0.0033698404076858424,336,1223.0,-2.211055111111111
7,11776,1610,23,0.1978759765625,0.032718658447265625,0.9917406439781189,0.0004092704424510632,-0.02399507164955139,0.2,-0.024388518882915378,-43.70012104511261,0.018533321,0.05376340402290225,352,1223.0,-2.211055111111111
7,12288,1601,24,0.177490234375,-0.5653482675552368,0.9910944104194641,0.0004092704424510632,-0.041277483105659485,0.2,-0.024298327276483178,-43.70586335659027,0.016956963,0.00454927077589673,368,1223.0,-2.2122431
8,12800,1593,25,0.26953125,0.17529445886611938,0.9909424185752869,0.0004092704424510632,-0.018921328708529472,0.2,-0.02812392933992669,-43.68326807022095,0.024640968,0.04082800936885178,384,1223.0,-2.2122431
8,13312,1590,26,0.2242431640625,-0.22236299514770508,0.9914504885673523,0.0004092704424510632,-0.03793371096253395,0.2,-0.025060712243430316,-43.68645393848419,0.024539514,0.005300632175931241,400,1223.0,-2.2122431
8,13824,1585,27,0.1868896484375,-0.201288104057312,0.9920120239257812,0.0004092704424510632,-0.04742622375488281,0.2,-0.027020144494599663,-43.70395076274872,0.015519045,0.00344674322695937,416,1223.0,-2.205814818181818
9,14336,1574,28,0.240234375,0.20606321096420288,0.9902625679969788,0.0004092704424510632,-0.013726094737648964,0.2,-0.02737058838829398,-43.68877196311951,0.021960339,0.040166730410419405,432,1223.0,-2.205814818181818
9,14848,1574,29,0.240966796875,-0.8398009538650513,0.9899274706840515,0.0004092704424510632,-0.04562939330935478,0.2,-0.02850900244084187,-43.64571487903595,0.019341785,0.009274986776290461,448,1223.0,-2.20660325
9,15360,1568,30,0.272216796875,0.03580594062805176,0.9906304478645325,0.0004092704424510632,-0.026336492970585823,0.2,-0.028869955596746877,-43.65498375892639,0.021571446,0.06230489618610591,464,1223.0,-2.20660325
10,15872,1566,31,0.21435546875,-0.7327563762664795,0.990889847278595,0.0004092704424510632,-0.03168511018157005,0.2,-0.018139829793653917,-43.67072653770447,0.021455593,0.004620432722731493,480,1223.0,-2.20660325
10,16384,1564,32,0.1912841796875,0.5583853721618652,0.9912456274032593,0.0004092704424510632,-0.034346986562013626,0.2,-0.021985747705912217,-43.67580306529999,0.014685578,0.0036865700676571578,496,1223.0,-2.2074263846153843
10,16896,1567,33,0.2972412109375,0.39523160457611084,0.9909926652908325,0.0004092704424510632,-0.024449162185192108,0.2,-0.0315922689915169,-43.684730648994446,0.03901107,0.039712957572191954,512,1223.0,-2.2074263846153843
11,17408,1565,34,0.183349609375,-2.242612361907959,0.9894095063209534,0.0004092704424510632,-0.025054728612303734,0.2,-0.02240348693158012,-43.65846562385559,0.018454196,0.0062194164347602054,528,1223.0,-2.211943642857143
11,17920,1567,35,0.26025390625,0.19330596923828125,0.988800585269928,0.0004092704424510632,-0.027527324855327606,0.2,-0.023812630272004753,-43.60969960689545,0.018066097,0.05384772986872122,544,1223.0,-2.211943642857143
11,18432,1567,36,0.23486328125,-1.0700738430023193,0.9888164401054382,0.0004092704424510632,-0.03360864892601967,0.2,-0.027837308502057567,-43.59636127948761,0.020946998,0.00447106096544303,560,1223.0,-2.2067577999999997
12,18944,1567,37,0.230712890625,0.2821788191795349,0.988582968711853,0.0004092704424510632,-0.019764160737395287,0.2,-0.023847698437748477,-43.59796631336212,0.025041979,0.0529615847626701,576,1223.0,-2.2067577999999997
12,19456,1563,38,0.1961669921875,-1.1634352207183838,0.9866553544998169,0.0004092704424510632,-0.041451599448919296,0.2,-0.02127118723001331,-43.56219840049744,0.016269747,0.0061525445053121075,592,1223.0,-2.2067577999999997
12,19968,1564,39,0.2132568359375,0.07952958345413208,0.9841903448104858,0.0004092704424510632,-0.033837683498859406,0.2,-0.025955877441447228,-43.48948836326599,0.017354768,0.003050473369512474,608,1223.0,-2.215041625
13,20480,1562,40,0.1663818359375,0.12723731994628906,0.983536958694458,0.0004092704424510632,-0.026246238499879837,0.2,-0.020938623209076468,-43.43277657032013,0.017875865,0.061861207825131714,624,1223.0,-2.215041625
13,20992,1560,41,0.2294921875,-3.5825247764587402,0.9822450280189514,0.0004092704424510632,-0.047493696212768555,0.2,-0.029876165877794847,-43.407920479774475,0.019772552,0.004406234162161127,640,1223.0,-2.2122736470588236
13,21504,1559,42,0.187744140625,0.14690780639648438,0.9807632565498352,0.0004092704424510632,-0.014152461662888527,0.2,-0.020728107905597426,-43.35682702064514,0.01751001,0.05252398148877546,656,1223.0,-2.2122736470588236
14,22016,1559,43,0.2139892578125,0.07538020610809326,0.9787003993988037,0.0004092704424510632,-0.03900013491511345,0.2,-0.02566735600703396,-43.303356409072876,0.016499236,0.0029393742661341093,672,1223.0,-2.2091316111111112
14,22528,1556,44,0.2066650390625,0.44368523359298706,0.9777651429176331,0.0004092704424510632,-0.019652463495731354,0.2,-0.02381128683919087,-43.25078070163727,0.017938782,0.04472375864861533,688,1223.0,-2.2091316111111112
14,23040,1558,45,0.18603515625,-0.15942227840423584,0.9775314927101135,0.0004092704424510632,-0.03214019536972046,0.2,-0.019993295340100303,-43.22769224643707,0.014701989,0.006279985929722898,704,1223.0,-2.2091316111111112
15,23552,1560,46,0.2315673828125,0.15330809354782104,0.9775671362876892,0.0004092704424510632,-0.03606276586651802,0.2,-0.02701678440644173,-43.22853994369507,0.022693133,0.004550898840534501,720,1223.0,-2.2120278421052633
15,24064,1560,47,0.18017578125,0.2698132395744324,0.9774464964866638,0.0004092704424510632,-0.022937128320336342,0.2,-0.021304605877958238,-43.223403096199036,0.02683786,0.05377416091505438,736,1223.0,-2.2120278421052633
15,24576,1560,48,0.22216796875,-1.2948493957519531,0.9756542444229126,0.0004092704424510632,-0.03208548575639725,0.2,-0.02657152191386558,-43.20197319984436,0.019427717,0.003973813370976131,752,1223.0,-2.2112222
16,25088,1557,49,0.1224365234375,0.2339017391204834,0.9751110076904297,0.0004092704424510632,-0.010166337713599205,0.2,-0.016520170989679173,-43.14780366420746,0.014439999,0.08785807143431157,768,1223.0,-2.2112222
16,25600,1556,50,0.2159423828125,-0.6931121349334717,0.9761538505554199,0.0004092704424510632,-0.03760156407952309,0.2,-0.026200047941529192,-43.15740644931793,0.017021138,0.002991439530887874,784,1223.0,-2.2112222
16,26112,1557,51,0.1988525390625,0.21130996942520142,0.9749541878700256,0.0004092704424510632,-0.03456169366836548,0.2,-0.02355069604527671,-43.166112184524536,0.014912728,0.002759810580755584,800,1223.0,-2.1983375238095237
17,26624,1553,52,0.11767578125,0.19841814041137695,0.9741899371147156,0.0004092704424510632,-0.011911186389625072,0.2,-0.015818238942301832,-43.12335646152496,0.00927528,0.10297434736276045,816,1223.0,-2.1983375238095237
17,27136,1552,53,0.2493896484375,-6.486147880554199,0.9754528999328613,0.0004092704424510632,-0.05002123862504959,0.2,-0.028945349127752706,-43.123353481292725,0.022393733,0.0069620088033843786,832,1223.0,-2.200905727272727
17,27648,1552,54,0.181884765625,0.0881037712097168,0.9752035737037659,0.0004092704424510632,-0.014892440289258957,0.2,-0.021317489081411622,-43.15221643447876,0.020787217,0.08160671743098646,848,1223.0,-2.200905727272727
18,28160,1546,55,0.15869140625,-1.6052701473236084,0.9741151928901672,0.0004092704424510632,-0.027973134070634842,0.2,-0.01985397981479764,-43.124449014663696,0.01429457,0.0043351839849492535,864,1223.0,-2.2038085217391306
18,28672,1546,56,0.13037109375,0.24466323852539062,0.9735713601112366,0.0004092704424510632,0.020498938858509064,0.2,-0.02241043902176898,-43.09764802455902,0.01496743,0.12115427304524928,880,1223.0,-2.2038085217391306
18,29184,1548,57,0.22802734375,-0.8722175359725952,0.9714532494544983,0.0004092704424510632,-0.021012647077441216,0.2,-0.02347482518234756,-43.06354236602783,0.017841043,0.006554317005793564,896,1223.0,-2.2038085217391306
19,29696,1549,58,0.1717529296875,0.0013503432273864746,0.9714478254318237,0.0004092704424510632,-0.027138331905007362,0.2,-0.02086010601487942,-43.01432383060455,0.01355896,0.0018815667717717588,912,1223.0,-2.1964707499999996
19,30208,1549,59,0.15625,0.23345673084259033,0.9714366793632507,0.0004092704424510632,0.0013057589530944824,0.2,-0.020525115614873357,-43.02509117126465,0.017631903,0.10437795147299767,928,1223.0,-2.1964707499999996
19,30720,1549,60,0.201904296875,-5.72625207901001,0.9709036946296692,0.0004092704424510632,-0.03065630793571472,0.2,-0.022302279350697063,-43.013784289360046,0.0155756865,0.009721515263663605,944,1223.0,-2.1911251999999997
20,31232,1549,61,0.196044921875,0.06012618541717529,0.9707775712013245,0.0004092704424510632,-0.006740408018231392,0.2,-0.02121959996293299,-42.99658286571503,0.019885406,0.10463794239331037,960,1223.0,-2.1911251999999997
20,31744,1551,62,0.2337646484375,-0.7095508575439453,0.9700990319252014,0.0004092704424510632,-0.03313500061631203,0.2,-0.026726906959083863,-42.99024939537048,0.018494338,0.003645158612926025,976,1223.0,-2.1911251999999997
20,32256,1551,63,0.2236328125,0.30956947803497314,0.9689880013465881,0.0004092704424510632,-0.044506605714559555,0.2,-0.025798833681619726,-42.96245455741882,0.023781432,0.0029251373598526698,992,1223.0,-2.1936389615384613
21,32768,1551,64,0.1461181640625,0.3690829277038574,0.9680254459381104,0.0004092704424510632,-0.026021242141723633,0.2,-0.021909472430706955,-42.92975842952728,0.020713396,0.05419552343664691,1008,1223.0,-2.1936389615384613
21,33280,1552,65,0.2305908203125,-2.026501417160034,0.967308521270752,0.0004092704424510632,-0.026157673448324203,0.2,-0.023264886694960296,-42.89488935470581,0.026153902,0.008750516557483934,1024,1223.0,-2.196036
21,33792,1548,66,0.1839599609375,0.18096059560775757,0.966258704662323,0.0004092704424510632,-0.01838862895965576,0.2,-0.024218201579060405,-42.880417227745056,0.023792367,0.08696446870453656,1040,1223.0,-2.196036
22,34304,1544,67,0.24169921875,-1.2487752437591553,0.9642288684844971,0.0004092704424510632,-0.023836830630898476,0.2,-0.026855962438276038,-42.81946051120758,0.017376667,0.003393442035303451,1056,1223.0,-2.1929452857142855
22,34816,1543,68,0.123779296875,0.34539133310317993,0.9641579985618591,0.0004092704424510632,-0.001620713621377945,0.2,-0.016073743157903664,-42.780160665512085,0.013154123,0.09149760915897787,1072,1223.0,-2.1929452857142855
22,35328,1541,69,0.283935546875,-0.7907556295394897,0.9651495218276978,0.0004092704424510632,-0.04765697941184044,0.2,-0.031537634873529896,-42.79313671588898,0.02862543,0.002666851425601635,1088,1223.0,-2.1929452857142855
23,35840,1539,70,0.220947265625,0.0902203917503357,0.9657168388366699,0.0004092704424510632,-0.04288601875305176,0.2,-0.02515787215088494,-42.82454717159271,0.014849031,0.0027575168132898398,1104,1223.0,-2.1922638275862067
23,36352,1539,71,0.0902099609375,0.24304598569869995,0.9656761288642883,0.0004092704424510632,-0.0035972781479358673,0.2,-0.01777655781188514,-42.824413418769836,0.011590555,0.12653806671733037,1120,1223.0,-2.1922638275862067
23,36864,1540,72,0.1990966796875,-1.6020808219909668,0.9657344818115234,0.0004092704424510632,-0.03727325424551964,0.2,-0.022706033487338573,-42.826462745666504,0.016217757,0.005027573184634093,1136,1223.0,-2.200390033333333
24,37376,1539,73,0.087158203125,0.28295689821243286,0.9653701186180115,0.0004092704424510632,0.000721590593457222,0.2,-0.01642485494085122,-42.822009444236755,0.015579822,0.11376714508514851,1152,1223.0,-2.200390033333333
24,37888,1539,74,0.2109375,-1.1173977851867676,0.9646378755569458,0.0004092704424510632,-0.02937133051455021,0.2,-0.0225194581435062,-42.796162486076355,0.016947448,0.0034483855561120436,1168,1223.0,-2.200390033333333
24,38400,1540,75,0.2095947265625,0.4129204750061035,0.9648061990737915,0.0004092704424510632,-0.02287619188427925,0.2,-0.022424214221246075,-42.782419323921204,0.014821697,0.0026351581218477804,1184,1223.0,-2.1965302903225803
25,38912,1537,76,0.1390380859375,0.26279228925704956,0.9645999073982239,0.0004092704424510632,-0.016990814357995987,0.2,-0.021030144271207973,-42.7824330329895,0.018722137,0.06457910407334566,1200,1223.0,-2.1965302903225803
25,39424,1537,77,0.184814453125,-5.617710113525391,0.963542640209198,0.0004092704424510632,-0.0322754941880703,0.2,-0.023876089842815418,-42.7621808052063,0.017051425,0.010280818896717392,1216,1223.0,-2.195557875
25,39936,1537,78,0.08056640625,0.09467095136642456,0.962257981300354,0.0004092704424510632,-0.01148930937051773,0.2,-0.016537411604076624,-42.71478343009949,0.0141505245,0.14971871091984212,1232,1223.0,-2.195557875
26,40448,1537,79,0.2469482421875,-1.67563796043396,0.9622288346290588,0.0004092704424510632,-0.028433633968234062,0.2,-0.023900541476905346,-42.686792612075806,0.016868956,0.0024645960256748367,1248,1223.0,-2.1906528181818183
26,40960,1536,80,0.1199951171875,0.18342721462249756,0.9624320268630981,0.0004092704424510632,-0.011426577344536781,0.2,-0.018067119744955562,-42.69268977642059,0.014321713,0.14800846972502768,1264,1223.0,-2.1906528181818183
26,41472,1536,81,0.2623291015625,-1.2872169017791748,0.9617213010787964,0.0004092704424510632,-0.03671441599726677,0.2,-0.027711463437299244,-42.6855194568634,0.02321086,0.002508272882550955,1280,1223.0,-2.1906528181818183
27,41984,1534,82,0.2396240234375,0.04360306262969971,0.959797203540802,0.0004092704424510632,-0.042741015553474426,0.2,-0.025872544567391742,-42.64612376689911,0.015903467,0.002513768176868325,1296,1223.0,-2.1898471470588237
27,42496,1532,83,0.1480712890625,0.052268385887145996,0.9584243893623352,0.0004092704424510632,0.0025852881371974945,0.2,-0.020577625633450225,-42.585317611694336,0.01840502,0.2389537296257913,1312,1223.0,-2.1898471470588237
28,43008,1532,84,0.2276611328125,-4.50913143157959,0.9579015970230103,0.0004092704424510632,-0.02877858653664589,0.2,-0.02349124784814194,-42.55737376213074,0.01383001,0.0105835652211681,1328,1223.0,-2.188425914285714
28,43520,1531,85,0.0921630859375,0.08530408143997192,0.9576995372772217,0.0004092704424510632,0.014982182532548904,0.2,-0.016067908640252426,-42.54274380207062,0.013593714,0.22724308469332755,1344,1223.0,-2.188425914285714
28,44032,1532,86,0.2545166015625,-0.33502113819122314,0.9577852487564087,0.0004092704424510632,-0.0405113622546196,0.2,-0.029580837581306696,-42.54176652431488,0.023354683,0.007009312292211689,1360,1223.0,-2.186477944444444
29,44544,1532,87,0.1044921875,0.5698444247245789,0.9572709798812866,0.0004092704424510632,0.016771098598837852,0.2,-0.01909585222892929,-42.53414273262024,0.016159045,0.14675780409015715,1376,1223.0,-2.186477944444444
29,45056,1532,88,0.2227783203125,-0.5237514972686768,0.9566860795021057,0.0004092704424510632,-0.024708136916160583,0.2,-0.023380672151688486,-42.514527678489685,0.018573668,0.008214172179577872,1392,1223.0,-2.186477944444444
29,45568,1531,89,0.21240234375,-0.0016791820526123047,0.9561411142349243,0.0004092704424510632,-0.04609105363488197,0.2,-0.022064819233492017,-42.49415874481201,0.013726367,0.0028407237368810456,1408,1223.0,-2.185067405405405
30,46080,1530,90,0.063720703125,0.29756271839141846,0.9562775492668152,0.0004092704424510632,0.01282714307308197,0.2,-0.011869691399624571,-42.49053168296814,0.011630414,0.19743965135421604,1424,1223.0,-2.185067405405405
30,46592,1531,91,0.243408203125,-2.2537667751312256,0.9550463557243347,0.0004092704424510632,-0.044405438005924225,0.2,-0.023869934462709352,-42.47938096523285,0.020962924,0.004143420635955408,1440,1223.0,-2.182423631578947
30,47104,1531,92,0.0594482421875,0.26512694358825684,0.954886794090271,0.0004092704424510632,0.01928066462278366,0.2,-0.01352019063779153,-42.44657814502716,0.013269918,0.2489315742859617,1456,1223.0,-2.182423631578947
31,47616,1531,93,0.2113037109375,-1.0940136909484863,0.9544532299041748,0.0004092704424510632,-0.03358554095029831,0.2,-0.021516320761293173,-42.43717885017395,0.012306079,0.004802583833225071,1472,1223.0,-2.182423631578947
31,48128,1528,94,0.2484130859375,0.13844889402389526,0.9544942378997803,0.0004092704424510632,-0.036727845668792725,0.2,-0.026339821255533025,-42.42635667324066,0.017762756,0.0026356982634752057,1488,1223.0,-2.1824247435897433
31,48640,1525,95,0.073974609375,0.1719411015510559,0.9548100829124451,0.0004092704424510632,0.0028110239654779434,0.2,-0.013548321214329917,-42.4347802400589,0.010024292,0.27286779845599085,1504,1223.0,-2.1824247435897433
32,49152,1524,96,0.207275390625,-5.902383327484131,0.952770471572876,0.0004092704424510632,-0.03310445323586464,0.2,-0.02147257505566813,-42.41620481014252,0.019282898,0.016365074974601157,1520,1223.0,-2.18068115
32,49664,1522,97,0.0869140625,0.0762782096862793,0.951871395111084,0.0004092704424510632,0.05188613384962082,0.2,-0.01016647752840072,-42.34854853153229,0.013069456,0.3822444735560566,1536,1223.0,-2.18068115
33,50176,1513,98,0.25732421875,-1.9276480674743652,0.9516199231147766,0.0004092704424510632,-0.03966594487428665,0.2,-0.03025384043576196,-42.33650326728821,0.017354088,0.00533709646697389,1552,1223.0,-2.1785817073170732
33,50688,1508,99,0.086181640625,0.3195157051086426,0.9513592720031738,0.0004092704424510632,0.029290061444044113,0.2,-0.014441561987041496,-42.326547503471375,0.011863804,0.28115088678896427,1568,1223.0,-2.1785817073170732
33,51200,1508,100,0.25927734375,-0.7594852447509766,0.9516159296035767,0.0004092704424510632,-0.015856845304369926,0.2,-0.02387893234845251,-42.32567536830902,0.01806733,0.005369847145630047,1584,1223.0,-2.1785817073170732
34,51712,1508,101,0.244140625,0.11049771308898926,0.9511090517044067,0.0004092704424510632,-0.04463037848472595,0.2,-0.026648677740013227,-42.317586064338684,0.01809594,0.0032465100521221757,1600,1223.0,-2.1792440476190476
34,52224,1506,102,0.072998046875,0.3418140411376953,0.9509648680686951,0.0004092704424510632,0.0026541706174612045,0.2,-0.01134060905314982,-42.29474401473999,0.011715639,0.2323803601320833,1616,1223.0,-2.1792440476190476
35,52736,1506,103,0.2733154296875,-3.6121015548706055,0.9514914751052856,0.0004092704424510632,-0.03823128715157509,0.2,-0.028869383269920945,-42.30254554748535,0.022332394,0.006810388571466319,1632,1223.0,-2.17758711627907
35,53248,1503,104,0.135986328125,0.13043814897537231,0.9515800476074219,0.0004092704424510632,0.0721198096871376,0.2,-0.01650265496573411,-42.317248702049255,0.016415017,0.32578334817662835,1648,1223.0,-2.17758711627907
35,53760,1502,105,0.2174072265625,-0.14096367359161377,0.9517233371734619,0.0004092704424510632,-0.005298638716340065,0.2,-0.02269153090310283,-42.32042908668518,0.014952849,0.025391617615241557,1664,1223.0,-2.17758711627907
36,54272,1502,106,0.2987060546875,0.5136705636978149,0.9537752270698547,0.0004092704424510632,-0.03751371428370476,0.2,-0.02995229269436095,-42.35007083415985,0.024852715,0.026304509432520717,1680,1223.0,-2.1768282272727273
36,54784,1502,107,0.1956787109375,0.7621372938156128,0.9539151191711426,0.0004092704424510632,-0.017439138144254684,0.2,-0.023276394029380754,-42.39934492111206,0.029960182,0.09897690813522786,1696,1223.0,-2.1768282272727273
36,55296,1502,108,0.2347412109375,-2.018495559692383,0.9546922445297241,0.0004092704424510632,-0.01894301548600197,0.2,-0.02284217599662952,-42.39991474151611,0.018867973,0.03019288874929771,1712,1223.0,-2.1787765555555554
37,55808,1504,109,0.0880126953125,0.29063260555267334,0.9548976421356201,0.0004092704424510632,-0.003681465983390808,0.2,-0.013937476949649863,-42.4234573841095,0.013350683,0.24792154738679528,1728,1223.0,-2.1787765555555554
37,56320,1500,110,0.26171875,-1.4930527210235596,0.9561285376548767,0.0004092704424510632,-0.0421038381755352,0.2,-0.025582984439097345,-42.43679702281952,0.020555442,0.0027927645824092906,1744,1223.0,-2.1796750869565216
37,56832,1500,111,0.041748046875,0.36904996633529663,0.9562904834747314,0.0004092704424510632,0.028685249388217926,0.2,-0.009450367200770415,-42.46308088302612,0.012082755,0.3001656180713326,1760,1223.0,-2.1796750869565216
38,57344,1500,112,0.214599609375,-0.7691045999526978,0.9557892680168152,0.0004092704424510632,-0.01920919120311737,0.2,-0.020835771836573258,-42.44894337654114,0.0150591675,0.0032889223148231395,1776,1223.0,-2.1796750869565216
38,57856,1500,113,0.2332763671875,0.06008648872375488,0.9539684653282166,0.0004092704424510632,-0.030906176194548607,0.2,-0.024996790452860296,-42.41903591156006,0.016182836,0.002570726068370277,1792,1223.0,-2.178570914893617
38,58368,1501,114,0.1339111328125,0.293204128742218,0.953388512134552,0.0004092704424510632,0.018703605979681015,0.2,-0.015428628830704838,-42.38185477256775,0.011720287,0.2739639611681923,1808,1223.0,-2.178570914893617
39,58880,1501,115,0.233154296875,-3.312375545501709,0.9532451629638672,0.0004092704424510632,-0.02422809973359108,0.2,-0.023535531159723178,-42.37207818031311,0.018496126,0.009300250225351192,1824,1223.0,-2.1783223125
39,59392,1502,116,0.1300048828125,0.23381417989730835,0.9532878994941711,0.0004092704424510632,0.007588505744934082,0.2,-0.01697518899163697,-42.37251603603363,0.009397337,0.27378292800858617,1840,1223.0,-2.1783223125
39,59904,1502,117,0.2540283203125,-1.0269765853881836,0.9531206488609314,0.0004092704424510632,-0.025486474856734276,0.2,-0.019607034810178448,-42.37107801437378,0.019394003,0.00445972249872284,1856,1223.0,-2.1783223125
40,60416,1502,118,0.226318359375,0.6117537021636963,0.9512006044387817,0.0004092704424510632,-0.021886631846427917,0.2,-0.02573453517834423,-42.34873938560486,0.017652318,0.028639812662731856,1872,1223.0,-2.176950551020408
40,60928,1499,119,0.1680908203125,0.7182419300079346,0.9504531025886536,0.0004092704424510632,-0.015557379461824894,0.2,-0.019169587234500796,-42.28549814224243,0.0216651,0.06220515788299963,1888,1223.0,-2.176950551020408
40,61440,1499,120,0.23095703125,-5.70376443862915,0.9500178694725037,0.0004092704424510632,-0.03412143141031265,0.2,-0.024115374239045195,-42.278708696365356,0.019103177,0.01308340705872979,1904,1223.0,-2.1763397400000004
41,61952,1500,121,0.0665283203125,0.15714627504348755,0.9500596523284912,0.0004092704424510632,0.007617644965648651,0.2,-0.012314214574871585,-42.26812446117401,0.012822174,0.41691554978024215,1920,1223.0,-2.1763397400000004
41,62464,1501,122,0.262939453125,-2.060096502304077,0.9486409425735474,0.0004092704424510632,-0.03448019176721573,0.2,-0.025560376023349818,-42.25396203994751,0.021671332,0.006462615936470684,1936,1223.0,-2.177234431372549
41,62976,1501,123,0.0728759765625,0.36644279956817627,0.9481595158576965,0.0004092704424510632,0.03600068390369415,0.2,-0.0033598954032640904,-42.212485671043396,0.0040664244,0.3182801571674645,1952,1223.0,-2.177234431372549
42,63488,1501,124,0.2391357421875,-0.7891712188720703,0.9483222961425781,0.0004092704424510632,-0.036344826221466064,0.2,-0.0245347487507388,-42.21263384819031,0.017749308,0.0031020684691611677,1968,1223.0,-2.177234431372549
42,64000,1501,125,0.1844482421875,0.09406149387359619,0.9488198161125183,0.0004092704424510632,-0.02456630766391754,0.2,-0.020502755913184956,-42.2224178314209,0.014236186,0.0025758643678273074,1984,1223.0,-2.1745382884615387
