time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/clip_fraction,train/std,train/policy_gradient_loss,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
1910,16,4,8192,0.27099609375,1.0002833604812622,-0.027583208546275273,0.021779481,-0.002553466707468033,0.0766396236140281,-43.998425245285034,0.0004092704424510632,0.2,0.002292811870574951,240,1258.0,-3.2277585
1909,17,4,8704,0.25439453125,0.9975207448005676,-0.022463466419139877,0.024438778,-0.030757809057831764,0.00946294110326562,-43.94611942768097,0.0004092704424510632,0.2,0.1957864761352539,256,1258.0,-3.2277585
1906,18,4,9216,0.283935546875,0.997726321220398,-0.029633298894623294,0.017162167,-0.03014361672103405,0.004330306561314501,-43.886518239974976,0.0004092704424510632,0.2,0.08270096778869629,272,1258.0,-3.2006785714285715
1904,19,5,9728,0.2626953125,0.9975482821464539,-0.025094177690334618,0.017495114,0.020775653421878815,0.09388946322724223,-43.89985489845276,0.0004092704424510632,0.2,0.0035058259963989258,288,1258.0,-3.2006785714285715
1901,20,5,10240,0.2674560546875,0.9969640374183655,-0.026260263024596497,0.019534964,-0.04017234593629837,0.009571409202180803,-43.881041049957275,0.0004092704424510632,0.2,0.046635568141937256,304,1258.0,-3.2026025000000002
1901,21,5,10752,0.3055419921875,0.9952892661094666,-0.028594402741873637,0.030262426,0.010429468005895615,0.10554115660488605,-43.85453462600708,0.0004092704424510632,0.2,0.004381537437438965,320,1258.0,-3.2026025000000002
1901,22,5,11264,0.255126953125,0.9954870939254761,-0.029767552943667397,0.018896502,-0.04043984040617943,0.013373812951613218,-43.815494537353516,0.0004092704424510632,0.2,0.04845583438873291,336,1258.0,-3.2026025000000002
1901,23,6,11776,0.28076171875,0.9938835501670837,-0.03257302874408197,0.017412163,-0.043364498764276505,0.004251589751220308,-43.809041023254395,0.0004092704424510632,0.2,0.0007702112197875977,352,1258.0,-3.2022093333333337
1899,24,6,12288,0.2366943359375,0.9927096366882324,-0.025188629748299718,0.018542863,0.029342763125896454,0.13987345295026898,-43.75423002243042,0.0004092704424510632,0.2,0.0016788244247436523,368,1258.0,-3.2022093333333337
1899,25,6,12800,0.2666015625,0.99086594581604,-0.0326269351207884,0.024264151,-0.045196015387773514,0.00945057810167782,-43.71615421772003,0.0004092704424510632,0.2,0.085396409034729,384,1258.0,-3.2050712000000003
1898,26,7,13312,0.21337890625,0.9897947907447815,-0.02379707369254902,0.02225167,0.051213692873716354,0.15945106651633978,-43.66297686100006,0.0004092704424510632,0.2,0.0163537859916687,400,1258.0,-3.2050712000000003
1898,27,7,13824,0.2857666015625,0.9896007776260376,-0.028836422970925923,0.03102231,-0.03923506289720535,0.007841246770112775,-43.644553661346436,0.0004092704424510632,0.2,0.30214715003967285,416,1258.0,-3.2050712000000003
1896,28,7,14336,0.21630859375,0.9883054494857788,-0.027466960105812177,0.017153561,-0.04249292612075806,0.004243832947395276,-43.62951958179474,0.0004092704424510632,0.2,0.27583497762680054,432,1258.0,-3.2027557272727276
1895,29,7,14848,0.2357177734375,0.9867445826530457,-0.021110346249770373,0.03233476,0.03862816095352173,0.09214316413272172,-43.57627332210541,0.0004092704424510632,0.2,0.001384437084197998,448,1258.0,-3.2027557272727276
1895,30,8,15360,0.2041015625,0.9860574007034302,-0.02030268157250248,0.018103216,-0.028446990996599197,0.01002237547072582,-43.54588568210602,0.0004092704424510632,0.2,0.07741636037826538,464,1258.0,-3.2120134166666667
1895,31,8,15872,0.230224609375,0.9853227734565735,-0.023763168530422263,0.020998403,0.08715087920427322,0.2250398462638259,-43.52723968029022,0.0004092704424510632,0.2,0.006105780601501465,480,1258.0,-3.2120134166666667
1895,32,8,16384,0.287841796875,0.9852761030197144,-0.028531303811178077,0.026825927,-0.044424425810575485,0.013165535870939493,-43.504910826683044,0.0004092704424510632,0.2,0.0759769082069397,496,1258.0,-3.208034538461539
1895,33,8,16896,0.2452392578125,0.9857338666915894,-0.028743675764417276,0.01807795,0.0693114846944809,0.22080205800011754,-43.514530420303345,0.0004092704424510632,0.2,0.007438838481903076,512,1258.0,-3.208034538461539
1894,34,9,17408,0.195556640625,0.9836291074752808,-0.021773282540380023,0.01528644,-0.0269586443901062,0.0024378579764743336,-43.49707233905792,0.0004092704424510632,0.2,0.11698555946350098,528,1258.0,-3.208034538461539
1893,35,9,17920,0.251708984375,0.984321117401123,-0.02655588075867854,0.019821737,-0.03477223217487335,0.004106566739210393,-43.45455312728882,0.0004092704424510632,0.2,0.04611968994140625,544,1258.0,-3.201233285714286
1891,36,9,18432,0.1966552734375,0.9843757152557373,-0.021324648078007158,0.017751373,0.08892558515071869,0.2477327692322433,-43.489192724227905,0.0004092704424510632,0.2,0.0046173930168151855,560,1258.0,-3.201233285714286
1891,37,10,18944,0.2391357421875,0.9838648438453674,-0.024015074835915584,0.026230175,-0.02564668469130993,0.012247469916474074,-43.464993476867676,0.0004092704424510632,0.2,0.014002442359924316,576,1258.0,-3.194358466666667
1890,38,10,19456,0.2314453125,0.9851016998291016,-0.027013137936592102,0.016951378,0.07494428753852844,0.2487456318922341,-43.47876024246216,0.0004092704424510632,0.2,0.00027292966842651367,592,1258.0,-3.194358466666667
1889,39,10,19968,0.2156982421875,0.986072301864624,-0.021438576237414964,0.022114385,-0.03493727743625641,0.009158288725302555,-43.51755666732788,0.0004092704424510632,0.2,0.002766847610473633,608,1258.0,-3.194358466666667
1888,40,10,20480,0.1943359375,0.9861916899681091,-0.023553148028440773,0.017690301,-0.02943691983819008,0.002717230439884588,-43.534384965896606,0.0004092704424510632,0.2,0.0018353462219238281,624,1258.0,-3.1954419375
1888,41,11,20992,0.198486328125,0.9853246212005615,-0.019547906325897202,0.01540483,0.10087483376264572,0.26393118500709534,-43.52798044681549,0.0004092704424510632,0.2,0.0004221200942993164,640,1258.0,-3.1954419375
1888,42,11,21504,0.2091064453125,0.9829283356666565,-0.02366318821441382,0.016728893,-0.026442283764481544,0.01059387344866991,-43.474648118019104,0.0004092704424510632,0.2,0.08101522922515869,656,1258.0,-3.210812
1888,43,11,22016,0.2218017578125,0.9818426966667175,-0.02545074201771058,0.01687079,0.09661857038736343,0.2646590727381408,-43.410969614982605,0.0004092704424510632,0.2,0.008826494216918945,672,1258.0,-3.210812
1887,44,11,22528,0.236328125,0.9819072484970093,-0.025315043749287724,0.020221852,-0.029173148795962334,0.0071535438764840364,-43.39535212516785,0.0004092704424510632,0.2,0.3843030333518982,688,1258.0,-3.210812
1887,45,12,23040,0.1917724609375,0.9844142198562622,-0.020926069388224278,0.020322632,-0.03347843885421753,0.003473547607427463,-43.428685784339905,0.0004092704424510632,0.2,0.03657180070877075,704,1258.0,-3.2122082222222224
1888,46,12,23552,0.2762451171875,0.9852290749549866,-0.025844707677606493,0.022712832,0.12121476233005524,0.2888324004597962,-43.49039149284363,0.0004092704424510632,0.2,0.00034415721893310547,720,1258.0,-3.2122082222222224
1887,47,12,24064,0.2489013671875,0.9860941767692566,-0.024726495379582047,0.02267212,-0.03548930585384369,0.009818108548643067,-43.51135611534119,0.0004092704424510632,0.2,0.04527181386947632,736,1258.0,-3.2030463157894737
1887,48,13,24576,0.240966796875,0.9845101833343506,-0.026497400511289015,0.026420444,0.09840179234743118,0.27894378965720534,-43.50898051261902,0.0004092704424510632,0.2,0.001042783260345459,752,1258.0,-3.2030463157894737
1887,49,13,25088,0.2528076171875,0.9844670295715332,-0.025396734912646934,0.017782029,-0.03887473791837692,0.011207565781660378,-43.464884996414185,0.0004092704424510632,0.2,0.007068634033203125,768,1258.0,-3.2030463157894737
1888,50,13,25600,0.2327880859375,0.9846982359886169,-0.02546230296138674,0.020034129,-0.03393242508172989,0.004962829618307296,-43.4776713848114,0.0004092704424510632,0.2,0.0011959671974182129,784,1258.0,-3.2082406
1888,51,13,26112,0.228759765625,0.9826227426528931,-0.024837610297254287,0.016699085,0.11378052830696106,0.29325048718601465,-43.45611894130707,0.0004092704424510632,0.2,0.0002219080924987793,800,1258.0,-3.2082406
1887,52,14,26624,0.2550048828125,0.9810702800750732,-0.023716517214779742,0.02719476,-0.02708255685865879,0.006532289407914504,-43.38947355747223,0.0004092704424510632,0.2,0.07003474235534668,816,1258.0,-3.1955259999999996
1888,53,14,27136,0.224609375,0.978456974029541,-0.02531944160000421,0.015297823,0.1235257089138031,0.29459750931710005,-43.33358454704285,0.0004092704424510632,0.2,0.0011724233627319336,832,1258.0,-3.1955259999999996
1888,54,14,27648,0.1934814453125,0.9781752824783325,-0.018545964383520186,0.018716592,-0.027660338208079338,0.01032492911326699,-43.26835322380066,0.0004092704424510632,0.2,0.014720678329467773,848,1258.0,-3.1955259999999996
1887,55,14,28160,0.226318359375,0.9763879179954529,-0.025883743015583605,0.015328156,-0.0330745093524456,0.005522803592612036,-43.2520946264267,0.0004092704424510632,0.2,0.0003057718276977539,864,1258.0,-3.1956170454545454
1887,56,15,28672,0.291259765625,0.9752827286720276,-0.028868063789559528,0.044455554,0.10364269465208054,0.23518863506615162,-43.19240117073059,0.0004092704424510632,0.2,3.8743019104003906e-05,880,1258.0,-3.1956170454545454
1886,57,15,29184,0.218994140625,0.9765934944152832,-0.021251303332974203,0.022370806,-0.02210959978401661,0.010311265155905858,-43.195247650146484,0.0004092704424510632,0.2,0.0012790560722351074,896,1258.0,-3.1870620434782606
1886,58,15,29696,0.2694091796875,0.9789599180221558,-0.031294165120925754,0.025683628,0.08713650703430176,0.33281486202031374,-43.25524461269379,0.0004092704424510632,0.2,3.88026237487793e-05,912,1258.0,-3.1870620434782606
1886,59,16,30208,0.2550048828125,0.9801911115646362,-0.02736622202792205,0.022333492,-0.032123204320669174,0.012969211878953502,-43.31876981258392,0.0004092704424510632,0.2,0.002844870090484619,928,1258.0,-3.1864887083333335
1886,60,16,30720,0.229248046875,0.9811023473739624,-0.024848657369147986,0.022712927,0.12287035584449768,0.32114986330270767,-43.34770083427429,0.0004092704424510632,0.2,3.445148468017578e-05,944,1258.0,-3.1864887083333335
1887,61,16,31232,0.207763671875,0.9816038012504578,-0.025489098945399746,0.014983401,-0.0444856658577919,0.0033367880241712555,-43.374011874198914,0.0004092704424510632,0.2,0.00010609626770019531,960,1258.0,-3.1864887083333335
1886,62,16,31744,0.3009033203125,0.9808178544044495,-0.026735305786132812,0.033412695,-0.034410491585731506,0.005911368083616253,-43.364686727523804,0.0004092704424510632,0.2,0.0005306005477905273,976,1258.0,-3.1834224399999997
1883,63,17,32256,0.232666015625,0.9791197180747986,-0.026405115670058876,0.021613758,0.14122211933135986,0.331138813868165,-43.33344614505768,0.0004092704424510632,0.2,5.459785461425781e-05,992,1258.0,-3.1834224399999997
1882,64,17,32768,0.298583984375,0.9790558218955994,-0.029504056641599163,0.031367637,-0.030355680733919144,0.012769544904585928,-43.29032790660858,0.0004092704424510632,0.2,0.0008935928344726562,1008,1258.0,-3.1835943846153847
1882,65,17,33280,0.2506103515625,0.978158712387085,-0.02996575424913317,0.018098269,0.10296203941106796,0.32140286546200514,-43.2853524684906,0.0004092704424510632,0.2,0.00012809038162231445,1024,1258.0,-3.1835943846153847
1882,66,17,33792,0.197021484375,0.9779070019721985,-0.021302287335856818,0.017779827,-0.03563256561756134,0.00903067183389794,-43.263407588005066,0.0004092704424510632,0.2,0.004654407501220703,1040,1258.0,-3.1835943846153847
1882,67,18,34304,0.2347412109375,0.9758827090263367,-0.024737570056458935,0.01685759,-0.031517550349235535,0.0018992255736520747,-43.234365582466125,0.0004092704424510632,0.2,0.0006009936332702637,1056,1258.0,-3.178618259259259
1882,68,18,34816,0.2578125,0.9748884439468384,-0.026094093118445016,0.019154899,0.16842526197433472,0.3381853550672531,-43.17383110523224,0.0004092704424510632,0.2,8.744001388549805e-05,1072,1258.0,-3.178618259259259
1882,69,18,35328,0.2677001953125,0.9740357995033264,-0.02776754164369777,0.022367578,-0.03836151212453842,0.012087582814274356,-43.146846890449524,0.0004092704424510632,0.2,0.04147416353225708,1088,1258.0,-3.1730128214285713
1881,70,19,35840,0.2476806640625,0.974162220954895,-0.024254637799458578,0.023172446,0.12585550546646118,0.33701244089752436,-43.134843587875366,0.0004092704424510632,0.2,7.623434066772461e-05,1104,1258.0,-3.1730128214285713
1881,71,19,36352,0.29296875,0.9740763306617737,-0.030079393269261345,0.038295113,-0.026139341294765472,0.011338109092321247,-43.14480268955231,0.0004092704424510632,0.2,0.0007813572883605957,1120,1258.0,-3.1730128214285713
1881,72,19,36864,0.22119140625,0.9744826555252075,-0.023304654911044054,0.017771661,-0.03867200389504433,0.0035115987120661885,-43.14357841014862,0.0004092704424510632,0.2,0.0005977153778076172,1136,1258.0,-3.1689738620689654
1881,73,19,37376,0.180419921875,0.9758443236351013,-0.01861714630649658,0.016778346,0.12689657509326935,0.36158300936222076,-43.169838547706604,0.0004092704424510632,0.2,0.00010311603546142578,1152,1258.0,-3.1689738620689654
1880,74,20,37888,0.2564697265625,0.975889265537262,-0.029950880038086325,0.01774887,-0.04154561460018158,0.010476012015715241,-43.20009255409241,0.0004092704424510632,0.2,0.0033348798751831055,1168,1258.0,-3.1655484666666664
1880,75,20,38400,0.255615234375,0.9741982221603394,-0.025252741732401773,0.024374679,0.1467684656381607,0.3395039848983288,-43.173441886901855,0.0004092704424510632,0.2,0.0011630654335021973,1184,1258.0,-3.1655484666666664
1880,76,20,38912,0.285888671875,0.9748613238334656,-0.02823721022286918,0.02467411,-0.02932695485651493,0.011744384464691393,-43.14403557777405,0.0004092704424510632,0.2,0.00908195972442627,1200,1258.0,-3.1655484666666664
1880,77,20,39424,0.2650146484375,0.9734147787094116,-0.026934945432003587,0.02571119,-0.033675335347652435,0.0035417710423644166,-43.143924832344055,0.0004092704424510632,0.2,0.00013309717178344727,1216,1258.0,-3.162438580645161
1880,78,21,39936,0.208984375,0.9712650179862976,-0.022699888941133395,0.014571495,0.1769404262304306,0.3723836587741971,-43.08000683784485,0.0004092704424510632,0.2,3.981590270996094e-05,1232,1258.0,-3.162438580645161
1880,79,21,40448,0.270263671875,0.9703439474105835,-0.027723438484827057,0.021805864,-0.03617832437157631,0.01388153008883819,-43.02845370769501,0.0004092704424510632,0.2,0.0004494786262512207,1248,1258.0,-3.159004125
1880,80,21,40960,0.25732421875,0.9678809642791748,-0.027694703196175396,0.020490244,0.15774264931678772,0.3549025356769562,-42.98436427116394,0.0004092704424510632,0.2,8.624792098999023e-05,1264,1258.0,-3.159004125
1880,81,22,41472,0.2568359375,0.9688501954078674,-0.02551431856409181,0.021102902,-0.03795076161623001,0.010088326380355284,-42.94071674346924,0.0004092704424510632,0.2,0.07605832815170288,1280,1258.0,-3.159004125
1881,82,22,41984,0.24560546875,0.9694029688835144,-0.02752158493967727,0.023844242,-0.024143097922205925,0.005273376824334264,-42.98503828048706,0.0004092704424510632,0.2,0.09769892692565918,1296,1258.0,-3.159218545454545
1880,83,22,42496,0.2232666015625,0.9705672264099121,-0.023200745868962258,0.025520997,0.17993198335170746,0.32581661781296134,-43.00387191772461,0.0004092704424510632,0.2,7.987022399902344e-06,1312,1258.0,-3.159218545454545
1880,84,22,43008,0.30859375,0.9704197645187378,-0.028386502439389005,0.0367056,-0.029329467564821243,0.010972172924084589,-43.02612483501434,0.0004092704424510632,0.2,9.173154830932617e-05,1328,1258.0,-3.159139470588235
1881,85,23,43520,0.18115234375,0.9713796377182007,-0.01758563524344936,0.013169533,0.11720141768455505,0.38479761872440577,-43.031251311302185,0.0004092704424510632,0.2,1.4483928680419922e-05,1344,1258.0,-3.159139470588235
1881,86,23,44032,0.2244873046875,0.9727755188941956,-0.022301048804365564,0.023223557,-0.028857486322522163,0.012612870457815006,-43.070197343826294,0.0004092704424510632,0.2,0.00035643577575683594,1360,1258.0,-3.1631114
1881,87,23,44544,0.2283935546875,0.9725294709205627,-0.024308879568707198,0.017239764,0.13394153118133545,0.36513043753802776,-43.09312057495117,0.0004092704424510632,0.2,4.1604042053222656e-05,1376,1258.0,-3.1631114
1881,88,23,45056,0.2220458984375,0.9705314636230469,-0.020258252261555754,0.021503557,-0.024359244853258133,0.0040227653153124265,-43.05428194999695,0.0004092704424510632,0.2,0.00012892484664916992,1392,1258.0,-3.1631114
1881,89,24,45568,0.3447265625,0.9691880941390991,-0.0284607528737979,0.039182246,-0.035603150725364685,0.010257271162117831,-42.994176506996155,0.0004092704424510632,0.2,-0.0031652450561523438,1408,1258.0,-3.1605581666666667
1880,90,24,46080,0.2652587890625,0.9676833748817444,-0.0281753874005517,0.027359188,0.12632831931114197,0.3723046639934182,-42.95464646816254,0.0004092704424510632,0.2,4.708766937255859e-06,1424,1258.0,-3.1605581666666667
1880,91,24,46592,0.184326171875,0.9679204821586609,-0.02064260991755873,0.016750246,-0.030460698530077934,0.013397688773693517,-42.9227751493454,0.0004092704424510632,0.2,5.543231964111328e-05,1440,1258.0,-3.157491162162162
1879,92,25,47104,0.2491455078125,0.9677961468696594,-0.025169041036861017,0.018715449,0.1313246190547943,0.36180331092327833,-42.92971658706665,0.0004092704424510632,0.2,5.602836608886719e-06,1456,1258.0,-3.157491162162162
1879,93,25,47616,0.248046875,0.967446506023407,-0.02429676754400134,0.021300722,-0.0392221100628376,0.015778941131429747,-42.922486305236816,0.0004092704424510632,0.2,3.6656856536865234e-05,1472,1258.0,-3.157491162162162
1879,94,25,48128,0.23828125,0.9683043956756592,-0.026220708110486157,0.017229058,-0.030866771936416626,0.002327147358300863,-42.92210400104523,0.0004092704424510632,0.2,2.8014183044433594e-05,1488,1258.0,-3.155780289473684
1879,95,25,48640,0.248046875,0.9693590402603149,-0.02622575793066062,0.01915973,0.17647063732147217,0.3713197857141495,-42.95547437667847,0.0004092704424510632,0.2,5.543231964111328e-06,1504,1258.0,-3.155780289473684
1878,96,26,49152,0.2159423828125,0.9689826369285583,-0.023512074039899744,0.018251654,-0.03086474910378456,0.012763873499352485,-42.9669873714447,0.0004092704424510632,0.2,6.508827209472656e-05,1520,1258.0,-3.1597281794871797
1878,97,26,49664,0.155517578125,0.9692568182945251,-0.018649427729542367,0.012347057,0.12759527564048767,0.3655385780148208,-42.953789830207825,0.0004092704424510632,0.2,7.68899917602539e-06,1536,1258.0,-3.1597281794871797
1878,98,26,50176,0.218505859375,0.9702592492103577,-0.023332731158006936,0.017600214,-0.03209120035171509,0.010184238548390567,-42.97490978240967,0.0004092704424510632,0.2,0.00015270709991455078,1552,1258.0,-3.1597281794871797
1878,99,26,50688,0.169189453125,0.9716812968254089,-0.01868448943423573,0.01492166,-0.034514620900154114,0.0024434383449261077,-43.01589906215668,0.0004092704424510632,0.2,-1.4781951904296875e-05,1568,1258.0,-3.1574552249999996
1879,100,27,51200,0.245849609375,0.9718822836875916,-0.025246733333915472,0.019307569,0.1317916214466095,0.38530575577169657,-43.04184889793396,0.0004092704424510632,0.2,8.761882781982422e-06,1584,1258.0,-3.1574552249999996
1879,101,27,51712,0.236572265625,0.971418559551239,-0.025453283305978402,0.020585347,-0.024317631497979164,0.010078808511025272,-43.03031623363495,0.0004092704424510632,0.2,0.00010716915130615234,1600,1258.0,-3.153033414634146
1879,102,27,52224,0.163330078125,0.9719212055206299,-0.02060053710010834,0.014226775,0.14284232258796692,0.3705915529280901,-43.027658343315125,0.0004092704424510632,0.2,1.430511474609375e-05,1616,1258.0,-3.153033414634146
1879,103,28,52736,0.2430419921875,0.9701985120773315,-0.02531807398190722,0.02343643,-0.032578401267528534,0.013598154037026688,-43.01964068412781,0.0004092704424510632,0.2,0.00035184621810913086,1632,1258.0,-3.153033414634146
1878,104,28,53248,0.2274169921875,0.9673608541488647,-0.024418967237579636,0.018819604,-0.03913857042789459,0.0047983348777052015,-42.9397736787796,0.0004092704424510632,0.2,-3.635883331298828e-05,1648,1258.0,-3.1587762857142856
1878,105,28,53760,0.208251953125,0.9663398265838623,-0.021259352084598504,0.02187195,0.1562994122505188,0.393074887804687,-42.87560176849365,0.0004092704424510632,0.2,1.4126300811767578e-05,1664,1258.0,-3.1587762857142856
1878,106,28,54272,0.2005615234375,0.9660038948059082,-0.019094057468464598,0.021203436,-0.02000691369175911,0.019843332440359518,-42.8552885055542,0.0004092704424510632,0.2,0.00014573335647583008,1680,1258.0,-3.1609598604651157
1878,107,29,54784,0.256103515625,0.9653311371803284,-0.023578216903842986,0.0237879,0.151006817817688,0.3782304832711816,-42.8441618680954,0.0004092704424510632,0.2,1.817941665649414e-05,1696,1258.0,-3.1609598604651157
1878,108,29,55296,0.2752685546875,0.9659349918365479,-0.03044154998497106,0.021973906,-0.0468660332262516,0.012068276148056611,-42.832200050354004,0.0004092704424510632,0.2,0.0004532337188720703,1712,1258.0,-3.1609598604651157
1878,109,29,55808,0.1761474609375,0.9665225148200989,-0.020599502298864536,0.015204908,-0.03487519547343254,0.005052479144069366,-42.857640743255615,0.0004092704424510632,0.2,-3.540515899658203e-05,1728,1258.0,-3.1598005681818178
1878,110,29,56320,0.2728271484375,0.9664711356163025,-0.02394328184891492,0.02530735,0.1793830841779709,0.38867656514048576,-42.863914132118225,0.0004092704424510632,0.2,1.6808509826660156e-05,1744,1258.0,-3.1598005681818178
1879,111,30,56832,0.2845458984375,0.9659905433654785,-0.02794677768179099,0.026353316,-0.03758329153060913,0.01178293998236768,-42.85640251636505,0.0004092704424510632,0.2,0.0013686418533325195,1760,1258.0,-3.1647743999999993
1879,112,30,57344,0.220947265625,0.9658045768737793,-0.023232267034472898,0.01855121,0.18381544947624207,0.4136175401508808,-42.84107565879822,0.0004092704424510632,0.2,5.781650543212891e-06,1776,1258.0,-3.1647743999999993
1879,113,30,57856,0.2579345703125,0.9654861092567444,-0.027193700283532962,0.017556235,-0.03389710187911987,0.01329749301658012,-42.833486557006836,0.0004092704424510632,0.2,7.742643356323242e-05,1792,1258.0,-3.1647743999999993
1880,114,31,58368,0.1893310546875,0.9663116931915283,-0.02025331713957712,0.018634297,-0.021174568682909012,0.005169255644432269,-42.83849775791168,0.0004092704424510632,0.2,3.892183303833008e-05,1808,1258.0,-3.1645310434782603
1879,115,31,58880,0.2945556640625,0.9655045866966248,-0.023357303958619013,0.043219022,0.017524059861898422,0.19194773049093783,-42.8459734916687,0.0004092704424510632,0.2,2.086162567138672e-06,1824,1258.0,-3.1645310434782603
1879,116,31,59392,0.3023681640625,0.9669874310493469,-0.02804548101266846,0.02735232,-0.03845108300447464,0.009377092879731208,-42.85091686248779,0.0004092704424510632,0.2,9.268522262573242e-05,1840,1258.0,-3.161136042553191
1879,117,31,59904,0.2587890625,0.9675754904747009,-0.02927666128380224,0.020455576,0.20914143323898315,0.46013063471764326,-42.88162899017334,0.0004092704424510632,0.2,9.119510650634766e-06,1856,1258.0,-3.161136042553191
1879,118,32,60416,0.2880859375,0.9669601917266846,-0.03254551239660941,0.027636994,-0.04739449545741081,0.010951511954772286,-42.876784443855286,0.0004092704424510632,0.2,0.00037413835525512695,1872,1258.0,-3.164535229166667
1879,119,32,60928,0.22705078125,0.9667616486549377,-0.022816743396106176,0.020805862,0.1478326916694641,0.4419836765155196,-42.86419999599457,0.0004092704424510632,0.2,4.178285598754883e-05,1888,1258.0,-3.164535229166667
1879,120,32,61440,0.21875,0.9658107161521912,-0.021330592877347954,0.015590763,-0.027322916314005852,0.003682230471895309,-42.847571849823,0.0004092704424510632,0.2,-4.3272972106933594e-05,1904,1258.0,-3.164535229166667
1879,121,32,61952,0.2445068359375,0.9644378423690796,-0.024742880013945978,0.02490214,-0.04359070211648941,0.004219943919451907,-42.808411836624146,0.0004092704424510632,0.2,4.351139068603516e-06,1920,1258.0,-3.166995530612245
1879,122,33,62464,0.22607421875,0.9632455110549927,-0.024128840246703476,0.021578534,0.20530864596366882,0.4458461217582226,-42.76051080226898,0.0004092704424510632,0.2,5.960464477539062e-07,1936,1258.0,-3.166995530612245
1880,123,33,62976,0.2294921875,0.9632971286773682,-0.02335429507365916,0.022808034,-0.02185504510998726,0.015871378913288936,-42.73646879196167,0.0004092704424510632,0.2,2.6166439056396484e-05,1952,1258.0,-3.1672157600000004
1880,124,33,63488,0.23583984375,0.9636716246604919,-0.0230535879090894,0.017331718,0.17588627338409424,0.42904850747436285,-42.74104654788971,0.0004092704424510632,0.2,3.0994415283203125e-06,1968,1258.0,-3.1672157600000004
