time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/clip_fraction,train/std,train/policy_gradient_loss,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
1876,18,4,9216,0.261962890625,0.9906277656555176,-0.028475264844018966,0.018188676,-0.035878490656614304,0.0038718738869647495,-43.69571232795715,0.0004092704424510632,0.2,0.0018968582153320312,272,1258.0,-3.315750285714286
1878,19,5,9728,0.2662353515625,0.9905014634132385,-0.027633741934550926,0.022560379,-0.024436363950371742,0.03517036634730175,-43.67640137672424,0.0004092704424510632,0.2,0.00012630224227905273,288,1258.0,-3.315750285714286
1876,20,5,10240,0.2384033203125,0.9892765283584595,-0.026495321770198643,0.021434654,-0.039362914860248566,0.011168596451170743,-43.655622482299805,0.0004092704424510632,0.2,0.003350377082824707,304,1258.0,-3.2937505000000002
1877,21,5,10752,0.2655029296875,0.988333523273468,-0.02630497474456206,0.020780921,-0.010766731575131416,0.04828916129190475,-43.618072748184204,0.0004092704424510632,0.2,7.832050323486328e-05,320,1258.0,-3.2937505000000002
1877,22,5,11264,0.1953125,0.9863706827163696,-0.025099309175857343,0.020168422,-0.033648781478405,0.011054284608690068,-43.57193195819855,0.0004092704424510632,0.2,0.02039283514022827,336,1258.0,-3.2937505000000002
1878,23,6,11776,0.2080078125,0.9845851063728333,-0.02459694299614057,0.015369111,-0.037375159561634064,0.004132341739023104,-43.509854435920715,0.0004092704424510632,0.2,0.0003992319107055664,352,1258.0,-3.273859888888889
1880,24,6,12288,0.2403564453125,0.9867902398109436,-0.023876576829934493,0.022794344,-0.0010144822299480438,0.06689396023284644,-43.50426781177521,0.0004092704424510632,0.2,0.0002446770668029785,368,1258.0,-3.273859888888889
1881,25,6,12800,0.272705078125,0.9850237965583801,-0.031287149475247134,0.023661662,-0.031207600608468056,0.011533025986864232,-43.526923179626465,0.0004092704424510632,0.2,0.0018429160118103027,384,1258.0,-3.264942
1881,26,7,13312,0.225341796875,0.9830994009971619,-0.025619477208238095,0.01732197,0.011886510998010635,0.08906814944930375,-43.455886006355286,0.0004092704424510632,0.2,0.00039058923721313477,400,1258.0,-3.264942
1882,27,7,13824,0.2347412109375,0.9823475480079651,-0.02327772497665137,0.022671081,-0.03711708262562752,0.010082558714202605,-43.41093921661377,0.0004092704424510632,0.2,0.029265761375427246,416,1258.0,-3.264942
1883,28,7,14336,0.2666015625,0.9820359349250793,-0.026233905271510594,0.024226889,-0.0459170825779438,0.00533575656299945,-43.395509362220764,0.0004092704424510632,0.2,0.002016305923461914,432,1258.0,-3.261021
1884,29,7,14848,0.2855224609375,0.9819870591163635,-0.02744420694943983,0.03137389,-0.013455687090754509,0.05917406268417835,-43.39295315742493,0.0004092704424510632,0.2,0.00018912553787231445,448,1258.0,-3.261021
1884,30,8,15360,0.2298583984375,0.9824467897415161,-0.022822284037829377,0.016673354,-0.025687437504529953,0.015575261117191985,-43.39793908596039,0.0004092704424510632,0.2,0.00130540132522583,464,1258.0,-3.2694721666666666
1884,31,8,15872,0.1956787109375,0.9810225963592529,-0.022265745035838336,0.01579737,0.03393372520804405,0.1419877705629915,-43.391443967819214,0.0004092704424510632,0.2,0.000536799430847168,480,1258.0,-3.2694721666666666
1885,32,8,16384,0.24560546875,0.9806796908378601,-0.026551904287771322,0.017836593,-0.0354142002761364,0.009062945755431429,-43.350940346717834,0.0004092704424510632,0.2,0.029361069202423096,496,1258.0,-3.269797230769231
1885,33,8,16896,0.192626953125,0.9808050394058228,-0.019876788792316802,0.016301448,0.035090018063783646,0.14423738792538643,-43.34864008426666,0.0004092704424510632,0.2,0.0013300180435180664,512,1258.0,-3.269797230769231
1885,34,9,17408,0.2347412109375,0.9796150922775269,-0.028101047792006284,0.017968182,-0.03629056736826897,0.0022551083166035824,-43.33347964286804,0.0004092704424510632,0.2,0.04914063215255737,528,1258.0,-3.269797230769231
1885,35,9,17920,0.202880859375,0.9798563718795776,-0.022191285126609728,0.02097791,-0.026107769459486008,0.0038164398501976393,-43.3059823513031,0.0004092704424510632,0.2,0.0008181929588317871,544,1258.0,-3.2627270714285714
1886,36,9,18432,0.2972412109375,0.979824960231781,-0.02950840105768293,0.026813801,0.0377783328294754,0.16915775695815682,-43.31671726703644,0.0004092704424510632,0.2,0.00041556358337402344,560,1258.0,-3.2627270714285714
1886,37,10,18944,0.2513427734375,0.9796385765075684,-0.024417422071564943,0.023753017,-0.037366658449172974,0.0118191561778076,-43.3145592212677,0.0004092704424510632,0.2,0.016615688800811768,576,1258.0,-3.2599727333333335
1886,38,10,19456,0.1806640625,0.9793511629104614,-0.020502479157585185,0.017523663,0.04957408457994461,0.17987143388018012,-43.29968869686127,0.0004092704424510632,0.2,0.0005588531494140625,592,1258.0,-3.2599727333333335
1887,39,10,19968,0.23974609375,0.9814311861991882,-0.027096909783722367,0.021146324,-0.042698875069618225,0.007056464717607014,-43.325430512428284,0.0004092704424510632,0.2,0.027196943759918213,608,1258.0,-3.2599727333333335
1888,40,10,20480,0.2100830078125,0.9807862639427185,-0.023921907442854717,0.01679023,-0.04276371747255325,0.002577544189989567,-43.36292481422424,0.0004092704424510632,0.2,0.0021935105323791504,624,1258.0,-3.2444395000000004
1888,41,11,20992,0.2139892578125,0.9819532632827759,-0.022637476678937674,0.01686925,0.06578461825847626,0.20591201959177852,-43.3519229888916,0.0004092704424510632,0.2,0.00015866756439208984,640,1258.0,-3.2444395000000004
1888,42,11,21504,0.2529296875,0.981408417224884,-0.028426107397535816,0.01706238,-0.033318884670734406,0.008965825734776445,-43.37558615207672,0.0004092704424510632,0.2,0.08574330806732178,656,1258.0,-3.2481748235294123
1888,43,11,22016,0.2569580078125,0.9812123775482178,-0.027993015944957733,0.026605345,0.06449401378631592,0.21356469159945846,-43.35516607761383,0.0004092704424510632,0.2,0.0013781189918518066,672,1258.0,-3.2481748235294123
1889,44,11,22528,0.23046875,0.9816107153892517,-0.023445815240847878,0.020774495,-0.024931617081165314,0.013110098981996998,-43.352436900138855,0.0004092704424510632,0.2,0.019082367420196533,688,1258.0,-3.2481748235294123
1889,45,12,23040,0.229248046875,0.9809998273849487,-0.023051434196531773,0.019895725,-0.0328851044178009,0.0037326364108594134,-43.358006834983826,0.0004092704424510632,0.2,0.0013765692710876465,704,1258.0,-3.2417625000000005
1890,46,12,23552,0.25244140625,0.9790307283401489,-0.030737718363525346,0.02126684,0.0714285671710968,0.24903565319254994,-43.31347680091858,0.0004092704424510632,0.2,0.00014531612396240234,720,1258.0,-3.2417625000000005
1891,47,12,24064,0.267333984375,0.9807336330413818,-0.0253081182599999,0.022614662,-0.024529261514544487,0.01376197492936626,-43.289114594459534,0.0004092704424510632,0.2,0.013923406600952148,736,1258.0,-3.2452716842105267
1891,48,12,24576,0.2862548828125,0.9817498922348022,-0.031108290364500135,0.020405188,0.07951222360134125,0.24604692170396447,-43.34801626205444,0.0004092704424510632,0.2,6.920099258422852e-05,752,1258.0,-3.2452716842105267
1891,49,13,25088,0.2506103515625,0.9811710715293884,-0.024985892552649602,0.025643397,-0.03255733847618103,0.013978716917335987,-43.353230357170105,0.0004092704424510632,0.2,0.0009674429893493652,768,1258.0,-3.2452716842105267
1891,50,13,25600,0.22216796875,0.980532169342041,-0.022175579084432684,0.019577986,-0.032980047166347504,0.003908708458766341,-43.32631874084473,0.0004092704424510632,0.2,0.0005787014961242676,784,1258.0,-3.250741
1892,51,13,26112,0.2401123046875,0.9799123406410217,-0.02585919908597134,0.028153028,0.1212356686592102,0.26829119259491563,-43.31279706954956,0.0004092704424510632,0.2,0.00019758939743041992,800,1258.0,-3.250741
1892,52,14,26624,0.2919921875,0.9795948266983032,-0.03441322603612207,0.02719101,-0.059995513409376144,0.009899127457174473,-43.290902733802795,0.0004092704424510632,0.2,0.02340644598007202,816,1258.0,-3.2489966666666668
1893,53,14,27136,0.23291015625,0.9788285493850708,-0.026174603786785156,0.01886272,0.10146640986204147,0.28631006786599755,-43.27446007728577,0.0004092704424510632,0.2,0.0001518726348876953,832,1258.0,-3.2489966666666668
1893,54,14,27648,0.20556640625,0.9768460988998413,-0.01972855962230824,0.020092713,-0.021401721984148026,0.013337064592633396,-43.23235261440277,0.0004092704424510632,0.2,0.0026857852935791016,848,1258.0,-3.2489966666666668
1894,55,14,28160,0.1942138671875,0.9768805503845215,-0.020200754894176498,0.019506939,-0.014248097315430641,0.006431851827073842,-43.19366717338562,0.0004092704424510632,0.2,0.00439077615737915,864,1258.0,-3.252384681818182
1894,56,15,28672,0.27197265625,0.9752033352851868,-0.027270335238426924,0.028560115,0.08086182177066803,0.2361299144104123,-43.178569078445435,0.0004092704424510632,0.2,0.0002830624580383301,880,1258.0,-3.252384681818182
1894,57,15,29184,0.2890625,0.9760454297065735,-0.028298165983869694,0.029753849,-0.03912440687417984,0.010085331115988083,-43.13915944099426,0.0004092704424510632,0.2,0.02886176109313965,896,1258.0,-3.2476340869565217
1895,58,15,29696,0.2630615234375,0.9767031669616699,-0.029443383362377062,0.017851103,0.13226932287216187,0.3428371958434582,-43.18026566505432,0.0004092704424510632,0.2,0.00013637542724609375,912,1258.0,-3.2476340869565217
1895,59,15,30208,0.219482421875,0.9766700267791748,-0.022933542117243633,0.017653167,-0.032426510006189346,0.011882621591212228,-43.17915880680084,0.0004092704424510632,0.2,0.0120772123336792,928,1258.0,-3.247665291666667
1895,60,16,30720,0.22412109375,0.9759693145751953,-0.02717619395116344,0.024733175,0.0956219807267189,0.32988776080310345,-43.17257821559906,0.0004092704424510632,0.2,0.00011336803436279297,944,1258.0,-3.247665291666667
1896,61,16,31232,0.23486328125,0.974891722202301,-0.02583378567942418,0.01563948,-0.019618643447756767,0.0025467851846769918,-43.14494073390961,0.0004092704424510632,0.2,-0.0010428428649902344,960,1258.0,-3.247665291666667
1897,62,16,31744,0.262451171875,0.9743096828460693,-0.024295969982631505,0.028328605,-0.03023461252450943,0.006658689220785163,-43.11690545082092,0.0004092704424510632,0.2,0.0007634162902832031,976,1258.0,-3.24264768
1896,63,17,32256,0.2342529296875,0.9738122224807739,-0.02371217278414406,0.01999057,0.11985011398792267,0.3294005002826452,-43.10439717769623,0.0004092704424510632,0.2,6.639957427978516e-05,992,1258.0,-3.24264768
1896,64,17,32768,0.2174072265625,0.9734513759613037,-0.02163534202554729,0.016429322,-0.024566946551203728,0.011964658362558112,-43.090622305870056,0.0004092704424510632,0.2,0.0029737353324890137,1008,1258.0,-3.241607461538462
1896,65,17,33280,0.2039794921875,0.9735565781593323,-0.024420497182291,0.015141874,0.13202160596847534,0.32408574037253857,-43.08583974838257,0.0004092704424510632,0.2,4.83393669128418e-05,1024,1258.0,-3.241607461538462
1896,66,17,33792,0.222412109375,0.973304808139801,-0.020694862221716903,0.022267688,-0.024583877995610237,0.008189986867364496,-43.0804009437561,0.0004092704424510632,0.2,0.010598480701446533,1040,1258.0,-3.241607461538462
1895,67,18,34304,0.1956787109375,0.9731033444404602,-0.021943530184216797,0.015246631,-0.030128777027130127,0.0028018446573696565,-43.070626735687256,0.0004092704424510632,0.2,0.0003757476806640625,1056,1258.0,-3.239093703703704
1894,68,18,34816,0.2259521484375,0.9728255271911621,-0.025470819178735837,0.021328062,0.13884375989437103,0.34122844506055117,-43.06018257141113,0.0004092704424510632,0.2,3.236532211303711e-05,1072,1258.0,-3.239093703703704
1894,69,18,35328,0.1749267578125,0.9731571674346924,-0.017110302462242544,0.01572617,-0.023047124966979027,0.01263287226902321,-43.056790471076965,0.0004092704424510632,0.2,0.0005156397819519043,1088,1258.0,-3.232841142857143
1893,70,18,35840,0.2103271484375,0.9740332961082458,-0.022404073970392346,0.015766494,0.15623632073402405,0.32918905979022384,-43.07402431964874,0.0004092704424510632,0.2,3.814697265625e-05,1104,1258.0,-3.232841142857143
1893,71,19,36352,0.2471923828125,0.97300124168396,-0.024310971435625106,0.019344617,-0.03661996126174927,0.012788969266694039,-43.08250951766968,0.0004092704424510632,0.2,0.0009815096855163574,1120,1258.0,-3.232841142857143
1893,72,19,36864,0.2100830078125,0.9721308350563049,-0.022697399457683787,0.016530799,-0.03984369710087776,0.003235184460208984,-43.04637408256531,0.0004092704424510632,0.2,0.0004951953887939453,1136,1258.0,-3.23420675862069
1894,73,19,37376,0.2081298828125,0.9720214009284973,-0.019563804584322497,0.017643213,0.12601585686206818,0.3524230644106865,-43.03076350688934,0.0004092704424510632,0.2,7.486343383789062e-05,1152,1258.0,-3.23420675862069
1894,74,19,37888,0.274658203125,0.9722930192947388,-0.029731236572843045,0.028146382,-0.03784685209393501,0.010847571858903393,-43.0308552980423,0.0004092704424510632,0.2,0.001542508602142334,1168,1258.0,-3.231640833333334
1894,75,20,38400,0.2891845703125,0.9736170172691345,-0.03243766933155712,0.02354616,0.09097638726234436,0.34085907228291035,-43.052714705467224,0.0004092704424510632,0.2,8.827447891235352e-05,1184,1258.0,-3.231640833333334
1894,76,20,38912,0.229248046875,0.9732762575149536,-0.02606422282406129,0.017027793,-0.025993287563323975,0.012673878140049055,-43.067089319229126,0.0004092704424510632,0.2,0.0024247169494628906,1200,1258.0,-3.231640833333334
1895,77,20,39424,0.22314453125,0.9725099205970764,-0.0253190936637111,0.017571986,-0.038791902363300323,0.005175084828806575,-43.05575954914093,0.0004092704424510632,0.2,0.0004913806915283203,1216,1258.0,-3.233847935483871
1895,78,21,39936,0.2275390625,0.9697960615158081,-0.023212515836348757,0.020999417,0.17252331972122192,0.3634371878579259,-43.00278460979462,0.0004092704424510632,0.2,7.617473602294922e-05,1232,1258.0,-3.233847935483871
1895,79,21,40448,0.2891845703125,0.9673024415969849,-0.030648105006548576,0.031537246,-0.03550850227475166,0.010955534933600575,-42.90913808345795,0.0004092704424510632,0.2,0.007441878318786621,1248,1258.0,-3.2313407499999998
1895,80,21,40960,0.2359619140625,0.9674610495567322,-0.024081346666207537,0.023437858,0.14700645208358765,0.34620109014213085,-42.86815822124481,0.0004092704424510632,0.2,7.659196853637695e-05,1264,1258.0,-3.2313407499999998
1895,81,21,41472,0.2979736328125,0.9669996500015259,-0.031077906023710966,0.030889582,-0.03281303867697716,0.010169112065341324,-42.86625921726227,0.0004092704424510632,0.2,0.00046372413635253906,1280,1258.0,-3.2313407499999998
1896,82,22,41984,0.231201171875,0.9664148688316345,-0.023018966065137647,0.018124346,-0.025553744286298752,0.005968373363430146,-42.845624923706055,0.0004092704424510632,0.2,0.0003883838653564453,1296,1258.0,-3.2305383030303028
1896,83,22,42496,0.3087158203125,0.9661343693733215,-0.03065303454059176,0.034256656,0.11188419163227081,0.3268684963695705,-42.831340193748474,0.0004092704424510632,0.2,5.1021575927734375e-05,1312,1258.0,-3.2305383030303028
1896,84,22,43008,0.2730712890625,0.9680428504943848,-0.02964105672435835,0.02800297,-0.02993953786790371,0.01283083829912357,-42.84931707382202,0.0004092704424510632,0.2,0.0005934834480285645,1328,1258.0,-3.2292947941176466
1896,85,22,43520,0.24658203125,0.9688451290130615,-0.026387052494101226,0.022516076,0.1270878165960312,0.3865986466407776,-42.907485127449036,0.0004092704424510632,0.2,8.428096771240234e-05,1344,1258.0,-3.2292947941176466
1896,86,23,44032,0.225341796875,0.9704424738883972,-0.02508441141981166,0.016208958,-0.033910054713487625,0.009779316038475372,-42.93853449821472,0.0004092704424510632,0.2,0.024360477924346924,1360,1258.0,-3.2283177142857142
1896,87,23,44544,0.227294921875,0.971590518951416,-0.02262041374342516,0.021349885,0.14324980974197388,0.3670525010675192,-42.98751699924469,0.0004092704424510632,0.2,8.89897346496582e-05,1376,1258.0,-3.2283177142857142
1896,88,23,45056,0.2073974609375,0.9728280305862427,-0.02428433738532476,0.017703773,-0.028752274811267853,0.0036509071360342205,-43.01826620101929,0.0004092704424510632,0.2,9.810924530029297e-05,1392,1258.0,-3.2283177142857142
1896,89,24,45568,0.3363037109375,0.9734088778495789,-0.026941513497149572,0.04225631,-0.026072919368743896,0.010431938091642223,-43.04787516593933,0.0004092704424510632,0.2,0.0004298686981201172,1408,1258.0,-3.22305575
1897,90,24,46080,0.2635498046875,0.9732385277748108,-0.024561387559515424,0.017884899,0.16298922896385193,0.37324802577495575,-43.0601350069046,0.0004092704424510632,0.2,9.226799011230469e-05,1424,1258.0,-3.22305575
1897,91,24,46592,0.2471923828125,0.974173367023468,-0.021502150295418687,0.02021129,-0.02463121898472309,0.01365572985378094,-43.05969190597534,0.0004092704424510632,0.2,0.011223435401916504,1440,1258.0,-3.2199526756756756
1897,92,24,47104,0.2215576171875,0.9753072261810303,-0.024330091109732166,0.01737447,0.1121220737695694,0.35662079229950905,-43.095064997673035,0.0004092704424510632,0.2,2.9146671295166016e-05,1456,1258.0,-3.2199526756756756
1897,93,25,47616,0.2723388671875,0.9759153723716736,-0.02299284128821455,0.02563043,-0.030880214646458626,0.015168211655691266,-43.12971270084381,0.0004092704424510632,0.2,2.5391578674316406e-05,1472,1258.0,-3.2199526756756756
1897,94,25,48128,0.218994140625,0.976597011089325,-0.024966667871922255,0.014659608,-0.03575701639056206,0.002879644278436899,-43.14618647098541,0.0004092704424510632,0.2,0.001022934913635254,1488,1258.0,-3.222652894736842
1897,95,25,48640,0.2105712890625,0.9757944941520691,-0.02143649835488759,0.018077042,0.15432432293891907,0.3802573774009943,-43.150909781455994,0.0004092704424510632,0.2,4.458427429199219e-05,1504,1258.0,-3.222652894736842
1897,96,25,49152,0.25244140625,0.9779694080352783,-0.02645873377332464,0.019311488,-0.03387074172496796,0.0123724443546962,-43.160481691360474,0.0004092704424510632,0.2,0.0010297298431396484,1520,1258.0,-3.2225264358974357
1898,97,26,49664,0.193115234375,0.9757704138755798,-0.018593472457723692,0.015217528,0.1344204843044281,0.37330521643161774,-43.186107993125916,0.0004092704424510632,0.2,0.00011104345321655273,1536,1258.0,-3.2225264358974357
1897,98,26,50176,0.22802734375,0.9733167290687561,-0.02708686635014601,0.014661135,-0.042848244309425354,0.010610867451759987,-43.08688807487488,0.0004092704424510632,0.2,0.0021687746047973633,1552,1258.0,-3.2225264358974357
1897,99,26,50688,0.253662109375,0.9733163714408875,-0.027271205821307376,0.019300466,-0.027076173573732376,0.0028232471850060392,-43.05014157295227,0.0004092704424510632,0.2,0.002058684825897217,1568,1258.0,-3.22292165
1897,100,26,51200,0.2359619140625,0.9717434644699097,-0.026256024881149642,0.019950783,0.13514411449432373,0.38883843645453453,-43.03735291957855,0.0004092704424510632,0.2,0.00010716915130615234,1584,1258.0,-3.22292165
1897,101,27,51712,0.1910400390625,0.9727330207824707,-0.019249090051744133,0.013574582,-0.021586935967206955,0.012243558565387502,-43.013649582862854,0.0004092704424510632,0.2,0.00027948617935180664,1600,1258.0,-3.219585097560975
1897,102,27,52224,0.215087890625,0.9728474020957947,-0.020561320736305788,0.018208003,0.15310417115688324,0.380794714204967,-43.04460859298706,0.0004092704424510632,0.2,5.447864532470703e-05,1616,1258.0,-3.219585097560975
1897,103,27,52736,0.278076171875,0.9741678833961487,-0.02915694288094528,0.024850316,-0.03911450877785683,0.011186699106474407,-43.05700147151947,0.0004092704424510632,0.2,0.0007652044296264648,1632,1258.0,-3.219585097560975
1897,104,28,53248,0.2696533203125,0.9744784832000732,-0.02907087385392515,0.02053896,-0.040738921612501144,0.003772212367039174,-43.094112157821655,0.0004092704424510632,0.2,3.4332275390625e-05,1648,1258.0,-3.2192737857142855
1897,105,28,53760,0.1995849609375,0.9731716513633728,-0.022839340250357054,0.016010214,0.1553814709186554,0.3948857858777046,-43.0706205368042,0.0004092704424510632,0.2,4.947185516357422e-06,1664,1258.0,-3.2192737857142855
1898,106,28,54272,0.2354736328125,0.9739518761634827,-0.023217166133690625,0.0240115,-0.033785950392484665,0.012639929162105545,-43.0518856048584,0.0004092704424510632,0.2,0.0002582073211669922,1680,1258.0,-3.217539
1898,107,28,54784,0.204833984375,0.9746102094650269,-0.021948503024759702,0.016717909,0.1452758014202118,0.38355483766645193,-43.091391921043396,0.0004092704424510632,0.2,8.702278137207031e-06,1696,1258.0,-3.217539
1898,108,29,55296,0.213134765625,0.9739040732383728,-0.020879399409750476,0.01858927,-0.023435520008206367,0.014640673151006922,-43.09023904800415,0.0004092704424510632,0.2,0.00016033649444580078,1712,1258.0,-3.217539
1898,109,29,55808,0.2078857421875,0.9748380780220032,-0.0222271338570863,0.015962478,-0.03007088229060173,0.004757587688800413,-43.08680021762848,0.0004092704424510632,0.2,2.6226043701171875e-05,1728,1258.0,-3.213427795454545
1898,110,29,56320,0.2423095703125,0.9755176305770874,-0.020233806426404044,0.023943193,0.19034825265407562,0.39378227945417166,-43.11465561389923,0.0004092704424510632,0.2,8.463859558105469e-06,1744,1258.0,-3.213427795454545
1898,111,29,56832,0.2459716796875,0.9758774638175964,-0.024703272618353367,0.021549076,-0.029418358579277992,0.009975319946534,-43.12400698661804,0.0004092704424510632,0.2,0.0010166168212890625,1760,1258.0,-3.2153440888888882
1898,112,30,57344,0.2109375,0.9743371605873108,-0.021773338929051533,0.020053849,0.18130135536193848,0.4142810767516494,-43.10946023464203,0.0004092704424510632,0.2,3.814697265625e-06,1776,1258.0,-3.2153440888888882
1898,113,30,57856,0.211181640625,0.9748009443283081,-0.02095124442712404,0.020475196,-0.02665550261735916,0.012456612312234938,-43.07925724983215,0.0004092704424510632,0.2,5.7816505432128906e-05,1792,1258.0,-3.2153440888888882
1898,114,30,58368,0.220703125,0.9744529128074646,-0.02487780190858757,0.022516334,-0.04252439737319946,0.006367446418153122,-43.095242977142334,0.0004092704424510632,0.2,2.0802021026611328e-05,1808,1258.0,-3.215670608695652
1898,115,31,58880,0.2520751953125,0.9742012619972229,-0.02114234009059146,0.030979192,0.06857254356145859,0.19190662167966366,-43.08050322532654,0.0004092704424510632,0.2,3.3974647521972656e-06,1824,1258.0,-3.215670608695652
1898,116,31,59392,0.244384765625,0.9751887917518616,-0.02326547258417122,0.026569301,-0.03565625101327896,0.010684600536478683,-43.07954251766205,0.0004092704424510632,0.2,1.9609928131103516e-05,1840,1258.0,-3.213628872340425
1898,117,31,59904,0.19970703125,0.9760633707046509,-0.022433729463955387,0.018175103,0.194768488407135,0.4755497816950083,-43.12102794647217,0.0004092704424510632,0.2,4.351139068603516e-06,1856,1258.0,-3.213628872340425
1898,118,31,60416,0.2513427734375,0.9747196435928345,-0.026210129231913015,0.021341857,-0.036373771727085114,0.011249607865465805,-43.114734053611755,0.0004092704424510632,0.2,5.40614128112793e-05,1872,1258.0,-3.2119211666666665
1898,119,32,60928,0.200927734375,0.9719787240028381,-0.02102558041224256,0.017706284,0.19757801294326782,0.4474196285009384,-43.05031216144562,0.0004092704424510632,0.2,5.543231964111328e-06,1888,1258.0,-3.2119211666666665
1898,120,32,61440,0.188232421875,0.9712498784065247,-0.018846796127036214,0.018042475,-0.03350437432527542,0.003483311113086529,-42.98146939277649,0.0004092704424510632,0.2,5.358457565307617e-05,1904,1258.0,-3.2119211666666665
1899,121,32,61952,0.2119140625,0.9717957973480225,-0.021475893299793825,0.016964499,-0.038158658891916275,0.004396020885906182,-42.98899710178375,0.0004092704424510632,0.2,5.888938903808594e-05,1920,1258.0,-3.2130518775510204
1899,122,32,62464,0.2073974609375,0.9701101183891296,-0.021774641922092997,0.020122442,0.17777356505393982,0.4474784592166543,-42.97438049316406,0.0004092704424510632,0.2,8.702278137207031e-06,1936,1258.0,-3.2130518775510204
1899,123,33,62976,0.2647705078125,0.9681636095046997,-0.025306672709120903,0.02328594,-0.03821361064910889,0.01090597284201067,-42.906946778297424,0.0004092704424510632,0.2,0.00015813112258911133,1952,1258.0,-3.2087888399999995
1899,124,33,63488,0.229736328125,0.9673199653625488,-0.026333996647736058,0.0211018,0.15492355823516846,0.43898650258779526,-42.85705268383026,0.0004092704424510632,0.2,1.7940998077392578e-05,1968,1258.0,-3.2087888399999995
1899,125,33,64000,0.29345703125,0.966524064540863,-0.018116837338311598,0.026755944,-0.014619354158639908,0.0093964538682485,-42.83244431018829,0.0004092704424510632,0.2,0.0003193020820617676,1984,1258.0,-3.2087888399999995
1899,126,33,64512,0.29541015625,0.9663369655609131,-0.03028377097507473,0.016072694,-0.04415828734636307,0.0030712542284163646,-42.821659207344055,0.0004092704424510632,0.2,0.0002104640007019043,2000,1258.0,-3.209425372549019
1899,127,34,65024,0.2657470703125,0.9659154415130615,-0.023053575423546135,0.023451533,0.1483040601015091,0.43788512144237757,-42.815919637680054,0.0004092704424510632,0.2,1.2755393981933594e-05,2016,1258.0,-3.209425372549019
1899,128,34,65536,0.25048828125,0.9678061008453369,-0.025007745251059532,0.018476399,-0.026153162121772766,0.00796834338689223,-42.831756472587585,0.0004092704424510632,0.2,0.0052915215492248535,2032,1258.0,-3.2050515
1899,129,34,66048,0.2156982421875,0.9678008556365967,-0.02219771553063765,0.01566571,0.16878041625022888,0.4251951100304723,-42.873905420303345,0.0004092704424510632,0.2,9.059906005859375e-06,2048,1258.0,-3.2050515
1899,130,35,66560,0.317138671875,0.9668933749198914,-0.029738601064309478,0.03736706,-0.04018282890319824,0.010649579868186265,-42.85944318771362,0.0004092704424510632,0.2,0.00010418891906738281,2064,1258.0,-3.2050515
1899,131,35,67072,0.228515625,0.964897632598877,-0.02711230650311336,0.016888287,-0.03870835527777672,0.004949199435941409,-42.815921664237976,0.0004092704424510632,0.2,0.0001061558723449707,2080,1258.0,-3.202578679245283
1899,132,35,67584,0.1639404296875,0.9628562927246094,-0.016292257729219273,0.013904638,0.16068591177463531,0.4290411714464426,-42.74915933609009,0.0004092704424510632,0.2,1.537799835205078e-05,2096,1258.0,-3.202578679245283
1899,133,35,68096,0.2579345703125,0.9623055458068848,-0.02517954001086764,0.02291061,-0.03125183284282684,0.012607014126842842,-42.70565211772919,0.0004092704424510632,0.2,9.739398956298828e-05,2112,1258.0,-3.202690740740741
1899,134,36,68608,0.2755126953125,0.9620031118392944,-0.030917395721189678,0.030472025,0.17154796421527863,0.41527076344937086,-42.69494545459747,0.0004092704424510632,0.2,2.0384788513183594e-05,2128,1258.0,-3.202690740740741
1899,135,36,69120,0.2467041015625,0.9598192572593689,-0.025350827956572175,0.022629155,-0.030260371044278145,0.013754748069914058,-42.66145956516266,0.0004092704424510632,0.2,0.0002065896987915039,2144,1258.0,-3.202690740740741
1899,136,36,69632,0.1842041015625,0.958347499370575,-0.022728018360794522,0.0150425425,-0.03462030366063118,0.004637175057723653,-42.59588086605072,0.0004092704424510632,0.2,0.0003998875617980957,2160,1258.0,-3.1996823636363634
1898,137,36,70144,0.2227783203125,0.9569079279899597,-0.02163209064747207,0.024227235,0.19269362092018127,0.43387357983738184,-42.55775463581085,0.0004092704424510632,0.2,5.1021575927734375e-05,2176,1258.0,-3.1996823636363634
1898,138,37,70656,0.2935791015625,0.9556408524513245,-0.03129436759627424,0.026923303,-0.03744770586490631,0.013359359436435625,-42.508875608444214,0.0004092704424510632,0.2,0.009049177169799805,2192,1258.0,-3.1961115714285713
1898,139,37,71168,0.251708984375,0.9541873931884766,-0.026852563765714876,0.019485474,0.19500459730625153,0.430038845166564,-42.47005259990692,0.0004092704424510632,0.2,1.0311603546142578e-05,2208,1258.0,-3.1961115714285713
1898,140,37,71680,0.2861328125,0.9546259045600891,-0.02675999865459744,0.026374623,-0.038463059812784195,0.0138724114804063,-42.44308376312256,0.0004092704424510632,0.2,0.0001258254051208496,2224,1258.0,-3.1961115714285713
1898,141,38,72192,0.2835693359375,0.9545167684555054,-0.03257235242926981,0.022155352,-0.05241875350475311,0.004942711479088757,-42.45571970939636,0.0004092704424510632,0.2,0.00020486116409301758,2240,1258.0,-3.1963598771929824
