rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,train/n_updates,train/ent_coef_loss,train/actor_loss,train/ent_coef,time/episodes,train/learning_rate
1258.0,2.1437482833862305,-4.56472525,24,5032,204,4931,-157.26419067382812,-123.2030258178711,0.01749246194958687,4,0.0008459126528049375
1258.0,5.58965539932251,-3.6348601250000003,24,10064,415,9963,-20.65359878540039,-127.5938720703125,0.0012478113640099764,8,0.0008459126528049375
1258.0,3.6794910430908203,-2.94328625,23,15096,649,14995,-77.29307556152344,-121.40972900390625,0.0013244549045339227,12,0.0008459126528049375
1258.0,25.407352447509766,-2.63183925,23,20128,862,20027,136.4273223876953,-101.34078979492188,0.0013859460595995188,16,0.0008459126528049375
1258.0,2.4161033630371094,-2.44063915,24,25160,6,25059,59.641788482666016,-90.254150390625,0.0006611786666326225,20,0.0008459126528049375
1258.0,23.412548065185547,-2.2912154166666667,23,30192,217,30091,84.06682586669922,-69.85636901855469,0.0008220394956879318,24,0.0008459126528049375
1258.0,2.797492504119873,-2.1867815,23,35224,430,35123,-15.877884864807129,-61.25619125366211,0.0012456426629796624,28,0.0008459126528049375
1258.0,1.6549955606460571,-2.10780721875,23,40256,656,40155,-55.17840576171875,-57.22139358520508,0.0004156347713433206,32,0.0008459126528049375
1258.0,4.191708564758301,-2.0370442499999997,23,45288,881,45187,105.06328582763672,-41.380348205566406,0.0004988699220120907,36,0.0008459126528049375
1258.0,1.5013149976730347,-1.98310635,22,50320,14,50219,43.35679626464844,-35.945899963378906,0.0004953803727403283,40,0.0008459126528049375
1258.0,5.210023880004883,-1.9221230454545455,22,55352,238,55251,-28.66275405883789,-20.521953582763672,0.0012065557530149817,44,0.0008459126528049375
1258.0,1.716918706893921,-1.8921175416666667,22,60384,465,60283,-19.23243522644043,-14.447844505310059,0.0004428451065905392,48,0.0008459126528049375
1258.0,9.236104965209961,-1.8763245,22,65416,691,65315,-6.524564266204834,7.262643337249756,0.0006419979617930949,52,0.0008459126528049375
1258.0,5.344167232513428,-1.8754346607142856,22,70448,922,70347,85.874267578125,21.39766502380371,0.0007965238764882088,56,0.0008459126528049375
1258.0,3.2652668952941895,-1.8694818999999998,20,75480,23,75379,95.58847045898438,31.288345336914062,0.00034098775358870625,60,0.0008459126528049375
1258.0,6.188989639282227,-1.849109203125,19,80512,281,80411,8.773695945739746,40.07086944580078,0.0003149925614707172,64,0.0008459126528049375
1258.0,1.8730114698410034,-1.8403552647058825,19,85544,535,85443,21.40276336669922,49.34687423706055,0.0002480926632415503,68,0.0008459126528049375
1258.0,1.4109891653060913,-1.84513075,19,90576,790,90475,-41.018898010253906,56.918094635009766,0.0001640964183025062,72,0.0008459126528049375
1258.0,2.255204200744629,-1.8405426447368423,19,95608,1046,95507,45.971065521240234,61.694129943847656,0.00016161212988663465,76,0.0008459126528049375
