rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,train/n_updates,train/ent_coef_loss,train/actor_loss,train/ent_coef,time/episodes,train/learning_rate
1258.0,3.0794451236724854,-4.7266215,23,5032,216,4931,-171.60865783691406,-121.91859436035156,0.01714952290058136,4,0.0008459126528049375
1258.0,4.815679550170898,-3.8187761250000003,22,10064,440,9963,-18.992366790771484,-131.73077392578125,0.0011003121035173535,8,0.0008459126528049375
1258.0,7.699340343475342,-3.1644903333333336,21,15096,693,14995,-2.8558056354522705,-133.63796997070312,0.0013688950566574931,12,0.0008459126528049375
1258.0,5.470062732696533,-2.8629744375,20,20128,1001,20027,30.30776596069336,-137.89584350585938,0.0009896346600726247,16,0.0008459126528049375
1258.0,54.02968215942383,-2.6720779,15,25160,10,25059,-39.771270751953125,-127.82908630371094,0.0010506698163226247,20,0.0008459126528049375
1258.0,5.437398910522461,-2.5533792500000003,15,30192,324,30091,-25.336082458496094,-109.91143035888672,0.000954772753175348,24,0.0008459126528049375
1258.0,13.517505645751953,-2.459014142857143,15,35224,641,35123,-5.121279716491699,-94.04190826416016,0.0010884440271183848,28,0.0008459126528049375
1258.0,6.211605072021484,-2.38351990625,15,40256,954,40155,75.72785186767578,-78.85857391357422,0.0010203287238255143,32,0.0008459126528049375
1258.0,3.409335136413574,-2.3474078333333335,16,45288,1263,45187,32.35517120361328,-62.24991226196289,0.0006081213359721005,36,0.0008459126528049375
1258.0,0.9713363647460938,-2.289893275,15,50320,20,50219,-36.66657638549805,-54.664398193359375,0.00037886007339693606,40,0.0008459126528049375
1258.0,3.2189929485321045,-2.2613311818181816,16,55352,320,55251,37.4434814453125,-46.46034240722656,0.00044401269406080246,44,0.0008459126528049375
1258.0,2.011488676071167,-2.223849604166667,18,60384,570,60283,114.8790512084961,-40.761680603027344,0.0005541075370274484,48,0.0008459126528049375
1258.0,3.028425931930542,-2.1966066153846153,18,65416,812,65315,-8.477701187133789,-30.043827056884766,0.0006702722748741508,52,0.0008459126528049375
1258.0,21.20313835144043,-2.187991821428571,19,70448,1060,70347,206.6025390625,-22.29340171813965,0.0005809764261357486,56,0.0008459126528049375
1258.0,3.8116493225097656,-2.1570133499999997,20,75480,23,75379,31.824216842651367,-14.167495727539062,0.0004389391979202628,60,0.0008459126528049375
1258.0,3.7248787879943848,-2.131699203125,19,80512,288,80411,-76.49476623535156,-7.52299690246582,0.0004836130829062313,64,0.0008459126528049375
1258.0,6.5843353271484375,-2.101238941176471,18,85544,559,85443,27.070886611938477,-1.3286962509155273,0.000790370162576437,68,0.0008459126528049375
1258.0,2.7657852172851562,-2.073085083333333,19,90576,815,90475,48.24155044555664,5.090854167938232,0.0008727350505068898,72,0.0008459126528049375
1258.0,7.7307281494140625,-2.0552483421052625,18,95608,1093,95507,4.12698221206665,19.101757049560547,0.0014870725572109222,76,0.0008459126528049375
