time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_range,train/std,train/entropy_loss,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
1217,11264,9,22,0.0004092704424510632,0.016125103,-1.2054991722106934,0.2,0.9940565824508667,-43.81297564506531,0.1978759765625,336,0.0025828118195931893,-0.02073605680197943,-0.020605837926268578,-2.354472875,1258.0
1217,11776,9,23,0.0004092704424510632,0.01702819,0.291983962059021,0.2,0.9925448298454285,-43.76402807235718,0.2393798828125,352,0.006669621456239838,-0.026527849113335833,-0.028476644307374954,-2.360818222222222,1258.0
1215,12288,10,24,0.0004092704424510632,0.028420888,0.43292516469955444,0.2,0.9913773536682129,-43.72196865081787,0.264892578125,368,0.06872171128634363,-0.023836754757212475,-0.009370135143399239,-2.360818222222222,1258.0
1213,12800,10,25,0.0004092704424510632,0.016718667,-0.5160983800888062,0.2,0.9913374185562134,-43.70216965675354,0.24609375,384,0.003898695264069829,-0.0276454362901859,-0.028847338631749153,-2.3464045999999996,1258.0
1212,13312,10,26,0.0004092704424510632,0.01655096,0.2048017382621765,0.2,0.9906625151634216,-43.694868326187134,0.2078857421875,400,0.09571296453941613,-0.023330121213803068,-0.003750048577785492,-2.3464045999999996,1258.0
1211,13824,11,27,0.0004092704424510632,0.022439048,-0.9366916418075562,0.2,0.9917922019958496,-43.68881142139435,0.277099609375,416,0.00456549512091442,-0.03079629251442384,-0.04589376598596573,-2.3464045999999996,1258.0
1209,14336,11,28,0.0004092704424510632,0.018829897,0.3787994384765625,0.2,0.9916330575942993,-43.71941828727722,0.240966796875,432,0.004959796140610706,-0.026899983582552522,-0.03639919310808182,-2.346419818181818,1258.0
1208,14848,12,29,0.0004092704424510632,0.031080723,0.14893949031829834,0.2,0.9914124608039856,-43.70822870731354,0.2591552734375,448,0.053711676329839975,-0.020466202739044093,-0.011042751371860504,-2.346419818181818,1258.0
1207,15360,12,30,0.0004092704424510632,0.01265567,-2.3673932552337646,0.2,0.9907646179199219,-43.699081778526306,0.2003173828125,464,0.004370180606201757,-0.021366854780353606,-0.03307813033461571,-2.3409793333333333,1258.0
1206,15872,13,31,0.0004092704424510632,0.035207137,0.14376789331436157,0.2,0.9897978901863098,-43.671513080596924,0.2760009765625,480,0.11199077847413719,-0.03152628688258119,-0.00961182452738285,-2.3409793333333333,1258.0
1205,16384,13,32,0.0004092704424510632,0.025015607,-0.0678473711013794,0.2,0.9890347719192505,-43.64000856876373,0.2696533203125,496,0.006445279155741446,-0.02884248828922864,-0.030361242592334747,-2.344684076923077,1258.0
1204,16896,14,33,0.0004092704424510632,0.025771456,0.5369958877563477,0.2,0.9892594814300537,-43.63124752044678,0.1944580078125,512,0.11072814697399735,-0.02286760968854651,0.029535789042711258,-2.344684076923077,1258.0
1203,17408,14,34,0.0004092704424510632,0.013099212,-1.6625308990478516,0.2,0.989618718624115,-43.63998508453369,0.2237548828125,528,0.004114051611395553,-0.025309154792921618,-0.026504959911108017,-2.344684076923077,1258.0
1203,17920,14,35,0.0004092704424510632,0.017254014,-0.008061766624450684,0.2,0.9901476502418518,-43.65305471420288,0.2103271484375,544,0.004359915568784345,-0.022383212504792027,-0.03275969997048378,-2.337360214285714,1258.0
1202,18432,15,36,0.0004092704424510632,0.015739668,0.1283617615699768,0.2,0.9912986755371094,-43.680049657821655,0.1148681640625,560,0.1670647736173123,-0.01639635898754932,0.02689351886510849,-2.337360214285714,1258.0
1202,18944,15,37,0.0004092704424510632,0.020692661,-0.48654818534851074,0.2,0.991788923740387,-43.70595717430115,0.2423095703125,576,0.004637669488147367,-0.023761887030559592,-0.035792265087366104,-2.342263,1258.0
1201,19456,16,38,0.0004092704424510632,0.01696838,0.27384376525878906,0.2,0.9924519062042236,-43.722519278526306,0.1080322265625,592,0.17205351521261036,-0.01932589287753217,0.027352027595043182,-2.342263,1258.0
1201,19968,16,39,0.0004092704424510632,0.01824288,-1.366147518157959,0.2,0.994097113609314,-43.75769340991974,0.219482421875,608,0.00491028208489297,-0.024518279315088876,-0.030297372490167618,-2.342263,1258.0
1201,20480,17,40,0.0004092704424510632,0.017715119,0.35099560022354126,0.2,0.9924731850624084,-43.772178292274475,0.1923828125,624,0.003327106842334615,-0.018881481024436653,-0.023958537727594376,-2.3333013124999997,1258.0
1201,20992,17,41,0.0004092704424510632,0.02314965,0.15953445434570312,0.2,0.9906468391418457,-43.70679771900177,0.2337646484375,640,0.16828049789182842,-0.026574024348519742,0.02397814393043518,-2.3333013124999997,1258.0
1200,21504,17,42,0.0004092704424510632,0.016272193,-3.8626317977905273,0.2,0.9917891025543213,-43.687825441360474,0.212890625,656,0.013723565483815037,-0.02173341861634981,-0.037235140800476074,-2.330542176470588,1258.0
1200,22016,18,43,0.0004092704424510632,0.020758044,0.18890893459320068,0.2,0.9926164150238037,-43.731160283088684,0.1700439453125,672,0.18365204520523548,-0.021178676222916692,0.04107113927602768,-2.330542176470588,1258.0
1200,22528,18,44,0.0004092704424510632,0.01772774,-3.48934268951416,0.2,0.9925104975700378,-43.73918342590332,0.229736328125,688,0.0028100085655751172,-0.025713143666507676,-0.04198835790157318,-2.330542176470588,1258.0
1199,23040,19,45,0.0004092704424510632,0.026160603,0.15536296367645264,0.2,0.9928171038627625,-43.742979526519775,0.2911376953125,704,0.0065353411046089604,-0.02962055499665439,-0.03564887121319771,-2.330663555555555,1258.0
1199,23552,19,46,0.0004092704424510632,0.019145772,0.35880064964294434,0.2,0.992975652217865,-43.74822163581848,0.1048583984375,720,0.22000810061581433,-0.01969894532521721,-0.0029680319130420685,-2.330663555555555,1258.0
1198,24064,20,47,0.0004092704424510632,0.020387188,-1.5725412368774414,0.2,0.9941124320030212,-43.76495885848999,0.2235107421875,736,0.023578757711220533,-0.025166450403048657,-0.017827186733484268,-2.332050631578947,1258.0
1198,24576,20,48,0.0004092704424510632,0.020016337,0.4321783781051636,0.2,0.9945144653320312,-43.791950821876526,0.1810302734375,752,0.16249515814706683,-0.02221026447659824,0.01196962222456932,-2.332050631578947,1258.0
1197,25088,20,49,0.0004092704424510632,0.018091224,-6.6974053382873535,0.2,0.9945399165153503,-43.79265260696411,0.2421875,768,0.003500700982840499,-0.02679068109137006,-0.030617980286478996,-2.332050631578947,1258.0
1197,25600,21,50,0.0004092704424510632,0.02184558,0.09854662418365479,0.2,0.9960727691650391,-43.80625140666962,0.26904296875,784,0.006415459676645696,-0.030640568438684568,-0.04894619062542915,-2.3374993999999996,1258.0
1197,26112,21,51,0.0004092704424510632,0.022908015,0.13213491439819336,0.2,0.9959114193916321,-43.84387445449829,0.16455078125,800,0.1963312067091465,-0.02025124497595243,0.001175064593553543,-2.3374993999999996,1258.0
1197,26624,22,52,0.0004092704424510632,0.01863807,-1.623643159866333,0.2,0.9958369135856628,-43.829036355018616,0.216064453125,816,0.010569761405349709,-0.02556190884206444,-0.035417549312114716,-2.344350857142857,1258.0
1196,27136,22,53,0.0004092704424510632,0.010792282,0.28698521852493286,0.2,0.9959921836853027,-43.83791470527649,0.0909423828125,832,0.2943748398683965,-0.01419227612495888,0.033255793154239655,-2.344350857142857,1258.0
1196,27648,23,54,0.0004092704424510632,0.021205882,-2.9401893615722656,0.2,0.9963297843933105,-43.84468376636505,0.25537109375,848,0.0035163418215233833,-0.02793819541693665,-0.046931564807891846,-2.344350857142857,1258.0
1196,28160,23,55,0.0004092704424510632,0.012271642,0.347520649433136,0.2,0.995116651058197,-43.83095073699951,0.1839599609375,864,0.009150865051196888,-0.018590108258649707,-0.02977594919502735,-2.345253045454545,1258.0
1195,28672,23,56,0.0004092704424510632,0.022168115,0.2651905417442322,0.2,0.9949128031730652,-43.803040862083435,0.1007080078125,880,0.13389029039535671,-0.017113363835960627,-0.0030852891504764557,-2.345253045454545,1258.0
1195,29184,24,57,0.0004092704424510632,0.017046921,-2.851642370223999,0.2,0.9940037727355957,-43.79011356830597,0.232177734375,896,0.008940881351009011,-0.02414983817288885,-0.04039781540632248,-2.3456374782608695,1258.0
1195,29696,24,58,0.0004092704424510632,0.01419875,0.17727196216583252,0.2,0.9939170479774475,-43.76275980472565,0.0660400390625,912,0.3043941571377218,-0.01386253520468017,0.04693004861474037,-2.3456374782608695,1258.0
1195,30208,25,59,0.0004092704424510632,0.018124618,-2.2942888736724854,0.2,0.9946842193603516,-43.77551281452179,0.21875,928,0.004147109866607934,-0.023560763140267227,-0.0366428941488266,-2.3489884166666664,1258.0
1194,30720,25,60,0.0004092704424510632,0.017579198,0.3321097493171692,0.2,0.9949190616607666,-43.79449260234833,0.1053466796875,944,0.3034232195932418,-0.01943401426251512,0.12906847894191742,-2.3489884166666664,1258.0
1194,31232,26,61,0.0004092704424510632,0.023131795,-2.009326696395874,0.2,0.9951429963111877,-43.799758315086365,0.227294921875,960,0.023830033431295305,-0.021967494147247635,-0.03232923522591591,-2.3489884166666664,1258.0
1194,31744,26,62,0.0004092704424510632,0.015669743,0.04798877239227295,0.2,0.9938013553619385,-43.78510546684265,0.2274169921875,976,0.001635221102333162,-0.02433198768994771,-0.027675926685333252,-2.3476056,1258.0
1193,32256,27,63,0.0004092704424510632,0.016525313,0.0852159857749939,0.2,0.9932611584663391,-43.74466407299042,0.122802734375,992,0.4256054377183318,-0.019943687686463818,0.0495394729077816,-2.3476056,1258.0
1193,32768,27,64,0.0004092704424510632,0.020709183,-2.902517795562744,0.2,0.9930095672607422,-43.73525273799896,0.2445068359375,1008,0.006248937577765901,-0.029144039639504626,-0.04913974180817604,-2.3445261538461537,1258.0
1193,33280,27,65,0.0004092704424510632,0.013002092,0.2378254532814026,0.2,0.9934579133987427,-43.736239433288574,0.051513671875,1024,0.37755216704681516,-0.016626208001980558,0.03705958276987076,-2.3445261538461537,1258.0
1192,33792,28,66,0.0004092704424510632,0.022957414,-4.19542121887207,0.2,0.9931813478469849,-43.741742730140686,0.3114013671875,1040,0.002883618129999377,-0.026700120855821297,-0.03574648126959801,-2.3445261538461537,1258.0
1192,34304,28,67,0.0004092704424510632,0.018447332,0.05888938903808594,0.2,0.9935249090194702,-43.73696708679199,0.23095703125,1056,0.0044026875257259235,-0.022105208874563687,-0.02493976801633835,-2.338540259259259,1258.0
1192,34816,29,68,0.0004092704424510632,0.01695812,0.21590590476989746,0.2,0.9937068819999695,-43.74811804294586,0.086669921875,1072,0.30790134449489415,-0.015606281835061964,0.03257697448134422,-2.338540259259259,1258.0
1192,35328,29,69,0.0004092704424510632,0.025866821,-4.623173236846924,0.2,0.9953978061676025,-43.767165303230286,0.2916259765625,1088,0.007322722012759186,-0.031112982076592743,-0.02890082076191902,-2.3358170357142853,1258.0
1192,35840,30,70,0.0004092704424510632,0.016826348,0.22914618253707886,0.2,0.9955832362174988,-43.81190228462219,0.102294921875,1104,0.35019986145198345,-0.01744927020627074,0.042561426758766174,-2.3358170357142853,1258.0
1191,36352,30,71,0.0004092704424510632,0.021245576,-7.561986923217773,0.2,0.9942049980163574,-43.7848756313324,0.2786865234375,1120,0.005097766032122308,-0.03264551472966559,-0.04683416336774826,-2.3358170357142853,1258.0
1191,36864,30,72,0.0004092704424510632,0.015846046,0.13940763473510742,0.2,0.9924277663230896,-43.73291003704071,0.2554931640625,1136,0.005412614882516209,-0.025812277563090902,-0.02444693073630333,-2.337793586206896,1258.0
1190,37376,31,73,0.0004092704424510632,0.010667793,0.23686033487319946,0.2,0.9918676614761353,-43.6916846036911,0.05859375,1152,0.38081884989514947,-0.011915034599951468,0.0967261865735054,-2.337793586206896,1258.0
1190,37888,31,74,0.0004092704424510632,0.01635545,-5.8258771896362305,0.2,0.9917624592781067,-43.68057656288147,0.185302734375,1168,0.01503198231512215,-0.020700041161035188,-0.027321254834532738,-2.335256233333333,1258.0
1190,38400,32,75,0.0004092704424510632,0.014067087,0.20046603679656982,0.2,0.9921897649765015,-43.68525230884552,0.0960693359375,1184,0.4222347172908485,-0.019051727082114667,0.08609602600336075,-2.335256233333333,1258.0
1190,38912,32,76,0.0004092704424510632,0.016577255,-0.9160394668579102,0.2,0.9929844737052917,-43.706361413002014,0.21875,1200,0.007069638872053474,-0.02185764693422243,-0.026855260133743286,-2.335256233333333,1258.0
1190,39424,33,77,0.0004092704424510632,0.02143934,0.36816781759262085,0.2,0.9923211932182312,-43.71105206012726,0.277587890625,1216,0.007113324536476284,-0.029991400624567177,-0.04734781011939049,-2.336589096774193,1258.0
1189,39936,33,78,0.0004092704424510632,0.018850066,0.3468836545944214,0.2,0.9927161931991577,-43.69650065898895,0.140869140625,1232,0.31437820266000926,-0.018850594249670394,0.024184390902519226,-2.336589096774193,1258.0
1189,40448,34,79,0.0004092704424510632,0.027422374,-1.5091650485992432,0.2,0.9917816519737244,-43.70026338100433,0.3209228515625,1248,0.006889627140481025,-0.034012694930424914,-0.0489998497068882,-2.340169125,1258.0
1189,40960,34,80,0.0004092704424510632,0.018374749,0.4402657747268677,0.2,0.9916222095489502,-43.676153779029846,0.091796875,1264,0.2917742105200887,-0.01421240469062468,0.07348327338695526,-2.340169125,1258.0
1189,41472,34,81,0.0004092704424510632,0.015487117,-6.123709201812744,0.2,0.9900910258293152,-43.65528428554535,0.256591796875,1280,0.0038423012156272307,-0.027314557766658254,-0.033376485109329224,-2.340169125,1258.0
1189,41984,35,82,0.0004092704424510632,0.016535299,0.4308091402053833,0.2,0.9905803203582764,-43.62384283542633,0.2381591796875,1296,0.009133138722972944,-0.023472534638131037,-0.029226962476968765,-2.3436643333333333,1258.0
1189,42496,35,83,0.0004092704424510632,0.027760325,0.34562087059020996,0.2,0.9907639026641846,-43.64493787288666,0.1331787109375,1312,0.18049189442535862,-0.018701212466112338,-0.013250123709440231,-2.3436643333333333,1258.0
1189,43008,36,84,0.0004092704424510632,0.023689685,-2.7770912647247314,0.2,0.9916203618049622,-43.66041910648346,0.299560546875,1328,0.006881159511976875,-0.031796112540178,-0.04677071422338486,-2.3435835588235294,1258.0
1189,43520,36,85,0.0004092704424510632,0.013446417,0.2442668080329895,0.2,0.9916628003120422,-43.675379514694214,0.0626220703125,1344,0.3913288856856525,-0.011387184043996967,0.07360587269067764,-2.3435835588235294,1258.0
1189,44032,37,86,0.0004092704424510632,0.024686873,-0.8747526407241821,0.2,0.991055965423584,-43.666873931884766,0.265625,1360,0.013379475713009015,-0.027272617939161137,-0.0411577932536602,-2.338805942857143,1258.0
1189,44544,37,87,0.0004092704424510632,0.01011252,0.4735141396522522,0.2,0.9909510612487793,-43.646209597587585,0.0499267578125,1376,0.34881585324183106,-0.008717659147805534,0.08008495718240738,-2.338805942857143,1258.0
1189,45056,37,88,0.0004092704424510632,0.01718872,-4.6229400634765625,0.2,0.9892374277114868,-43.62542653083801,0.234375,1392,0.005766973947174847,-0.02413259955937974,-0.03076295554637909,-2.338805942857143,1258.0
1189,45568,38,89,0.0004092704424510632,0.014067414,0.06400513648986816,0.2,0.9881520867347717,-43.573203802108765,0.23681640625,1408,0.0024171639670385048,-0.02480946111609228,-0.019829116761684418,-2.3386973055555558,1258.0
1189,46080,38,90,0.0004092704424510632,0.010453701,0.2115081548690796,0.2,0.9878880977630615,-43.56042718887329,0.04443359375,1424,0.3882713243365288,-0.009681180061306804,0.06661229580640793,-2.3386973055555558,1258.0
1189,46592,39,91,0.0004092704424510632,0.021392249,-3.881594657897949,0.2,0.9872772693634033,-43.54646670818329,0.354248046875,1440,0.0031112456272239797,-0.034453790343832225,-0.037181153893470764,-2.336268864864865,1258.0
1190,47104,39,92,0.0004092704424510632,0.010482227,0.36571818590164185,0.2,0.9873891472816467,-43.53473174571991,0.0478515625,1456,0.5042619239538908,-0.011166168362251483,0.19223365187644958,-2.336268864864865,1258.0
1189,47616,40,93,0.0004092704424510632,0.017094694,-8.871954917907715,0.2,0.9883352518081665,-43.54991662502289,0.2584228515625,1472,0.004473718221561285,-0.023847036209190264,-0.03345608711242676,-2.336268864864865,1258.0
1190,48128,40,94,0.0004092704424510632,0.018379066,0.0020626187324523926,0.2,0.9890798926353455,-43.579848527908325,0.305419921875,1488,0.008088526723440737,-0.03005505248438567,-0.04328034818172455,-2.3400351842105267,1258.0
1190,48640,40,95,0.0004092704424510632,0.015518016,0.09081798791885376,0.2,0.9893761277198792,-43.60021698474884,0.0672607421875,1504,0.6949634132906795,-0.013296388857270358,0.07487183809280396,-2.3400351842105267,1258.0
1190,49152,41,96,0.0004092704424510632,0.025356032,-1.230217695236206,0.2,0.9891992211341858,-43.601380467414856,0.269775390625,1520,0.01194037361710798,-0.027073986348113976,-0.0444585420191288,-2.332450435897436,1258.0
1190,49664,41,97,0.0004092704424510632,0.011033893,0.5682182312011719,0.2,0.9885843396186829,-43.58156156539917,0.0570068359375,1536,0.4584532235749066,-0.0065650085743982345,0.14767220616340637,-2.332450435897436,1258.0
1190,50176,42,98,0.0004092704424510632,0.016548026,-2.079009532928467,0.2,0.9894400238990784,-43.57918620109558,0.2427978515625,1552,0.0028542700165417045,-0.0281682415297837,-0.03512570261955261,-2.332450435897436,1258.0
1190,50688,42,99,0.0004092704424510632,0.017748205,0.15755891799926758,0.2,0.9906817674636841,-43.61732029914856,0.23779296875,1568,0.007372773383394815,-0.023449999134754762,-0.020590011030435562,-2.33440565,1258.0
1190,51200,43,100,0.0004092704424510632,0.008844359,0.506351113319397,0.2,0.9908546805381775,-43.64079761505127,0.0242919921875,1584,0.4381118109449744,-0.009017121454235166,0.0681479200720787,-2.33440565,1258.0
1190,51712,43,101,0.0004092704424510632,0.017030172,-1.2684483528137207,0.2,0.9901964068412781,-43.63033330440521,0.2432861328125,1600,0.01348315496579744,-0.023226675897603855,-0.02318154275417328,-2.3354405853658537,1258.0
1190,52224,43,102,0.0004092704424510632,0.011090919,0.5797025561332703,0.2,0.9896824955940247,-43.61143600940704,0.0709228515625,1616,0.42563344398513436,-0.014550938642059918,0.10576304793357849,-2.3354405853658537,1258.0
1190,52736,44,103,0.0004092704424510632,0.020308677,-2.752774238586426,0.2,0.9887182116508484,-43.58888328075409,0.25537109375,1632,0.015912496455712244,-0.028178956868941896,-0.038546834141016006,-2.3354405853658537,1258.0
1190,53248,44,104,0.0004092704424510632,0.01852925,0.14870816469192505,0.2,0.9866655468940735,-43.53812086582184,0.2486572265625,1648,0.006924480301677249,-0.02593702170997858,-0.03818931803107262,-2.334686285714286,1258.0
1190,53760,45,105,0.0004092704424510632,0.017812308,0.4769905209541321,0.2,0.985874354839325,-43.491801261901855,0.1123046875,1664,0.3181134012993425,-0.016283467535686214,0.06493277847766876,-2.334686285714286,1258.0
1190,54272,45,106,0.0004092704424510632,0.022086818,-0.8044223785400391,0.2,0.9861555695533752,-43.47836363315582,0.22412109375,1680,0.019796058943029493,-0.023091147835657466,-0.02752208709716797,-2.3315991860465117,1258.0
1190,54784,46,107,0.0004092704424510632,0.012229461,0.7640000581741333,0.2,0.9867770075798035,-43.49941408634186,0.060546875,1696,0.5464466027915478,-0.015581387575366534,0.26810601353645325,-2.3315991860465117,1258.0
1190,55296,46,108,0.0004092704424510632,0.019005647,-3.6318840980529785,0.2,0.9871602654457092,-43.507163524627686,0.2471923828125,1712,0.005390874452132266,-0.02237280792905949,-0.03555043041706085,-2.3315991860465117,1258.0
1190,55808,46,109,0.0004092704424510632,0.015716624,0.3236622214317322,0.2,0.9840352535247803,-43.475749254226685,0.2080078125,1728,0.008782825621892698,-0.022222882122150622,-0.030801255255937576,-2.331149818181818,1258.0
1190,56320,47,110,0.0004092704424510632,0.02038921,0.5723263621330261,0.2,0.9823983907699585,-43.38727259635925,0.1142578125,1744,0.21153585624415427,-0.017313008720520884,-0.0068256668746471405,-2.331149818181818,1258.0
1190,56832,47,111,0.0004092704424510632,0.017525382,-4.646329402923584,0.2,0.9816431999206543,-43.35715997219086,0.26611328125,1760,0.011725872420356609,-0.027947907234192826,-0.048288702964782715,-2.3299531333333334,1258.0
1190,57344,48,112,0.0004092704424510632,0.018130338,0.32050830125808716,0.2,0.9815077185630798,-43.34296929836273,0.130126953125,1776,0.40388501435518265,-0.018568714978755452,0.0541667640209198,-2.3299531333333334,1258.0
1190,57856,48,113,0.0004092704424510632,0.016678456,-4.1307373046875,0.2,0.9824457764625549,-43.349616289138794,0.262939453125,1792,0.0016276744772767415,-0.025241386814741418,-0.037647295743227005,-2.3299531333333334,1258.0
1190,58368,49,114,0.0004092704424510632,0.017898459,0.43559080362319946,0.2,0.9801596999168396,-43.337366461753845,0.2886962890625,1808,0.011901010846486315,-0.030682485172292218,-0.04018491879105568,-2.323037586956522,1258.0
1190,58880,49,115,0.0004092704424510632,0.028389394,0.1999131441116333,0.2,0.9794943928718567,-43.271485328674316,0.1588134765625,1824,0.13396177784306929,-0.01517723653523717,-0.01327252946794033,-2.323037586956522,1258.0
1190,59392,49,116,0.0004092704424510632,0.017237449,-2.0878305435180664,0.2,0.9803053140640259,-43.276612758636475,0.2462158203125,1840,0.010369603842264041,-0.024493351607816294,-0.03221465274691582,-2.324729574468085,1258.0
1191,59904,50,117,0.0004092704424510632,0.006843997,0.20730555057525635,0.2,0.9803539514541626,-43.29807472229004,0.021240234375,1856,0.7059732587076724,-0.01120164230815135,0.09679008275270462,-2.324729574468085,1258.0
1191,60416,50,118,0.0004092704424510632,0.021984946,-0.8973233699798584,0.2,0.9800781607627869,-43.29430150985718,0.253173828125,1872,0.007579462318972219,-0.023222504270961508,-0.025282826274633408,-2.321941875,1258.0
1191,60928,51,119,0.0004092704424510632,0.0069486806,0.49460625648498535,0.2,0.980215311050415,-43.29031598567963,0.037841796875,1888,0.5584005350247025,-0.008390673938265536,0.10269783437252045,-2.321941875,1258.0
1191,61440,51,120,0.0004092704424510632,0.024736192,-6.538514614105225,0.2,0.9820334315299988,-43.31468486785889,0.3115234375,1904,0.003427881656534737,-0.030112725813523866,-0.04742704704403877,-2.321941875,1258.0
1191,61952,52,121,0.0004092704424510632,0.028216287,-0.0795665979385376,0.2,0.9819406867027283,-43.35589933395386,0.3314208984375,1920,0.004275681254512165,-0.037667181430151686,-0.04979060962796211,-2.319637408163265,1258.0
1190,62464,52,122,0.0004092704424510632,0.0075832712,0.27435803413391113,0.2,0.9813774824142456,-43.33305048942566,0.022216796875,1936,0.7104607988148928,-0.009300495512434281,0.10350827127695084,-2.319637408163265,1258.0
1190,62976,52,123,0.0004092704424510632,0.02037746,-0.2776377201080322,0.2,0.9822525382041931,-43.333659648895264,0.27099609375,1952,0.013475360989104956,-0.026351579021138605,-0.0393914058804512,-2.3192990399999998,1258.0
1190,63488,53,124,0.0004092704424510632,0.009128589,0.6996750235557556,0.2,0.9825942516326904,-43.362239360809326,0.0296630859375,1968,0.6106597557663918,-0.009997678687795997,0.20412510633468628,-2.3192990399999998,1258.0
1190,64000,53,125,0.0004092704424510632,0.025708307,-2.9782803058624268,0.2,0.9815345406532288,-43.350173234939575,0.2884521484375,1984,0.014515528251649812,-0.029876341664930806,-0.02592778392136097,-2.3192990399999998,1258.0
