time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_range,train/std,train/entropy_loss,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
1222,7680,6,15,0.0004092704424510632,0.016873175,0.20994091033935547,0.2,0.9898692965507507,-43.67809867858887,0.2635498046875,224,0.0024552574286644813,-0.028190121025545523,-0.03936697915196419,-2.4403525,1258.0
1221,8192,6,16,0.0004092704424510632,0.021887729,0.14894837141036987,0.2,0.9903096556663513,-43.65965032577515,0.2833251953125,240,0.020073803199920803,-0.02638024475891143,-0.01823030784726143,-2.4403525,1258.0
1217,8704,7,17,0.0004092704424510632,0.022479145,-0.42408156394958496,0.2,0.9896263480186462,-43.665412187576294,0.3006591796875,256,0.0019143419394822558,-0.03384624686441384,-0.052389923483133316,-2.4403525,1258.0
1214,9216,7,18,0.0004092704424510632,0.019162033,0.2563217878341675,0.2,0.9903448224067688,-43.655816435813904,0.27099609375,272,0.004106102049263427,-0.02815045535680838,-0.04651285707950592,-2.4089712857142858,1258.0
1211,9728,8,19,0.0004092704424510632,0.023133874,0.3092857003211975,0.2,0.9909889698028564,-43.68458616733551,0.2529296875,288,0.02897803927771747,-0.02752400530152954,-0.023504186421632767,-2.4089712857142858,1258.0
1211,10240,8,20,0.0004092704424510632,0.020926684,-1.0615193843841553,0.2,0.9902963042259216,-43.68571352958679,0.2554931640625,304,0.0026202251538052224,-0.027602429880062118,-0.0364186130464077,-2.4065206249999997,1258.0
1210,10752,8,21,0.0004092704424510632,0.014119826,0.3881094455718994,0.2,0.9906046390533447,-43.67246651649475,0.17529296875,320,0.023881572124082595,-0.020466384819883388,-0.01557215116918087,-2.4065206249999997,1258.0
1209,11264,9,22,0.0004092704424510632,0.018677995,-1.4993772506713867,0.2,0.9900391697883606,-43.67223536968231,0.248046875,336,0.0033334835607092828,-0.02859917510068044,-0.02888134866952896,-2.4065206249999997,1258.0
1207,11776,9,23,0.0004092704424510632,0.01626194,0.3781195282936096,0.2,0.9887194037437439,-43.640891909599304,0.249755859375,352,0.004458419360162225,-0.029331206431379542,-0.039469797164201736,-2.3788994444444445,1258.0
1204,12288,10,24,0.0004092704424510632,0.031686373,0.4075389504432678,0.2,0.9879276156425476,-43.602858781814575,0.3223876953125,368,0.02422072004992515,-0.02891817587078549,-0.027514522895216942,-2.3788994444444445,1258.0
1202,12800,10,25,0.0004092704424510632,0.015189776,-2.257735013961792,0.2,0.9882076382637024,-43.59181571006775,0.20263671875,384,0.0029410050956357736,-0.020758057638886385,-0.03408452868461609,-2.3663442,1258.0
1201,13312,11,26,0.0004092704424510632,0.017142853,0.25547754764556885,0.2,0.9881765842437744,-43.5997189283371,0.2115478515625,400,0.037292371154762805,-0.021228232712019235,0.003966916352510452,-2.3663442,1258.0
1199,13824,11,27,0.0004092704424510632,0.021145444,-0.9271559715270996,0.2,0.987461268901825,-43.58725047111511,0.25,416,0.0021603415298159234,-0.02684537519235164,-0.03521248325705528,-2.3663442,1258.0
1199,14336,11,28,0.0004092704424510632,0.020441351,0.32119661569595337,0.2,0.9854410290718079,-43.54510939121246,0.2677001953125,432,0.004538774985121563,-0.02699239785579266,-0.043297041207551956,-2.3640500909090907,1258.0
1198,14848,12,29,0.0004092704424510632,0.029497541,0.2427160143852234,0.2,0.9850174784660339,-43.49674189090729,0.2724609375,448,0.03460131480824202,-0.023342545915511437,-0.00033898279070854187,-2.3640500909090907,1258.0
1198,15360,12,30,0.0004092704424510632,0.019789372,-1.823270559310913,0.2,0.985667884349823,-43.50504291057587,0.2476806640625,464,0.00291514700074913,-0.028754472092259675,-0.036827340722084045,-2.3603165,1258.0
1198,15872,13,31,0.0004092704424510632,0.015191244,0.1333155632019043,0.2,0.9860642552375793,-43.527395725250244,0.2044677734375,480,0.07926727773156017,-0.02408677784842439,0.005540836602449417,-2.3603165,1258.0
1197,16384,13,32,0.0004092704424510632,0.0134251565,-0.3411179780960083,0.2,0.9853428602218628,-43.518189668655396,0.1912841796875,496,0.009869805100606754,-0.020760031417012215,-0.029713666066527367,-2.3644276923076926,1258.0
1196,16896,14,33,0.0004092704424510632,0.022399344,0.08642351627349854,0.2,0.9853484630584717,-43.500138998031616,0.2255859375,512,0.10509242152329534,-0.024063230288447812,0.008735314011573792,-2.3644276923076926,1258.0
1195,17408,14,34,0.0004092704424510632,0.014969159,-0.8228273391723633,0.2,0.9873086214065552,-43.5265257358551,0.1854248046875,528,0.009032896094140597,-0.02339596627280116,-0.034754905849695206,-2.3644276923076926,1258.0
1194,17920,15,35,0.0004092704424510632,0.01612097,-0.010053873062133789,0.2,0.9894687533378601,-43.59868347644806,0.2076416015625,544,0.003717480543855345,-0.02143647288903594,-0.028672318905591965,-2.357775,1258.0
1193,18432,15,36,0.0004092704424510632,0.018627416,0.10805386304855347,0.2,0.9893167018890381,-43.6359281539917,0.1612548828125,560,0.12135778670199215,-0.018277161623700522,0.007061302661895752,-2.357775,1258.0
1192,18944,15,37,0.0004092704424510632,0.017863547,-1.1078946590423584,0.2,0.9901888370513916,-43.63605606555939,0.2188720703125,576,0.006780471885576844,-0.025679126250906847,-0.036268703639507294,-2.3614558000000003,1258.0
1191,19456,16,38,0.0004092704424510632,0.017473822,0.1645835041999817,0.2,0.9894888997077942,-43.65182018280029,0.1494140625,592,0.1438048069830984,-0.020447881339350715,0.010586049407720566,-2.3614558000000003,1258.0
1191,19968,16,39,0.0004092704424510632,0.02056874,-1.7212872505187988,0.2,0.9910291433334351,-43.65225791931152,0.2486572265625,608,0.014298134337877855,-0.028962481301277876,-0.04145566001534462,-2.3614558000000003,1258.0
1191,20480,17,40,0.0004092704424510632,0.020335542,-0.2741081714630127,0.2,0.9895454049110413,-43.67064964771271,0.2218017578125,624,0.005558098142500967,-0.026193941943347454,-0.034095630049705505,-2.3676313125,1258.0
1189,20992,17,41,0.0004092704424510632,0.023305232,0.020416736602783203,0.2,0.9893698692321777,-43.630637645721436,0.2449951171875,640,0.22319180145859718,-0.02342421017237939,0.026755057275295258,-2.3676313125,1258.0
1189,21504,18,42,0.0004092704424510632,0.018759035,-4.673152923583984,0.2,0.9882858991622925,-43.61763083934784,0.2271728515625,656,0.008656842735945247,-0.025088213704293594,-0.022464260458946228,-2.3711211764705884,1258.0
1188,22016,18,43,0.0004092704424510632,0.016476706,0.03512227535247803,0.2,0.987753689289093,-43.58455967903137,0.134521484375,672,0.24824195262044668,-0.01635224698111415,0.0408090315759182,-2.3711211764705884,1258.0
1188,22528,18,44,0.0004092704424510632,0.018977847,-4.22570276260376,0.2,0.9872628450393677,-43.57124423980713,0.1881103515625,688,0.01483007989008911,-0.023737303068628535,-0.03251788020133972,-2.3711211764705884,1258.0
1187,23040,19,45,0.0004092704424510632,0.019559216,0.24039894342422485,0.2,0.9869776368141174,-43.56106674671173,0.236083984375,704,0.005773563185357489,-0.02956036280374974,-0.04305626451969147,-2.3781110555555554,1258.0
1186,23552,19,46,0.0004092704424510632,0.019418802,0.18367034196853638,0.2,0.9859673976898193,-43.53979992866516,0.1639404296875,720,0.2302858172915876,-0.019622900494141504,0.02187562920153141,-2.3781110555555554,1258.0
1186,24064,20,47,0.0004092704424510632,0.013851088,-3.3291516304016113,0.2,0.9846579432487488,-43.501317858695984,0.177490234375,736,0.018700633198022842,-0.021960251207929105,-0.03356582298874855,-2.3743366315789474,1258.0
1185,24576,20,48,0.0004092704424510632,0.022760484,0.05263996124267578,0.2,0.9842197299003601,-43.47331440448761,0.2254638671875,752,0.2909997929818928,-0.023938099810038693,0.03220159187912941,-2.3743366315789474,1258.0
1185,25088,21,49,0.0004092704424510632,0.027913805,-7.200989723205566,0.2,0.98387610912323,-43.46039855480194,0.278076171875,768,0.003046326472031069,-0.03127727098762989,-0.03657466173171997,-2.3743366315789474,1258.0
1185,25600,21,50,0.0004092704424510632,0.01299816,0.22230315208435059,0.2,0.983079731464386,-43.44975137710571,0.199462890625,784,0.004593907782691531,-0.022426397059462033,-0.03862578794360161,-2.3629172499999997,1258.0
1184,26112,22,51,0.0004092704424510632,0.013424776,0.24435049295425415,0.2,0.9819492101669312,-43.413037180900574,0.1116943359375,800,0.18470292398706079,-0.01906952471472323,0.024554148316383362,-2.3629172499999997,1258.0
1179,26624,22,52,0.0004092704424510632,0.01638744,-5.116631507873535,0.2,0.9791532754898071,-43.35617184638977,0.1873779296875,816,0.011418806258006953,-0.020322697164374404,-0.030067207291722298,-2.3522957619047618,1258.0
1181,27136,22,53,0.0004092704424510632,0.014262829,0.16106534004211426,0.2,0.9782108664512634,-43.284143924713135,0.08642578125,832,0.17279847501777112,-0.014469078727415763,0.027111398056149483,-2.3522957619047618,1258.0
1182,27648,23,54,0.0004092704424510632,0.016394095,-2.6812517642974854,0.2,0.9803256988525391,-43.30075550079346,0.2147216796875,848,0.0028138910565758124,-0.02204264100873843,-0.03466279059648514,-2.3522957619047618,1258.0
1185,28160,23,55,0.0004092704424510632,0.020273276,0.47644639015197754,0.2,0.9810903072357178,-43.35906457901001,0.2288818359375,864,0.012056431209202856,-0.027939140767557546,-0.03125252202153206,-2.353226227272727,1258.0
1187,28672,24,56,0.0004092704424510632,0.031288225,0.4270799160003662,0.2,0.9814057350158691,-43.364633440971375,0.2752685546875,880,0.11734713742043823,-0.023528078541858122,-0.011125244200229645,-2.353226227272727,1258.0
1188,29184,24,57,0.0004092704424510632,0.018962428,-4.221070289611816,0.2,0.9821956753730774,-43.37939369678497,0.2618408203125,896,0.008817291687591933,-0.025877887470414862,-0.030651792883872986,-2.3482189130434783,1258.0
1189,29696,24,58,0.0004092704424510632,0.018784236,0.10494762659072876,0.2,0.982735276222229,-43.404202699661255,0.151123046875,912,0.25353076425381005,-0.016995603844407015,0.03665172681212425,-2.3482189130434783,1258.0
1189,30208,25,59,0.0004092704424510632,0.014830189,-2.2564175128936768,0.2,0.980932891368866,-43.39105832576752,0.23291015625,928,0.004902087966911495,-0.028492855562944897,-0.04504862427711487,-2.347384791666667,1258.0
1189,30720,25,60,0.0004092704424510632,0.016986288,0.406705379486084,0.2,0.9796606302261353,-43.329792976379395,0.1942138671875,944,0.21552925859577954,-0.020810048838029616,0.027818094938993454,-2.347384791666667,1258.0
1189,31232,26,61,0.0004092704424510632,0.013991743,-0.67955482006073,0.2,0.9798377156257629,-43.31415772438049,0.2220458984375,960,0.0058894891262752935,-0.022385018979548477,-0.019795043393969536,-2.347384791666667,1258.0
1189,31744,26,62,0.0004092704424510632,0.02011851,0.008545517921447754,0.2,0.9797548651695251,-43.318716526031494,0.2879638671875,976,0.002400346889771754,-0.032415170353488065,-0.04072342440485954,-2.34684304,1258.0
1189,32256,27,63,0.0004092704424510632,0.0122069195,0.21393615007400513,0.2,0.979530930519104,-43.30912411212921,0.08056640625,992,0.23200692562386394,-0.017212895152624696,0.016766389831900597,-2.34684304,1258.0
1190,32768,27,64,0.0004092704424510632,0.01913544,-4.13029670715332,0.2,0.9807320833206177,-43.318251729011536,0.2437744140625,1008,0.005108851481054444,-0.025476196678937413,-0.02962564304471016,-2.349902346153846,1258.0
1190,33280,27,65,0.0004092704424510632,0.013970049,0.17987489700317383,0.2,0.9808557629585266,-43.34943664073944,0.072265625,1024,0.3439015028998256,-0.014555496658431366,0.034218110144138336,-2.349902346153846,1258.0
1190,33792,28,66,0.0004092704424510632,0.018520813,-5.799900531768799,0.2,0.9791074991226196,-43.32062911987305,0.2374267578125,1040,0.004029984676890308,-0.02593268245982472,-0.04172581806778908,-2.349902346153846,1258.0
1190,34304,28,67,0.0004092704424510632,0.017304564,0.04567474126815796,0.2,0.9776254296302795,-43.26484775543213,0.2427978515625,1056,0.005410176039731596,-0.026721349131548777,-0.03503606095910072,-2.3493698148148145,1258.0
1190,34816,29,68,0.0004092704424510632,0.014400046,0.18432694673538208,0.2,0.977645993232727,-43.238799929618835,0.0670166015625,1072,0.29798020981252193,-0.015560142514004838,0.03557411581277847,-2.3493698148148145,1258.0
1190,35328,29,69,0.0004092704424510632,0.021317977,-6.1623148918151855,0.2,0.9778954982757568,-43.245534777641296,0.2454833984375,1088,0.007128210745577235,-0.0253057839217945,-0.03276081010699272,-2.348913892857143,1258.0
1190,35840,30,70,0.0004092704424510632,0.014584675,0.18623101711273193,0.2,0.9779036641120911,-43.248035311698914,0.091552734375,1104,0.3392468481324613,-0.01927833016088698,0.01814223825931549,-2.348913892857143,1258.0
1190,36352,30,71,0.0004092704424510632,0.02111298,-5.546116352081299,0.2,0.9786173701286316,-43.25917196273804,0.2650146484375,1120,0.0029888012904848438,-0.02585790996090509,-0.03489457815885544,-2.348913892857143,1258.0
1190,36864,30,72,0.0004092704424510632,0.021477886,0.155886709690094,0.2,0.9796264171600342,-43.28059387207031,0.260986328125,1136,0.007421610614983365,-0.02799465143471025,-0.037333618849515915,-2.354845931034483,1258.0
1190,37376,31,73,0.0004092704424510632,0.012737443,0.3268778324127197,0.2,0.9804049730300903,-43.30784583091736,0.0875244140625,1152,0.4004284446127713,-0.017481924820458516,0.017744801938533783,-2.354845931034483,1258.0
1191,37888,31,74,0.0004092704424510632,0.016360007,-6.029128074645996,0.2,0.9810390472412109,-43.326184153556824,0.1832275390625,1168,0.016100305554573424,-0.022448328469181433,-0.031982820481061935,-2.3548263333333335,1258.0
1191,38400,32,75,0.0004092704424510632,0.015903082,0.032633185386657715,0.2,0.9807789325714111,-43.33274567127228,0.12255859375,1184,0.4906677561812103,-0.018231608293717727,0.04190346598625183,-2.3548263333333335,1258.0
1191,38912,32,76,0.0004092704424510632,0.022788841,-1.665320634841919,0.2,0.9814844727516174,-43.33453607559204,0.2564697265625,1200,0.013456895700073801,-0.028142052062321454,-0.03713855892419815,-2.3548263333333335,1258.0
1191,39424,33,77,0.0004092704424510632,0.012756253,0.4228484630584717,0.2,0.980098307132721,-43.337112069129944,0.2237548828125,1216,0.006512240972369909,-0.021992449910612777,-0.033769238740205765,-2.350841774193549,1258.0
1191,39936,33,78,0.0004092704424510632,0.011243648,0.24939268827438354,0.2,0.9792341589927673,-43.28860604763031,0.1053466796875,1232,0.38517055939882994,-0.013406150581431575,0.027146829292178154,-2.350841774193549,1258.0
1191,40448,33,79,0.0004092704424510632,0.021713227,-2.729423999786377,0.2,0.9785970449447632,-43.27317714691162,0.238037109375,1248,0.010948788491077721,-0.02733992427965859,-0.03763950616121292,-2.3494805312500002,1258.0
1191,40960,34,80,0.0004092704424510632,0.014695423,0.20487499237060547,0.2,0.9783608317375183,-43.25314104557037,0.1070556640625,1264,0.36065206676721573,-0.016297149675665423,0.07918643206357956,-2.3494805312500002,1258.0
1191,41472,34,81,0.0004092704424510632,0.018622804,-7.059370994567871,0.2,0.9769473075866699,-43.23157298564911,0.227783203125,1280,0.002553708851337433,-0.023867807030910626,-0.0303129181265831,-2.3494805312500002,1258.0
1191,41984,35,82,0.0004092704424510632,0.014227917,0.4483347535133362,0.2,0.9748766422271729,-43.17785978317261,0.1834716796875,1296,0.01945894685923122,-0.02070953451038804,-0.024527862668037415,-2.3459166363636363,1258.0
1191,42496,35,83,0.0004092704424510632,0.01645636,0.5627621412277222,0.2,0.9738345742225647,-43.12071132659912,0.1597900390625,1312,0.2321527109015733,-0.019492645558784716,0.00022507831454277039,-2.3459166363636363,1258.0
1191,43008,36,84,0.0004092704424510632,0.016031148,-4.942246913909912,0.2,0.9731692671775818,-43.093109011650085,0.2064208984375,1328,0.011387796679628082,-0.020358838643005583,-0.024214137345552444,-2.344837823529412,1258.0
1192,43520,36,85,0.0004092704424510632,0.016686399,0.20270198583602905,0.2,0.9730643630027771,-43.07982671260834,0.0831298828125,1344,0.37862475914880633,-0.014906772194080986,0.04381535202264786,-2.344837823529412,1258.0
1192,44032,36,86,0.0004092704424510632,0.020721193,-1.8265278339385986,0.2,0.9747105836868286,-43.099706053733826,0.2684326171875,1360,0.005514353601029143,-0.025248792531783693,-0.03479541838169098,-2.341697285714286,1258.0
1192,44544,37,87,0.0004092704424510632,0.02112833,0.470720112323761,0.2,0.974379301071167,-43.127843141555786,0.1099853515625,1376,0.34991507790982723,-0.01843010877200868,0.06596689671278,-2.341697285714286,1258.0
1192,45056,37,88,0.0004092704424510632,0.01656698,-2.3175275325775146,0.2,0.9751142859458923,-43.116313338279724,0.2508544921875,1392,0.0061794249777449295,-0.02437217388069257,-0.03339456021785736,-2.341697285714286,1258.0
1192,45568,38,89,0.0004092704424510632,0.021204311,0.0013429522514343262,0.2,0.9748730063438416,-43.128278374671936,0.2786865234375,1408,0.002206169825512916,-0.027291737555060536,-0.04406459629535675,-2.342559527777778,1258.0
1192,46080,38,90,0.0004092704424510632,0.013556398,0.20186388492584229,0.2,0.9746649265289307,-43.113205790519714,0.0726318359375,1424,0.4309975947253406,-0.015077151023433544,0.06813473254442215,-2.342559527777778,1258.0
1192,46592,39,91,0.0004092704424510632,0.01411,-6.581810474395752,0.2,0.9739792943000793,-43.10154128074646,0.228515625,1440,0.0035234209935879335,-0.02690618955239188,-0.04251083731651306,-2.3418895675675673,1258.0
1192,47104,39,92,0.0004092704424510632,0.01590769,0.2703482508659363,0.2,0.9737800359725952,-43.08261549472809,0.07958984375,1456,0.4987965733744204,-0.016845399048179388,0.10845993459224701,-2.3418895675675673,1258.0
1192,47616,39,93,0.0004092704424510632,0.017335642,-4.251821517944336,0.2,0.9714602828025818,-43.05227065086365,0.2587890625,1472,0.0023642780288355425,-0.026791252457769588,-0.038000110536813736,-2.3418895675675673,1258.0
1192,48128,40,94,0.0004092704424510632,0.019609567,-0.03291451930999756,0.2,0.9715311527252197,-42.996647238731384,0.2745361328125,1488,0.007621222044690512,-0.026828632864635438,-0.027975771576166153,-2.340869394736842,1258.0
1192,48640,40,95,0.0004092704424510632,0.01272073,0.12038576602935791,0.2,0.9718915820121765,-43.016576170921326,0.0458984375,1504,0.7210874105803668,-0.01386900639772648,0.09215884655714035,-2.340869394736842,1258.0
1192,49152,41,96,0.0004092704424510632,0.018683221,-1.7255868911743164,0.2,0.9722396731376648,-43.02323937416077,0.2286376953125,1520,0.012002145347651094,-0.024025646329391748,-0.019894452765583992,-2.339294358974359,1258.0
1192,49664,41,97,0.0004092704424510632,0.013905163,0.3262318968772888,0.2,0.9723982214927673,-43.02852487564087,0.0838623046875,1536,0.53598005278036,-0.013861753861419857,0.07519055157899857,-2.339294358974359,1258.0
1192,50176,42,98,0.0004092704424510632,0.018269425,-2.5610156059265137,0.2,0.9726440906524658,-43.03610932826996,0.217529296875,1552,0.01128618537040893,-0.022867998937726952,-0.027362944558262825,-2.339294358974359,1258.0
1192,50688,42,99,0.0004092704424510632,0.024011064,0.4011397361755371,0.2,0.9716048836708069,-43.028785824775696,0.259765625,1568,0.00557089303038083,-0.025475691429164726,-0.028396625071763992,-2.337634625,1258.0
1192,51200,42,100,0.0004092704424510632,0.0114746345,0.2908441424369812,0.2,0.9709398150444031,-42.99552142620087,0.0582275390625,1584,0.5253446698188782,-0.011972674852586351,0.06244954466819763,-2.337634625,1258.0
1192,51712,43,101,0.0004092704424510632,0.021572797,-1.3617913722991943,0.2,0.971657931804657,-42.99502241611481,0.2735595703125,1600,0.01709922740701586,-0.024233858115621842,-0.03808110952377319,-2.337646804878049,1258.0
1192,52224,43,102,0.0004092704424510632,0.008109126,0.4098040461540222,0.2,0.9717029333114624,-43.00706470012665,0.0474853515625,1616,0.5262634227983654,-0.012105164409149438,0.09742581099271774,-2.337646804878049,1258.0
1192,52736,44,103,0.0004092704424510632,0.026435122,-1.9707763195037842,0.2,0.9705861210823059,-42.99248933792114,0.24658203125,1632,0.018448661867296323,-0.02206935231515672,-0.02631014958024025,-2.337646804878049,1258.0
1192,53248,44,104,0.0004092704424510632,0.019402549,0.23776710033416748,0.2,0.9708731770515442,-42.96224117279053,0.2626953125,1648,0.006807402372942306,-0.027740448073018342,-0.038804974406957626,-2.3369893333333334,1258.0
1192,53760,45,105,0.0004092704424510632,0.010881679,0.47417521476745605,0.2,0.9709055423736572,-42.98410201072693,0.059814453125,1664,0.42863629572093487,-0.00929844183701789,0.045023687183856964,-2.3369893333333334,1258.0
1192,54272,45,106,0.0004092704424510632,0.023065489,-1.1810181140899658,0.2,0.9697198271751404,-42.96257209777832,0.303466796875,1680,0.026950153696816415,-0.031670085969381034,-0.025921203196048737,-2.336058744186047,1258.0
1193,54784,45,107,0.0004092704424510632,0.0117471535,0.6911453008651733,0.2,0.9693105816841125,-42.93102240562439,0.048095703125,1696,0.4945257566869259,-0.01046904474060284,0.11917756497859955,-2.336058744186047,1258.0
1192,55296,46,108,0.0004092704424510632,0.021366673,-5.857091903686523,0.2,0.970333456993103,-42.937044978141785,0.2701416015625,1712,0.006174731453938875,-0.02885420314851217,-0.03878628835082054,-2.336058744186047,1258.0
1193,55808,46,109,0.0004092704424510632,0.01731807,0.33509862422943115,0.2,0.9712108969688416,-42.97833836078644,0.2191162109375,1728,0.00932768413622398,-0.021258409557049163,-0.0354170948266983,-2.335461136363637,1258.0
1193,56320,47,110,0.0004092704424510632,0.0162234,0.4573494791984558,0.2,0.9712003469467163,-42.98873794078827,0.0821533203125,1744,0.2661748342216015,-0.010752554138889536,0.047589123249053955,-2.335461136363637,1258.0
1193,56832,47,111,0.0004092704424510632,0.02030266,-5.062681198120117,0.2,0.9718914031982422,-42.9940459728241,0.21923828125,1760,0.010918535816017538,-0.02265315614931751,-0.03276650980114937,-2.3350128888888895,1258.0
1193,57344,48,112,0.0004092704424510632,0.00584896,0.21191519498825073,0.2,0.9724383354187012,-43.018697023391724,0.0460205078125,1776,0.7565517919138074,-0.00708961725467816,0.09372442960739136,-2.3350128888888895,1258.0
1193,57856,48,113,0.0004092704424510632,0.022626486,-7.579916000366211,0.2,0.9726777076721191,-43.028133034706116,0.2830810546875,1792,0.0034903674604720436,-0.02911162332748063,-0.05350066348910332,-2.3350128888888895,1258.0
1194,58368,48,114,0.0004092704424510632,0.017851338,0.5404245853424072,0.2,0.9729107618331909,-43.036662340164185,0.1868896484375,1808,0.03523979109013453,-0.021558523876592517,-0.0025693168863654137,-2.334962391304348,1258.0
1194,58880,49,115,0.0004092704424510632,0.019745566,0.45271384716033936,0.2,0.9729108214378357,-43.03571963310242,0.1112060546875,1824,0.27087815664708614,-0.014398117695236579,0.03958646580576897,-2.334962391304348,1258.0
1194,59392,49,116,0.0004092704424510632,0.015347838,-4.519078254699707,0.2,0.9730927348136902,-43.04007685184479,0.20458984375,1840,0.019523282768204808,-0.02408360627669026,-0.03048224374651909,-2.334458680851064,1258.0
1194,59904,50,117,0.0004092704424510632,0.010333646,0.49709659814834595,0.2,0.9732636213302612,-43.04014778137207,0.0379638671875,1856,0.44832712737843394,-0.009353547386126593,0.044876519590616226,-2.334458680851064,1258.0
1194,60416,50,118,0.0004092704424510632,0.019690726,-1.6181221008300781,0.2,0.9731236100196838,-43.04003310203552,0.255126953125,1872,0.0042803694668691605,-0.027202416174986865,-0.033990662544965744,-2.3378919375,1258.0
1194,60928,50,119,0.0004092704424510632,0.0074930135,0.33607620000839233,0.2,0.9734216332435608,-43.044976472854614,0.0416259765625,1888,0.600556343793869,-0.009968415077310055,0.09404315799474716,-2.3378919375,1258.0
1195,61440,51,120,0.0004092704424510632,0.024975687,-5.208523273468018,0.2,0.9715531468391418,-43.02546989917755,0.2955322265625,1904,0.0039996772320591845,-0.029443394581903704,-0.041060078889131546,-2.3378919375,1258.0
1195,61952,51,121,0.0004092704424510632,0.022119116,-0.07465934753417969,0.2,0.9708830714225769,-42.96766769886017,0.27880859375,1920,0.004140237273531966,-0.028643062541959807,-0.042180731892585754,-2.337210020408163,1258.0
1195,62464,52,122,0.0004092704424510632,0.009699438,0.22127866744995117,0.2,0.9705721735954285,-42.952526807785034,0.03271484375,1936,0.803225134499371,-0.009847125053056516,0.13195158541202545,-2.337210020408163,1258.0
1195,62976,52,123,0.0004092704424510632,0.02040365,-0.47004246711730957,0.2,0.9722073674201965,-42.966522574424744,0.2501220703125,1952,0.026045220787636936,-0.02540964135550894,-0.0014172401279211044,-2.3373585599999998,1258.0
1196,63488,53,124,0.0004092704424510632,0.013508114,0.7570603489875793,0.2,0.972845733165741,-43.01370441913605,0.1143798828125,1968,0.5320855071768165,-0.014494122558971867,0.1701938509941101,-2.3373585599999998,1258.0
1196,64000,53,125,0.0004092704424510632,0.014373874,-2.0146872997283936,0.2,0.9706313014030457,-42.9931343793869,0.193603515625,1984,0.014518640411552042,-0.01838031498482451,-0.018638961017131805,-2.3373585599999998,1258.0
