train/ent_coef,train/n_updates,time/fps,train/critic_loss,rollout/ep_len_mean,time/episodes,train/actor_loss,train/ent_coef_loss,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate
0.017354117706418037,4931,33,2.2579851150512695,1258.0,4,-122.8042984008789,-178.21310424804688,5032,151,-4.26188125,0.0008459126528049375
0.0010203520068898797,9963,32,4.092488765716553,1258.0,8,-130.43975830078125,-2.3707830905914307,10064,307,-3.4584965,0.0008459126528049375
0.0011547849280759692,14995,32,7.7264790534973145,1258.0,12,-131.86428833007812,29.675312042236328,15096,463,-2.784305583333333,0.0008459126528049375
0.0017770673148334026,20027,32,6.610055923461914,1258.0,16,-124.44664764404297,24.270719528198242,20128,619,-2.4170148125,0.0008459126528049375
0.002243280876427889,25059,26,29.537837982177734,1258.0,20,-109.25395202636719,66.97493743896484,25160,6,-2.1956476500000006,0.0008459126528049375
0.0020571460481733084,30091,26,13.978788375854492,1258.0,24,-87.36824035644531,-64.61251831054688,30192,195,-2.075002125,0.0008459126528049375
0.0009823237778618932,35123,26,7.08206033706665,1258.0,28,-74.38488006591797,-15.928632736206055,35224,383,-1.9691564285714287,0.0008459126528049375
0.0005079387337900698,40155,26,2.0281753540039062,1258.0,32,-74.5476303100586,71.54476928710938,40256,570,-1.93528090625,0.0008459126528049375
0.000570111908018589,45187,26,1.680983304977417,1258.0,36,-71.34176635742188,19.98991584777832,45288,758,-1.8673778611111114,0.0008459126528049375
0.0004680363927036524,50219,26,1.568610668182373,1258.0,40,-69.5567626953125,-84.79669189453125,50320,11,-1.8212733499999998,0.0008459126528049375
0.0010549877770245075,55251,26,4.725835800170898,1258.0,44,-62.72159194946289,-32.694984436035156,55352,200,-1.8184770681818185,0.0008459126528049375
0.0007031179266050458,60283,26,9.653112411499023,1258.0,48,-57.78240203857422,54.66358184814453,60384,387,-1.8032815208333333,0.0008459126528049375
0.001075626234523952,65315,26,44.090057373046875,1258.0,52,-43.609867095947266,17.713878631591797,65416,574,-1.7770112115384618,0.0008459126528049375
0.001345036900602281,70347,26,8.315553665161133,1258.0,56,-34.44478988647461,-26.197763442993164,70448,758,-1.7456879285714286,0.0008459126528049375
0.0012381291016936302,75379,26,5.819387435913086,1258.0,60,-31.180601119995117,1.3388291597366333,75480,18,-1.7144771166666668,0.0008459126528049375
0.0008693640702404082,80411,28,3.778167486190796,1258.0,64,-28.464492797851562,-7.769225120544434,80512,191,-1.6869185,0.0008459126528049375
