time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/explained_variance,train/std,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/loss,train/value_loss,train/entropy_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
16384,32,1765,9,-0.00213623046875,0.9969478249549866,0.0143430345,0.192626953125,0.2,0.0004092704424510632,-0.022001822711899877,-0.03914053365588188,0.0032071636342152487,-43.83465588092804,496,-2.3452492307692308,1223.0
16896,33,1760,9,0.0001049041748046875,0.9967415928840637,0.02765809,0.2977294921875,0.2,0.0004092704424510632,-0.027216112168389373,0.0019993409514427185,0.09076436585746706,-43.85810661315918,512,-2.3452492307692308,1223.0
17408,34,1756,9,-0.002498626708984375,0.9957225322723389,0.016865378,0.21337890625,0.2,0.0004092704424510632,-0.021523062270716764,-0.046970512717962265,0.0028737525681208353,-43.828354358673096,528,-2.341685714285714,1223.0
17920,35,1752,10,0.00033843517303466797,0.9950817823410034,0.02075925,0.248291015625,0.2,0.0004092704424510632,-0.025327951792860404,0.026365771889686584,0.13873657514341176,-43.80447030067444,544,-2.341685714285714,1223.0
18432,36,1748,10,-0.00851583480834961,0.9951772093772888,0.024318956,0.246337890625,0.2,0.0004092704424510632,-0.028230878204340115,-0.03250390291213989,0.0016190331043617334,-43.79430627822876,560,-2.3407824666666666,1223.0
18944,37,1744,10,0.0005139708518981934,0.9949896335601807,0.024388663,0.2406005859375,0.2,0.0004092704424510632,-0.025446492451010272,0.027894891798496246,0.13433671626262367,-43.79878497123718,576,-2.3407824666666666,1223.0
19456,38,1742,11,-0.006333351135253906,0.9966694116592407,0.014667072,0.218505859375,0.2,0.0004092704424510632,-0.023122894490370527,-0.027995966374874115,0.0021415177106973715,-43.81023824214935,592,-2.3407824666666666,1223.0
19968,39,1740,11,-0.0013549327850341797,0.9973844885826111,0.021470336,0.25146484375,0.2,0.0004092704424510632,-0.029486266153980978,-0.03953264281153679,0.0029558462119894102,-43.859883189201355,608,-2.3358996875,1223.0
20480,40,1736,11,0.00024074316024780273,0.9959356784820557,0.021301795,0.2408447265625,0.2,0.0004092704424510632,-0.029301293310709298,0.03480273485183716,0.15106640430167317,-43.84772026538849,624,-2.3358996875,1223.0
20992,41,1733,12,-0.0024635791778564453,0.9951671361923218,0.013912927,0.1888427734375,0.2,0.0004092704424510632,-0.022243012237595394,-0.026556139811873436,0.0015827618663024623,-43.80710208415985,640,-2.327168294117647,1223.0
21504,42,1731,12,0.0003644227981567383,0.9950008988380432,0.020653045,0.2447509765625,0.2,0.0004092704424510632,-0.02753862173995003,0.02626284584403038,0.14581150258891284,-43.791064381599426,656,-2.327168294117647,1223.0
22016,43,1728,12,-0.024158120155334473,0.9943284392356873,0.025490094,0.241455078125,0.2,0.0004092704424510632,-0.026900582626694813,-0.04239838570356369,0.0017211894519277848,-43.78055810928345,672,-2.322493111111111,1223.0
22528,44,1727,13,0.0005502104759216309,0.9945378303527832,0.022989854,0.2679443359375,0.2,0.0004092704424510632,-0.030093242748989724,0.032680727541446686,0.13889628229662776,-43.7722954750061,688,-2.322493111111111,1223.0
23040,45,1725,13,-0.010590195655822754,0.9935677647590637,0.016522804,0.23583984375,0.2,0.0004092704424510632,-0.02901985803327989,-0.044830698519945145,0.002749150306044612,-43.767054319381714,704,-2.322493111111111,1223.0
23552,46,1726,13,-0.0006009340286254883,0.9922950267791748,0.01636578,0.213134765625,0.2,0.0004092704424510632,-0.026985306467395276,-0.031219538301229477,0.0026692883293435443,-43.72576296329498,720,-2.3306992631578947,1223.0
24064,47,1723,13,0.00025665760040283203,0.9901435971260071,0.026260737,0.259521484375,0.2,0.0004092704424510632,-0.025062498112674803,0.04340874403715134,0.1517750232014805,-43.67292261123657,736,-2.3306992631578947,1223.0
24576,48,1721,14,-0.02049720287322998,0.9882947206497192,0.015587532,0.2144775390625,0.2,0.0004092704424510632,-0.020488960930379108,-0.03032529540359974,0.0014481565958703868,-43.61336648464203,752,-2.32578675,1223.0
25088,49,1719,14,0.0001462697982788086,0.9864128828048706,0.017595198,0.221435546875,0.2,0.0004092704424510632,-0.021339690254535526,0.03328394517302513,0.14632388739846647,-43.550334215164185,768,-2.32578675,1223.0
25600,50,1717,14,-0.0028162002563476562,0.9857895970344543,0.014857465,0.1883544921875,0.2,0.0004092704424510632,-0.021054244542028755,-0.033523280173540115,0.0019128237217955757,-43.50803565979004,784,-2.32578675,1223.0
26112,51,1715,15,-0.0027960538864135742,0.9841381311416626,0.019677356,0.22705078125,0.2,0.0004092704424510632,-0.025102700456045568,-0.039548151195049286,0.002557845389674185,-43.47437810897827,800,-2.3244242857142856,1223.0
26624,52,1713,15,0.00010406970977783203,0.9823777675628662,0.026225796,0.2578125,0.2,0.0004092704424510632,-0.026775118691148236,0.04300018399953842,0.16572325630113482,-43.42001140117645,816,-2.3244242857142856,1223.0
27136,53,1712,15,-0.0029145479202270508,0.983197033405304,0.02528943,0.265625,0.2,0.0004092704424510632,-0.02642884991655592,-0.046250324696302414,0.001725395497487625,-43.39312982559204,832,-2.3268128636363636,1223.0
27648,54,1710,16,0.0002180337905883789,0.9814871549606323,0.019213136,0.2625732421875,0.2,0.0004092704424510632,-0.03042284406546969,0.027337148785591125,0.1612770629581064,-43.406580567359924,848,-2.3268128636363636,1223.0
28160,55,1706,16,-0.007562160491943359,0.9792747497558594,0.021060824,0.2205810546875,0.2,0.0004092704424510632,-0.02738761791260913,-0.03926446661353111,0.0011713994990714127,-43.32655870914459,864,-2.3215501739130433,1223.0
28672,56,1704,16,0.00031507015228271484,0.9791136384010315,0.020422513,0.2366943359375,0.2,0.0004092704424510632,-0.026889616186963394,0.028356339782476425,0.15343728847801685,-43.28829538822174,880,-2.3215501739130433,1223.0
29184,57,1703,17,-0.014792680740356445,0.9784883856773376,0.015126267,0.211181640625,0.2,0.0004092704424510632,-0.02521792367042508,-0.035771872848272324,0.0019072552859142888,-43.275166630744934,896,-2.3215501739130433,1223.0
29696,58,1702,17,-0.0016133785247802734,0.9787103533744812,0.015790083,0.1844482421875,0.2,0.0004092704424510632,-0.022029767191270366,-0.03437308594584465,0.002356520748435287,-43.26632082462311,912,-2.31585675,1223.0
30208,59,1701,17,0.0001323223114013672,0.9784291386604309,0.019685624,0.247314453125,0.2,0.0004092704424510632,-0.025210384250385687,0.06537310779094696,0.16868276335299015,-43.265966176986694,928,-2.31585675,1223.0
30720,60,1699,18,-0.0027341842651367188,0.9779560565948486,0.014808327,0.18994140625,0.2,0.0004092704424510632,-0.020667986624175683,-0.029361970722675323,0.0015797948981344234,-43.25306701660156,944,-2.31578996,1223.0
31232,61,1698,18,0.00020462274551391602,0.9766725301742554,0.025862154,0.30224609375,0.2,0.0004092704424510632,-0.033227691834326833,0.045614100992679596,0.16499534528702497,-43.23046588897705,960,-2.31578996,1223.0
31744,62,1697,18,-0.002271294593811035,0.975616455078125,0.020455707,0.2596435546875,0.2,0.0004092704424510632,-0.02865420310990885,-0.04263371229171753,0.0018241202869830886,-43.18493592739105,976,-2.31578996,1223.0
32256,63,1695,19,-0.0017145872116088867,0.975090503692627,0.017037755,0.1973876953125,0.2,0.0004092704424510632,-0.022177100065164268,-0.029172221198678017,0.0027720456309907604,-43.1563618183136,992,-2.316586846153846,1223.0
32768,64,1694,19,0.0001780390739440918,0.9741206169128418,0.018520582,0.2022705078125,0.2,0.0004092704424510632,-0.01825281753554009,0.059137217700481415,0.16518354322761297,-43.13680851459503,1008,-2.316586846153846,1223.0
33280,65,1693,19,-0.0038139820098876953,0.9730725288391113,0.021691643,0.2381591796875,0.2,0.0004092704424510632,-0.027883160320925526,-0.03463657945394516,0.0019334133012307575,-43.10578143596649,1024,-2.3103220370370368,1223.0
33792,66,1691,19,0.0003757476806640625,0.9705496430397034,0.018491637,0.205078125,0.2,0.0004092704424510632,-0.021493170002941042,0.06684001535177231,0.17171630589291453,-43.05753493309021,1040,-2.3103220370370368,1223.0
34304,67,1690,20,-0.018560290336608887,0.9687065482139587,0.019564567,0.244873046875,0.2,0.0004092704424510632,-0.027861024194862694,-0.042737703770399094,0.0014538802279275842,-42.97308373451233,1056,-2.308633857142857,1223.0
34816,68,1689,20,0.0002143383026123047,0.9684850573539734,0.02348287,0.241943359375,0.2,0.0004092704424510632,-0.023995972936972976,0.042169854044914246,0.16441947733983397,-42.941035866737366,1072,-2.308633857142857,1223.0
35328,69,1688,20,-0.0012416839599609375,0.9682065844535828,0.0202748,0.2596435546875,0.2,0.0004092704424510632,-0.031468976609176025,-0.04443317651748657,0.0021272218000376597,-42.93705928325653,1088,-2.308633857142857,1223.0
35840,70,1687,21,-0.002230405807495117,0.9695238471031189,0.016227555,0.263671875,0.2,0.0004092704424510632,-0.027266290053375997,-0.0363229475915432,0.0021068296082376037,-42.94755518436432,1104,-2.301113,1223.0
36352,71,1686,21,0.00017714500427246094,0.969642698764801,0.028397363,0.2744140625,0.2,0.0004092704424510632,-0.03220640170911793,0.03726471960544586,0.17510132095776498,-42.98096704483032,1120,-2.301113,1223.0
36864,72,1685,21,-0.0027856826782226562,0.9689380526542664,0.014836535,0.1739501953125,0.2,0.0004092704424510632,-0.01808038179297,-0.025859041139483452,0.0017717113078106195,-42.96850848197937,1136,-2.2959536666666667,1223.0
37376,73,1684,22,0.0002835392951965332,0.9683939814567566,0.01712337,0.1988525390625,0.2,0.0004092704424510632,-0.023902931694465224,0.05458526313304901,0.16788813518360257,-42.95287203788757,1152,-2.2959536666666667,1223.0
37888,74,1683,22,-0.00018739700317382812,0.9691637754440308,0.017343689,0.1953125,0.2,0.0004092704424510632,-0.02425862435484305,-0.04438071697950363,0.0018751230782072525,-42.944934487342834,1168,-2.2959536666666667,1223.0
38400,75,1682,22,-0.0019763708114624023,0.9698512554168701,0.015661653,0.2410888671875,0.2,0.0004092704424510632,-0.02756216927082278,-0.034450165927410126,0.0023403298619086854,-42.968003034591675,1184,-2.2930294838709675,1223.0
38912,76,1681,23,0.00019168853759765625,0.9680971503257751,0.04429177,0.298583984375,0.2,0.0004092704424510632,-0.028673470282228664,0.036312200129032135,0.12782732141204178,-42.95363938808441,1200,-2.2930294838709675,1223.0
39424,77,1680,23,-0.0029506683349609375,0.96648770570755,0.023777176,0.2730712890625,0.2,0.0004092704424510632,-0.02629528450779617,-0.041835442185401917,0.002880985372030409,-42.898348450660706,1216,-2.29232325,1223.0
39936,78,1679,23,0.00023424625396728516,0.9652646780014038,0.01904877,0.2298583984375,0.2,0.0004092704424510632,-0.026960688061080873,0.05246827006340027,0.19203104311600327,-42.851781249046326,1232,-2.29232325,1223.0
40448,79,1678,24,-0.011165618896484375,0.9644898176193237,0.01859396,0.2052001953125,0.2,0.0004092704424510632,-0.023367262780084275,-0.043959636241197586,0.0012685210076597286,-42.814746260643005,1248,-2.2911925757575755,1223.0
40960,80,1677,24,0.00034099817276000977,0.9650822281837463,0.024647156,0.248291015625,0.2,0.0004092704424510632,-0.025510844046948478,0.040537167340517044,0.18188030924648046,-42.81412208080292,1264,-2.2911925757575755,1223.0
41472,81,1676,24,-0.005706906318664551,0.9658024907112122,0.022415351,0.2645263671875,0.2,0.0004092704424510632,-0.03115682706993539,-0.04865949973464012,0.0021773447551822755,-42.83378541469574,1280,-2.2911925757575755,1223.0
41984,82,1675,25,-0.0011858940124511719,0.9668387174606323,0.020523116,0.25390625,0.2,0.0004092704424510632,-0.03177042418974452,-0.03707273676991463,0.0029354667858569883,-42.86038875579834,1296,-2.2887134411764705,1223.0
42496,83,1675,25,9.775161743164062e-05,0.9663047790527344,0.029551119,0.276123046875,0.2,0.0004092704424510632,-0.03140220500063151,0.04371466860175133,0.20123377908021212,-42.86829662322998,1312,-2.2887134411764705,1223.0
43008,84,1674,25,-0.0026650428771972656,0.9649031162261963,0.025620889,0.279052734375,0.2,0.0004092704424510632,-0.03223545198852662,-0.0426022969186306,0.0013946258259238675,-42.83764159679413,1328,-2.2881511999999997,1223.0
43520,85,1674,25,0.00024777650833129883,0.9657034873962402,0.021806493,0.24462890625,0.2,0.0004092704424510632,-0.024859312339685857,0.04090290516614914,0.1819329047575593,-42.81628119945526,1344,-2.2881511999999997,1223.0
44032,86,1673,26,0.0020002126693725586,0.9649302363395691,0.013244264,0.2066650390625,0.2,0.0004092704424510632,-0.023388763365801424,-0.0388907752931118,0.0019204102318326477,-42.83076727390289,1360,-2.2897000833333334,1223.0
44544,87,1671,26,0.00010257959365844727,0.9640374779701233,0.016309924,0.225830078125,0.2,0.0004092704424510632,-0.022755622121621855,0.047709494829177856,0.17274379800073802,-42.79421281814575,1376,-2.2897000833333334,1223.0
45056,88,1671,26,-0.00038492679595947266,0.961510181427002,0.013242813,0.1593017578125,0.2,0.0004092704424510632,-0.01878244537510909,-0.03242962434887886,0.003337648005981464,-42.7428765296936,1392,-2.2897000833333334,1223.0
45568,89,1670,27,-0.00046133995056152344,0.9589481949806213,0.015740525,0.2259521484375,0.2,0.0004092704424510632,-0.025375526282005012,-0.02876676619052887,0.003045499830477638,-42.65703356266022,1408,-2.288974135135135,1223.0
46080,90,1669,27,6.026029586791992e-05,0.9583248496055603,0.017784946,0.217041015625,0.2,0.0004092704424510632,-0.02067188249202445,0.06596174091100693,0.19293992361053824,-42.601205587387085,1424,-2.288974135135135,1223.0
46592,91,1668,27,-0.001382589340209961,0.9568610787391663,0.018774478,0.2237548828125,0.2,0.0004092704424510632,-0.02374364953720942,-0.03427545726299286,0.0017581015636096708,-42.57528078556061,1440,-2.2893676315789473,1223.0
47104,92,1668,28,7.659196853637695e-05,0.9567119479179382,0.011909952,0.162353515625,0.2,0.0004092704424510632,-0.019715180751518346,0.0713653638958931,0.18015964329242706,-42.54323673248291,1456,-2.2893676315789473,1223.0
47616,93,1667,28,-0.00043392181396484375,0.9564452171325684,0.018832296,0.2310791015625,0.2,0.0004092704424510632,-0.0263181600603275,-0.044421277940273285,0.0022423865339078475,-42.54369807243347,1472,-2.2893676315789473,1223.0
48128,94,1666,28,-0.000790715217590332,0.9567593932151794,0.029055066,0.3099365234375,0.2,0.0004092704424510632,-0.03235108783701435,-0.05450162664055824,0.002767825179034844,-42.54026448726654,1488,-2.292185153846154,1223.0
48640,95,1666,29,6.455183029174805e-05,0.956044614315033,0.021824125,0.28759765625,0.2,0.0004092704424510632,-0.02961627990589477,0.03984894976019859,0.1901357462629676,-42.54326522350311,1504,-2.292185153846154,1223.0
49152,96,1665,29,-0.0012456178665161133,0.9550318717956543,0.027401403,0.2845458984375,0.2,0.0004092704424510632,-0.03276976989582181,-0.037333447486162186,0.0014577567526430357,-42.508612513542175,1520,-2.287008675,1223.0
49664,97,1664,29,0.0001227855682373047,0.9540974497795105,0.019233676,0.2396240234375,0.2,0.0004092704424510632,-0.025660779981990345,0.03595639765262604,0.1893172049894929,-42.47972655296326,1536,-2.287008675,1223.0
50176,98,1663,30,-0.010610818862915039,0.9540364146232605,0.017849237,0.2427978515625,0.2,0.0004092704424510632,-0.027231455795117654,-0.031681545078754425,0.0012372304081509355,-42.45549786090851,1552,-2.2846328536585365,1223.0
50688,99,1663,30,0.00011217594146728516,0.95409095287323,0.01654849,0.17822265625,0.2,0.0004092704424510632,-0.018741671679890715,0.058090690523386,0.17705230927094817,-42.45804715156555,1568,-2.2846328536585365,1223.0
51200,100,1662,30,-0.012855887413024902,0.9549248814582825,0.012301133,0.1888427734375,0.2,0.0004092704424510632,-0.02151931734988466,-0.027104876935482025,0.002418270018097246,-42.4706734418869,1584,-2.2846328536585365,1223.0
51712,101,1662,31,-0.00047266483306884766,0.9552420377731323,0.013558366,0.219970703125,0.2,0.0004092704424510632,-0.022158134037454147,-0.04325184226036072,0.0022482088388642296,-42.4928982257843,1600,-2.2825769047619047,1223.0
52224,102,1662,31,4.404783248901367e-05,0.9555799961090088,0.017112238,0.20556640625,0.2,0.0004092704424510632,-0.025622687302529812,0.06807917356491089,0.1861182665452361,-42.50719428062439,1616,-2.2825769047619047,1223.0
52736,103,1661,31,-0.00024449825286865234,0.9543898701667786,0.026667356,0.2679443359375,0.2,0.0004092704424510632,-0.0300287572608795,-0.042170487344264984,0.0016323927866324084,-42.49274122714996,1632,-2.28147511627907,1223.0
53248,104,1660,32,7.396936416625977e-05,0.9548310041427612,0.02289055,0.2373046875,0.2,0.0004092704424510632,-0.025143785896943882,0.058475565165281296,0.17881813715212047,-42.46864688396454,1648,-2.28147511627907,1223.0
53760,105,1660,32,-0.0005626678466796875,0.9540961980819702,0.014831712,0.1927490234375,0.2,0.0004092704424510632,-0.022042390832211822,-0.03267844021320343,0.0019179417140549049,-42.47415339946747,1664,-2.28147511627907,1223.0
54272,106,1659,32,-0.0004489421844482422,0.9542039632797241,0.023504643,0.2423095703125,0.2,0.0004092704424510632,-0.023412274138536304,-0.03407638520002365,0.0026692166211432777,-42.45338320732117,1680,-2.280840659090909,1223.0
54784,107,1659,33,4.506111145019531e-05,0.95292729139328,0.018079374,0.2362060546875,0.2,0.0004092704424510632,-0.024604630627436563,0.05729249119758606,0.1828475808724761,-42.444650053977966,1696,-2.280840659090909,1223.0
55296,108,1659,33,-0.0007739067077636719,0.9522086381912231,0.022451637,0.24072265625,0.2,0.0004092704424510632,-0.027156279713381082,-0.035776764154434204,0.002041171072050929,-42.40242421627045,1712,-2.2810596888888885,1223.0
55808,109,1658,33,4.953145980834961e-05,0.9518972635269165,0.019877668,0.2205810546875,0.2,0.0004092704424510632,-0.024210107163526118,0.04408293589949608,0.19633976789191365,-42.39163434505463,1728,-2.2810596888888885,1223.0
56320,110,1658,33,-0.001726388931274414,0.9509783983230591,0.018360045,0.23193359375,0.2,0.0004092704424510632,-0.02542499803530518,-0.02851838991045952,0.001181381980131846,-42.3663147687912,1744,-2.2757278478260865,1223.0
56832,111,1657,34,8.314847946166992e-05,0.9510090351104736,0.02463391,0.239501953125,0.2,0.0004092704424510632,-0.027442349412012845,0.06879885494709015,0.18038630671799183,-42.339840054512024,1760,-2.2757278478260865,1223.0
57344,112,1657,34,-0.00026702880859375,0.949542224407196,0.018171411,0.2032470703125,0.2,0.0004092704424510632,-0.025059282750589773,-0.038806602358818054,0.0034444071534380782,-42.3198676109314,1776,-2.2757278478260865,1223.0
57856,113,1657,34,-0.0003781318664550781,0.9501276612281799,0.016141983,0.218505859375,0.2,0.0004092704424510632,-0.02315608155913651,-0.035897146910429,0.0024499541978002526,-42.29353153705597,1792,-2.278294042553191,1223.0
58368,114,1657,35,3.74913215637207e-05,0.9492683410644531,0.017469283,0.2244873046875,0.2,0.0004092704424510632,-0.023886237264377996,0.04617293179035187,0.1944108149036765,-42.300524950027466,1808,-2.278294042553191,1223.0
58880,115,1657,35,-2.4318695068359375e-05,0.9488828182220459,0.01958747,0.2513427734375,0.2,0.0004092704424510632,-0.024606201914139092,-0.033957961946725845,0.0017757462192093953,-42.2705352306366,1824,-2.2749174791666666,1223.0
59392,116,1656,35,8.088350296020508e-05,0.9496209621429443,0.019394528,0.2501220703125,0.2,0.0004092704424510632,-0.026030834735138342,0.05799267813563347,0.1813895357772708,-42.27950394153595,1840,-2.2749174791666666,1223.0
59904,117,1656,36,-0.0008853673934936523,0.9499480128288269,0.022916239,0.2828369140625,0.2,0.0004092704424510632,-0.032141563773620874,-0.03641039878129959,0.001810842935810797,-42.29586446285248,1856,-2.2749174791666666,1223.0
60416,118,1655,36,-0.00035762786865234375,0.9487478137016296,0.01898095,0.2236328125,0.2,0.0004092704424510632,-0.024479251442244276,-0.029169227927923203,0.002877911443647463,-42.287067890167236,1872,-2.2730628775510207,1223.0
60928,119,1655,36,2.956390380859375e-05,0.9491218328475952,0.031602934,0.2794189453125,0.2,0.0004092704424510632,-0.027421206337749027,0.052791252732276917,0.13501928630284965,-42.26846146583557,1888,-2.2730628775510207,1223.0
61440,120,1654,37,-0.00038683414459228516,0.9507305026054382,0.0189699,0.2435302734375,0.2,0.0004092704424510632,-0.02391223472659476,-0.04083642736077309,0.002616826299345121,-42.303531646728516,1904,-2.27143244,1223.0
61952,121,1654,37,3.826618194580078e-05,0.9511869549751282,0.02043923,0.2415771484375,0.2,0.0004092704424510632,-0.022382115275831893,0.06763194501399994,0.2090404825285077,-42.34225594997406,1920,-2.27143244,1223.0
62464,122,1653,37,-0.0016810894012451172,0.9500752091407776,0.017635541,0.2474365234375,0.2,0.0004092704424510632,-0.027384058630559593,-0.03290722146630287,0.0013604252508230275,-42.336223006248474,1936,-2.267507098039216,1223.0
62976,123,1653,38,6.407499313354492e-05,0.9492472410202026,0.024178077,0.24609375,0.2,0.0004092704424510632,-0.02378011742257513,0.060254886746406555,0.18967136880382895,-42.29658114910126,1952,-2.267507098039216,1223.0
63488,124,1653,38,9.542703628540039e-05,0.9495568871498108,0.017559849,0.2496337890625,0.2,0.0004092704424510632,-0.02227913643582724,-0.029008444398641586,0.0027533577667782083,-42.28518843650818,1968,-2.267507098039216,1223.0
