time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
17920,1344,35,13,-0.028963343575014733,-0.04283234849572182,0.2,0.9854773283004761,0.00266413043209468,0.285888671875,544,0.0004092704424510632,-43.524192571640015,0.019153815,0.30139511823654175,-2.6683844285714287,1258.0
18432,1344,36,13,-0.023890656972071156,0.007375661283731461,0.2,0.9845364689826965,0.09414393873885274,0.2501220703125,560,0.0004092704424510632,-43.49645781517029,0.025123376,0.11365824937820435,-2.6683844285714287,1258.0
18944,1343,37,14,-0.023441541430656798,-0.028769217431545258,0.2,0.9828096032142639,0.014448551693931222,0.2137451171875,576,0.0004092704424510632,-43.453848361968994,0.017185595,-0.7450066804885864,-2.6696856,1258.0
19456,1343,38,14,-0.031033660867251456,-0.00709027424454689,0.2,0.9825089573860168,0.09421843755990267,0.2974853515625,592,0.0004092704424510632,-43.41149199008942,0.026989153,0.3823009729385376,-2.6696856,1258.0
19968,1343,39,14,-0.029885354597354308,-0.0380060039460659,0.2,0.9816246032714844,0.0068506463430821896,0.28515625,608,0.0004092704424510632,-43.39981412887573,0.024141334,0.12075161933898926,-2.6696856,1258.0
20480,1342,40,15,-0.032687817874830216,-0.043886080384254456,0.2,0.980915367603302,0.002037214806478005,0.29931640625,624,0.0004092704424510632,-43.3701856136322,0.020717148,-0.09742963314056396,-2.6688276249999996,1258.0
20992,1341,41,15,-0.03139480407116935,-0.018797583878040314,0.2,0.9822043776512146,0.07626517722383142,0.266357421875,640,0.0004092704424510632,-43.37227213382721,0.027201464,0.10774385929107666,-2.6688276249999996,1258.0
21504,1341,42,16,-0.02767947608663235,-0.03478118032217026,0.2,0.9823055267333984,0.011155020343721844,0.259765625,656,0.0004092704424510632,-43.407612800598145,0.01822195,-1.3428125381469727,-2.6639391176470584,1258.0
22016,1341,43,16,-0.021929397553321905,0.007280739024281502,0.2,0.9827708005905151,0.09003764274530113,0.1907958984375,672,0.0004092704424510632,-43.41048300266266,0.01669936,0.23147541284561157,-2.6639391176470584,1258.0
22528,1340,44,16,-0.024311283123097382,-0.024501394480466843,0.2,0.982096791267395,0.009663489778176881,0.2471923828125,688,0.0004092704424510632,-43.411259174346924,0.017614966,-0.41635453701019287,-2.6639391176470584,1258.0
23040,1340,45,17,-0.026403374838992022,-0.03392240032553673,0.2,0.9819457530975342,0.0034363996201136615,0.2298583984375,704,0.0004092704424510632,-43.39469873905182,0.0201464,0.0748361349105835,-2.665161611111111,1258.0
23552,1339,46,17,-0.025371873140102252,0.007189072668552399,0.2,0.9816161394119263,0.08645435108337551,0.199951171875,720,0.0004092704424510632,-43.38692116737366,0.021424256,0.14342957735061646,-2.665161611111111,1258.0
24064,1339,47,17,-0.018084525363519788,-0.024846423417329788,0.2,0.9820697903633118,0.020392875361721963,0.1796875,736,0.0004092704424510632,-43.38774013519287,0.016548026,-2.26023530960083,-2.663638789473684,1258.0
24576,1339,48,18,-0.021599198153126054,-0.012958414852619171,0.2,0.9813200831413269,0.07156079448759556,0.2457275390625,752,0.0004092704424510632,-43.39044499397278,0.017862527,0.0736503005027771,-2.663638789473684,1258.0
25088,1339,49,18,-0.022484293906018138,-0.03082170896232128,0.2,0.9797641038894653,0.005701690031855833,0.2364501953125,768,0.0004092704424510632,-43.34942889213562,0.016143396,-1.6539661884307861,-2.663638789473684,1258.0
25600,1338,50,19,-0.025880852990667336,-0.035924892872571945,0.2,0.9788868427276611,0.004168908402789384,0.255859375,784,0.0004092704424510632,-43.3088583946228,0.017551567,0.25798702239990234,-2.6746616999999997,1258.0
26112,1338,51,19,-0.019778773697908036,-0.007664132863283157,0.2,0.9791088700294495,0.07228579954244196,0.1787109375,800,0.0004092704424510632,-43.29593586921692,0.019048322,0.2725175619125366,-2.6746616999999997,1258.0
26624,1338,52,19,-0.026092451182194054,-0.027013657614588737,0.2,0.9795053601264954,0.010666070476872846,0.2916259765625,816,0.0004092704424510632,-43.307366609573364,0.02114635,-3.572502613067627,-2.67149619047619,1258.0
27136,1337,53,20,-0.02058638518792577,-0.012874651700258255,0.2,0.9793304800987244,0.08942416135687381,0.223876953125,832,0.0004092704424510632,-43.312923312187195,0.019198092,0.20751184225082397,-2.67149619047619,1258.0
27648,1329,54,20,-0.02863316265575122,-0.0357523113489151,0.2,0.9794132113456726,0.012037700740620494,0.292724609375,848,0.0004092704424510632,-43.30856895446777,0.022447646,-1.7396659851074219,-2.67149619047619,1258.0
28160,1327,55,21,-0.027550325583433732,-0.03895552456378937,0.2,0.9772210121154785,0.008239403236075304,0.24951171875,864,0.0004092704424510632,-43.280712723731995,0.015534474,0.6383922696113586,-2.6679830909090905,1258.0
28672,1327,56,21,-0.028189631266286597,-0.02424570545554161,0.2,0.9766031503677368,0.04640662454767153,0.3587646484375,880,0.0004092704424510632,-43.2257776260376,0.047705967,0.5853562355041504,-2.6679830909090905,1258.0
29184,1327,57,21,-0.018679801280086394,-0.0382714606821537,0.2,0.9769186973571777,0.02503387027536519,0.2064208984375,896,0.0004092704424510632,-43.21860158443451,0.021658204,-9.97536849975586,-2.6694646521739127,1258.0
29696,1326,58,22,-0.026782068220200017,0.00024961307644844055,0.2,0.9779117703437805,0.14625157054979354,0.274658203125,912,0.0004092704424510632,-43.24410676956177,0.02779217,0.014729559421539307,-2.6694646521739127,1258.0
30208,1326,59,22,-0.02636558239464648,-0.03637364134192467,0.2,0.9787506461143494,0.011906637722859159,0.2862548828125,928,0.0004092704424510632,-43.27034521102905,0.023053426,-1.3355331420898438,-2.6611868750000003,1258.0
30720,1326,60,23,-0.021735694725066423,-0.002154465764760971,0.2,0.9784454107284546,0.09769541048444808,0.17236328125,944,0.0004092704424510632,-43.28342092037201,0.018190818,0.49417924880981445,-2.6611868750000003,1258.0
31232,1326,61,23,-0.02370580832939595,-0.04339184984564781,0.2,0.9782091379165649,0.0037775645214424003,0.2156982421875,960,0.0004092704424510632,-43.26616358757019,0.014706099,-6.442159652709961,-2.6611868750000003,1258.0
31744,1326,62,23,-0.023518186004366726,-0.02769790217280388,0.2,0.9785864949226379,0.003481877560261637,0.259521484375,976,0.0004092704424510632,-43.264272570610046,0.022735545,-0.018422365188598633,-2.6645108800000004,1258.0
32256,1325,63,24,-0.02029681793646887,0.009147679433226585,0.2,0.9785931706428528,0.15178676834329963,0.154541015625,992,0.0004092704424510632,-43.27925181388855,0.017940111,0.11065065860748291,-2.6645108800000004,1258.0
32768,1325,64,24,-0.023297454026760533,-0.027644306421279907,0.2,0.9817132353782654,0.008031802150071599,0.235595703125,1008,0.0004092704424510632,-43.30845499038696,0.019492894,-2.890026569366455,-2.676673730769231,1258.0
33280,1325,65,25,-0.017232891492312774,0.009866137057542801,0.2,0.9828137755393982,0.1538354167714715,0.094482421875,1024,0.0004092704424510632,-43.401976108551025,0.012815166,0.3304397463798523,-2.676673730769231,1258.0
33792,1325,66,25,-0.02296714883414097,-0.02608133666217327,0.2,0.9815147519111633,0.016614226915407926,0.2347412109375,1040,0.0004092704424510632,-43.38901460170746,0.020038137,-1.3000876903533936,-2.676673730769231,1258.0
34304,1325,67,25,-0.024444978858809918,-0.021493248641490936,0.2,0.9809771776199341,0.003740333006135188,0.22509765625,1056,0.0004092704424510632,-43.35411620140076,0.017296549,-1.1485788822174072,-2.679615740740741,1258.0
34816,1325,68,26,-0.019615208788309246,0.024104710668325424,0.2,0.9805513024330139,0.22332504368387163,0.16162109375,1072,0.0004092704424510632,-43.34681713581085,0.013237584,0.09627825021743774,-2.679615740740741,1258.0
35328,1325,69,26,-0.0201280957844574,-0.020210592076182365,0.2,0.9825402498245239,0.01474829253857024,0.211181640625,1088,0.0004092704424510632,-43.360087871551514,0.019591121,-3.6727185249328613,-2.679204857142857,1258.0
35840,1325,70,27,-0.015957035924657248,0.009336017072200775,0.2,0.9829615354537964,0.194270514883101,0.10986328125,1104,0.0004092704424510632,-43.41590452194214,0.01572606,0.25018739700317383,-2.679204857142857,1258.0
36352,1325,71,27,-0.0316829162184149,-0.04054713994264603,0.2,0.9826244115829468,0.011007654276909307,0.2882080078125,1120,0.0004092704424510632,-43.406447410583496,0.022428067,-1.9489827156066895,-2.679204857142857,1258.0
36864,1325,72,27,-0.01915841395384632,-0.03420442342758179,0.2,0.9824881553649902,0.002613995417050319,0.1929931640625,1136,0.0004092704424510632,-43.39347159862518,0.015610444,0.05114346742630005,-2.677536206896552,1258.0
37376,1324,73,28,-0.023508438636781648,0.014621101319789886,0.2,0.9826288819313049,0.25599970971234143,0.16015625,1152,0.0004092704424510632,-43.38663160800934,0.0154853035,0.06847906112670898,-2.677536206896552,1258.0
37888,1324,74,28,-0.02334962534951046,-0.02316109836101532,0.2,0.981559157371521,0.02594536784454249,0.23046875,1168,0.0004092704424510632,-43.37933564186096,0.022071984,-4.366405963897705,-2.6825457,1258.0
38400,1324,75,28,-0.02611576928757131,0.042757775634527206,0.2,0.9814232587814331,0.23364262050017715,0.1827392578125,1184,0.0004092704424510632,-43.34861087799072,0.02148524,0.22969233989715576,-2.6825457,1258.0
38912,1324,76,29,-0.02909257663122844,-0.041365306824445724,0.2,0.9805243611335754,0.00534300920116948,0.3077392578125,1200,0.0004092704424510632,-43.341952085494995,0.022160254,-3.425967216491699,-2.6825457,1258.0
39424,1323,77,29,-0.02783149883907754,-0.0314241461455822,0.2,0.9799870252609253,0.0041710279328981414,0.259033203125,1216,0.0004092704424510632,-43.31203842163086,0.017600566,0.0138397216796875,-2.6877319032258065,1258.0
39936,1323,78,30,-0.015574545395793393,0.04844394698739052,0.2,0.9793441295623779,0.3307393239811063,0.1798095703125,1232,0.0004092704424510632,-43.29583942890167,0.016745657,0.022708356380462646,-2.6877319032258065,1258.0
40448,1323,79,30,-0.026154785380640533,-0.02262156456708908,0.2,0.9794374704360962,0.04007217788603157,0.2462158203125,1248,0.0004092704424510632,-43.29095113277435,0.023967024,-4.004238128662109,-2.689099875,1258.0
40960,1323,80,30,-0.02439148608391406,0.054285287857055664,0.2,0.9789731502532959,0.32144661503843963,0.15771484375,1264,0.0004092704424510632,-43.280582666397095,0.017969325,0.0615767240524292,-2.689099875,1258.0
41472,1323,81,31,-0.025827860226854682,-0.010250139981508255,0.2,0.9784016609191895,0.05690722179133445,0.237548828125,1280,0.0004092704424510632,-43.26390779018402,0.019876936,-0.3790445327758789,-2.689099875,1258.0
41984,1323,82,31,-0.023915034558740444,-0.019404346123337746,0.2,0.9783924221992493,0.042600329499691725,0.2130126953125,1296,0.0004092704424510632,-43.25135385990143,0.017753638,0.533794641494751,-2.6947652121212124,1258.0
42496,1323,83,32,-0.017629449954256415,-0.01627788320183754,0.2,0.9784323573112488,0.1146513030398637,0.1475830078125,1312,0.0004092704424510632,-43.25573980808258,0.020851694,0.7083759307861328,-2.6947652121212124,1258.0
43008,1323,84,32,-0.026849402638617903,-0.02710089646279812,0.2,0.9768489003181458,0.04451370827155188,0.2281494140625,1328,0.0004092704424510632,-43.23907458782196,0.02072058,-6.124716281890869,-2.695470382352941,1258.0
43520,1323,85,32,-0.02203833483508788,0.02022380381822586,0.2,0.9753511548042297,0.3124290034174919,0.2691650390625,1344,0.0004092704424510632,-43.17185413837433,0.02877571,0.024201810359954834,-2.695470382352941,1258.0
44032,1323,86,33,-0.0217360824753996,-0.029126927256584167,0.2,0.9732717275619507,0.006023594774887897,0.2786865234375,1360,0.0004092704424510632,-43.12608850002289,0.02184616,-1.1635642051696777,-2.6952047142857145,1258.0
44544,1323,87,33,-0.01256244091928238,0.03523241728544235,0.2,0.9739104509353638,0.2518167921807617,0.111572265625,1376,0.0004092704424510632,-43.086705803871155,0.012478849,0.06710755825042725,-2.6952047142857145,1258.0
45056,1323,88,34,-0.023930676150484942,-0.03418416157364845,0.2,0.9760727286338806,0.003166193451761501,0.21826171875,1392,0.0004092704424510632,-43.13687515258789,0.0132908095,-3.453390598297119,-2.6952047142857145,1258.0
45568,1323,89,34,-0.03273483764496632,-0.0526561476290226,0.2,0.9785476326942444,0.003375436193891801,0.299072265625,1408,0.0004092704424510632,-43.202717542648315,0.021448363,0.014439225196838379,-2.691076388888889,1258.0
46080,1323,90,34,-0.014958963576646056,0.01853102445602417,0.2,0.9794631004333496,0.3462164970114827,0.08447265625,1424,0.0004092704424510632,-43.26940846443176,0.011222031,0.1650545597076416,-2.691076388888889,1258.0
46592,1323,91,35,-0.019180801100446843,-0.011858747340738773,0.2,0.9801832437515259,0.05140146391931921,0.1988525390625,1440,0.0004092704424510632,-43.28665363788605,0.018015776,-3.9702253341674805,-2.689348405405405,1258.0
47104,1323,92,35,-0.02032840542960912,0.0218563973903656,0.2,0.9798513650894165,0.3558901611249894,0.0859375,1456,0.0004092704424510632,-43.29404890537262,0.014865514,0.13261902332305908,-2.689348405405405,1258.0
47616,1323,93,35,-0.027972052557743154,-0.03808668255805969,0.2,0.9799715876579285,0.005533039402507711,0.26513671875,1472,0.0004092704424510632,-43.28674626350403,0.022037875,-10.53102970123291,-2.689348405405405,1258.0
48128,1323,94,36,-0.025739229808095843,-0.037490665912628174,0.2,0.9791101217269897,0.002323671204067068,0.23486328125,1488,0.0004092704424510632,-43.27995765209198,0.018366368,0.007093250751495361,-2.6933692105263156,1258.0
48640,1323,95,36,-0.023404250445310026,0.028119951486587524,0.2,0.978691816329956,0.4234654407482594,0.2498779296875,1504,0.0004092704424510632,-43.248812317848206,0.020863704,0.017527282238006592,-2.6933692105263156,1258.0
49152,1323,96,37,-0.022706036616000347,-0.027640536427497864,0.2,0.9792912602424622,0.02922959055285901,0.24169921875,1520,0.0004092704424510632,-43.25097584724426,0.026066355,-4.811036109924316,-2.6948191025641024,1258.0
49664,1323,97,37,-0.01622386804956477,0.043025288730859756,0.2,0.9797258973121643,0.5083329295739532,0.10595703125,1536,0.0004092704424510632,-43.27416944503784,0.009159679,0.08283400535583496,-2.6948191025641024,1258.0
50176,1323,98,37,-0.029834987893991638,-0.034139953553676605,0.2,0.9787840843200684,0.012858057612902485,0.29296875,1552,0.0004092704424510632,-43.26829421520233,0.024186414,-6.56601619720459,-2.6948191025641024,1258.0
50688,1323,99,38,-0.02556195702345576,-0.040099743753671646,0.2,0.9791251420974731,0.0023031533091852907,0.249267578125,1568,0.0004092704424510632,-43.24952840805054,0.019590102,0.047479450702667236,-2.6953500999999997,1258.0
51200,1323,100,38,-0.014871115767164156,0.026343639940023422,0.2,0.979146420955658,0.3638741613831371,0.057861328125,1584,0.0004092704424510632,-43.26254725456238,0.010356514,0.18747550249099731,-2.6953500999999997,1258.0
51712,1323,101,39,-0.026954648128594272,-0.01870126463472843,0.2,0.9780927896499634,0.05856771161779761,0.26904296875,1600,0.0004092704424510632,-43.24462389945984,0.027448317,-1.702892541885376,-2.7004916097560976,1258.0
52224,1323,102,39,-0.0108686393359676,0.07301406562328339,0.2,0.9779316782951355,0.3611736367456615,0.0657958984375,1616,0.0004092704424510632,-43.21620261669159,0.011472138,0.30691784620285034,-2.7004916097560976,1258.0
52736,1323,103,39,-0.02941793267382309,-0.02262432500720024,0.2,0.9783757328987122,0.015266710106516257,0.277587890625,1632,0.0004092704424510632,-43.2278265953064,0.019310025,-1.0594780445098877,-2.7004916097560976,1258.0
53248,1323,104,40,-0.024593177819042467,-0.029691893607378006,0.2,0.9802322387695312,0.0022204328124644235,0.2520751953125,1648,0.0004092704424510632,-43.25855779647827,0.017955005,0.13735491037368774,-2.6989930714285713,1258.0
53760,1323,105,40,-0.021639676560880616,0.05335685610771179,0.2,0.9809046387672424,0.4888157795649022,0.142822265625,1664,0.0004092704424510632,-43.31194984912872,0.015558384,0.03832530975341797,-2.6989930714285713,1258.0
54272,1323,106,41,-0.021689137385692447,-0.01503806933760643,0.2,0.9807900190353394,0.019709470914676785,0.2379150390625,1680,0.0004092704424510632,-43.31562340259552,0.021425497,-4.284183025360107,-2.6975702325581397,1258.0
54784,1323,107,41,-0.013792268728138879,0.0869104415178299,0.2,0.9804174900054932,0.3770196377299726,0.0772705078125,1696,0.0004092704424510632,-43.30657994747162,0.015217284,0.24458849430084229,-2.6975702325581397,1258.0
55296,1323,108,41,-0.03025492181768641,-0.03490770235657692,0.2,0.9801585078239441,0.011564671542146243,0.288818359375,1712,0.0004092704424510632,-43.29567313194275,0.028563108,-4.300684452056885,-2.6975702325581397,1258.0
55808,1323,109,42,-0.029496088478481397,-0.04337785765528679,0.2,0.9791534543037415,0.004339281425927766,0.26513671875,1728,0.0004092704424510632,-43.27196979522705,0.017186992,0.02873373031616211,-2.697117909090909,1258.0
56320,1323,110,42,-0.013716679066419601,0.038435034453868866,0.2,0.9784793257713318,0.40210169507190585,0.1156005859375,1744,0.0004092704424510632,-43.2415806055069,0.014172332,0.070107102394104,-2.697117909090909,1258.0
56832,1323,111,42,-0.021468336111865938,-0.024335477501153946,0.2,0.9787876009941101,0.026028047897852957,0.210693359375,1760,0.0004092704424510632,-43.230223536491394,0.016725328,-6.810215950012207,-2.693195577777778,1258.0
57344,1323,112,43,-0.010308429438737221,0.043291542679071426,0.2,0.9790016412734985,0.5040557237807661,0.0809326171875,1776,0.0004092704424510632,-43.24528932571411,0.01096252,0.12142467498779297,-2.693195577777778,1258.0
57856,1322,113,43,-0.023724791448330507,-0.033072587102651596,0.2,0.9779210686683655,0.029760771692963317,0.2496337890625,1792,0.0004092704424510632,-43.2317613363266,0.026806716,-3.349900245666504,-2.693195577777778,1258.0
58368,1322,114,44,-0.02044724955339916,-0.011438392102718353,0.2,0.9787574410438538,0.03304738545557484,0.233642578125,1808,0.0004092704424510632,-43.21345615386963,0.018050935,0.4343312978744507,-2.693572304347826,1258.0
58880,1322,115,44,-0.01837887791043613,0.0022176485508680344,0.2,0.9784875512123108,0.09432394767645746,0.2137451171875,1824,0.0004092704424510632,-43.23706543445587,0.018862862,0.4603917598724365,-2.693572304347826,1258.0
59392,1323,116,44,-0.025716676260344684,-0.030787432566285133,0.2,0.9772392511367798,0.03216222341870889,0.29345703125,1840,0.0004092704424510632,-43.20048642158508,0.022656072,-1.805882215499878,-2.696215723404255,1258.0
59904,1323,117,45,-0.01681619718146976,0.07691492140293121,0.2,0.9769041538238525,0.5057494409848005,0.122802734375,1856,0.0004092704424510632,-43.172765135765076,0.0134441955,0.10154050588607788,-2.696215723404255,1258.0
60416,1323,118,45,-0.0213968119060155,-0.028976211324334145,0.2,0.9779906272888184,0.011216809652978554,0.229736328125,1872,0.0004092704424510632,-43.17567574977875,0.017202612,-3.5864548683166504,-2.6987945625000003,1258.0
60928,1323,119,46,-0.008226559613831341,0.059781208634376526,0.2,0.9790447354316711,0.40931211737915874,0.0869140625,1888,0.0004092704424510632,-43.21622025966644,0.017557459,0.14321410655975342,-2.6987945625000003,1258.0
61440,1323,120,46,-0.02513749586069025,-0.025475526228547096,0.2,0.9791278839111328,0.011209219170268625,0.238525390625,1904,0.0004092704424510632,-43.22643971443176,0.016321715,-0.6977646350860596,-2.6987945625000003,1258.0
61952,1323,121,46,-0.03496678968076594,-0.04328831657767296,0.2,0.978415310382843,0.0022856094838061836,0.3048095703125,1920,0.0004092704424510632,-43.22286057472229,0.028449822,-0.26472628116607666,-2.7012625102040824,1258.0
62464,1322,122,47,-0.012873563566245139,0.03184756264090538,0.2,0.9780557751655579,0.40444787591695786,0.0538330078125,1936,0.0004092704424510632,-43.196518659591675,0.012287537,0.21164309978485107,-2.7012625102040824,1258.0
62976,1322,123,47,-0.02592364682641346,-0.031328972429037094,0.2,0.9787796139717102,0.010655589197995141,0.2315673828125,1952,0.0004092704424510632,-43.203776717185974,0.017538948,-4.182374477386475,-2.7046005000000006,1258.0
63488,1322,124,47,-0.007321062788832933,0.08973629772663116,0.2,0.9789736270904541,0.9256122964434326,0.111572265625,1968,0.0004092704424510632,-43.222920298576355,0.009224776,0.02548426389694214,-2.7046005000000006,1258.0
64000,1322,125,48,-0.024415051098912954,-0.02647467888891697,0.2,0.977624237537384,0.006884001566504594,0.2862548828125,1984,0.0004092704424510632,-43.2115181684494,0.023957124,-2.9846608638763428,-2.7046005000000006,1258.0
