time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
13824,1321,27,10,-0.02412315711262636,-0.024552108719944954,0.2,0.992473840713501,0.01126997679239139,0.22265625,416,0.0004092704424510632,-43.73836433887482,0.0176588,-0.030207514762878418,-2.7937514,1258.0
14336,1320,28,10,-0.02554820547811687,-0.03197002783417702,0.2,0.9927837252616882,0.01138225625618361,0.266845703125,432,0.0004092704424510632,-43.72662055492401,0.018121103,0.5550729036331177,-2.792314727272727,1258.0
14848,1320,29,11,-0.02148528627003543,-0.015789886936545372,0.2,0.9919960498809814,0.03257565348758362,0.2335205078125,448,0.0004092704424510632,-43.72079086303711,0.016539147,0.49681591987609863,-2.792314727272727,1258.0
15360,1319,30,11,-0.026269433816196397,-0.03769799321889877,0.2,0.9907015562057495,0.008851724560372531,0.2498779296875,464,0.0004092704424510632,-43.68695259094238,0.022933092,-4.09609317779541,-2.7928150833333336,1258.0
15872,1318,31,12,-0.028630013577640057,0.0018359832465648651,0.2,0.9902412295341492,0.10767944052349776,0.2982177734375,480,0.0004092704424510632,-43.655380606651306,0.031249832,0.10058611631393433,-2.7928150833333336,1258.0
16384,1318,32,12,-0.020588810068147723,-0.036925505846738815,0.2,0.9903640151023865,0.00993664751877077,0.1854248046875,496,0.0004092704424510632,-43.64814853668213,0.016278505,-1.318770170211792,-2.7771507692307695,1258.0
16896,1317,33,12,-0.02474920859094709,0.007879670709371567,0.2,0.9897972941398621,0.10084455157630146,0.20068359375,512,0.0004092704424510632,-43.64343726634979,0.02010391,0.17271000146865845,-2.7771507692307695,1258.0
17408,1317,34,13,-0.025200085583492182,-0.03443128615617752,0.2,0.9915398359298706,0.007343039367697202,0.2166748046875,528,0.0004092704424510632,-43.64682447910309,0.015358527,-0.8266042470932007,-2.7771507692307695,1258.0
17920,1317,35,13,-0.02641665472765453,-0.032029446214437485,0.2,0.9903566241264343,0.0028043451602570713,0.2403564453125,544,0.0004092704424510632,-43.67352342605591,0.019060317,0.05149716138839722,-2.791341,1258.0
18432,1315,36,14,-0.02249295957153663,0.0034492872655391693,0.2,0.989688515663147,0.1560645301360637,0.2662353515625,560,0.0004092704424510632,-43.632153272628784,0.023008715,0.02733713388442993,-2.791341,1258.0
18944,1314,37,14,-0.02623109903652221,-0.031141843646764755,0.2,0.9884904026985168,0.01169325242517516,0.2083740234375,576,0.0004092704424510632,-43.61224675178528,0.015760295,-1.195117473602295,-2.7878083333333334,1258.0
19456,1313,38,14,-0.026005121471825987,0.023997057229280472,0.2,0.9872885942459106,0.17401367449201643,0.2506103515625,592,0.0004092704424510632,-43.5682772397995,0.023377031,0.12939518690109253,-2.7878083333333334,1258.0
19968,1313,39,15,-0.026365408761193976,-0.025380704551935196,0.2,0.9874041676521301,0.007986616299604066,0.2568359375,608,0.0004092704424510632,-43.54533553123474,0.021337468,-2.191380262374878,-2.7878083333333334,1258.0
20480,1313,40,15,-0.025258483947254717,-0.04789063706994057,0.2,0.9876627922058105,0.0019233610455557937,0.2254638671875,624,0.0004092704424510632,-43.56506407260895,0.018486671,-0.05739176273345947,-2.78285875,1258.0
20992,1313,41,15,-0.014279663912020624,0.018447857350111008,0.2,0.9869436025619507,0.17871290794573724,0.113525390625,640,0.0004092704424510632,-43.55010628700256,0.011651032,0.12040978670120239,-2.78285875,1258.0
21504,1312,42,16,-0.031971687101759017,-0.03814541548490524,0.2,0.9875922203063965,0.021088682231493294,0.2733154296875,656,0.0004092704424510632,-43.54088878631592,0.02837428,-1.736677646636963,-2.782775705882353,1258.0
22016,1312,43,16,-0.016565860583796166,0.03694554418325424,0.2,0.9882105588912964,0.17863950715400279,0.1072998046875,672,0.0004092704424510632,-43.57145166397095,0.016882692,0.16520875692367554,-2.782775705882353,1258.0
22528,1312,44,17,-0.02365675667533651,-0.03440524637699127,0.2,0.9881958365440369,0.009779434563824907,0.2264404296875,688,0.0004092704424510632,-43.58056342601776,0.020440705,-0.9008257389068604,-2.782775705882353,1258.0
23040,1312,45,17,-0.021646065055392683,-0.03367166966199875,0.2,0.9873775839805603,0.003267557782237418,0.182373046875,704,0.0004092704424510632,-43.572059631347656,0.014897138,0.035055458545684814,-2.7820495,1258.0
23552,1312,46,17,-0.023477367576560937,0.01963290199637413,0.2,0.9872161746025085,0.17803941993042827,0.1480712890625,720,0.0004092704424510632,-43.545923471450806,0.020648845,0.11188173294067383,-2.7820495,1258.0
24064,1312,47,18,-0.02277154194598552,-0.03901795670390129,0.2,0.9863068461418152,0.02775034826481715,0.187744140625,736,0.0004092704424510632,-43.53766417503357,0.017634265,-2.163048505783081,-2.777729052631579,1258.0
24576,1312,48,18,-0.02223514369688928,0.029712669551372528,0.2,0.9861253499984741,0.2003961936570704,0.2408447265625,752,0.0004092704424510632,-43.51255750656128,0.021328516,0.0559617280960083,-2.777729052631579,1258.0
25088,1312,49,19,-0.024558834833442234,-0.03274308890104294,0.2,0.9858629107475281,0.008022286943742074,0.238525390625,768,0.0004092704424510632,-43.507296204566956,0.021906223,-1.924680233001709,-2.777729052631579,1258.0
25600,1311,50,19,-0.021228067838819697,-0.026129620149731636,0.2,0.9851424098014832,0.0028734224069921765,0.209716796875,784,0.0004092704424510632,-43.48853302001953,0.017586704,0.06959450244903564,-2.7844225,1258.0
26112,1311,51,19,-0.01850303004903253,0.03555227816104889,0.2,0.9852333068847656,0.19826986035332084,0.1240234375,800,0.0004092704424510632,-43.478806138038635,0.017192291,0.10524970293045044,-2.7844225,1258.0
26624,1311,52,20,-0.01998822310997639,-0.021400418132543564,0.2,0.9865208864212036,0.022075209039030597,0.169677734375,816,0.0004092704424510632,-43.494938254356384,0.014282612,-3.248260021209717,-2.7902099999999996,1258.0
