time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
5632,1422,11,3,-0.022278581018326804,-0.016081351786851883,0.2,0.9933229088783264,0.03225277055753395,0.2479248046875,160,0.0004092704424510632,-43.78185200691223,0.016923238,0.036387503147125244,-2.7923937499999996,1258.0
6144,1416,12,4,-0.02756576162937563,-0.04426164925098419,0.2,0.9938137531280518,0.004485793120693415,0.2718505859375,176,0.0004092704424510632,-43.77267062664032,0.023750938,0.3457983136177063,-2.7923937499999996,1258.0
6656,1412,13,4,-0.029408788395812735,-0.03451718017458916,0.2,0.9928608536720276,0.0026522576008574106,0.2608642578125,192,0.0004092704424510632,-43.773093581199646,0.018884834,0.23741096258163452,-2.7496421999999994,1258.0
7168,1404,14,5,-0.024719751090742648,-0.023366376757621765,0.2,0.9930068254470825,0.040810468257404864,0.264404296875,208,0.0004092704424510632,-43.75348901748657,0.018958952,0.06476521492004395,-2.7496421999999994,1258.0
7680,1401,15,5,-0.025816493231104687,-0.032768428325653076,0.2,0.9923146963119507,0.00598852540133521,0.2430419921875,224,0.0004092704424510632,-43.74692893028259,0.018475411,0.34137213230133057,-2.7393001666666663,1258.0
8192,1398,16,5,-0.026879957324126735,-0.015658531337976456,0.2,0.9923360347747803,0.044853472034446895,0.2811279296875,240,0.0004092704424510632,-43.73374593257904,0.0195874,0.10157281160354614,-2.7393001666666663,1258.0
8704,1392,17,6,-0.02742511307587847,-0.033766116946935654,0.2,0.9916476011276245,0.005590935572399758,0.2557373046875,256,0.0004092704424510632,-43.721720576286316,0.019491034,0.489044725894928,-2.7393001666666663,1258.0
9216,1387,18,6,-0.022266782470978796,-0.026973027735948563,0.2,0.9925045967102051,0.00307349288414116,0.199951171875,272,0.0004092704424510632,-43.71928083896637,0.01407801,-0.17119967937469482,-2.761222714285714,1258.0
9728,1385,19,7,-0.029036242078291252,-0.015702253207564354,0.2,0.991554856300354,0.05010566220153123,0.2603759765625,288,0.0004092704424510632,-43.72537565231323,0.017391168,0.0321429967880249,-2.761222714285714,1258.0
10240,1383,20,7,-0.022636842157226056,-0.03804974630475044,0.2,0.9921440482139587,0.005263123879558407,0.2100830078125,304,0.0004092704424510632,-43.702200174331665,0.013345657,-0.055117249488830566,-2.755233625,1258.0
10752,1381,21,7,-0.023014448903268203,-0.013049103319644928,0.2,0.9903202652931213,0.053861231077462435,0.2281494140625,320,0.0004092704424510632,-43.69693410396576,0.016204579,0.2420598864555359,-2.755233625,1258.0
11264,1379,22,8,-0.01931923952361103,-0.01961946301162243,0.2,0.9907991886138916,0.007350604690145701,0.2081298828125,336,0.0004092704424510632,-43.66395115852356,0.014478756,-0.05994462966918945,-2.755233625,1258.0
11776,1377,23,8,-0.02401021751575172,-0.035563595592975616,0.2,0.9910022020339966,0.002867121802410111,0.236328125,352,0.0004092704424510632,-43.68720090389252,0.017923862,0.046066224575042725,-2.7457024444444444,1258.0
12288,1375,24,8,-0.028406428231392056,-0.03179837390780449,0.2,0.9905617237091064,0.046880702895578,0.29736328125,368,0.0004092704424510632,-43.68320155143738,0.022138085,0.11694377660751343,-2.7457024444444444,1258.0
12800,1370,25,9,-0.023250961748999543,-0.02416045591235161,0.2,0.9907166957855225,0.005993851002131123,0.227783203125,384,0.0004092704424510632,-43.671507716178894,0.016031336,-2.2844560146331787,-2.7570639,1258.0
13312,1369,26,9,-0.022259355420828797,0.009220030158758163,0.2,0.9922802448272705,0.08521629450842738,0.2076416015625,400,0.0004092704424510632,-43.699448227882385,0.014403482,0.15235036611557007,-2.7570639,1258.0
13824,1368,27,10,-0.026347766688559204,-0.02997826412320137,0.2,0.9940585494041443,0.00554618858586764,0.235595703125,416,0.0004092704424510632,-43.746031641960144,0.017950937,0.40385711193084717,-2.7570639,1258.0
14336,1366,28,10,-0.02276169427204877,-0.02866108901798725,0.2,0.9931623339653015,0.0053573255718220025,0.250732421875,432,0.0004092704424510632,-43.76774072647095,0.016979175,0.6129815578460693,-2.763353181818182,1258.0
14848,1365,29,10,-0.02733642846578732,-0.019999247044324875,0.2,0.992071270942688,0.029029558005277067,0.37158203125,448,0.0004092704424510632,-43.723897099494934,0.054603525,0.3937494158744812,-2.763353181818182,1258.0
15360,1365,30,11,-0.019094579649390653,-0.028607726097106934,0.2,0.9921476244926453,0.007090876788424794,0.2154541015625,464,0.0004092704424510632,-43.70954465866089,0.016019542,-2.4427716732025146,-2.7544613333333334,1258.0
15872,1363,31,11,-0.027637571532977745,0.003645123913884163,0.2,0.9916999936103821,0.09843446686863899,0.2640380859375,480,0.0004092704424510632,-43.70368838310242,0.020127919,0.2990068197250366,-2.7544613333333334,1258.0
16384,1362,32,12,-0.027122118495753966,-0.028714274987578392,0.2,0.993653416633606,0.011090767598943785,0.2425537109375,496,0.0004092704424510632,-43.71924841403961,0.020549761,-0.5983978509902954,-2.7539617692307696,1258.0
16896,1361,33,12,-0.02675802557496354,-0.013721657916903496,0.2,0.9936031699180603,0.07060035143513232,0.25048828125,512,0.0004092704424510632,-43.760563015937805,0.020543903,0.290560781955719,-2.7539617692307696,1258.0
17408,1360,34,12,-0.02738306252285838,-0.035060688853263855,0.2,0.9936873912811279,0.013724794262088835,0.269775390625,528,0.0004092704424510632,-43.747615694999695,0.018331494,-0.26672959327697754,-2.7539617692307696,1258.0
17920,1359,35,13,-0.02320616549695842,-0.021213402971625328,0.2,0.9927680492401123,0.003073887790378649,0.2261962890625,544,0.0004092704424510632,-43.74227011203766,0.015839564,0.21637803316116333,-2.7338322142857145,1258.0
18432,1358,36,13,-0.023607489274581894,-0.0033857468515634537,0.2,0.9919785261154175,0.08646111388225108,0.2080078125,560,0.0004092704424510632,-43.70536696910858,0.022063354,0.1581243872642517,-2.7338322142857145,1258.0
18944,1357,37,13,-0.025739337666891515,-0.03220756724476814,0.2,0.991463840007782,0.010359560197684914,0.2672119140625,576,0.0004092704424510632,-43.68191075325012,0.01967606,-1.289114236831665,-2.738177,1258.0
19456,1357,38,14,-0.021455056325066835,0.00794527679681778,0.2,0.990043580532074,0.0822936634067446,0.200439453125,592,0.0004092704424510632,-43.661579847335815,0.020919275,0.3511747717857361,-2.738177,1258.0
19968,1357,39,14,-0.026540342019870877,-0.0412147156894207,0.2,0.9912059903144836,0.010439618359669112,0.2813720703125,608,0.0004092704424510632,-43.64333212375641,0.029732523,-0.5588976144790649,-2.738177,1258.0
20480,1356,40,15,-0.028572143899509683,-0.03900594636797905,0.2,0.9927384257316589,0.0025039439715328626,0.2882080078125,624,0.0004092704424510632,-43.69470536708832,0.021510813,-0.3141632080078125,-2.7409850625,1258.0
20992,1355,41,15,-0.02113679907779442,-0.0017618760466575623,0.2,0.992968738079071,0.11545710859354585,0.182861328125,640,0.0004092704424510632,-43.72583866119385,0.021973658,0.12792295217514038,-2.7409850625,1258.0
21504,1355,42,15,-0.026088016660651192,-0.030384980142116547,0.2,0.9924570918083191,0.029063700989354402,0.2130126953125,656,0.0004092704424510632,-43.71861982345581,0.01832861,-2.2675621509552,-2.7352841764705884,1258.0
22016,1355,43,16,-0.01862709244596772,0.030680883675813675,0.2,0.99183589220047,0.12858038442209363,0.150634765625,672,0.0004092704424510632,-43.70120346546173,0.014433948,0.2103804349899292,-2.7352841764705884,1258.0
22528,1354,44,16,-0.018694556434638798,-0.02354966476559639,0.2,0.9919880032539368,0.015911262977169827,0.1868896484375,688,0.0004092704424510632,-43.69048261642456,0.018498037,-1.1888842582702637,-2.7352841764705884,1258.0
23040,1354,45,17,-0.030030449765035883,-0.03633953258395195,0.2,0.9914578795433044,0.0039116196348913945,0.2314453125,704,0.0004092704424510632,-43.69056034088135,0.01460129,0.010124623775482178,-2.7509951666666668,1258.0
23552,1353,46,17,-0.020554496732074767,-0.0017139166593551636,0.2,0.991251528263092,0.16169232781976461,0.175048828125,720,0.0004092704424510632,-43.67723309993744,0.015176456,0.07026469707489014,-2.7509951666666668,1258.0
24064,1353,47,17,-0.02254435200302396,-0.03164440393447876,0.2,0.9919631481170654,0.020551820722175762,0.208740234375,736,0.0004092704424510632,-43.68250370025635,0.021167897,-2.8363566398620605,-2.748719947368421,1258.0
24576,1353,48,18,-0.02135961441672407,0.0014658793807029724,0.2,0.9930596947669983,0.14102326438296586,0.22509765625,752,0.0004092704424510632,-43.70957136154175,0.018757842,0.052390456199645996,-2.748719947368421,1258.0
25088,1352,49,18,-0.022729707867256366,-0.024327971041202545,0.2,0.993452250957489,0.012053869708324783,0.2213134765625,768,0.0004092704424510632,-43.734076499938965,0.024432736,-3.162473678588867,-2.748719947368421,1258.0
25600,1352,50,18,-0.023161418532254174,-0.03802409768104553,0.2,0.9939942955970764,0.0036290889547672123,0.25146484375,784,0.0004092704424510632,-43.74232876300812,0.018090958,0.05267971754074097,-2.7558271000000003,1258.0
26112,1351,51,19,-0.023811926075723022,-0.021649684756994247,0.2,0.994177520275116,0.14025154279079288,0.207275390625,800,0.0004092704424510632,-43.7519965171814,0.0221541,0.19698858261108398,-2.7558271000000003,1258.0
26624,1350,52,19,-0.025588144795619883,-0.03860832005739212,0.2,0.9938752055168152,0.023871140176197514,0.2386474609375,816,0.0004092704424510632,-43.75022506713867,0.02657706,-4.851985931396484,-2.755413380952381,1258.0
27136,1349,53,20,-0.022920202733075712,0.03812951594591141,0.2,0.9949532747268677,0.2014052332378924,0.20849609375,832,0.0004092704424510632,-43.75603687763214,0.020563569,0.030564486980438232,-2.755413380952381,1258.0
27648,1350,54,20,-0.026630674372427166,-0.04019932821393013,0.2,0.9919765591621399,0.010347606832510792,0.235595703125,848,0.0004092704424510632,-43.740222573280334,0.025253084,-1.4047870635986328,-2.755413380952381,1258.0
28160,1349,55,20,-0.02455992433533538,-0.023663261905312538,0.2,0.9903087615966797,0.009538098966004327,0.213134765625,864,0.0004092704424510632,-43.64516615867615,0.0181337,0.6484051942825317,-2.749409681818182,1258.0
28672,1349,56,21,-0.026168186726863496,-0.02496848814189434,0.2,0.9899489879608154,0.0790027966722846,0.3282470703125,880,0.0004092704424510632,-43.609856486320496,0.032699026,0.501883864402771,-2.749409681818182,1258.0
29184,1349,57,21,-0.027724740124540403,-0.029202651232481003,0.2,0.9908168911933899,0.01751187987974845,0.28173828125,896,0.0004092704424510632,-43.619826912879944,0.029794268,-7.567998886108398,-2.750013913043478,1258.0
29696,1347,58,22,-0.020989904111047508,0.05006261542439461,0.2,0.9910581707954407,0.23972234781831503,0.280517578125,912,0.0004092704424510632,-43.63973152637482,0.022915456,0.018481969833374023,-2.750013913043478,1258.0
30208,1347,59,22,-0.029341871646465734,-0.041591547429561615,0.2,0.9911701083183289,0.007923144279629923,0.287841796875,928,0.0004092704424510632,-43.64479172229767,0.025227327,-1.4623425006866455,-2.7564621666666667,1258.0
30720,1347,60,22,-0.017095058487029746,0.02081475406885147,0.2,0.991643488407135,0.21082456409931183,0.1524658203125,944,0.0004092704424510632,-43.6469943523407,0.01623064,0.35076940059661865,-2.7564621666666667,1258.0
31232,1347,61,23,-0.027052354416809976,-0.040676459670066833,0.2,0.9921627044677734,0.005459304098621942,0.25439453125,960,0.0004092704424510632,-43.667216062545776,0.019373905,-5.979867935180664,-2.7564621666666667,1258.0
31744,1347,62,23,-0.027174474016646855,-0.03382614254951477,0.2,0.993674099445343,0.005038595663791057,0.3011474609375,976,0.0004092704424510632,-43.687798380851746,0.027075954,-0.011626124382019043,-2.75568304,1258.0
32256,1347,63,23,-0.02820739986782428,0.06244584172964096,0.2,0.9936271905899048,0.34597156988456845,0.2279052734375,992,0.0004092704424510632,-43.720585346221924,0.024659082,0.04901587963104248,-2.75568304,1258.0
32768,1347,64,24,-0.024690892751095816,-0.049382273107767105,0.2,0.992610514163971,0.010973616444971412,0.29736328125,1008,0.0004092704424510632,-43.70028853416443,0.02251599,-2.1482434272766113,-2.7674749615384617,1258.0
33280,1347,65,24,-0.015221883513731882,0.06453573703765869,0.2,0.9918588399887085,0.26805050019174814,0.11181640625,1024,0.0004092704424510632,-43.67362976074219,0.014928664,0.32719939947128296,-2.7674749615384617,1258.0
33792,1347,66,25,-0.02374882737058215,-0.034304428845644,0.2,0.9917281866073608,0.01804403919959441,0.2158203125,1040,0.0004092704424510632,-43.65728294849396,0.018062133,0.19515788555145264,-2.7674749615384617,1258.0
34304,1347,67,25,-0.03178405803919304,-0.039842214435338974,0.2,0.9934529066085815,0.0038664000894641504,0.27099609375,1056,0.0004092704424510632,-43.68068170547485,0.020315409,-0.9844253063201904,-2.7714752592592595,1258.0
34816,1346,68,25,-0.01507881014549639,0.03578624129295349,0.2,0.9941297173500061,0.29189461609348655,0.08642578125,1072,0.0004092704424510632,-43.720940351486206,0.014195222,0.10276412963867188,-2.7714752592592595,1258.0
35328,1346,69,26,-0.02994749418576248,-0.03394359350204468,0.2,0.9947561025619507,0.017357207922032103,0.245849609375,1088,0.0004092704424510632,-43.73836922645569,0.020424735,-4.279181480407715,-2.7706473571428574,1258.0
35840,1346,70,26,-0.018148047267459333,0.030832510441541672,0.2,0.9941173791885376,0.44317008135840297,0.232666015625,1104,0.0004092704424510632,-43.73973572254181,0.023002373,0.01256263256072998,-2.7706473571428574,1258.0
36352,1345,71,27,-0.02836755572934635,-0.0311583299189806,0.2,0.9935427308082581,0.011611121401074342,0.2984619140625,1120,0.0004092704424510632,-43.718997836112976,0.02789009,-2.6759109497070312,-2.7706473571428574,1258.0
36864,1345,72,27,-0.024357038346352056,-0.03580924868583679,0.2,0.9944374561309814,0.0044343882909743115,0.23095703125,1136,0.0004092704424510632,-43.720954179763794,0.015635159,0.0007061362266540527,-2.77087175862069,1258.0
37376,1345,73,27,-0.020391835743794218,0.05217112600803375,0.2,0.9949893951416016,0.421218394767493,0.141845703125,1152,0.0004092704424510632,-43.74717915058136,0.016567858,0.06640815734863281,-2.77087175862069,1258.0
37888,1346,74,28,-0.025827019235293847,-0.04054376482963562,0.2,0.9958945512771606,0.034122437966289,0.2520751953125,1168,0.0004092704424510632,-43.75980353355408,0.024177328,-4.403188705444336,-2.7716851,1258.0
38400,1346,75,28,-0.011785256392613519,0.06083022803068161,0.2,0.99623703956604,0.305138171184808,0.1044921875,1184,0.0004092704424510632,-43.78646636009216,0.014290235,0.3602827191352844,-2.7716851,1258.0
38912,1346,76,28,-0.018178795602580067,-0.02541859820485115,0.2,0.9953946471214294,0.01447257777908817,0.2188720703125,1200,0.0004092704424510632,-43.777793288230896,0.022488669,-3.1572365760803223,-2.7716851,1258.0
39424,1346,77,29,-0.030194985010894015,-0.03610198572278023,0.2,0.9945297241210938,0.003230606278521009,0.263916015625,1216,0.0004092704424510632,-43.74818527698517,0.021431942,0.03079754114151001,-2.7734754193548388,1258.0
39936,1346,78,29,-0.024556386764743365,0.1379808485507965,0.2,0.9946560263633728,0.6906461259350181,0.272216796875,1232,0.0004092704424510632,-43.737953543663025,0.027224727,0.0035011768341064453,-2.7734754193548388,1258.0
40448,1346,79,30,-0.026404788135550916,-0.029461165890097618,0.2,0.9945400953292847,0.01287257247895468,0.270263671875,1248,0.0004092704424510632,-43.736915588378906,0.03120495,-4.524228572845459,-2.7770198125,1258.0
40960,1345,80,30,-0.013767873693723232,0.09241525828838348,0.2,0.9941831231117249,0.4668328105472028,0.08984375,1264,0.0004092704424510632,-43.7245659828186,0.017479723,0.18805354833602905,-2.7770198125,1258.0
41472,1345,81,30,-0.03070430815569125,-0.004592228680849075,0.2,0.9952629208564758,0.07851042319089174,0.2857666015625,1280,0.0004092704424510632,-43.72933053970337,0.02664622,-0.5912237167358398,-2.7770198125,1258.0
41984,1345,82,31,-0.026747536088805646,-0.018813567236065865,0.2,0.9950375556945801,0.04672959493473172,0.269775390625,1296,0.0004092704424510632,-43.750773668289185,0.021711346,0.5677217245101929,-2.7746845757575755,1258.0
42496,1345,83,31,-0.02326626906869933,0.01741247996687889,0.2,0.9943368434906006,0.18963277456350625,0.2740478515625,1312,0.0004092704424510632,-43.72585189342499,0.031599134,0.7123047113418579,-2.7746845757575755,1258.0
43008,1345,84,31,-0.0230737843667157,-0.01996520161628723,0.2,0.9936928749084473,0.05955319514032453,0.2415771484375,1328,0.0004092704424510632,-43.710177063941956,0.020436173,-6.919312000274658,-2.7755656470588232,1258.0
43520,1345,85,32,-0.022207494417671114,0.06384599208831787,0.2,0.9943050742149353,0.6270457298960537,0.2681884765625,1344,0.0004092704424510632,-43.707067370414734,0.03489527,0.008269429206848145,-2.7755656470588232,1258.0
44032,1344,86,32,-0.018380770656222012,-0.021462449803948402,0.2,0.9955376982688904,0.017094231137889437,0.213623046875,1360,0.0004092704424510632,-43.73543441295624,0.017522775,-3.380591869354248,-2.7783509142857143,1258.0
44544,1344,87,33,-0.01699305088550318,0.010767243802547455,0.2,0.9960585832595825,0.269697776529938,0.120361328125,1376,0.0004092704424510632,-43.76460123062134,0.019877486,0.2773163318634033,-2.7783509142857143,1258.0
45056,1344,88,33,-0.030403637909330428,-0.04573480412364006,0.2,0.9970327019691467,0.004583934896800201,0.2735595703125,1392,0.0004092704424510632,-43.788033843040466,0.019837627,-2.9423418045043945,-2.7783509142857143,1258.0
45568,1344,89,33,-0.03180754467030056,-0.041204970329999924,0.2,0.9961701035499573,0.004314215628255624,0.32275390625,1408,0.0004092704424510632,-43.79762864112854,0.029462175,-0.08970093727111816,-2.779931027777778,1258.0
46080,1344,90,34,-0.011509633579407819,0.1116303876042366,0.2,0.9953722953796387,0.40827605896629393,0.115966796875,1424,0.0004092704424510632,-43.75584280490875,0.014648326,0.14985978603363037,-2.779931027777778,1258.0
46592,1344,91,34,-0.02410950677585788,-0.019868619740009308,0.2,0.995685875415802,0.043848785979207605,0.2540283203125,1440,0.0004092704424510632,-43.745859026908875,0.01877885,-5.0855841636657715,-2.7823078918918918,1258.0
47104,1344,92,35,-0.01051144121447578,0.03965363651514053,0.2,0.9952823519706726,0.4020032174885273,0.0555419921875,1456,0.0004092704424510632,-43.752453446388245,0.011220451,0.26508450508117676,-2.7823078918918918,1258.0
47616,1343,93,35,-0.020713287260150537,-0.0347118116915226,0.2,0.9947789907455444,0.008630044823803473,0.2491455078125,1472,0.0004092704424510632,-43.73160398006439,0.019483797,-18.162321090698242,-2.7823078918918918,1258.0
48128,1343,94,35,-0.026329034561058506,-0.03083251789212227,0.2,0.9941905736923218,0.002419542914140038,0.248046875,1488,0.0004092704424510632,-43.716527700424194,0.017063275,0.052218735218048096,-2.782160736842105,1258.0
48640,1343,95,36,-0.014913982900907286,0.04269516095519066,0.2,0.9943328499794006,0.475721926195547,0.0926513671875,1504,0.0004092704424510632,-43.70873284339905,0.014826552,0.07201927900314331,-2.782160736842105,1258.0
49152,1343,96,36,-0.020698393243947066,-0.02882653847336769,0.2,0.9948082566261292,0.013664862111909315,0.27197265625,1520,0.0004092704424510632,-43.718090415000916,0.018768441,-3.2493910789489746,-2.7842337179487178,1258.0
49664,1343,97,36,-0.016456099052447826,0.21947716176509857,0.2,0.9951455593109131,0.745015833992511,0.085205078125,1536,0.0004092704424510632,-43.73094034194946,0.017537734,0.30353832244873047,-2.7842337179487178,1258.0
50176,1343,98,37,-0.024651932166307233,-0.03221794217824936,0.2,0.9967554211616516,0.022654580883681774,0.2359619140625,1552,0.0004092704424510632,-43.757176637649536,0.01624326,-5.53154993057251,-2.7842337179487178,1258.0
50688,1342,99,37,-0.02354382848716341,-0.044543128460645676,0.2,0.9962157011032104,0.0030299322970677167,0.245849609375,1568,0.0004092704424510632,-43.78290843963623,0.019342562,0.005736649036407471,-2.7843014750000004,1258.0
51200,1342,100,38,-0.017511553669464774,0.06962388753890991,0.2,0.9960086345672607,0.5454398738220334,0.0631103515625,1584,0.0004092704424510632,-43.77330231666565,0.0123242475,0.2114628553390503,-2.7843014750000004,1258.0
51712,1342,101,38,-0.02430794868269004,-0.01597742550075054,0.2,0.9945317506790161,0.07372470770496875,0.234130859375,1600,0.0004092704424510632,-43.756988406181335,0.026082754,-2.4295878410339355,-2.777298219512195,1258.0
52224,1342,102,38,-0.009944637407897972,0.033016134053468704,0.2,0.9937065243721008,0.5546159003861248,0.038818359375,1616,0.0004092704424510632,-43.70947480201721,0.008998599,0.13354170322418213,-2.777298219512195,1258.0
52736,1342,103,39,-0.018762120133033022,-0.016966700553894043,0.2,0.9939448237419128,0.03324271127348766,0.223876953125,1632,0.0004092704424510632,-43.70244109630585,0.019351885,-2.2485806941986084,-2.777298219512195,1258.0
53248,1342,104,39,-0.02931498087127693,-0.034916460514068604,0.2,0.9932141304016113,0.005038189628976397,0.2991943359375,1648,0.0004092704424510632,-43.702646255493164,0.027411964,0.04011642932891846,-2.7762684047619053,1258.0
53760,1342,105,40,-0.011315551557345316,0.027084097266197205,0.2,0.9923557043075562,0.3642818278167397,0.0809326171875,1664,0.0004092704424510632,-43.66755759716034,0.008895284,0.2513091564178467,-2.7762684047619053,1258.0
54272,1342,106,40,-0.02266053248604294,-0.025513093918561935,0.2,0.9927239418029785,0.02677017656969838,0.2210693359375,1680,0.0004092704424510632,-43.655678033828735,0.020127825,-5.891018390655518,-2.779183604651163,1258.0
54784,1342,107,40,-0.01277920424763579,0.061873167753219604,0.2,0.9927964806556702,0.4777848378289491,0.0831298828125,1696,0.0004092704424510632,-43.66927623748779,0.012034776,0.14012497663497925,-2.779183604651163,1258.0
55296,1341,108,41,-0.026909530206467025,-0.027741095051169395,0.2,0.9943706393241882,0.03043702626018785,0.264404296875,1712,0.0004092704424510632,-43.685779094696045,0.023744954,-6.45200252532959,-2.779183604651163,1258.0
55808,1341,109,41,-0.027993224604870193,-0.04904604330658913,0.2,0.9959595203399658,0.004964349907822907,0.2518310546875,1728,0.0004092704424510632,-43.73313903808594,0.02200051,0.4091232419013977,-2.7786001590909097,1258.0
56320,1341,110,41,-0.013138876835000701,0.020578131079673767,0.2,0.9965867400169373,0.23744450160302222,0.09521484375,1744,0.0004092704424510632,-43.767486691474915,0.014484849,0.3777809143066406,-2.7786001590909097,1258.0
56832,1341,111,42,-0.01996154701919295,-0.03359353169798851,0.2,0.9950117468833923,0.0532525583403185,0.1937255859375,1760,0.0004092704424510632,-43.756598472595215,0.019148141,-9.883105278015137,-2.7801309555555562,1258.0
57344,1341,112,42,-0.020651523576816544,0.07463231682777405,0.2,0.9940359592437744,0.437552394811064,0.1181640625,1776,0.0004092704424510632,-43.709495067596436,0.014958128,0.14046227931976318,-2.7801309555555562,1258.0
57856,1340,113,43,-0.02511558390688151,-0.020867714658379555,0.2,0.9927533268928528,0.05515737121459097,0.2373046875,1792,0.0004092704424510632,-43.679269671440125,0.024183335,-4.368057727813721,-2.7801309555555562,1258.0
58368,1340,114,43,-0.025666029076091945,0.010625574737787247,0.2,0.9918486475944519,0.09936201199889183,0.23681640625,1808,0.0004092704424510632,-43.64274477958679,0.018441485,0.5977271795272827,-2.7790889347826093,1258.0
58880,1340,115,43,-0.02506254221952986,-0.02145487815141678,0.2,0.990912139415741,0.0959172667353414,0.3428955078125,1824,0.0004092704424510632,-43.61563491821289,0.049226306,0.7388807535171509,-2.7790889347826093,1258.0
59392,1341,116,44,-0.022834021568996832,-0.017908569425344467,0.2,0.9902637004852295,0.0382367069250904,0.2635498046875,1840,0.0004092704424510632,-43.59122920036316,0.028250502,-2.961258888244629,-2.780855234042554,1258.0
59904,1340,117,44,-0.011481930152513087,0.05269629880785942,0.2,0.9902393221855164,0.5578012757468969,0.08349609375,1856,0.0004092704424510632,-43.58390414714813,0.012231704,0.10923659801483154,-2.780855234042554,1258.0
60416,1340,118,45,-0.026248558424413204,-0.03957679867744446,0.2,0.9893640875816345,0.025043179077329114,0.2607421875,1872,0.0004092704424510632,-43.57169759273529,0.01812256,-6.0478596687316895,-2.782060291666666,1258.0
60928,1341,119,45,-0.013288769434439018,0.05924952030181885,0.2,0.9889810681343079,0.5643828348256648,0.08447265625,1888,0.0004092704424510632,-43.54385769367218,0.012163047,0.2010810375213623,-2.782060291666666,1258.0
61440,1340,120,45,-0.025999534758739173,-0.0009806565940380096,0.2,0.9906707406044006,0.07771195052191615,0.2525634765625,1904,0.0004092704424510632,-43.562594532966614,0.021695394,-0.27188336849212646,-2.782060291666666,1258.0
61952,1340,121,46,-0.026077364324009977,-0.03513716906309128,0.2,0.9901791214942932,0.005710705219826195,0.297119140625,1920,0.0004092704424510632,-43.591814279556274,0.018045457,-7.585844039916992,-2.7814987346938773,1258.0
62464,1340,122,46,-0.00899745414062636,0.04232637584209442,0.2,0.9892883896827698,0.5154175867792219,0.0347900390625,1936,0.0004092704424510632,-43.56022608280182,0.009072233,0.11406940221786499,-2.7814987346938773,1258.0
62976,1340,123,46,-0.02389121938176686,-0.032677486538887024,0.2,0.9887537360191345,0.028043497819453478,0.262451171875,1952,0.0004092704424510632,-43.5361111164093,0.02104117,-7.051458358764648,-2.78389374,1258.0
63488,1340,124,47,-0.007381649513263255,0.09523648768663406,0.2,0.9885528087615967,0.5613011494278908,0.188232421875,1968,0.0004092704424510632,-43.522504806518555,0.016122622,0.11910021305084229,-2.78389374,1258.0
64000,1340,125,47,-0.02517431412707083,-0.038986388593912125,0.2,0.9890073537826538,0.007822904757631477,0.2901611328125,1984,0.0004092704424510632,-43.52473258972168,0.021476705,-7.421747207641602,-2.78389374,1258.0
