time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
6656,1337,13,4,-0.029866430486436002,-0.03809194639325142,0.2,0.9888782501220703,0.0023300897337321658,0.2349853515625,192,0.0004092704424510632,-43.61761665344238,0.017866075,0.25000762939453125,-2.6791316000000003,1258.0
7168,1331,14,5,-0.03045632503926754,-0.03362797200679779,0.2,0.9879072904586792,0.03132809355156496,0.298828125,208,0.0004092704424510632,-43.61921155452728,0.02815781,0.1519492268562317,-2.6791316000000003,1258.0
7680,1327,15,5,-0.026389164617285132,-0.03856150433421135,0.2,0.9881547093391418,0.004163349160080543,0.25341796875,224,0.0004092704424510632,-43.59533965587616,0.022485394,0.14803862571716309,-2.670719,1258.0
8192,1323,16,6,-0.023236403736518696,-0.02912287600338459,0.2,0.9903525114059448,0.031158640165813267,0.2210693359375,240,0.0004092704424510632,-43.63442003726959,0.016974404,0.25968247652053833,-2.670719,1258.0
8704,1319,17,6,-0.02183601970318705,-0.02692573331296444,0.2,0.9888884425163269,0.0073206574452342466,0.1800537109375,256,0.0004092704424510632,-43.66140174865723,0.014189642,0.2153659462928772,-2.670719,1258.0
9216,1316,18,6,-0.022615697991568595,-0.03188776224851608,0.2,0.9874850511550903,0.003254258008382749,0.1954345703125,272,0.0004092704424510632,-43.595415353775024,0.017567983,0.3824473023414612,-2.666473,1258.0
9728,1314,19,7,-0.023120377358281985,-0.013457365334033966,0.2,0.9864581823348999,0.03679072787053883,0.2298583984375,288,0.0004092704424510632,-43.559295415878296,0.023877323,0.20427316427230835,-2.666473,1258.0
10240,1311,20,7,-0.023618549428647384,-0.03014245256781578,0.2,0.9857068657875061,0.00792704003106337,0.204345703125,304,0.0004092704424510632,-43.53618609905243,0.016437532,-0.4841510057449341,-2.64746425,1258.0
10752,1308,21,8,-0.03188437162316404,-0.030192043632268906,0.2,0.9861122965812683,0.05407326703425497,0.271484375,320,0.0004092704424510632,-43.520686626434326,0.020009842,0.2821063995361328,-2.64746425,1258.0
11264,1306,22,8,-0.026708089135354385,-0.04332466423511505,0.2,0.9843044877052307,0.008429945897660218,0.230712890625,336,0.0004092704424510632,-43.50778603553772,0.015776495,-0.22499573230743408,-2.64746425,1258.0
11776,1304,23,9,-0.024878493568394333,-0.040396079421043396,0.2,0.9823572039604187,0.0038779083515692037,0.21923828125,352,0.0004092704424510632,-43.43942666053772,0.01613428,0.4574865698814392,-2.648635,1258.0
12288,1301,24,9,-0.0224720326368697,-0.027106918394565582,0.2,0.9803818464279175,0.04106923256767914,0.2501220703125,368,0.0004092704424510632,-43.37847650051117,0.021304587,0.24914425611495972,-2.648635,1258.0
12800,1300,25,9,-0.02502710820408538,-0.037172768265008926,0.2,0.9807443022727966,0.008872658414475154,0.2242431640625,384,0.0004092704424510632,-43.345200538635254,0.017281663,-2.09059476852417,-2.6433543999999998,1258.0
13312,1298,26,10,-0.02525206044083461,-0.01659979112446308,0.2,0.9810832142829895,0.05511247587855905,0.224853515625,400,0.0004092704424510632,-43.36508572101593,0.021593366,0.18437421321868896,-2.6433543999999998,1258.0
13824,1297,27,10,-0.02767588874849025,-0.04158759489655495,0.2,0.9808211922645569,0.00952015609072987,0.25341796875,416,0.0004092704424510632,-43.36608421802521,0.03055925,0.1552303433418274,-2.6433543999999998,1258.0
14336,1295,28,11,-0.02672807667113375,-0.03139228746294975,0.2,0.9811793565750122,0.005695900057617109,0.2498779296875,432,0.0004092704424510632,-43.358967304229736,0.021165911,0.4844694137573242,-2.6673696363636363,1258.0
14848,1294,29,11,-0.026742224086774513,-0.014752968214452267,0.2,0.981364905834198,0.03828056278871372,0.3330078125,448,0.0004092704424510632,-43.373143792152405,0.037292242,0.27859872579574585,-2.6673696363636363,1258.0
15360,1293,30,11,-0.02309423753467854,-0.03031698800623417,0.2,0.979632556438446,0.0052879089780617505,0.21484375,464,0.0004092704424510632,-43.353513956069946,0.016538875,-2.7094054222106934,-2.6780481666666667,1258.0
15872,1291,31,12,-0.02610042886226438,-0.0013392195105552673,0.2,0.9786561131477356,0.09582586004398763,0.285888671875,480,0.0004092704424510632,-43.304248452186584,0.019148601,0.13117575645446777,-2.6780481666666667,1258.0
16384,1289,32,12,-0.02873846096917987,-0.03835250809788704,0.2,0.9781040549278259,0.008129951631417498,0.264892578125,496,0.0004092704424510632,-43.27806103229523,0.021490823,0.0636434555053711,-2.6709682307692306,1258.0
16896,1288,33,13,-0.02518685086397454,-0.01042628288269043,0.2,0.9790798425674438,0.07347098691388965,0.2252197265625,512,0.0004092704424510632,-43.28160881996155,0.019732565,0.311087429523468,-2.6709682307692306,1258.0
17408,1287,34,13,-0.02661665437335614,-0.030604643747210503,0.2,0.9790824055671692,0.029923614172730595,0.248046875,528,0.0004092704424510632,-43.301159381866455,0.018346108,-0.3300614356994629,-2.6709682307692306,1258.0
17920,1286,35,13,-0.022194962773937732,-0.02895163558423519,0.2,0.9807044267654419,0.0027263946321909316,0.2392578125,544,0.0004092704424510632,-43.320624113082886,0.017541818,-0.0028734207153320312,-2.6765572142857144,1258.0
18432,1286,36,14,-0.030945579390390776,-0.014021992683410645,0.2,0.9808534383773804,0.09656145249027759,0.269287109375,560,0.0004092704424510632,-43.35814023017883,0.02681522,0.07831913232803345,-2.6765572142857144,1258.0
18944,1286,37,14,-0.027302178466925398,-0.04082074388861656,0.2,0.9813455939292908,0.0072773780120769516,0.2535400390625,576,0.0004092704424510632,-43.36162781715393,0.020876648,-0.7565988302230835,-2.6675072666666666,1258.0
19456,1285,38,15,-0.025882041110889986,0.006201084703207016,0.2,0.9800544381141663,0.1266054161824286,0.203369140625,592,0.0004092704424510632,-43.35167586803436,0.022468792,0.1825418472290039,-2.6675072666666666,1258.0
19968,1284,39,15,-0.027310152232530527,-0.02226240187883377,0.2,0.9808260798454285,0.027357643004506826,0.2530517578125,608,0.0004092704424510632,-43.33453822135925,0.026888834,-0.7599606513977051,-2.6675072666666666,1258.0
20480,1283,40,15,-0.026425520933116786,-0.0325021892786026,0.2,0.9818766117095947,0.003352314706717152,0.2415771484375,624,0.0004092704424510632,-43.371211647987366,0.01878149,-1.6691832542419434,-2.6592750625,1258.0
20992,1282,41,16,-0.02717944850155618,-0.00038122013211250305,0.2,0.9815993309020996,0.1168162408284843,0.2144775390625,640,0.0004092704424510632,-43.387152552604675,0.0203522,0.09673571586608887,-2.6592750625,1258.0
21504,1281,42,16,-0.025014356564497575,-0.04118739068508148,0.2,0.9821265339851379,0.013237816747277975,0.228759765625,656,0.0004092704424510632,-43.38617503643036,0.023557633,-1.0314123630523682,-2.6540074705882355,1258.0
22016,1281,43,17,-0.025293344631791115,-7.161498069763184e-05,0.2,0.9820311069488525,0.13236369844526052,0.2449951171875,672,0.0004092704424510632,-43.39279103279114,0.025874676,0.2061692476272583,-2.6540074705882355,1258.0
22528,1281,44,17,-0.02182946183893364,-0.02540534734725952,0.2,0.9823554158210754,0.017543667199788615,0.2158203125,688,0.0004092704424510632,-43.39792764186859,0.018240854,-0.37764596939086914,-2.6540074705882355,1258.0
23040,1280,45,17,-0.029442841885611415,-0.0372728668153286,0.2,0.9804937839508057,0.004645375425752718,0.29638671875,704,0.0004092704424510632,-43.379721999168396,0.022883002,-0.3296363353729248,-2.6566089444444447,1258.0
23552,1280,46,18,-0.02647794090444222,0.010663971304893494,0.2,0.9797703623771667,0.1546450286405161,0.2716064453125,720,0.0004092704424510632,-43.32640480995178,0.02557773,0.18793493509292603,-2.6566089444444447,1258.0
24064,1279,47,18,-0.032042059712694027,-0.0347750186920166,0.2,0.9784067869186401,0.01077160649583675,0.339599609375,736,0.0004092704424510632,-43.30207622051239,0.026721358,-2.9625754356384277,-2.6583774736842103,1258.0
24576,1278,48,19,-0.02716618520207703,-0.0019089654088020325,0.2,0.9781525135040283,0.1580903024878353,0.263916015625,752,0.0004092704424510632,-43.26910054683685,0.02704819,0.24124574661254883,-2.6583774736842103,1258.0
25088,1278,49,19,-0.021225635951850563,-0.028582360595464706,0.2,0.9785239100456238,0.011805048154201359,0.2325439453125,768,0.0004092704424510632,-43.26878821849823,0.020798823,-1.9842212200164795,-2.6583774736842103,1258.0
25600,1278,50,20,-0.030483851209282875,-0.049773480743169785,0.2,0.9775780439376831,0.003389552279259078,0.2933349609375,784,0.0004092704424510632,-43.266308307647705,0.02305938,0.1399264931678772,-2.6651609,1258.0
26112,1277,51,20,-0.017512527396320365,0.009881764650344849,0.2,0.9769808650016785,0.15924879140220582,0.158203125,800,0.0004092704424510632,-43.23272526264191,0.020924304,0.18801367282867432,-2.6651609,1258.0
26624,1277,52,20,-0.02488988297409378,-0.023927073925733566,0.2,0.9780409932136536,0.034509531571529806,0.224609375,816,0.0004092704424510632,-43.23421084880829,0.019803926,-4.686859130859375,-2.6664920476190477,1258.0
27136,1277,53,21,-0.028679277194896713,0.02198094129562378,0.2,0.9779428243637085,0.17030684417113662,0.2293701171875,832,0.0004092704424510632,-43.26733314990997,0.024349082,0.3359795808792114,-2.6664920476190477,1258.0
27648,1276,54,21,-0.02435477553808596,-0.02067284658551216,0.2,0.976890504360199,0.022212773328647017,0.21630859375,848,0.0004092704424510632,-43.24232256412506,0.017386885,-1.399925947189331,-2.6664920476190477,1258.0
28160,1276,55,22,-0.021869965145015158,-0.03461074084043503,0.2,0.9770995378494263,0.009785482761799358,0.213623046875,864,0.0004092704424510632,-43.2198269367218,0.015682213,0.6489183902740479,-2.667144,1258.0
28672,1276,56,22,-0.026793406272190623,-0.007830221205949783,0.2,0.9768435955047607,0.12555558956228197,0.290283203125,880,0.0004092704424510632,-43.22362565994263,0.038970817,0.37005794048309326,-2.667144,1258.0
29184,1276,57,22,-0.020304022589698434,-0.02839980274438858,0.2,0.9756622314453125,0.03375694080023095,0.16162109375,896,0.0004092704424510632,-43.20178723335266,0.016338326,-9.024188995361328,-2.673204260869565,1258.0
29696,1276,58,23,-0.01690114456869196,0.01757664792239666,0.2,0.9738174676895142,0.2002352720592171,0.210693359375,912,0.0004092704424510632,-43.14489924907684,0.014441023,0.02612203359603882,-2.673204260869565,1258.0
30208,1275,59,23,-0.023158937190601137,-0.03293164074420929,0.2,0.9729040861129761,0.009616981420549564,0.228515625,928,0.0004092704424510632,-43.10015308856964,0.019561477,-0.5790948867797852,-2.6726565,1258.0
30720,1275,60,24,-0.02428045988199301,0.03471656143665314,0.2,0.9721364378929138,0.2214280217885971,0.1610107421875,944,0.0004092704424510632,-43.069839119911194,0.018406045,0.31354743242263794,-2.6726565,1258.0
31232,1275,61,24,-0.02893749633221887,-0.02665599249303341,0.2,0.9721028208732605,0.0029473479735315777,0.2745361328125,960,0.0004092704424510632,-43.05519354343414,0.02003383,-3.039581298828125,-2.6726565,1258.0
31744,1275,62,24,-0.02342453158053104,-0.019502971321344376,0.2,0.9731101989746094,0.004249333229381591,0.2396240234375,976,0.0004092704424510632,-43.07796859741211,0.026699563,0.0041800737380981445,-2.66623968,1258.0
32256,1275,63,25,-0.024497225298546255,0.045549362897872925,0.2,0.9725114107131958,0.465468218550086,0.23095703125,992,0.0004092704424510632,-43.081695795059204,0.02149573,0.004023909568786621,-2.66623968,1258.0
32768,1274,64,25,-0.02324924126151018,-0.038365688174963,0.2,0.9718445539474487,0.013688473802176304,0.2239990234375,1008,0.0004092704424510632,-43.06106948852539,0.018705953,-2.4059221744537354,-2.666012576923077,1258.0
33280,1274,65,26,-0.01805871704709716,0.14941787719726562,0.2,0.9703147411346436,0.4502041842788458,0.1793212890625,1024,0.0004092704424510632,-43.023308515548706,0.01846958,0.010874152183532715,-2.666012576923077,1258.0
33792,1274,66,26,-0.02768051569000818,-0.047951459884643555,0.2,0.9708518385887146,0.007264803003636189,0.2352294921875,1040,0.0004092704424510632,-43.00453507900238,0.018979741,0.15572470426559448,-2.666012576923077,1258.0
34304,1273,67,26,-0.027228690523770638,-0.03471710532903671,0.2,0.9701292514801025,0.002803606417728588,0.244140625,1056,0.0004092704424510632,-43.0116012096405,0.019223817,-0.3802682161331177,-2.667579925925926,1258.0
34816,1273,68,27,-0.02398131470545195,0.017259664833545685,0.2,0.9696496725082397,0.28026729403063655,0.18896484375,1072,0.0004092704424510632,-42.9852557182312,0.018501326,0.0671277642250061,-2.667579925925926,1258.0
35328,1273,69,27,-0.025877802865579724,-0.03292728215456009,0.2,0.9704466462135315,0.012183451966848224,0.2708740234375,1088,0.0004092704424510632,-42.98872518539429,0.020046048,-2.7187161445617676,-2.6614899642857144,1258.0
35840,1273,70,28,-0.01736447794974083,0.08335582166910172,0.2,0.971217930316925,0.3581205732189119,0.1422119140625,1104,0.0004092704424510632,-43.02233159542084,0.0140049085,0.23709583282470703,-2.6614899642857144,1258.0
36352,1272,71,28,-0.028194575163070112,-0.042790550738573074,0.2,0.9719262719154358,0.019313716853503138,0.236328125,1120,0.0004092704424510632,-43.041550040245056,0.019015184,-4.372269153594971,-2.6614899642857144,1258.0
36864,1272,72,28,-0.030921762852813117,-0.03892084211111069,0.2,0.9699698686599731,0.0028201906497997697,0.27294921875,1136,0.0004092704424510632,-43.03075897693634,0.020148436,-0.21123647689819336,-2.659211931034483,1258.0
37376,1272,73,29,-0.02017957592033781,0.011494118720293045,0.2,0.9691225290298462,0.39553427626378834,0.188232421875,1152,0.0004092704424510632,-42.97249782085419,0.01872781,0.07007014751434326,-2.659211931034483,1258.0
37888,1272,74,29,-0.02560307056410238,-0.02901706099510193,0.2,0.9680213332176208,0.019459590112091973,0.266357421875,1168,0.0004092704424510632,-42.94820594787598,0.023213651,-4.222053527832031,-2.6663452666666667,1258.0
38400,1272,75,30,-0.016814333444926888,0.06647969782352448,0.2,0.9674013257026672,0.4294153726659715,0.1187744140625,1184,0.0004092704424510632,-42.91393303871155,0.01639654,0.08668822050094604,-2.6663452666666667,1258.0
38912,1272,76,30,-0.023305205075303093,-0.01689966395497322,0.2,0.9683147668838501,0.012598346744198352,0.24365234375,1200,0.0004092704424510632,-42.912848472595215,0.023378786,-3.757582664489746,-2.6663452666666667,1258.0
39424,1272,77,30,-0.022597746443352662,-0.036635980010032654,0.2,0.9682063460350037,0.005909619387239218,0.22119140625,1216,0.0004092704424510632,-42.93107867240906,0.018500179,0.2957620620727539,-2.6700495483870967,1258.0
39936,1271,78,31,-0.011396364483516663,0.010641885921359062,0.2,0.9683312773704529,0.28914474160410464,0.0709228515625,1232,0.0004092704424510632,-42.930036664009094,0.011988422,0.25186794996261597,-2.6700495483870967,1258.0
40448,1271,79,31,-0.02224606869276613,-0.019562512636184692,0.2,0.9673395752906799,0.04969329707091674,0.18896484375,1248,0.0004092704424510632,-42.91633951663971,0.02081488,-4.470651626586914,-2.6703354687500003,1258.0
40960,1271,80,32,-0.016022180163417943,0.08527348935604095,0.2,0.9663218259811401,0.5503865322098136,0.130615234375,1264,0.0004092704424510632,-42.88069808483124,0.013194861,0.16937696933746338,-2.6703354687500003,1258.0
41472,1271,81,32,-0.02237571295700036,-0.012809382751584053,0.2,0.9657853245735168,0.05960419576149434,0.2056884765625,1280,0.0004092704424510632,-42.853355407714844,0.019424308,-0.1866544485092163,-2.6703354687500003,1258.0
41984,1271,82,33,-0.024944931981735863,-0.03956694155931473,0.2,0.9659711122512817,0.009751706718816422,0.22119140625,1296,0.0004092704424510632,-42.849045515060425,0.016081978,0.21468240022659302,-2.6746215757575764,1258.0
42496,1271,83,33,-0.0194427156529855,-0.018265962600708008,0.2,0.9662537574768066,0.23549693077802658,0.163330078125,1312,0.0004092704424510632,-42.850117683410645,0.017510537,0.2199418544769287,-2.6746215757575764,1258.0
43008,1270,84,33,-0.023762002019793727,-0.030696038156747818,0.2,0.9682223796844482,0.027076045866124332,0.213134765625,1328,0.0004092704424510632,-42.88226234912872,0.020656627,-6.024726867675781,-2.6725189705882357,1258.0
43520,1270,85,34,-0.0172526698152069,0.023560957983136177,0.2,0.9688239693641663,0.37718012486584485,0.1185302734375,1344,0.0004092704424510632,-42.93529272079468,0.011965089,0.07933080196380615,-2.6725189705882357,1258.0
44032,1270,86,34,-0.021074413278256543,-0.032261304557323456,0.2,0.9691994190216064,0.00973176644765772,0.2347412109375,1360,0.0004092704424510632,-42.944573760032654,0.020559318,-2.5391905307769775,-2.680255914285715,1258.0
44544,1270,87,35,-0.022104217336163856,0.037652965635061264,0.2,0.9691302180290222,0.3416860201396048,0.152587890625,1376,0.0004092704424510632,-42.949339628219604,0.017698333,0.21163702011108398,-2.680255914285715,1258.0
45056,1270,88,35,-0.02594937855610624,-0.031049562618136406,0.2,0.9691394567489624,0.004799934489710722,0.2481689453125,1392,0.0004092704424510632,-42.941394686698914,0.016875885,-9.070302963256836,-2.680255914285715,1258.0
45568,1270,89,35,-0.01861834287410602,-0.0273249763995409,0.2,0.9663830399513245,0.004118133132578805,0.2542724609375,1408,0.0004092704424510632,-42.90989351272583,0.025394302,0.00917595624923706,-2.6792327500000006,1258.0
46080,1270,90,36,-0.020933067629812285,0.024362482130527496,0.2,0.9653828740119934,0.40504353516735137,0.13818359375,1424,0.0004092704424510632,-42.83727848529816,0.016725283,0.08605700731277466,-2.6792327500000006,1258.0
46592,1270,91,36,-0.021481195610249415,-0.02002251334488392,0.2,0.9657261371612549,0.01965440739877522,0.2379150390625,1440,0.0004092704424510632,-42.828713059425354,0.01873305,-3.8729262351989746,-2.6800550810810817,1258.0
47104,1269,92,37,-0.01784126145503251,0.15840502083301544,0.2,0.9663092494010925,0.7472701761871576,0.1810302734375,1456,0.0004092704424510632,-42.84584712982178,0.014787352,0.208815336227417,-2.6800550810810817,1258.0
47616,1269,93,37,-0.026352035289164633,-0.015508764423429966,0.2,0.9650750756263733,0.008142541570123285,0.2593994140625,1472,0.0004092704424510632,-42.84043085575104,0.025480393,-1.7353160381317139,-2.6800550810810817,1258.0
48128,1269,94,37,-0.024534582073101774,-0.02787507325410843,0.2,0.9652586579322815,0.0022399058325390797,0.2530517578125,1488,0.0004092704424510632,-42.815842509269714,0.020864597,0.12687617540359497,-2.6806091052631587,1258.0
48640,1269,95,38,-0.013629307992232498,0.11394453793764114,0.2,0.9650654196739197,0.6339680142700672,0.1097412109375,1504,0.0004092704424510632,-42.82029438018799,0.008702301,0.04572606086730957,-2.6806091052631587,1258.0
49152,1269,96,38,-0.019102335791103542,-0.019606193527579308,0.2,0.9667298197746277,0.04876498377416283,0.19921875,1520,0.0004092704424510632,-42.82951509952545,0.019189518,-3.028846263885498,-2.6807137435897443,1258.0
49664,1268,97,39,-0.010288236768246861,0.06565827876329422,0.2,0.9670771956443787,0.46268958738073707,0.046142578125,1536,0.0004092704424510632,-42.8813636302948,0.010234327,0.15216124057769775,-2.6807137435897443,1258.0
50176,1268,98,39,-0.021337442463845946,-0.03238687664270401,0.2,0.9680182337760925,0.013753474864643067,0.2149658203125,1552,0.0004092704424510632,-42.88691568374634,0.016740452,-3.2207088470458984,-2.6807137435897443,1258.0
50688,1268,99,39,-0.025410121103050187,-0.030643513426184654,0.2,0.9681290984153748,0.003492354844638612,0.2763671875,1568,0.0004092704424510632,-42.916847467422485,0.025267936,-0.8669637441635132,-2.679847525,1258.0
51200,1268,100,40,-0.017064150015357882,0.06048261374235153,0.2,0.9679058194160461,0.6964920107275248,0.1226806640625,1584,0.0004092704424510632,-42.905142068862915,0.012662213,0.12808650732040405,-2.679847525,1258.0
51712,1268,101,40,-0.020638042289647274,-0.008657306432723999,0.2,0.9673754572868347,0.047638028278015554,0.2047119140625,1600,0.0004092704424510632,-42.89245390892029,0.017941944,-1.5571346282958984,-2.678084804878049,1258.0
52224,1268,102,41,-0.01601197847048752,0.09009076654911041,0.2,0.9671584367752075,0.5362796746194363,0.077880859375,1616,0.0004092704424510632,-42.88105094432831,0.013839326,0.12932008504867554,-2.678084804878049,1258.0
52736,1268,103,41,-0.023907188064185902,-0.023461095988750458,0.2,0.9665964841842651,0.04059636977035552,0.2249755859375,1632,0.0004092704424510632,-42.86705029010773,0.019138664,-1.2260918617248535,-2.678084804878049,1258.0
53248,1268,104,41,-0.024977863431558944,-0.038574907928705215,0.2,0.9669501781463623,0.0066498327505541965,0.2403564453125,1648,0.0004092704424510632,-42.861032366752625,0.016116593,-1.0177180767059326,-2.675152333333333,1258.0
53760,1268,105,42,-0.01868111456860788,0.02319161966443062,0.2,0.9670044183731079,0.5254737411160022,0.1142578125,1664,0.0004092704424510632,-42.87481963634491,0.016620643,0.1444440484046936,-2.675152333333333,1258.0
54272,1268,106,42,-0.023989493842236698,-0.02282853052020073,0.2,0.966478705406189,0.029993193922564387,0.1885986328125,1680,0.0004092704424510632,-42.86419439315796,0.014638814,-5.648344993591309,-2.6720570697674417,1258.0
54784,1268,107,43,-0.017113045323640108,0.0877658948302269,0.2,0.9661929607391357,0.7167158550582826,0.0914306640625,1696,0.0004092704424510632,-42.8499231338501,0.013830496,0.03855949640274048,-2.6720570697674417,1258.0
55296,1268,108,43,-0.02401583037135424,-0.028406919911503792,0.2,0.9664458632469177,0.03231625817716122,0.2730712890625,1712,0.0004092704424510632,-42.8489716053009,0.03031195,-6.6742777824401855,-2.6720570697674417,1258.0
55808,1268,109,43,-0.02632310811895877,-0.02902020700275898,0.2,0.9647400379180908,0.008212343163904734,0.262939453125,1728,0.0004092704424510632,-42.83193743228912,0.018025659,0.33572399616241455,-2.671862409090909,1258.0
56320,1268,110,44,-0.012516579088696744,0.015895219519734383,0.2,0.964136004447937,0.2720816810615361,0.1204833984375,1744,0.0004092704424510632,-42.78402078151703,0.014831128,0.4044814705848694,-2.671862409090909,1258.0
56832,1268,111,44,-0.022062369826016948,-0.018819009885191917,0.2,0.9647040963172913,0.041093417908996344,0.22998046875,1760,0.0004092704424510632,-42.78010547161102,0.02039184,-6.936306476593018,-2.6662076666666668,1258.0
57344,1268,112,45,-0.016809081367682666,0.07763652503490448,0.2,0.9650654792785645,0.5969230276532471,0.0968017578125,1776,0.0004092704424510632,-42.80416476726532,0.01108899,0.0995747447013855,-2.6662076666666668,1258.0
57856,1268,113,45,-0.020871765387710184,-0.03381727263331413,0.2,0.9637216925621033,0.024998814304126427,0.1881103515625,1792,0.0004092704424510632,-42.79010331630707,0.01687118,-3.4107589721679688,-2.6662076666666668,1258.0
58368,1268,114,46,-0.01892372667498421,-0.010355524718761444,0.2,0.9618855118751526,0.038947506865952164,0.1563720703125,1808,0.0004092704424510632,-42.73655962944031,0.013573105,0.5189871788024902,-2.6685023043478258,1258.0
58880,1268,115,46,-0.019919675221899524,-0.013768477365374565,0.2,0.9614056348800659,0.18597091000992805,0.207763671875,1824,0.0004092704424510632,-42.688438415527344,0.025151577,0.5377650260925293,-2.6685023043478258,1258.0
59392,1268,116,46,-0.020208826128509827,0.011783231049776077,0.2,0.9624744653701782,0.1443214958999306,0.164306640625,1840,0.0004092704424510632,-42.693220019340515,0.01697321,-2.220316171646118,-2.6715443829787233,1258.0
59904,1268,117,47,-0.016531195084098727,0.048904113471508026,0.2,0.9627251029014587,0.466534985229373,0.0911865234375,1856,0.0004092704424510632,-42.71925663948059,0.013022484,0.21321332454681396,-2.6715443829787233,1258.0
60416,1268,118,47,-0.025409371592104435,-0.03075903281569481,0.2,0.961281418800354,0.010958609942463227,0.250244140625,1872,0.0004092704424510632,-42.701945543289185,0.024418214,-2.69260835647583,-2.6686490208333336,1258.0
60928,1267,119,48,-0.010463154583703727,0.05550600588321686,0.2,0.96072918176651,0.5501089068129659,0.041748046875,1888,0.0004092704424510632,-42.656054735183716,0.008571523,0.2659977674484253,-2.6686490208333336,1258.0
61440,1267,120,48,-0.0279037652653642,-0.02091945707798004,0.2,0.9601541757583618,0.035618104331661016,0.2586669921875,1904,0.0004092704424510632,-42.64348578453064,0.022866704,-0.960421085357666,-2.6686490208333336,1258.0
61952,1267,121,48,-0.018935472282464616,-0.028094742447137833,0.2,0.960121750831604,0.00317166596869356,0.1865234375,1920,0.0004092704424510632,-42.63034701347351,0.014548058,-1.4478569030761719,-2.6711041632653063,1258.0
62464,1267,122,49,-0.017832123208791018,0.003185424953699112,0.2,0.9591636061668396,0.4380770882125944,0.1009521484375,1936,0.0004092704424510632,-42.615042328834534,0.015813008,0.13171488046646118,-2.6711041632653063,1258.0
62976,1267,123,49,-0.02260160657169763,-0.027988269925117493,0.2,0.9600588083267212,0.019331046525621787,0.233642578125,1952,0.0004092704424510632,-42.594889879226685,0.019715149,-5.416750431060791,-2.6706151399999998,1258.0
63488,1267,124,50,-0.013502555128070526,0.06758245825767517,0.2,0.9609682559967041,0.7011664635501802,0.1260986328125,1968,0.0004092704424510632,-42.63719689846039,0.00876795,0.11081540584564209,-2.6706151399999998,1258.0
64000,1267,125,50,-0.023810860016965307,-0.04254283756017685,0.2,0.9600426554679871,0.00639221146775526,0.28515625,1984,0.0004092704424510632,-42.63919246196747,0.028292663,-11.217883110046387,-2.6706151399999998,1258.0
