time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
12288,1356,24,9,-0.027911152705200948,0.0005536042153835297,0.2,0.9867305755615234,0.09092903404962271,0.266357421875,368,0.0004092704424510632,-43.58059096336365,0.031747036,0.10845422744750977,-2.794807666666666,1258.0
12800,1355,25,9,-0.02391356011503376,-0.034254372119903564,0.2,0.9881389737129211,0.008605209091911092,0.1925048828125,384,0.0004092704424510632,-43.56749153137207,0.01420142,-2.125027894973755,-2.7511075999999997,1258.0
13312,1352,26,9,-0.031890773185295984,0.0014425702393054962,0.2,0.9893410205841064,0.09794437675736845,0.262939453125,400,0.0004092704424510632,-43.61852562427521,0.027538944,0.23316967487335205,-2.7511075999999997,1258.0
13824,1351,27,10,-0.024673205058206804,-0.029995426535606384,0.2,0.988054096698761,0.010016712127253413,0.2283935546875,416,0.0004092704424510632,-43.61671245098114,0.022058964,0.20235401391983032,-2.7511075999999997,1258.0
14336,1349,28,10,-0.029015989843173884,-0.0411263145506382,0.2,0.9865270853042603,0.006745234684785828,0.2802734375,432,0.0004092704424510632,-43.567086696624756,0.01568118,0.6313198804855347,-2.754843909090909,1258.0
14848,1347,29,11,-0.026175481543759815,-0.017410945147275925,0.2,0.9849655032157898,0.049666441103909165,0.3560791015625,448,0.0004092704424510632,-43.51308727264404,0.044986244,0.3103267550468445,-2.754843909090909,1258.0
15360,1347,30,11,-0.02301061394973658,-0.0408405177295208,0.2,0.9858972430229187,0.006861966852738988,0.24072265625,464,0.0004092704424510632,-43.500593185424805,0.017090477,-1.8526122570037842,-2.743396333333333,1258.0
15872,1346,31,11,-0.02436419084551744,-0.008511509746313095,0.2,0.9861907362937927,0.09064603492151946,0.2720947265625,480,0.0004092704424510632,-43.524874687194824,0.019428354,0.08148497343063354,-2.743396333333333,1258.0
16384,1345,32,12,-0.024039226103923284,-0.027149196714162827,0.2,0.9865691661834717,0.0077203912660479546,0.2154541015625,496,0.0004092704424510632,-43.525100350379944,0.010688438,-0.7233458757400513,-2.7386562307692306,1258.0
16896,1345,33,12,-0.02347405767068267,0.005345497280359268,0.2,0.9863847494125366,0.11417909688316286,0.2235107421875,512,0.0004092704424510632,-43.536781430244446,0.02132297,0.2558665871620178,-2.7386562307692306,1258.0
17408,1345,34,12,-0.02617106950492598,-0.020246613770723343,0.2,0.984488308429718,0.012858931251685135,0.2501220703125,528,0.0004092704424510632,-43.50377571582794,0.016496,-0.9581818580627441,-2.7386562307692306,1258.0
17920,1344,35,13,-0.024882602170691825,-0.025370005518198013,0.2,0.9842524528503418,0.002148670522728935,0.2744140625,544,0.0004092704424510632,-43.46308672428131,0.020178864,0.0896252989768982,-2.737978714285714,1258.0
18432,1344,36,13,-0.02109825095976703,0.012996047735214233,0.2,0.9841451048851013,0.12272230489179492,0.233642578125,560,0.0004092704424510632,-43.458388686180115,0.01807153,0.05149281024932861,-2.737978714285714,1258.0
18944,1343,37,14,-0.025975907046813518,-0.03555268794298172,0.2,0.9836820363998413,0.00989255474996753,0.255615234375,576,0.0004092704424510632,-43.448201179504395,0.021720279,-0.6731855869293213,-2.7334774666666664,1258.0
19456,1343,38,14,-0.028265570697840303,-0.00175398588180542,0.2,0.9832987785339355,0.0958163341274485,0.2418212890625,592,0.0004092704424510632,-43.432981848716736,0.022045963,0.2717334032058716,-2.7334774666666664,1258.0
19968,1343,39,14,-0.024339640920516104,-0.025284666568040848,0.2,0.9832440614700317,0.014082068999414332,0.2406005859375,608,0.0004092704424510632,-43.423627972602844,0.01678089,-0.8556503057479858,-2.7334774666666664,1258.0
20480,1342,40,15,-0.025596710009267554,-0.035128794610500336,0.2,0.9846336245536804,0.0035052302227995824,0.259521484375,624,0.0004092704424510632,-43.436556339263916,0.018126044,-0.9998372793197632,-2.7199546249999997,1258.0
20992,1342,41,15,-0.02234940239577554,-0.008633635938167572,0.2,0.9855760335922241,0.10389652184676379,0.21630859375,640,0.0004092704424510632,-43.484151005744934,0.015867788,0.1243240237236023,-2.7199546249999997,1258.0
21504,1340,42,16,-0.020771397510543466,-0.02253757417201996,0.2,0.9859569668769836,0.013098349125357345,0.2064208984375,656,0.0004092704424510632,-43.500840187072754,0.015740704,-2.820103645324707,-2.7248229999999998,1258.0
22016,1340,43,16,-0.018079635017784312,0.02120240032672882,0.2,0.9844752550125122,0.1265834062360227,0.139404296875,672,0.0004092704424510632,-43.49245750904083,0.01724859,0.1771329641342163,-2.7248229999999998,1258.0
22528,1339,44,16,-0.020197271514916793,-0.03260833024978638,0.2,0.9841532707214355,0.0213889014266897,0.20947265625,688,0.0004092704424510632,-43.45071053504944,0.018901754,-1.2712295055389404,-2.7248229999999998,1258.0
23040,1337,45,17,-0.022627630416536704,-0.03017805702984333,0.2,0.9850579500198364,0.004144182326854207,0.196044921875,704,0.0004092704424510632,-43.46177685260773,0.015176319,-0.33830344676971436,-2.7146682777777773,1258.0
23552,1337,46,17,-0.027591983336606063,-0.02137840911746025,0.2,0.9852097034454346,0.11162832425907254,0.226318359375,720,0.0004092704424510632,-43.47870171070099,0.027150748,0.1491909623146057,-2.7146682777777773,1258.0
24064,1337,47,17,-0.023292328551178798,-0.024831056594848633,0.2,0.9860483407974243,0.020619613234885037,0.21728515625,736,0.0004092704424510632,-43.486685037612915,0.016191207,-2.651197671890259,-2.7163395263157892,1258.0
24576,1337,48,18,-0.02264704766275827,0.014756567776203156,0.2,0.9863590598106384,0.18988659512251616,0.1851806640625,752,0.0004092704424510632,-43.51612675189972,0.019156214,0.1796676516532898,-2.7163395263157892,1258.0
25088,1336,49,18,-0.022082793453591876,-0.03276815637946129,0.2,0.9870840907096863,0.007091609833878465,0.23876953125,768,0.0004092704424510632,-43.523240089416504,0.020138387,-1.4581518173217773,-2.7163395263157892,1258.0
25600,1336,50,19,-0.024862265185220167,-0.0379563644528389,0.2,0.9855741858482361,0.003591392633097712,0.263671875,784,0.0004092704424510632,-43.52399563789368,0.018105228,0.0636739730834961,-2.7192469,1258.0
26112,1336,51,19,-0.01706308727443684,-0.008316578343510628,0.2,0.9840047359466553,0.18104907043743879,0.11474609375,800,0.0004092704424510632,-43.459994077682495,0.01272301,0.12822175025939941,-2.7192469,1258.0
26624,1336,52,19,-0.02612401859369129,-0.04596402123570442,0.2,0.98356693983078,0.026930613326840103,0.2459716796875,816,0.0004092704424510632,-43.4277001619339,0.024005309,-3.9125747680664062,-2.7192021904761905,1258.0
27136,1335,53,20,-0.019116491555905668,0.0563020221889019,0.2,0.983444094657898,0.20499027892947197,0.1800537109375,832,0.0004092704424510632,-43.41987109184265,0.0199747,0.3074762225151062,-2.7192021904761905,1258.0
27648,1335,54,20,-0.025822062758379616,-0.03271329402923584,0.2,0.9838423728942871,0.015511495643295348,0.239501953125,848,0.0004092704424510632,-43.42022740840912,0.018931687,-1.2075486183166504,-2.7192021904761905,1258.0
28160,1335,55,21,-0.029274418091517873,-0.04122798889875412,0.2,0.982247531414032,0.006051848424249329,0.2828369140625,864,0.0004092704424510632,-43.40857374668121,0.025187861,0.49652528762817383,-2.7162979090909087,1258.0
28672,1335,56,21,-0.022815684395027347,-0.007195420563220978,0.2,0.9813790917396545,0.11134999222122133,0.2301025390625,880,0.0004092704424510632,-43.36052596569061,0.033066355,0.32849520444869995,-2.7162979090909087,1258.0
29184,1335,57,21,-0.024384665448451415,-0.040113698691129684,0.2,0.981513261795044,0.013341701560420915,0.2349853515625,896,0.0004092704424510632,-43.3482985496521,0.017359402,-8.485762596130371,-2.7142947826086954,1258.0
29696,1334,58,22,-0.020859224372543395,0.03655112907290459,0.2,0.9806401133537292,0.2484797267243266,0.2318115234375,912,0.0004092704424510632,-43.34042501449585,0.016926613,0.009967625141143799,-2.7142947826086954,1258.0
30208,1334,59,22,-0.025164935359498486,-0.018108922988176346,0.2,0.9775031805038452,0.02514233806869015,0.197265625,928,0.0004092704424510632,-43.289162278175354,0.01603804,-1.5229222774505615,-2.7138326666666663,1258.0
30720,1334,60,23,-0.020288159721530974,0.03628206253051758,0.2,0.9762364625930786,0.22547320742160082,0.20068359375,944,0.0004092704424510632,-43.199612975120544,0.022151481,0.08318620920181274,-2.7138326666666663,1258.0
31232,1334,61,23,-0.0284827281429898,-0.0384029895067215,0.2,0.9768005609512329,0.007569360259367386,0.2550048828125,960,0.0004092704424510632,-43.190815925598145,0.022140509,-6.166193008422852,-2.7138326666666663,1258.0
31744,1333,62,23,-0.028693950836895965,-0.04435243085026741,0.2,0.9769797921180725,0.0033272045257035643,0.2576904296875,976,0.0004092704424510632,-43.212486028671265,0.018618349,0.020810067653656006,-2.71588264,1258.0
32256,1333,63,24,-0.0195039735554019,0.04814824461936951,0.2,0.9764240980148315,0.2542920224368572,0.139404296875,992,0.0004092704424510632,-43.20316934585571,0.016557764,0.08823245763778687,-2.71588264,1258.0
32768,1333,64,24,-0.026326347258873284,-0.037620630115270615,0.2,0.9743344783782959,0.010629578420775943,0.2747802734375,1008,0.0004092704424510632,-43.164499044418335,0.022921948,-1.8383026123046875,-2.715579346153846,1258.0
33280,1333,65,24,-0.016057971748523414,0.04561483860015869,0.2,0.9741246104240417,0.239857392385602,0.09619140625,1024,0.0004092704424510632,-43.10756182670593,0.013906272,0.15932977199554443,-2.715579346153846,1258.0
33792,1333,66,25,-0.01622980466345325,-0.0264095701277256,0.2,0.9742052555084229,0.008047181472647935,0.18701171875,1040,0.0004092704424510632,-43.11487948894501,0.012404803,-1.2085752487182617,-2.715579346153846,1258.0
34304,1333,67,25,-0.021115029754582793,-0.02630196139216423,0.2,0.9771813750267029,0.002335183111426886,0.1927490234375,1056,0.0004092704424510632,-43.14702785015106,0.015609484,-0.00453495979309082,-2.7107491851851853,1258.0
34816,1333,68,26,-0.028241569627425633,0.016194604337215424,0.2,0.9783450961112976,0.29718367336317897,0.2183837890625,1072,0.0004092704424510632,-43.2279908657074,0.025050834,0.06815630197525024,-2.7107491851851853,1258.0
35328,1333,69,26,-0.022921087555005215,-0.028161056339740753,0.2,0.9794234037399292,0.014233804249670357,0.2401123046875,1088,0.0004092704424510632,-43.25058960914612,0.021769244,-2.510169267654419,-2.7082684642857147,1258.0
35840,1333,70,26,-0.02491323080903385,0.05073397234082222,0.2,0.9802381992340088,0.2546885032206774,0.1502685546875,1104,0.0004092704424510632,-43.28497052192688,0.02003181,0.10995632410049438,-2.7082684642857147,1258.0
36352,1333,71,27,-0.023852954793255776,-0.02182561159133911,0.2,0.9811432361602783,0.014314335567178205,0.2808837890625,1120,0.0004092704424510632,-43.30596339702606,0.020685274,-4.72510290145874,-2.7082684642857147,1258.0
36864,1332,72,27,-0.03359896292386111,-0.03731392323970795,0.2,0.9796852469444275,0.0028958986040379386,0.30908203125,1136,0.0004092704424510632,-43.30927097797394,0.02214424,0.05174046754837036,-2.713150310344828,1258.0
37376,1332,73,28,-0.01709835599467624,0.021891804412007332,0.2,0.9785767793655396,0.27602711063809693,0.1422119140625,1152,0.0004092704424510632,-43.25785291194916,0.013297473,0.07408934831619263,-2.713150310344828,1258.0
37888,1332,74,28,-0.026609654421918094,-0.03771425411105156,0.2,0.9774503111839294,0.013533105287933722,0.272705078125,1168,0.0004092704424510632,-43.2192702293396,0.01580749,-3.9789552688598633,-2.716094366666667,1258.0
38400,1332,75,28,-0.013786278257612139,0.033061541616916656,0.2,0.97723388671875,0.25478121521882713,0.0908203125,1184,0.0004092704424510632,-43.196091175079346,0.013217052,0.26883888244628906,-2.716094366666667,1258.0
38912,1332,76,29,-0.025618380750529468,-0.040056273341178894,0.2,0.9768831133842468,0.0072940169484354556,0.2684326171875,1200,0.0004092704424510632,-43.18436074256897,0.025169903,-6.678597927093506,-2.716094366666667,1258.0
39424,1332,77,29,-0.022719062355463393,-0.028963817283511162,0.2,0.9756861329078674,0.0033251239656237885,0.214599609375,1216,0.0004092704424510632,-43.16394567489624,0.016447034,0.023653388023376465,-2.7131651612903225,1258.0
39936,1331,78,29,-0.01785740086052101,0.007283663377165794,0.2,0.975040078163147,0.32505664345808327,0.215087890625,1232,0.0004092704424510632,-43.121219515800476,0.01370302,0.030574142932891846,-2.7131651612903225,1258.0
40448,1331,79,30,-0.02684067100926768,-0.034418266266584396,0.2,0.9742825627326965,0.023498235968872905,0.242919921875,1248,0.0004092704424510632,-43.102052092552185,0.020316653,-3.1550984382629395,-2.712222375,1258.0
40960,1331,80,30,-0.024372459738515317,0.1712580919265747,0.2,0.9738707542419434,0.5334945591166615,0.2498779296875,1264,0.0004092704424510632,-43.07583141326904,0.02112452,0.015122294425964355,-2.712222375,1258.0
41472,1331,81,31,-0.02224648915580474,-0.018297357484698296,0.2,0.9728197455406189,0.015068270004121587,0.2403564453125,1280,0.0004092704424510632,-43.05694341659546,0.01651892,-0.19017040729522705,-2.712222375,1258.0
41984,1331,82,31,-0.024452780868159607,-0.01978377252817154,0.2,0.9730749726295471,0.01390372181776911,0.2557373046875,1296,0.0004092704424510632,-43.038670778274536,0.019313904,0.48276054859161377,-2.709223515151515,1258.0
42496,1331,83,31,-0.019414210328250192,-0.006974395364522934,0.2,0.972902774810791,0.09448803495615721,0.167236328125,1312,0.0004092704424510632,-43.0500625371933,0.020451205,0.5625964403152466,-2.709223515151515,1258.0
43008,1331,84,32,-0.022029477477190085,-0.02445032447576523,0.2,0.9736014604568481,0.031553498294670135,0.210693359375,1328,0.0004092704424510632,-43.05064678192139,0.016621934,-5.766870975494385,-2.7064900882352942,1258.0
43520,1331,85,32,-0.019358541088877246,0.039839599281549454,0.2,0.9738253355026245,0.35580295929685235,0.2071533203125,1344,0.0004092704424510632,-43.07435369491577,0.016262323,0.04652714729309082,-2.7064900882352942,1258.0
44032,1331,86,33,-0.02184149602544494,-0.02393932081758976,0.2,0.9744444489479065,0.02479440954630263,0.2337646484375,1360,0.0004092704424510632,-43.0836136341095,0.016192187,-3.495455741882324,-2.7065418857142856,1258.0
44544,1331,87,33,-0.012848996484535746,0.017662838101387024,0.2,0.9747664928436279,0.30900685070082545,0.0816650390625,1376,0.0004092704424510632,-43.10453271865845,0.01407615,0.3355376720428467,-2.7065418857142856,1258.0
45056,1330,88,33,-0.023600049134984147,-0.037934910506010056,0.2,0.9756289720535278,0.0036021473242726643,0.2188720703125,1392,0.0004092704424510632,-43.1179074048996,0.015652448,-8.241931915283203,-2.7065418857142856,1258.0
45568,1330,89,34,-0.02519179758382961,-0.045875437557697296,0.2,0.9756126403808594,0.0030708568956470117,0.2479248046875,1408,0.0004092704424510632,-43.13314986228943,0.018038897,0.0463939905166626,-2.7057982222222225,1258.0
46080,1331,90,34,-0.014642900641774759,0.01976524293422699,0.2,0.9758599400520325,0.4221047970931977,0.053955078125,1424,0.0004092704424510632,-43.13711202144623,0.012761765,0.09645140171051025,-2.7057982222222225,1258.0
46592,1330,91,35,-0.025857779750367627,-0.03159957751631737,0.2,0.9743645787239075,0.02294460666598752,0.246337890625,1440,0.0004092704424510632,-43.12697970867157,0.020243105,-3.92146635055542,-2.7022041891891893,1258.0
47104,1330,92,35,-0.016837481642141938,0.19027063250541687,0.2,0.9745104908943176,0.5754156308248639,0.108154296875,1456,0.0004092704424510632,-43.08864367008209,0.01993311,0.3532620072364807,-2.7022041891891893,1258.0
47616,1330,93,35,-0.024760368280112743,-0.04002644866704941,0.2,0.97471684217453,0.005195101075514685,0.259765625,1472,0.0004092704424510632,-43.10196781158447,0.025560927,-12.894502639770508,-2.7022041891891893,1258.0
48128,1330,94,36,-0.029968958500830922,-0.059909481555223465,0.2,0.9758334755897522,0.0032779445391497575,0.2713623046875,1488,0.0004092704424510632,-43.114758253097534,0.019117964,0.016850054264068604,-2.6957713684210525,1258.0
48640,1330,95,36,-0.010527675927733071,0.02228613942861557,0.2,0.9764465689659119,0.5819153529591858,0.066650390625,1504,0.0004092704424510632,-43.14493703842163,0.009464654,0.06385409832000732,-2.6957713684210525,1258.0
49152,1330,96,36,-0.028538099548313767,-0.03742118179798126,0.2,0.9766273498535156,0.03731371578760445,0.25390625,1520,0.0004092704424510632,-43.15717005729675,0.031552643,-4.99921178817749,-2.694976205128205,1258.0
49664,1330,97,37,-0.013390867039561272,0.04699189215898514,0.2,0.9760459065437317,0.4717085026204586,0.0540771484375,1536,0.0004092704424510632,-43.15137958526611,0.011693706,0.15847241878509521,-2.694976205128205,1258.0
50176,1330,98,37,-0.024796203593723476,-0.03311386704444885,0.2,0.9764246940612793,0.026241433835821226,0.2298583984375,1552,0.0004092704424510632,-43.13908398151398,0.016394822,-4.395025730133057,-2.694976205128205,1258.0
50688,1330,99,38,-0.025549221056280658,-0.03724924474954605,0.2,0.9763205051422119,0.0036303040615166537,0.2603759765625,1568,0.0004092704424510632,-43.144614577293396,0.020770174,-0.16100358963012695,-2.6932663249999997,1258.0
51200,1330,100,38,-0.012798849929822609,0.024828311055898666,0.2,0.9764654040336609,0.44089893298223615,0.0623779296875,1584,0.0004092704424510632,-43.140729904174805,0.012031666,0.13850843906402588,-2.6932663249999997,1258.0
51712,1330,101,38,-0.024523243992007338,-0.013769127428531647,0.2,0.9763363003730774,0.05171495582908392,0.23046875,1600,0.0004092704424510632,-43.1451655626297,0.022963315,-2.3109312057495117,-2.6904687317073166,1258.0
52224,1330,102,39,-0.020423709240276366,0.04971854388713837,0.2,0.9765321612358093,0.6287577128969133,0.139404296875,1616,0.0004092704424510632,-43.142189741134644,0.016408922,0.03500688076019287,-2.6904687317073166,1258.0
52736,1330,103,39,-0.016868619859451428,-0.021419160068035126,0.2,0.9761537313461304,0.03456039953744039,0.1517333984375,1632,0.0004092704424510632,-43.1375937461853,0.015341152,-2.1591567993164062,-2.6904687317073166,1258.0
53248,1330,104,40,-0.02746862533967942,-0.045201774686574936,0.2,0.9752141237258911,0.0029368037612584885,0.2537841796875,1648,0.0004092704424510632,-43.11323273181915,0.020968582,0.06857335567474365,-2.6886204285714284,1258.0
53760,1330,105,40,-0.015881983868894167,0.17465940117835999,0.2,0.9752066135406494,0.667653523851186,0.0841064453125,1664,0.0004092704424510632,-43.08900761604309,0.012239012,0.10548120737075806,-2.6886204285714284,1258.0
54272,1330,106,40,-0.02574350430222694,-0.02097129076719284,0.2,0.975695013999939,0.07187487883493304,0.2081298828125,1680,0.0004092704424510632,-43.09555923938751,0.02649946,-5.618343830108643,-2.6880657209302323,1258.0
54784,1330,107,41,-0.011739935282093938,0.10991953313350677,0.2,0.975931704044342,0.5683898469433188,0.0579833984375,1696,0.0004092704424510632,-43.10133957862854,0.013177187,0.21433424949645996,-2.6880657209302323,1258.0
55296,1330,108,41,-0.023402415346936323,-0.030764348804950714,0.2,0.9760531783103943,0.008025331058888696,0.2435302734375,1712,0.0004092704424510632,-43.10726451873779,0.018778719,-4.593580722808838,-2.6880657209302323,1258.0
55808,1330,109,41,-0.03256275280728005,-0.04624999687075615,0.2,0.9746689200401306,0.004804867712664418,0.2545166015625,1728,0.0004092704424510632,-43.09304332733154,0.018263381,0.008201360702514648,-2.696037318181818,1258.0
56320,1329,110,42,-0.019074764240940567,0.04245445877313614,0.2,0.9743538498878479,0.6930182564537972,0.1226806640625,1744,0.0004092704424510632,-43.059226632118225,0.016046349,0.023860275745391846,-2.696037318181818,1258.0
56832,1329,111,42,-0.021422079124022275,-0.021798888221383095,0.2,0.9748440980911255,0.03194372862344608,0.2135009765625,1760,0.0004092704424510632,-43.06316816806793,0.020131338,-6.426651954650879,-2.6935512,1258.0
57344,1329,112,43,-0.011610264380578883,0.0613078698515892,0.2,0.9750450253486633,0.7080322741530836,0.060302734375,1776,0.0004092704424510632,-43.08000636100769,0.008625281,0.10266095399856567,-2.6935512,1258.0
57856,1329,113,43,-0.021754208268248476,-0.030114563181996346,0.2,0.9737471342086792,0.02764183035469614,0.18017578125,1792,0.0004092704424510632,-43.063729643821716,0.015017392,-5.101812362670898,-2.6935512,1258.0
58368,1329,114,43,-0.029327601252589375,-0.018392514437437057,0.2,0.9724928140640259,0.04421502002514899,0.2647705078125,1808,0.0004092704424510632,-43.01278007030487,0.020176027,0.4748896360397339,-2.695266956521739,1258.0
58880,1329,115,44,-0.02149450237629935,-0.015182595700025558,0.2,0.9725191593170166,0.12585684238001704,0.19970703125,1824,0.0004092704424510632,-42.992082476615906,0.024936419,0.47626471519470215,-2.695266956521739,1258.0
59392,1329,116,44,-0.023562409594887868,-0.02548982948064804,0.2,0.9732258915901184,0.03695764916483313,0.2650146484375,1840,0.0004092704424510632,-43.0052649974823,0.020706452,-1.833437204360962,-2.6943692765957445,1258.0
59904,1329,117,45,-0.014655536026111804,0.05465789511799812,0.2,0.9734402298927307,0.7669742973521352,0.0938720703125,1856,0.0004092704424510632,-43.03296959400177,0.010375623,0.05104118585586548,-2.6943692765957445,1258.0
60416,1329,118,45,-0.02638782816939056,-0.031639520078897476,0.2,0.9730947017669678,0.023323319968767464,0.27294921875,1872,0.0004092704424510632,-43.028895020484924,0.026507597,-5.80446195602417,-2.6949396458333332,1258.0
60928,1330,119,45,-0.013558994687628001,0.07578697055578232,0.2,0.9727977514266968,0.6197908306494355,0.09814453125,1888,0.0004092704424510632,-43.01580059528351,0.011978986,0.13616353273391724,-2.6949396458333332,1258.0
61440,1330,120,46,-0.025449260516325012,-0.026634465903043747,0.2,0.9735936522483826,0.015830403106519952,0.2576904296875,1904,0.0004092704424510632,-43.022183418273926,0.019891258,-0.5756365060806274,-2.6949396458333332,1258.0
61952,1329,121,46,-0.032185811462113634,-0.04799254238605499,0.2,0.9738810062408447,0.002317872473213356,0.284423828125,1920,0.0004092704424510632,-43.04356122016907,0.02108192,-0.3579326868057251,-2.6950727755102037,1258.0
62464,1329,122,46,-0.009229442061041482,0.036146290600299835,0.2,0.9736804366111755,0.5170177589170635,0.022216796875,1936,0.0004092704424510632,-43.04747784137726,0.00866588,0.15810483694076538,-2.6950727755102037,1258.0
62976,1329,123,47,-0.024546490938519128,-0.03091331571340561,0.2,0.9738068580627441,0.015051911454065703,0.2513427734375,1952,0.0004092704424510632,-43.044790625572205,0.027910564,-5.19118595123291,-2.6939047599999997,1258.0
63488,1329,124,47,-0.015248195093590766,0.11148589104413986,0.2,0.9741758108139038,0.6961233778856695,0.068359375,1968,0.0004092704424510632,-43.06393015384674,0.009873599,0.1753993034362793,-2.6939047599999997,1258.0
64000,1329,125,48,-0.02833903324790299,-0.037040114402770996,0.2,0.9737985730171204,0.013361292847548611,0.27978515625,1984,0.0004092704424510632,-43.061891198158264,0.02263382,-13.016627311706543,-2.6939047599999997,1258.0
