train/ent_coef_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef,time/fps,train/critic_loss,time/episodes,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/learning_rate,time/time_elapsed
-167.6225128173828,-5.134305500000001,5028,0.017665455117821693,32,46.45996856689453,4,1257.0,-122.31509399414062,4927,0.0008459126528049375,156
-2.9179909229278564,-4.293174125,10056,0.0011048803571611643,31,20.682619094848633,8,1257.0,-124.187255859375,9955,0.0008459126528049375,322
156.16647338867188,-3.550066166666667,15084,0.0011215077247470617,29,25.694921493530273,12,1257.0,-112.3225326538086,14983,0.0008459126528049375,511
13.36951732635498,-3.161804,20112,0.0008253422565758228,29,6.550276279449463,16,1257.0,-103.57084655761719,20011,0.0008459126528049375,682
-16.95856475830078,-2.9968936,25140,0.0003588508116081357,31,3.274570941925049,20,1257.0,-90.87336730957031,25039,0.0008459126528049375,4
120.79633331298828,-2.806650166666666,30168,0.0011777564650401473,28,12.470514297485352,24,1257.0,-65.110107421875,30067,0.0008459126528049375,183
-13.556238174438477,-2.713062464285714,35196,0.0007847105734981596,27,5.333904266357422,28,1257.0,-57.148780822753906,35095,0.0008459126528049375,374
-75.30977630615234,-2.6341649687500004,40224,0.000608538743108511,27,1.480393886566162,32,1257.0,-40.45960998535156,40123,0.0008459126528049375,547
-43.35420608520508,-2.559925305555556,45252,0.0005677557201124728,28,2.2634012699127197,36,1257.0,-24.738117218017578,45151,0.0008459126528049375,709
34.66382598876953,-2.5077382249999998,50280,0.0006779524264857173,30,5.876312255859375,40,1257.0,-10.65990924835205,50179,0.0008459126528049375,9
-62.317806243896484,-2.4624490681818183,55308,0.0006529617239721119,30,1.3116402626037598,44,1257.0,-1.6911076307296753,55207,0.0008459126528049375,171
53.9057502746582,-2.4181079375,60336,0.0003455358382780105,30,0.48596203327178955,48,1257.0,2.4791109561920166,60235,0.0008459126528049375,341
124.73516845703125,-2.386175384615385,65364,0.0006606425740756094,30,2.168992519378662,52,1257.0,10.467633247375488,65263,0.0008459126528049375,511
-16.757503509521484,-2.3744434464285717,70392,0.00027305164257995784,29,1.8412525653839111,56,1257.0,12.951188087463379,70291,0.0008459126528049375,690
-55.83953857421875,-2.3608531666666672,75420,0.00029740046011283994,24,0.49556612968444824,60,1257.0,15.672959327697754,75319,0.0008459126528049375,16
-89.40573120117188,-2.357272,80448,0.0001209245456266217,27,0.43324774503707886,64,1257.0,17.628253936767578,80347,0.0008459126528049375,196
-22.191747665405273,-2.340291588235294,85476,0.00011302515486022457,27,3.464892864227295,68,1257.0,21.514604568481445,85375,0.0008459126528049375,380
-49.12245559692383,-2.3171293611111112,90504,0.0002751651336438954,27,0.7641646265983582,72,1257.0,22.244266510009766,90403,0.0008459126528049375,553
-35.51957702636719,-2.316776960526316,95532,0.00016310116916429251,27,0.4874725341796875,76,1257.0,25.49631690979004,95431,0.0008459126528049375,754
