train/ent_coef_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef,time/fps,train/critic_loss,time/episodes,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/learning_rate,time/time_elapsed
-182.188232421875,-5.08025625,5028,0.01719881407916546,28,2.135267972946167,4,1257.0,-120.4667739868164,4927,0.0008459126528049375,178
83.89928436279297,-3.944598375,10056,0.0016108142444863915,28,6.219916343688965,8,1257.0,-120.87601470947266,9955,0.0008459126528049375,352
-3.6126604080200195,-3.294094583333333,15084,0.0013544844696298242,26,2.7426962852478027,12,1257.0,-117.13135528564453,14983,0.0008459126528049375,558
-63.145729064941406,-2.978383375,20112,0.0007112341118045151,26,1.1938598155975342,16,1257.0,-113.49617004394531,20011,0.0008459126528049375,769
-8.643741607666016,-2.90570665,25140,0.00038677314296364784,25,3.198667526245117,20,1257.0,-110.31283569335938,25039,0.0008459126528049375,5
14.272195816040039,-2.7455397083333337,30168,0.0012920871376991272,25,5.458760738372803,24,1257.0,-106.49410247802734,30067,0.0008459126528049375,204
11.375052452087402,-2.627441857142857,35196,0.0012084420304745436,25,1.9142463207244873,28,1257.0,-96.30543518066406,35095,0.0008459126528049375,403
357.470703125,-2.5528330625,40224,0.0032152151688933372,25,7.513189315795898,32,1257.0,-70.20076751708984,40123,0.0008459126528049375,601
-32.18550109863281,-2.6518216388888884,45252,0.00939259771257639,25,3.8598766326904297,36,1257.0,-52.812049865722656,45151,0.0008459126528049375,780
-31.353168487548828,-2.6613138,50280,0.0006967572262510657,26,1.509757399559021,40,1257.0,-47.73681640625,50179,0.0008459126528049375,10
-40.17550277709961,-2.587317204545455,55308,0.000678502197843045,26,2.0014472007751465,44,1257.0,-39.52770233154297,55207,0.0008459126528049375,198
-75.5988998413086,-2.539574,60336,0.0011481938418000937,26,6.196162700653076,48,1257.0,-22.064077377319336,60235,0.0008459126528049375,386
2.4217395782470703,-2.508464269230769,65364,0.0004810314567293972,27,1.1478769779205322,52,1257.0,-20.719667434692383,65263,0.0008459126528049375,560
-0.4632764160633087,-2.475776375,70392,0.0005443696863949299,28,1.4033547639846802,56,1257.0,1.2686923742294312,70291,0.0008459126528049375,723
-12.520136833190918,-2.444718583333333,75420,0.00022524602536577731,25,1.1198867559432983,60,1257.0,2.304919719696045,75319,0.0008459126528049375,16
101.2373275756836,-2.4106091406250005,80448,0.0002823467366397381,26,1.0260591506958008,64,1257.0,6.566100120544434,80347,0.0008459126528049375,206
10.032708168029785,-2.388663764705883,85476,0.00019551637524273247,27,0.4466579854488373,68,1257.0,9.812980651855469,85375,0.0008459126528049375,381
54.69662857055664,-2.3665166944444445,90504,0.00036125147016718984,27,0.6028664112091064,72,1257.0,9.937276840209961,90403,0.0008459126528049375,559
-38.47216033935547,-2.3459759342105264,95532,0.0003675154293887317,27,0.9176678657531738,76,1257.0,14.863525390625,95431,0.0008459126528049375,739
