train/ent_coef_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef,time/fps,train/critic_loss,time/episodes,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/learning_rate,time/time_elapsed
-177.82305908203125,-5.10510925,5028,0.01765623316168785,35,1.971782922744751,4,1257.0,-121.99199676513672,4927,0.0008459126528049375,143
-11.031789779663086,-4.068282249999999,10056,0.002312219003215432,34,12.851462364196777,8,1257.0,-123.61370086669922,9955,0.0008459126528049375,291
-20.3946533203125,-3.4970380833333325,15084,0.0022468017414212227,34,6.240599632263184,12,1257.0,-108.2001724243164,14983,0.0008459126528049375,442
-51.83777618408203,-3.1917231875,20112,0.0007516113691963255,32,1.5455143451690674,16,1257.0,-93.50978088378906,20011,0.0008459126528049375,618
-6.131786346435547,-2.9944695,25140,0.0011486468138173223,28,4.195938587188721,20,1257.0,-85.3172607421875,25039,0.0008459126528049375,4
239.8431396484375,-2.871300375,30168,0.0011489163152873516,28,52.96202850341797,24,1257.0,-73.24817657470703,30067,0.0008459126528049375,181
62.71792221069336,-2.8195997142857143,35196,0.00040873754187487066,28,0.971346378326416,28,1257.0,-72.20875549316406,35095,0.0008459126528049375,355
64.21541595458984,-2.71957125,40224,0.0008630318334326148,30,5.057835102081299,32,1257.0,-53.990821838378906,40123,0.0008459126528049375,504
-36.410587310791016,-2.6763890277777778,45252,0.00033189982059411705,31,2.6014204025268555,36,1257.0,-52.704681396484375,45151,0.0008459126528049375,653
-34.091365814208984,-2.6161415,50280,0.0005728136748075485,28,1.124861478805542,40,1257.0,-43.64592742919922,50179,0.0008459126528049375,9
-7.8932390213012695,-2.576090113636363,55308,0.0002012813201872632,28,0.7274296283721924,44,1257.0,-42.16965103149414,55207,0.0008459126528049375,189
-63.7780647277832,-2.5477045416666666,60336,0.0005801437073387206,28,9.489447593688965,48,1257.0,-37.17369842529297,60235,0.0008459126528049375,369
45.57375717163086,-2.5193842692307693,65364,0.0002751231368165463,27,7.37346076965332,52,1257.0,-33.10525894165039,65263,0.0008459126528049375,549
-54.937721252441406,-2.4798180535714285,70392,0.00038522944669239223,28,1.2639727592468262,56,1257.0,-23.503055572509766,70291,0.0008459126528049375,706
15.153627395629883,-2.43864155,75420,0.0007480337517336011,30,1.7538901567459106,60,1257.0,-18.376596450805664,75319,0.0008459126528049375,13
-30.784074783325195,-2.4041844531249996,80448,0.0006684236577711999,30,1.491106390953064,64,1257.0,-16.92266845703125,80347,0.0008459126528049375,176
10.333818435668945,-2.3790505,85476,0.0022709136828780174,30,32.52410888671875,68,1257.0,-2.7553586959838867,85375,0.0008459126528049375,341
-34.961509704589844,-2.3596705138888887,90504,0.0019973409362137318,30,19.2177734375,72,1257.0,10.523963928222656,90403,0.0008459126528049375,505
-32.84458541870117,-2.339563355263158,95532,0.0012604286894202232,30,12.481893539428711,76,1257.0,15.844931602478027,95431,0.0008459126528049375,672
