train/learning_rate,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,train/critic_loss,train/actor_loss,time/fps,train/ent_coef,time/episodes,time/total_timesteps,train/ent_coef_loss,time/time_elapsed
0.0008459126528049375,-4.2236277499999995,4931,1258.0,1.6468908786773682,-121.02802276611328,33,0.01746753230690956,4,5032,-164.37307739257812,149
0.0008459126528049375,-3.1822758749999998,9963,1258.0,5.491235733032227,-123.28639221191406,33,0.0011289491085335612,8,10064,15.301068305969238,302
0.0008459126528049375,-2.5405510833333333,14995,1258.0,65.12538146972656,-117.76397705078125,32,0.0009191150311380625,12,15096,26.848289489746094,469
0.0008459126528049375,-2.1758691875,20027,1258.0,15.446710586547852,-100.17450714111328,32,0.0018907277844846249,16,20128,-89.3392562866211,620
0.0008459126528049375,-1.9983867,25059,1258.0,3.5378360748291016,-97.93962860107422,33,0.0011457568034529686,20,25160,-36.36979293823242,4
0.0008459126528049375,-1.8205930416666665,30091,1258.0,1.9726066589355469,-96.94142150878906,32,0.000730588159058243,24,30192,35.85724639892578,160
0.0008459126528049375,-1.7199500357142854,35123,1258.0,1.8587443828582764,-90.15129852294922,32,0.0009988642996177077,28,35224,-6.329890727996826,312
0.0008459126528049375,-1.62112165625,40155,1258.0,3.0260510444641113,-86.29952239990234,31,0.0007504277746193111,32,40256,-24.114036560058594,476
0.0008459126528049375,-1.556467611111111,45187,1258.0,55.411216735839844,-62.235252380371094,31,0.0008062440319918096,36,45288,361.30419921875,640
0.0008459126528049375,-1.5236060249999999,50219,1258.0,3.7789876461029053,-52.69098663330078,32,0.0013416202273219824,40,50320,-15.668624877929688,9
0.0008459126528049375,-1.4924280454545455,55251,1258.0,5.786985397338867,-45.5807991027832,32,0.0006473097018897533,44,55352,-53.566959381103516,164
0.0008459126528049375,-1.4634735624999997,60283,1258.0,8.045547485351562,-36.60831832885742,32,0.0010184674756601453,48,60384,66.4175796508789,319
0.0008459126528049375,-1.4296259999999998,65315,1258.0,3.67881441116333,-29.17037582397461,32,0.0011813172604888678,52,65416,-3.1214406490325928,474
0.0008459126528049375,-1.4043975,70347,1258.0,77.22816467285156,-30.983482360839844,31,0.0014028075383976102,56,70448,-37.618778228759766,641
0.0008459126528049375,-1.3826650333333332,75379,1258.0,4.177309989929199,-27.541818618774414,26,0.0008177795680239797,60,75480,16.00412940979004,18
0.0008459126528049375,-1.367712796875,80411,1258.0,6.380534648895264,-18.480131149291992,25,0.000932923227082938,64,80512,9.553327560424805,214
0.0008459126528049375,-1.3685151764705883,85443,1258.0,12.055553436279297,-13.247913360595703,25,0.0006908341310918331,68,85544,-5.664689540863037,409
0.0008459126528049375,-1.351846402777778,90475,1258.0,13.893978118896484,-10.340385437011719,25,0.0012280968949198723,72,90576,23.291358947753906,603
0.0008459126528049375,-1.3502641315789474,95507,1258.0,7.349858283996582,0.48944729566574097,25,0.001219784957356751,76,95608,-19.169557571411133,798
