time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/clip_fraction,train/entropy_loss,train/value_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
13,24064,1837,47,-0.024418409913778305,-0.019083539868006483,736,0.2,0.01677344,-3.321147918701172,0.169921875,-43.48696577548981,0.0037596767797367647,0.985382616519928,0.0004092704424510632,-2.5201514210526312,1257.0
13,24576,1837,48,0.03235930949449539,-0.022326901962514967,752,0.2,0.018954393,0.002645432949066162,0.20556640625,-43.46410667896271,0.15929429698735476,0.9841140508651733,0.0004092704424510632,-2.5201514210526312,1257.0
13,25088,1835,49,-0.04654807597398758,-0.029029105950030498,768,0.2,0.023775583,-0.04595935344696045,0.2420654296875,-43.411391735076904,0.010376399819506332,0.9828353524208069,0.0004092704424510632,-2.5201514210526312,1257.0
13,25600,1834,50,-0.029896806925535202,-0.031215516908559948,784,0.2,0.021668755,0.0010080933570861816,0.24853515625,-43.37212550640106,0.0038886813272256404,0.9811810851097107,0.0004092704424510632,-2.5177611499999997,1257.0
14,26112,1833,51,0.003075607120990753,-0.02423290821025148,800,0.2,0.017906256,0.027720630168914795,0.222900390625,-43.30202889442444,0.12480914196930826,0.9784208536148071,0.0004092704424510632,-2.5177611499999997,1257.0
14,26624,1833,52,-0.030921945348381996,-0.025358093094837386,816,0.2,0.017550763,-3.110628128051758,0.22021484375,-43.24127280712128,0.005008381398511119,0.9785247445106506,0.0004092704424510632,-2.5183946190476187,1257.0
14,27136,1832,53,0.014894489198923111,-0.024557134078349918,832,0.2,0.02319244,0.004069983959197998,0.23291015625,-43.23951601982117,0.15465860045515,0.977332592010498,0.0004092704424510632,-2.5183946190476187,1257.0
15,27648,1832,54,-0.0354105606675148,-0.027152913724421524,848,0.2,0.02453646,-0.12571918964385986,0.2276611328125,-43.21210551261902,0.025136804033536464,0.9775975942611694,0.0004092704424510632,-2.5183946190476187,1257.0
15,28160,1832,55,-0.047271978110075,-0.031258646049536765,864,0.2,0.023670964,0.25150078535079956,0.2723388671875,-43.21803617477417,0.006520340757560916,0.9773865342140198,0.0004092704424510632,-2.5197239999999996,1257.0
15,28672,1833,56,-0.020090334117412567,-0.021310955431545153,880,0.2,0.030495442,0.12269645929336548,0.235595703125,-43.19987964630127,0.03530761617003009,0.9771237373352051,0.0004092704424510632,-2.5197239999999996,1257.0
15,29184,1832,57,-0.04212861880660057,-0.030509401054587215,896,0.2,0.021717079,-0.1702972650527954,0.270751953125,-43.21330964565277,0.009094947396079078,0.9784041047096252,0.0004092704424510632,-2.519452956521739,1257.0
16,29696,1833,58,0.0062279291450977325,-0.023679424892179668,912,0.2,0.026452852,0.23275232315063477,0.195556640625,-43.2477822303772,0.12047552759759128,0.978814423084259,0.0004092704424510632,-2.519452956521739,1257.0
16,30208,1833,59,-0.04432418942451477,-0.024120851485349704,928,0.2,0.017545,-0.3918546438217163,0.21533203125,-43.24377417564392,0.010202228164416738,0.9785509705543518,0.0004092704424510632,-2.5168662083333335,1257.0
16,30720,1831,60,0.008509792387485504,-0.026102004310814664,944,0.2,0.019979954,0.38213050365448,0.251708984375,-43.227012634277344,0.10689636645838618,0.9780178666114807,0.0004092704424510632,-2.5168662083333335,1257.0
17,31232,1829,61,-0.03335024416446686,-0.024719764754991047,960,0.2,0.01968194,-0.42061281204223633,0.226318359375,-43.24391222000122,0.014169235393637791,0.9798489809036255,0.0004092704424510632,-2.5168662083333335,1257.0
17,31744,1828,62,-0.04024213179945946,-0.034922312799608335,976,0.2,0.031825647,-0.029584765434265137,0.3162841796875,-43.29951310157776,0.004486232603085227,0.9811941385269165,0.0004092704424510632,-2.513017,1257.0
17,32256,1827,63,-0.005096770823001862,-0.02285726778791286,992,0.2,0.02607105,0.06918591260910034,0.227783203125,-43.30612516403198,0.12366697518154979,0.9806128740310669,0.0004092704424510632,-2.513017,1257.0
17,32768,1823,64,-0.008369522169232368,-0.01566546155663673,1008,0.2,0.014254987,-0.8184832334518433,0.1583251953125,-43.274420619010925,0.014488956629065797,0.979519248008728,0.0004092704424510632,-2.510756423076923,1257.0
18,33280,1820,65,0.027138646692037582,-0.02423604147043079,1024,0.2,0.023210712,0.18575555086135864,0.227294921875,-43.23699724674225,0.10936699341982603,0.9784957766532898,0.0004092704424510632,-2.510756423076923,1257.0
18,33792,1816,66,-0.01913364976644516,-0.023145742597989738,1040,0.2,0.019551903,-0.5927852392196655,0.2435302734375,-43.23465371131897,0.009469271739362739,0.9799290299415588,0.0004092704424510632,-2.510756423076923,1257.0
18,34304,1814,67,-0.03317542374134064,-0.031429056281922385,1056,0.2,0.024064865,-0.009492993354797363,0.3021240234375,-43.27152717113495,0.004316281803767197,0.9799084663391113,0.0004092704424510632,-2.5036672962962965,1257.0
19,34816,1813,68,0.007984884083271027,-0.017545178583532106,1072,0.2,0.016233563,0.05736696720123291,0.158447265625,-43.25982487201691,0.12717818294186145,0.9797390699386597,0.0004092704424510632,-2.5036672962962965,1257.0
19,35328,1811,69,-0.028608543798327446,-0.02342071308521554,1088,0.2,0.019463884,-6.0154829025268555,0.229736328125,-43.259891748428345,0.005772273259935901,0.9797032475471497,0.0004092704424510632,-2.504855035714286,1257.0
19,35840,1808,70,0.01467936858534813,-0.023902611545054242,1104,0.2,0.024198998,0.10619843006134033,0.2264404296875,-43.25821816921234,0.1346522916574031,0.9795264005661011,0.0004092704424510632,-2.504855035714286,1257.0
20,36352,1805,71,-0.03704150766134262,-0.026077742179040797,1120,0.2,0.019807164,-0.5039529800415039,0.228271484375,-43.260340094566345,0.012569786049425602,0.9796066880226135,0.0004092704424510632,-2.504855035714286,1257.0
20,36864,1803,72,-0.024514691904187202,-0.01959499469376169,1136,0.2,0.015349833,-0.06853830814361572,0.206787109375,-43.24766254425049,0.004587242110574152,0.9783971905708313,0.0004092704424510632,-2.505584724137931,1257.0
20,37376,1802,73,0.01514478214085102,-0.020077854293049313,1152,0.2,0.016803088,0.17452871799468994,0.1656494140625,-43.21857714653015,0.1510078669525683,0.978329598903656,0.0004092704424510632,-2.505584724137931,1257.0
21,37888,1801,74,-0.03143693506717682,-0.020408689000760205,1168,0.2,0.012493164,-6.549447536468506,0.1708984375,-43.245595812797546,0.011519422070705332,0.9804044961929321,0.0004092704424510632,-2.506685933333334,1257.0
21,38400,1799,75,0.01361391693353653,-0.02533379613305442,1184,0.2,0.023364421,0.11749815940856934,0.2626953125,-43.29349398612976,0.15642793732695282,0.9805843830108643,0.0004092704424510632,-2.506685933333334,1257.0
21,38912,1798,76,-0.034278374165296555,-0.026622919336659834,1200,0.2,0.020040624,-0.5394221544265747,0.2498779296875,-43.284746408462524,0.009140870504779741,0.9805335402488708,0.0004092704424510632,-2.506685933333334,1257.0
21,39424,1797,77,-0.02547292411327362,-0.022517111428896897,1216,0.2,0.01644678,0.03848922252655029,0.2254638671875,-43.29129421710968,0.006915760022820905,0.9807239174842834,0.0004092704424510632,-2.5118233870967743,1257.0
22,39936,1796,78,-0.003444140776991844,-0.019982195473858155,1232,0.2,0.021884497,0.2600401043891907,0.1832275390625,-43.29282343387604,0.12833714706357569,0.980126142501831,0.0004092704424510632,-2.5118233870967743,1257.0
22,40448,1796,79,-0.019945494830608368,-0.01926224702037871,1248,0.2,0.017033696,-3.751433849334717,0.1873779296875,-43.27984654903412,0.029307977383723482,0.9803330302238464,0.0004092704424510632,-2.51429440625,1257.0
22,40960,1795,80,0.007808573544025421,-0.024303000107465778,1264,0.2,0.026789222,0.07895320653915405,0.2476806640625,-43.29033589363098,0.15323926601558924,0.9799350500106812,0.0004092704424510632,-2.51429440625,1257.0
23,41472,1793,81,-0.03943806141614914,-0.025879572320263833,1280,0.2,0.01916062,-0.5620839595794678,0.2236328125,-43.26858699321747,0.011817683378467336,0.9793546199798584,0.0004092704424510632,-2.51429440625,1257.0
23,41984,1792,82,-0.04111500456929207,-0.02573514889809303,1296,0.2,0.021231435,0.4283342957496643,0.2528076171875,-43.26041042804718,0.011521589156473055,0.979164719581604,0.0004092704424510632,-2.5143838181818183,1257.0
23,42496,1791,83,-0.02006741613149643,-0.022957881330512464,1312,0.2,0.027167248,0.2318151593208313,0.2552490234375,-43.26280653476715,0.04051906312815845,0.979949414730072,0.0004092704424510632,-2.5143838181818183,1257.0
24,43008,1791,84,-0.01743391528725624,-0.020032121217809618,1328,0.2,0.01488885,-0.7749241590499878,0.198486328125,-43.27629327774048,0.013220103632193059,0.9794409871101379,0.0004092704424510632,-2.512221941176471,1257.0
24,43520,1790,85,0.006911557167768478,-0.02562881952326279,1344,0.2,0.024119291,0.22445231676101685,0.202880859375,-43.2616925239563,0.11801619885955006,0.9793873429298401,0.0004092704424510632,-2.512221941176471,1257.0
24,44032,1789,86,-0.03032463788986206,-0.02236819575773552,1360,0.2,0.016264673,0.024269282817840576,0.2020263671875,-43.25313460826874,0.013702465279493481,0.97880619764328,0.0004092704424510632,-2.519969628571429,1257.0
24,44544,1788,87,0.03128691390156746,-0.018756979960016906,1376,0.2,0.018712308,0.5662400126457214,0.178466796875,-43.23751151561737,0.13990524178370833,0.9784427285194397,0.0004092704424510632,-2.519969628571429,1257.0
25,45056,1787,88,-0.03161843121051788,-0.02249031852988992,1392,0.2,0.015645806,-1.5559742450714111,0.183837890625,-43.22733974456787,0.010859305752092041,0.9782350659370422,0.0004092704424510632,-2.519969628571429,1257.0
25,45568,1786,89,-0.05852460116147995,-0.029182930098613724,1408,0.2,0.02250098,-0.04938197135925293,0.291259765625,-43.1795734167099,0.003882477911247406,0.9748293161392212,0.0004092704424510632,-2.5203248333333335,1257.0
25,46080,1784,90,-0.001524847000837326,-0.020918018606607802,1424,0.2,0.018396832,0.20215845108032227,0.1402587890625,-43.08678579330444,0.1431665311101824,0.9731012582778931,0.0004092704424510632,-2.5203248333333335,1257.0
26,46592,1783,91,-0.047594040632247925,-0.02916026077582501,1440,0.2,0.020817,-1.9025239944458008,0.281982421875,-43.03866767883301,0.0048752798102214,0.9714635014533997,0.0004092704424510632,-2.518423675675676,1257.0
26,47104,1783,92,0.010031908750534058,-0.02224857930559665,1456,0.2,0.022578325,0.3287932872772217,0.163330078125,-43.001097679138184,0.17321021971292794,0.9711977243423462,0.0004092704424510632,-2.518423675675676,1257.0
26,47616,1782,93,-0.020273327827453613,-0.024988297183881514,1472,0.2,0.021642255,-0.44871973991394043,0.2454833984375,-42.992087721824646,0.018366191943641752,0.9704230427742004,0.0004092704424510632,-2.518423675675676,1257.0
27,48128,1782,94,-0.04411496967077255,-0.03003530067508109,1488,0.2,0.025105035,-0.19217288494110107,0.275390625,-42.97633421421051,0.004962811501172837,0.9705323576927185,0.0004092704424510632,-2.519451368421053,1257.0
27,48640,1782,95,0.012012138962745667,-0.02037714129255619,1504,0.2,0.015884705,0.24251055717468262,0.1412353515625,-42.984968304634094,0.16439844795968384,0.9704945683479309,0.0004092704424510632,-2.519451368421053,1257.0
27,49152,1782,96,-0.019207550212740898,-0.020413523983734194,1520,0.2,0.01677283,-3.399312973022461,0.19970703125,-42.97848165035248,0.010076572449179366,0.970268726348877,0.0004092704424510632,-2.518106717948718,1257.0
27,49664,1782,97,0.02252351865172386,-0.019244863389758393,1536,0.2,0.017660264,0.24096649885177612,0.1361083984375,-42.97095203399658,0.16976019274443388,0.970137894153595,0.0004092704424510632,-2.518106717948718,1257.0
28,50176,1781,98,-0.03839549422264099,-0.029452453629346564,1552,0.2,0.016436605,-0.8531293869018555,0.2335205078125,-42.952353835105896,0.011705541895935312,0.9688531756401062,0.0004092704424510632,-2.518106717948718,1257.0
28,50688,1781,99,-0.055640339851379395,-0.029782563302433118,1568,0.2,0.021968067,0.028535664081573486,0.2486572265625,-42.93584096431732,0.005106152304506395,0.9696457386016846,0.0004092704424510632,-2.518869625,1257.0
28,51200,1781,100,0.016771160066127777,-0.01906258356757462,1584,0.2,0.017472114,0.2647998332977295,0.2044677734375,-42.95637333393097,0.18115659058094025,0.9694961905479431,0.0004092704424510632,-2.518869625,1257.0
29,51712,1781,101,-0.040037788450717926,-0.025711656795465387,1600,0.2,0.019453898,-5.395557880401611,0.24560546875,-42.95513677597046,0.015267442096956074,0.9704412817955017,0.0004092704424510632,-2.5216765365853657,1257.0
29,52224,1780,102,0.040903277695178986,-0.020132815814577043,1616,0.2,0.016732287,0.12340551614761353,0.1512451171875,-42.98407590389252,0.21675984165631235,0.9708676338195801,0.0004092704424510632,-2.5216765365853657,1257.0
29,52736,1778,103,-0.04034284129738808,-0.032485527684912086,1632,0.2,0.015284845,-0.5597946643829346,0.2811279296875,-42.963021636009216,0.011649672029307112,0.9689403176307678,0.0004092704424510632,-2.5216765365853657,1257.0
29,53248,1779,104,-0.04583284631371498,-0.0348091320192907,1648,0.2,0.023385178,0.005598127841949463,0.3275146484375,-42.8944228887558,0.0037815987270732876,0.9671385288238525,0.0004092704424510632,-2.520518357142857,1257.0
30,53760,1778,105,0.01851525902748108,-0.02392733264423441,1664,0.2,0.022307478,0.08129012584686279,0.1923828125,-42.86716115474701,0.22520243492908776,0.9670922756195068,0.0004092704424510632,-2.520518357142857,1257.0
30,54272,1777,106,-0.0341227725148201,-0.025882168964017183,1680,0.2,0.023631718,-5.682706832885742,0.2630615234375,-42.87558674812317,0.009238754937541671,0.9674637913703918,0.0004092704424510632,-2.5168939534883723,1257.0
30,54784,1776,107,0.054202597588300705,-0.013842573622241616,1696,0.2,0.016938262,0.15886282920837402,0.162109375,-42.88649320602417,0.2687075624708086,0.9680290818214417,0.0004092704424510632,-2.5168939534883723,1257.0
31,55296,1775,108,-0.0334622897207737,-0.026220173109322786,1712,0.2,0.021714568,-0.32047414779663086,0.246337890625,-42.89560580253601,0.020669033867307007,0.9679400324821472,0.0004092704424510632,-2.5168939534883723,1257.0
31,55808,1775,109,0.05424844101071358,-0.0215819727309281,1728,0.2,0.021664772,0.6273177266120911,0.2080078125,-42.87985610961914,0.19577341014519334,0.9672985076904297,0.0004092704424510632,-2.5163389772727274,1257.0
31,56320,1774,110,-0.014078207314014435,-0.02221248192654457,1744,0.2,0.018830672,0.840089738368988,0.24267578125,-42.85553443431854,0.039139632892329246,0.9666081666946411,0.0004092704424510632,-2.5163389772727274,1257.0
32,56832,1773,111,-0.035103894770145416,-0.02782325762382243,1760,0.2,0.016728468,-0.4775819778442383,0.2313232421875,-42.82815504074097,0.021774612017907202,0.9653339385986328,0.0004092704424510632,-2.5106846888888894,1257.0
32,57344,1773,112,0.01741989329457283,-0.018006858517765068,1776,0.2,0.018779814,0.4522213339805603,0.171630859375,-42.798792600631714,0.16390091320499778,0.9648671746253967,0.0004092704424510632,-2.5106846888888894,1257.0
32,57856,1771,113,-0.03981766477227211,-0.028667550068348646,1792,0.2,0.018326793,-0.46562421321868896,0.2584228515625,-42.768638491630554,0.00911138292576652,0.9628064632415771,0.0004092704424510632,-2.513759630434783,1257.0
33,58368,1768,114,0.05022253096103668,-0.017648994136834517,1808,0.2,0.016265696,0.4980182647705078,0.1378173828125,-42.71319842338562,0.1887808796018362,0.9621995687484741,0.0004092704424510632,-2.513759630434783,1257.0
33,58880,1767,115,-0.048538997769355774,-0.03506233380176127,1824,0.2,0.023608211,-2.182640552520752,0.2860107421875,-42.726518034935,0.010454787770868279,0.9632365107536316,0.0004092704424510632,-2.513759630434783,1257.0
33,59392,1767,116,-0.051484741270542145,-0.030737423396203667,1840,0.2,0.021250553,-0.08392608165740967,0.3065185546875,-42.75643825531006,0.003958833731303457,0.9639508724212646,0.0004092704424510632,-2.5113490851063833,1257.0
33,59904,1767,117,0.02901037037372589,-0.024148509954102337,1856,0.2,0.023268275,0.20477324724197388,0.1463623046875,-42.76765787601471,0.285651643993333,0.9640640020370483,0.0004092704424510632,-2.5113490851063833,1257.0
34,60416,1766,118,-0.038358885794878006,-0.0308556234522257,1872,0.2,0.018334571,-3.8014721870422363,0.28125,-42.749154686927795,0.003568580279534217,0.9627048969268799,0.0004092704424510632,-2.509325125,1257.0
34,60928,1766,119,0.051852036267519,-0.01576637476682663,1888,0.2,0.012057731,0.21927505731582642,0.136474609375,-42.710692286491394,0.3419677361380309,0.9621542096138,0.0004092704424510632,-2.509325125,1257.0
34,61440,1765,120,-0.03812473639845848,-0.028440236870665103,1904,0.2,0.019835884,-0.6052143573760986,0.2802734375,-42.68544888496399,0.009092701497138478,0.961047887802124,0.0004092704424510632,-2.509325125,1257.0
35,61952,1765,121,-0.04435856267809868,-0.03638486031559296,1920,0.2,0.026959645,-0.0132673978805542,0.3436279296875,-42.6479457616806,0.005865569168236107,0.9601051807403564,0.0004092704424510632,-2.510443367346939,1257.0
35,62464,1764,122,0.03952436149120331,-0.017497510445537046,1936,0.2,0.013068788,0.21859264373779297,0.128173828125,-42.628464341163635,0.4064151872880757,0.9598376750946045,0.0004092704424510632,-2.510443367346939,1257.0
35,62976,1763,123,-0.03049972467124462,-0.019077682896750048,1952,0.2,0.018769505,-3.585326671600342,0.21875,-42.62625002861023,0.013690360152395442,0.9599879384040833,0.0004092704424510632,-2.51334672,1257.0
35,63488,1763,124,0.06935328245162964,-0.009806525202293415,1968,0.2,0.01618236,0.21204888820648193,0.0924072265625,-42.63039839267731,0.34470833046361804,0.9599786996841431,0.0004092704424510632,-2.51334672,1257.0
36,64000,1763,125,-0.020390570163726807,-0.02850769244832918,1984,0.2,0.028102767,-0.5230013132095337,0.275146484375,-42.62729525566101,0.04431816644500941,0.9601142406463623,0.0004092704424510632,-2.51334672,1257.0
