time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/std,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean
29,12,14848,1186,448,0.20703125,-43.40537869930267,-0.021262362104607746,0.018853752,0.2,0.0004092704424510632,-0.012283772230148315,0.3097233176231384,0.9822803735733032,0.01924484971095808,-2.1241523636363637,1258.0
30,12,15360,1185,464,0.197265625,-43.39619529247284,-0.020682308728282806,0.013871936,0.2,0.0004092704424510632,-0.033890124410390854,0.13505136966705322,0.9815676808357239,0.003557500800525304,-2.1188290000000003,1258.0
31,13,15872,1184,480,0.26220703125,-43.36840212345123,-0.029211301065515727,0.023075595,0.2,0.0004092704424510632,-0.027273254469037056,0.014649808406829834,0.9809193015098572,0.048982947948388755,-2.1188290000000003,1258.0
32,13,16384,1183,496,0.2056884765625,-43.34020531177521,-0.022321801458019763,0.016183564,0.2,0.0004092704424510632,-0.03820643201470375,0.5093656182289124,0.9792453646659851,0.0019360717051313259,-2.1288565384615383,1258.0
33,14,16896,1182,512,0.25439453125,-43.302732825279236,-0.02566463420225773,0.017950926,0.2,0.0004092704424510632,-0.012928144074976444,0.08593368530273438,0.9794987440109253,0.0503223926643841,-2.1288565384615383,1258.0
34,14,17408,1181,528,0.2203369140625,-43.329623222351074,-0.02221922017633915,0.017848056,0.2,0.0004092704424510632,-0.014404731802642345,-0.5996302366256714,0.9805293679237366,0.0035337308727321215,-2.1288565384615383,1258.0
35,15,17920,1181,544,0.2442626953125,-43.32584071159363,-0.02515497148851864,0.021191454,0.2,0.0004092704424510632,-0.022090887650847435,-0.009504437446594238,0.9793351292610168,0.002271810784804984,-2.1218820000000003,1258.0
36,15,18432,1180,560,0.2362060546875,-43.2684987783432,-0.025925369933247566,0.023721851,0.2,0.0004092704424510632,-0.006188711151480675,0.1377352476119995,0.977059006690979,0.05574261781293899,-2.1218820000000003,1258.0
37,16,18944,1179,576,0.21435546875,-43.221940875053406,-0.022090037833550014,0.017309101,0.2,0.0004092704424510632,-0.03381939232349396,0.011822819709777832,0.9768331050872803,0.003924593613191973,-2.1277073333333334,1258.0
38,16,19456,1178,592,0.2420654296875,-43.204806208610535,-0.025143349994323216,0.02087926,0.2,0.0004092704424510632,-0.02481088601052761,0.48002731800079346,0.9756059050559998,0.06144059938378632,-2.1277073333333334,1258.0
39,16,19968,1177,608,0.264404296875,-43.1589720249176,-0.028171068101073615,0.02056365,0.2,0.0004092704424510632,-0.03149855136871338,-1.2164490222930908,0.9740375876426697,0.0039037455644574948,-2.1277073333333334,1258.0
40,17,20480,1177,624,0.2138671875,-43.12399613857269,-0.021640155027853325,0.01798321,0.2,0.0004092704424510632,-0.027839211747050285,0.2842679023742676,0.9735862612724304,0.002878959188819863,-2.132154,1258.0
41,17,20992,1177,640,0.1624755859375,-43.119988322257996,-0.020306837104726583,0.016721249,0.2,0.0004092704424510632,-0.02265741303563118,0.43212175369262695,0.9737706780433655,0.06515577470418066,-2.132154,1258.0
42,18,21504,1176,656,0.191650390625,-43.13696241378784,-0.021692400245228782,0.014806941,0.2,0.0004092704424510632,-0.028512686491012573,-2.927734613418579,0.9749857187271118,0.0022078754227550235,-2.1258456470588234,1258.0
43,18,22016,1176,672,0.1951904296875,-43.173734188079834,-0.021625264547765255,0.017413907,0.2,0.0004092704424510632,0.0037616565823554993,0.20313900709152222,0.9754673838615417,0.08934135327581316,-2.1258456470588234,1258.0
44,19,22528,1176,688,0.212890625,-43.165653467178345,-0.023507750127464533,0.017005593,0.2,0.0004092704424510632,-0.04551095515489578,-1.4073643684387207,0.9747118949890137,0.0025935622688848525,-2.1258456470588234,1258.0
45,19,23040,1175,704,0.26611328125,-43.11077070236206,-0.0332727077184245,0.025585523,0.2,0.0004092704424510632,-0.04094337671995163,0.33903664350509644,0.9717816710472107,0.00415805237571476,-2.1314400555555557,1258.0
46,20,23552,1175,720,0.1966552734375,-43.040831446647644,-0.02031269553117454,0.020659585,0.2,0.0004092704424510632,-0.014938871376216412,0.5148563385009766,0.971479594707489,0.05408789764624089,-2.1314400555555557,1258.0
47,20,24064,1175,736,0.258056640625,-43.04536688327789,-0.03125281402026303,0.016976468,0.2,0.0004092704424510632,-0.0370459109544754,-0.3043879270553589,0.9715891480445862,0.006703457678668201,-2.1307833157894733,1258.0
48,20,24576,1174,752,0.1466064453125,-43.04578495025635,-0.018098782777087763,0.015329401,0.2,0.0004092704424510632,0.017047233879566193,0.3986169695854187,0.9713934659957886,0.08903693233150989,-2.1307833157894733,1258.0
49,21,25088,1174,768,0.23291015625,-43.04481339454651,-0.026538826976320706,0.018132223,0.2,0.0004092704424510632,-0.048146266490221024,-2.5097718238830566,0.9720451235771179,0.0024146553405444138,-2.1307833157894733,1258.0
50,21,25600,1174,784,0.246337890625,-43.07698369026184,-0.026592605834593996,0.021349771,0.2,0.0004092704424510632,-0.049053844064474106,0.24090522527694702,0.9731090664863586,0.0037626672492478974,-2.12574735,1258.0
51,22,26112,1174,800,0.153564453125,-43.08255648612976,-0.018323340176721103,0.02213858,0.2,0.0004092704424510632,-0.01262962818145752,0.4598724842071533,0.9722837209701538,0.06240862741833553,-2.12574735,1258.0
52,22,26624,1174,816,0.2496337890625,-43.07464051246643,-0.02598318675882183,0.018774508,0.2,0.0004092704424510632,-0.028570283204317093,-0.2876929044723511,0.973642110824585,0.004819074500119314,-2.1237400476190476,1258.0
53,23,27136,1173,832,0.2152099609375,-43.104872822761536,-0.02597994831739925,0.020936972,0.2,0.0004092704424510632,-0.015382278710603714,0.6474981904029846,0.9730831980705261,0.0673385743284598,-2.1237400476190476,1258.0
54,23,27648,1173,848,0.2259521484375,-43.05972731113434,-0.025638816703576595,0.017745955,0.2,0.0004092704424510632,-0.028850531205534935,-1.8672981262207031,0.9710915088653564,0.003564218131941743,-2.1237400476190476,1258.0
55,24,28160,1172,864,0.1580810546875,-42.98800444602966,-0.01935789844719693,0.012760052,0.2,0.0004092704424510632,-0.021201113238930702,0.5859538316726685,0.9695248007774353,0.010291640821378678,-2.1201953636363635,1258.0
56,24,28672,1172,880,0.260986328125,-42.94075298309326,-0.023261071735760197,0.040605284,0.2,0.0004092704424510632,-0.024628896266222,0.6077691316604614,0.9676755666732788,0.035725509747862816,-2.1201953636363635,1258.0
57,24,29184,1172,896,0.2236328125,-42.88791859149933,-0.022404571587685496,0.018287852,0.2,0.0004092704424510632,-0.03164367377758026,-1.0718543529510498,0.9668586254119873,0.006093049043556675,-2.117682695652174,1258.0
58,25,29696,1172,912,0.203125,-42.86799943447113,-0.029094799247104675,0.022782505,0.2,0.0004092704424510632,-0.018694479018449783,0.30983614921569824,0.9661688804626465,0.09086279920302331,-2.117682695652174,1258.0
59,25,30208,1171,928,0.2369384765625,-42.80866873264313,-0.030051663023186848,0.018585168,0.2,0.0004092704424510632,-0.04440457373857498,-0.720827579498291,0.9631484746932983,0.002787968554912368,-2.1161879166666666,1258.0
60,26,30720,1171,944,0.1048583984375,-42.74043583869934,-0.017355348769342527,0.014195658,0.2,0.0004092704424510632,0.008408680558204651,0.4689790606498718,0.9625794291496277,0.13825983949936926,-2.1161879166666666,1258.0
61,26,31232,1171,960,0.2763671875,-42.74665653705597,-0.027387240901589394,0.020667594,0.2,0.0004092704424510632,-0.04823090881109238,-0.6312046051025391,0.9633235335350037,0.00354056461219443,-2.1161879166666666,1258.0
62,27,31744,1170,976,0.22802734375,-42.7630090713501,-0.02576328678696882,0.021069022,0.2,0.0004092704424510632,-0.0376238152384758,0.017190515995025635,0.963253378868103,0.0018401031975372462,-2.11665212,1258.0
63,27,32256,1170,992,0.1624755859375,-42.757984042167664,-0.017103307603974827,0.018565547,0.2,0.0004092704424510632,0.008572237566113472,0.027831673622131348,0.9631661176681519,0.2525406073546037,-2.11665212,1258.0
64,27,32768,1170,1008,0.2364501953125,-42.73875141143799,-0.026128171564778313,0.019011978,0.2,0.0004092704424510632,-0.052563250064849854,-1.6162631511688232,0.9617866277694702,0.0026692936844483484,-2.1145872307692306,1258.0
65,28,33280,1170,1024,0.14208984375,-42.69551992416382,-0.01907876717450563,0.019946415,0.2,0.0004092704424510632,0.02487071603536606,0.47188156843185425,0.9608805775642395,0.13003837107680738,-2.1145872307692306,1258.0
66,28,33792,1169,1040,0.241943359375,-42.67584705352783,-0.027315994040691294,0.017770775,0.2,0.0004092704424510632,-0.0389692485332489,-4.123595237731934,0.9606083035469055,0.0026617232542776037,-2.1145872307692306,1258.0
67,29,34304,1169,1056,0.2227783203125,-42.672887682914734,-0.024365949619095773,0.02173347,0.2,0.0004092704424510632,-0.03343287855386734,0.04234284162521362,0.9606900215148926,0.00424031733564334,-2.115032,1258.0
68,29,34816,1169,1072,0.0936279296875,-42.67240333557129,-0.015950020111631602,0.014812353,0.2,0.0004092704424510632,0.014898870140314102,0.15790414810180664,0.9604361653327942,0.17515093775000423,-2.115032,1258.0
69,30,35328,1169,1088,0.246826171875,-42.66482615470886,-0.027846049721119925,0.01838554,0.2,0.0004092704424510632,-0.039266638457775116,-0.9454509019851685,0.9603621363639832,0.0019888854840246495,-2.118913107142857,1258.0
70,30,35840,1169,1104,0.0994873046875,-42.66395962238312,-0.013972136828670045,0.016042197,0.2,0.0004092704424510632,0.0170823372900486,0.41775113344192505,0.9604878425598145,0.23204602231271565,-2.118913107142857,1258.0
71,31,36352,1169,1120,0.304931640625,-42.66643977165222,-0.0320443446689751,0.020607047,0.2,0.0004092704424510632,-0.04199152812361717,-3.2553043365478516,0.9606145024299622,0.0026742718982859515,-2.118913107142857,1258.0
72,31,36864,1169,1136,0.2999267578125,-42.6859792470932,-0.031666686525568366,0.028876103,0.2,0.0004092704424510632,-0.03513909876346588,0.13382786512374878,0.9616840481758118,0.004834732098970562,-2.118661620689655,1258.0
73,31,37376,1169,1152,0.113037109375,-42.708141803741455,-0.015112139604752883,0.020015718,0.2,0.0004092704424510632,0.002674279734492302,0.38163983821868896,0.961712658405304,0.15260146441869438,-2.118661620689655,1258.0
74,32,37888,1169,1168,0.21533203125,-42.69822716712952,-0.020959798188414425,0.017742224,0.2,0.0004092704424510632,-0.023939263075590134,-3.785782814025879,0.9612262845039368,0.008313648839248344,-2.1170974,1258.0
75,32,38400,1168,1184,0.0775146484375,-42.68398332595825,-0.015125146732316352,0.014753258,0.2,0.0004092704424510632,0.004373248666524887,0.3062064051628113,0.9604699015617371,0.20709133939817548,-2.1170974,1258.0
76,33,38912,1168,1200,0.2862548828125,-42.662901163101196,-0.028765348572051153,0.021351498,0.2,0.0004092704424510632,-0.03441739082336426,-0.5725626945495605,0.9600876569747925,0.0035311791943968274,-2.1170974,1258.0
77,33,39424,1168,1216,0.2589111328125,-42.673574447631836,-0.025531739069265313,0.020230558,0.2,0.0004092704424510632,-0.013005860149860382,0.33647996187210083,0.9611794352531433,0.006768594321329147,-2.1214545161290324,1258.0
78,34,39936,1168,1232,0.156005859375,-42.69701170921326,-0.021070984250400215,0.022853695,0.2,0.0004092704424510632,0.009758811444044113,0.6024719476699829,0.9610339999198914,0.11959501367527992,-2.1214545161290324,1258.0
79,34,40448,1167,1248,0.2457275390625,-42.66807019710541,-0.02848751051351428,0.018602535,0.2,0.0004092704424510632,-0.03989206627011299,-1.1189181804656982,0.9593104720115662,0.020705466711660847,-2.12770559375,1258.0
80,35,40960,1167,1264,0.0673828125,-42.625831842422485,-0.013127765036188066,0.012786545,0.2,0.0004092704424510632,0.044909749180078506,0.7769331932067871,0.9589017033576965,0.1648392027709633,-2.12770559375,1258.0
81,35,41472,1167,1280,0.2401123046875,-42.63026165962219,-0.02545457420637831,0.020331427,0.2,0.0004092704424510632,-0.03351321816444397,-7.359637260437012,0.9594584107398987,0.006271454636589624,-2.12770559375,1258.0
82,35,41984,1167,1296,0.2410888671875,-42.65764927864075,-0.025126562133664265,0.021076899,0.2,0.0004092704424510632,-0.024712806567549706,0.5132291316986084,0.9603703618049622,0.009474245773162693,-2.1290223333333333,1258.0
83,36,42496,1167,1312,0.1461181640625,-42.67364823818207,-0.015610274480422959,0.021925587,0.2,0.0004092704424510632,-0.02117893099784851,0.6153695583343506,0.9604530930519104,0.0567554576555267,-2.1290223333333333,1258.0
84,36,43008,1167,1328,0.267822265625,-42.6648108959198,-0.028938333911355585,0.02272832,0.2,0.0004092704424510632,-0.03887439891695976,-1.7830686569213867,0.9600620865821838,0.007448608273989521,-2.1264379411764707,1258.0
85,37,43520,1167,1344,0.0906982421875,-42.66123104095459,-0.016418023136793636,0.0137089575,0.2,0.0004092704424510632,0.0642240047454834,0.4536057710647583,0.9600830078125,0.20739260083064437,-2.1264379411764707,1258.0
86,37,44032,1167,1360,0.279541015625,-42.665740847587585,-0.02754451202781638,0.019642022,0.2,0.0004092704424510632,-0.02868122048676014,-0.9364367723464966,0.9605267643928528,0.0015573093132843496,-2.1256925714285715,1258.0
87,38,44544,1166,1376,0.07568359375,-42.679550886154175,-0.012163252031314187,0.013712034,0.2,0.0004092704424510632,0.02608097344636917,0.4877055287361145,0.9607180953025818,0.21813794574700296,-2.1256925714285715,1258.0
88,38,45056,1166,1392,0.291259765625,-42.67521512508392,-0.03455513299559243,0.02075049,0.2,0.0004092704424510632,-0.03420066088438034,-2.5684385299682617,0.9602941870689392,0.006238375244720373,-2.1256925714285715,1258.0
89,39,45568,1166,1408,0.1929931640625,-42.64873135089874,-0.021090815484058112,0.015072469,0.2,0.0004092704424510632,-0.03702392429113388,0.06390303373336792,0.9590781927108765,0.0019918209600291448,-2.1217124722222227,1258.0
90,39,46080,1166,1424,0.059326171875,-42.615970969200134,-0.014580268354620785,0.014122235,0.2,0.0004092704424510632,0.028040152043104172,0.3565319776535034,0.9584764838218689,0.29419171367771924,-2.1217124722222227,1258.0
91,39,46592,1166,1440,0.23681640625,-42.61057257652283,-0.027865707088494673,0.017036913,0.2,0.0004092704424510632,-0.03757433965802193,-0.7872275114059448,0.9587216377258301,0.002048383263172582,-2.1197323243243247,1258.0
92,40,47104,1166,1456,0.054443359375,-42.61885666847229,-0.009584924962837249,0.0071263844,0.2,0.0004092704424510632,0.058243706822395325,0.3789744973182678,0.9588059186935425,0.36067228694446385,-2.1197323243243247,1258.0
93,40,47616,1166,1472,0.234619140625,-42.62822139263153,-0.024420290254056454,0.016899848,0.2,0.0004092704424510632,-0.042916882783174515,-2.2516229152679443,0.9594975113868713,0.0018090463854605332,-2.1197323243243247,1258.0
94,41,48128,1166,1488,0.279541015625,-42.665491461753845,-0.03252370022528339,0.027101185,0.2,0.0004092704424510632,-0.039746079593896866,-0.14820325374603271,0.9610070586204529,0.003625134369940497,-2.119044368421053,1258.0
95,41,48640,1166,1504,0.052490234375,-42.691750168800354,-0.01239027264091419,0.011727227,0.2,0.0004092704424510632,0.014227034524083138,0.2869429588317871,0.9613720178604126,0.2697236512321979,-2.119044368421053,1258.0
96,42,49152,1166,1520,0.2152099609375,-42.70935249328613,-0.021024876201408915,0.014526451,0.2,0.0004092704424510632,-0.024417193606495857,-1.1648225784301758,0.9624348282814026,0.004740066586236935,-2.119144487179488,1258.0
97,42,49664,1166,1536,0.0526123046875,-42.737372040748596,-0.011360779230017215,0.009538101,0.2,0.0004092704424510632,0.07631589472293854,0.624139666557312,0.9628750681877136,0.28900812449865043,-2.119144487179488,1258.0
98,43,50176,1166,1552,0.2581787109375,-42.720471262931824,-0.02832656179089099,0.019373816,0.2,0.0004092704424510632,-0.05203854292631149,-1.5653560161590576,0.9609315991401672,0.0034767190481943544,-2.119144487179488,1258.0
99,43,50688,1165,1568,0.2642822265625,-42.67270219326019,-0.02946369131677784,0.02066677,0.2,0.0004092704424510632,-0.04545198008418083,0.23448830842971802,0.9607182741165161,0.005618702030915301,-2.1238394749999996,1258.0
100,43,51200,1165,1584,0.0667724609375,-42.67067813873291,-0.009848469300777651,0.009822594,0.2,0.0004092704424510632,0.007331391796469688,0.566278338432312,0.9600066542625427,0.19088072539307177,-2.1238394749999996,1258.0
101,44,51712,1165,1600,0.2962646484375,-42.62601351737976,-0.03383871966798324,0.024474759,0.2,0.0004092704424510632,-0.04521363973617554,-0.33682847023010254,0.9584585428237915,0.009866679392871447,-2.122065585365853,1258.0
102,44,52224,1165,1616,0.065673828125,-42.59438157081604,-0.015854987810598686,0.011710079,0.2,0.0004092704424510632,0.04297451674938202,0.6704703569412231,0.958162248134613,0.3448241171427071,-2.122065585365853,1258.0
103,45,52736,1165,1632,0.2034912109375,-42.61212408542633,-0.02295508082897868,0.015928585,0.2,0.0004092704424510632,-0.028940115123987198,-0.7820806503295898,0.9597545266151428,0.00649337274080608,-2.122065585365853,1258.0
104,45,53248,1165,1648,0.2476806640625,-42.6440886259079,-0.030908061969967093,0.020502836,0.2,0.0004092704424510632,-0.03416543826460838,0.24978256225585938,0.9593852162361145,0.005508739304787014,-2.1193103095238093,1258.0
105,46,53760,1164,1664,0.071533203125,-42.6265172958374,-0.01569539816409815,0.01812233,0.2,0.0004092704424510632,-0.009077675640583038,0.5605219006538391,0.9592068791389465,0.22305846586823463,-2.1193103095238093,1258.0
106,46,54272,1164,1680,0.2489013671875,-42.62277388572693,-0.030633560672868043,0.018597774,0.2,0.0004092704424510632,-0.04434126615524292,-0.15050733089447021,0.9587919116020203,0.013510723016224802,-2.1183573255813952,1258.0
107,47,54784,1164,1696,0.0888671875,-42.6141197681427,-0.0163427605148172,0.016172249,0.2,0.0004092704424510632,0.07968496531248093,0.7666275501251221,0.9585657715797424,0.30078817578032613,-2.1183573255813952,1258.0
108,47,55296,1164,1712,0.248046875,-42.61627805233002,-0.028120834700530395,0.015427768,0.2,0.0004092704424510632,-0.021982183679938316,-2.45392107963562,0.9594072103500366,0.003127530922938604,-2.1183573255813952,1258.0
109,47,55808,1164,1728,0.2249755859375,-42.63857626914978,-0.024613383022369817,0.017580435,0.2,0.0004092704424510632,-0.031071459874510765,0.40617889165878296,0.9590559601783752,0.009469629338127561,-2.118998477272727,1258.0
110,48,56320,1164,1744,0.10302734375,-42.62112295627594,-0.01428001658496214,0.016647868,0.2,0.0004092704424510632,-0.005578199401497841,0.650531530380249,0.9592710733413696,0.11842418077867478,-2.118998477272727,1258.0
111,48,56832,1164,1760,0.250732421875,-42.646666049957275,-0.028033424736349843,0.019540269,0.2,0.0004092704424510632,-0.03628438338637352,-2.226104974746704,0.9604843258857727,0.007575281546451151,-2.1179561999999996,1258.0
112,49,57344,1164,1776,0.0655517578125,-42.67226028442383,-0.013143277959898114,0.0120880725,0.2,0.0004092704424510632,0.11788389086723328,0.4874040484428406,0.9604520201683044,0.3426989570725709,-2.1179561999999996,1258.0
113,49,57856,1164,1792,0.2760009765625,-42.641610503196716,-0.02346277613833081,0.016117923,0.2,0.0004092704424510632,-0.027319109067320824,-1.8961241245269775,0.95846027135849,0.00189172400496318,-2.1179561999999996,1258.0
114,50,58368,1164,1808,0.1328125,-42.595537304878235,-0.015257824619766325,0.014036259,0.2,0.0004092704424510632,0.004430510103702545,0.6064848899841309,0.9580684900283813,0.07430745824240148,-2.118577652173913,1258.0
115,50,58880,1164,1824,0.2747802734375,-42.60771131515503,-0.024112181563396007,0.037925113,0.2,0.0004092704424510632,-0.007455063983798027,0.683918833732605,0.9589748978614807,0.15583268864429556,-2.118577652173913,1258.0
116,51,59392,1164,1840,0.2802734375,-42.61570703983307,-0.029396897472906858,0.019363593,0.2,0.0004092704424510632,-0.04462960734963417,-1.2721240520477295,0.9580714702606201,0.015913837181869894,-2.1171816808510635,1258.0
117,51,59904,1164,1856,0.067138671875,-42.58287751674652,-0.010055093909613788,0.012888534,0.2,0.0004092704424510632,0.07998459786176682,0.5991650819778442,0.9574455618858337,0.325126888230443,-2.1171816808510635,1258.0
118,51,60416,1164,1872,0.2230224609375,-42.54342079162598,-0.025742440528119914,0.017292272,0.2,0.0004092704424510632,-0.042584378272295,-1.536867618560791,0.9548956155776978,0.005327290324203204,-2.1159093958333335,1258.0
119,52,60928,1164,1888,0.06787109375,-42.469796657562256,-0.010288439836585894,0.011718511,0.2,0.0004092704424510632,0.08415399491786957,0.5915011763572693,0.9539338946342468,0.3625004063360393,-2.1159093958333335,1258.0
120,52,61440,1164,1904,0.2540283203125,-42.44252359867096,-0.025425363273825496,0.01953391,0.2,0.0004092704424510632,-0.034036215394735336,-5.059222221374512,0.9527371525764465,0.004266345167707186,-2.1159093958333335,1258.0
121,53,61952,1164,1920,0.2186279296875,-42.403252720832825,-0.021306916343746707,0.014613323,0.2,0.0004092704424510632,-0.019752897322177887,-0.14362680912017822,0.951508641242981,0.0036971254921809305,-2.1167760204081634,1258.0
122,53,62464,1164,1936,0.048583984375,-42.373228788375854,-0.013120835326844826,0.010982299,0.2,0.0004092704424510632,0.04197358340024948,0.31208884716033936,0.9511319994926453,0.451724857557565,-2.1167760204081634,1258.0
123,54,62976,1164,1952,0.2808837890625,-42.35744762420654,-0.02917052959674038,0.02247684,0.2,0.0004092704424510632,-0.0364239439368248,0.026481986045837402,0.9498892426490784,0.004308641073293984,-2.1211865800000003,1258.0
124,54,63488,1164,1968,0.0164794921875,-42.313751220703125,-0.005537829449167475,0.008562431,0.2,0.0004092704424510632,0.07212302088737488,0.6781377792358398,0.9492321610450745,0.4299488989636302,-2.1211865800000003,1258.0
125,54,64000,1164,1984,0.21826171875,-42.27846384048462,-0.021171177650103346,0.015570552,0.2,0.0004092704424510632,-0.0319608636200428,-1.7932443618774414,0.9472677111625671,0.004363677646324504,-2.1211865800000003,1258.0
