time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/std,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean
26,10,13312,1213,400,0.21484375,-43.4567449092865,-0.023751573738991283,0.019584592,0.2,0.0004092704424510632,-0.005464907735586166,0.37607038021087646,0.9840549230575562,0.03617875016061589,-2.1354142,1258.0
27,11,13824,1212,416,0.207275390625,-43.47813856601715,-0.019303309207316488,0.017376248,0.2,0.0004092704424510632,-0.02532828040421009,-0.3326371908187866,0.9841406941413879,0.0022660917984467233,-2.1354142,1258.0
28,11,14336,1211,432,0.1988525390625,-43.45808780193329,-0.023394223884679377,0.015111309,0.2,0.0004092704424510632,-0.030547378584742546,0.6881369948387146,0.9829204678535461,0.003955921696615405,-2.130374818181818,1258.0
29,12,14848,1210,448,0.25146484375,-43.41493499279022,-0.02370834968314739,0.028119063,0.2,0.0004092704424510632,-0.03599255904555321,0.4603509306907654,0.9816436767578125,0.016289330946165137,-2.130374818181818,1258.0
30,12,15360,1210,464,0.2388916015625,-43.36471152305603,-0.02833749770070426,0.01698497,0.2,0.0004092704424510632,-0.035056717693805695,0.012151896953582764,0.9793652296066284,0.004580166059895419,-2.1203724999999998,1258.0
31,13,15872,1209,480,0.211669921875,-43.309438586235046,-0.023870303644798696,0.01995539,0.2,0.0004092704424510632,-0.018208574503660202,0.3480271100997925,0.9788101315498352,0.041795286524575204,-2.1203724999999998,1258.0
32,13,16384,1210,496,0.19384765625,-43.272366404533386,-0.02237860084278509,0.016185619,0.2,0.0004092704424510632,-0.03577430546283722,0.26999229192733765,0.9760884046554565,0.003373959167220164,-2.1131533846153845,1258.0
33,13,16896,1209,512,0.2060546875,-43.195693016052246,-0.020390779769513756,0.014716259,0.2,0.0004092704424510632,-0.008283650502562523,0.6609706878662109,0.9750598669052124,0.04276262526400387,-2.1131533846153845,1258.0
34,14,17408,1208,528,0.207275390625,-43.17359912395477,-0.023434496513800696,0.012765059,0.2,0.0004092704424510632,-0.03511839359998703,-0.7493811845779419,0.9743724465370178,0.0038347738154698163,-2.1131533846153845,1258.0
35,14,17920,1207,544,0.2388916015625,-43.15254068374634,-0.024844048130034935,0.020762179,0.2,0.0004092704424510632,-0.03200797736644745,-0.08965432643890381,0.9736310839653015,0.003161587010254152,-2.1120370714285714,1258.0
36,15,18432,1207,560,0.15966796875,-43.151938915252686,-0.01803230853693094,0.014128441,0.2,0.0004092704424510632,-0.003714241087436676,0.19099968671798706,0.9746747016906738,0.06456160312518477,-2.1120370714285714,1258.0
37,15,18944,1206,576,0.2286376953125,-43.15124011039734,-0.027112916577607393,0.017172582,0.2,0.0004092704424510632,-0.0312051884829998,-0.022780656814575195,0.9726450443267822,0.003977714681241196,-2.1051272666666665,1258.0
38,16,19456,1206,592,0.22314453125,-43.08567011356354,-0.024281766498461366,0.021535672,0.2,0.0004092704424510632,-0.011613799259066582,0.509351372718811,0.9716561436653137,0.060176055994816124,-2.1051272666666665,1258.0
39,16,19968,1206,608,0.26513671875,-43.063555002212524,-0.027790774867753498,0.017357364,0.2,0.0004092704424510632,-0.03566328436136246,-1.0274231433868408,0.9706284403800964,0.003485033073957311,-2.1051272666666665,1258.0
40,16,20480,1206,624,0.309326171875,-43.048571825027466,-0.029858306457754225,0.026452746,0.2,0.0004092704424510632,-0.05021662637591362,0.2366398572921753,0.9716312885284424,0.0033166677167173475,-2.104139625,1258.0
41,17,20992,1205,640,0.166748046875,-43.087037324905396,-0.019899342994904146,0.021206688,0.2,0.0004092704424510632,0.0026139914989471436,0.4284687638282776,0.9725160002708435,0.0671521911281161,-2.104139625,1258.0
42,17,21504,1205,656,0.2760009765625,-43.101065158843994,-0.03486756102211075,0.016959917,0.2,0.0004092704424510632,-0.04336744174361229,-0.8878809213638306,0.9722714424133301,0.0025501328564132564,-2.1056369411764706,1258.0
43,18,22016,1204,672,0.1751708984375,-43.08409404754639,-0.022488827016786672,0.024231825,0.2,0.0004092704424510632,-0.011962123215198517,0.40679216384887695,0.9718108773231506,0.07545113214291632,-2.1056369411764706,1258.0
44,18,22528,1203,688,0.2144775390625,-43.081092953681946,-0.02297670407278929,0.017033823,0.2,0.0004092704424510632,-0.0374763049185276,-1.6248788833618164,0.972156286239624,0.0028795530524803326,-2.1056369411764706,1258.0
45,19,23040,1203,704,0.2506103515625,-43.098533034324646,-0.025507163227302954,0.02019039,0.2,0.0004092704424510632,-0.041248876601457596,0.37996602058410645,0.9726492166519165,0.003991342673543841,-2.093629388888889,1258.0
46,19,23552,1203,720,0.1844482421875,-43.09912991523743,-0.020581357544870116,0.019364016,0.2,0.0004092704424510632,0.0009032376110553741,0.5595605373382568,0.9725865721702576,0.0781492501264438,-2.093629388888889,1258.0
47,19,24064,1203,736,0.249755859375,-43.090258717536926,-0.025294346269220114,0.019365279,0.2,0.0004092704424510632,-0.039429739117622375,-0.5157908201217651,0.9720180034637451,0.004416871786816046,-2.0963188947368425,1258.0
48,20,24576,1203,752,0.1893310546875,-43.061684012413025,-0.017504523799289018,0.015446217,0.2,0.0004092704424510632,0.027270428836345673,0.46391814947128296,0.9705258011817932,0.09829145611729473,-2.0963188947368425,1258.0
49,20,25088,1202,768,0.2862548828125,-43.02668833732605,-0.032071561698103324,0.019518662,0.2,0.0004092704424510632,-0.03174104541540146,-3.3662467002868652,0.9705119729042053,0.002987972904520575,-2.0963188947368425,1258.0
50,21,25600,1202,784,0.1898193359375,-43.06226396560669,-0.019230962163419463,0.014828252,0.2,0.0004092704424510632,-0.029718512669205666,0.3291025161743164,0.9728072881698608,0.0037357626351877116,-2.09244215,1258.0
51,21,26112,1202,800,0.156005859375,-43.1156769990921,-0.019084511484834366,0.018743956,0.2,0.0004092704424510632,-0.015181159600615501,0.5184904336929321,0.9729821681976318,0.06967988453106955,-2.09244215,1258.0
52,22,26624,1201,816,0.23974609375,-43.10667896270752,-0.02910631662234664,0.018229965,0.2,0.0004092704424510632,-0.03826769441366196,-1.1384646892547607,0.9727382659912109,0.006430049717891961,-2.0906302857142856,1258.0
53,22,27136,1201,832,0.135986328125,-43.10297226905823,-0.016667047595547047,0.0179459,0.2,0.0004092704424510632,-0.0005241334438323975,0.5806951522827148,0.9727335572242737,0.10118457896169275,-2.0906302857142856,1258.0
54,23,27648,1201,848,0.2801513671875,-43.10080873966217,-0.027229649800574407,0.019358713,0.2,0.0004092704424510632,-0.0392422117292881,-1.4410512447357178,0.9721959829330444,0.001686783029072103,-2.0906302857142856,1258.0
55,23,28160,1200,864,0.222412109375,-43.085466623306274,-0.02832128845329862,0.016997581,0.2,0.0004092704424510632,-0.033755529671907425,0.4239976406097412,0.9720824360847473,0.007994554689503275,-2.090369818181818,1258.0
56,23,28672,1200,880,0.2325439453125,-43.06713891029358,-0.02273060732113663,0.033570997,0.2,0.0004092704424510632,-0.03433088958263397,0.4073179364204407,0.9704625606536865,0.047196759667713195,-2.090369818181818,1258.0
57,24,29184,1200,896,0.203369140625,-43.041021943092346,-0.02338870173844043,0.017991789,0.2,0.0004092704424510632,-0.02635888010263443,-1.2274205684661865,0.971686065196991,0.008148315173457377,-2.0926764782608696,1258.0
58,24,29696,1200,912,0.1507568359375,-43.08144676685333,-0.019361656537512317,0.015835196,0.2,0.0004092704424510632,-0.010055219754576683,0.4811363220214844,0.971840500831604,0.08734414563514292,-2.0926764782608696,1258.0
59,25,30208,1200,928,0.24609375,-43.063112616539,-0.027464788174256682,0.020491721,0.2,0.0004092704424510632,-0.019993571564555168,-1.141533613204956,0.9709312915802002,0.0021260512658045627,-2.091344375,1258.0
60,25,30720,1200,944,0.110107421875,-43.037179470062256,-0.01816238072933629,0.015765041,0.2,0.0004092704424510632,0.001685943454504013,0.3049166202545166,0.9702594876289368,0.14906321361195296,-2.091344375,1258.0
61,26,31232,1199,960,0.26171875,-43.01731896400452,-0.02570632961578667,0.022033513,0.2,0.0004092704424510632,-0.029645413160324097,-1.0794172286987305,0.9698264598846436,0.003756354439246934,-2.091344375,1258.0
62,26,31744,1199,976,0.23193359375,-42.99444353580475,-0.025551335673299036,0.01786682,0.2,0.0004092704424510632,-0.04281419515609741,0.12204599380493164,0.9689064621925354,0.002625908124173293,-2.09282996,1258.0
63,26,32256,1199,992,0.085693359375,-42.97155582904816,-0.013416546309599653,0.016853359,0.2,0.0004092704424510632,0.014655513688921928,0.3672431707382202,0.9684844613075256,0.13630053238011897,-2.09282996,1258.0
64,27,32768,1199,1008,0.220703125,-42.96544277667999,-0.025062966073164716,0.013692939,0.2,0.0004092704424510632,-0.04134976863861084,-1.6838281154632568,0.9686758518218994,0.0033985808986471966,-2.086061692307692,1258.0
65,27,33280,1198,1024,0.07568359375,-42.972408294677734,-0.015898862766334787,0.014144717,0.2,0.0004092704424510632,0.0039101652801036835,0.4495214819908142,0.9687990546226501,0.18797975010238588,-2.086061692307692,1258.0
66,28,33792,1198,1040,0.2060546875,-42.97019815444946,-0.018502345774322748,0.016449109,0.2,0.0004092704424510632,-0.009403171949088573,-2.73179292678833,0.9685528874397278,0.005949882404820528,-2.086061692307692,1258.0
67,28,34304,1198,1056,0.219482421875,-42.96377217769623,-0.022478085913462564,0.013367254,0.2,0.0004092704424510632,-0.0329112708568573,0.0989028811454773,0.9684908390045166,0.003431342433032114,-2.0784865925925926,1258.0
68,29,34816,1198,1072,0.054931640625,-42.9564813375473,-0.010376367630669847,0.011919918,0.2,0.0004092704424510632,0.013688696548342705,0.3714821934700012,0.9680942296981812,0.1654586405493319,-2.0784865925925926,1258.0
69,29,35328,1197,1088,0.2108154296875,-42.93203330039978,-0.023459186690161005,0.018027864,0.2,0.0004092704424510632,-0.03909687325358391,-2.571409225463867,0.96709144115448,0.003937165820389055,-2.0810925,1258.0
70,29,35840,1197,1104,0.071533203125,-42.912901401519775,-0.014655066275736317,0.0160091,0.2,0.0004092704424510632,0.011904077604413033,0.41588759422302246,0.9669749140739441,0.1663724211975932,-2.0810925,1258.0
71,30,36352,1197,1120,0.2606201171875,-42.902594327926636,-0.028642919525736943,0.021407362,0.2,0.0004092704424510632,-0.03256233409047127,-3.833984851837158,0.966408908367157,0.0018224900541099487,-2.0810925,1258.0
72,30,36864,1197,1136,0.31591796875,-42.89123582839966,-0.0339430499880109,0.027038116,0.2,0.0004092704424510632,-0.0489521324634552,0.21478307247161865,0.9664732217788696,0.0040416404663119465,-2.076947172413793,1258.0
73,31,37376,1197,1152,0.0811767578125,-42.8902291059494,-0.014744871950824745,0.013485428,0.2,0.0004092704424510632,0.011898137629032135,0.5215275287628174,0.9660313725471497,0.1454462348483503,-2.076947172413793,1258.0
74,31,37888,1196,1168,0.2679443359375,-42.872979521751404,-0.03097468776104506,0.024191,0.2,0.0004092704424510632,-0.04741686210036278,-3.714871406555176,0.9654281735420227,0.005330312262231018,-2.074907666666667,1258.0
75,32,38400,1196,1184,0.0562744140625,-42.860121846199036,-0.010310194156772923,0.013891659,0.2,0.0004092704424510632,0.09077941626310349,0.40817612409591675,0.9656313061714172,0.19029798149131238,-2.074907666666667,1258.0
76,32,38912,1196,1200,0.227783203125,-42.850817799568176,-0.02375731591018848,0.017970975,0.2,0.0004092704424510632,-0.024306440725922585,0.0484047532081604,0.9645606279373169,0.002034232529695146,-2.074907666666667,1258.0
77,32,39424,1196,1216,0.244384765625,-42.810168623924255,-0.024910577340051532,0.018952817,0.2,0.0004092704424510632,-0.03462841361761093,0.40201157331466675,0.9632992148399353,0.006733657268341631,-2.0748312580645165,1258.0
78,33,39936,1195,1232,0.1395263671875,-42.77644407749176,-0.02050467039225623,0.016383493,0.2,0.0004092704424510632,-0.01474541425704956,0.6402233839035034,0.9625034928321838,0.10938855109270662,-2.0748312580645165,1258.0
79,33,40448,1195,1248,0.215576171875,-42.7628231048584,-0.023981644029845484,0.018167011,0.2,0.0004092704424510632,-0.02623721957206726,-1.0413506031036377,0.9625319242477417,0.013816834834869951,-2.07358125,1258.0
80,34,40960,1195,1264,0.072998046875,-42.76029622554779,-0.008320526576426346,0.014463431,0.2,0.0004092704424510632,0.03242852911353111,0.7650802731513977,0.9621938467025757,0.16424772678874433,-2.07358125,1258.0
81,34,41472,1195,1280,0.2581787109375,-42.76087701320648,-0.027034256228944287,0.019117113,0.2,0.0004092704424510632,-0.04112192243337631,-5.455292701721191,0.9631615877151489,0.0034610946240718476,-2.07358125,1258.0
82,35,41984,1195,1296,0.194580078125,-42.78813982009888,-0.02348216000245884,0.015086005,0.2,0.0004092704424510632,-0.0213256124407053,0.4744858741760254,0.9632890224456787,0.01766750102979131,-2.069066696969697,1258.0
83,35,42496,1195,1312,0.1932373046875,-42.78006374835968,-0.021379637881182134,0.021029452,0.2,0.0004092704424510632,-0.024163847789168358,0.6731843948364258,0.9629269242286682,0.05483982333680615,-2.069066696969697,1258.0
84,35,43008,1195,1328,0.216552734375,-42.74125695228577,-0.02476676223159302,0.019418364,0.2,0.0004092704424510632,-0.024328596889972687,-2.254042387008667,0.9607173800468445,0.006859728251583874,-2.064884529411765,1258.0
85,36,43520,1195,1344,0.0767822265625,-42.69342625141144,-0.014421480504097417,0.015676431,0.2,0.0004092704424510632,0.05173218250274658,0.47815799713134766,0.9607080221176147,0.20198736665770411,-2.064884529411765,1258.0
86,36,44032,1195,1360,0.202392578125,-42.717169880867004,-0.023014457692625,0.01658679,0.2,0.0004092704424510632,-0.03968013450503349,-0.9594948291778564,0.9617776274681091,0.0018571588025224628,-2.057944685714286,1258.0
87,37,44544,1195,1376,0.07666015625,-42.738789796829224,-0.008455515475361608,0.010859874,0.2,0.0004092704424510632,0.04432830214500427,0.47509390115737915,0.9618044495582581,0.1937096461188048,-2.057944685714286,1258.0
88,37,45056,1195,1392,0.2628173828125,-42.746888518333435,-0.025053374003618956,0.020742368,0.2,0.0004092704424510632,-0.037032049149274826,-1.5375652313232422,0.9628371000289917,0.0036452313943300396,-2.057944685714286,1258.0
89,38,45568,1195,1408,0.2628173828125,-42.774834394454956,-0.029572814964922145,0.016884986,0.2,0.0004092704424510632,-0.03386193886399269,0.10859256982803345,0.9628748893737793,0.0022313733388727996,-2.0566980555555556,1258.0
90,38,46080,1195,1424,0.0380859375,-42.76689577102661,-0.01198034258413827,0.010538957,0.2,0.0004092704424510632,0.015057891607284546,0.39381152391433716,0.9627577066421509,0.2834482553880662,-2.0566980555555556,1258.0
91,38,46592,1195,1440,0.235595703125,-42.76690983772278,-0.026674677326809615,0.017333258,0.2,0.0004092704424510632,-0.03157450258731842,-1.5389161109924316,0.9630206227302551,0.002892046486522304,-2.0550239189189186,1258.0
92,39,47104,1194,1456,0.06689453125,-42.76788568496704,-0.015322789258789271,0.013233422,0.2,0.0004092704424510632,0.02347947657108307,0.5455945730209351,0.962587833404541,0.219642938580364,-2.0550239189189186,1258.0
93,39,47616,1194,1472,0.251953125,-42.75013446807861,-0.028287361143156886,0.018921658,0.2,0.0004092704424510632,-0.04025816544890404,-3.18044376373291,0.9623779654502869,0.002025620633503422,-2.0550239189189186,1258.0
94,40,48128,1194,1488,0.2000732421875,-42.718116760253906,-0.021317644641385414,0.016933998,0.2,0.0004092704424510632,-0.023394718766212463,-0.05866658687591553,0.9603647589683533,0.0039060173367033713,-2.0524116578947367,1258.0
95,40,48640,1194,1504,0.067626953125,-42.66576957702637,-0.014154950826196,0.01191,0.2,0.0004092704424510632,0.01196695864200592,0.3165491819381714,0.9597126245498657,0.2834616503678262,-2.0524116578947367,1258.0
96,41,49152,1195,1520,0.24951171875,-42.67980968952179,-0.02848633132816758,0.017299252,0.2,0.0004092704424510632,-0.02314401976764202,-0.565149188041687,0.9616687297821045,0.002649823531100992,-2.052644,1258.0
97,41,49664,1194,1536,0.0380859375,-42.73746478557587,-0.009142277805949561,0.010080408,0.2,0.0004092704424510632,0.035699568688869476,0.48269104957580566,0.962476372718811,0.30298811942338943,-2.052644,1258.0
98,41,50176,1194,1552,0.2984619140625,-42.74765121936798,-0.029532416810980067,0.023382438,0.2,0.0004092704424510632,-0.050560250878334045,-1.1512672901153564,0.9623984694480896,0.0021242368493403774,-2.052644,1258.0
99,42,50688,1194,1568,0.31298828125,-42.74202764034271,-0.03045926135382615,0.025516931,0.2,0.0004092704424510632,-0.04251394048333168,0.23620706796646118,0.9626173973083496,0.006458845105953515,-2.0526096,1258.0
100,42,51200,1194,1584,0.0462646484375,-42.74702274799347,-0.010456243784574326,0.013635362,0.2,0.0004092704424510632,0.028420964255928993,0.635266900062561,0.9625802040100098,0.20880902116186917,-2.0526096,1258.0
101,43,51712,1194,1600,0.267822265625,-42.74593985080719,-0.02820799555775011,0.020376448,0.2,0.0004092704424510632,-0.03881172835826874,-0.5971838235855103,0.9628881812095642,0.010950439347652718,-2.049922707317073,1258.0
102,43,52224,1194,1616,0.0242919921875,-42.764660358428955,-0.010472061039763503,0.007958503,0.2,0.0004092704424510632,0.06184806674718857,0.6670395135879517,0.9631981253623962,0.3089703479781747,-2.049922707317073,1258.0
103,44,52736,1194,1632,0.2650146484375,-42.769893765449524,-0.027902333822567016,0.018126126,0.2,0.0004092704424510632,-0.034926675260066986,-0.7650765180587769,0.9634756445884705,0.012946095608640462,-2.049922707317073,1258.0
104,44,53248,1194,1648,0.246826171875,-42.75000059604645,-0.029830808198312297,0.019597434,0.2,0.0004092704424510632,-0.03882265463471413,0.45740532875061035,0.9611237049102783,0.008972736206487752,-2.0495112142857144,1258.0
105,45,53760,1194,1664,0.078125,-42.68295931816101,-0.011433741397922859,0.014847936,0.2,0.0004092704424510632,0.010750120505690575,0.69211745262146,0.9601320028305054,0.15582819911651313,-2.0495112142857144,1258.0
106,45,54272,1194,1680,0.2371826171875,-42.67309033870697,-0.02496192918624729,0.014705692,0.2,0.0004092704424510632,-0.028569549322128296,-0.41070759296417236,0.960454523563385,0.014244719612179324,-2.0444212325581392,1258.0
107,45,54784,1194,1696,0.071044921875,-42.68206346035004,-0.013126514866598882,0.019801985,0.2,0.0004092704424510632,0.08603829145431519,0.7836843729019165,0.9607691764831543,0.28017355175688863,-2.0444212325581392,1258.0
108,46,55296,1193,1712,0.23828125,-42.71563458442688,-0.028242246000445448,0.0175652,0.2,0.0004092704424510632,-0.042250048369169235,-1.6968564987182617,0.9630396366119385,0.002841703000740381,-2.0444212325581392,1258.0
109,46,55808,1193,1728,0.2156982421875,-42.76144206523895,-0.023946759349200875,0.016684458,0.2,0.0004092704424510632,-0.01659473031759262,0.47828996181488037,0.962978184223175,0.00860469794133678,-2.0427145909090907,1258.0
110,47,56320,1193,1744,0.1768798828125,-42.74654746055603,-0.018066623655613512,0.026432477,0.2,0.0004092704424510632,-0.012460863217711449,0.7007242441177368,0.9626380205154419,0.11977319337893277,-2.0427145909090907,1258.0
111,47,56832,1192,1760,0.2276611328125,-42.73047935962677,-0.024961099406937137,0.020790763,0.2,0.0004092704424510632,-0.030509591102600098,-2.847468137741089,0.9617562890052795,0.016616656736005098,-2.042296511111111,1258.0
112,48,57344,1192,1776,0.052734375,-42.70337152481079,-0.013401926000369713,0.010303058,0.2,0.0004092704424510632,0.07000476121902466,0.2471892237663269,0.961439847946167,0.3707383321598172,-2.042296511111111,1258.0
113,48,57856,1187,1792,0.2213134765625,-42.70643651485443,-0.02355407559662126,0.02012986,0.2,0.0004092704424510632,-0.03601289168000221,-5.402917861938477,0.9619997143745422,0.0017263304471271113,-2.042296511111111,1258.0
114,49,58368,1187,1808,0.2138671875,-42.725276470184326,-0.02453521287679905,0.018165305,0.2,0.0004092704424510632,-0.021241821348667145,0.5911939740180969,0.9626430869102478,0.06261378771159798,-2.0390588913043475,1258.0
115,49,58880,1187,1824,0.25390625,-42.73162841796875,-0.021786543555208482,0.034523986,0.2,0.0004092704424510632,-0.013925064355134964,0.7515321969985962,0.9624240398406982,0.03218710655346513,-2.0390588913043475,1258.0
116,50,59392,1187,1840,0.2840576171875,-42.70991039276123,-0.02655065017461311,0.019292422,0.2,0.0004092704424510632,-0.03512778878211975,-0.8649178743362427,0.9613515734672546,0.012486119812820107,-2.0372387659574467,1258.0
117,50,59904,1187,1856,0.071044921875,-42.68562126159668,-0.014494749128061812,0.014922946,0.2,0.0004092704424510632,0.04445097967982292,0.7535672187805176,0.9611396193504333,0.3251416962593794,-2.0372387659574467,1258.0
118,50,60416,1187,1872,0.2906494140625,-42.6792072057724,-0.030432040919549763,0.022674315,0.2,0.0004092704424510632,-0.04156094044446945,-1.164921760559082,0.9609830379486084,0.006351502655888908,-2.0356881666666666,1258.0
119,51,60928,1188,1888,0.067138671875,-42.67902755737305,-0.01465057343011722,0.010445377,0.2,0.0004092704424510632,0.05218499153852463,0.7595577239990234,0.9609951376914978,0.2805693568661809,-2.0356881666666666,1258.0
120,51,61440,1188,1904,0.3111572265625,-42.683473110198975,-0.0343544904171722,0.021737583,0.2,0.0004092704424510632,-0.04370341822504997,-4.154380798339844,0.9614431858062744,0.0023022528876026627,-2.0356881666666666,1258.0
121,52,61952,1188,1920,0.30078125,-42.674540400505066,-0.0276741060661152,0.022862079,0.2,0.0004092704424510632,-0.03633223846554756,-0.009544610977172852,0.9600409865379333,0.004566107192658819,-2.0323917551020405,1258.0
122,52,62464,1188,1936,0.030029296875,-42.6323105096817,-0.010093247808981687,0.0083169285,0.2,0.0004092704424510632,0.08924626559019089,0.13588589429855347,0.9594420790672302,0.5011671986430883,-2.0323917551020405,1258.0
123,52,62976,1188,1952,0.224609375,-42.62188446521759,-0.021797494817292318,0.017238181,0.2,0.0004092704424510632,-0.030204134061932564,-0.1605823040008545,0.9589468240737915,0.006754089510650374,-2.0346362599999996,1258.0
124,53,63488,1189,1968,0.0242919921875,-42.61101567745209,-0.007179686130257323,0.008723274,0.2,0.0004092704424510632,0.09075845777988434,0.7933949828147888,0.9587921500205994,0.3992507988587022,-2.0346362599999996,1258.0
125,53,64000,1189,1984,0.2791748046875,-42.60634803771973,-0.026076162786921486,0.019907575,0.2,0.0004092704424510632,-0.024710118770599365,-1.6897640228271484,0.958737313747406,0.007342196724493988,-2.0346362599999996,1258.0
126,54,64512,1188,2000,0.2396240234375,-42.61147856712341,-0.023695032723480836,0.01999426,0.2,0.0004092704424510632,-0.025562824681401253,0.18240171670913696,0.9585705399513245,0.004646759502065834,-2.0327631176470584,1258.0
