time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/loss,train/explained_variance,train/n_updates,train/clip_fraction,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
1272,15872,31,12,0.2,-0.02994769674842246,0.05238691216800362,-43.52244234085083,0.986029326915741,0.0004092704424510632,-0.007997553795576096,0.39204728603363037,480,0.2958984375,0.024032295,-2.1030775,1258.0
1271,16384,32,12,0.2,-0.02482386934570968,0.004702495843957877,-43.496824741363525,0.9851330518722534,0.0004092704424510632,-0.04003305360674858,-6.382192134857178,496,0.2354736328125,0.01713024,-2.0979673846153846,1258.0
1270,16896,33,13,0.2,-0.028402040392393246,0.0680557528976351,-43.46458566188812,0.9833695292472839,0.0004092704424510632,-0.007304653525352478,0.17643111944198608,512,0.2645263671875,0.020082764,-2.0979673846153846,1258.0
1270,17408,34,13,0.2,-0.022508883121190593,0.003234406787669286,-43.4238566160202,0.9831704497337341,0.0004092704424510632,-0.03478332236409187,-5.778536796569824,528,0.2249755859375,0.014567785,-2.0979673846153846,1258.0
1269,17920,35,14,0.2,-0.023856992556829937,0.002903399901697412,-43.455053210258484,0.9855722784996033,0.0004092704424510632,-0.026598695665597916,0.14273601770401,544,0.208740234375,0.013497775,-2.092994214285714,1258.0
1269,18432,36,14,0.2,-0.021870499724172987,0.07314021291676909,-43.50970435142517,0.9861896634101868,0.0004092704424510632,0.008280538022518158,0.17850345373153687,560,0.2398681640625,0.018245015,-2.092994214285714,1258.0
1268,18944,37,14,0.2,-0.021264803654048592,0.008845785778248683,-43.52655506134033,0.9871310591697693,0.0004092704424510632,-0.03370637074112892,-2.8054723739624023,576,0.2076416015625,0.019379415,-2.088855,1258.0
1268,19456,38,15,0.2,-0.024652218067785725,0.06436947931069881,-43.540935754776,0.986459493637085,0.0004092704424510632,-0.00331219844520092,0.19552767276763916,592,0.2650146484375,0.021614192,-2.088855,1258.0
1267,19968,39,15,0.2,-0.029174567986046895,0.0037371837679529563,-43.535513162612915,0.9877800941467285,0.0004092704424510632,-0.02837584912776947,-5.298230171203613,608,0.275634765625,0.017523121,-2.088855,1258.0
1266,20480,40,16,0.2,-0.022934683991479687,0.004553662292892113,-43.56797015666962,0.9875613451004028,0.0004092704424510632,-0.03437133505940437,0.10257172584533691,624,0.2515869140625,0.020318294,-2.0973738125,1258.0
1266,20992,41,16,0.2,-0.0193025236367248,0.07031411922071129,-43.537251114845276,0.9865121245384216,0.0004092704424510632,-0.01542489044368267,0.17968332767486572,640,0.20556640625,0.020116404,-2.0973738125,1258.0
1265,21504,42,16,0.2,-0.02269261426408775,0.010029187687905505,-43.5160117149353,0.9862869381904602,0.0004092704424510632,-0.016567984595894814,-0.30482542514801025,656,0.2408447265625,0.020660173,-2.1003402941176468,1258.0
1264,22016,43,17,0.2,-0.02059564348019194,0.07818309729918838,-43.51626813411713,0.9864739179611206,0.0004092704424510632,0.004325488582253456,0.34981483221054077,672,0.217041015625,0.017051442,-2.1003402941176468,1258.0
1264,22528,44,17,0.2,-0.03151078783412231,0.00556304491328774,-43.51467430591583,0.9863508939743042,0.0004092704424510632,-0.05069534853100777,-4.441281318664551,688,0.3016357421875,0.028236125,-2.1003402941176468,1258.0
1264,23040,45,18,0.2,-0.027320430875988677,0.002666644646524219,-43.51958727836609,0.9868316650390625,0.0004092704424510632,-0.043318040668964386,0.29911595582962036,704,0.25537109375,0.020811176,-2.110222444444444,1258.0
1264,23552,46,18,0.2,-0.027649269315588754,0.10860763501841575,-43.53625178337097,0.9870661497116089,0.0004092704424510632,-0.006090417504310608,0.1665109395980835,720,0.2640380859375,0.030023798,-2.110222444444444,1258.0
1263,24064,47,19,0.2,-0.022118820605101064,0.00827946486970177,-43.55331099033356,0.988369345664978,0.0004092704424510632,-0.03280019760131836,-2.064646005630493,736,0.190185546875,0.01386021,-2.1107229999999997,1258.0
1263,24576,48,19,0.2,-0.025479866046225652,0.09308726992458105,-43.595911741256714,0.9892871975898743,0.0004092704424510632,-0.0028099194169044495,0.31488466262817383,752,0.2518310546875,0.021601308,-2.1107229999999997,1258.0
1262,25088,49,19,0.2,-0.0301795557315927,0.005592827648797538,-43.615838050842285,0.989489734172821,0.0004092704424510632,-0.04198959842324257,-4.520663261413574,768,0.276611328125,0.018988334,-2.1107229999999997,1258.0
1262,25600,50,20,0.2,-0.024789355898974463,0.002365247328270925,-43.5984091758728,0.9884293079376221,0.0004092704424510632,-0.03579460456967354,0.4837627410888672,784,0.240966796875,0.01525276,-2.1085129,1258.0
1262,26112,51,20,0.2,-0.02192664831818547,0.09814237855607644,-43.57637071609497,0.9888080358505249,0.0004092704424510632,0.00019408389925956726,0.1961382031440735,800,0.1864013671875,0.018710624,-2.1085129,1258.0
1262,26624,52,21,0.2,-0.02424030918336939,0.011552275711437687,-43.590917348861694,0.9888376593589783,0.0004092704424510632,-0.02986137382686138,-1.1335639953613281,816,0.23291015625,0.019400736,-2.112854619047619,1258.0
1261,27136,53,21,0.2,-0.027790797801571898,0.07989459240343422,-43.59432303905487,0.9893420934677124,0.0004092704424510632,-0.017527492716908455,0.33245575428009033,832,0.2576904296875,0.02071324,-2.112854619047619,1258.0
1261,27648,54,21,0.2,-0.027750112320063636,0.004276815096091013,-43.61477506160736,0.990181565284729,0.0004092704424510632,-0.03198502957820892,-5.616448402404785,848,0.247802734375,0.018866032,-2.112854619047619,1258.0
1260,28160,55,22,0.2,-0.02435938526468817,0.00292448939580936,-43.64625632762909,0.9914306998252869,0.0004092704424510632,-0.04189825803041458,0.22237902879714966,864,0.291748046875,0.020784024,-2.1063940454545453,1258.0
1260,28672,56,22,0.2,-0.024014687252929434,0.05264987424015999,-43.66730046272278,0.9914991855621338,0.0004092704424510632,-0.0070820581167936325,0.21210843324661255,880,0.319091796875,0.025576059,-2.1063940454545453,1258.0
1259,29184,57,23,0.2,-0.025721336220158264,0.01730770754511468,-43.66470503807068,0.9917072057723999,0.0004092704424510632,-0.03305483236908913,-1.4802279472351074,896,0.2225341796875,0.015154437,-2.104413652173913,1258.0
1259,29696,58,23,0.2,-0.024131900310749188,0.08150615263730288,-43.673863649368286,0.9916401505470276,0.0004092704424510632,-0.008658356964588165,0.45271408557891846,912,0.2254638671875,0.016124982,-2.104413652173913,1258.0
1258,30208,59,23,0.2,-0.0259951013722457,0.0051696660375455394,-43.6898512840271,0.9928417801856995,0.0004092704424510632,-0.0278127770870924,-6.310818195343018,928,0.2452392578125,0.016374592,-2.099386291666667,1258.0
1258,30720,60,24,0.2,-0.020935777603881434,0.12974901066627353,-43.69700360298157,0.9916518330574036,0.0004092704424510632,0.004327571019530296,0.14636927843093872,944,0.1878662109375,0.019370008,-2.099386291666667,1258.0
1258,31232,61,24,0.2,-0.023831353842979297,0.0024955048720585182,-43.68219530582428,0.9926837682723999,0.0004092704424510632,-0.0379885695874691,-2.644639492034912,960,0.244873046875,0.014886403,-2.099386291666667,1258.0
1258,31744,62,25,0.2,-0.024269567540613934,0.0038086020795162767,-43.71647620201111,0.9930513501167297,0.0004092704424510632,-0.03569996356964111,0.13907551765441895,976,0.25048828125,0.020310052,-2.10253732,1258.0
1257,32256,63,25,0.2,-0.022483750333776698,0.12630418629851192,-43.72100758552551,0.9936553835868835,0.0004092704424510632,-0.004922598600387573,0.17875981330871582,992,0.19189453125,0.02287288,-2.10253732,1258.0
1257,32768,64,26,0.2,-0.02282187064702157,0.024402665498200804,-43.73531746864319,0.9933407306671143,0.0004092704424510632,-0.018769215792417526,-0.7792428731918335,1008,0.201904296875,0.016666383,-2.1099471153846157,1258.0
1257,33280,65,26,0.2,-0.022703614289639518,0.1425024145282805,-43.70669233798981,0.9924112558364868,0.0004092704424510632,0.0018394924700260162,0.36531931161880493,1024,0.20458984375,0.02272728,-2.1099471153846157,1258.0
1257,33792,66,26,0.2,-0.021468325241585262,0.008401254839554895,-43.69314479827881,0.9925439357757568,0.0004092704424510632,-0.020434537902474403,-6.577778339385986,1040,0.2318115234375,0.020825341,-2.1099471153846157,1258.0
1256,34304,67,27,0.2,-0.02221642984659411,0.004673092480516061,-43.68537521362305,0.9917756915092468,0.0004092704424510632,-0.03616256266832352,0.03733128309249878,1056,0.21826171875,0.018009469,-2.105275814814815,1258.0
1256,34816,68,27,0.2,-0.02350186101102736,0.14167300972621888,-43.66112756729126,0.9912081360816956,0.0004092704424510632,-0.010328005999326706,0.07197856903076172,1072,0.1951904296875,0.020583645,-2.105275814814815,1258.0
1256,35328,69,28,0.2,-0.02501576162467245,0.01055090909358114,-43.64224696159363,0.9906975030899048,0.0004092704424510632,-0.033112335950136185,-1.6354751586914062,1088,0.236572265625,0.016597556,-2.1021084642857146,1258.0
1256,35840,70,28,0.2,-0.01838741108076647,0.15792564302682877,-43.62373685836792,0.9903222322463989,0.0004092704424510632,0.027878887951374054,0.39385682344436646,1104,0.1563720703125,0.018127277,-2.1021084642857146,1258.0
1255,36352,71,28,0.2,-0.022432335797930136,0.01734147543902509,-43.603814363479614,0.9893955588340759,0.0004092704424510632,-0.03786200284957886,-1.262169361114502,1120,0.1959228515625,0.0151303625,-2.1021084642857146,1258.0
1255,36864,72,29,0.2,-0.02424207908916287,0.003567638537788298,-43.57657289505005,0.988823413848877,0.0004092704424510632,-0.02810516208410263,0.16086596250534058,1136,0.248291015625,0.019119006,-2.101027172413793,1258.0
1255,37376,73,29,0.2,-0.01925159926759079,0.13921130576636642,-43.56400012969971,0.9886888265609741,0.0004092704424510632,-0.006856502965092659,0.30296146869659424,1152,0.1446533203125,0.020961562,-2.101027172413793,1258.0
1255,37888,74,30,0.2,-0.021995462404447608,0.013698282127734274,-43.583030343055725,0.9904884696006775,0.0004092704424510632,-0.03332141041755676,-2.9692955017089844,1168,0.228759765625,0.019071277,-2.109556666666667,1258.0
1255,38400,75,30,0.2,-0.025086244684644043,0.1349052602890879,-43.62447738647461,0.9908350706100464,0.0004092704424510632,0.0026710405945777893,0.43246912956237793,1184,0.2108154296875,0.022895986,-2.109556666666667,1258.0
1254,38912,76,31,0.2,-0.023562221016618423,0.012641498411539942,-43.612950921058655,0.9899523258209229,0.0004092704424510632,-0.02651127800345421,-1.787705421447754,1200,0.241455078125,0.022348795,-2.109556666666667,1258.0
1254,39424,77,31,0.2,-0.026389147620648146,0.003429126903938595,-43.60912573337555,0.9914716482162476,0.0004092704424510632,-0.02563243731856346,0.13096070289611816,1216,0.2723388671875,0.021746732,-2.1018040000000004,1258.0
1254,39936,78,31,0.2,-0.022033136745449156,0.12429663620423526,-43.657185673713684,0.9920855164527893,0.0004092704424510632,0.011741992086172104,0.22705978155136108,1232,0.1514892578125,0.016667468,-2.1018040000000004,1258.0
1254,40448,79,32,0.2,-0.019997871251689503,0.007654597175132949,-43.65709865093231,0.9915580153465271,0.0004092704424510632,-0.03723366558551788,-2.771833658218384,1248,0.1954345703125,0.016330633,-2.10134803125,1258.0
1254,40960,80,32,0.2,-0.019140724471071735,0.12240380723960698,-43.64370000362396,0.9913791418075562,0.0004092704424510632,0.009144596755504608,0.3740808963775635,1264,0.1689453125,0.021004066,-2.10134803125,1258.0
1254,41472,81,33,0.2,-0.024378198519116268,0.004661063736421056,-43.66003942489624,0.9930306077003479,0.0004092704424510632,-0.04386144131422043,-4.095274925231934,1280,0.2171630859375,0.017290525,-2.10134803125,1258.0
1253,41984,82,33,0.2,-0.028938340750755742,0.002915018325438723,-43.70190477371216,0.9934643507003784,0.0004092704424510632,-0.0481111966073513,0.27832460403442383,1296,0.2716064453125,0.021725027,-2.0976700000000004,1258.0
1253,42496,83,33,0.2,-0.026858893950702623,0.11328788823448122,-43.70803141593933,0.9942074418067932,0.0004092704424510632,-0.013961199671030045,0.19422489404678345,1312,0.2379150390625,0.02580015,-2.0976700000000004,1258.0
1253,43008,84,34,0.2,-0.022524737694766372,0.009161758280242793,-43.738810658454895,0.9948760271072388,0.0004092704424510632,-0.025096502155065536,-4.550639629364014,1328,0.2337646484375,0.017820276,-2.1012525,1258.0
1253,43520,85,34,0.2,-0.022755564306862652,0.12292540667112917,-43.741055846214294,0.9942185282707214,0.0004092704424510632,-0.009121347218751907,0.23748940229415894,1344,0.1856689453125,0.020712927,-2.1012525,1258.0
1253,44032,86,35,0.2,-0.022543827231856994,0.006124375366198365,-43.7287563085556,0.9949694871902466,0.0004092704424510632,-0.03155006840825081,-7.794032096862793,1360,0.2232666015625,0.020740258,-2.1072244,1258.0
1253,44544,87,35,0.2,-0.01827628271712456,0.18378905323334038,-43.73981988430023,0.9941273927688599,0.0004092704424510632,0.020764634013175964,0.14471101760864258,1376,0.1639404296875,0.017385356,-2.1072244,1258.0
1253,45056,88,35,0.2,-0.02181686309631914,0.01071298320312053,-43.71545624732971,0.9941986799240112,0.0004092704424510632,-0.037594106048345566,-1.1820621490478516,1392,0.2470703125,0.017678568,-2.1072244,1258.0
1253,45568,89,36,0.2,-0.029158204444684088,0.003160307780490257,-43.70477116107941,0.9928664565086365,0.0004092704424510632,-0.037735991179943085,0.17074942588806152,1408,0.291748046875,0.018681861,-2.104443166666667,1258.0
1253,46080,90,36,0.2,-0.021406100888270885,0.1827267650514841,-43.65962314605713,0.9918076395988464,0.0004092704424510632,0.007813040167093277,0.30275529623031616,1424,0.13134765625,0.020169262,-2.104443166666667,1258.0
1253,46592,91,37,0.2,-0.03179622731113341,0.009581235302903224,-43.620683789253235,0.9898198246955872,0.0004092704424510632,-0.04732048511505127,-17.181520462036133,1440,0.30224609375,0.025136178,-2.1059970000000003,1258.0
1253,47104,92,37,0.2,-0.019859820291458163,0.2757058108691126,-43.569305539131165,0.9891006350517273,0.0004092704424510632,0.03072182834148407,0.07199984788894653,1456,0.1712646484375,0.018056206,-2.1059970000000003,1258.0
1253,47616,93,37,0.2,-0.020194311277009547,0.0042297147228964604,-43.59237849712372,0.9912291765213013,0.0004092704424510632,-0.030622165650129318,-4.664087772369385,1472,0.232177734375,0.018225055,-2.1059970000000003,1258.0
1253,48128,94,38,0.2,-0.0257608994434122,0.0034269347597728483,-43.62983810901642,0.9907835721969604,0.0004092704424510632,-0.03682636469602585,0.11918902397155762,1488,0.2452392578125,0.015975786,-2.1023742368421057,1258.0
1252,48640,95,38,0.2,-0.018862448618165217,0.22571057733148336,-43.60142648220062,0.9896337389945984,0.0004092704424510632,-0.00043632835149765015,0.21456950902938843,1504,0.1229248046875,0.019579465,-2.1023742368421057,1258.0
1252,49152,96,39,0.2,-0.021223069124971516,0.013410042869509198,-43.557971715927124,0.9882107973098755,0.0004092704424510632,-0.026973413303494453,-7.932076454162598,1520,0.2359619140625,0.018388059,-2.098375717948718,1258.0
1252,49664,97,39,0.2,-0.024415774256340228,0.25585443363524973,-43.5187349319458,0.9876604676246643,0.0004092704424510632,0.01215234026312828,0.12662261724472046,1536,0.1844482421875,0.02034292,-2.098375717948718,1258.0
1252,50176,98,40,0.2,-0.024476159756886773,0.016330196405760944,-43.499696373939514,0.986321210861206,0.0004092704424510632,-0.031054377555847168,-1.5683517456054688,1552,0.231201171875,0.016183527,-2.098375717948718,1258.0
1252,50688,99,40,0.2,-0.029209148517111316,0.0037115647646714933,-43.46320331096649,0.9853241443634033,0.0004092704424510632,-0.0329471193253994,0.09220355749130249,1568,0.2440185546875,0.017400714,-2.0981948,1258.0
1252,51200,100,40,0.2,-0.019605261637479998,0.28644876508042216,-43.43729019165039,0.9852004647254944,0.0004092704424510632,-0.0018186531960964203,0.13448619842529297,1584,0.1346435546875,0.016591324,-2.0981948,1258.0
1251,51712,101,41,0.2,-0.023398104603984393,0.05634125415235758,-43.451932072639465,0.9865699410438538,0.0004092704424510632,-0.007827730849385262,-0.6265733242034912,1600,0.2183837890625,0.01901022,-2.0969833658536583,1258.0
1251,52224,102,41,0.2,-0.021625121327815577,0.3121166389901191,-43.47803235054016,0.9865880608558655,0.0004092704424510632,0.020197656005620956,0.3309858441352844,1616,0.186767578125,0.018991759,-2.0969833658536583,1258.0
1251,52736,103,42,0.2,-0.01823594732559286,0.04303800716297701,-43.47329318523407,0.9867348074913025,0.0004092704424510632,-0.007808305323123932,-2.322652578353882,1632,0.171875,0.014495425,-2.0969833658536583,1258.0
1251,53248,104,42,0.2,-0.03356948841246776,0.0038605550580541603,-43.4949893951416,0.988199770450592,0.0004092704424510632,-0.030545227229595184,-0.0019919872283935547,1648,0.3052978515625,0.033605415,-2.0984775476190474,1258.0
1251,53760,105,42,0.2,-0.014566866273526102,0.25845476100221276,-43.535879015922546,0.988801121711731,0.0004092704424510632,0.027274491265416145,0.18549996614456177,1664,0.0987548828125,0.01302273,-2.0984775476190474,1258.0
1251,54272,106,43,0.2,-0.018615222594235092,0.029395787831163034,-43.53984189033508,0.9886839985847473,0.0004092704424510632,-0.012402368709445,-5.566493988037109,1680,0.15869140625,0.013640631,-2.099867023255814,1258.0
1251,54784,107,43,0.2,-0.016384968417696655,0.30381181952543557,-43.540881872177124,0.9891530871391296,0.0004092704424510632,0.026680614799261093,0.07714337110519409,1696,0.09423828125,0.012252057,-2.099867023255814,1258.0
1251,55296,108,44,0.2,-0.02820651140064001,0.005503789194335695,-43.552719950675964,0.989363431930542,0.0004092704424510632,-0.028766267001628876,-4.034262657165527,1712,0.2442626953125,0.01905755,-2.099867023255814,1258.0
1251,55808,109,44,0.2,-0.023341819920460694,0.004194223663944285,-43.54819631576538,0.9882510304450989,0.0004092704424510632,-0.03480466082692146,0.10760200023651123,1728,0.24951171875,0.017584592,-2.098280477272727,1258.0
1251,56320,110,45,0.2,-0.018753674608888105,0.1792500310111791,-43.50590467453003,0.9872087240219116,0.0004092704424510632,-0.003773435950279236,0.17800766229629517,1744,0.1373291015625,0.020589253,-2.098280477272727,1258.0
1250,56832,111,45,0.2,-0.022964510913880076,0.05024825339205563,-43.451998472213745,0.9842504858970642,0.0004092704424510632,-0.01700759120285511,-1.0964207649230957,1760,0.2235107421875,0.019938447,-2.105316822222222,1258.0
1250,57344,112,45,0.2,-0.019250347846536897,0.2016840442083776,-43.367459774017334,0.9834033846855164,0.0004092704424510632,0.02378709986805916,0.5464941263198853,1776,0.1287841796875,0.02032682,-2.105316822222222,1258.0
1250,57856,113,46,0.2,-0.02967752530821599,0.01798846255405806,-43.36155152320862,0.9835289120674133,0.0004092704424510632,-0.03768128156661987,-6.29076623916626,1792,0.2862548828125,0.018968005,-2.105316822222222,1258.0
1250,58368,114,46,0.2,-0.030533858254784718,0.010868470009882003,-43.359471917152405,0.9830882549285889,0.0004092704424510632,-0.035633500665426254,0.26669180393218994,1808,0.28466796875,0.025146272,-2.1024290217391304,1258.0
1250,58880,115,47,0.2,-0.02156911589554511,0.0648101995466277,-43.341493010520935,0.9827170968055725,0.0004092704424510632,-0.00932963564991951,0.17160844802856445,1824,0.24951171875,0.027216073,-2.1024290217391304,1258.0
1250,59392,116,47,0.2,-0.03100579758756794,0.015738093992695212,-43.31273925304413,0.9802595376968384,0.0004092704424510632,-0.04338212311267853,-2.7982001304626465,1840,0.296875,0.021925945,-2.1069588510638297,1258.0
1250,59904,117,47,0.2,-0.02129180020710919,0.16098494385369122,-43.23604607582092,0.9788103699684143,0.0004092704424510632,0.035989612340927124,0.3810388445854187,1856,0.162109375,0.017719764,-2.1069588510638297,1258.0
1250,60416,118,48,0.2,-0.027980487240711227,0.013084529782645404,-43.20867598056793,0.9781779050827026,0.0004092704424510632,-0.0208458099514246,-12.95040225982666,1872,0.239013671875,0.022891738,-2.1100178333333335,1258.0
1250,60928,119,48,0.2,-0.018464678214513697,0.23461746331304312,-43.18476903438568,0.9772683382034302,0.0004092704424510632,0.020894281566143036,0.09455442428588867,1888,0.165283203125,0.013587268,-2.1100178333333335,1258.0
1250,61440,120,49,0.2,-0.027356785838492215,0.0038811856356915087,-43.13968360424042,0.9758331179618835,0.0004092704424510632,-0.03662240505218506,-4.237669944763184,1904,0.25048828125,0.019764733,-2.1100178333333335,1258.0
1250,61952,121,49,0.2,-0.026613297930452973,0.0038449284620583057,-43.11177051067352,0.9753925204277039,0.0004092704424510632,-0.0357731431722641,0.0812687873840332,1920,0.25537109375,0.018731538,-2.1094761224489793,1258.0
1250,62464,122,49,0.2,-0.020636204731999896,0.17199765658006072,-43.089441776275635,0.97442626953125,0.0004092704424510632,0.01220717653632164,0.3176814317703247,1936,0.1546630859375,0.019103874,-2.1094761224489793,1258.0
1250,62976,123,50,0.2,-0.028622819125303067,0.009283608131227084,-43.07569062709808,0.975469172000885,0.0004092704424510632,-0.03828183561563492,-3.9672188758850098,1952,0.2808837890625,0.023578962,-2.10987944,1258.0
1250,63488,124,50,0.2,-0.023575647428515367,0.22441725549288094,-43.107646226882935,0.9758257865905762,0.0004092704424510632,0.023390300571918488,0.3357023596763611,1968,0.16357421875,0.020112265,-2.10987944,1258.0
1250,64000,125,51,0.2,-0.025176726281642914,0.009254498727386817,-43.10515916347504,0.9756818413734436,0.0004092704424510632,-0.01823890581727028,-6.969607353210449,1984,0.2943115234375,0.023019701,-2.10987944,1258.0
