time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/loss,train/explained_variance,train/n_updates,train/clip_fraction,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
1300,7680,15,5,0.2,-0.029388485563686118,0.003301412896689726,-43.69731616973877,0.9910777807235718,0.0004092704424510632,-0.030911216512322426,0.5325457453727722,224,0.2572021484375,0.022696072,-2.1823703333333335,1258.0
1296,8192,16,6,0.2,-0.022655231092358008,0.03377032611751929,-43.68027353286743,0.9900686740875244,0.0004092704424510632,-0.014044522307813168,0.2073988914489746,240,0.2269287109375,0.019176174,-2.1823703333333335,1258.0
1292,8704,17,6,0.2,-0.023746271443087608,0.003636145105701871,-43.656447768211365,0.98989337682724,0.0004092704424510632,-0.03534739091992378,-0.8718228340148926,256,0.24462890625,0.019205809,-2.1823703333333335,1258.0
1290,9216,18,7,0.2,-0.022946565703023225,0.0026706881253630854,-43.64663279056549,0.9892840385437012,0.0004092704424510632,-0.023232312873005867,0.3354851007461548,272,0.2178955078125,0.020307984,-2.1950537142857143,1258.0
1287,9728,19,7,0.2,-0.023290500306757167,0.03960768866818398,-43.6128751039505,0.9878054261207581,0.0004092704424510632,-0.024826940149068832,0.1173599362373352,288,0.242919921875,0.02248998,-2.1950537142857143,1258.0
1285,10240,20,7,0.2,-0.029985323999426328,0.0061204206285765395,-43.57427978515625,0.9870260953903198,0.0004092704424510632,-0.03868628293275833,-0.6865129470825195,304,0.2835693359375,0.025964353,-2.1655577499999996,1258.0
1282,10752,21,8,0.2,-0.024977781053166837,0.037646143580786884,-43.54232156276703,0.9853619933128357,0.0004092704424510632,-0.024740783497691154,0.34648650884628296,320,0.2371826171875,0.01512008,-2.1655577499999996,1258.0
1281,11264,22,8,0.2,-0.021730709820985794,0.005045524223532993,-43.492637395858765,0.9844754338264465,0.0004092704424510632,-0.026913730427622795,-1.2037749290466309,336,0.200439453125,0.015746817,-2.1655577499999996,1258.0
1278,11776,23,9,0.2,-0.023610826901858672,0.0026238787795591634,-43.4571259021759,0.9832006692886353,0.0004092704424510632,-0.025922425091266632,0.21778059005737305,352,0.2283935546875,0.018447395,-2.1545593333333333,1258.0
1276,12288,24,9,0.2,-0.02887524277321063,0.04277398105477914,-43.408103823661804,0.9815477132797241,0.0004092704424510632,-0.021445361897349358,0.1455567479133606,368,0.295166015625,0.02804276,-2.1545593333333333,1258.0
1274,12800,25,10,0.2,-0.02284464995318558,0.00808562885504216,-43.389265298843384,0.9825950860977173,0.0004092704424510632,-0.04065464064478874,-1.3241846561431885,384,0.217041015625,0.014186798,-2.1460589,1258.0
1272,13312,26,10,0.2,-0.030754457926377654,0.05895546782994643,-43.42630636692047,0.9833360314369202,0.0004092704424510632,-0.02853783406317234,0.23791450262069702,400,0.2987060546875,0.02421913,-2.1460589,1258.0
1270,13824,27,10,0.2,-0.023563464463222772,0.004651810995710548,-43.43095242977142,0.9831957221031189,0.0004092704424510632,-0.030385548248887062,-5.106873035430908,416,0.245849609375,0.014133306,-2.1460589,1258.0
1269,14336,28,11,0.2,-0.023813049570890144,0.002606745358207263,-43.431095600128174,0.9832518696784973,0.0004092704424510632,-0.02919248677790165,0.2277001142501831,432,0.2489013671875,0.01918414,-2.128680545454545,1258.0
1268,14848,29,11,0.2,-0.027210640051634982,0.038021188927814364,-43.412139534950256,0.9820865988731384,0.0004092704424510632,-0.021432098001241684,0.07576298713684082,448,0.4278564453125,0.051327765,-2.128680545454545,1258.0
1267,15360,30,12,0.2,-0.024240512226242572,0.010625331633491442,-43.41822075843811,0.9841848611831665,0.0004092704424510632,-0.03689108043909073,-1.1769037246704102,464,0.26416015625,0.025395913,-2.1258157499999997,1258.0
1266,15872,31,12,0.2,-0.025128018780378625,0.053045426320750266,-43.47267937660217,0.9846770167350769,0.0004092704424510632,-0.019914915785193443,0.31544822454452515,480,0.265625,0.020256445,-2.1258157499999997,1258.0
1265,16384,32,12,0.2,-0.03026812951429747,0.00338553783876705,-43.456509590148926,0.983619749546051,0.0004092704424510632,-0.0467858612537384,-3.309399127960205,496,0.2833251953125,0.018799622,-2.135918153846154,1258.0
1264,16896,33,13,0.2,-0.025340294727357104,0.06796545698307455,-43.42519819736481,0.9829157590866089,0.0004092704424510632,-0.016857096925377846,0.1446508765220642,512,0.284423828125,0.021219177,-2.135918153846154,1258.0
1264,17408,34,13,0.2,-0.020340300485258922,0.0037839500546397176,-43.41416823863983,0.98297119140625,0.0004092704424510632,-0.015844101086258888,-2.7415125370025635,528,0.2325439453125,0.013816217,-2.135918153846154,1258.0
1263,17920,35,14,0.2,-0.032268948438286316,0.004231714126945008,-43.40255892276764,0.9820820093154907,0.0004092704424510632,-0.040529828518629074,0.11764305830001831,544,0.2978515625,0.022589177,-2.129892357142857,1258.0
1262,18432,36,14,0.2,-0.022285803977865726,0.06097717012744397,-43.377379179000854,0.9816834330558777,0.0004092704424510632,-0.009096484631299973,0.24932104349136353,560,0.2274169921875,0.018403074,-2.129892357142857,1258.0
1262,18944,37,15,0.2,-0.03266270741005428,0.004062868782057194,-43.3945255279541,0.9834274649620056,0.0004092704424510632,-0.0318334735929966,-7.5279951095581055,576,0.291259765625,0.019481238,-2.120485733333333,1258.0
1261,19456,38,15,0.2,-0.02949879484367557,0.09051403042394668,-43.43956017494202,0.9837359189987183,0.0004092704424510632,0.006922516971826553,0.15481358766555786,592,0.328369140625,0.032293174,-2.120485733333333,1258.0
1260,19968,39,15,0.2,-0.027533200045581907,0.0025029248936334625,-43.45140743255615,0.9846331477165222,0.0004092704424510632,-0.032461632043123245,-3.2496371269226074,608,0.27587890625,0.01771373,-2.120485733333333,1258.0
1260,20480,40,16,0.2,-0.02866657340200618,0.0035961999819846824,-43.484461307525635,0.9857324957847595,0.0004092704424510632,-0.04497026652097702,0.08252722024917603,624,0.308837890625,0.022490287,-2.119040625,1258.0
1260,20992,41,16,0.2,-0.02508985629538074,0.09696892730426043,-43.51119673252106,0.9863146543502808,0.0004092704424510632,-0.003581203520298004,0.12488770484924316,640,0.227783203125,0.022278765,-2.119040625,1258.0
1259,21504,42,17,0.2,-0.030960109070292674,0.021507924160687253,-43.509572863578796,0.9854369163513184,0.0004092704424510632,-0.03723059594631195,-0.34434938430786133,656,0.2796630859375,0.028371718,-2.105117058823529,1258.0
1259,22016,43,17,0.2,-0.019455451605608687,0.08695956319570541,-43.452012062072754,0.9825934171676636,0.0004092704424510632,-0.0027667786926031113,0.34916967153549194,672,0.1795654296875,0.013602664,-2.105117058823529,1258.0
1257,22528,44,17,0.2,-0.02412020176416263,0.009029429267684463,-43.390920758247375,0.9825921058654785,0.0004092704424510632,-0.022172529250383377,-4.16574764251709,688,0.2467041015625,0.016991317,-2.105117058823529,1258.0
1257,23040,45,18,0.2,-0.028867309316410683,0.0028121743380324915,-43.38841462135315,0.981535017490387,0.0004092704424510632,-0.039823632687330246,0.1508028507232666,704,0.240478515625,0.015278536,-2.0957774999999996,1258.0
1257,23552,46,18,0.2,-0.028951112486538477,0.11755886394530535,-43.35077905654907,0.9810936450958252,0.0004092704424510632,-0.010274495929479599,0.10795807838439941,720,0.325927734375,0.024799287,-2.0957774999999996,1258.0
1256,24064,47,19,0.2,-0.02375203149858862,0.007502051179471891,-43.335336327552795,0.9804748296737671,0.0004092704424510632,-0.04105854406952858,-1.793464183807373,736,0.2388916015625,0.017497025,-2.095033736842105,1258.0
1256,24576,48,19,0.2,-0.02427867235383019,0.08293422334827483,-43.316144585609436,0.9802648425102234,0.0004092704424510632,-0.026999128982424736,0.31683075428009033,752,0.23779296875,0.025294635,-2.095033736842105,1258.0
1256,25088,49,19,0.2,-0.02844788954826072,0.007751696328341495,-43.32719385623932,0.9815579056739807,0.0004092704424510632,-0.03584207966923714,-4.821626663208008,768,0.259033203125,0.021346744,-2.095033736842105,1258.0
1255,25600,50,20,0.2,-0.027939541716477834,0.003521601487591397,-43.350911140441895,0.9811374545097351,0.0004092704424510632,-0.03358261659741402,0.07119810581207275,784,0.2703857421875,0.021009527,-2.1019018999999997,1258.0
1254,26112,51,20,0.2,-0.020429902753676288,0.07852733309846371,-43.306955456733704,0.9793960452079773,0.0004092704424510632,-0.022783514112234116,0.11303550004959106,800,0.1881103515625,0.016828682,-2.1019018999999997,1258.0
1253,26624,52,21,0.2,-0.02362440672732191,0.00754097530443687,-43.25694024562836,0.9784237146377563,0.0004092704424510632,-0.025633234530687332,-2.544966459274292,816,0.2276611328125,0.016849503,-2.0962583809523805,1258.0
1253,27136,53,21,0.2,-0.019941623366321437,0.08036737411748618,-43.23179018497467,0.9778180718421936,0.0004092704424510632,-0.005488663911819458,0.24953150749206543,832,0.1876220703125,0.015121763,-2.0962583809523805,1258.0
1253,27648,54,22,0.2,-0.027707752044079825,0.009078055802092422,-43.217862248420715,0.9778850674629211,0.0004092704424510632,-0.03377944231033325,-4.3876633644104,848,0.2314453125,0.020541739,-2.0962583809523805,1258.0
1252,28160,55,22,0.2,-0.02631125572952442,0.004108600813196972,-43.24387717247009,0.9792605042457581,0.0004092704424510632,-0.04584590718150139,0.22640830278396606,864,0.2850341796875,0.022080481,-2.1026496818181815,1258.0
1252,28672,56,22,0.2,-0.024062669719569385,0.06625839689513668,-43.27628815174103,0.9795125722885132,0.0004092704424510632,-0.02545185014605522,0.1675136685371399,880,0.2662353515625,0.03526655,-2.1026496818181815,1258.0
1252,29184,57,23,0.2,-0.020717469058581628,0.010411459748866037,-43.2530757188797,0.9781977534294128,0.0004092704424510632,-0.03046974539756775,-1.691606044769287,896,0.20654296875,0.015603747,-2.1060773478260866,1258.0
1252,29696,58,23,0.2,-0.018407710624160245,0.1000703569734469,-43.210511922836304,0.9768043160438538,0.0004092704424510632,-0.008531294763088226,0.3123946785926819,912,0.168212890625,0.017142368,-2.1060773478260866,1258.0
1252,30208,59,24,0.2,-0.025000747584272176,0.0043682901887223125,-43.17885375022888,0.9768432378768921,0.0004092704424510632,-0.04169297218322754,-6.723417282104492,928,0.236572265625,0.02128498,-2.1061483333333335,1258.0
1251,30720,60,24,0.2,-0.021648969166562892,0.12095431995112449,-43.190443992614746,0.9769412875175476,0.0004092704424510632,0.02674335427582264,0.09887313842773438,944,0.2275390625,0.022120416,-2.1061483333333335,1258.0
1251,31232,61,24,0.2,-0.026312011963455006,0.007773156889015809,-43.18426728248596,0.9763993620872498,0.0004092704424510632,-0.034009985625743866,-2.4697368144989014,960,0.2381591796875,0.02160411,-2.1061483333333335,1258.0
1251,31744,62,25,0.2,-0.028521354193799198,0.003592252229282167,-43.17055106163025,0.9769763350486755,0.0004092704424510632,-0.04242241382598877,0.07534730434417725,976,0.2867431640625,0.021215923,-2.10911232,1258.0
1251,32256,63,25,0.2,-0.020105691932258196,0.11923319916240871,-43.174569964408875,0.9762856960296631,0.0004092704424510632,-0.003731314092874527,0.14322394132614136,992,0.1934814453125,0.018281687,-2.10911232,1258.0
1251,32768,64,26,0.2,-0.022874709859024733,0.0326629220508039,-43.12909686565399,0.9745352864265442,0.0004092704424510632,-0.025370975956320763,-0.03813910484313965,1008,0.2135009765625,0.017129041,-2.104636076923077,1258.0
1251,33280,65,26,0.2,-0.017033476018696092,0.15993945230729878,-43.09244692325592,0.9748756885528564,0.0004092704424510632,0.018458494916558266,0.26736927032470703,1024,0.157470703125,0.016474495,-2.104636076923077,1258.0
1251,33792,66,27,0.2,-0.023221716663101688,0.0068555685502360575,-43.09405958652496,0.9739773273468018,0.0004092704424510632,-0.02722959592938423,-4.984500408172607,1040,0.2200927734375,0.017486792,-2.104636076923077,1258.0
1250,34304,67,27,0.2,-0.018729081697529182,0.0029538578528445214,-43.07718324661255,0.9744289517402649,0.0004092704424510632,-0.023839958012104034,0.23329412937164307,1056,0.2027587890625,0.015917776,-2.105287111111111,1258.0
1251,34816,68,27,0.2,-0.028727112847263925,0.13146429206244648,-43.101430773735046,0.9749260544776917,0.0004092704424510632,-0.012355787679553032,0.13368946313858032,1072,0.2520751953125,0.032413796,-2.105287111111111,1258.0
1251,35328,69,28,0.2,-0.022361566370818764,0.01489936318830587,-43.10503876209259,0.9748359322547913,0.0004092704424510632,-0.04063563793897629,-4.016343593597412,1088,0.210693359375,0.014913358,-2.104197357142857,1258.0
1250,35840,70,28,0.2,-0.025192795976181515,0.18470172910019755,-43.105473279953,0.9750491380691528,0.0004092704424510632,0.006262645125389099,0.11963051557540894,1104,0.1983642578125,0.026753662,-2.104197357142857,1258.0
1250,36352,71,29,0.2,-0.028967840713448822,0.014363127760589123,-43.11488354206085,0.9755004048347473,0.0004092704424510632,-0.033439576625823975,-0.76529860496521,1120,0.28173828125,0.022215828,-2.104197357142857,1258.0
1250,36864,72,29,0.2,-0.025558936060406268,0.002891807751439046,-43.12385594844818,0.9749923944473267,0.0004092704424510632,-0.032715730369091034,0.09474456310272217,1136,0.2452392578125,0.019086603,-2.100571172413793,1258.0
1250,37376,73,29,0.2,-0.016940005916694645,0.1703860256820917,-43.09665369987488,0.974105179309845,0.0004092704424510632,0.024822033941745758,0.24165785312652588,1152,0.1173095703125,0.015397801,-2.100571172413793,1258.0
1250,37888,74,30,0.2,-0.026880030665779486,0.01311982337210793,-43.069788813591,0.9734393954277039,0.0004092704424510632,-0.030156953260302544,-0.8938275575637817,1168,0.221435546875,0.013849948,-2.1025736,1258.0
1251,38400,75,30,0.2,-0.01972719421610236,0.1651662748772651,-43.05577874183655,0.973229169845581,0.0004092704424510632,0.009773487225174904,0.31264758110046387,1184,0.18310546875,0.019049864,-2.1025736,1258.0
1251,38912,76,31,0.2,-0.024272961527458392,0.023771172272972763,-43.04453468322754,0.9726998209953308,0.0004092704424510632,-0.0316271148622036,-1.424058437347412,1200,0.212158203125,0.018229084,-2.1025736,1258.0
1251,39424,77,31,0.2,-0.026488736330065876,0.006907238712301478,-43.04001486301422,0.9732410311698914,0.0004092704424510632,-0.029806993901729584,0.22034859657287598,1216,0.25,0.024803644,-2.1044143548387098,1258.0
1251,39936,78,31,0.2,-0.017204974617925473,0.170006750151515,-43.054548025131226,0.9730726480484009,0.0004092704424510632,-0.003085695207118988,0.3549883961677551,1232,0.1580810546875,0.019155579,-2.1044143548387098,1258.0
1251,40448,79,32,0.2,-0.02022516320721479,0.024437509069684893,-43.01876974105835,0.9708988070487976,0.0004092704424510632,-0.026924725621938705,-1.942030429840088,1248,0.1822509765625,0.018576805,-2.10888925,1258.0
1251,40960,80,32,0.2,-0.027213766195927747,0.15101277572102845,-42.95237183570862,0.9699698090553284,0.0004092704424510632,0.016989612951874733,0.3414459824562073,1264,0.24365234375,0.024336992,-2.10888925,1258.0
1251,41472,81,33,0.2,-0.027703482570359483,0.010167135107622016,-42.93499135971069,0.9694660902023315,0.0004092704424510632,-0.034544434398412704,-4.066281795501709,1280,0.257080078125,0.01990817,-2.10888925,1258.0
1251,41984,82,33,0.2,-0.025008787808474153,0.0032300482562277466,-42.92176270484924,0.9695648550987244,0.0004092704424510632,-0.03397686406970024,-0.2082284688949585,1296,0.256103515625,0.022317268,-2.1076625757575758,1258.0
1250,42496,83,33,0.2,-0.025448593369219452,0.1148223594063893,-42.91977119445801,0.9690815210342407,0.0004092704424510632,-0.01183396764099598,0.11289602518081665,1312,0.2216796875,0.024654044,-2.1076625757575758,1258.0
1250,43008,84,34,0.2,-0.02763864054577425,0.009821934669162147,-42.87854480743408,0.9669924974441528,0.0004092704424510632,-0.045018669217824936,-3.144228458404541,1328,0.2425537109375,0.015176346,-2.1081012058823525,1258.0
1250,43520,85,34,0.2,-0.02203947035013698,0.15183614403940737,-42.81682062149048,0.9660525321960449,0.0004092704424510632,0.01136864349246025,0.11094719171524048,1344,0.287109375,0.019693539,-2.1081012058823525,1258.0
1250,44032,86,35,0.2,-0.026759390479128342,0.007105665194103494,-42.78324556350708,0.9643334150314331,0.0004092704424510632,-0.023336395621299744,-6.7223358154296875,1360,0.2626953125,0.017344441,-2.102418371428571,1258.0
1251,44544,87,35,0.2,-0.019201601171516813,0.17354683845769614,-42.74779975414276,0.9641999006271362,0.0004092704424510632,-0.0018960200250148773,0.13276571035385132,1376,0.17041015625,0.019560572,-2.102418371428571,1258.0
1251,45056,88,36,0.2,-0.025963196472730488,0.013020045240409672,-42.73512351512909,0.9633908867835999,0.0004092704424510632,-0.0275683905929327,-0.8916462659835815,1392,0.243896484375,0.019901773,-2.102418371428571,1258.0
1251,45568,89,36,0.2,-0.028746978845447302,0.004508410042035393,-42.708269119262695,0.9625138640403748,0.0004092704424510632,-0.02756020426750183,-0.056351542472839355,1408,0.2659912109375,0.01875772,-2.1029723888888885,1258.0
1251,46080,90,36,0.2,-0.020712233883386943,0.11347936163656414,-42.69197916984558,0.9626791477203369,0.0004092704424510632,-0.021760959178209305,0.276203989982605,1424,0.17041015625,0.018403374,-2.1029723888888885,1258.0
1251,46592,91,37,0.2,-0.024338337723747827,0.007072641816193936,-42.720080852508545,0.9641768932342529,0.0004092704424510632,-0.041707843542099,-16.669857025146484,1440,0.25390625,0.024062518,-2.103831513513513,1258.0
1251,47104,92,37,0.2,-0.024426017509540543,0.17277494072914124,-42.77424430847168,0.9654519557952881,0.0004092704424510632,0.0037768036127090454,0.133661687374115,1456,0.2130126953125,0.01775292,-2.103831513513513,1258.0
1251,47616,93,38,0.2,-0.018241422745632008,0.005133588470926043,-42.81039214134216,0.9671189188957214,0.0004092704424510632,-0.030186347663402557,-1.8611524105072021,1472,0.1669921875,0.011591754,-2.103831513513513,1258.0
1251,48128,94,38,0.2,-0.025132380993454717,0.004533651903329883,-42.88484990596771,0.9700572490692139,0.0004092704424510632,-0.028952550143003464,0.028689801692962646,1488,0.219482421875,0.01511184,-2.105396315789473,1258.0
1251,48640,95,38,0.2,-0.019820351313683204,0.19753777200821787,-42.96211528778076,0.9713341593742371,0.0004092704424510632,0.006704118102788925,0.13810867071151733,1504,0.13427734375,0.01801357,-2.105396315789473,1258.0
1251,49152,96,39,0.2,-0.024768685172603,0.009783318630070426,-42.99747347831726,0.9725893139839172,0.0004092704424510632,-0.03785009682178497,-5.799835681915283,1520,0.2398681640625,0.020591311,-2.1042065641025633,1258.0
1251,49664,97,39,0.2,-0.01911235711304471,0.20746160857379436,-43.01372408866882,0.9718120098114014,0.0004092704424510632,0.03680261969566345,0.12898945808410645,1536,0.17138671875,0.01869183,-2.1042065641025633,1258.0
1250,50176,98,40,0.2,-0.026696289685787633,0.008909967946237884,-42.978639245033264,0.9705928564071655,0.0004092704424510632,-0.034759603440761566,-1.2750108242034912,1552,0.2728271484375,0.021743594,-2.1042065641025633,1258.0
1251,50688,99,40,0.2,-0.022750967502361163,0.0034378212003502995,-42.919891715049744,0.9683334231376648,0.0004092704424510632,-0.028931772336363792,0.1072954535484314,1568,0.21044921875,0.013034603,-2.099773625,1258.0
1250,51200,100,40,0.2,-0.01696133917721454,0.21240356983616948,-42.86712050437927,0.9680537581443787,0.0004092704424510632,0.009087037295103073,0.22848933935165405,1584,0.1240234375,0.016084595,-2.099773625,1258.0
1250,51712,101,41,0.2,-0.025449767883401364,0.02909853123128414,-42.90120196342468,0.9706361889839172,0.0004092704424510632,-0.02482111006975174,-0.5131416320800781,1600,0.2579345703125,0.02235876,-2.09690256097561,1258.0
1250,52224,102,41,0.2,-0.023521646566223353,0.18942848057486117,-42.970107674598694,0.9715721607208252,0.0004092704424510632,0.00546351820230484,0.3624870181083679,1616,0.1766357421875,0.020759894,-2.09690256097561,1258.0
1250,52736,103,42,0.2,-0.023184588266303763,0.019569276191759855,-42.99582290649414,0.9728752970695496,0.0004092704424510632,-0.02760487049818039,-2.8470826148986816,1632,0.2059326171875,0.015885971,-2.09690256097561,1258.0
1250,53248,104,42,0.2,-0.02734711952507496,0.0036797669308725744,-43.06438994407654,0.9753813147544861,0.0004092704424510632,-0.03859095275402069,0.04904484748840332,1648,0.2327880859375,0.01687489,-2.094716785714286,1258.0
1250,53760,105,42,0.2,-0.019720025680726394,0.23220494529232383,-43.12878227233887,0.9765371680259705,0.0004092704424510632,0.02012711577117443,0.1682136058807373,1664,0.1331787109375,0.014802163,-2.094716785714286,1258.0
1250,54272,106,43,0.2,-0.025941423897165805,0.008813146137981676,-43.18380260467529,0.9794905781745911,0.0004092704424510632,-0.03895006701350212,-4.545787334442139,1680,0.248291015625,0.018683905,-2.0953398837209307,1258.0
1250,54784,107,43,0.2,-0.02710419867071323,0.2612797871697694,-43.264968276023865,0.9807322025299072,0.0004092704424510632,0.029844090342521667,0.1545398235321045,1696,0.1617431640625,0.020480644,-2.0953398837209307,1258.0
1250,55296,108,44,0.2,-0.023975725183845498,0.013087677070870996,-43.26847839355469,0.9799759984016418,0.0004092704424510632,-0.030973799526691437,-5.064979076385498,1712,0.199462890625,0.01344358,-2.0953398837209307,1258.0
1250,55808,109,44,0.2,-0.02516220705001615,0.004425043232913595,-43.27334702014923,0.9812114834785461,0.0004092704424510632,-0.02553264982998371,0.10455560684204102,1728,0.2906494140625,0.025157997,-2.0989912954545455,1258.0
1250,56320,110,45,0.2,-0.018231755850138143,0.21505701052956283,-43.31190645694733,0.9818950295448303,0.0004092704424510632,0.004831209778785706,0.1672734022140503,1744,0.140380859375,0.01850271,-2.0989912954545455,1258.0
1250,56832,111,45,0.2,-0.030667458777315915,0.026350470492616296,-43.341649770736694,0.9837700128555298,0.0004092704424510632,-0.01584090292453766,-1.2438805103302002,1760,0.280029296875,0.022754848,-2.099684044444445,1258.0
1250,57344,112,45,0.2,-0.016495224757818505,0.23228187719359994,-43.38553297519684,0.9843471646308899,0.0004092704424510632,0.030291998758912086,0.25097811222076416,1776,0.13232421875,0.015803741,-2.099684044444445,1258.0
1250,57856,113,46,0.2,-0.03013406353420578,0.0058010845896205865,-43.370266914367676,0.9825970530509949,0.0004092704424510632,-0.028748558834195137,-6.196374416351318,1792,0.2725830078125,0.018362496,-2.099684044444445,1258.0
1250,58368,114,46,0.2,-0.03211233112961054,0.006762040808098391,-43.319591999053955,0.9809475541114807,0.0004092704424510632,-0.04066237062215805,0.3356572985649109,1808,0.300537109375,0.021579716,-2.1003580217391304,1258.0
1250,58880,115,47,0.2,-0.023567924334201962,0.11504378076642752,-43.28880536556244,0.9807686805725098,0.0004092704424510632,-0.004251990467309952,0.15161919593811035,1824,0.270751953125,0.028229766,-2.1003580217391304,1258.0
1250,59392,116,47,0.2,-0.02232493503834121,0.015469403238967061,-43.30017638206482,0.9819616079330444,0.0004092704424510632,-0.024398306384682655,-1.8819196224212646,1840,0.247802734375,0.017009288,-2.1008560000000003,1258.0
1250,59904,117,47,0.2,-0.013519888554583304,0.22875586920417845,-43.32660627365112,0.9820452332496643,0.0004092704424510632,0.024181824177503586,0.18816477060317993,1856,0.088623046875,0.015868496,-2.1008560000000003,1258.0
1250,60416,118,48,0.2,-0.03231792905717157,0.004188596718449844,-43.31118333339691,0.981292724609375,0.0004092704424510632,-0.05409650132060051,-9.964831352233887,1872,0.307861328125,0.028361939,-2.100272729166667,1258.0
1250,60928,119,48,0.2,-0.025740657787537202,0.35394856077618897,-43.295732617378235,0.9811175465583801,0.0004092704424510632,0.03723753243684769,0.08974409103393555,1888,0.2030029296875,0.023015993,-2.100272729166667,1258.0
1250,61440,120,49,0.2,-0.02542031901248265,0.005371270715841092,-43.30420684814453,0.9818044304847717,0.0004092704424510632,-0.025533219799399376,-4.453519821166992,1904,0.2952880859375,0.033805203,-2.100272729166667,1258.0
1250,61952,121,49,0.2,-0.029489475142327137,0.0034892765106633306,-43.292731404304504,0.9798935055732727,0.0004092704424510632,-0.02733907662332058,0.03250545263290405,1920,0.2821044921875,0.028253175,-2.098440918367347,1258.0
1250,62464,122,49,0.2,-0.01617873748182319,0.2570426242891699,-43.224891662597656,0.978583037853241,0.0004092704424510632,0.030757330358028412,0.2343965768814087,1936,0.1131591796875,0.016557476,-2.098440918367347,1258.0
1250,62976,123,50,0.2,-0.02806484207394533,0.0098140638510813,-43.206896901130676,0.9784432053565979,0.0004092704424510632,-0.036150213330984116,-11.943326950073242,1952,0.2718505859375,0.022995675,-2.0971766400000003,1258.0
1250,63488,124,50,0.2,-0.020771829411387444,0.34889494022354484,-43.206912994384766,0.9787312150001526,0.0004092704424510632,0.012757383286952972,0.14129972457885742,1968,0.1556396484375,0.019066975,-2.0971766400000003,1258.0
1250,64000,125,51,0.2,-0.022578027463168837,0.00933740560139995,-43.23992204666138,0.9808616042137146,0.0004092704424510632,-0.029482536017894745,-7.57701301574707,1984,0.2552490234375,0.016970892,-2.0971766400000003,1258.0
