train/critic_loss,time/episodes,train/ent_coef,time/fps,rollout/ep_rew_mean,train/actor_loss,train/n_updates,rollout/ep_len_mean,train/ent_coef_loss,time/time_elapsed,time/total_timesteps,train/learning_rate
1.15175199508667,4,0.019301656633615494,68,-4.2655829999999995,-123.56987762451172,4791,1223.0,-152.43270874023438,71,4892,0.0008459126528049375
3.1477389335632324,8,0.0012390428455546498,67,-3.3539994999999996,-124.36661529541016,9683,1223.0,-59.837806701660156,145,9784,0.0008459126528049375
2.7910852432250977,12,0.0007733596721664071,67,-2.7371607499999997,-115.07464599609375,14575,1223.0,27.122446060180664,218,14676,0.0008459126528049375
2.4678542613983154,16,0.0011378860799595714,67,-2.3687050625,-107.40049743652344,19467,1223.0,46.9806022644043,292,19568,0.0008459126528049375
1.667439341545105,20,0.0006123925559222698,66,-2.1192743,-106.66980743408203,24359,1223.0,-8.857511520385742,365,24460,0.0008459126528049375
2.8153750896453857,24,0.00031744458829052746,66,-1.9584188749999998,-106.66690826416016,29251,1223.0,36.05793762207031,65,29352,0.0008459126528049375
1.7267073392868042,28,0.0006501851021312177,66,-1.8631317857142855,-103.39993286132812,34143,1223.0,41.927215576171875,139,34244,0.0008459126528049375
2.317229747772217,32,0.00042160850716754794,66,-1.8286405624999997,-103.1341552734375,39035,1223.0,-43.25555419921875,212,39136,0.0008459126528049375
6.813164710998535,36,0.0006849277415312827,66,-1.8057284722222218,-95.72966766357422,43927,1223.0,20.8695011138916,285,44028,0.0008459126528049375
7.84368896484375,40,0.0009324197890236974,66,-1.7728827249999999,-73.99563598632812,48819,1223.0,-100.01875305175781,359,48920,0.0008459126528049375
5.84926176071167,44,0.0010397783480584621,66,-1.7606679545454547,-65.47166442871094,53711,1223.0,-29.830852508544922,57,53812,0.0008459126528049375
8.023075103759766,48,0.0008672342519275844,66,-1.7391630833333334,-62.239776611328125,58603,1223.0,-40.117759704589844,130,58704,0.0008459126528049375
5.032968044281006,52,0.0011003949912264943,66,-1.7063124423076923,-52.718563079833984,63495,1223.0,-31.81525421142578,204,63596,0.0008459126528049375
2.6494665145874023,56,0.0006000932189635932,66,-1.6880310000000003,-47.42510223388672,68387,1223.0,9.509611129760742,279,68488,0.0008459126528049375
11.427249908447266,60,0.0005833284230902791,66,-1.6604288333333337,-42.8584098815918,73279,1223.0,18.050338745117188,354,73380,0.0008459126528049375
6.658994674682617,64,0.000652098620776087,62,-1.63779721875,-35.60520553588867,78171,1223.0,-18.452634811401367,52,78272,0.0008459126528049375
12.242413520812988,68,0.0009197410545311868,62,-1.6231397794117648,-24.73691749572754,83063,1223.0,1.7258697748184204,130,83164,0.0008459126528049375
9.98516845703125,72,0.0007928829872980714,61,-1.6035388750000001,-23.067237854003906,87955,1223.0,-8.124385833740234,211,88056,0.0008459126528049375
23.004638671875,76,0.001142578781582415,61,-1.5876431710526315,-16.534181594848633,92847,1223.0,-0.0013234317302703857,292,92948,0.0008459126528049375
10.800994873046875,80,0.0007330360822379589,61,-1.5697368624999999,7.357252597808838,97739,1223.0,-15.726324081420898,374,97840,0.0008459126528049375
