time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/std,train/clip_range,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
28672,56,1882,15,0.1763916015625,-43.60860621929169,-0.023096563265426084,0.0004092704424510632,0.02142904,880,0.09605858469149098,0.9894295930862427,0.2,-0.02114366926252842,0.2175999879837036,-2.7672053636363634,1258.0
29184,57,1882,15,0.1927490234375,-43.59779441356659,-0.018790351765346713,0.0004092704424510632,0.014810394,896,0.0183972351369448,0.9874073266983032,0.2,-0.0346854142844677,-1.2091336250305176,-2.773496173913043,1258.0
29696,58,1882,15,0.1357421875,-43.531848788261414,-0.02013986044039484,0.0004092704424510632,0.021119589,912,0.22433151211589575,0.9856877326965332,0.2,0.057662464678287506,0.2657219171524048,-2.773496173913043,1258.0
30208,59,1881,16,0.2220458984375,-43.49816691875458,-0.023909167211968452,0.0004092704424510632,0.01788287,928,0.00420920022224891,0.9851421117782593,0.2,-0.03154396265745163,-7.951738357543945,-2.7738490833333334,1258.0
30720,60,1881,16,0.1478271484375,-43.476293206214905,-0.018799659243086353,0.0004092704424510632,0.01864639,944,0.2072137100622058,0.9843888282775879,0.2,0.0708293616771698,0.18976521492004395,-2.7738490833333334,1258.0
31232,61,1880,16,0.2412109375,-43.45423674583435,-0.026640027470421046,0.0004092704424510632,0.025246236,960,0.003917873113095993,0.9837907552719116,0.2,-0.03185506537556648,-4.694204807281494,-2.7738490833333334,1258.0
31744,62,1880,16,0.241943359375,-43.46748399734497,-0.024214333228883334,0.0004092704424510632,0.01818389,976,0.012068668380379677,0.9858745336532593,0.2,-0.030885007232427597,0.01405102014541626,-2.7699044400000004,1258.0
32256,63,1881,17,0.1124267578125,-43.53767740726471,-0.016339047288056463,0.0004092704424510632,0.018446589,992,0.17586704378481954,0.9873313307762146,0.2,0.029272619634866714,0.12076526880264282,-2.7699044400000004,1258.0
32768,64,1881,17,0.25341796875,-43.54324221611023,-0.02468495121865999,0.0004092704424510632,0.025708353,1008,0.015076941373990849,0.9863573908805847,0.2,-0.0388825461268425,-0.0017067193984985352,-2.776861423076923,1258.0
33280,65,1881,17,0.16357421875,-43.50709676742554,-0.02236627141246572,0.0004092704424510632,0.019058969,1024,0.10647022072225809,0.9854903221130371,0.2,0.014732729643583298,0.6108380556106567,-2.776861423076923,1258.0
33792,66,1880,17,0.2401123046875,-43.49410891532898,-0.025822163122938946,0.0004092704424510632,0.017036404,1040,0.0036088910019316245,0.9858015775680542,0.2,-0.0392223484814167,-2.328904151916504,-2.776861423076923,1258.0
34304,67,1880,18,0.2860107421875,-43.498438119888306,-0.0266801780089736,0.0004092704424510632,0.02760584,1056,0.010351191827794537,0.9853496551513672,0.2,-0.034715939313173294,0.023648858070373535,-2.771146888888889,1258.0
34816,68,1879,18,0.1180419921875,-43.48101198673248,-0.018538713396992534,0.0004092704424510632,0.017984806,1072,0.19546052650548518,0.9848003387451172,0.2,-0.0030111968517303467,0.23376595973968506,-2.771146888888889,1258.0
35328,69,1878,18,0.2420654296875,-43.465986132621765,-0.02501986752031371,0.0004092704424510632,0.021648437,1088,0.00974118169688154,0.9846363663673401,0.2,-0.03494498133659363,-0.05670750141143799,-2.7725182142857143,1258.0
35840,70,1878,19,0.271728515625,-43.46046543121338,-0.023731802953989245,0.0004092704424510632,0.031907864,1104,0.44747163308784366,0.9841274619102478,0.2,0.07661549746990204,0.005841255187988281,-2.7725182142857143,1258.0
36352,71,1878,19,0.2847900390625,-43.456689953804016,-0.029568715195637196,0.0004092704424510632,0.017792895,1120,0.010562478899373673,0.9846544861793518,0.2,-0.033845193684101105,-2.9998204708099365,-2.7725182142857143,1258.0
36864,72,1878,19,0.2620849609375,-43.455137491226196,-0.02283577955677174,0.0004092704424510632,0.019474883,1136,0.012478421704145148,0.9832987189292908,0.2,-0.02780252695083618,0.02425318956375122,-2.766121896551724,1258.0
37376,73,1877,19,0.158203125,-43.417977929115295,-0.022944367257878184,0.0004092704424510632,0.018331245,1152,0.15679368597920984,0.9827312231063843,0.2,-0.005354344844818115,0.2647877335548401,-2.766121896551724,1258.0
37888,74,1876,20,0.3018798828125,-43.40930414199829,-0.028754214945365675,0.0004092704424510632,0.026087765,1168,0.011425345699535683,0.9825929403305054,0.2,-0.045594483613967896,-0.06842577457427979,-2.764061,1258.0
38400,75,1876,20,0.1539306640625,-43.40831995010376,-0.01907774196297396,0.0004092704424510632,0.019173685,1184,0.20372785395011306,0.9828644394874573,0.2,0.0063363537192344666,0.12435710430145264,-2.764061,1258.0
38912,76,1876,20,0.2513427734375,-43.397326707839966,-0.02465889064478688,0.0004092704424510632,0.016989248,1200,0.004045265792228747,0.9811397194862366,0.2,-0.03530411049723625,-1.2961962223052979,-2.764061,1258.0
39424,77,1876,21,0.23095703125,-43.339269399642944,-0.021824270661454648,0.0004092704424510632,0.019086014,1216,0.017819709435570985,0.9804173111915588,0.2,-0.023202095180749893,0.040718674659729004,-2.770682806451613,1258.0
39936,78,1877,21,0.178466796875,-43.33415102958679,-0.02730944896757137,0.0004092704424510632,0.024714246,1232,0.17018245696090162,0.9803865551948547,0.2,-0.006871892139315605,0.3024178147315979,-2.770682806451613,1258.0
40448,79,1876,21,0.24462890625,-43.32611906528473,-0.022331229643896222,0.0004092704424510632,0.014615805,1248,0.010650478739989921,0.9798946976661682,0.2,-0.026845257729291916,-0.1875772476196289,-2.7688503125,1258.0
40960,80,1876,21,0.082275390625,-43.31549525260925,-0.012922413559863344,0.0004092704424510632,0.013609086,1264,0.21974184573628008,0.9796504974365234,0.2,0.016086462885141373,0.2741415500640869,-2.7688503125,1258.0
41472,81,1876,22,0.22607421875,-43.33042550086975,-0.023176730348495767,0.0004092704424510632,0.015078507,1280,0.0024856977906893007,0.981835663318634,0.2,-0.036772459745407104,-3.281949520111084,-2.7688503125,1258.0
41984,82,1876,22,0.2686767578125,-43.39615750312805,-0.025614493060857058,0.0004092704424510632,0.019498557,1296,0.015113335277419537,0.9824854731559753,0.2,-0.029186289757490158,0.29167717695236206,-2.770241121212121,1258.0
42496,83,1875,22,0.16552734375,-43.39792990684509,-0.016986392729450017,0.0004092704424510632,0.02228875,1312,0.12052178999874741,0.9823622107505798,0.2,-0.0034085195511579514,0.45028430223464966,-2.770241121212121,1258.0
43008,84,1876,22,0.2974853515625,-43.403059124946594,-0.02781584081822075,0.0004092704424510632,0.03115403,1328,0.016203806037083268,0.9830309152603149,0.2,-0.03327586129307747,-1.0729117393493652,-2.7719299117647056,1258.0
43520,85,1875,23,0.0792236328125,-43.42423486709595,-0.013979283423395827,0.0004092704424510632,0.013548409,1344,0.2548522048164159,0.9833642840385437,0.2,0.034775398671627045,0.4193175435066223,-2.7719299117647056,1258.0
44032,86,1874,23,0.2855224609375,-43.4321391582489,-0.026739857508800924,0.0004092704424510632,0.024354972,1360,0.0028397712303558365,0.9834370017051697,0.2,-0.04347045719623566,-2.4116954803466797,-2.770326114285714,1258.0
44544,87,1874,23,0.2069091796875,-43.433804392814636,-0.024126705597154796,0.0004092704424510632,0.020879373,1376,0.3982900292612612,0.9835733771324158,0.2,0.008375301957130432,0.07038992643356323,-2.770326114285714,1258.0
45056,88,1874,24,0.302978515625,-43.42908179759979,-0.025006577372550964,0.0004092704424510632,0.027677206,1392,0.004029942174383905,0.9829216599464417,0.2,-0.03385519981384277,-2.4422850608825684,-2.770326114285714,1258.0
45568,89,1874,24,0.2718505859375,-43.41558372974396,-0.021911869233008474,0.0004092704424510632,0.022707414,1408,0.013540255546104163,0.9832747578620911,0.2,-0.02695993334054947,0.02418428659439087,-2.770686861111111,1258.0
46080,90,1873,24,0.1165771484375,-43.43475103378296,-0.017307119982433505,0.0004092704424510632,0.016211454,1424,0.24686679057776928,0.9838608503341675,0.2,0.006071645766496658,0.33579111099243164,-2.770686861111111,1258.0
46592,91,1873,24,0.266845703125,-43.477400064468384,-0.027576958811550867,0.0004092704424510632,0.018722706,1440,0.005058405364252394,0.9863141775131226,0.2,-0.03663484752178192,-5.8818359375,-2.768845027027027,1258.0
47104,92,1873,25,0.1260986328125,-43.53518831729889,-0.015066920343087986,0.0004092704424510632,0.010848638,1456,0.31882703001610935,0.9869124889373779,0.2,0.027328569442033768,0.5048021078109741,-2.768845027027027,1258.0
47616,93,1872,25,0.2215576171875,-43.53812777996063,-0.02101655534352176,0.0004092704424510632,0.015023001,1472,0.004984606210200582,0.9868679642677307,0.2,-0.023327067494392395,-3.2459354400634766,-2.768845027027027,1258.0
48128,94,1873,25,0.255615234375,-43.54241502285004,-0.027325435366947204,0.0004092704424510632,0.023139616,1488,0.014406078669708222,0.9874562621116638,0.2,-0.0353914350271225,0.024154603481292725,-2.7732100789473684,1258.0
48640,95,1873,25,0.0850830078125,-43.56109309196472,-0.012798846080841031,0.0004092704424510632,0.016113985,1504,0.27614226727746427,0.9878383874893188,0.2,0.02449357509613037,0.4074885845184326,-2.7732100789473684,1258.0
49152,96,1872,26,0.294921875,-43.55023467540741,-0.027600400761002675,0.0004092704424510632,0.017622441,1520,0.011550501716556028,0.9864193201065063,0.2,-0.03606121242046356,-0.1662895679473877,-2.7709741282051286,1258.0
49664,97,1872,26,0.1142578125,-43.51320469379425,-0.017294538440182805,0.0004092704424510632,0.021683669,1536,0.3239572423044592,0.9861641526222229,0.2,0.02059141919016838,0.28896021842956543,-2.7709741282051286,1258.0
50176,98,1872,26,0.1998291015625,-43.503520369529724,-0.02340211749833543,0.0004092704424510632,0.0150292795,1552,0.006591014171135612,0.9853876829147339,0.2,-0.03430016711354256,-2.688697576522827,-2.7709741282051286,1258.0
50688,99,1872,27,0.2513427734375,-43.46879744529724,-0.022608161118114367,0.0004092704424510632,0.020452935,1568,0.012151995295425877,0.9840015172958374,0.2,-0.0341438427567482,0.043472111225128174,-2.774282775,1258.0
51200,100,1871,27,0.070068359375,-43.42997181415558,-0.016110589014715515,0.0004092704424510632,0.017177312,1584,0.30784914270043373,0.9835523962974548,0.2,0.015170196071267128,0.477472722530365,-2.774282775,1258.0
51712,101,1871,27,0.2239990234375,-43.42949604988098,-0.020630405786505435,0.0004092704424510632,0.019217925,1600,0.01041817560326308,0.9839971661567688,0.2,-0.021440211683511734,-0.6673437356948853,-2.7739289756097563,1258.0
52224,102,1871,27,0.1104736328125,-43.43752706050873,-0.020167170383501798,0.0004092704424510632,0.017639585,1616,0.495065605500713,0.9840452075004578,0.2,0.00733204185962677,0.133813738822937,-2.7739289756097563,1258.0
52736,103,1870,28,0.2601318359375,-43.43069660663605,-0.025442907790420577,0.0004092704424510632,0.017112754,1632,0.011321488513203803,0.9836499691009521,0.2,-0.032390888780355453,-4.399404048919678,-2.7739289756097563,1258.0
53248,104,1870,28,0.22705078125,-43.41006314754486,-0.025161863886751235,0.0004092704424510632,0.015939748,1648,0.012046573392581195,0.9828637838363647,0.2,-0.03847198560833931,0.0617293119430542,-2.776040523809524,1258.0
53760,105,1870,28,0.0697021484375,-43.3846138715744,-0.013316366799699608,0.0004092704424510632,0.01623737,1664,0.3456326783634722,0.9820010662078857,0.2,0.022121112793684006,0.4421231746673584,-2.776040523809524,1258.0
54272,106,1870,29,0.2855224609375,-43.33523142337799,-0.02944513116381131,0.0004092704424510632,0.020425618,1680,0.014679481479106471,0.9796779155731201,0.2,-0.03227706998586655,-0.2466522455215454,-2.7770864883720927,1258.0
54784,107,1870,29,0.0625,-43.28042674064636,-0.012648058371269144,0.0004092704424510632,0.013132663,1696,0.38158506201580167,0.9793853759765625,0.2,0.037429485470056534,0.5389417409896851,-2.7770864883720927,1258.0
55296,108,1869,29,0.2532958984375,-43.2669712305069,-0.024542042228858918,0.0004092704424510632,0.019836161,1712,0.0028713746833091136,0.9779690504074097,0.2,-0.022441620007157326,-3.678272247314453,-2.7770864883720927,1258.0
55808,109,1870,29,0.287841796875,-43.239078760147095,-0.03014344051189255,0.0004092704424510632,0.027944174,1728,0.008561467067920603,0.9786664843559265,0.2,-0.035825710743665695,0.08318859338760376,-2.772733045454545,1258.0
56320,110,1870,30,0.129638671875,-43.268056869506836,-0.016641494396026246,0.0004092704424510632,0.026308507,1744,0.2895476140547544,0.9788162708282471,0.2,0.004648059606552124,0.281558632850647,-2.772733045454545,1258.0
56832,111,1869,30,0.2818603515625,-43.258405566215515,-0.029606513446196914,0.0004092704424510632,0.023882197,1760,0.03850348375272006,0.9787428975105286,0.2,-0.031143661588430405,0.14491558074951172,-2.771040422222222,1258.0
57344,112,1869,30,0.0924072265625,-43.26525640487671,-0.015926743813906796,0.0004092704424510632,0.017819535,1776,0.36187666514888406,0.97916179895401,0.2,0.05267322435975075,0.7709850072860718,-2.771040422222222,1258.0
57856,113,1869,30,0.251220703125,-43.29396331310272,-0.02383409283356741,0.0004092704424510632,0.02163018,1792,0.00924981165007921,0.9804854989051819,0.2,-0.03408748283982277,-9.710456848144531,-2.771040422222222,1258.0
58368,114,1869,31,0.28515625,-43.32394552230835,-0.028944145189598203,0.0004092704424510632,0.02748272,1808,0.06236537452787161,0.9809004068374634,0.2,-0.015323061496019363,0.4481523633003235,-2.77611302173913,1258.0
58880,115,1870,31,0.2745361328125,-43.333189725875854,-0.023448551422916353,0.0004092704424510632,0.033426948,1824,0.2791400735732168,0.980827271938324,0.2,0.07905854284763336,0.5283018350601196,-2.77611302173913,1258.0
59392,116,1870,31,0.274169921875,-43.3373601436615,-0.025463772617513314,0.0004092704424510632,0.021298416,1840,0.014513693429762498,0.9815416932106018,0.2,-0.029212279245257378,-0.6393296718597412,-2.77523514893617,1258.0
59904,117,1870,32,0.0533447265625,-43.36059129238129,-0.008105828434054274,0.0004092704424510632,0.01610339,1856,0.44399043545126915,0.981947124004364,0.2,0.09689400345087051,0.6988565921783447,-2.77523514893617,1258.0
60416,118,1871,32,0.2425537109375,-43.37762486934662,-0.027256323024630547,0.0004092704424510632,0.017367523,1872,0.005225639270065585,0.983265221118927,0.2,-0.032094188034534454,-7.735546112060547,-2.773433166666667,1258.0
60928,119,1871,32,0.05322265625,-43.4242137670517,-0.010637984465574846,0.0004092704424510632,0.009893315,1888,0.5137834600172937,0.9840102195739746,0.2,0.07140606641769409,0.49601709842681885,-2.773433166666667,1258.0
61440,120,1871,32,0.232421875,-43.42700898647308,-0.024563643004512414,0.0004092704424510632,0.016938895,1904,0.003286317820311524,0.9837965965270996,0.2,-0.027790071442723274,-1.0727016925811768,-2.773433166666667,1258.0
61952,121,1871,33,0.2781982421875,-43.41865921020508,-0.028010626090690494,0.0004092704424510632,0.022338044,1920,0.01687222142936662,0.9831237196922302,0.2,-0.026905301958322525,0.03187119960784912,-2.7726628571428575,1258.0
62464,122,1871,33,0.0831298828125,-43.39886736869812,-0.011338247306412086,0.0004092704424510632,0.013848065,1936,0.29712226148694754,0.982906699180603,0.2,0.05522313341498375,0.6506167054176331,-2.7726628571428575,1258.0
62976,123,1871,33,0.2315673828125,-43.42318677902222,-0.01997109455987811,0.0004092704424510632,0.017977457,1952,0.01600695779779926,0.9850199222564697,0.2,-0.024005206301808357,-1.3008487224578857,-2.7726994,1258.0
63488,124,1870,33,0.15625,-43.480184674263,-0.015234978360240348,0.0004092704424510632,0.018777564,1968,0.3128949007950723,0.9857680797576904,0.2,0.04636770486831665,0.6443202495574951,-2.7726994,1258.0
64000,125,1870,34,0.267578125,-43.50163495540619,-0.020424159767571837,0.0004092704424510632,0.02027556,1984,0.003640513510617893,0.9867225885391235,0.2,-0.0312771275639534,-3.4203834533691406,-2.7726994,1258.0
