time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/std,train/clip_range,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
12288,24,1885,6,0.213134765625,-43.824045062065125,-0.019207477482268587,0.0004092704424510632,0.01635257,368,0.03972731140675023,0.9956942796707153,0.2,-0.011267408728599548,0.20878183841705322,-2.6760195555555555,1258.0
12800,25,1883,6,0.2259521484375,-43.824533462524414,-0.024281482430524193,0.0004092704424510632,0.01735652,384,0.0129599760111887,0.9952734708786011,0.2,-0.03320576250553131,-0.2125403881072998,-2.6557019,1258.0
13312,26,1880,7,0.2901611328125,-43.8126677274704,-0.03152159099408891,0.0004092704424510632,0.016052429,400,0.036573537276126444,0.9949018359184265,0.2,-0.020889122039079666,0.5683827996253967,-2.6557019,1258.0
13824,27,1878,7,0.2244873046875,-43.789342641830444,-0.02378900090116076,0.0004092704424510632,0.014462336,416,0.0037069405443617143,0.9938140511512756,0.2,-0.0334661565721035,-5.6917643547058105,-2.6557019,1258.0
14336,28,1877,7,0.235107421875,-43.748130321502686,-0.02331790345488116,0.0004092704424510632,0.021046605,432,0.00914293092500884,0.9922211766242981,0.2,-0.0307708028703928,0.11370545625686646,-2.653400181818182,1258.0
14848,29,1875,7,0.2908935546875,-43.713382840156555,-0.02114982670173049,0.0004092704424510632,0.037388176,448,0.03001195302931592,0.9920989871025085,0.2,-0.031347278505563736,0.1344403624534607,-2.653400181818182,1258.0
15360,30,1874,8,0.243896484375,-43.70972502231598,-0.02292744381702505,0.0004092704424510632,0.020658277,464,0.012227928411448374,0.9915221333503723,0.2,-0.018661929294466972,-0.5981191396713257,-2.6439768333333333,1258.0
15872,31,1875,8,0.1988525390625,-43.708146810531616,-0.018935651751235127,0.0004092704424510632,0.01853151,480,0.03714534017490223,0.9925585985183716,0.2,-0.028272151947021484,0.4676628112792969,-2.6439768333333333,1258.0
16384,32,1874,8,0.26611328125,-43.75183546543121,-0.02836069365730509,0.0004092704424510632,0.017572278,496,0.003868172541842796,0.9942720532417297,0.2,-0.04132675379514694,-1.96345853805542,-2.6606126153846152,1258.0
16896,33,1875,9,0.271240234375,-43.799824714660645,-0.026922722667222843,0.0004092704424510632,0.02453136,512,0.06573841493809596,0.9953795671463013,0.2,-0.025433560833334923,0.10260283946990967,-2.6606126153846152,1258.0
17408,34,1874,9,0.2681884765625,-43.82374322414398,-0.02374727529240772,0.0004092704424510632,0.026633035,528,0.003469474562734831,0.9959129095077515,0.2,-0.02890070341527462,-2.234915018081665,-2.6606126153846152,1258.0
17920,35,1873,9,0.272216796875,-43.84182894229889,-0.027580865717027336,0.0004092704424510632,0.018824851,544,0.01214216518565081,0.9963845610618591,0.2,-0.02773558907210827,0.03608345985412598,-2.674570357142857,1258.0
18432,36,1872,9,0.189697265625,-43.84297239780426,-0.022279772209003568,0.0004092704424510632,0.01822035,560,0.0695210606791079,0.9962561130523682,0.2,-0.012313177809119225,0.17387306690216064,-2.674570357142857,1258.0
18944,37,1872,10,0.306640625,-43.83591830730438,-0.03666765251546167,0.0004092704424510632,0.027701596,576,0.00843973683367949,0.9957255125045776,0.2,-0.04262087494134903,-0.18181049823760986,-2.6698615999999995,1258.0
19456,38,1870,10,0.259033203125,-43.81676995754242,-0.02846451790537685,0.0004092704424510632,0.019759532,592,0.07487883511930704,0.9951202273368835,0.2,-0.01388084702193737,0.20970183610916138,-2.6698615999999995,1258.0
19968,39,1869,10,0.2318115234375,-43.81134784221649,-0.022589840984437615,0.0004092704424510632,0.017001953,608,0.003038975268282229,0.995492160320282,0.2,-0.026880275458097458,-5.729739665985107,-2.6698615999999995,1258.0
20480,40,1868,10,0.2843017578125,-43.81010580062866,-0.03098578445496969,0.0004092704424510632,0.029458696,624,0.010639876447385177,0.995027482509613,0.2,-0.05064544454216957,0.04762154817581177,-2.6770166875,1258.0
20992,41,1868,11,0.221435546875,-43.80575501918793,-0.023993870767299086,0.0004092704424510632,0.021208132,640,0.06837227125652134,0.995466411113739,0.2,-0.0077905841171741486,0.24726170301437378,-2.6770166875,1258.0
21504,42,1867,11,0.24169921875,-43.81138098239899,-0.02610956552962307,0.0004092704424510632,0.020339306,656,0.008541685965610668,0.995150625705719,0.2,-0.034186284989118576,-0.19954979419708252,-2.6775725882352943,1258.0
22016,43,1866,11,0.157470703125,-43.80165374279022,-0.016918937326408923,0.0004092704424510632,0.01669019,672,0.10216471261810511,0.99520343542099,0.2,0.003352399915456772,0.553279459476471,-2.6775725882352943,1258.0
22528,44,1866,12,0.255615234375,-43.81291735172272,-0.025512723295832984,0.0004092704424510632,0.021264257,688,0.0045537938276538625,0.9958590865135193,0.2,-0.028348669409751892,-2.93068528175354,-2.6775725882352943,1258.0
23040,45,1865,12,0.2764892578125,-43.841747760772705,-0.02854627939814236,0.0004092704424510632,0.02137334,704,0.011702901552780531,0.9971250891685486,0.2,-0.030614955350756645,0.0454753041267395,-2.686879277777778,1258.0
23552,46,1863,12,0.12939453125,-43.87346386909485,-0.01839389852102613,0.0004092704424510632,0.019120239,720,0.1017810987541452,0.9977514147758484,0.2,-0.001438705250620842,0.4042213559150696,-2.686879277777778,1258.0
24064,47,1862,12,0.1707763671875,-43.90264356136322,-0.018585901430924423,0.0004092704424510632,0.015149268,736,0.008349020310561173,0.9994656443595886,0.2,-0.03145701438188553,-0.635197639465332,-2.6791350526315787,1258.0
24576,48,1861,13,0.106201171875,-43.94113898277283,-0.014933873520931229,0.0004092704424510632,0.016498506,752,0.1332665317459032,0.9996947646141052,0.2,-0.0024668220430612564,0.3636329770088196,-2.6791350526315787,1258.0
25088,49,1861,13,0.2174072265625,-43.947781562805176,-0.020888408384053037,0.0004092704424510632,0.017994761,768,0.003460863372310996,1.0006468296051025,0.2,-0.028072964400053024,-2.412661552429199,-2.6791350526315787,1258.0
25600,50,1860,13,0.2237548828125,-43.95676243305206,-0.02461890398990363,0.0004092704424510632,0.015823705,784,0.010852866762434132,0.9998898506164551,0.2,-0.030960697680711746,0.103038489818573,-2.67782955,1258.0
26112,51,1860,14,0.1495361328125,-43.92674922943115,-0.016749794187489897,0.0004092704424510632,0.01671163,800,0.07186142564751208,0.9990431070327759,0.2,-0.014100354164838791,0.5975110530853271,-2.67782955,1258.0
26624,52,1859,14,0.213623046875,-43.91085064411163,-0.022835380194010213,0.0004092704424510632,0.018082114,816,0.01606986008118838,0.9990894794464111,0.2,-0.03757576644420624,-0.8080878257751465,-2.6838144285714285,1258.0
27136,53,1859,14,0.1480712890625,-43.922922134399414,-0.021743873003288172,0.0004092704424510632,0.021318238,832,0.1472175462404266,0.9994012117385864,0.2,0.024057790637016296,0.5269441604614258,-2.6838144285714285,1258.0
27648,54,1858,14,0.265869140625,-43.915597915649414,-0.026899452495854348,0.0004092704424510632,0.022652756,848,0.003762821896089008,0.9986927509307861,0.2,-0.03862955793738365,-6.31257438659668,-2.6838144285714285,1258.0
28160,55,1858,15,0.2578125,-43.898051500320435,-0.026472301979083568,0.0004092704424510632,0.025773307,864,0.009935796726495028,0.9982720017433167,0.2,-0.031002312898635864,0.49756038188934326,-2.6802630909090905,1258.0
28672,56,1858,15,0.232177734375,-43.89183437824249,-0.0241100910352543,0.0004092704424510632,0.034554157,880,0.05712519070948474,0.9983541965484619,0.2,-0.018563030287623405,0.5396072864532471,-2.6802630909090905,1258.0
29184,57,1857,15,0.2740478515625,-43.892813324928284,-0.029007944103796035,0.0004092704424510632,0.026318677,896,0.01758345472626388,0.9982675313949585,0.2,-0.023993976414203644,-0.5619550943374634,-2.6804733913043477,1258.0
29696,58,1857,15,0.154296875,-43.89271664619446,-0.016142296721227467,0.0004092704424510632,0.020690667,912,0.0730151308234781,0.9986960887908936,0.2,-0.012145167216658592,0.5803570747375488,-2.6804733913043477,1258.0
30208,59,1857,16,0.2481689453125,-43.90360152721405,-0.02392300296924077,0.0004092704424510632,0.021140799,928,0.0033893051149789244,0.9985631108283997,0.2,-0.03170977905392647,-3.0710654258728027,-2.681155,1258.0
30720,60,1857,16,0.1580810546875,-43.88948178291321,-0.019066317443503067,0.0004092704424510632,0.018905565,944,0.1143034043489024,0.9981858134269714,0.2,-0.005133029073476791,0.4383368492126465,-2.681155,1258.0
31232,61,1857,16,0.2681884765625,-43.882070779800415,-0.024448370037134737,0.0004092704424510632,0.020263415,960,0.005030013126088306,0.9978365302085876,0.2,-0.033457670360803604,-3.139089584350586,-2.681155,1258.0
31744,62,1857,17,0.2874755859375,-43.89342212677002,-0.027723621955374256,0.0004092704424510632,0.022683516,976,0.009913175555993803,0.9995438456535339,0.2,-0.030599841848015785,0.039230525493621826,-2.6793314799999997,1258.0
32256,63,1857,17,0.15869140625,-43.947529435157776,-0.022173415971337818,0.0004092704424510632,0.026409842,992,0.10182667069602758,1.00055730342865,0.2,-0.022509638220071793,0.44739532470703125,-2.6793314799999997,1258.0
32768,64,1858,17,0.2496337890625,-43.96497428417206,-0.024972952916868962,0.0004092704424510632,0.022187673,1008,0.006516053559607826,1.0013054609298706,0.2,-0.024161603301763535,-1.8164339065551758,-2.6748491538461536,1258.0
33280,65,1857,17,0.1424560546875,-43.985923528671265,-0.018448510469170287,0.0004092704424510632,0.019381981,1024,0.12797130551189184,1.0010666847229004,0.2,0.009939000010490417,0.5175890922546387,-2.6748491538461536,1258.0
33792,66,1857,18,0.26171875,-43.949262499809265,-0.028077837079763412,0.0004092704424510632,0.029592277,1040,0.00427372420381289,0.9994224905967712,0.2,-0.030450498685240746,-5.586418628692627,-2.6748491538461536,1258.0
34304,67,1857,18,0.261962890625,-43.901899218559265,-0.032856256468221545,0.0004092704424510632,0.019308746,1056,0.013675036403583363,0.9985512495040894,0.2,-0.041539497673511505,0.03452467918395996,-2.6715657037037035,1258.0
34816,68,1857,18,0.0882568359375,-43.883339166641235,-0.014989817951573059,0.0004092704424510632,0.015392909,1072,0.12009123375173658,0.9975788593292236,0.2,-0.004692269489169121,0.5387319326400757,-2.6715657037037035,1258.0
35328,69,1856,19,0.2542724609375,-43.8658664226532,-0.026598469383316115,0.0004092704424510632,0.018353976,1088,0.009948884893674403,0.9982367753982544,0.2,-0.03904787451028824,-0.2738676071166992,-2.675687,1258.0
35840,70,1855,19,0.1025390625,-43.88697552680969,-0.018452300661010668,0.0004092704424510632,0.020009689,1104,0.13955725030973554,0.9983077645301819,0.2,0.0059809572994709015,0.47610998153686523,-2.675687,1258.0
36352,71,1853,19,0.2635498046875,-43.8874945640564,-0.029117731610313058,0.0004092704424510632,0.01765075,1120,0.007296198375115637,0.9986340403556824,0.2,-0.04084166884422302,-2.2328553199768066,-2.675687,1258.0
36864,72,1853,19,0.243408203125,-43.893155336380005,-0.02551205737836426,0.0004092704424510632,0.025042187,1136,0.016129376250319183,0.9983729720115662,0.2,-0.03980134055018425,0.04107791185379028,-2.6801507586206896,1258.0
37376,73,1853,20,0.15185546875,-43.87862205505371,-0.019982857396826148,0.0004092704424510632,0.016210394,1152,0.13025730464141816,0.9978991746902466,0.2,-0.0074628256261348724,0.5487649440765381,-2.6801507586206896,1258.0
37888,74,1852,20,0.240966796875,-43.850268959999084,-0.027985067063127644,0.0004092704424510632,0.018262716,1168,0.013570067734690383,0.9966779351234436,0.2,-0.03468611091375351,-0.2488725185394287,-2.683809666666667,1258.0
38400,75,1852,20,0.1287841796875,-43.82820248603821,-0.018457658356055617,0.0004092704424510632,0.020246416,1184,0.16146128776017576,0.9967312216758728,0.2,-0.009137768298387527,0.5328928232192993,-2.683809666666667,1258.0
38912,76,1852,21,0.2462158203125,-43.81644141674042,-0.02096044280915521,0.0004092704424510632,0.017564181,1200,0.0042894192156381905,0.9952698945999146,0.2,-0.031576648354530334,-1.513779640197754,-2.683809666666667,1258.0
39424,77,1851,21,0.28955078125,-43.781516551971436,-0.027713518124073744,0.0004092704424510632,0.022389561,1216,0.010932391553069465,0.9956625699996948,0.2,-0.02878023311495781,0.23341608047485352,-2.679044677419355,1258.0
39936,78,1851,21,0.1199951171875,-43.80849039554596,-0.018417868468532106,0.0004092704424510632,0.017645998,1232,0.12099276424851269,0.9965709447860718,0.2,-0.0028270110487937927,0.6726924777030945,-2.679044677419355,1258.0
40448,79,1851,21,0.1539306640625,-43.809165239334106,-0.019063446758082137,0.0004092704424510632,0.012278146,1248,0.010067871029605158,0.9954409003257751,0.2,-0.027395769953727722,-0.6796413660049438,-2.6828460625,1258.0
40960,80,1851,22,0.0721435546875,-43.76447653770447,-0.013059528137091547,0.0004092704424510632,0.013213464,1264,0.23619060474447906,0.9945756196975708,0.2,0.011354878544807434,0.5187147855758667,-2.6828460625,1258.0
41472,81,1851,22,0.271240234375,-43.76528573036194,-0.026012313115643337,0.0004092704424510632,0.019646417,1280,0.0029423020205285866,0.9955078959465027,0.2,-0.03660951554775238,-1.1644554138183594,-2.6828460625,1258.0
41984,82,1851,22,0.256103515625,-43.779476284980774,-0.02500083162158262,0.0004092704424510632,0.019143924,1296,0.017205407639266923,0.9950982332229614,0.2,-0.024919472634792328,0.34924304485321045,-2.6817854545454547,1258.0
42496,83,1851,22,0.181396484375,-43.77165746688843,-0.021347268047975376,0.0004092704424510632,0.02667756,1312,0.10287159914150834,0.995232343673706,0.2,-0.025810904800891876,0.5159929990768433,-2.6817854545454547,1258.0
43008,84,1851,23,0.217529296875,-43.81627357006073,-0.023715991876088083,0.0004092704424510632,0.015612189,1328,0.01750815226114355,0.9980854988098145,0.2,-0.025564100593328476,-1.1002197265625,-2.6884353529411764,1258.0
43520,85,1850,23,0.128662109375,-43.88607966899872,-0.01398328976938501,0.0004092704424510632,0.018748268,1344,0.2206480756867677,0.998820424079895,0.2,0.0012497100979089737,0.45538055896759033,-2.6884353529411764,1258.0
44032,86,1850,23,0.2313232421875,-43.881391763687134,-0.021732258872361854,0.0004092704424510632,0.01899716,1360,0.0039354312102659605,0.9983969926834106,0.2,-0.045249469578266144,-1.1238884925842285,-2.689028,1258.0
44544,87,1849,24,0.180419921875,-43.8679633140564,-0.019767233097809367,0.0004092704424510632,0.021988688,1376,0.2210638946853578,0.9982519745826721,0.2,-0.007048793137073517,0.3735079765319824,-2.689028,1258.0
45056,88,1849,24,0.2635498046875,-43.85785758495331,-0.029265631368616596,0.0004092704424510632,0.023413993,1392,0.003975224666646682,0.9973512291908264,0.2,-0.04155595600605011,-0.5861543416976929,-2.689028,1258.0
45568,89,1849,24,0.3116455078125,-43.83716595172882,-0.031441037164768204,0.0004092704424510632,0.025194913,1408,0.012694533448666334,0.9972510933876038,0.2,-0.03569064289331436,0.06445109844207764,-2.687921611111111,1258.0
46080,90,1849,24,0.1104736328125,-43.82872939109802,-0.01908515251125209,0.0004092704424510632,0.022442318,1424,0.17961775697767735,0.9969692230224609,0.2,0.013344883918762207,0.6936451196670532,-2.687921611111111,1258.0
46592,91,1850,25,0.2496337890625,-43.83291757106781,-0.02487657847814262,0.0004092704424510632,0.0186851,1440,0.0034353476839896757,0.997835099697113,0.2,-0.03872523456811905,-4.179559230804443,-2.692983054054054,1258.0
47104,92,1850,25,0.0916748046875,-43.85765814781189,-0.013842312502674758,0.0004092704424510632,0.011823531,1456,0.2962159977760166,0.9980155229568481,0.2,0.005828864872455597,0.3534852862358093,-2.692983054054054,1258.0
47616,93,1850,25,0.26220703125,-43.856505155563354,-0.023431852634530514,0.0004092704424510632,0.019114899,1472,0.003039100494788727,0.9978951215744019,0.2,-0.04144894331693649,-1.2158303260803223,-2.692983054054054,1258.0
48128,94,1850,26,0.2557373046875,-43.85294198989868,-0.02487893361831084,0.0004092704424510632,0.021085147,1488,0.014816765848081559,0.9980513453483582,0.2,-0.021591272205114365,0.02931523323059082,-2.696302894736842,1258.0
48640,95,1851,26,0.0465087890625,-43.85786485671997,-0.0072044948901748285,0.0004092704424510632,0.012195984,1504,0.28115810034796596,0.9981982707977295,0.2,0.01575816422700882,0.5830292701721191,-2.696302894736842,1258.0
49152,96,1850,26,0.2471923828125,-43.881428599357605,-0.026690106111345813,0.0004092704424510632,0.01707692,1520,0.010466046223882586,1.0000145435333252,0.2,-0.024418169632554054,-0.6952240467071533,-2.6963353333333333,1258.0
49664,97,1850,26,0.09619140625,-43.926719546318054,-0.013406744903477374,0.0004092704424510632,0.015914882,1536,0.2195561456028372,1.000283122062683,0.2,0.03466586768627167,0.6673210859298706,-2.6963353333333333,1258.0
50176,98,1850,27,0.2625732421875,-43.930779218673706,-0.025091749615967274,0.0004092704424510632,0.020206716,1552,0.005392223800299689,1.0011372566223145,0.2,-0.03153882548213005,-5.623831748962402,-2.6963353333333333,1258.0
50688,99,1849,27,0.3154296875,-43.97709321975708,-0.029931613215012476,0.0004092704424510632,0.021281926,1568,0.011160889946040697,1.0024495124816895,0.2,-0.038577426224946976,0.04657554626464844,-2.6966811999999996,1258.0
51200,100,1849,27,0.033447265625,-43.99381506443024,-0.011323805170832202,0.0004092704424510632,0.0100144325,1584,0.25252752052620053,1.0024114847183228,0.2,0.009029265493154526,0.5779517292976379,-2.6966811999999996,1258.0
51712,101,1849,27,0.2291259765625,-43.97580695152283,-0.020607397411367856,0.0004092704424510632,0.020748664,1600,0.012294215295696631,1.001204252243042,0.2,-0.03150464594364166,-0.36940550804138184,-2.6986566097560973,1258.0
52224,102,1848,28,0.0701904296875,-43.945032954216,-0.017066929533029906,0.0004092704424510632,0.011896303,1616,0.30866192444227636,1.0007109642028809,0.2,0.029224909842014313,0.6644159555435181,-2.6986566097560973,1258.0
52736,103,1848,28,0.299072265625,-43.9373197555542,-0.02602155577915255,0.0004092704424510632,0.023060407,1632,0.004465428275580052,1.0009130239486694,0.2,-0.023760929703712463,-1.2464344501495361,-2.6986566097560973,1258.0
53248,104,1848,28,0.240234375,-43.95396363735199,-0.025655580451712012,0.0004092704424510632,0.017613068,1648,0.011906172090675682,1.0018218755722046,0.2,-0.027316901832818985,0.07520890235900879,-2.698662666666666,1258.0
53760,105,1848,29,0.0958251953125,-43.97898495197296,-0.019334844066179357,0.0004092704424510632,0.013953396,1664,0.25413846503943205,1.0020685195922852,0.2,0.011128246784210205,0.6570429801940918,-2.698662666666666,1258.0
54272,106,1848,29,0.204833984375,-43.97964310646057,-0.020373759223730303,0.0004092704424510632,0.01856119,1680,0.013770462101092562,1.0021227598190308,0.2,-0.024574609473347664,-0.2091912031173706,-2.7001783023255808,1258.0
54784,107,1847,29,0.032470703125,-43.98240518569946,-0.010733151240856387,0.0004092704424510632,0.009732292,1696,0.3486318797804415,1.0021390914916992,0.2,0.02947687730193138,0.6898443698883057,-2.7001783023255808,1258.0
55296,108,1847,29,0.294189453125,-43.9721873998642,-0.02813187672290951,0.0004092704424510632,0.027566109,1712,0.004856816780375084,1.0011876821517944,0.2,-0.036531876772642136,-4.180823802947998,-2.7001783023255808,1258.0
55808,109,1847,30,0.3226318359375,-43.9413583278656,-0.02803129232779611,0.0004092704424510632,0.026586846,1728,0.01953366881934926,1.0008412599563599,0.2,-0.031840648502111435,0.43984323740005493,-2.7024222499999997,1258.0
56320,110,1847,30,0.1395263671875,-43.93657040596008,-0.019441405864199623,0.0004092704424510632,0.021679766,1744,0.13221134105697274,1.000548005104065,0.2,-0.015127263963222504,0.7014340162277222,-2.7024222499999997,1258.0
56832,111,1847,30,0.267333984375,-43.907251954078674,-0.02867211925331503,0.0004092704424510632,0.017791497,1760,0.0519174428191036,0.9991154074668884,0.2,-0.014097938314080238,0.1377139687538147,-2.7036976666666663,1258.0
57344,112,1847,31,0.0745849609375,-43.87050974369049,-0.015882294581388123,0.0004092704424510632,0.016096437,1776,0.38048437098041177,0.9984028935432434,0.2,0.06665612757205963,0.8560045957565308,-2.7036976666666663,1258.0
57856,113,1847,31,0.2337646484375,-43.84383845329285,-0.02165212122781668,0.0004092704424510632,0.022718105,1792,0.027882457827217877,0.9970692992210388,0.2,-0.024755531921982765,-6.374239444732666,-2.7036976666666663,1258.0
58368,114,1847,31,0.2327880859375,-43.79627799987793,-0.025238643313059583,0.0004092704424510632,0.024250194,1808,0.17844287119805813,0.9957717657089233,0.2,0.024183839559555054,0.5348411798477173,-2.7054021086956515,1258.0
58880,115,1847,31,0.249755859375,-43.748151898384094,-0.02073297373135574,0.0004092704424510632,0.03261991,1824,0.046377457154449075,0.9939935803413391,0.2,-0.017494119703769684,0.793951153755188,-2.7054021086956515,1258.0
59392,116,1846,32,0.2535400390625,-43.70643353462219,-0.027345133916242048,0.0004092704424510632,0.016512804,1840,0.018890298437327147,0.9936854839324951,0.2,-0.027033589780330658,-0.019748330116271973,-2.706309361702127,1258.0
59904,117,1846,32,0.048095703125,-43.712958216667175,-0.010557694353337865,0.0004092704424510632,0.009663528,1856,0.2541575606446713,0.993988573551178,0.2,0.06860868632793427,0.796727180480957,-2.706309361702127,1258.0
60416,118,1846,32,0.2298583984375,-43.73283076286316,-0.02603820887452457,0.0004092704424510632,0.013970394,1872,0.0030405008874367923,0.9948666095733643,0.2,-0.040213778614997864,-2.8648221492767334,-2.704054166666667,1258.0
60928,119,1846,32,0.02587890625,-43.75551378726959,-0.007652583306480665,0.0004092704424510632,0.006135376,1888,0.3371832347474992,0.9951741695404053,0.2,0.022924430668354034,0.6576367020606995,-2.704054166666667,1258.0
61440,120,1846,33,0.2694091796875,-43.74047100543976,-0.025781615171581507,0.0004092704424510632,0.016057152,1904,0.003291539629572071,0.9939088225364685,0.2,-0.03978769853711128,-2.7249832153320312,-2.704054166666667,1258.0
61952,121,1846,33,0.3121337890625,-43.712127327919006,-0.032380917298723944,0.0004092704424510632,0.026777089,1920,0.012646132294321433,0.9938353300094604,0.2,-0.03619323670864105,0.04673779010772705,-2.7075551428571427,1258.0
62464,122,1846,33,0.0582275390625,-43.71404671669006,-0.014383289766556118,0.0004092704424510632,0.01236918,1936,0.3297443096525967,0.9939554333686829,0.2,0.016867026686668396,0.6777356863021851,-2.7075551428571427,1258.0
62976,123,1846,34,0.2239990234375,-43.693073868751526,-0.025445025981753133,0.0004092704424510632,0.014693642,1952,0.012099795654648915,0.9924205541610718,0.2,-0.02545182593166828,-0.16646182537078857,-2.7070202,1258.0
63488,124,1846,34,0.1171875,-43.653794169425964,-0.013764857372734696,0.0004092704424510632,0.012209363,1968,0.2678472229745239,0.991916298866272,0.2,0.04546161741018295,0.763179361820221,-2.7070202,1258.0
64000,125,1846,34,0.27587890625,-43.66984975337982,-0.029502064367989078,0.0004092704424510632,0.020473816,1984,0.0033995088342635427,0.9939038157463074,0.2,-0.0286045353859663,-5.725224018096924,-2.7070202,1258.0
