time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/std,train/clip_range,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
14336,28,1871,7,0.2843017578125,-43.65349614620209,-0.02776802229345776,0.0004092704424510632,0.019224357,432,0.013628249638713896,0.990254819393158,0.2,-0.028255201876163483,0.40634042024612427,-2.658987181818182,1258.0
14848,29,1869,7,0.33837890625,-43.650983929634094,-0.024871841596905142,0.0004092704424510632,0.038944565,448,0.05971180432243273,0.990349292755127,0.2,-0.017635948956012726,0.36463141441345215,-2.658987181818182,1258.0
15360,30,1868,8,0.284423828125,-43.639867424964905,-0.029581878130557016,0.0004092704424510632,0.029094795,464,0.018106503906892613,0.9894060492515564,0.2,-0.03274812176823616,-1.2335681915283203,-2.66801675,1258.0
15872,31,1866,8,0.1591796875,-43.608842730522156,-0.02129598773899488,0.0004092704424510632,0.015745131,480,0.11062655824935064,0.9884933233261108,0.2,-0.01023612730205059,0.4161960482597351,-2.66801675,1258.0
16384,32,1865,8,0.2672119140625,-43.57837724685669,-0.025803853757679462,0.0004092704424510632,0.022094676,496,0.0032667150189809036,0.9875106811523438,0.2,-0.03907099366188049,-4.457666397094727,-2.6791018461538463,1258.0
16896,33,1864,9,0.2239990234375,-43.547714710235596,-0.027085828318377025,0.0004092704424510632,0.03135693,512,0.18710316612850875,0.9866343140602112,0.2,-0.022254617884755135,0.1479250192642212,-2.6791018461538463,1258.0
17408,34,1863,9,0.2615966796875,-43.53341209888458,-0.02510477291070856,0.0004092704424510632,0.020783229,528,0.005047771650424693,0.9866868853569031,0.2,-0.03337998315691948,-5.033161163330078,-2.6791018461538463,1258.0
17920,35,1862,9,0.265380859375,-43.528282046318054,-0.031890892336377874,0.0004092704424510632,0.019957874,544,0.014458786958130077,0.9863453507423401,0.2,-0.03915897011756897,0.026435673236846924,-2.677412428571429,1258.0
18432,36,1861,9,0.13623046875,-43.51540744304657,-0.01969796561752446,0.0004092704424510632,0.015723474,560,0.1680800342001021,0.9861472845077515,0.2,0.0040016621351242065,0.14530545473098755,-2.677412428571429,1258.0
18944,37,1860,10,0.2823486328125,-43.48242950439453,-0.03033828438492492,0.0004092704424510632,0.016599976,576,0.00842885609017685,0.9841523170471191,0.2,-0.030670354142785072,-0.39334380626678467,-2.6697179333333336,1258.0
19456,38,1859,10,0.14013671875,-43.42784309387207,-0.016428995731985196,0.0004092704424510632,0.020051813,592,0.19052517879754305,0.9831247925758362,0.2,0.05691104382276535,0.4934368133544922,-2.6697179333333336,1258.0
19968,39,1858,10,0.185302734375,-43.39400672912598,-0.01980334214749746,0.0004092704424510632,0.015572314,608,0.003690169523906661,0.9817896485328674,0.2,-0.026552269235253334,-5.408017158508301,-2.6697179333333336,1258.0
20480,40,1857,11,0.24072265625,-43.37189781665802,-0.025695876858662814,0.0004092704424510632,0.016951421,624,0.011380754091078416,0.9825698137283325,0.2,-0.025830959901213646,0.0260811448097229,-2.6652816875000003,1258.0
20992,41,1857,11,0.160400390625,-43.39478099346161,-0.0214687509869691,0.0004092704424510632,0.023204392,640,0.17226873128674924,0.9826610088348389,0.2,0.02550855651497841,0.25449424982070923,-2.6652816875000003,1258.0
21504,42,1856,11,0.2802734375,-43.39760732650757,-0.02750073466449976,0.0004092704424510632,0.017699406,656,0.008428349712630734,0.98345547914505,0.2,-0.04037151485681534,-1.160400629043579,-2.6543404117647063,1258.0
22016,43,1854,11,0.21044921875,-43.4149911403656,-0.025830736645730212,0.0004092704424510632,0.024349451,672,0.13382241339422762,0.9832413792610168,0.2,-0.009230252355337143,0.3261590600013733,-2.6543404117647063,1258.0
22528,44,1853,12,0.20068359375,-43.389702796936035,-0.01896114669216331,0.0004092704424510632,0.015316648,688,0.0038462786869786214,0.9827985167503357,0.2,-0.01835230551660061,-3.7962241172790527,-2.6543404117647063,1258.0
23040,45,1852,12,0.2677001953125,-43.39191126823425,-0.024114497544360347,0.0004092704424510632,0.018713104,704,0.01140921529440675,0.9834007024765015,0.2,-0.025263836607336998,0.06449627876281738,-2.656542166666667,1258.0
23552,46,1851,12,0.13427734375,-43.40502464771271,-0.02001917599409353,0.0004092704424510632,0.018335246,720,0.14028102008160204,0.9833405017852783,0.2,-0.008910177275538445,0.3861883878707886,-2.656542166666667,1258.0
24064,47,1850,13,0.2750244140625,-43.407681822776794,-0.030029414367163554,0.0004092704424510632,0.016994664,736,0.00886505281960126,0.9839321374893188,0.2,-0.03444090858101845,-0.5083514451980591,-2.658918368421053,1258.0
24576,48,1850,13,0.1240234375,-43.415892601013184,-0.015743180876597762,0.0004092704424510632,0.02049306,752,0.1665163995930925,0.9828965067863464,0.2,-0.00013138353824615479,0.5357893705368042,-2.658918368421053,1258.0
25088,49,1850,13,0.2806396484375,-43.39597964286804,-0.02265920754871331,0.0004092704424510632,0.027690807,768,0.004057431433466263,0.9841423630714417,0.2,-0.03091258369386196,-6.1395955085754395,-2.658918368421053,1258.0
25600,50,1850,13,0.2965087890625,-43.420653104782104,-0.030976804890087806,0.0004092704424510632,0.019801572,784,0.007746418297756463,0.9833509922027588,0.2,-0.04049483686685562,0.1848716139793396,-2.6558278500000005,1258.0
26112,51,1850,14,0.193115234375,-43.39977741241455,-0.025750982407771517,0.0004092704424510632,0.027412632,800,0.11522497760597616,0.9836031198501587,0.2,-0.03704685717821121,0.5297422409057617,-2.6558278500000005,1258.0
26624,52,1849,14,0.2691650390625,-43.42179083824158,-0.0263135782952304,0.0004092704424510632,0.020072166,816,0.015245290385792032,0.9845687747001648,0.2,-0.02545982412993908,-0.4771329164505005,-2.6558011904761907,1258.0
27136,53,1849,14,0.1072998046875,-43.441134095191956,-0.014991994205047376,0.0004092704424510632,0.015882876,832,0.1664157547056675,0.9846904873847961,0.2,0.013174116611480713,0.38514387607574463,-2.6558011904761907,1258.0
27648,54,1849,14,0.22607421875,-43.43357229232788,-0.02302943851100281,0.0004092704424510632,0.015457539,848,0.0040119659061019775,0.9844209551811218,0.2,-0.025979841127991676,-1.9687309265136719,-2.6558011904761907,1258.0
28160,55,1849,15,0.2301025390625,-43.43588662147522,-0.019583511515520513,0.0004092704424510632,0.020289108,864,0.014001805044244975,0.9851232767105103,0.2,-0.01250006165355444,0.5347626209259033,-2.6532586363636366,1258.0
28672,56,1848,15,0.2012939453125,-43.434924721717834,-0.02167325493064709,0.0004092704424510632,0.030135361,880,0.06413013592828065,0.9837340712547302,0.2,-0.010162612423300743,0.576169490814209,-2.6532586363636366,1258.0
29184,57,1848,15,0.274658203125,-43.365617752075195,-0.024399868765613064,0.0004092704424510632,0.023473937,896,0.016888030688278377,0.9815647602081299,0.2,-0.01824539341032505,-0.6945635080337524,-2.6551080434782612,1258.0
29696,58,1847,16,0.139892578125,-43.32819652557373,-0.021641521248966455,0.0004092704424510632,0.020283714,912,0.14802020392380655,0.9815914034843445,0.2,-0.0047002509236335754,0.5697892904281616,-2.6551080434782612,1258.0
30208,59,1847,16,0.2188720703125,-43.35601997375488,-0.020568723266478628,0.0004092704424510632,0.015589317,928,0.005313306111929705,0.9832560420036316,0.2,-0.034674860537052155,-6.950572490692139,-2.648769,1258.0
30720,60,1847,16,0.092529296875,-43.39383590221405,-0.014135223435005173,0.0004092704424510632,0.016246744,944,0.23706552991643548,0.9835780262947083,0.2,0.039077434688806534,0.40177130699157715,-2.648769,1258.0
31232,61,1847,16,0.2203369140625,-43.393638253211975,-0.024622464523417875,0.0004092704424510632,0.012412757,960,0.005179573912755586,0.9833359122276306,0.2,-0.03222725912928581,-3.0898218154907227,-2.648769,1258.0
31744,62,1846,17,0.250732421875,-43.38620114326477,-0.026407924524392,0.0004092704424510632,0.019568827,976,0.01492403750307858,0.9833613634109497,0.2,-0.033001385629177094,0.04439389705657959,-2.6528504,1258.0
32256,63,1846,17,0.1102294921875,-43.377729058265686,-0.013808651208819356,0.0004092704424510632,0.017660663,992,0.2819851082749665,0.9826177954673767,0.2,0.03804686293005943,0.4571644067764282,-2.6528504,1258.0
32768,64,1846,17,0.2451171875,-43.346917033195496,-0.025163053709547967,0.0004092704424510632,0.024565522,1008,0.00651183066656813,0.981805145740509,0.2,-0.03222772106528282,-2.056661605834961,-2.6589529230769235,1258.0
33280,65,1845,18,0.103271484375,-43.33253228664398,-0.020548810964100994,0.0004092704424510632,0.016252104,1024,0.42738730972632766,0.981852114200592,0.2,0.02192537486553192,0.08678489923477173,-2.6589529230769235,1258.0
33792,66,1845,18,0.1943359375,-43.34432256221771,-0.016008125618100166,0.0004092704424510632,0.018220242,1040,0.010035282641183585,0.9823352098464966,0.2,-0.02020883373916149,-6.773360252380371,-2.6589529230769235,1258.0
34304,67,1845,18,0.243408203125,-43.34804368019104,-0.0245121145126177,0.0004092704424510632,0.018666113,1056,0.012600798101630062,0.9816834330558777,0.2,-0.025302663445472717,0.028604328632354736,-2.6569658148148148,1258.0
34816,68,1845,18,0.0731201171875,-43.33073329925537,-0.013178079614590388,0.0004092704424510632,0.013980467,1072,0.28969040233641863,0.9816300272941589,0.2,0.04148251190781593,0.3312022089958191,-2.6569658148148148,1258.0
35328,69,1844,19,0.31201171875,-43.317283391952515,-0.02938045668997802,0.0004092704424510632,0.021931536,1088,0.008583731483668089,0.9805079698562622,0.2,-0.0391865037381649,-1.047252893447876,-2.6557459285714287,1258.0
35840,70,1843,19,0.197265625,-43.285183787345886,-0.023599840147653595,0.0004092704424510632,0.022846594,1104,0.5658885447774082,0.9801101088523865,0.2,0.03991503268480301,0.08907198905944824,-2.6557459285714287,1258.0
36352,71,1842,19,0.2760009765625,-43.28983795642853,-0.026810692041181028,0.0004092704424510632,0.019507896,1120,0.004519066722423304,0.9805457592010498,0.2,-0.04380061477422714,-0.5934531688690186,-2.6557459285714287,1258.0
36864,72,1842,20,0.277587890625,-43.29360020160675,-0.02680835349019617,0.0004092704424510632,0.016678464,1136,0.018844498932594433,0.9800553321838379,0.2,-0.03095836564898491,0.06570595502853394,-2.658765551724138,1258.0
37376,73,1842,20,0.1246337890625,-43.27797293663025,-0.014660513828857802,0.0004092704424510632,0.018705219,1152,0.3286897267680615,0.9798671007156372,0.2,0.03139165788888931,0.5458656549453735,-2.658765551724138,1258.0
37888,74,1842,20,0.3077392578125,-43.2797566652298,-0.026937215792713687,0.0004092704424510632,0.026788928,1168,0.00914192566415295,0.9800693988800049,0.2,-0.03214292600750923,-0.6355416774749756,-2.659535866666667,1258.0
38400,75,1842,20,0.0875244140625,-43.28826081752777,-0.011132068990264088,0.0004092704424510632,0.014434241,1184,0.5128452272620052,0.9803429245948792,0.2,0.026431839913129807,0.09624916315078735,-2.659535866666667,1258.0
38912,76,1842,21,0.24462890625,-43.276753067970276,-0.023439793178113177,0.0004092704424510632,0.015765553,1200,0.006048689894669224,0.9790310859680176,0.2,-0.035997580736875534,-2.7292189598083496,-2.659535866666667,1258.0
39424,77,1842,21,0.2978515625,-43.21734297275543,-0.027550718950806186,0.0004092704424510632,0.020348385,1216,0.012635760474950075,0.9770169258117676,0.2,-0.02511320449411869,0.27547216415405273,-2.6591482903225807,1258.0
39936,78,1842,21,0.126708984375,-43.18135666847229,-0.01622018645866774,0.0004092704424510632,0.016422082,1232,0.2671643978683278,0.9772206544876099,0.2,0.02444714680314064,0.5398793816566467,-2.6591482903225807,1258.0
40448,79,1841,21,0.260498046875,-43.169652342796326,-0.023822908784495667,0.0004092704424510632,0.018442333,1248,0.009158992630545981,0.9754741787910461,0.2,-0.039625927805900574,-1.0921409130096436,-2.6549313750000003,1258.0
40960,80,1841,22,0.1270751953125,-43.103044509887695,-0.014199481200193986,0.0004092704424510632,0.021893939,1264,0.37794328946620226,0.9742968082427979,0.2,0.04277477413415909,0.5696913003921509,-2.6549313750000003,1258.0
41472,81,1841,22,0.3714599609375,-43.09630334377289,-0.024478175211697817,0.0004092704424510632,0.027892593,1280,0.004896480844763573,0.9755555391311646,0.2,-0.0294314194470644,-7.167956352233887,-2.6549313750000003,1258.0
41984,82,1840,22,0.2767333984375,-43.15089213848114,-0.023673497838899493,0.0004092704424510632,0.017144378,1296,0.017676162358839065,0.9774772524833679,0.2,-0.030567999929189682,0.36440807580947876,-2.649780878787879,1258.0
42496,83,1840,23,0.2147216796875,-43.18905019760132,-0.0273006500210613,0.0004092704424510632,0.037153415,1312,0.20405482401838526,0.9771469235420227,0.2,-0.02093430981040001,0.4647771120071411,-2.649780878787879,1258.0
43008,84,1840,23,0.28125,-43.158066272735596,-0.022786282657762058,0.0004092704424510632,0.019828554,1328,0.014749896043213084,0.9762109518051147,0.2,-0.017145100980997086,-1.3947234153747559,-2.6509836176470594,1258.0
43520,85,1840,23,0.1119384765625,-43.13290250301361,-0.017409725769539364,0.0004092704424510632,0.013796931,1344,0.3538714766036719,0.9753280878067017,0.2,0.04754700884222984,0.5846459865570068,-2.6509836176470594,1258.0
44032,86,1840,23,0.2825927734375,-43.08953642845154,-0.02476064715301618,0.0004092704424510632,0.01745525,1360,0.004842061156523414,0.9739333391189575,0.2,-0.022436413913965225,-2.770591974258423,-2.6436369428571433,1258.0
44544,87,1840,24,0.030029296875,-43.06266248226166,-0.00787566343205981,0.0004092704424510632,0.009081525,1376,0.4503862140700221,0.9736925363540649,0.2,0.0632045790553093,0.5275815725326538,-2.6436369428571433,1258.0
45056,88,1840,24,0.2943115234375,-43.06396460533142,-0.024806634755805135,0.0004092704424510632,0.025853518,1392,0.003791537274082657,0.97413569688797,0.2,-0.02791476435959339,-1.725642442703247,-2.6436369428571433,1258.0
45568,89,1840,24,0.2723388671875,-43.08984577655792,-0.02275969594484195,0.0004092704424510632,0.020268198,1408,0.010844474396435544,0.9756009578704834,0.2,-0.026240263134241104,0.067435622215271,-2.640690305555556,1258.0
46080,90,1840,25,0.0701904296875,-43.131598472595215,-0.01389850614941679,0.0004092704424510632,0.014596003,1424,0.42002666206099093,0.9764678478240967,0.2,0.047029055655002594,0.5660098791122437,-2.640690305555556,1258.0
46592,91,1840,25,0.321533203125,-43.14587187767029,-0.028664895973633975,0.0004092704424510632,0.024666727,1440,0.004035806094179861,0.9767297506332397,0.2,-0.03432731702923775,-3.773045539855957,-2.637542378378379,1258.0
47104,92,1840,25,0.0694580078125,-43.15204441547394,-0.011564113359781913,0.0004092704424510632,0.010332134,1456,0.46448688209056854,0.9767823219299316,0.2,0.05400783568620682,0.5788318514823914,-2.637542378378379,1258.0
47616,93,1839,25,0.26220703125,-43.14340031147003,-0.02462395784095861,0.0004092704424510632,0.017086925,1472,0.004576660918246489,0.976413369178772,0.2,-0.037138696759939194,-5.155002117156982,-2.637542378378379,1258.0
48128,94,1839,26,0.300048828125,-43.10519313812256,-0.028341370081761852,0.0004092704424510632,0.026411436,1488,0.008468391955830157,0.973732590675354,0.2,-0.037865910679101944,0.027868151664733887,-2.635941842105264,1258.0
48640,95,1839,26,0.1390380859375,-43.04027235507965,-0.01755171935656108,0.0004092704424510632,0.015809115,1504,0.42080332711338997,0.9732810258865356,0.2,0.02972809597849846,0.48935621976852417,-2.635941842105264,1258.0
49152,96,1838,26,0.2568359375,-43.03700113296509,-0.0258216772635933,0.0004092704424510632,0.016909294,1520,0.0113579372264212,0.9730006456375122,0.2,-0.03278844803571701,-0.31668829917907715,-2.632813692307693,1258.0
49664,97,1838,27,0.0528564453125,-43.035987973213196,-0.010586010626866482,0.0004092704424510632,0.012713904,1536,0.5510284283664078,0.9733673334121704,0.2,0.046481143683195114,0.2559502124786377,-2.632813692307693,1258.0
50176,98,1838,27,0.255615234375,-43.04991626739502,-0.0229338752978947,0.0004092704424510632,0.016514279,1552,0.00279834816683433,0.9738764762878418,0.2,-0.026150455698370934,-3.3845949172973633,-2.632813692307693,1258.0
50688,99,1838,27,0.265869140625,-43.06564676761627,-0.02377304932451807,0.0004092704424510632,0.020470902,1568,0.014644512761151418,0.9745326638221741,0.2,-0.03671613335609436,0.022153615951538086,-2.635168025,1258.0
51200,100,1838,27,0.0496826171875,-43.07248103618622,-0.008889195414667483,0.0004092704424510632,0.012766445,1584,0.4926995427813381,0.9743697047233582,0.2,0.05840107426047325,0.3081158995628357,-2.635168025,1258.0
51712,101,1838,28,0.2384033203125,-43.05800104141235,-0.027353348647011444,0.0004092704424510632,0.015130777,1600,0.017069675057427958,0.9734712839126587,0.2,-0.018681345507502556,-0.4872184991836548,-2.6370926829268293,1258.0
52224,102,1838,28,0.0670166015625,-43.04041278362274,-0.009567526496539358,0.0004092704424510632,0.012457124,1616,0.5743750440888107,0.9736514091491699,0.2,0.10715967416763306,0.6335158348083496,-2.6370926829268293,1258.0
52736,103,1838,28,0.283203125,-43.02616763114929,-0.026311253583116923,0.0004092704424510632,0.01908886,1632,0.0061183428624644876,0.971747100353241,0.2,-0.03248603641986847,-5.79514217376709,-2.6370926829268293,1258.0
53248,104,1838,28,0.27783203125,-42.99335241317749,-0.02238248902722262,0.0004092704424510632,0.02460494,1648,0.014442053769016638,0.9727073311805725,0.2,-0.019664037972688675,0.02730804681777954,-2.638012166666667,1258.0
53760,105,1838,29,0.058837890625,-43.03701591491699,-0.010677487603970803,0.0004092704424510632,0.011945907,1664,0.5623445909004658,0.9733066558837891,0.2,0.059974294155836105,0.21093684434890747,-2.638012166666667,1258.0
54272,106,1838,29,0.2669677734375,-43.04204475879669,-0.030345842707902193,0.0004092704424510632,0.019114323,1680,0.007542185747297481,0.9733927249908447,0.2,-0.03265012428164482,-1.070479154586792,-2.6329550465116283,1258.0
54784,107,1838,29,0.0731201171875,-43.04135322570801,-0.009913230882375501,0.0004092704424510632,0.011491754,1696,0.48694219207391143,0.973605751991272,0.2,0.08442471921443939,0.49118590354919434,-2.6329550465116283,1258.0
55296,108,1838,30,0.26953125,-43.03891742229462,-0.03131450302316807,0.0004092704424510632,0.020628516,1712,0.004653469612094341,0.973167359828949,0.2,-0.045120034366846085,-4.109895706176758,-2.6329550465116283,1258.0
55808,109,1838,30,0.3035888671875,-43.037286043167114,-0.029819507180945948,0.0004092704424510632,0.030842084,1728,0.01915315698715858,0.9729622006416321,0.2,-0.023520516231656075,0.46631360054016113,-2.631462431818182,1258.0
56320,110,1838,30,0.117431640625,-43.028923988342285,-0.017223855029442348,0.0004092704424510632,0.018269125,1744,0.3531151551287621,0.9727709293365479,0.2,0.0017606504261493683,0.5277032852172852,-2.631462431818182,1258.0
56832,111,1838,30,0.29541015625,-43.02137756347656,-0.03133612333476776,0.0004092704424510632,0.019332184,1760,0.02998094988288358,0.9727829694747925,0.2,-0.02446642331779003,0.17363011837005615,-2.6297087111111113,1258.0
57344,112,1838,31,0.0338134765625,-43.02249550819397,-0.008673102289321832,0.0004092704424510632,0.008902699,1776,0.7090061595663428,0.9730128645896912,0.2,0.11538489907979965,0.8054622411727905,-2.6297087111111113,1258.0
57856,113,1838,31,0.24853515625,-43.013285994529724,-0.025559563655406237,0.0004092704424510632,0.018772747,1792,0.014456882927333936,0.9717076420783997,0.2,-0.04059280455112457,-6.355767250061035,-2.6297087111111113,1258.0
58368,114,1838,31,0.243408203125,-42.97188091278076,-0.024187323200749233,0.0004092704424510632,0.025730118,1808,0.13762567657977343,0.9713922142982483,0.2,-0.01839606463909149,0.5134101510047913,-2.6244841086956523,1258.0
58880,115,1838,32,0.2900390625,-42.98936569690704,-0.022741549531929195,0.0004092704424510632,0.04299754,1824,0.2420359999523498,0.9723381400108337,0.2,-0.027093427255749702,0.6147403120994568,-2.6244841086956523,1258.0
59392,116,1838,32,0.2359619140625,-43.02786636352539,-0.026559850928606465,0.0004092704424510632,0.01494424,1840,0.0171249549894128,0.9743622541427612,0.2,-0.03237392380833626,-0.042566537857055664,-2.62425570212766,1258.0
59904,117,1838,32,0.009033203125,-43.083627462387085,-0.005420377987320535,0.0004092704424510632,0.004581305,1856,0.9246321208775043,0.9750619530677795,0.2,0.06141933426260948,0.27958130836486816,-2.62425570212766,1258.0
60416,118,1838,32,0.2274169921875,-43.09072208404541,-0.023015081955236383,0.0004092704424510632,0.017743792,1872,0.007592995596496621,0.9754206538200378,0.2,-0.035489343106746674,-6.7687225341796875,-2.6189550416666667,1258.0
60928,119,1838,33,0.0802001953125,-43.09958028793335,-0.01586306546232663,0.0004092704424510632,0.009982431,1888,0.6622799038887024,0.9754481315612793,0.2,0.14110440015792847,0.6753368973731995,-2.6189550416666667,1258.0
61440,120,1838,33,0.22509765625,-43.08397018909454,-0.023094891577784438,0.0004092704424510632,0.017039772,1904,0.003622987169364933,0.9743080735206604,0.2,-0.02788856253027916,-6.908436298370361,-2.6189550416666667,1258.0
61952,121,1838,33,0.29443359375,-43.05895173549652,-0.028563845407916233,0.0004092704424510632,0.025371794,1920,0.011817248683655635,0.9749780893325806,0.2,-0.021571340039372444,0.016388535499572754,-2.616511285714286,1258.0
62464,122,1838,33,0.0623779296875,-43.08719313144684,-0.012601967813679948,0.0004092704424510632,0.010108495,1936,0.5286553157493472,0.9756076335906982,0.2,0.04526667296886444,0.4592204689979553,-2.616511285714286,1258.0
62976,123,1838,34,0.25927734375,-43.1133314371109,-0.026199759944574907,0.0004092704424510632,0.017430887,1952,0.023699769575614482,0.9773634672164917,0.2,-0.019264284521341324,-0.2859830856323242,-2.6176075400000003,1258.0
63488,124,1838,34,0.0570068359375,-43.16269874572754,-0.013108580867992714,0.0004092704424510632,0.012587076,1968,0.5056856758892536,0.9780234694480896,0.2,0.08107323944568634,0.6768038868904114,-2.6176075400000003,1258.0
64000,125,1837,34,0.2052001953125,-43.173086524009705,-0.020184838504064828,0.0004092704424510632,0.0125950165,1984,0.0034570027601148468,0.9788132905960083,0.2,-0.021104421466588974,-6.976186275482178,-2.6176075400000003,1258.0
