train/ent_coef_loss,train/ent_coef,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/n_updates,time/fps,time/episodes,train/learning_rate,train/critic_loss,time/total_timesteps
-172.01734924316406,0.017971748486161232,-4.60892675,-122.14164733886719,1257.0,390,4927,12,4,0.0008459126528049375,0.8177432417869568,5028
50.098236083984375,0.001531421672552824,-3.5448137500000003,-128.92059326171875,1257.0,779,9955,12,8,0.0008459126528049375,1.9283318519592285,10056
-14.200603485107422,0.0008488232851959765,-2.8740614166666667,-134.34820556640625,1257.0,1160,14983,13,12,0.0008459126528049375,1.86439847946167,15084
-16.21942901611328,0.0009556258446536958,-2.5328949375,-135.3003387451172,1257.0,1520,20011,13,16,0.0008459126528049375,2.210354804992676,20112
-0.5074816346168518,0.0011121059069409966,-2.3414987000000003,-137.805908203125,1257.0,11,25039,12,20,0.0008459126528049375,2.5092296600341797,25140
-65.1217269897461,0.0008530854247510433,-2.218230416666667,-130.8042449951172,1257.0,413,30067,12,24,0.0008459126528049375,4.627387523651123,30168
