time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/clip_fraction,train/std,train/loss,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/approx_kl,train/clip_range,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
9728,1952,4,19,0.2003173828125,0.999718964099884,0.020609106868505478,-43.96871900558472,-0.01961776256939629,0.09299116139300168,0.0006631016731262207,0.018617306,0.2,288,0.0004092704424510632,-2.7953517142857143,1258.0
10240,1950,5,20,0.258544921875,1.0012972354888916,-0.029936814680695534,-43.97792708873749,-0.026450958655914292,0.008290403653518297,0.023794233798980713,0.024302647,0.2,304,0.0004092704424510632,-2.778717125,1258.0
10752,1947,5,21,0.23583984375,1.0007860660552979,0.010159343481063843,-44.01632642745972,-0.02696548763924511,0.09772262908518314,0.0028576254844665527,0.014279984,0.2,320,0.0004092704424510632,-2.778717125,1258.0
11264,1946,5,22,0.1651611328125,0.9991770386695862,-0.028758475556969643,-43.967883348464966,-0.016496967553393915,0.0026769499127112795,-0.010704755783081055,0.015108708,0.2,336,0.0004092704424510632,-2.778717125,1258.0
11776,1944,6,23,0.23193359375,0.9983476996421814,-0.02913733385503292,-43.933645367622375,-0.02486432730802335,0.011085867488873191,0.005888760089874268,0.027403511,0.2,352,0.0004092704424510632,-2.7804737777777775,1258.0
12288,1943,6,24,0.243896484375,0.998897135257721,0.014302942901849747,-43.91878545284271,-0.025476630253251642,0.12241563363932073,0.0008654594421386719,0.023899067,0.2,368,0.0004092704424510632,-2.7804737777777775,1258.0
12800,1942,6,25,0.28125,0.9991888999938965,-0.03975886106491089,-43.9393093585968,-0.03185762830253225,0.010384867768152617,0.025581836700439453,0.03074927,0.2,384,0.0004092704424510632,-2.7789302,1258.0
13312,1941,6,26,0.2513427734375,0.9981428384780884,0.023209940642118454,-43.93105208873749,-0.023744416204863228,0.13495341292582452,0.0018572807312011719,0.01994764,0.2,400,0.0004092704424510632,-2.7789302,1258.0
13824,1941,7,27,0.236083984375,0.9964168667793274,-0.0333574041724205,-43.885406136512756,-0.025862370617687702,0.003175094949256163,0.03882491588592529,0.016447455,0.2,416,0.0004092704424510632,-2.7789302,1258.0
14336,1942,7,28,0.231201171875,0.9969252943992615,-0.030310211703181267,-43.85426139831543,-0.019858293468132615,0.007888726002420299,0.014299988746643066,0.02171452,0.2,432,0.0004092704424510632,-2.763870818181818,1258.0
14848,1941,7,29,0.2996826171875,0.9969676733016968,0.021244868636131287,-43.873236417770386,-0.02570303698303178,0.08195602509658784,0.0013886094093322754,0.037514914,0.2,448,0.0004092704424510632,-2.763870818181818,1258.0
15360,1941,7,30,0.2486572265625,0.9961240291595459,-0.03213039040565491,-43.852633595466614,-0.02551354732713662,0.007954923712532036,0.10804969072341919,0.017941864,0.2,464,0.0004092704424510632,-2.7564856666666664,1258.0
15872,1941,8,31,0.24560546875,0.9942448735237122,0.03488733619451523,-43.81818187236786,-0.023422085214406252,0.1772077507339418,0.008277416229248047,0.019530661,0.2,480,0.0004092704424510632,-2.7564856666666664,1258.0
16384,1941,8,32,0.19189453125,0.9935412406921387,-0.03844345733523369,-43.769936323165894,-0.020895656460197642,0.0026685552365961485,-0.004437565803527832,0.017500754,0.2,496,0.0004092704424510632,-2.7603952307692308,1258.0
16896,1940,8,33,0.197998046875,0.9939879775047302,0.09579187631607056,-43.76992607116699,-0.02175550820538774,0.19247647421434522,-0.0010230541229248047,0.015196709,0.2,512,0.0004092704424510632,-2.7603952307692308,1258.0
17408,1940,8,34,0.2381591796875,0.9945912957191467,-0.03767002746462822,-43.78602647781372,-0.02579849769244902,0.0035395344748394564,0.00038427114486694336,0.021697823,0.2,528,0.0004092704424510632,-2.7603952307692308,1258.0
17920,1940,9,35,0.2779541015625,0.9935434460639954,-0.034673403948545456,-43.78300583362579,-0.029264340133522637,0.010719697689637542,0.0007836222648620605,0.025716847,0.2,544,0.0004092704424510632,-2.754004857142857,1258.0
18432,1940,9,36,0.264892578125,0.9934671521186829,0.07268562912940979,-43.76250910758972,-0.02737410186091438,0.19646725803613663,0.00015050172805786133,0.022566598,0.2,560,0.0004092704424510632,-2.754004857142857,1258.0
18944,1940,9,37,0.2113037109375,0.9927395582199097,-0.0244510006159544,-43.75403869152069,-0.019948762863350566,0.010488506755791605,0.0015962719917297363,0.018059053,0.2,576,0.0004092704424510632,-2.755343733333333,1258.0
19456,1939,10,38,0.2587890625,0.9921793937683105,0.05814782530069351,-43.729588985443115,-0.02593983063707128,0.1951967803761363,4.1484832763671875e-05,0.021539697,0.2,592,0.0004092704424510632,-2.755343733333333,1258.0
19968,1939,10,39,0.2335205078125,0.9930439591407776,-0.025535931810736656,-43.729424238204956,-0.02543112775310874,0.0027167340595042333,0.0007075667381286621,0.019913042,0.2,608,0.0004092704424510632,-2.755343733333333,1258.0
20480,1935,10,40,0.1697998046875,0.9930242896080017,-0.02878170646727085,-43.753477692604065,-0.017178166919620708,0.01078552458784543,0.006047427654266357,0.014036709,0.2,624,0.0004092704424510632,-2.74366,1258.0
20992,1935,10,41,0.208251953125,0.9912371039390564,0.08441543579101562,-43.72285592556,-0.023887534436653368,0.21326105948537588,0.0024456381797790527,0.019033242,0.2,640,0.0004092704424510632,-2.74366,1258.0
21504,1934,11,42,0.2608642578125,0.9911040663719177,-0.04374725744128227,-43.680539727211,-0.03113205957924947,0.010926673741778359,0.0016728639602661133,0.028295156,0.2,656,0.0004092704424510632,-2.7483047647058823,1258.0
22016,1934,11,43,0.2183837890625,0.9917791485786438,0.07162101566791534,-43.69463932514191,-0.023229896250995807,0.20355503540486097,6.943941116333008e-05,0.021448538,0.2,672,0.0004092704424510632,-2.7483047647058823,1258.0
22528,1934,11,44,0.24560546875,0.9912407398223877,-0.04720601439476013,-43.70083820819855,-0.027251539686403703,0.0033546644772286527,0.00014066696166992188,0.019788247,0.2,688,0.0004092704424510632,-2.7483047647058823,1258.0
23040,1934,11,45,0.272216796875,0.9928082823753357,-0.027726449072360992,-43.707674741744995,-0.02660848842060659,0.011443339448305778,0.00027555227279663086,0.023029206,0.2,704,0.0004092704424510632,-2.747761166666667,1258.0
23552,1935,12,46,0.22412109375,0.9912197589874268,0.08682344853878021,-43.72571015357971,-0.02411434458917938,0.22796622896566987,6.973743438720703e-05,0.020195503,0.2,720,0.0004092704424510632,-2.747761166666667,1258.0
24064,1935,12,47,0.234130859375,0.9891468286514282,-0.03758299723267555,-43.65161347389221,-0.024046239734161645,0.011914518720004708,0.0011336207389831543,0.018323075,0.2,736,0.0004092704424510632,-2.751433368421053,1258.0
24576,1934,12,48,0.2432861328125,0.9876015186309814,0.09037963300943375,-43.59959125518799,-0.024690647231182083,0.21502765454351902,8.577108383178711e-05,0.019349445,0.2,752,0.0004092704424510632,-2.751433368421053,1258.0
25088,1934,12,49,0.232177734375,0.9869222044944763,-0.019208116456866264,-43.56148827075958,-0.02294212649576366,0.002838105323462514,-0.00040328502655029297,0.02180319,0.2,768,0.0004092704424510632,-2.751433368421053,1258.0
25600,1934,13,50,0.2640380859375,0.9872519969940186,-0.03697461634874344,-43.55177843570709,-0.02589924944913946,0.010150306145078503,0.0015028119087219238,0.023496713,0.2,784,0.0004092704424510632,-2.7427137000000004,1258.0
26112,1934,13,51,0.234130859375,0.9862210750579834,0.09263662248849869,-43.542598843574524,-0.023634903467609547,0.2335973079316318,0.0001493692398071289,0.020863343,0.2,800,0.0004092704424510632,-2.7427137000000004,1258.0
26624,1934,13,52,0.2225341796875,0.9845454692840576,-0.028742723166942596,-43.49991714954376,-0.02057883743691491,0.00937304126273375,0.0506405234336853,0.02200367,0.2,816,0.0004092704424510632,-2.7276268571428575,1258.0
27136,1934,14,53,0.2423095703125,0.9834060072898865,0.09441204369068146,-43.44698512554169,-0.023839668720029294,0.22105073789134622,0.0001265406608581543,0.017672734,0.2,832,0.0004092704424510632,-2.7276268571428575,1258.0
27648,1934,14,54,0.254150390625,0.9837417006492615,-0.03249901905655861,-43.43545162677765,-0.027512459084391594,0.002879656858567614,0.0013175010681152344,0.019350901,0.2,848,0.0004092704424510632,-2.7276268571428575,1258.0
28160,1934,14,55,0.2698974609375,0.9831039309501648,-0.03221067786216736,-43.432145953178406,-0.029266809578984976,0.0144148459949065,0.0014864206314086914,0.03077179,0.2,864,0.0004092704424510632,-2.725689681818182,1258.0
28672,1933,14,56,0.31396484375,0.9827350974082947,0.02809332311153412,-43.40836524963379,-0.03165015910053626,0.18819081829860806,0.0001800060272216797,0.036688466,0.2,880,0.0004092704424510632,-2.725689681818182,1258.0
29184,1933,15,57,0.2208251953125,0.9836006164550781,-0.03109789825975895,-43.417240142822266,-0.019424706129939295,0.018154953635530546,0.02673262357711792,0.021393584,0.2,896,0.0004092704424510632,-2.729244434782609,1258.0
29696,1932,15,58,0.2510986328125,0.98344886302948,0.09822787344455719,-43.43245601654053,-0.0292899617634248,0.2559761586599052,3.403425216674805e-05,0.022562169,0.2,912,0.0004092704424510632,-2.729244434782609,1258.0
30208,1932,15,59,0.197509765625,0.9819772243499756,-0.041882239282131195,-43.409645676612854,-0.0220361207757378,0.003131584217044292,0.00019180774688720703,0.015634494,0.2,928,0.0004092704424510632,-2.7267859999999993,1258.0
30720,1932,15,60,0.3045654296875,0.9815351366996765,0.07010680437088013,-43.369168519973755,-0.02346848213346675,0.25376937724649906,-1.704692840576172e-05,0.025167609,0.2,944,0.0004092704424510632,-2.7267859999999993,1258.0
31232,1932,16,61,0.2674560546875,0.9826605319976807,-0.04377293214201927,-43.37480700016022,-0.025876030151266605,0.0025781556905712932,0.0002238154411315918,0.017363368,0.2,960,0.0004092704424510632,-2.7267859999999993,1258.0
31744,1931,16,62,0.241455078125,0.9849414229393005,-0.020846061408519745,-43.43255126476288,-0.02426369648310356,0.013182448979932815,6.812810897827148e-05,0.021308063,0.2,976,0.0004092704424510632,-2.7241934399999996,1258.0
32256,1931,16,63,0.3228759765625,0.9847638010978699,0.09109638631343842,-43.47379541397095,-0.03229556867154315,0.25495416251942515,2.1696090698242188e-05,0.029836684,0.2,992,0.0004092704424510632,-2.7241934399999996,1258.0
32768,1931,16,64,0.2977294921875,0.9848273396492004,-0.035962097346782684,-43.46371603012085,-0.027452120863017626,0.012688062532106414,4.470348358154297e-06,0.028785963,0.2,1008,0.0004092704424510632,-2.718816961538461,1258.0
33280,1931,17,65,0.17724609375,0.9855817556381226,0.09467268735170364,-43.4796781539917,-0.018399405147647485,0.24533112067729235,1.9073486328125e-06,0.013709998,0.2,1024,0.0004092704424510632,-2.718816961538461,1258.0
33792,1931,17,66,0.2254638671875,0.9864336252212524,-0.03100147843360901,-43.51035404205322,-0.024218522579758428,0.003481250401819125,3.4928321838378906e-05,0.018562183,0.2,1040,0.0004092704424510632,-2.718816961538461,1258.0
34304,1931,17,67,0.2110595703125,0.9877381324768066,-0.023090239614248276,-43.54010355472565,-0.023297694278880954,0.01372978716972284,2.866983413696289e-05,0.01848602,0.2,1056,0.0004092704424510632,-2.7249673333333333,1258.0
34816,1931,18,68,0.2357177734375,0.9876943230628967,0.09604279696941376,-43.562398195266724,-0.0258006308140466,0.26498559210449457,1.704692840576172e-05,0.023031872,0.2,1072,0.0004092704424510632,-2.7249673333333333,1258.0
35328,1931,18,69,0.269287109375,0.9866630434989929,-0.0287441648542881,-43.544660568237305,-0.024777710350463167,0.01563799980795011,4.875659942626953e-05,0.02261597,0.2,1088,0.0004092704424510632,-2.7274374285714282,1258.0
35840,1932,18,70,0.249267578125,0.9844813942909241,0.09437094628810883,-43.49651503562927,-0.023923575558001176,0.25485100969672203,7.867813110351562e-06,0.021913182,0.2,1104,0.0004092704424510632,-2.7274374285714282,1258.0
36352,1932,18,71,0.1976318359375,0.9849541187286377,-0.035151634365320206,-43.45444858074188,-0.021505043489014497,0.003340300278068753,0.0001773238182067871,0.016900204,0.2,1120,0.0004092704424510632,-2.7274374285714282,1258.0
36864,1932,19,72,0.2109375,0.9858627915382385,-0.01979862153530121,-43.48810636997223,-0.02088817498588469,0.013022604427533224,6.568431854248047e-05,0.013702445,0.2,1136,0.0004092704424510632,-2.7278884827586203,1258.0
37376,1933,19,73,0.2601318359375,0.9862833619117737,0.10135142505168915,-43.502981066703796,-0.02415928483242169,0.2727324580773711,1.8596649169921875e-05,0.023871098,0.2,1152,0.0004092704424510632,-2.7278884827586203,1258.0
37888,1933,19,74,0.2747802734375,0.9872377514839172,-0.032303325831890106,-43.5173921585083,-0.02602802455658093,0.013299042358994484,0.00017303228378295898,0.026141679,0.2,1168,0.0004092704424510632,-2.7327694999999994,1258.0
38400,1934,19,75,0.1981201171875,0.9896708130836487,0.11358659714460373,-43.571953892707825,-0.019885067478753626,0.27262670174241066,1.1205673217773438e-05,0.01963737,0.2,1184,0.0004092704424510632,-2.7327694999999994,1258.0
38912,1934,20,76,0.2208251953125,0.9888758659362793,-0.029762577265501022,-43.60841262340546,-0.02395330438594101,0.0034884839187725447,0.0002422928810119629,0.019500073,0.2,1200,0.0004092704424510632,-2.7327694999999994,1258.0
39424,1934,20,77,0.2232666015625,0.9893743395805359,-0.019098488613963127,-43.58651888370514,-0.022406466712709516,0.01606730933417566,6.03795051574707e-05,0.019703157,0.2,1216,0.0004092704424510632,-2.7370091935483867,1258.0
39936,1935,20,78,0.2254638671875,0.9896736145019531,0.15195782482624054,-43.60839128494263,-0.020999781700083986,0.2984027857892215,2.4139881134033203e-05,0.01754454,0.2,1232,0.0004092704424510632,-2.7370091935483867,1258.0
40448,1935,20,79,0.22412109375,0.9904113411903381,-0.0200563482940197,-43.6151909828186,-0.02283789444481954,0.013423660304397345,0.00026929378509521484,0.023723556,0.2,1248,0.0004092704424510632,-2.734188875,1258.0
40960,1935,21,80,0.2259521484375,0.9885437488555908,0.10814735293388367,-43.61320507526398,-0.026200378430075943,0.282820594497025,2.3484230041503906e-05,0.024074193,0.2,1264,0.0004092704424510632,-2.734188875,1258.0
41472,1935,21,81,0.185791015625,0.9899517893791199,-0.027884885668754578,-43.58410716056824,-0.021060942024632823,0.0037281695476849563,0.0005360841751098633,0.014652966,0.2,1280,0.0004092704424510632,-2.734188875,1258.0
41984,1936,21,82,0.2950439453125,0.9902032613754272,-0.03252691403031349,-43.626890540122986,-0.030825199035461992,0.016220112709561363,0.0001061558723449707,0.02636061,0.2,1296,0.0004092704424510632,-2.7424693939393943,1258.0
42496,1935,21,83,0.247802734375,0.9876677989959717,0.11485309898853302,-43.59563422203064,-0.024616904396680184,0.273231684230268,3.349781036376953e-05,0.020839568,0.2,1312,0.0004092704424510632,-2.7424693939393943,1258.0
43008,1936,22,84,0.20068359375,0.9883926510810852,-0.01729685068130493,-43.552858114242554,-0.02067836606875062,0.014820653101196513,0.0036383867263793945,0.024392005,0.2,1328,0.0004092704424510632,-2.742937205882353,1258.0
43520,1935,22,85,0.2569580078125,0.9881035685539246,0.1130157932639122,-43.57549583911896,-0.02684294429491274,0.3024242501705885,3.540515899658203e-05,0.021057194,0.2,1344,0.0004092704424510632,-2.742937205882353,1258.0
44032,1936,22,86,0.222412109375,0.9868845343589783,-0.03130148723721504,-43.54753828048706,-0.025928203598596156,0.0039503233128925785,0.00013649463653564453,0.021016553,0.2,1360,0.0004092704424510632,-2.7388440857142857,1258.0
44544,1936,22,87,0.2060546875,0.9856060147285461,0.09517266601324081,-43.50720417499542,-0.022931914616492577,0.3093471177853644,-4.291534423828125e-06,0.018043337,0.2,1376,0.0004092704424510632,-2.7388440857142857,1258.0
45056,1937,23,88,0.27587890625,0.9852145314216614,-0.0354030579328537,-43.47550022602081,-0.028112932857766282,0.0030259239865699783,0.0002276897430419922,0.030113705,0.2,1392,0.0004092704424510632,-2.7388440857142857,1258.0
45568,1937,23,89,0.3118896484375,0.9848824739456177,-0.045095693320035934,-43.465508699417114,-0.031517269380856305,0.012775700481142849,6.431341171264648e-05,0.03254269,0.2,1408,0.0004092704424510632,-2.735048305555556,1258.0
46080,1937,23,90,0.197265625,0.9849216938018799,0.14005595445632935,-43.45720148086548,-0.0239059203886427,0.297876647207886,2.0802021026611328e-05,0.015108382,0.2,1424,0.0004092704424510632,-2.735048305555556,1258.0
46592,1937,24,91,0.244873046875,0.9839050769805908,-0.03421313688158989,-43.4456992149353,-0.027527715617907234,0.0035019368515349925,0.00030428171157836914,0.018111747,0.2,1440,0.0004092704424510632,-2.733030675675676,1258.0
47104,1937,24,92,0.261962890625,0.9827439188957214,0.09166429936885834,-43.41021382808685,-0.028594832940143533,0.2862901696935296,-5.7220458984375e-06,0.023470193,0.2,1456,0.0004092704424510632,-2.733030675675676,1258.0
47616,1937,24,93,0.240478515625,0.9829193949699402,-0.031201457604765892,-43.385069131851196,-0.024357440415769815,0.0029926654751761816,0.00012451410293579102,0.020231243,0.2,1472,0.0004092704424510632,-2.733030675675676,1258.0
48128,1937,24,94,0.2423095703125,0.9828893542289734,-0.03655534237623215,-43.392736196517944,-0.02418128351564519,0.015900413127383217,2.396106719970703e-05,0.022345372,0.2,1488,0.0004092704424510632,-2.7343822894736847,1258.0
48640,1937,25,95,0.195556640625,0.9820342659950256,0.10412195324897766,-43.380887508392334,-0.022251813061302528,0.2932048221118748,1.5676021575927734e-05,0.015314274,0.2,1504,0.0004092704424510632,-2.7343822894736847,1258.0
49152,1938,25,96,0.2481689453125,0.9812319278717041,-0.0335024893283844,-43.347264766693115,-0.02507377730216831,0.011119824484921992,8.07046890258789e-05,0.019844502,0.2,1520,0.0004092704424510632,-2.7334017692307695,1258.0
49664,1937,25,97,0.2410888671875,0.9803014397621155,0.08519846946001053,-43.32055711746216,-0.025612514233216643,0.2851540455594659,6.4373016357421875e-06,0.024841687,0.2,1536,0.0004092704424510632,-2.7334017692307695,1258.0
50176,1937,25,98,0.2354736328125,0.9790804386138916,-0.027109526097774506,-43.2875839471817,-0.024797156307613477,0.00346085716955713,9.208917617797852e-05,0.024350194,0.2,1552,0.0004092704424510632,-2.7334017692307695,1258.0
50688,1937,26,99,0.2349853515625,0.9792019128799438,-0.045976005494594574,-43.266371846199036,-0.028310694091487676,0.009708527999464422,7.981061935424805e-05,0.022503247,0.2,1568,0.0004092704424510632,-2.734061375,1258.0
51200,1937,26,100,0.2215576171875,0.9796053171157837,0.11564719676971436,-43.27934539318085,-0.02526844007661566,0.29690264957025647,1.823902130126953e-05,0.019261127,0.2,1584,0.0004092704424510632,-2.734061375,1258.0
51712,1937,26,101,0.2318115234375,0.9814099669456482,-0.027174087241292,-43.304020047187805,-0.024422190195764415,0.011814274388598278,8.320808410644531e-05,0.018971093,0.2,1600,0.0004092704424510632,-2.736618926829268,1258.0
52224,1937,26,102,0.231689453125,0.9811992049217224,0.12486810982227325,-43.33355927467346,-0.02787846110004466,0.29000848485156894,1.1801719665527344e-05,0.028773578,0.2,1616,0.0004092704424510632,-2.736618926829268,1258.0
52736,1937,27,103,0.2315673828125,0.9814028739929199,-0.05047031119465828,-43.32332193851471,-0.027582855720538646,0.003798248046223307,6.645917892456055e-05,0.016706511,0.2,1632,0.0004092704424510632,-2.736618926829268,1258.0
53248,1937,27,104,0.2259521484375,0.9832469820976257,-0.025244709104299545,-43.350454568862915,-0.024657220405060798,0.01202353261760436,6.836652755737305e-05,0.019969206,0.2,1648,0.0004092704424510632,-2.7352307619047616,1258.0
53760,1937,27,105,0.18408203125,0.9827474355697632,0.10983765125274658,-43.379576444625854,-0.02041450291289948,0.30829311488196254,2.3365020751953125e-05,0.01664377,0.2,1664,0.0004092704424510632,-2.7352307619047616,1258.0
54272,1937,28,106,0.2265625,0.9809300899505615,-0.03416367247700691,-43.336971402168274,-0.024525984743377194,0.014863719523418695,0.00013393163681030273,0.020265285,0.2,1680,0.0004092704424510632,-2.738457465116279,1258.0
54784,1937,28,107,0.2052001953125,0.9802731275558472,0.10036765038967133,-43.29102444648743,-0.025423710656468756,0.29072959488257766,1.8298625946044922e-05,0.01957345,0.2,1696,0.0004092704424510632,-2.738457465116279,1258.0
55296,1937,28,108,0.2559814453125,0.9800969958305359,-0.041597045958042145,-43.28845274448395,-0.03264871778083034,0.0040746505474089645,0.00028008222579956055,0.022556711,0.2,1712,0.0004092704424510632,-2.738457465116279,1258.0
55808,1937,28,109,0.2232666015625,0.9788908362388611,-0.029289960861206055,-43.264198541641235,-0.019759991235332564,0.012880723545094952,6.216764450073242e-05,0.016338892,0.2,1728,0.0004092704424510632,-2.7411359318181816,1258.0
56320,1938,29,110,0.2633056640625,0.9789535999298096,0.11843512952327728,-43.24223756790161,-0.028856793942395598,0.30239897314459085,2.0742416381835938e-05,0.026562646,0.2,1744,0.0004092704424510632,-2.7411359318181816,1258.0
56832,1939,29,111,0.267333984375,0.9784145355224609,-0.02967805415391922,-43.237205505371094,-0.025366006811964326,0.017840515385614708,8.130073547363281e-05,0.0194682,0.2,1760,0.0004092704424510632,-2.7437026444444443,1258.0
57344,1940,29,112,0.2767333984375,0.975995659828186,0.12078574299812317,-43.19154739379883,-0.03100056605762802,0.3151431889273226,2.8014183044433594e-05,0.030115234,0.2,1776,0.0004092704424510632,-2.7437026444444443,1258.0
57856,1941,29,113,0.2467041015625,0.9757755398750305,-0.0349896140396595,-43.13299906253815,-0.026060260002850555,0.003562168662028853,0.000286102294921875,0.020214554,0.2,1792,0.0004092704424510632,-2.7437026444444443,1258.0
58368,1941,30,114,0.2169189453125,0.9750381112098694,-0.027522007003426552,-43.12918770313263,-0.022487541136797518,0.011052904272219166,0.00011849403381347656,0.022337591,0.2,1808,0.0004092704424510632,-2.7447334999999997,1258.0
58880,1942,30,115,0.30517578125,0.9743420481681824,0.026166193187236786,-43.09903168678284,-0.021838195592863485,0.15062567894347012,1.6570091247558594e-05,0.032018356,0.2,1824,0.0004092704424510632,-2.7447334999999997,1258.0
59392,1942,30,116,0.2314453125,0.9730954170227051,-0.026939399540424347,-43.078091621398926,-0.02470188214647351,0.010606064475723542,0.0004146099090576172,0.02403535,0.2,1840,0.0004092704424510632,-2.741507255319149,1258.0
59904,1943,30,117,0.186767578125,0.9723137021064758,0.1441238671541214,-43.03278028964996,-0.021327650829334743,0.3518215334042907,3.045797348022461e-05,0.015060389,0.2,1856,0.0004092704424510632,-2.741507255319149,1258.0
60416,1943,31,118,0.24951171875,0.9718315601348877,-0.04051931947469711,-43.01937758922577,-0.028515322075691074,0.0037710351971327327,6.496906280517578e-05,0.022000533,0.2,1872,0.0004092704424510632,-2.7398672916666666,1258.0
60928,1944,31,119,0.2542724609375,0.9710599780082703,0.13791316747665405,-42.99924969673157,-0.029629408876644447,0.34880646876990795,-7.271766662597656e-06,0.028194025,0.2,1888,0.0004092704424510632,-2.7398672916666666,1258.0
61440,1944,31,120,0.2037353515625,0.9704589247703552,-0.024228980764746666,-42.98093867301941,-0.020442163018742576,0.0037566232385870535,5.120038986206055e-05,0.015668383,0.2,1904,0.0004092704424510632,-2.7398672916666666,1258.0
61952,1944,31,121,0.2353515625,0.9695987701416016,-0.03466907888650894,-42.958035826683044,-0.023242961236974224,0.015159900969592854,3.0994415283203125e-05,0.021811072,0.2,1920,0.0004092704424510632,-2.7395331224489796,1258.0
62464,1944,32,122,0.2208251953125,0.9693640470504761,0.14053480327129364,-42.944056034088135,-0.025258905297960155,0.34135723765939474,1.1801719665527344e-05,0.023603484,0.2,1936,0.0004092704424510632,-2.7395331224489796,1258.0
62976,1944,32,123,0.25048828125,0.970194399356842,-0.023187851533293724,-42.94979727268219,-0.027910637349123135,0.012868766803876497,5.9664249420166016e-05,0.030125309,0.2,1952,0.0004092704424510632,-2.7413613800000003,1258.0
63488,1945,32,124,0.1661376953125,0.9714065790176392,0.129025399684906,-42.98404133319855,-0.019338137994054705,0.326564472168684,2.9206275939941406e-06,0.012917275,0.2,1968,0.0004092704424510632,-2.7413613800000003,1258.0
