time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/clip_fraction,train/std,train/loss,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/approx_kl,train/clip_range,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
6656,2047,3,13,0.3221435546875,0.9958284497261047,-0.0262264683842659,-43.83921802043915,-0.02647096960572526,0.011927657964406535,0.002735614776611328,0.0326832,0.2,192,0.0004092704424510632,-2.7727122,1258.0
7168,2049,3,14,0.2254638671875,0.9972112774848938,-0.005955679342150688,-43.865458726882935,-0.020716617407742888,0.046381850668694824,0.0008256435394287109,0.015133949,0.2,208,0.0004092704424510632,-2.7727122,1258.0
7680,2049,3,15,0.2230224609375,0.9988667964935303,-0.0316796638071537,-43.91474938392639,-0.021803746582008898,0.011746367876185104,0.00483936071395874,0.014406178,0.2,224,0.0004092704424510632,-2.777449666666667,1258.0
8192,2047,4,16,0.2838134765625,0.9987327456474304,-0.007154196500778198,-43.94510638713837,-0.025821896037086844,0.05787409178446978,-0.00021982192993164062,0.023120284,0.2,240,0.0004092704424510632,-2.777449666666667,1258.0
8704,2046,4,17,0.2330322265625,0.9963642358779907,-0.018026165664196014,-43.90462028980255,-0.019949888097471558,0.003997662701294757,0.0024188756942749023,0.018760554,0.2,256,0.0004092704424510632,-2.777449666666667,1258.0
9216,2044,4,18,0.2459716796875,0.9976562857627869,-0.039805781096220016,-43.870863914489746,-0.02632788939808961,0.011821046427940018,0.0014156699180603027,0.020002525,0.2,272,0.0004092704424510632,-2.767179714285714,1258.0
9728,2042,4,19,0.2462158203125,0.997832179069519,0.012740060687065125,-43.91380858421326,-0.023001352994469926,0.08189929986838251,0.0010622739791870117,0.020950407,0.2,288,0.0004092704424510632,-2.767179714285714,1258.0
10240,2038,5,20,0.2608642578125,0.9978756904602051,-0.018326271325349808,-43.90553832054138,-0.025132975555607118,0.014199829718563706,0.009029209613800049,0.021837387,0.2,304,0.0004092704424510632,-2.76297475,1258.0
10752,2033,5,21,0.2550048828125,0.9963604211807251,0.003917280584573746,-43.89311397075653,-0.02523566226591356,0.08600411540828645,0.0009024143218994141,0.026344724,0.2,320,0.0004092704424510632,-2.76297475,1258.0
11264,2029,5,22,0.2366943359375,0.9940486550331116,-0.04659458249807358,-43.82888746261597,-0.026552178169367835,0.003379031961230794,0.002116858959197998,0.019971013,0.2,336,0.0004092704424510632,-2.76297475,1258.0
11776,2025,5,23,0.3140869140625,0.9940112829208374,-0.044972974807024,-43.78096139431,-0.032635566109092906,0.01471578679047525,1.52587890625e-05,0.031283222,0.2,352,0.0004092704424510632,-2.777757888888889,1258.0
12288,2021,6,24,0.258056640625,0.9937818646430969,0.01601119339466095,-43.78470194339752,-0.025678497331682593,0.11459363298490644,0.002192080020904541,0.021528408,0.2,368,0.0004092704424510632,-2.777757888888889,1258.0
12800,2017,6,25,0.2479248046875,0.9932424426078796,-0.04134788364171982,-43.76791715621948,-0.026249238508171402,0.008046907198149711,0.09481191635131836,0.024719588,0.2,384,0.0004092704424510632,-2.76518,1258.0
13312,2012,6,26,0.2373046875,0.9929296374320984,0.037353336811065674,-43.755178451538086,-0.023963752842973918,0.12725757528096437,0.0035462379455566406,0.02144162,0.2,400,0.0004092704424510632,-2.76518,1258.0
13824,2008,6,27,0.2398681640625,0.9925217032432556,-0.04092806950211525,-43.74384522438049,-0.026451966899912804,0.0024406414486293215,0.023517727851867676,0.017432503,0.2,416,0.0004092704424510632,-2.76518,1258.0
14336,2003,7,28,0.2647705078125,0.9932757019996643,-0.03151058033108711,-43.74860060214996,-0.02469487552298233,0.010891921134316362,0.0013194680213928223,0.023467593,0.2,432,0.0004092704424510632,-2.7628934545454547,1258.0
14848,1999,7,29,0.2896728515625,0.9913754463195801,0.02302762120962143,-43.73429358005524,-0.022993476799456403,0.08066989784128964,0.00022143125534057617,0.0360891,0.2,448,0.0004092704424510632,-2.7628934545454547,1258.0
15360,1994,7,30,0.2454833984375,0.9921029210090637,-0.030596956610679626,-43.70693778991699,-0.025230077793821692,0.014488919376162812,0.0062369704246521,0.021011703,0.2,464,0.0004092704424510632,-2.7656154166666664,1258.0
15872,1978,8,31,0.22119140625,0.9914975762367249,0.05997928977012634,-43.716898679733276,-0.023606074828421697,0.17588133877143264,0.00011229515075683594,0.019510472,0.2,480,0.0004092704424510632,-2.7656154166666664,1258.0
16384,1968,8,32,0.1973876953125,0.991582989692688,-0.02961196005344391,-43.696837067604065,-0.019553934849682264,0.0029743805826001335,0.0024324655532836914,0.014082914,0.2,496,0.0004092704424510632,-2.7537103846153843,1258.0
16896,1958,8,33,0.263671875,0.9921320080757141,0.046090319752693176,-43.71002435684204,-0.030363355559529737,0.1831376668997109,-1.4185905456542969e-05,0.021639362,0.2,512,0.0004092704424510632,-2.7537103846153843,1258.0
17408,1952,8,34,0.2099609375,0.9908460974693298,-0.0399143286049366,-43.702258348464966,-0.02350566550740041,0.003494122975098435,-8.96453857421875e-05,0.01769948,0.2,528,0.0004092704424510632,-2.7537103846153843,1258.0
17920,1947,9,35,0.2589111328125,0.9911537766456604,-0.030874039977788925,-43.6769905090332,-0.023941828607348725,0.010139478516066447,0.0011038780212402344,0.0203142,0.2,544,0.0004092704424510632,-2.7419605,1258.0
18432,1941,9,36,0.2381591796875,0.9908153414726257,0.06308403611183167,-43.68594181537628,-0.021932700386969373,0.18692551366984844,0.0003458857536315918,0.01832036,0.2,560,0.0004092704424510632,-2.7419605,1258.0
18944,1933,9,37,0.2330322265625,0.9900012016296387,-0.03551472723484039,-43.665764927864075,-0.026831743569346145,0.01076604651461821,0.002506732940673828,0.018173158,0.2,576,0.0004092704424510632,-2.741001533333333,1258.0
19456,1926,10,38,0.2623291015625,0.9907259941101074,0.046368129551410675,-43.655903816223145,-0.025748397383722477,0.18120811926200986,2.4259090423583984e-05,0.01926341,0.2,592,0.0004092704424510632,-2.741001533333333,1258.0
19968,1920,10,39,0.291748046875,0.9900786876678467,-0.04563519358634949,-43.671311020851135,-0.03226686004200019,0.0026933900589938276,-0.0003317594528198242,0.020564258,0.2,608,0.0004092704424510632,-2.741001533333333,1258.0
20480,1913,10,40,0.2567138671875,0.9896543622016907,-0.03821686655282974,-43.64070546627045,-0.025115610915236175,0.014715980418259278,-0.0007078647613525391,0.021042518,0.2,624,0.0004092704424510632,-2.7351495625,1258.0
20992,1907,11,41,0.1910400390625,0.9891504049301147,0.0699416846036911,-43.63369643688202,-0.019302919536130503,0.20234660292044282,-0.00013136863708496094,0.018269297,0.2,640,0.0004092704424510632,-2.7351495625,1258.0
21504,1903,11,42,0.296630859375,0.9903053641319275,-0.042446620762348175,-43.62556254863739,-0.03048867915640585,0.010179489923757501,-0.0003336668014526367,0.038789764,0.2,656,0.0004092704424510632,-2.7311899411764706,1258.0
22016,1899,11,43,0.24169921875,0.9907383918762207,0.05866013839840889,-43.66755223274231,-0.024696158594451845,0.18643757980316877,2.8073787689208984e-05,0.019755745,0.2,672,0.0004092704424510632,-2.7311899411764706,1258.0
22528,1896,11,44,0.234619140625,0.9921230673789978,-0.04066798463463783,-43.67927610874176,-0.026451305340742692,0.002938601865025703,8.893013000488281e-05,0.018770937,0.2,688,0.0004092704424510632,-2.7311899411764706,1258.0
23040,1893,12,45,0.2213134765625,0.9938367605209351,-0.026268556714057922,-43.736461997032166,-0.0212756106921006,0.015573502867482603,-0.00018036365509033203,0.019264687,0.2,704,0.0004092704424510632,-2.742050277777778,1258.0
23552,1890,12,46,0.2647705078125,0.9946388602256775,0.07897493988275528,-43.774951457977295,-0.024986020813230425,0.212878642603755,2.6941299438476562e-05,0.021062046,0.2,720,0.0004092704424510632,-2.742050277777778,1258.0
24064,1887,12,47,0.214111328125,0.9957354068756104,-0.02891765534877777,-43.79951739311218,-0.025411123511730693,0.00912623263138812,-4.38690185546875e-05,0.01876273,0.2,736,0.0004092704424510632,-2.7308938947368424,1258.0
24576,1883,13,48,0.2430419921875,0.9944122433662415,0.06218709796667099,-43.81004559993744,-0.026284906212822534,0.21079394780099392,4.971027374267578e-05,0.02868347,0.2,752,0.0004092704424510632,-2.7308938947368424,1258.0
25088,1882,13,49,0.2684326171875,0.9920868277549744,-0.05729062482714653,-43.743967056274414,-0.03172294344403781,0.003086201621044893,0.0005039572715759277,0.027403744,0.2,768,0.0004092704424510632,-2.7308938947368424,1258.0
25600,1881,13,50,0.2799072265625,0.9924813508987427,-0.04750434309244156,-43.707236886024475,-0.03011749021243304,0.00831462319183629,1.0192394256591797e-05,0.02770374,0.2,784,0.0004092704424510632,-2.7294598000000003,1258.0
26112,1878,13,51,0.2508544921875,0.990519642829895,0.08018302172422409,-43.69951009750366,-0.025607292365748435,0.2268934864550829,8.553266525268555e-05,0.018727906,0.2,800,0.0004092704424510632,-2.7294598000000003,1258.0
26624,1875,14,52,0.2506103515625,0.9891034960746765,-0.01667744480073452,-43.6324188709259,-0.02177379267232027,0.013081157696433365,0.00015091896057128906,0.02728024,0.2,816,0.0004092704424510632,-2.7254730952380957,1258.0
27136,1874,14,53,0.22216796875,0.9866061210632324,0.08306664973497391,-43.58311080932617,-0.024732957157539204,0.2258316776715219,0.00010639429092407227,0.020952966,0.2,832,0.0004092704424510632,-2.7254730952380957,1258.0
27648,1871,14,54,0.2882080078125,0.9869170784950256,-0.034249305725097656,-43.524497866630554,-0.02758466592786135,0.005370511593355332,0.00023877620697021484,0.028397586,0.2,848,0.0004092704424510632,-2.7254730952380957,1258.0
28160,1870,15,55,0.2471923828125,0.9869030714035034,-0.034939270466566086,-43.55038619041443,-0.02139004648051923,0.007977155008120462,0.0008878707885742188,0.021716462,0.2,864,0.0004092704424510632,-2.7281189090909095,1258.0
28672,1869,15,56,0.31298828125,0.9862715005874634,0.06745482981204987,-43.5309454202652,-0.02774110458267387,0.18577797780744731,0.00018227100372314453,0.04058528,0.2,880,0.0004092704424510632,-2.7281189090909095,1258.0
29184,1867,15,57,0.2808837890625,0.9853561520576477,-0.04245637729763985,-43.5133695602417,-0.031256823538569734,0.014212227106327191,0.006656765937805176,0.024781683,0.2,896,0.0004092704424510632,-2.7314970000000005,1258.0
29696,1862,15,58,0.2718505859375,0.9870242476463318,0.05772563815116882,-43.50779926776886,-0.029770880355499685,0.25088203279301524,0.0005037188529968262,0.0268659,0.2,912,0.0004092704424510632,-2.7314970000000005,1258.0
30208,1857,16,59,0.21142578125,0.9868910908699036,-0.023252062499523163,-43.54772675037384,-0.022778840066166595,0.003898739771102555,-4.684925079345703e-05,0.016045457,0.2,928,0.0004092704424510632,-2.7289056666666665,1258.0
30720,1855,16,60,0.22412109375,0.9874799847602844,0.09553180634975433,-43.54509627819061,-0.024365266974200495,0.2525872183032334,1.2040138244628906e-05,0.023778465,0.2,944,0.0004092704424510632,-2.7289056666666665,1258.0
31232,1854,16,61,0.2386474609375,0.9882760643959045,-0.03438916802406311,-43.56651473045349,-0.024672047002241015,0.0035276291418995243,-1.0967254638671875e-05,0.020050727,0.2,960,0.0004092704424510632,-2.7289056666666665,1258.0
31744,1854,17,62,0.2039794921875,0.9876894354820251,-0.027902033179998398,-43.572760820388794,-0.022331938322167844,0.008479971176711842,-1.71661376953125e-05,0.017592441,0.2,976,0.0004092704424510632,-2.7264926,1258.0
32256,1855,17,63,0.2581787109375,0.9860844016075134,0.09513245522975922,-43.53365123271942,-0.025428033666685224,0.2439703573472798,7.152557373046875e-06,0.021371996,0.2,992,0.0004092704424510632,-2.7264926,1258.0
32768,1855,17,64,0.181640625,0.9850115776062012,-0.02861679345369339,-43.48568391799927,-0.020097927292226814,0.008885430885129608,1.9609928131103516e-05,0.01802484,0.2,1008,0.0004092704424510632,-2.718632269230769,1258.0
33280,1856,17,65,0.262939453125,0.983628511428833,0.07008758932352066,-43.44433867931366,-0.030022634600754827,0.2438888899050653,8.225440979003906e-06,0.019216362,0.2,1024,0.0004092704424510632,-2.718632269230769,1258.0
33792,1855,18,66,0.1995849609375,0.9844900369644165,-0.038233958184719086,-43.4295756816864,-0.02307681308593601,0.0030633314017904922,-4.0650367736816406e-05,0.018548002,0.2,1040,0.0004092704424510632,-2.718632269230769,1258.0
34304,1853,18,67,0.233154296875,0.9871240854263306,-0.0314052551984787,-43.486356139183044,-0.025713503680890426,0.0116369862225838,2.7000904083251953e-05,0.02262694,0.2,1056,0.0004092704424510632,-2.712131407407407,1258.0
34816,1853,18,68,0.2484130859375,0.9875151515007019,0.11811031401157379,-43.54913902282715,-0.023422913713147864,0.2556372252292931,1.0669231414794922e-05,0.022240499,0.2,1072,0.0004092704424510632,-2.712131407407407,1258.0
35328,1852,19,69,0.285400390625,0.9870820641517639,-0.03382004052400589,-43.536320090293884,-0.028425301650713664,0.00756323327368591,0.00014257431030273438,0.024497539,0.2,1088,0.0004092704424510632,-2.6982178214285715,1258.0
35840,1851,19,70,0.2259521484375,0.9874638915061951,0.08190938830375671,-43.538185596466064,-0.02195990538893966,0.24029639596119523,1.4424324035644531e-05,0.025018835,0.2,1104,0.0004092704424510632,-2.6982178214285715,1258.0
36352,1849,19,71,0.2537841796875,0.9869204163551331,-0.027950596064329147,-43.5398850440979,-0.028066669212421402,0.004051546842674725,2.008676528930664e-05,0.019989341,0.2,1120,0.0004092704424510632,-2.6982178214285715,1258.0
36864,1848,19,72,0.2467041015625,0.9857389330863953,-0.03983563184738159,-43.51187717914581,-0.02946783347579185,0.008232552776462398,7.75456428527832e-05,0.028233841,0.2,1136,0.0004092704424510632,-2.6899427241379312,1258.0
37376,1847,20,73,0.1800537109375,0.9870525002479553,0.08543375134468079,-43.504300594329834,-0.017187910532811657,0.25809059757739305,1.6033649444580078e-05,0.017238136,0.2,1152,0.0004092704424510632,-2.6899427241379312,1258.0
37888,1846,20,74,0.236328125,0.9884348511695862,-0.041721161454916,-43.55196726322174,-0.024429621451417916,0.010325791357900016,0.00017076730728149414,0.020644952,0.2,1168,0.0004092704424510632,-2.6864607,1258.0
38400,1846,20,75,0.2381591796875,0.9871550798416138,0.09316322952508926,-43.55862641334534,-0.02464254702499602,0.24775122804567218,1.6808509826660156e-05,0.02605918,0.2,1184,0.0004092704424510632,-2.6864607,1258.0
38912,1846,21,76,0.240234375,0.9859893918037415,-0.03321056813001633,-43.50730347633362,-0.025573205901309848,0.0038768121266912203,4.673004150390625e-05,0.020327386,0.2,1200,0.0004092704424510632,-2.6864607,1258.0
39424,1847,21,77,0.247802734375,0.9861308932304382,-0.03962418809533119,-43.493940591812134,-0.025817541230935603,0.011809802846983075,5.996227264404297e-05,0.028258733,0.2,1216,0.0004092704424510632,-2.6841905483870967,1258.0
39936,1848,21,78,0.18603515625,0.9846792817115784,0.11975596845149994,-43.47855019569397,-0.02188226455473341,0.2642845348455012,2.0682811737060547e-05,0.015813638,0.2,1232,0.0004092704424510632,-2.6841905483870967,1258.0
40448,1848,21,79,0.2325439453125,0.9850022792816162,-0.0414881631731987,-43.44720113277435,-0.027576867199968547,0.011672834021737799,0.00010675191879272461,0.022223534,0.2,1248,0.0004092704424510632,-2.6815300625,1258.0
40960,1848,22,80,0.22802734375,0.9825674295425415,0.10977356135845184,-43.431909680366516,-0.024871168076060712,0.25841351272538304,2.4378299713134766e-05,0.020886268,0.2,1264,0.0004092704424510632,-2.6815300625,1258.0
41472,1847,22,81,0.2373046875,0.9826967120170593,-0.02952936850488186,-43.374568939208984,-0.026117953821085393,0.0039042780081217643,7.843971252441406e-05,0.024718514,0.2,1280,0.0004092704424510632,-2.6815300625,1258.0
41984,1846,22,82,0.25927734375,0.9837173819541931,-0.036705922335386276,-43.40219211578369,-0.027267512326943688,0.014213758520781994,9.876489639282227e-05,0.024056572,0.2,1296,0.0004092704424510632,-2.6870568787878786,1258.0
42496,1846,23,83,0.2755126953125,0.9849865436553955,0.12679477035999298,-43.44062340259552,-0.026180885615758598,0.24502787506207824,3.2961368560791016e-05,0.030849382,0.2,1312,0.0004092704424510632,-2.6870568787878786,1258.0
43008,1845,23,84,0.2486572265625,0.9849244952201843,-0.02717774547636509,-43.46305584907532,-0.023814478699932806,0.012952905031852424,0.00020056962966918945,0.02362832,0.2,1328,0.0004092704424510632,-2.689664588235294,1258.0
43520,1846,23,85,0.1932373046875,0.98582524061203,0.07271620631217957,-43.472153306007385,-0.017479944028309546,0.2739727427251637,2.2292137145996094e-05,0.014434487,0.2,1344,0.0004092704424510632,-2.689664588235294,1258.0
44032,1846,23,86,0.18212890625,0.9854955077171326,-0.03479442745447159,-43.48953664302826,-0.018577104245196097,0.004496533212659415,9.775161743164062e-06,0.016804222,0.2,1360,0.0004092704424510632,-2.6914257714285714,1258.0
44544,1845,24,87,0.2186279296875,0.9845356345176697,0.09632140398025513,-43.46473681926727,-0.024252799466921715,0.28936466528102756,-6.4373016357421875e-06,0.017627412,0.2,1376,0.0004092704424510632,-2.6914257714285714,1258.0
45056,1846,24,88,0.202392578125,0.984588086605072,-0.037662360817193985,-43.44276475906372,-0.021820439942530356,0.0029335217623156495,-3.516674041748047e-05,0.017049674,0.2,1392,0.0004092704424510632,-2.6914257714285714,1258.0
45568,1845,24,89,0.253173828125,0.9832074642181396,-0.037776730954647064,-43.432642102241516,-0.02797097478469368,0.008631698205135763,0.00015801191329956055,0.01827639,0.2,1408,0.0004092704424510632,-2.6885033333333332,1258.0
46080,1844,24,90,0.275146484375,0.9812776446342468,0.08383524417877197,-43.376354932785034,-0.02876555018883664,0.2812017500400543,1.823902130126953e-05,0.028313495,0.2,1424,0.0004092704424510632,-2.6885033333333332,1258.0
46592,1844,25,91,0.283203125,0.9814128279685974,-0.04532719776034355,-43.33891034126282,-0.03132428106619045,0.004193772529106354,1.710653305053711e-05,0.020343268,0.2,1440,0.0004092704424510632,-2.68748654054054,1258.0
47104,1843,25,92,0.251708984375,0.9807953238487244,0.08775051683187485,-43.34227180480957,-0.02550581912510097,0.2741761542856693,-8.463859558105469e-06,0.024302822,0.2,1456,0.0004092704424510632,-2.68748654054054,1258.0
47616,1843,25,93,0.24267578125,0.9804834723472595,-0.04062073677778244,-43.321367263793945,-0.026719097382738255,0.003990414952568244,-2.9087066650390625e-05,0.016358944,0.2,1472,0.0004092704424510632,-2.68748654054054,1258.0
48128,1843,26,94,0.273193359375,0.9781433939933777,-0.04279160499572754,-43.292126417160034,-0.02714326896239072,0.00873455406690482,8.088350296020508e-05,0.025683746,0.2,1488,0.0004092704424510632,-2.6855638157894735,1258.0
48640,1843,26,95,0.243408203125,0.97791588306427,0.12180471420288086,-43.23438024520874,-0.024447108182357624,0.2725287810899317,1.519918441772461e-05,0.021241892,0.2,1504,0.0004092704424510632,-2.6855638157894735,1258.0
49152,1843,26,96,0.31396484375,0.9780114889144897,-0.04824311286211014,-43.24548065662384,-0.03410219319630414,0.010979763712384738,0.0002905726432800293,0.0391811,0.2,1520,0.0004092704424510632,-2.686959179487179,1258.0
49664,1844,26,97,0.1689453125,0.9782822728157043,0.08481918275356293,-43.248472690582275,-0.01993083508568816,0.26398627320304513,6.794929504394531e-06,0.013577914,0.2,1536,0.0004092704424510632,-2.686959179487179,1258.0
50176,1844,27,98,0.2142333984375,0.9777247309684753,-0.03773846477270126,-43.247137904167175,-0.020796820055693388,0.0037806700784130953,-1.7881393432617188e-05,0.020238327,0.2,1552,0.0004092704424510632,-2.686959179487179,1258.0
50688,1845,27,99,0.24169921875,0.9773502945899963,-0.02917180210351944,-43.231982827186584,-0.02275504313001875,0.00896556161751505,0.00017493963241577148,0.021450963,0.2,1568,0.0004092704424510632,-2.68755095,1258.0
51200,1845,27,100,0.2645263671875,0.9772171974182129,0.08933617919683456,-43.22277617454529,-0.025206239690305665,0.2814457258209586,2.104043960571289e-05,0.020184431,0.2,1584,0.0004092704424510632,-2.68755095,1258.0
51712,1845,28,101,0.2557373046875,0.9776633381843567,-0.03361991047859192,-43.22344493865967,-0.024575893708970398,0.010884717557928525,0.00044476985931396484,0.024032474,0.2,1600,0.0004092704424510632,-2.6826924390243905,1258.0
52224,1845,28,102,0.1844482421875,0.9783252477645874,0.09246621280908585,-43.2435497045517,-0.020786586304893717,0.26771891489624977,1.990795135498047e-05,0.014642088,0.2,1616,0.0004092704424510632,-2.6826924390243905,1258.0
52736,1845,28,103,0.2535400390625,0.9788824319839478,-0.04459741711616516,-43.258188366889954,-0.026590222681988962,0.004665624728659168,3.260374069213867e-05,0.02053861,0.2,1632,0.0004092704424510632,-2.6826924390243905,1258.0
53248,1846,28,104,0.257080078125,0.9786654114723206,-0.042752377688884735,-43.26146197319031,-0.023190372361568734,0.009021693287650123,0.00043332576751708984,0.022555418,0.2,1648,0.0004092704424510632,-2.6813888333333336,1258.0
53760,1847,29,105,0.2203369140625,0.9778881669044495,0.1003023236989975,-43.24676311016083,-0.022892184555530548,0.28040792187675834,3.886222839355469e-05,0.02281752,0.2,1664,0.0004092704424510632,-2.6813888333333336,1258.0
54272,1848,29,106,0.2069091796875,0.9777195453643799,-0.02382504940032959,-43.23080015182495,-0.020371754453663016,0.010489051303011365,0.015302121639251709,0.019444507,0.2,1680,0.0004092704424510632,-2.678156255813954,1258.0
54784,1848,29,107,0.2381591796875,0.9767376184463501,0.09626393020153046,-43.215869665145874,-0.02282696610200219,0.2669856883585453,1.806020736694336e-05,0.022027075,0.2,1696,0.0004092704424510632,-2.678156255813954,1258.0
55296,1848,29,108,0.19140625,0.9761589169502258,-0.03587241470813751,-43.18104040622711,-0.02138455460953992,0.0034038310404866934,0.00011843442916870117,0.013933066,0.2,1712,0.0004092704424510632,-2.678156255813954,1258.0
55808,1848,30,109,0.20458984375,0.9768486022949219,-0.013928461819887161,-43.18110549449921,-0.020410867451573722,0.011501670378493145,7.700920104980469e-05,0.019170906,0.2,1728,0.0004092704424510632,-2.6782665227272733,1258.0
56320,1847,30,110,0.26513671875,0.9766273498535156,0.112891785800457,-43.18993270397186,-0.02442676670034416,0.27111307298764586,1.6391277313232422e-05,0.027327016,0.2,1744,0.0004092704424510632,-2.6782665227272733,1258.0
56832,1847,30,111,0.2271728515625,0.9762617349624634,-0.01846127212047577,-43.176408648490906,-0.01983643697167281,0.01226408511865884,0.0002155303955078125,0.020340545,0.2,1760,0.0004092704424510632,-2.6794670222222225,1258.0
57344,1847,31,112,0.22998046875,0.9762696623802185,0.11120863258838654,-43.170151233673096,-0.023254087253008038,0.2754974323324859,3.039836883544922e-05,0.015211988,0.2,1776,0.0004092704424510632,-2.6794670222222225,1258.0
57856,1847,31,113,0.19677734375,0.9760193824768066,-0.028772281482815742,-43.16419744491577,-0.02240882851765491,0.0029361994929786306,0.0005807280540466309,0.015133734,0.2,1792,0.0004092704424510632,-2.6794670222222225,1258.0
58368,1848,31,114,0.2659912109375,0.9756122827529907,-0.03748613968491554,-43.153602719306946,-0.025068917471799068,0.00957781437318772,8.678436279296875e-05,0.028469808,0.2,1808,0.0004092704424510632,-2.6760393695652174,1258.0
58880,1848,31,115,0.2550048828125,0.9732877016067505,0.006514476612210274,-43.11002516746521,-0.021846401374205016,0.13606147712562233,1.436471939086914e-05,0.031159613,0.2,1824,0.0004092704424510632,-2.6760393695652174,1258.0
59392,1848,32,116,0.2586669921875,0.971121609210968,-0.02754659578204155,-43.03913676738739,-0.02665555410203524,0.010733693852671422,0.00022429227828979492,0.020834394,0.2,1840,0.0004092704424510632,-2.6756115744680855,1258.0
59904,1847,32,117,0.25830078125,0.9707008004188538,0.13089589774608612,-42.98899710178375,-0.029082987108267844,0.31396276457235217,2.0265579223632812e-05,0.021061994,0.2,1856,0.0004092704424510632,-2.6756115744680855,1258.0
60416,1847,32,118,0.2318115234375,0.9695865511894226,-0.03306606411933899,-42.97433245182037,-0.023488414648454636,0.004239685498760082,1.6510486602783203e-05,0.017809182,0.2,1872,0.0004092704424510632,-2.6763987916666667,1258.0
60928,1846,32,119,0.2412109375,0.9691928029060364,0.09532199800014496,-42.94548261165619,-0.023862776652094908,0.3055545440874994,-3.0994415283203125e-06,0.02362695,0.2,1888,0.0004092704424510632,-2.6763987916666667,1258.0
61440,1847,33,120,0.2081298828125,0.9698506593704224,-0.024186037480831146,-42.95034658908844,-0.022354682594595943,0.003068991212785477,1.4603137969970703e-05,0.015899684,0.2,1904,0.0004092704424510632,-2.6763987916666667,1258.0
61952,1847,33,121,0.2467041015625,0.9714957475662231,-0.02622639387845993,-42.98438203334808,-0.02287807582615642,0.009817556419875473,4.220008850097656e-05,0.022587236,0.2,1920,0.0004092704424510632,-2.677737224489796,1258.0
62464,1848,33,122,0.2322998046875,0.9713526368141174,0.13272449374198914,-43.014907002449036,-0.024551690934458748,0.31106660701334476,9.417533874511719e-06,0.02001091,0.2,1936,0.0004092704424510632,-2.677737224489796,1258.0
62976,1848,34,123,0.2991943359375,0.9712486267089844,-0.03961130976676941,-42.99904942512512,-0.03083572257310152,0.010788044324726798,6.854534149169922e-05,0.029589681,0.2,1952,0.0004092704424510632,-2.6756227999999997,1258.0
63488,1847,34,124,0.2498779296875,0.9715595245361328,0.11204132437705994,-43.00683391094208,-0.023888223920948803,0.2990727564319968,5.7220458984375e-06,0.016829122,0.2,1968,0.0004092704424510632,-2.6756227999999997,1258.0
