time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/clip_fraction,train/std,train/loss,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/approx_kl,train/clip_range,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
8192,2030,4,16,0.2469482421875,1.0087827444076538,-0.004322568885982037,-44.22812330722809,-0.020118000858929008,0.014645083574578166,-0.0003091096878051758,0.018431492,0.2,240,0.0004092704424510632,-2.8077953333333334,1258.0
8704,2019,4,17,0.2431640625,1.0103667974472046,-0.04239416494965553,-44.26736867427826,-0.02653136869048467,0.004155577473284211,-0.0002620220184326172,0.019867878,0.2,256,0.0004092704424510632,-2.8077953333333334,1258.0
9216,2018,4,18,0.2232666015625,1.0103546380996704,-0.025370270013809204,-44.295693159103394,-0.02160824635939207,0.009981701776268892,0.0034590959548950195,0.019213848,0.2,272,0.0004092704424510632,-2.791203142857143,1258.0
9728,2026,4,19,0.2708740234375,1.0107030868530273,-0.022276494652032852,-44.297622203826904,-0.026987364748492837,0.03260100056650117,0.0011998414993286133,0.021289777,0.2,288,0.0004092704424510632,-2.791203142857143,1258.0
10240,2022,5,20,0.2457275390625,1.0115984678268433,-0.02125152386724949,-44.31597077846527,-0.023945002947584726,0.011027084372472018,0.021341264247894287,0.02055762,0.2,304,0.0004092704424510632,-2.786978,1258.0
10752,2013,5,21,0.3067626953125,1.0117851495742798,-0.02134842984378338,-44.333306431770325,-0.028616664712899365,0.036801248032134026,0.0015560388565063477,0.02613793,0.2,320,0.0004092704424510632,-2.786978,1258.0
11264,2004,5,22,0.18896484375,1.013532042503357,-0.037717513740062714,-44.359293818473816,-0.021469278843142092,0.0022620559357164893,0.0075664520263671875,0.014362493,0.2,336,0.0004092704424510632,-2.786978,1258.0
11776,1992,5,23,0.25927734375,1.0123454332351685,-0.02312644198536873,-44.37778282165527,-0.027345688780769706,0.015198633045656607,0.005005598068237305,0.02712411,0.2,352,0.0004092704424510632,-2.7843312222222223,1258.0
12288,1988,6,24,0.21923828125,1.0145535469055176,-0.001375516876578331,-44.378448843955994,-0.02265042779617943,0.05818065535277128,0.001011669635772705,0.021085054,0.2,368,0.0004092704424510632,-2.7843312222222223,1258.0
12800,1983,6,25,0.23046875,1.0156564712524414,-0.032314032316207886,-44.43881177902222,-0.023563943468616344,0.011320543853798881,0.07880586385726929,0.025855433,0.2,384,0.0004092704424510632,-2.797691,1258.0
13312,1981,6,26,0.2342529296875,1.0141642093658447,-0.002320479601621628,-44.43569731712341,-0.026098849048139527,0.06608798273373395,0.001109302043914795,0.01825793,0.2,400,0.0004092704424510632,-2.797691,1258.0
13824,1979,6,27,0.25341796875,1.0145889520645142,-0.038871463388204575,-44.39919447898865,-0.0242935647838749,0.0031350626959465444,0.03583556413650513,0.015043503,0.2,416,0.0004092704424510632,-2.797691,1258.0
14336,1978,7,28,0.2667236328125,1.0138002634048462,-0.03662429377436638,-44.41191112995148,-0.025210916355717927,0.013391217973548919,0.0010719895362854004,0.02832526,0.2,432,0.0004092704424510632,-2.789508181818182,1258.0
14848,1975,7,29,0.28125,1.0136176347732544,-0.013457199558615685,-44.381272315979004,-0.0262430137663614,0.04954382841242477,1.2814998626708984e-05,0.024661463,0.2,448,0.0004092704424510632,-2.789508181818182,1258.0
15360,1973,7,30,0.242431640625,1.0139240026474,-0.03638473525643349,-44.38731575012207,-0.02566819249477703,0.011048053274862468,0.0044705867767333984,0.020613465,0.2,464,0.0004092704424510632,-2.7800544166666668,1258.0
15872,1971,8,31,0.225341796875,1.0121190547943115,0.013133592903614044,-44.37505257129669,-0.023500296229030937,0.10647557093761861,0.0005191564559936523,0.01735457,0.2,480,0.0004092704424510632,-2.7800544166666668,1258.0
16384,1969,8,32,0.25439453125,1.0126008987426758,-0.03748644143342972,-44.33542561531067,-0.02827533212257549,0.0034822448214981705,0.017270207405090332,0.019694218,0.2,496,0.0004092704424510632,-2.7839696923076924,1258.0
16896,1969,8,33,0.1767578125,1.013360857963562,0.02137502282857895,-44.364304184913635,-0.01994187422678806,0.12464575585909188,-0.0003097057342529297,0.01847069,0.2,512,0.0004092704424510632,-2.7839696923076924,1258.0
17408,1972,8,34,0.1756591796875,1.0131475925445557,-0.03532879799604416,-44.3696209192276,-0.020683967872173525,0.002977345655381214,0.00012505054473876953,0.014519149,0.2,528,0.0004092704424510632,-2.7839696923076924,1258.0
17920,1974,9,35,0.2406005859375,1.011021614074707,-0.031266871839761734,-44.33374381065369,-0.026544006395852193,0.009142286275164224,0.0005922913551330566,0.019582704,0.2,544,0.0004092704424510632,-2.7855659285714287,1258.0
18432,1974,9,36,0.2728271484375,1.0101040601730347,0.01848209649324417,-44.27763891220093,-0.02781773335300386,0.13487700512632728,9.649991989135742e-05,0.026787113,0.2,560,0.0004092704424510632,-2.7855659285714287,1258.0
18944,1974,9,37,0.2601318359375,1.0087233781814575,-0.039149485528469086,-44.25130009651184,-0.02803795807994902,0.010733400180470198,0.00048798322677612305,0.02669479,0.2,576,0.0004092704424510632,-2.7720776666666667,1258.0
19456,1977,9,38,0.2264404296875,1.008264422416687,0.032938674092292786,-44.21519732475281,-0.02132317554060137,0.14394260570406914,-5.507469177246094e-05,0.01639763,0.2,592,0.0004092704424510632,-2.7720776666666667,1258.0
19968,1976,10,39,0.21875,1.0083025693893433,-0.027849426493048668,-44.209869384765625,-0.02500377040996682,0.003341081624967046,2.1636486053466797e-05,0.018071603,0.2,608,0.0004092704424510632,-2.7720776666666667,1258.0
20480,1973,10,40,0.2825927734375,1.0076379776000977,-0.03992313891649246,-44.20215916633606,-0.029175350748118944,0.011552860931260511,-0.00014853477478027344,0.0282551,0.2,624,0.0004092704424510632,-2.772534125,1258.0
20992,1972,10,41,0.193115234375,1.0087658166885376,0.04506924748420715,-44.20188558101654,-0.022743514928151853,0.16350224544294178,0.00015211105346679688,0.01759575,0.2,640,0.0004092704424510632,-2.772534125,1258.0
21504,1971,10,42,0.2227783203125,1.009119987487793,-0.03341114893555641,-44.2349374294281,-0.026063544733915478,0.012505234859418124,0.0020525455474853516,0.019201927,0.2,656,0.0004092704424510632,-2.7696457647058823,1258.0
22016,1971,11,43,0.2576904296875,1.0089726448059082,0.041667405515909195,-44.237804532051086,-0.02829020714852959,0.15870438585989177,6.407499313354492e-05,0.027119923,0.2,672,0.0004092704424510632,-2.7696457647058823,1258.0
22528,1972,11,44,0.2264404296875,1.010187029838562,-0.02713601663708687,-44.243481397628784,-0.02244935908674961,0.003357296147441957,1.5497207641601562e-06,0.018639952,0.2,688,0.0004092704424510632,-2.7696457647058823,1258.0
23040,1972,11,45,0.255126953125,1.0098495483398438,-0.03684045001864433,-44.26477813720703,-0.025482914556050673,0.011467034055385739,0.001336514949798584,0.02410621,0.2,704,0.0004092704424510632,-2.762726611111111,1258.0
23552,1970,11,46,0.2587890625,1.0074504613876343,0.035642921924591064,-44.22325932979584,-0.02913271079887636,0.18192411586642265,0.0003324747085571289,0.021473652,0.2,720,0.0004092704424510632,-2.762726611111111,1258.0
24064,1966,12,47,0.2347412109375,1.0071868896484375,-0.03407841920852661,-44.16673266887665,-0.024525327098672278,0.009790359981707297,0.10633915662765503,0.029481038,0.2,736,0.0004092704424510632,-2.7631461052631576,1258.0
24576,1964,12,48,0.297119140625,1.0081578493118286,0.041040949523448944,-44.18189585208893,-0.030659507552627474,0.17274323874153197,0.00017267465591430664,0.02094399,0.2,752,0.0004092704424510632,-2.7631461052631576,1258.0
25088,1962,12,49,0.195068359375,1.0085549354553223,-0.03178960084915161,-44.20670235157013,-0.019995315989945084,0.0037321845593396574,0.000813901424407959,0.01445594,0.2,768,0.0004092704424510632,-2.7631461052631576,1258.0
25600,1960,13,50,0.2049560546875,1.0087064504623413,-0.025840967893600464,-44.215431690216064,-0.020900998963043094,0.00908266892656684,0.0009765625,0.016549459,0.2,784,0.0004092704424510632,-2.7668480499999997,1258.0
26112,1960,13,51,0.2501220703125,1.0082515478134155,0.07828046381473541,-44.208006262779236,-0.0257911182125099,0.19068552320823073,0.00019872188568115234,0.027347222,0.2,800,0.0004092704424510632,-2.7668480499999997,1258.0
26624,1959,13,52,0.26025390625,1.0077475309371948,-0.035735830664634705,-44.184619784355164,-0.027647752489428967,0.009869869390968233,0.002666771411895752,0.023866102,0.2,816,0.0004092704424510632,-2.759331857142857,1258.0
27136,1957,13,53,0.2454833984375,1.006622076034546,0.05393393337726593,-44.15645515918732,-0.026013845679699443,0.19061007304117084,0.0003040432929992676,0.018606942,0.2,832,0.0004092704424510632,-2.759331857142857,1258.0
27648,1953,14,54,0.2618408203125,1.0051718950271606,-0.02956201694905758,-44.11768662929535,-0.025037004554178566,0.0023604729467479046,0.0015190839767456055,0.01962682,0.2,848,0.0004092704424510632,-2.759331857142857,1258.0
28160,1951,14,55,0.3050537109375,1.0032262802124023,-0.03987756371498108,-44.06576955318451,-0.03384514627396129,0.011558350845007226,0.000714719295501709,0.032454595,0.2,864,0.0004092704424510632,-2.7534256363636365,1258.0
28672,1949,14,56,0.299072265625,1.0014744997024536,0.03916192054748535,-44.005460262298584,-0.02672044276550878,0.1572857890278101,0.00014382600784301758,0.0343732,0.2,880,0.0004092704424510632,-2.7534256363636365,1258.0
29184,1948,14,57,0.2467041015625,0.9994431734085083,-0.03097093105316162,-43.945013642311096,-0.026830115064512938,0.01080828666454181,0.019849181175231934,0.021791596,0.2,896,0.0004092704424510632,-2.756644608695652,1258.0
29696,1948,15,58,0.239013671875,0.998940646648407,0.06795686483383179,-43.90044891834259,-0.029444388899719343,0.21752050379291177,0.000624239444732666,0.018988589,0.2,912,0.0004092704424510632,-2.756644608695652,1258.0
30208,1949,15,59,0.2833251953125,0.9982768297195435,-0.03968179225921631,-43.882352232933044,-0.0287903202988673,0.003268393993494101,0.002871572971343994,0.02084772,0.2,928,0.0004092704424510632,-2.7587564583333335,1258.0
30720,1950,15,60,0.2357177734375,0.9976599812507629,0.05565108731389046,-43.86305773258209,-0.02534300614206586,0.22402438102290034,-0.00018346309661865234,0.021622699,0.2,944,0.0004092704424510632,-2.7587564583333335,1258.0
31232,1950,16,61,0.2718505859375,0.9963136315345764,-0.028995433822274208,-43.83505475521088,-0.028517943108454347,0.002746392503468087,-0.00022900104522705078,0.024545554,0.2,960,0.0004092704424510632,-2.7587564583333335,1258.0
31744,1950,16,62,0.223388671875,0.9973430037498474,-0.023532085120677948,-43.82107138633728,-0.023067129572154954,0.013430429738946259,0.0006487369537353516,0.01643806,0.2,976,0.0004092704424510632,-2.7592084,1258.0
32256,1949,16,63,0.239501953125,0.9971151947975159,0.0627865418791771,-43.84696102142334,-0.024204367393394932,0.21471075899899006,0.0001023411750793457,0.020862952,0.2,992,0.0004092704424510632,-2.7592084,1258.0
32768,1950,16,64,0.2457275390625,0.9960722923278809,-0.035727281123399734,-43.82041549682617,-0.025632156495703384,0.006569086755916942,-0.00015223026275634766,0.020212278,0.2,1008,0.0004092704424510632,-2.752118076923077,1258.0
33280,1952,17,65,0.20654296875,0.9960262179374695,0.07646091282367706,-43.80084228515625,-0.02146767164231278,0.21194532979279757,-5.91278076171875e-05,0.01637641,0.2,1024,0.0004092704424510632,-2.752118076923077,1258.0
33792,1953,17,66,0.2474365234375,0.9949032664299011,-0.03555985540151596,-43.78645610809326,-0.02582550182705745,0.003577190356736537,0.00017058849334716797,0.018973015,0.2,1040,0.0004092704424510632,-2.752118076923077,1258.0
34304,1952,17,67,0.214599609375,0.9933273196220398,-0.030566010624170303,-43.74559676647186,-0.02158479145145975,0.014306794822914526,0.0002999305725097656,0.023393795,0.2,1056,0.0004092704424510632,-2.759983666666667,1258.0
34816,1951,17,68,0.2279052734375,0.9923943281173706,0.0800500363111496,-43.70349860191345,-0.025820923503488302,0.2262916979379952,0.00011050701141357422,0.021541432,0.2,1072,0.0004092704424510632,-2.759983666666667,1258.0
35328,1949,18,69,0.250732421875,0.9932428002357483,-0.025284428149461746,-43.69558835029602,-0.02777976857032627,0.008880930137820542,0.0010392069816589355,0.020222161,0.2,1088,0.0004092704424510632,-2.758289142857143,1258.0
35840,1947,18,70,0.2039794921875,0.9940434098243713,0.09112504124641418,-43.72434687614441,-0.022583102487260476,0.21873679012060165,4.100799560546875e-05,0.015576373,0.2,1104,0.0004092704424510632,-2.758289142857143,1258.0
36352,1947,18,71,0.240234375,0.9930936694145203,-0.033108003437519073,-43.7330539226532,-0.027391427953261882,0.0023954100252012722,0.00028210878372192383,0.021261603,0.2,1120,0.0004092704424510632,-2.758289142857143,1258.0
36864,1946,18,72,0.235107421875,0.992831826210022,-0.033054716885089874,-43.70036602020264,-0.025151032386929728,0.011580364021938294,0.0006340742111206055,0.021134824,0.2,1136,0.0004092704424510632,-2.750612965517241,1258.0
37376,1946,19,73,0.1864013671875,0.9926204085350037,0.07896798849105835,-43.69768929481506,-0.018454632023349404,0.24377633584663272,0.00018173456192016602,0.018189551,0.2,1152,0.0004092704424510632,-2.750612965517241,1258.0
37888,1946,19,74,0.245849609375,0.9926299452781677,-0.023395562544465065,-43.68973219394684,-0.026867589360335842,0.010677197395125404,0.003432631492614746,0.017556563,0.2,1168,0.0004092704424510632,-2.7478225999999997,1258.0
38400,1945,19,75,0.289306640625,0.9937366247177124,0.04864641651511192,-43.7081573009491,-0.033669339842163026,0.23368332162499428,6.467103958129883e-05,0.026705757,0.2,1184,0.0004092704424510632,-2.7478225999999997,1258.0
38912,1943,20,76,0.232177734375,0.9930657744407654,-0.03200561925768852,-43.72137379646301,-0.028604550170712173,0.0030440375303442124,-5.352497100830078e-05,0.017928202,0.2,1200,0.0004092704424510632,-2.7478225999999997,1258.0
39424,1940,20,77,0.2266845703125,0.9939148426055908,-0.027890658006072044,-43.70779275894165,-0.0245816575770732,0.010435833493829705,0.0005817413330078125,0.017867643,0.2,1216,0.0004092704424510632,-2.73903564516129,1258.0
39936,1939,20,78,0.2293701171875,0.9920030832290649,0.1087699830532074,-43.709776401519775,-0.021625607172609307,0.2508509662002325,0.0001074075698852539,0.019855402,0.2,1232,0.0004092704424510632,-2.73903564516129,1258.0
40448,1936,20,79,0.2918701171875,0.9923489093780518,-0.027088996022939682,-43.659831166267395,-0.029064948845189065,0.013650499779032543,0.0027316808700561523,0.022022948,0.2,1248,0.0004092704424510632,-2.740526125,1258.0
40960,1935,21,80,0.2596435546875,0.9932087063789368,0.09011879563331604,-43.69277107715607,-0.025072481745155528,0.2328879632987082,0.00022333860397338867,0.022043096,0.2,1264,0.0004092704424510632,-2.740526125,1258.0
41472,1934,21,81,0.271484375,0.9927270412445068,-0.05083649605512619,-43.69607949256897,-0.03159427520586178,0.0026278335390088614,-0.00010633468627929688,0.021301113,0.2,1280,0.0004092704424510632,-2.740526125,1258.0
41984,1933,21,82,0.2392578125,0.9921112060546875,-0.0283706933259964,-43.67721343040466,-0.02522267804306466,0.011169969162438065,0.00036847591400146484,0.017405504,0.2,1296,0.0004092704424510632,-2.7382837575757577,1258.0
42496,1935,21,83,0.3209228515625,0.9919580817222595,0.06932999938726425,-43.665626525878906,-0.03087207311182283,0.23230818286538124,2.8312206268310547e-05,0.03612615,0.2,1312,0.0004092704424510632,-2.7382837575757577,1258.0
43008,1936,22,84,0.2266845703125,0.9938168525695801,-0.026613185182213783,-43.68154454231262,-0.024103646064759232,0.011224509333260357,0.0012799501419067383,0.017078537,0.2,1328,0.0004092704424510632,-2.7396753529411764,1258.0
43520,1936,22,85,0.26220703125,0.9947451949119568,0.07179107517004013,-43.74065852165222,-0.02620729226327967,0.25619292771443725,5.728006362915039e-05,0.023102682,0.2,1344,0.0004092704424510632,-2.7396753529411764,1258.0
44032,1937,22,86,0.2718505859375,0.9917641282081604,-0.04650851711630821,-43.71867883205414,-0.029242218675790355,0.003394067782210186,0.000102996826171875,0.021132106,0.2,1360,0.0004092704424510632,-2.737487285714286,1258.0
44544,1936,22,87,0.2322998046875,0.9910871982574463,0.09426537156105042,-43.64181709289551,-0.022122712674899958,0.2662891848012805,-4.220008850097656e-05,0.02348904,0.2,1376,0.0004092704424510632,-2.737487285714286,1258.0
45056,1937,23,88,0.280029296875,0.9903793334960938,-0.04414619877934456,-43.63462579250336,-0.02468638126447331,0.0023736891671433114,3.427267074584961e-05,0.024161562,0.2,1392,0.0004092704424510632,-2.737487285714286,1258.0
45568,1939,23,89,0.2879638671875,0.9893451929092407,-0.03954964503645897,-43.59475386142731,-0.030794243095442653,0.011146329285111278,0.00039201974868774414,0.025218446,0.2,1408,0.0004092704424510632,-2.739168777777778,1258.0
46080,1939,23,90,0.2640380859375,0.9887745976448059,0.10270357877016068,-43.569384813308716,-0.025004091512528248,0.2610536403954029,3.337860107421875e-05,0.018361963,0.2,1424,0.0004092704424510632,-2.739168777777778,1258.0
46592,1939,24,91,0.1982421875,0.9879202842712402,-0.015476271510124207,-43.5416659116745,-0.019828233402222395,0.0032755087013356388,0.0003898739814758301,0.015260101,0.2,1440,0.0004092704424510632,-2.7372787567567567,1258.0
47104,1939,24,92,0.247314453125,0.9886099100112915,0.06955153495073318,-43.53619182109833,-0.024901153257815167,0.2533623306080699,-3.9458274841308594e-05,0.020306425,0.2,1456,0.0004092704424510632,-2.7372787567567567,1258.0
47616,1939,24,93,0.17724609375,0.9884196519851685,-0.034921251237392426,-43.55247759819031,-0.01962836335587781,0.003126765172055457,6.711483001708984e-05,0.01740944,0.2,1472,0.0004092704424510632,-2.7372787567567567,1258.0
48128,1939,24,94,0.2470703125,0.9876298308372498,-0.033440638333559036,-43.52625250816345,-0.02470386122877244,0.008870014644344337,0.0003643035888671875,0.023305235,0.2,1488,0.0004092704424510632,-2.7335394736842105,1258.0
48640,1940,25,95,0.2298583984375,0.9866776466369629,0.09490266442298889,-43.4962694644928,-0.02438831298786681,0.2604465736076236,2.777576446533203e-05,0.019782847,0.2,1504,0.0004092704424510632,-2.7335394736842105,1258.0
49152,1940,25,96,0.263427734375,0.9863312840461731,-0.04221691936254501,-43.47357726097107,-0.028236530532012694,0.01204405327735003,0.00034302473068237305,0.021497061,0.2,1520,0.0004092704424510632,-2.73751382051282,1258.0
49664,1940,25,97,0.185791015625,0.9831992983818054,0.08012636005878448,-43.4323433637619,-0.01848033875285182,0.2584115876816213,-5.9604644775390625e-06,0.016105155,0.2,1536,0.0004092704424510632,-2.73751382051282,1258.0
50176,1939,25,98,0.20849609375,0.984699547290802,-0.0346696600317955,-43.378554940223694,-0.022535828407853842,0.004005830509413499,-0.00018584728240966797,0.0151662715,0.2,1552,0.0004092704424510632,-2.73751382051282,1258.0
50688,1938,26,99,0.260498046875,0.9849370121955872,-0.03377696871757507,-43.427905559539795,-0.0302857912320178,0.00979646760970354,0.0003477931022644043,0.019196678,0.2,1568,0.0004092704424510632,-2.7337136,1258.0
51200,1937,26,100,0.222900390625,0.9833735227584839,0.08383005112409592,-43.39810562133789,-0.025461996570811607,0.26920959865674376,4.571676254272461e-05,0.016246956,0.2,1584,0.0004092704424510632,-2.7337136,1258.0
51712,1936,26,101,0.255859375,0.9850175976753235,-0.03322533890604973,-43.380775809288025,-0.028075054637156427,0.008557875495171174,0.0010717511177062988,0.022586826,0.2,1600,0.0004092704424510632,-2.7279821219512197,1258.0
52224,1936,26,102,0.2149658203125,0.9856146574020386,0.09744024276733398,-43.42962670326233,-0.02066622761049075,0.25187802873551846,1.4960765838623047e-05,0.016259337,0.2,1616,0.0004092704424510632,-2.7279821219512197,1258.0
52736,1936,27,103,0.3099365234375,0.9859994053840637,-0.030258672311902046,-43.429762840270996,-0.03476279039750807,0.0039651542392675765,-0.00011610984802246094,0.02477637,0.2,1632,0.0004092704424510632,-2.7279821219512197,1258.0
53248,1936,27,104,0.2840576171875,0.9872156977653503,-0.038278136402368546,-43.45526957511902,-0.027169860928552225,0.00808896053058561,0.0004412531852722168,0.02812605,0.2,1648,0.0004092704424510632,-2.7269613095238094,1258.0
53760,1936,27,105,0.2095947265625,0.9863600730895996,0.09677246958017349,-43.469242095947266,-0.023167345992987975,0.27385225985199213,4.559755325317383e-05,0.01672214,0.2,1664,0.0004092704424510632,-2.7269613095238094,1258.0
54272,1935,28,106,0.188720703125,0.9875324368476868,-0.02483541890978813,-43.45932328701019,-0.01835063298494788,0.011872236034832895,0.0008977055549621582,0.01395814,0.2,1680,0.0004092704424510632,-2.72281988372093,1258.0
54784,1934,28,107,0.196044921875,0.9881845116615295,0.08216677606105804,-43.49860167503357,-0.02134331437991932,0.25476028164848685,5.0008296966552734e-05,0.017787755,0.2,1696,0.0004092704424510632,-2.72281988372093,1258.0
55296,1933,28,108,0.306884765625,0.9887060523033142,-0.053212881088256836,-43.51058387756348,-0.03560514561831951,0.0034296039120818023,1.1205673217773438e-05,0.028637346,0.2,1712,0.0004092704424510632,-2.72281988372093,1258.0
55808,1931,28,109,0.2542724609375,0.987752377986908,-0.029182804748415947,-43.508291840553284,-0.023985631443792954,0.007708040080615319,0.0006010532379150391,0.020717654,0.2,1728,0.0004092704424510632,-2.7191628863636366,1258.0
56320,1931,29,110,0.239990234375,0.9875530004501343,0.11868569254875183,-43.47669494152069,-0.019789488782407716,0.2700510541908443,4.7147274017333984e-05,0.024425982,0.2,1744,0.0004092704424510632,-2.7191628863636366,1258.0
56832,1931,29,111,0.214599609375,0.9884464144706726,-0.03708716854453087,-43.48074162006378,-0.02578946025460027,0.007958663598401472,0.0011886954307556152,0.018500483,0.2,1760,0.0004092704424510632,-2.714166177777778,1258.0
57344,1931,29,112,0.22998046875,0.9869658946990967,0.10515245795249939,-43.47977924346924,-0.02306056857923977,0.27483682380989194,3.707408905029297e-05,0.019808609,0.2,1776,0.0004092704424510632,-2.714166177777778,1258.0
57856,1932,29,113,0.2081298828125,0.9850695729255676,-0.03790780156850815,-43.41962456703186,-0.022403234237572178,0.004092926374141825,0.00010728836059570312,0.015608121,0.2,1792,0.0004092704424510632,-2.714166177777778,1258.0
58368,1931,30,114,0.27294921875,0.9829045534133911,-0.026642868295311928,-43.351311683654785,-0.026842291263164952,0.010511682456126437,0.0003115534782409668,0.023814121,0.2,1808,0.0004092704424510632,-2.715001347826087,1258.0
58880,1931,30,115,0.279052734375,0.9825199246406555,0.04145525023341179,-43.30437159538269,-0.01960651474655606,0.13390034856274724,4.404783248901367e-05,0.032186247,0.2,1824,0.0004092704424510632,-2.715001347826087,1258.0
59392,1930,30,116,0.259765625,0.9814546704292297,-0.02723091095685959,-43.28832161426544,-0.023858393455157056,0.010059164764243178,0.004030883312225342,0.017424658,0.2,1840,0.0004092704424510632,-2.7124452978723403,1258.0
59904,1930,31,117,0.197998046875,0.981423020362854,0.11763578653335571,-43.26667881011963,-0.02221956683206372,0.315831046551466,3.653764724731445e-05,0.016884739,0.2,1856,0.0004092704424510632,-2.7124452978723403,1258.0
60416,1931,31,118,0.246337890625,0.9817611575126648,-0.030370354652404785,-43.27492427825928,-0.023153248068410903,0.004613650176906958,4.1484832763671875e-05,0.017389353,0.2,1872,0.0004092704424510632,-2.712992666666667,1258.0
60928,1932,31,119,0.2313232421875,0.9799289107322693,0.12144751846790314,-43.25677978992462,-0.02258930105017498,0.30708632431924343,-3.3736228942871094e-05,0.019781625,0.2,1888,0.0004092704424510632,-2.712992666666667,1258.0
61440,1932,31,120,0.2630615234375,0.9797949194908142,-0.03611069545149803,-43.20408308506012,-0.026695686145103537,0.003426488779950887,0.0001112818717956543,0.027486445,0.2,1904,0.0004092704424510632,-2.712992666666667,1258.0
61952,1933,32,121,0.276123046875,0.9821668267250061,-0.035848572850227356,-43.24727737903595,-0.027947422582656145,0.010935926940874197,0.00019693374633789062,0.020031285,0.2,1920,0.0004092704424510632,-2.709573265306123,1258.0
62464,1933,32,122,0.2122802734375,0.9810537099838257,0.11426496505737305,-43.279879450798035,-0.022172919161675964,0.3106396272778511,2.3543834686279297e-05,0.017049354,0.2,1936,0.0004092704424510632,-2.709573265306123,1258.0
62976,1933,32,123,0.2740478515625,0.9816714525222778,-0.04244530573487282,-43.25257098674774,-0.028129998667282052,0.00975634677160997,0.0003300309181213379,0.022114549,0.2,1952,0.0004092704424510632,-2.7098529600000005,1258.0
63488,1934,32,124,0.24609375,0.9814870357513428,0.09231153130531311,-43.27269983291626,-0.025643439701525494,0.29616510635241866,-1.1920928955078125e-06,0.021685675,0.2,1968,0.0004092704424510632,-2.7098529600000005,1258.0
