train/learning_rate,time/time_elapsed,time/fps,train/ent_coef,train/critic_loss,train/n_updates,train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/actor_loss
0.0008459126528049375,126,39,0.017902186140418053,1.1565035581588745,4931,-163.61451721191406,5032,1258.0,-4.579078000000001,4,-122.64080810546875
0.0008459126528049375,255,39,0.001415484119206667,0.8096178770065308,9963,-89.03065490722656,10064,1258.0,-3.4086032500000005,8,-129.2067108154297
0.0008459126528049375,405,37,0.0011631208471953869,1.3290808200836182,14995,-32.60033416748047,15096,1258.0,-2.7447036666666667,12,-135.9156951904297
0.0008459126528049375,559,35,0.0007639358518645167,1.8412907123565674,20027,81.3982162475586,20128,1258.0,-2.4109294375,16,-138.6821746826172
0.0008459126528049375,3,45,0.0009758409578353167,1.8214364051818848,25059,22.976106643676758,25160,1258.0,-2.2028330499999997,20,-141.26095581054688
0.0008459126528049375,136,38,0.0012030937941744924,2.2260422706604004,30091,-8.609233856201172,30192,1258.0,-2.0526208333333336,24,-143.7381591796875
0.0008459126528049375,280,36,0.0007756864069961011,2.1506776809692383,35123,-31.838665008544922,35224,1258.0,-1.9188281785714285,28,-146.1845703125
0.0008459126528049375,436,34,0.0008167725754901767,4.860712051391602,40155,52.00654602050781,40256,1258.0,-1.87148478125,32,-150.16331481933594
0.0008459126528049375,575,35,0.0006620481144636869,2.7208876609802246,45187,9.420129776000977,45288,1258.0,-1.7947994166666663,36,-153.97830200195312
0.0008459126528049375,9,32,0.0011781012872233987,3.247664451599121,50219,-21.100576400756836,50320,1258.0,-1.7344699250000002,40,-152.68016052246094
0.0008459126528049375,143,37,0.0007357928552664816,3.577841281890869,55251,58.57490539550781,55352,1258.0,-1.6781679772727274,44,-155.14779663085938
0.0008459126528049375,259,40,0.0012237371411174536,6.229970932006836,60283,-35.634803771972656,60384,1258.0,-1.6587420833333333,48,-153.27822875976562
0.0008459126528049375,382,40,0.0008646972710266709,5.237421989440918,65315,-1.4517606496810913,65416,1258.0,-1.647639673076923,52,-155.4550323486328
0.0008459126528049375,542,37,0.0007481490029022098,5.712677478790283,70347,-62.951927185058594,70448,1258.0,-1.636098517857143,56,-154.68675231933594
0.0008459126528049375,15,30,0.0020167820621281862,4.174116134643555,75379,0.7538117170333862,75480,1258.0,-1.6102104166666669,60,-155.06959533691406
0.0008459126528049375,184,29,0.0018099915469065309,3.562643527984619,80411,-28.117931365966797,80512,1258.0,-1.602625015625,64,-154.8220672607422
0.0008459126528049375,352,29,0.0019553250167518854,3.645411252975464,85443,-45.237640380859375,85544,1258.0,-1.5862104411764706,68,-150.2396240234375
0.0008459126528049375,514,30,0.0016452452400699258,60.072662353515625,90475,-24.859695434570312,90576,1258.0,-1.5774567361111111,72,-145.0821533203125
0.0008459126528049375,659,31,0.0016620515380054712,51.82876205444336,95507,-13.541089057922363,95608,1258.0,-1.5831173421052631,76,-140.7877197265625
