time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
6,26,1968,13312,0.2,0.0004092704424510632,0.019861104,400,0.9973431825637817,-0.006549123674631119,-0.021858003266970627,0.2943341135978699,-43.89824879169464,0.06681811867747456,0.197509765625,1258.0,-2.1670414
7,27,1966,13824,0.2,0.0004092704424510632,0.015165765,416,0.9976063370704651,-0.03717879205942154,-0.025319421314634383,-0.539496898651123,-43.879966259002686,0.004842159753025044,0.20458984375,1258.0,-2.1670414
7,28,1966,14336,0.2,0.0004092704424510632,0.019955946,432,0.9973060488700867,-0.04353250563144684,-0.02538979667588137,0.558826208114624,-43.89391791820526,0.009104740180191584,0.2340087890625,1258.0,-2.1637059090909094
7,29,1967,14848,0.2,0.0004092704424510632,0.027078822,448,0.9974395036697388,-0.01274953968822956,-0.023958709818543866,0.35741114616394043,-43.87837088108063,0.04263809171970934,0.247314453125,1258.0,-2.1637059090909094
7,30,1965,15360,0.2,0.0004092704424510632,0.019408472,464,0.9998003244400024,-0.055960528552532196,-0.029467723768902943,-2.567589044570923,-43.91559565067291,0.009941765274561476,0.2261962890625,1258.0,-2.1568262500000004
8,31,1964,15872,0.2,0.0004092704424510632,0.01327455,480,0.9996902942657471,0.007135482504963875,-0.01824605170986615,0.10712045431137085,-43.96333432197571,0.0922141163609922,0.1580810546875,1258.0,-2.1568262500000004
8,32,1964,16384,0.2,0.0004092704424510632,0.026759058,496,0.9983490109443665,-0.029272081330418587,-0.02655512532510329,-0.23015987873077393,-43.938016295433044,0.004179789008048829,0.2744140625,1258.0,-2.155572307692308
8,33,1962,16896,0.2,0.0004092704424510632,0.018188864,512,0.997739851474762,0.011518135666847229,-0.01836069363343995,0.4382357597351074,-43.89922881126404,0.09815958305262029,0.1490478515625,1258.0,-2.155572307692308
8,34,1960,17408,0.2,0.0004092704424510632,0.019091025,528,0.9966185092926025,-0.03459686040878296,-0.021310485259164125,-1.2506942749023438,-43.87800681591034,0.011099092705990188,0.205810546875,1258.0,-2.155572307692308
9,35,1959,17920,0.2,0.0004092704424510632,0.019674405,544,0.995401918888092,-0.03570108488202095,-0.025975653930800036,-0.11981046199798584,-43.83329093456268,0.004617922015313525,0.2469482421875,1258.0,-2.1690620000000003
9,36,1958,18432,0.2,0.0004092704424510632,0.027765926,560,0.9965820908546448,0.006953425705432892,-0.02394499079673551,0.10431164503097534,-43.83000934123993,0.13691935082897544,0.1983642578125,1258.0,-2.1690620000000003
9,37,1958,18944,0.2,0.0004092704424510632,0.018634604,576,0.9978581070899963,-0.035758741199970245,-0.024639802606543526,-0.8805544376373291,-43.86688160896301,0.01217194608761929,0.2181396484375,1258.0,-2.1806178666666667
9,38,1958,19456,0.2,0.0004092704424510632,0.019636104,592,0.9991772770881653,-0.0020319484174251556,-0.02242576733988244,0.22575533390045166,-43.912063002586365,0.08978241216391325,0.2010498046875,1258.0,-2.1806178666666667
10,39,1957,19968,0.2,0.0004092704424510632,0.017239328,608,0.9983134865760803,-0.0354234054684639,-0.022808930720202625,-2.6265616416931152,-43.918158411979675,0.003184392051480245,0.2149658203125,1258.0,-2.1806178666666667
10,40,1956,20480,0.2,0.0004092704424510632,0.025009166,624,0.9995395541191101,-0.044849053025245667,-0.027651163807604462,0.10636603832244873,-43.911980390548706,0.0034386855477350764,0.2777099609375,1258.0,-2.1688320625
10,41,1956,20992,0.2,0.0004092704424510632,0.01575239,640,0.9989297389984131,0.013600576668977737,-0.017637646931689233,0.1631789207458496,-43.93772208690643,0.1099018738605082,0.149658203125,1258.0,-2.1688320625
11,42,1954,21504,0.2,0.0004092704424510632,0.02188018,656,0.9969945549964905,-0.05536220222711563,-0.02919547149213031,-3.523623466491699,-43.885583996772766,0.003722633275174303,0.2462158203125,1258.0,-2.179678764705882
11,43,1953,22016,0.2,0.0004092704424510632,0.020519182,672,0.9956359267234802,0.015507165342569351,-0.016913881787331775,0.1806873083114624,-43.832995891571045,0.12703048263210803,0.12841796875,1258.0,-2.179678764705882
11,44,1952,22528,0.2,0.0004092704424510632,0.014449747,688,0.9958165287971497,-0.03838348016142845,-0.023614843215909787,-3.608121871948242,-43.809754848480225,0.0031735011034470517,0.1993408203125,1258.0,-2.179678764705882
11,45,1953,23040,0.2,0.0004092704424510632,0.016158463,704,0.9945900440216064,-0.019917020574212074,-0.021830519512150204,0.20428520441055298,-43.803035616874695,0.004974892137397546,0.21240234375,1258.0,-2.180249
12,46,1953,23552,0.2,0.0004092704424510632,0.017858839,720,0.9938946962356567,-0.0015879161655902863,-0.02357554400441586,0.2556205987930298,-43.76273703575134,0.16761258139740676,0.144775390625,1258.0,-2.180249
12,47,1954,24064,0.2,0.0004092704424510632,0.012715388,736,0.9933127760887146,-0.023324275389313698,-0.024089397746138275,-1.104557991027832,-43.7465603351593,0.016415528516517952,0.214111328125,1258.0,-2.170954105263158
12,48,1953,24576,0.2,0.0004092704424510632,0.015090861,752,0.9923011064529419,-0.00019920989871025085,-0.01844830042682588,0.3536752462387085,-43.719003796577454,0.10480441024992615,0.1324462890625,1258.0,-2.170954105263158
12,49,1951,25088,0.2,0.0004092704424510632,0.022646056,768,0.991168737411499,-0.04328516125679016,-0.03477527157519944,-6.466731071472168,-43.68596434593201,0.0033884037511597853,0.2996826171875,1258.0,-2.170954105263158
13,50,1951,25600,0.2,0.0004092704424510632,0.022619126,784,0.9902881383895874,-0.04088032245635986,-0.028987823126954027,0.2199971079826355,-43.65452265739441,0.0040993825532495975,0.264892578125,1258.0,-2.1703748999999997
13,51,1950,26112,0.2,0.0004092704424510632,0.024511728,800,0.9900033473968506,-0.005817314609885216,-0.023495263449149206,0.2477792501449585,-43.629477739334106,0.10981654038187116,0.192626953125,1258.0,-2.1703748999999997
13,52,1949,26624,0.2,0.0004092704424510632,0.015581826,816,0.9913427829742432,-0.03552328422665596,-0.024541391831007786,-2.8831238746643066,-43.64232349395752,0.00881246775679756,0.208251953125,1258.0,-2.1630140952380947
13,53,1948,27136,0.2,0.0004092704424510632,0.013911563,832,0.9918896555900574,0.006095239892601967,-0.017546572169521824,0.3138490915298462,-43.67851388454437,0.13582852541003376,0.1107177734375,1258.0,-2.1630140952380947
14,54,1948,27648,0.2,0.0004092704424510632,0.022722242,848,0.9917480945587158,-0.03148278966546059,-0.026234515389660373,-2.2639646530151367,-43.68013834953308,0.007010717163211666,0.2349853515625,1258.0,-2.1630140952380947
14,55,1947,28160,0.2,0.0004092704424510632,0.015595411,864,0.9938924908638,-0.035300806164741516,-0.026146845768380444,0.5518084764480591,-43.70528590679169,0.00787217725883238,0.220458984375,1258.0,-2.1590950909090907
14,56,1946,28672,0.2,0.0004092704424510632,0.023759581,880,0.9941858053207397,0.004167454317212105,-0.024765292037045583,0.3569414019584656,-43.7496702671051,0.08749642013572156,0.205810546875,1258.0,-2.1590950909090907
14,57,1946,29184,0.2,0.0004092704424510632,0.019052073,896,0.9939578175544739,-0.031506702303886414,-0.02612701867474243,-3.4832239151000977,-43.742135643959045,0.018610123137477785,0.2191162109375,1258.0,-2.156273173913043
15,58,1945,29696,0.2,0.0004092704424510632,0.0238555,912,0.9925158023834229,-0.015655161812901497,-0.02386932072113268,0.3590059280395508,-43.72372233867645,0.10996068990789354,0.1883544921875,1258.0,-2.156273173913043
15,59,1945,30208,0.2,0.0004092704424510632,0.014276845,928,0.9923782348632812,-0.020045531913638115,-0.018286950362380594,-2.129755973815918,-43.68476629257202,0.003476173798844684,0.1844482421875,1258.0,-2.1584486249999997
15,60,1944,30720,0.2,0.0004092704424510632,0.0148124425,944,0.9930052757263184,0.006560634821653366,-0.017453162872698158,0.28257954120635986,-43.69726526737213,0.12483515206258744,0.1348876953125,1258.0,-2.1584486249999997
16,61,1944,31232,0.2,0.0004092704424510632,0.018458465,960,0.9938215613365173,-0.028373999521136284,-0.02572876145131886,-1.09379243850708,-43.719239711761475,0.005643118565785699,0.2589111328125,1258.0,-2.1584486249999997
16,62,1943,31744,0.2,0.0004092704424510632,0.0178046,976,0.9943593740463257,-0.02838040515780449,-0.02333100320538506,0.09231078624725342,-43.736432671546936,0.002259980683447793,0.2413330078125,1258.0,-2.1597114399999997
16,63,1942,32256,0.2,0.0004092704424510632,0.011264743,992,0.9940971732139587,0.004675490781664848,-0.01565764073166065,0.1645621657371521,-43.74733304977417,0.18848241039086133,0.098876953125,1258.0,-2.1597114399999997
16,64,1941,32768,0.2,0.0004092704424510632,0.022860818,1008,0.9940350651741028,-0.04627950116991997,-0.028204386384459212,-2.2271854877471924,-43.738049030303955,0.011054039467126131,0.2451171875,1258.0,-2.162703230769231
17,65,1941,33280,0.2,0.0004092704424510632,0.022535235,1024,0.9937102794647217,0.007676459848880768,-0.021983917657053098,0.3198351263999939,-43.73102331161499,0.1542434929870069,0.16943359375,1258.0,-2.162703230769231
17,66,1940,33792,0.2,0.0004092704424510632,0.021303462,1040,0.9929187893867493,-0.03705362230539322,-0.025698052457300946,-4.740193843841553,-43.71833598613739,0.005931443964072969,0.239013671875,1258.0,-2.162703230769231
17,67,1940,34304,0.2,0.0004092704424510632,0.021605236,1056,0.9905316233634949,-0.0392843633890152,-0.024793219286948442,0.051895320415496826,-43.666759967803955,0.004820454472792335,0.2548828125,1258.0,-2.163794925925926
17,68,1939,34816,0.2,0.0004092704424510632,0.012033583,1072,0.9902909994125366,0.004016462713479996,-0.014764291219762526,0.18127793073654175,-43.61985123157501,0.22698625165503472,0.09619140625,1258.0,-2.163794925925926
18,69,1939,35328,0.2,0.0004092704424510632,0.018592035,1088,0.9884522557258606,-0.03936874866485596,-0.02388332347618416,-2.374253511428833,-43.5970858335495,0.004065074092068244,0.2164306640625,1258.0,-2.1645933214285713
18,70,1938,35840,0.2,0.0004092704424510632,0.019735854,1104,0.9875354766845703,0.012115366756916046,-0.024055139292613603,0.12482303380966187,-43.55137252807617,0.35579758090898395,0.1121826171875,1258.0,-2.1645933214285713
18,71,1937,36352,0.2,0.0004092704424510632,0.018272394,1120,0.9860057234764099,-0.03741711750626564,-0.02524031609937083,-2.7959680557250977,-43.51917004585266,0.0042797832775249844,0.216552734375,1258.0,-2.1645933214285713
19,72,1937,36864,0.2,0.0004092704424510632,0.016997647,1136,0.9865087866783142,-0.03245333582162857,-0.021845711933565326,0.05637383460998535,-43.49468731880188,0.004637816753529478,0.2354736328125,1258.0,-2.1681633793103448
19,73,1936,37376,0.2,0.0004092704424510632,0.016593635,1152,0.9868028163909912,0.029836274683475494,-0.016484875945025124,0.12430721521377563,-43.51727819442749,0.27956146001815796,0.0821533203125,1258.0,-2.1681633793103448
19,74,1936,37888,0.2,0.0004092704424510632,0.021722013,1168,0.9866873025894165,-0.03566741570830345,-0.028717110806610435,-4.416648864746094,-43.51797556877136,0.008791862041107379,0.2554931640625,1258.0,-2.1613099333333334
19,75,1935,38400,0.2,0.0004092704424510632,0.012831643,1184,0.9866946339607239,0.028949689120054245,-0.017850758915301412,0.2624463438987732,-43.51029336452484,0.26526581798680127,0.102783203125,1258.0,-2.1613099333333334
20,76,1935,38912,0.2,0.0004092704424510632,0.019878805,1200,0.9876366853713989,-0.04134966433048248,-0.029279047215823084,-1.6106534004211426,-43.52636909484863,0.013942545047029853,0.280517578125,1258.0,-2.1613099333333334
20,77,1934,39424,0.2,0.0004092704424510632,0.02340427,1216,0.9876918792724609,-0.038888730108737946,-0.032686803679098375,0.28350287675857544,-43.54211449623108,0.007278777949977666,0.2615966796875,1258.0,-2.165316838709677
20,78,1934,39936,0.2,0.0004092704424510632,0.021116212,1232,0.9874152541160583,-0.012349117547273636,-0.024910529697081074,0.48165518045425415,-43.53138530254364,0.18085307371802628,0.125244140625,1258.0,-2.165316838709677
20,79,1934,40448,0.2,0.0004092704424510632,0.023684362,1248,0.9864948391914368,-0.0220086257904768,-0.02620382883469574,-2.2297351360321045,-43.51569950580597,0.013246859656646848,0.240234375,1258.0,-2.1643171249999997
21,80,1933,40960,0.2,0.0004092704424510632,0.008159537,1264,0.9861377477645874,0.11193528771400452,-0.0077096559762139805,0.4788106083869934,-43.49233901500702,0.27973902714438736,0.0323486328125,1258.0,-2.1643171249999997
21,81,1933,41472,0.2,0.0004092704424510632,0.01747322,1280,0.9859632849693298,-0.036669544875621796,-0.025354846060508862,-3.1717891693115234,-43.48427700996399,0.002194517095631454,0.2249755859375,1258.0,-2.1643171249999997
21,82,1933,41984,0.2,0.0004092704424510632,0.015017835,1296,0.9876469373703003,-0.03441755846142769,-0.024239103207946755,0.4472448229789734,-43.506510972976685,0.009408020137925632,0.2103271484375,1258.0,-2.160130727272727
21,83,1933,42496,0.2,0.0004092704424510632,0.021979984,1312,0.9879651069641113,-0.010914981365203857,-0.01751103286369471,0.3633696436882019,-43.5430189371109,0.1695782922906801,0.1031494140625,1258.0,-2.160130727272727
22,84,1932,43008,0.2,0.0004092704424510632,0.024684288,1328,0.9896065592765808,-0.03658055514097214,-0.026413149884319864,-3.8926076889038086,-43.56737399101257,0.011765861403546296,0.2515869140625,1258.0,-2.158314911764706
22,85,1932,43520,0.2,0.0004092704424510632,0.015352786,1344,0.9903372526168823,0.026311412453651428,-0.01253593128058128,0.2919866442680359,-43.617342710494995,0.28891546675004065,0.066162109375,1258.0,-2.158314911764706
22,86,1932,44032,0.2,0.0004092704424510632,0.020894788,1360,0.9880499243736267,-0.03607295826077461,-0.02563341992208734,-0.6802414655685425,-43.59701108932495,0.0056340428127441555,0.2652587890625,1258.0,-2.1525121428571428
23,87,1931,44544,0.2,0.0004092704424510632,0.010176221,1376,0.9875051379203796,0.05644823983311653,-0.004736670402053278,0.4760465621948242,-43.53910195827484,0.33998081646859646,0.03125,1258.0,-2.1525121428571428
23,88,1931,45056,0.2,0.0004092704424510632,0.01733412,1392,0.989303469657898,-0.041308529675006866,-0.02439947842503898,-3.468132972717285,-43.55808448791504,0.007962901079736184,0.23583984375,1258.0,-2.1525121428571428
23,89,1931,45568,0.2,0.0004092704424510632,0.015798198,1408,0.9897361993789673,-0.023667842149734497,-0.02216125853738049,0.09300309419631958,-43.607906103134155,0.0022758598897780757,0.2049560546875,1258.0,-2.1535035555555555
23,90,1931,46080,0.2,0.0004092704424510632,0.0155291995,1424,0.9889625906944275,0.026123102754354477,-0.017220385874679778,0.1936279535293579,-43.59592688083649,0.3673297739587724,0.0726318359375,1258.0,-2.1535035555555555
24,91,1930,46592,0.2,0.0004092704424510632,0.019297667,1440,0.988226056098938,-0.03221013769507408,-0.030683255405165255,-4.197576999664307,-43.57001078128815,0.004246968106599525,0.268310546875,1258.0,-2.148800756756757
24,92,1930,47104,0.2,0.0004092704424510632,0.010702757,1456,0.988223135471344,0.04628966003656387,-0.01185297267511487,0.34389859437942505,-43.553242921829224,0.4871591296978295,0.0628662109375,1258.0,-2.148800756756757
24,93,1930,47616,0.2,0.0004092704424510632,0.026457524,1472,0.9888032674789429,-0.03716466948390007,-0.03360653982963413,-5.01496696472168,-43.55872440338135,0.00403213380559464,0.3333740234375,1258.0,-2.148800756756757
24,94,1929,48128,0.2,0.0004092704424510632,0.021979917,1488,0.9871870875358582,-0.03295806795358658,-0.03127852790930774,-0.04199850559234619,-43.55380380153656,0.0035321239665790927,0.320068359375,1258.0,-2.151559052631579
25,95,1929,48640,0.2,0.0004092704424510632,0.010763555,1504,0.9864133596420288,0.059743624180555344,-0.01220536808250472,0.19144880771636963,-43.51233768463135,0.6184568922035396,0.071044921875,1258.0,-2.151559052631579
25,96,1929,49152,0.2,0.0004092704424510632,0.01852514,1520,0.9873129725456238,-0.04587578773498535,-0.026710059653851204,-1.6007518768310547,-43.513041615486145,0.011739184912585188,0.24560546875,1258.0,-2.1507531025641025
25,97,1929,49664,0.2,0.0004092704424510632,0.010844614,1536,0.9877235889434814,0.04705795645713806,-0.012618904584087431,0.3085975646972656,-43.5387008190155,0.4408927094191313,0.0535888671875,1258.0,-2.1507531025641025
26,98,1929,50176,0.2,0.0004092704424510632,0.021608038,1552,0.9892770051956177,-0.034544166177511215,-0.028681060735834762,-3.285384178161621,-43.56362187862396,0.0024178603598556947,0.30078125,1258.0,-2.1507531025641025
26,99,1929,50688,0.2,0.0004092704424510632,0.020655256,1568,0.9883298277854919,-0.024895736947655678,-0.027551367791602388,0.060513436794281006,-43.58750569820404,0.005678274399542715,0.2491455078125,1258.0,-2.15216145
26,100,1928,51200,0.2,0.0004092704424510632,0.013369407,1584,0.9879095554351807,0.057471536099910736,-0.019544790440704674,0.11463695764541626,-43.551430344581604,0.5035123289562762,0.1939697265625,1258.0,-2.15216145
26,101,1928,51712,0.2,0.0004092704424510632,0.026695542,1600,0.9887969493865967,-0.03826700150966644,-0.03227409397368319,-1.4607553482055664,-43.55865800380707,0.026240535429678857,0.288330078125,1258.0,-2.1496342926829266
27,102,1928,52224,0.2,0.0004092704424510632,0.012150245,1616,0.9893935918807983,0.07239557057619095,-0.013621153411804698,0.32524406909942627,-43.587865352630615,0.4173116907477379,0.0579833984375,1258.0,-2.1496342926829266
27,103,1928,52736,0.2,0.0004092704424510632,0.020388689,1632,0.9880584478378296,-0.03489842638373375,-0.027417924618930556,-1.228957176208496,-43.57612717151642,0.0050708853887044825,0.277099609375,1258.0,-2.1496342926829266
27,104,1927,53248,0.2,0.0004092704424510632,0.023641009,1648,0.9877983927726746,-0.03220796212553978,-0.025081545813009143,0.29688745737075806,-43.54222297668457,0.005970196580165066,0.25439453125,1258.0,-2.148392071428571
27,105,1927,53760,0.2,0.0004092704424510632,0.0101179285,1664,0.9876764416694641,0.019289273768663406,-0.010502711375011131,0.45716744661331177,-43.538838148117065,0.325005984865129,0.0401611328125,1258.0,-2.148392071428571
28,106,1927,54272,0.2,0.0004092704424510632,0.020142298,1680,0.9904544949531555,-0.024611929431557655,-0.020650726335588843,-1.0312445163726807,-43.56838548183441,0.01686317438725382,0.2218017578125,1258.0,-2.145508813953488
28,107,1926,54784,0.2,0.0004092704424510632,0.013677403,1696,0.9908064603805542,0.0725162997841835,-0.010228361483314075,0.5406370162963867,-43.63956570625305,0.33734208019450307,0.13671875,1258.0,-2.145508813953488
28,108,1926,55296,0.2,0.0004092704424510632,0.024154838,1712,0.9928756356239319,-0.03774092346429825,-0.023900624422822148,-5.795124053955078,-43.65808928012848,0.009300822188379243,0.25390625,1258.0,-2.145508813953488
28,109,1926,55808,0.2,0.0004092704424510632,0.017877564,1728,0.993847131729126,-0.03870901092886925,-0.025214973677066155,0.34191352128982544,-43.721033692359924,0.005320917283825111,0.2271728515625,1258.0,-2.1439981136363633
29,110,1926,56320,0.2,0.0004092704424510632,0.012398328,1744,0.9934048652648926,0.009150879457592964,-0.012050096367602237,0.4430558681488037,-43.72523784637451,0.2062946230871603,0.0732421875,1258.0,-2.1439981136363633
29,111,1925,56832,0.2,0.0004092704424510632,0.019365244,1760,0.994682788848877,-0.03907836973667145,-0.027416766213718802,-4.544942378997803,-43.72801721096039,0.005349187857063953,0.249267578125,1258.0,-2.144559266666666
29,112,1925,57344,0.2,0.0004092704424510632,0.0105556715,1776,0.9951865077018738,0.03978626802563667,-0.013647480576764792,0.35474109649658203,-43.765493512153625,0.4334785877726972,0.034423828125,1258.0,-2.144559266666666
30,113,1925,57856,0.2,0.0004092704424510632,0.0206847,1792,0.9961000084877014,-0.03550884127616882,-0.022067874058848247,-4.577211380004883,-43.78033804893494,0.0035309763297846075,0.22412109375,1258.0,-2.144559266666666
30,114,1925,58368,0.2,0.0004092704424510632,0.0151833,1808,0.9951483011245728,-0.015227250754833221,-0.019992009387351573,0.6116501092910767,-43.78980016708374,0.06201942765619606,0.1778564453125,1258.0,-2.1423689347826085
30,115,1924,58880,0.2,0.0004092704424510632,0.037113205,1824,0.9947081804275513,0.0032530371099710464,-0.0250439461087808,0.6095449924468994,-43.753506660461426,0.09582998749101534,0.2911376953125,1258.0,-2.1423689347826085
30,116,1924,59392,0.2,0.0004092704424510632,0.0162633,1840,0.9950999617576599,-0.030112646520137787,-0.023538510475191288,-3.419928550720215,-43.75876259803772,0.014154264325043187,0.218994140625,1258.0,-2.140042106382978
31,117,1924,59904,0.2,0.0004092704424510632,0.008692235,1856,0.9950266480445862,0.03439294546842575,-0.009362878045067191,0.2760823965072632,-43.76508104801178,0.4621666169259697,0.0333251953125,1258.0,-2.140042106382978
31,118,1925,60416,0.2,0.0004092704424510632,0.01930562,1872,0.9945597648620605,-0.025033393874764442,-0.025048539791896474,-0.44661879539489746,-43.75054633617401,0.005171672230062541,0.2401123046875,1258.0,-2.1387479375
31,119,1925,60928,0.2,0.0004092704424510632,0.013569607,1888,0.9940357804298401,0.09910240024328232,-0.01149058849841822,0.6419594287872314,-43.74297082424164,0.4264721842482686,0.0589599609375,1258.0,-2.1387479375
31,120,1924,61440,0.2,0.0004092704424510632,0.0178601,1904,0.992523193359375,-0.026902640238404274,-0.019796444415987935,-9.070277214050293,-43.70635962486267,0.005772482450993266,0.2259521484375,1258.0,-2.1387479375
32,121,1924,61952,0.2,0.0004092704424510632,0.016719619,1920,0.9931204915046692,-0.017573921009898186,-0.020935428561642766,-0.08668029308319092,-43.675443053245544,0.003424083726713434,0.1820068359375,1258.0,-2.138123285714286
32,122,1924,62464,0.2,0.0004092704424510632,0.0076049417,1936,0.9935740828514099,0.083000548183918,-0.01013397427595919,0.23909330368041992,-43.69804227352142,0.6873033593874425,0.0360107421875,1258.0,-2.138123285714286
32,123,1923,62976,0.2,0.0004092704424510632,0.022009445,1952,0.9929686784744263,-0.025090482085943222,-0.022757840109989047,-0.14443814754486084,-43.691874980926514,0.012493671936681494,0.2294921875,1258.0,-2.13880662
33,124,1923,63488,0.2,0.0004092704424510632,0.0061853705,1968,0.9926892518997192,0.08680933713912964,-0.0051880883547710255,0.5123400688171387,-43.672823786735535,0.5316109312698245,0.0408935546875,1258.0,-2.13880662
33,125,1923,64000,0.2,0.0004092704424510632,0.02275509,1984,0.9917111396789551,-0.03813102841377258,-0.03001582997967489,-1.278520107269287,-43.65628635883331,0.004161264070717152,0.268798828125,1258.0,-2.13880662
