train/critic_loss,train/learning_rate,train/ent_coef_loss,time/fps,time/total_timesteps,train/ent_coef,rollout/ep_len_mean,train/n_updates,train/actor_loss,time/time_elapsed,time/episodes,rollout/ep_rew_mean
3.181826591491699,0.0008459126528049375,-176.0241241455078,70,5032,0.017188942059874535,1258.0,4931,-121.17833709716797,71,4,-4.695501
11.226165771484375,0.0008459126528049375,31.25318145751953,69,10064,0.000998774659819901,1258.0,9963,-128.97305297851562,145,8,-3.7542405
2.5480284690856934,0.0008459126528049375,132.31039428710938,69,15096,0.0002957492833957076,1258.0,14995,-126.03488159179688,218,12,-3.1030835000000003
5.739185333251953,0.0008459126528049375,-50.770530700683594,68,20128,0.001060726586729288,1258.0,20027,-113.46795654296875,292,16,-2.71072625
18.469051361083984,0.0008459126528049375,315.7386474609375,68,25160,0.0007545282715000212,1258.0,25059,-95.012451171875,2,20,-2.4770332999999995
2.288445472717285,0.0008459126528049375,-26.20195960998535,68,30192,0.0004303493769839406,1258.0,30091,-87.23082733154297,75,24,-2.369698291666667
0.9319570064544678,0.0008459126528049375,74.98283386230469,68,35224,0.0003405055031180382,1258.0,35123,-83.93272399902344,148,28,-2.262693321428572
1.7810680866241455,0.0008459126528049375,-21.38346290588379,68,40256,0.00033158157020807266,1258.0,40155,-83.18250274658203,221,32,-2.2138908749999997
1.2354363203048706,0.0008459126528049375,-20.027790069580078,68,45288,0.0003190422139596194,1258.0,45187,-78.68634033203125,294,36,-2.1488443055555555
0.5499202013015747,0.0008459126528049375,87.80024719238281,69,50320,0.00015224478556774557,1258.0,50219,-75.86906433105469,4,40,-2.10411705
25.52273941040039,0.0008459126528049375,14.249405860900879,68,55352,0.00021881556313019246,1258.0,55251,-72.60245513916016,77,44,-2.057201863636364
0.8219407200813293,0.0008459126528049375,-33.25886917114258,68,60384,0.0006083089974708855,1258.0,60283,-68.189453125,151,48,-2.0216413333333336
3.4915926456451416,0.0008459126528049375,-24.174724578857422,68,65416,0.0007274193339981139,1258.0,65315,-65.39388275146484,224,52,-1.9802175384615386
1.6434167623519897,0.0008459126528049375,26.841819763183594,68,70448,0.0006872849771752954,1258.0,70347,-66.57238006591797,299,56,-1.9425176071428574
2.642247200012207,0.0008459126528049375,-32.09558868408203,65,75480,0.0002961184363812208,1258.0,75379,-61.862586975097656,7,60,-1.9005603166666671
2.1077659130096436,0.0008459126528049375,67.12303161621094,64,80512,0.0005045697325840592,1258.0,80411,-58.72798156738281,85,64,-1.857828328125
8.776283264160156,0.0008459126528049375,19.881546020507812,63,85544,0.0005640413728542626,1258.0,85443,-54.02742385864258,165,68,-1.8329071764705884
5.637554168701172,0.0008459126528049375,-13.372625350952148,63,90576,0.0007417483720928431,1258.0,90475,-36.82159423828125,244,72,-1.8127755138888888
1.9818477630615234,0.0008459126528049375,38.067481994628906,63,95608,0.0004355833516456187,1258.0,95507,-28.478240966796875,324,76,-1.7986725921052629
