train/critic_loss,train/learning_rate,train/ent_coef_loss,time/fps,time/total_timesteps,train/ent_coef,rollout/ep_len_mean,train/n_updates,train/actor_loss,time/time_elapsed,time/episodes,rollout/ep_rew_mean
1.8668303489685059,0.0008459126528049375,-169.7491455078125,69,5032,0.017514295876026154,1258.0,4931,-121.96768188476562,71,4,-4.57814075
2.162437677383423,0.0008459126528049375,15.842254638671875,69,10064,0.0013338590506464243,1258.0,9963,-126.22223663330078,143,8,-3.536007875
5.849106788635254,0.0008459126528049375,-0.6184689402580261,69,15096,0.0006938320584595203,1258.0,14995,-125.8300552368164,215,12,-2.9344242499999997
3.22961163520813,0.0008459126528049375,-26.179346084594727,69,20128,0.0010834201239049435,1258.0,20027,-99.16950225830078,287,16,-2.56884175
1.4686380624771118,0.0008459126528049375,-8.369647026062012,72,25160,0.0008153608068823814,1258.0,25059,-96.94668579101562,2,20,-2.3369051
0.9959051609039307,0.0008459126528049375,-4.767190933227539,72,30192,0.00040331773925572634,1258.0,30091,-95.17266845703125,72,24,-2.1706310416666668
1.2073408365249634,0.0008459126528049375,34.61020278930664,71,35224,0.00034248773590661585,1258.0,35123,-91.95751953125,142,28,-2.12155225
2.062936782836914,0.0008459126528049375,2.3630764484405518,71,40256,0.00044150790199637413,1258.0,40155,-89.45938110351562,212,32,-2.02169121875
0.9426127076148987,0.0008459126528049375,117.96036529541016,71,45288,0.00020939009846188128,1258.0,45187,-84.3089599609375,282,36,-1.9539839166666664
1.1641952991485596,0.0008459126528049375,-0.8397818803787231,72,50320,0.0002905222645495087,1258.0,50219,-82.15709686279297,4,40,-1.90665635
1.4948415756225586,0.0008459126528049375,56.632144927978516,71,55352,0.0001070040452759713,1258.0,55251,-80.37732696533203,74,44,-1.8794453863636364
0.947870135307312,0.0008459126528049375,-15.855046272277832,71,60384,0.0002970390778500587,1258.0,60283,-73.52598571777344,144,48,-1.8312350625
6.223187446594238,0.0008459126528049375,-137.44000244140625,71,65416,0.0004821040784008801,1258.0,65315,-73.04031372070312,215,52,-1.7952324999999998
0.6140954494476318,0.0008459126528049375,-20.49664878845215,71,70448,0.00026699539739638567,1258.0,70347,-70.0611801147461,286,56,-1.788065482142857
3.68369197845459,0.0008459126528049375,38.446659088134766,69,75480,0.0003915284760296345,1258.0,75379,-64.20001220703125,6,60,-1.7637251166666668
2.7208290100097656,0.0008459126528049375,-26.10120391845703,68,80512,0.00041488627903163433,1258.0,80411,-57.96478271484375,81,64,-1.7429305468749998
50.44245910644531,0.0008459126528049375,-19.615549087524414,67,85544,0.00043271141475997865,1258.0,85443,-63.0496826171875,155,68,-1.7170044705882348
0.6840246915817261,0.0008459126528049375,-28.23349952697754,67,90576,0.00039167841896414757,1258.0,90475,-58.801734924316406,230,72,-1.699550916666667
1.1594325304031372,0.0008459126528049375,3.832146644592285,67,95608,0.0006004524184390903,1258.0,95507,-57.794464111328125,305,76,-1.6761233552631578
