time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_range,train/clip_fraction,train/std,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/learning_rate,train/approx_kl,train/loss,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1747,4,14,7168,0.2,0.3323974609375,0.9879442453384399,-43.591156244277954,-0.0338412712153513,-0.0002535581588745117,208,0.0004092704424510632,0.031674784,-0.03358438238501549,0.02586067299125716,1257.0,-2.5879019999999997
1746,4,15,7680,0.2,0.25,0.9902180433273315,-43.63266837596893,-0.027355654980055988,0.0030171871185302734,224,0.0004092704424510632,0.017104546,-0.036853138357400894,0.003526179938489804,1257.0,-2.5839689999999997
1745,4,16,8192,0.2,0.256103515625,0.9900355935096741,-43.672428011894226,-0.02361307045794092,0.0020022988319396973,240,0.0004092704424510632,0.020743603,-0.013433819636702538,0.03318986890371889,1257.0,-2.5839689999999997
1742,4,17,8704,0.2,0.2406005859375,0.9885330200195312,-43.6429328918457,-0.023993734881514683,-0.009035587310791016,256,0.0004092704424510632,0.017960988,-0.03055536188185215,0.003191359053744236,1257.0,-2.5839689999999997
1740,5,18,9216,0.2,0.249755859375,0.98809814453125,-43.60750889778137,-0.0294431755610276,0.006287336349487305,272,0.0004092704424510632,0.016513878,-0.03483353555202484,0.0023027277093206067,1257.0,-2.568798
1736,5,19,9728,0.2,0.2420654296875,0.9870943427085876,-43.58867025375366,-0.024971882565296255,0.0017311573028564453,288,0.0004092704424510632,0.0163371,-0.006812728941440582,0.048569958889856935,1257.0,-2.568798
1733,5,20,10240,0.2,0.1846923828125,0.9883705377578735,-43.58170425891876,-0.022412665537558496,0.015167951583862305,304,0.0004092704424510632,0.012300776,-0.030327914282679558,0.0033414212448406033,1257.0,-2.5497375
1730,6,21,10752,0.2,0.3299560546875,0.9876188635826111,-43.60507595539093,-0.034523948808782734,0.002884507179260254,320,0.0004092704424510632,0.03354261,-0.03258167952299118,0.05412744858767837,1257.0,-2.5497375
1728,6,22,11264,0.2,0.3079833984375,0.9873809218406677,-43.5750777721405,-0.03116117558965925,-0.13769185543060303,336,0.0004092704424510632,0.028221574,-0.043687958270311356,0.0040425113948003855,1257.0,-2.5497375
1725,6,23,11776,0.2,0.1966552734375,0.9855518341064453,-43.555747509002686,-0.02579177617735695,0.002681136131286621,352,0.0004092704424510632,0.015259005,-0.04270039498806,0.002406515195616521,1257.0,-2.554574333333333
1722,7,24,12288,0.2,0.30419921875,0.9853267073631287,-43.51276242733002,-0.028237080783583224,0.000653386116027832,368,0.0004092704424510632,0.03324979,-0.003333859145641327,0.07317798282019794,1257.0,-2.554574333333333
1720,7,25,12800,0.2,0.256591796875,0.9838235378265381,-43.49199843406677,-0.025310572105809115,0.0029988884925842285,384,0.0004092704424510632,0.021396022,-0.022356783971190453,0.0042363135507912375,1257.0,-2.5555122999999997
1717,7,26,13312,0.2,0.2586669921875,0.9818304777145386,-43.43458795547485,-0.02596564318810124,0.0006232261657714844,400,0.0004092704424510632,0.018140746,0.012618977576494217,0.08878471190109849,1257.0,-2.5555122999999997
1714,8,27,13824,0.2,0.2679443359375,0.9810820817947388,-43.38827180862427,-0.028152856873930432,-0.07311010360717773,416,0.0004092704424510632,0.020846352,-0.04182150959968567,0.003103420112893218,1257.0,-2.5555122999999997
1712,8,28,14336,0.2,0.2523193359375,0.9804282784461975,-43.361796259880066,-0.026166365947574377,-0.0016704797744750977,432,0.0004092704424510632,0.018344227,-0.036327213048934937,0.0014279419228842016,1257.0,-2.551905090909091
1709,8,29,14848,0.2,0.234130859375,0.9786109924316406,-43.32965707778931,-0.016570911946473643,0.0005109310150146484,448,0.0004092704424510632,0.021718472,-0.011515382677316666,0.018740733699814882,1257.0,-2.551905090909091
1707,8,30,15360,0.2,0.1895751953125,0.9790112972259521,-43.29255712032318,-0.022711677447659895,-0.002668023109436035,464,0.0004092704424510632,0.017868858,-0.031519949436187744,0.004165504600678105,1257.0,-2.550160083333333
1713,9,31,15872,0.2,0.2200927734375,0.9794326424598694,-43.31517052650452,-0.022984139941399917,0.0005595684051513672,480,0.0004092704424510632,0.015591766,0.03208570554852486,0.12278095888905227,1257.0,-2.550160083333333
1719,9,32,16384,0.2,0.1815185546875,0.9793276786804199,-43.31915366649628,-0.021592288205283694,-0.008780121803283691,496,0.0004092704424510632,0.012838507,-0.030801285058259964,0.004184978984994814,1257.0,-2.548738076923077
1725,9,33,16896,0.2,0.265869140625,0.9794524908065796,-43.3186457157135,-0.030501190514769405,0.0007125735282897949,512,0.0004092704424510632,0.028555349,0.029544463381171227,0.121921252226457,1257.0,-2.548738076923077
1731,10,34,17408,0.2,0.1895751953125,0.978617250919342,-43.30992579460144,-0.020209383132169023,-0.1643679141998291,528,0.0004092704424510632,0.01311438,-0.0212036594748497,0.0027304770119371824,1257.0,-2.548738076923077
1735,10,35,17920,0.2,0.231689453125,0.9776303172111511,-43.278404712677,-0.02549840125720948,-0.0007115602493286133,544,0.0004092704424510632,0.018656647,-0.046261388808488846,0.00359979643690167,1257.0,-2.5439727857142858
1735,10,36,18432,0.2,0.2333984375,0.975894570350647,-43.239893078804016,-0.026409657730255276,0.0008116364479064941,560,0.0004092704424510632,0.019694872,0.031743038445711136,0.12785931420512497,1257.0,-2.5439727857142858
1738,10,37,18944,0.2,0.193603515625,0.9764277935028076,-43.208027482032776,-0.02073470388131682,-0.027128100395202637,576,0.0004092704424510632,0.0153841,-0.0383131243288517,0.0029599737281387206,1257.0,-2.537140866666667
1740,11,38,19456,0.2,0.237060546875,0.9774991869926453,-43.24079191684723,-0.024992774793645367,0.002496004104614258,592,0.0004092704424510632,0.01936562,0.020146645605564117,0.1302320626564324,1257.0,-2.537140866666667
1743,11,39,19968,0.2,0.200439453125,0.9774602651596069,-43.25649154186249,-0.02268496776378015,-0.8527874946594238,608,0.0004092704424510632,0.014102184,-0.02874928154051304,0.0023491749598179013,1257.0,-2.537140866666667
1745,11,40,20480,0.2,0.2479248046875,0.978849470615387,-43.27335608005524,-0.027642708708299324,-0.0003339052200317383,624,0.0004092704424510632,0.022583317,-0.035397034138441086,0.002356583539949497,1257.0,-2.53865025
1749,12,41,20992,0.2,0.2952880859375,0.9805787205696106,-43.330178022384644,-0.03231111909553874,0.0008485317230224609,640,0.0004092704424510632,0.025124766,0.03592098131775856,0.14600875368341804,1257.0,-2.53865025
1752,12,42,21504,0.2,0.22509765625,0.9819489121437073,-43.3778977394104,-0.02597277786117047,-0.15505218505859375,656,0.0004092704424510632,0.016301299,-0.029676906764507294,0.003499345933960285,1257.0,-2.5396587058823528
1756,12,43,22016,0.2,0.260986328125,0.9827260375022888,-43.41683101654053,-0.02562016763840802,0.002330482006072998,672,0.0004092704424510632,0.019198082,0.03172878175973892,0.12848483538255095,1257.0,-2.5396587058823528
1759,12,44,22528,0.2,0.2254638671875,0.9849970936775208,-43.45406973361969,-0.025776389360544272,-0.840190052986145,688,0.0004092704424510632,0.02083895,-0.038006290793418884,0.0033818374140537344,1257.0,-2.5396587058823528
1762,13,45,23040,0.2,0.2061767578125,0.9851607084274292,-43.50209105014801,-0.02436291892081499,-0.004109859466552734,704,0.0004092704424510632,0.020636804,-0.027507582679390907,0.002438341103697894,1257.0,-2.5404860555555553
1765,13,46,23552,0.2,0.249267578125,0.9846018552780151,-43.48966896533966,-0.02612704408238642,0.0017207860946655273,720,0.0004092704424510632,0.020627828,0.02466699294745922,0.13341694767586887,1257.0,-2.5404860555555553
1767,13,47,24064,0.2,0.1976318359375,0.9838175773620605,-43.465453147888184,-0.022384455500287004,-0.5702465772628784,736,0.0004092704424510632,0.01698767,-0.026926405727863312,0.009252215895685367,1257.0,-2.5422279473684206
1771,13,48,24576,0.2,0.2764892578125,0.9817550778388977,-43.427106857299805,-0.02840803554863669,0.02137446403503418,752,0.0004092704424510632,0.023181219,0.009384356439113617,0.104384541278705,1257.0,-2.5422279473684206
1774,14,49,25088,0.2,0.277587890625,0.980333149433136,-43.35969400405884,-0.0321082015580032,-2.6471986770629883,768,0.0004092704424510632,0.026040453,-0.04140695556998253,0.004988468477677088,1257.0,-2.5422279473684206
1775,14,50,25600,0.2,0.200927734375,0.977753221988678,-43.30948543548584,-0.02475628978572786,0.003384888172149658,784,0.0004092704424510632,0.014575123,-0.033631160855293274,0.0025127594635705464,1257.0,-2.5340333499999996
1777,14,51,26112,0.2,0.25341796875,0.9776349067687988,-43.25199043750763,-0.023245061383931898,0.00238800048828125,800,0.0004092704424510632,0.02110277,0.029538385570049286,0.1370605647098273,1257.0,-2.5340333499999996
1779,14,52,26624,0.2,0.2142333984375,0.9783679246902466,-43.26573026180267,-0.026135752210393548,-2.1183743476867676,816,0.0004092704424510632,0.016133644,-0.02085278183221817,0.014168653899105266,1257.0,-2.5441329999999995
1780,15,53,27136,0.2,0.145263671875,0.9792220592498779,-43.2856011390686,-0.016215595780522563,0.22833251953125,832,0.0004092704424510632,0.0152700115,0.01571672409772873,0.10024521802552044,1257.0,-2.5441329999999995
1778,15,54,27648,0.2,0.2469482421875,0.9783807992935181,-43.28818440437317,-0.02962575072888285,-4.257706642150879,848,0.0004092704424510632,0.022501566,-0.036384664475917816,0.007096169101714622,1257.0,-2.5441329999999995
1776,15,55,28160,0.2,0.2445068359375,0.9753891825675964,-43.23182785511017,-0.032319927093340084,0.028265058994293213,864,0.0004092704424510632,0.019582286,-0.03991181030869484,0.0016033571391744772,1257.0,-2.542095636363636
1774,16,56,28672,0.2,0.2923583984375,0.973537027835846,-43.140902638435364,-0.021172524720896035,0.0035524368286132812,880,0.0004092704424510632,0.045280896,-0.004970278590917587,0.04113119075191207,1257.0,-2.542095636363636
1773,16,57,29184,0.2,0.236328125,0.9742166996002197,-43.128663063049316,-0.022947285033296794,-0.003315448760986328,896,0.0004092704424510632,0.01887383,-0.0372089259326458,0.004326831302023493,1257.0,-2.534988826086956
1771,16,58,29696,0.2,0.2344970703125,0.9740594625473022,-43.139936566352844,-0.025413338793441653,0.054597556591033936,912,0.0004092704424510632,0.020523116,0.006874116137623787,0.1077610298525542,1257.0,-2.534988826086956
1770,17,59,30208,0.2,0.1455078125,0.9735701084136963,-43.13296639919281,-0.015444239295902662,-5.277832984924316,928,0.0004092704424510632,0.013663847,-0.028588738292455673,0.006908305651450064,1257.0,-2.5306768749999997
1769,17,60,30720,0.2,0.233642578125,0.9704470634460449,-43.08463990688324,-0.024684840813279152,0.004758954048156738,944,0.0004092704424510632,0.016456462,0.005590442568063736,0.12871184945106506,1257.0,-2.5306768749999997
1768,17,61,31232,0.2,0.2064208984375,0.9695179462432861,-43.000842213630676,-0.021567218616837636,-1.5748140811920166,960,0.0004092704424510632,0.01432527,-0.033011455088853836,0.008861292706569657,1257.0,-2.5306768749999997
1767,17,62,31744,0.2,0.214111328125,0.968752920627594,-42.983818769454956,-0.02377240791975055,-0.042804837226867676,976,0.0004092704424510632,0.018381534,-0.02691894769668579,0.0030790188975515775,1257.0,-2.5380093599999998
1768,18,63,32256,0.2,0.3048095703125,0.9688745737075806,-42.967013001441956,-0.03353743633488193,0.032068490982055664,992,0.0004092704424510632,0.03620082,0.0014491453766822815,0.1075457762926817,1257.0,-2.5380093599999998
1766,18,64,32768,0.2,0.251220703125,0.9679406881332397,-42.9566456079483,-0.026731985257356428,-2.949864387512207,1008,0.0004092704424510632,0.020001646,-0.054058585315942764,0.00416400762333069,1257.0,-2.536388076923077
1765,18,65,33280,0.2,0.26171875,0.9657729268074036,-42.90645503997803,-0.031811508277314715,0.003241300582885742,1024,0.0004092704424510632,0.027591828,0.007433336228132248,0.16342511144466698,1257.0,-2.536388076923077
