time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/std,train/entropy_loss,train/n_updates,train/loss,train/clip_fraction,train/value_loss,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
12,15360,30,1258,0.020697687,0.9882462024688721,-43.582775235176086,464,-0.03924480080604553,0.26953125,0.003946103501220932,-3.0009865760803223,0.2,0.0004092704424510632,-0.029285900032846257,-2.77191375,1258.0
12,15872,31,1257,0.015233962,0.9883798956871033,-43.60029709339142,480,-0.021047085523605347,0.231689453125,0.06240469450131059,0.1615002155303955,0.2,0.0004092704424510632,-0.025533538209856488,-2.77191375,1258.0
13,16384,32,1256,0.012292067,0.9875056147575378,-43.58773493766785,496,-0.03030315972864628,0.2098388671875,0.004527006531134248,-0.9391472339630127,0.2,0.0004092704424510632,-0.02161093824543059,-2.776327923076923,1258.0
13,16896,33,1254,0.022750651,0.9874550700187683,-43.56400537490845,512,0.0002180822193622589,0.249267578125,0.07924582820851356,0.31736046075820923,0.2,0.0004092704424510632,-0.023272309321328066,-2.776327923076923,1258.0
13,17408,34,1254,0.014485048,0.989552915096283,-43.592742681503296,528,-0.03437988832592964,0.2177734375,0.008673148840898648,-1.1921391487121582,0.2,0.0004092704424510632,-0.024145637260517105,-2.776327923076923,1258.0
14,17920,35,1253,0.012865756,0.9917696118354797,-43.66682505607605,544,-0.025421589612960815,0.2081298828125,0.005139081200468354,0.03123915195465088,0.2,0.0004092704424510632,-0.02132677540066652,-2.769801928571429,1258.0
14,18432,36,1252,0.019411158,0.9916166067123413,-43.704543709754944,560,0.00993882492184639,0.1873779296875,0.09285795735195279,0.1274125576019287,0.2,0.0004092704424510632,-0.019359383950359188,-2.769801928571429,1258.0
15,18944,37,1251,0.017507624,0.992315948009491,-43.702011466026306,576,-0.03575725480914116,0.2076416015625,0.01400840570568107,-1.5795791149139404,0.2,0.0004092704424510632,-0.02378244542342145,-2.7725700000000004,1258.0
15,19456,38,1250,0.018287577,0.9917880892753601,-43.7110720872879,592,0.024280350655317307,0.1890869140625,0.12613681284710765,0.25876402854919434,0.2,0.0004092704424510632,-0.02228819661831949,-2.7725700000000004,1258.0
15,19968,39,1250,0.019835386,0.9934908747673035,-43.721943736076355,608,-0.03700299188494682,0.240966796875,0.005361458679544739,-4.350574970245361,0.2,0.0004092704424510632,-0.02676605108717922,-2.7725700000000004,1258.0
16,20480,40,1249,0.025753591,0.9931809902191162,-43.760116934776306,624,-0.029855504631996155,0.281494140625,0.010702297557145357,0.048339128494262695,0.2,0.0004092704424510632,-0.028166463307570666,-2.7768566249999997,1258.0
16,20992,41,1249,0.02167354,0.9932007193565369,-43.74374878406525,640,0.003164570778608322,0.22900390625,0.1410661784466356,0.0994178056716919,0.2,0.0004092704424510632,-0.024253281924757175,-2.7768566249999997,1258.0
17,21504,42,1248,0.020823315,0.992423415184021,-43.73854649066925,656,-0.02935728244483471,0.25341796875,0.006171789274958428,-5.5076680183410645,0.2,0.0004092704424510632,-0.027348479052307084,-2.781858470588235,1258.0
17,22016,43,1248,0.019473867,0.9919218420982361,-43.712435245513916,672,0.10869823396205902,0.161376953125,0.2086427416652441,0.12649106979370117,0.2,0.0004092704424510632,-0.017806668969569728,-2.781858470588235,1258.0
18,22528,44,1247,0.019680971,0.9916048645973206,-43.70053327083588,688,-0.029787356033921242,0.21533203125,0.011016233489499427,-10.164135932922363,0.2,0.0004092704424510632,-0.02590038368362002,-2.781858470588235,1258.0
18,23040,45,1247,0.019788142,0.9913215637207031,-43.692829966545105,704,-0.03741881251335144,0.226806640625,0.010571171122137457,0.1348888874053955,0.2,0.0004092704424510632,-0.024155426042852923,-2.7885447777777777,1258.0
18,23552,46,1246,0.021826938,0.9899716377258301,-43.66549634933472,720,0.012447206303477287,0.198486328125,0.18825430353172123,0.045991361141204834,0.2,0.0004092704424510632,-0.021359249076340348,-2.7885447777777777,1258.0
19,24064,47,1245,0.014380242,0.9889786839485168,-43.6254221200943,736,-0.03432786092162132,0.1927490234375,0.008707507775397971,-1.607809066772461,0.2,0.0004092704424510632,-0.020701136818388477,-2.783533052631579,1258.0
19,24576,48,1245,0.02283986,0.988801121711731,-43.60761284828186,752,-0.0019029565155506134,0.202880859375,0.19649739284068346,0.29796087741851807,0.2,0.0004092704424510632,-0.022903827688423917,-2.783533052631579,1258.0
20,25088,49,1245,0.025756326,0.9883976578712463,-43.60028636455536,768,-0.03163979575037956,0.2838134765625,0.003036187023099046,-8.719286918640137,0.2,0.0004092704424510632,-0.03055158007191494,-2.783533052631579,1258.0
20,25600,50,1244,0.021401793,0.98843914270401,-43.59324109554291,784,-0.03845194727182388,0.255126953125,0.008269029873190448,0.11677825450897217,0.2,0.0004092704424510632,-0.023579169355798513,-2.7720892999999998,1258.0
20,26112,51,1244,0.02061757,0.987224817276001,-43.58035171031952,800,0.006893515586853027,0.1800537109375,0.17557991214562207,0.1633334755897522,0.2,0.0004092704424510632,-0.023941175561049022,-2.7720892999999998,1258.0
21,26624,52,1244,0.015582511,0.9847561120986938,-43.51598799228668,816,-0.023730788379907608,0.19482421875,0.013571256364230067,-2.9681694507598877,0.2,0.0004092704424510632,-0.01981599563441705,-2.76137619047619,1258.0
21,27136,53,1244,0.012552679,0.9839202761650085,-43.45716917514801,832,0.0454801544547081,0.0916748046875,0.19796774699352682,0.21903514862060547,0.2,0.0004092704424510632,-0.01406445782049559,-2.76137619047619,1258.0
22,27648,54,1244,0.013972636,0.9851830005645752,-43.46427631378174,848,-0.03676138073205948,0.226806640625,0.005219448226853274,-3.698678493499756,0.2,0.0004092704424510632,-0.02266300246992614,-2.76137619047619,1258.0
22,28160,55,1244,0.022673592,0.9867234826087952,-43.50988447666168,864,-0.034555479884147644,0.24072265625,0.01707576453918591,0.3263704776763916,0.2,0.0004092704424510632,-0.028084945952286944,-2.7630983636363635,1258.0
23,28672,56,1244,0.026105857,0.9872614145278931,-43.54378128051758,880,-0.003942517563700676,0.1802978515625,0.11396313854493201,0.3227667212486267,0.2,0.0004092704424510632,-0.022216802404727787,-2.7630983636363635,1258.0
23,29184,57,1243,0.018211192,0.9880813956260681,-43.55242049694061,896,-0.02997191995382309,0.2230224609375,0.009342667486635037,-2.9061126708984375,0.2,0.0004092704424510632,-0.026586771360598505,-2.7586480434782605,1258.0
23,29696,58,1243,0.01327032,0.98853999376297,-43.58072638511658,912,0.06245278939604759,0.0767822265625,0.2594958967529237,0.205055832862854,0.2,0.0004092704424510632,-0.013883313833503053,-2.7586480434782605,1258.0
24,30208,59,1242,0.016776863,0.9871320128440857,-43.569645166397095,928,-0.04453359544277191,0.208740234375,0.015701180207543075,-2.1523125171661377,0.2,0.0004092704424510632,-0.027641890381346457,-2.757612,1258.0
24,30720,60,1242,0.020903802,0.9855361580848694,-43.51459205150604,944,0.01872308924794197,0.1729736328125,0.19252363359555602,0.34460413455963135,0.2,0.0004092704424510632,-0.020570548556861468,-2.757612,1258.0
25,31232,61,1241,0.01459769,0.9856376647949219,-43.48738980293274,960,-0.019877087324857712,0.2176513671875,0.012199492251966149,-1.2391586303710938,0.2,0.0004092704424510632,-0.02256549842422828,-2.757612,1258.0
25,31744,62,1241,0.023408651,0.9853556752204895,-43.48799455165863,976,-0.04430200159549713,0.284423828125,0.002891543190344237,0.006912410259246826,0.2,0.0004092704424510632,-0.033180962564074434,-2.75785636,1258.0
25,32256,63,1241,0.013823468,0.9852585792541504,-43.47793900966644,992,0.038295358419418335,0.0631103515625,0.3283930756151676,0.14292311668395996,0.2,0.0004092704424510632,-0.01653775680460967,-2.75785636,1258.0
26,32768,64,1241,0.020468432,0.986949622631073,-43.49464535713196,1008,-0.03372156620025635,0.2603759765625,0.008667554189742077,-4.655526638031006,0.2,0.0004092704424510632,-0.027252008963841945,-2.7601865769230773,1258.0
26,33280,65,1241,0.012898891,0.9873389005661011,-43.54017925262451,1024,0.04586443677544594,0.0732421875,0.32968478510156274,0.2552434206008911,0.2,0.0004092704424510632,-0.014549975676345639,-2.7601865769230773,1258.0
27,33792,66,1241,0.02030654,0.985919713973999,-43.52014970779419,1040,-0.04049070551991463,0.2239990234375,0.01137012957042316,-7.57080078125,0.2,0.0004092704424510632,-0.02592168012051843,-2.7601865769230773,1258.0
27,34304,67,1240,0.022058757,0.9844148755073547,-43.46995151042938,1056,-0.030545640736818314,0.2130126953125,0.010928714938927442,0.028414607048034668,0.2,0.0004092704424510632,-0.02163283542904537,-2.7605701851851854,1258.0
28,34816,68,1240,0.017092422,0.9845686554908752,-43.44393730163574,1072,0.03515654057264328,0.1419677734375,0.3786895042285323,0.09761995077133179,0.2,0.0004092704424510632,-0.019219408131903037,-2.7605701851851854,1258.0
28,35328,69,1240,0.021083888,0.9849156737327576,-43.45459008216858,1088,-0.03494349122047424,0.259033203125,0.009465998184168711,-6.851181507110596,0.2,0.0004092704424510632,-0.02760050394863356,-2.7605296071428573,1258.0
28,35840,70,1240,0.020892084,0.9850171804428101,-43.45987677574158,1104,0.05483873933553696,0.18408203125,0.4336959565989673,0.18413805961608887,0.2,0.0004092704424510632,-0.022452790595707484,-2.7605296071428573,1258.0
29,36352,71,1241,0.01941822,0.9852712750434875,-43.4658282995224,1120,-0.03600955381989479,0.3116455078125,0.006068051607144298,-6.38474702835083,0.2,0.0004092704424510632,-0.025700295198475942,-2.7605296071428573,1258.0
29,36864,72,1240,0.021851134,0.9866126775741577,-43.481380581855774,1136,-0.0387195385992527,0.2969970703125,0.014455961500061676,0.09050238132476807,0.2,0.0004092704424510632,-0.030010589252924547,-2.7680253448275867,1258.0
30,37376,73,1240,0.015056772,0.9874299764633179,-43.51753008365631,1152,0.060118865221738815,0.1026611328125,0.39127044612541795,0.23609274625778198,0.2,0.0004092704424510632,-0.016343279930879362,-2.7680253448275867,1258.0
30,37888,74,1240,0.01763789,0.988283097743988,-43.53819727897644,1168,-0.033847544342279434,0.2149658203125,0.013697869071620516,-5.434640884399414,0.2,0.0004092704424510632,-0.025224039593013003,-2.768698466666667,1258.0
30,38400,75,1239,0.016354397,0.9880850315093994,-43.552478432655334,1184,0.057503264397382736,0.0914306640625,0.5460922881029546,0.127963125705719,0.2,0.0004092704424510632,-0.015534285819740035,-2.768698466666667,1258.0
31,38912,76,1238,0.020161755,0.989097535610199,-43.555092334747314,1200,-0.03808993846178055,0.29541015625,0.00365519000479253,-1.4284067153930664,0.2,0.0004092704424510632,-0.030287296191090718,-2.768698466666667,1258.0
31,39424,77,1237,0.022929093,0.9899358153343201,-43.59590566158295,1216,-0.017720969393849373,0.2529296875,0.013211985700763762,0.17651242017745972,0.2,0.0004092704424510632,-0.025583420945622493,-2.7650174193548387,1258.0
32,39936,78,1238,0.011630311,0.9898540377616882,-43.60690224170685,1232,0.028407087549567223,0.0938720703125,0.33311410807073116,0.4221673607826233,0.2,0.0004092704424510632,-0.012672763143200427,-2.7650174193548387,1258.0
32,40448,79,1237,0.020801734,0.9894912242889404,-43.596962690353394,1248,-0.034999601542949677,0.2545166015625,0.01148672068666201,-2.726687431335449,0.2,0.0004092704424510632,-0.027831268453155644,-2.7634763125,1258.0
33,40960,80,1238,0.01182783,0.989371120929718,-43.584590911865234,1264,0.0743497908115387,0.0751953125,0.39025310007855296,0.398304283618927,0.2,0.0004092704424510632,-0.013646086663356982,-2.7634763125,1258.0
33,41472,81,1238,0.019416986,0.9881279468536377,-43.566816449165344,1280,-0.02653433196246624,0.2391357421875,0.004448069073987426,-9.265929222106934,0.2,0.0004092704424510632,-0.025202785414876416,-2.7634763125,1258.0
33,41984,82,1237,0.013519651,0.9855407476425171,-43.50982582569122,1296,-0.02019270695745945,0.20849609375,0.018190913629950956,0.2966311573982239,0.2,0.0004092704424510632,-0.021650929309544154,-2.759975393939394,1258.0
34,42496,83,1237,0.022472028,0.9842308163642883,-43.44266092777252,1312,0.004548782482743263,0.1910400390625,0.19269250833895057,0.44845038652420044,0.2,0.0004092704424510632,-0.021202356787398458,-2.759975393939394,1258.0
34,43008,84,1237,0.017844427,0.9834669828414917,-43.4072767496109,1328,-0.028725704178214073,0.232421875,0.009768100557266735,-3.730989933013916,0.2,0.0004092704424510632,-0.02275284010102041,-2.7594282352941177,1258.0
35,43520,85,1237,0.014379749,0.9832867383956909,-43.38991737365723,1344,0.0874096155166626,0.077392578125,0.5588947320356965,0.21415996551513672,0.2,0.0004092704424510632,-0.014836267146165483,-2.7594282352941177,1258.0
35,44032,86,1237,0.0214473,0.9847316741943359,-43.40600836277008,1360,-0.03305826336145401,0.2686767578125,0.008271240018075332,-1.1490800380706787,0.2,0.0004092704424510632,-0.02432188388047507,-2.755813857142857,1258.0
35,44544,87,1237,0.017286427,0.984731137752533,-43.434505581855774,1376,0.07453027367591858,0.1016845703125,0.6306676096282899,0.126664936542511,0.2,0.0004092704424510632,-0.019470882441964932,-2.755813857142857,1258.0
36,45056,88,1237,0.020087332,0.9859580993652344,-43.43925666809082,1392,-0.029516957700252533,0.2301025390625,0.015825502327061258,-4.209024429321289,0.2,0.0004092704424510632,-0.022744518821127713,-2.755813857142857,1258.0
36,45568,89,1237,0.021047726,0.9857547879219055,-43.46062409877777,1408,-0.04482750594615936,0.30224609375,0.0028964273042220157,0.025236070156097412,0.2,0.0004092704424510632,-0.027964825392700732,-2.7580614166666666,1258.0
37,46080,90,1237,0.011610201,0.9855270981788635,-43.443466663360596,1424,0.05744386464357376,0.1298828125,0.6291474350728095,0.10856848955154419,0.2,0.0004092704424510632,-0.016757229750510305,-2.7580614166666666,1258.0
37,46592,91,1237,0.014397243,0.9848331212997437,-43.43070185184479,1440,-0.0403621569275856,0.2437744140625,0.0040950941292976495,-6.23897123336792,0.2,0.0004092704424510632,-0.027289418212603778,-2.757504135135135,1258.0
38,47104,92,1237,0.015795294,0.984796404838562,-43.415833592414856,1456,0.12971149384975433,0.0965576171875,0.6906046611256897,0.3057805895805359,0.2,0.0004092704424510632,-0.016075948427896947,-2.757504135135135,1258.0
38,47616,93,1237,0.017032532,0.9834274649620056,-43.399885296821594,1472,-0.03884116932749748,0.245849609375,0.005823145151225617,-7.881051063537598,0.2,0.0004092704424510632,-0.02557535484083928,-2.757504135135135,1258.0
38,48128,94,1237,0.022323307,0.984134316444397,-43.377025961875916,1488,-0.026047807186841965,0.2757568359375,0.014067850250285119,-0.008383512496948242,0.2,0.0004092704424510632,-0.026840199891012162,-2.757087973684211,1258.0
39,48640,95,1237,0.013423281,0.9845078587532043,-43.405115842819214,1504,0.08069907873868942,0.0577392578125,0.7842418430373073,0.16957587003707886,0.2,0.0004092704424510632,-0.01394032385724131,-2.757087973684211,1258.0
39,49152,96,1236,0.018467281,0.9845771193504333,-43.407686948776245,1520,-0.02333802729845047,0.241455078125,0.00966021470958367,-1.456864833831787,0.2,0.0004092704424510632,-0.025594324193662032,-2.756151794871795,1258.0
40,49664,97,1236,0.016719738,0.9847414493560791,-43.40957856178284,1536,0.1743764728307724,0.095703125,0.6783260200172663,0.4583517909049988,0.2,0.0004092704424510632,-0.01631269834615523,-2.756151794871795,1258.0
40,50176,98,1236,0.018512929,0.9845184683799744,-43.40967655181885,1552,-0.028808481991291046,0.238525390625,0.003690390120027587,-2.9941606521606445,0.2,0.0004092704424510632,-0.02304261492099613,-2.756151794871795,1258.0
40,50688,99,1236,0.021095736,0.983132004737854,-43.388068318367004,1568,-0.02710743248462677,0.2657470703125,0.013967434904770926,0.09604054689407349,0.2,0.0004092704424510632,-0.026366075791884214,-2.754975775,1258.0
41,51200,100,1236,0.009691693,0.9825300574302673,-43.34753942489624,1584,0.05799233913421631,0.0439453125,0.5983636840246618,0.39012157917022705,0.2,0.0004092704424510632,-0.009409158825292252,-2.754975775,1258.0
41,51712,101,1236,0.017699957,0.9832993745803833,-43.34972631931305,1600,-0.03290816769003868,0.2474365234375,0.012538645387394354,-0.8089165687561035,0.2,0.0004092704424510632,-0.023035008634906262,-2.7548299024390244,1258.0
42,52224,102,1236,0.012119334,0.9834191203117371,-43.36648964881897,1616,0.15105417370796204,0.0740966796875,0.7688018633052707,0.20734798908233643,0.2,0.0004092704424510632,-0.01319883021642454,-2.7548299024390244,1258.0
42,52736,103,1236,0.022820655,0.9825415015220642,-43.35629153251648,1632,-0.028858475387096405,0.2781982421875,0.006072453295928426,-1.5186965465545654,0.2,0.0004092704424510632,-0.02267763028794434,-2.7548299024390244,1258.0
43,53248,104,1236,0.02550684,0.9832285046577454,-43.34206223487854,1648,-0.03303661197423935,0.295654296875,0.012251869280589744,0.20470380783081055,0.2,0.0004092704424510632,-0.027949082650593482,-2.75442080952381,1258.0
43,53760,105,1236,0.009745075,0.9834168553352356,-43.36949062347412,1664,0.0677705705165863,0.054443359375,0.5697017628699541,0.5192950963973999,0.2,0.0004092704424510632,-0.009745272851432674,-2.75442080952381,1258.0
43,54272,106,1236,0.0250317,0.9824383854866028,-43.3535658121109,1680,-0.019532667472958565,0.3067626953125,0.03684335597790778,-1.1329107284545898,0.2,0.0004092704424510632,-0.030274278513388708,-2.7533674186046513,1258.0
44,54784,107,1236,0.010846257,0.9821528792381287,-43.32865226268768,1696,0.10718230903148651,0.064697265625,0.582022437825799,0.48245716094970703,0.2,0.0004092704424510632,-0.012935725870192982,-2.7533674186046513,1258.0
44,55296,108,1235,0.021119576,0.9829878211021423,-43.33389103412628,1712,-0.03824567422270775,0.28515625,0.00512662638357142,-4.451062202453613,0.2,0.0004092704424510632,-0.028050452325260267,-2.7533674186046513,1258.0
45,55808,109,1235,0.019001383,0.9834696650505066,-43.36498403549194,1728,-0.03474144637584686,0.2366943359375,0.01613175863167271,0.20198607444763184,0.2,0.0004092704424510632,-0.021341941435821354,-2.753160318181818,1258.0
45,56320,110,1235,0.009493131,0.9834492802619934,-43.36695969104767,1744,0.06299732625484467,0.037353515625,0.4197162745986134,0.3936709761619568,0.2,0.0004092704424510632,-0.007543538671598071,-2.753160318181818,1258.0
45,56832,111,1235,0.016627412,0.9843102693557739,-43.376643657684326,1760,-0.026973988860845566,0.20166015625,0.017576599784661084,-4.211516380310059,0.2,0.0004092704424510632,-0.02179754653479904,-2.7531343555555554,1258.0
46,57344,112,1235,0.0046997233,0.9848577380180359,-43.403231263160706,1776,0.10730089247226715,0.0733642578125,1.1783575993031263,0.2044314742088318,0.2,0.0004092704424510632,-0.0047259020211640745,-2.7531343555555554,1258.0
46,57856,113,1235,0.023802694,0.9851669669151306,-43.41386961936951,1792,-0.05292390286922455,0.2474365234375,0.013451768572849687,-10.796964645385742,0.2,0.0004092704424510632,-0.02642954481416382,-2.7531343555555554,1258.0
47,58368,114,1235,0.017004985,0.9855072498321533,-43.42525279521942,1808,-0.006864890456199646,0.2127685546875,0.0318765685078688,0.4966086149215698,0.2,0.0004092704424510632,-0.02171941861161031,-2.753336065217391,1258.0
47,58880,115,1234,0.030291466,0.9853090047836304,-43.42438364028931,1824,0.03500933200120926,0.1983642578125,0.5125838008243591,0.32927072048187256,0.2,0.0004092704424510632,-0.01900654874043539,-2.753336065217391,1258.0
48,59392,116,1234,0.0144687155,0.9857375621795654,-43.42658865451813,1840,-0.02292650192975998,0.17822265625,0.04388821043539792,-4.903443336486816,0.2,0.0004092704424510632,-0.02273132601112593,-2.752791382978723,1258.0
48,59904,117,1234,0.01109132,0.9861605763435364,-43.44246006011963,1856,0.0809275209903717,0.0440673828125,0.6422596955671906,0.4764190912246704,0.2,0.0004092704424510632,-0.009736343781696633,-2.752791382978723,1258.0
48,60416,118,1234,0.017259467,0.9860819578170776,-43.44431757926941,1872,-0.03287573903799057,0.23583984375,0.01037114579230547,-2.048210859298706,0.2,0.0004092704424510632,-0.02533202656195499,-2.7566139374999996,1258.0
49,60928,119,1234,0.012314556,0.9861836433410645,-43.44924485683441,1888,0.14615654945373535,0.049560546875,0.7016005720943213,0.5994893908500671,0.2,0.0004092704424510632,-0.01143653318285942,-2.7566139374999996,1258.0
49,61440,120,1234,0.026186243,0.9841538071632385,-43.42440891265869,1904,-0.04274031147360802,0.314697265625,0.005658256046444876,-7.760494232177734,0.2,0.0004092704424510632,-0.029671964439330623,-2.7566139374999996,1258.0
50,61952,121,1234,0.021551013,0.9839493632316589,-43.37079191207886,1920,-0.03953882306814194,0.281982421875,0.007906608560006134,-0.04070603847503662,0.2,0.0004092704424510632,-0.030056745978072286,-2.755396224489796,1258.0
50,62464,122,1234,0.0101633705,0.98382568359375,-43.36927938461304,1936,0.1353452205657959,0.03564453125,1.0818651537410915,0.22226738929748535,0.2,0.0004092704424510632,-0.013031440030317754,-2.755396224489796,1258.0
51,62976,123,1234,0.020374276,0.9856016635894775,-43.388946890830994,1952,-0.01199401542544365,0.2755126953125,0.010295019339537248,-0.1523364782333374,0.2,0.0004092704424510632,-0.026839676982490346,-2.7555983,1258.0
51,63488,124,1234,0.00971532,0.9861478209495544,-43.4338800907135,1968,0.260498046875,0.074462890625,0.9329492244869471,0.6335552930831909,0.2,0.0004092704424510632,-0.010256053690682165,-2.7555983,1258.0
51,64000,125,1234,0.014878217,0.9835516214370728,-43.40411078929901,1984,-0.021517885848879814,0.1937255859375,0.0034657690121093765,-1.7618932723999023,0.2,0.0004092704424510632,-0.019106523774098605,-2.7555983,1258.0
52,64512,126,1234,0.025028452,0.9833678007125854,-43.33703100681305,2000,-0.03825943171977997,0.2802734375,0.011484088870929554,0.04264730215072632,0.2,0.0004092704424510632,-0.027188486463273875,-2.7555836078431373,1258.0
