time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/std,train/entropy_loss,train/n_updates,train/loss,train/clip_fraction,train/value_loss,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
9,12288,24,1247,0.01766299,0.9950042366981506,-43.83535277843475,368,0.007827792316675186,0.2606201171875,0.11754990834742785,0.014510750770568848,0.2,0.0004092704424510632,-0.024738468491705135,-2.749940333333333,1258.0
10,12800,25,1248,0.018980652,0.9956086277961731,-43.821120262145996,384,-0.032862063497304916,0.251708984375,0.005719901564589236,-0.28898823261260986,0.2,0.0004092704424510632,-0.026084310084115714,-2.7566344,1258.0
10,13312,26,1247,0.021745373,0.9946339726448059,-43.824302315711975,400,0.04760775342583656,0.2547607421875,0.1623709131963551,0.003460705280303955,0.2,0.0004092704424510632,-0.022391344580682926,-2.7566344,1258.0
11,13824,27,1245,0.018982224,0.9938043355941772,-43.78711152076721,416,-0.03624162822961807,0.2518310546875,0.002521879880077904,-0.07433807849884033,0.2,0.0004092704424510632,-0.028541165083879605,-2.7566344,1258.0
11,14336,28,1244,0.020841317,0.994674801826477,-43.78234612941742,432,-0.028665566816926003,0.269287109375,0.012546275742352009,0.050888895988464355,0.2,0.0004092704424510632,-0.02745352906640619,-2.768858636363636,1258.0
11,14848,29,1242,0.044586055,0.9932476282119751,-43.77955758571625,448,-0.005032666027545929,0.3173828125,0.07100005960091949,0.08387905359268188,0.2,0.0004092704424510632,-0.024832480092300102,-2.768858636363636,1258.0
12,15360,30,1241,0.020610008,0.9942131638526917,-43.761871099472046,464,-0.035482365638017654,0.240234375,0.003809645462752087,-1.2326068878173828,0.2,0.0004092704424510632,-0.02792036725440994,-2.746870916666666,1258.0
12,15872,31,1240,0.024094341,0.9930364489555359,-43.768935561180115,480,0.019339434802532196,0.2314453125,0.14728078059852123,0.027340412139892578,0.2,0.0004092704424510632,-0.02514266496291384,-2.746870916666666,1258.0
13,16384,32,1239,0.017297674,0.99245285987854,-43.73071312904358,496,-0.028402047231793404,0.23046875,0.0033819332675193436,-0.4559441804885864,0.2,0.0004092704424510632,-0.02598866961488966,-2.7338992307692305,1258.0
13,16896,33,1238,0.019393183,0.9922742247581482,-43.72289061546326,512,0.013828791677951813,0.20263671875,0.14081938052549958,0.3298959732055664,0.2,0.0004092704424510632,-0.023336320591624826,-2.7338992307692305,1258.0
14,17408,34,1237,0.01534917,0.9903356432914734,-43.69602620601654,528,-0.03866293653845787,0.2027587890625,0.005956887252978049,-0.9683836698532104,0.2,0.0004092704424510632,-0.019723864126717672,-2.7338992307692305,1258.0
14,17920,35,1236,0.021475263,0.9890358448028564,-43.63481533527374,544,-0.03965809941291809,0.2696533203125,0.004996646588551812,0.024289429187774658,0.2,0.0004092704424510632,-0.031123218475840986,-2.734184,1258.0
14,18432,36,1235,0.025770608,0.9890044331550598,-43.61080348491669,560,0.0029961690306663513,0.1995849609375,0.13852880662307143,0.09031486511230469,0.2,0.0004092704424510632,-0.026431648177094758,-2.734184,1258.0
15,18944,37,1234,0.016539034,0.991057813167572,-43.63958191871643,576,-0.024091312661767006,0.2138671875,0.004958540514053311,-0.9287296533584595,0.2,0.0004092704424510632,-0.02288067798508564,-2.7287019333333333,1258.0
15,19456,38,1233,0.027264249,0.9917953014373779,-43.69130063056946,592,-0.0038917846977710724,0.247802734375,0.1599300093948841,0.1380465030670166,0.2,0.0004092704424510632,-0.029446998974890448,-2.7287019333333333,1258.0
16,19968,39,1232,0.018354159,0.992588460445404,-43.70952582359314,608,-0.031298160552978516,0.20263671875,0.004082584455318283,-3.052502155303955,0.2,0.0004092704424510632,-0.020713463512947783,-2.7287019333333333,1258.0
16,20480,40,1231,0.019375414,0.9939369559288025,-43.73936152458191,624,-0.02819066494703293,0.2835693359375,0.008953478507464752,0.008408188819885254,0.2,0.0004092704424510632,-0.02792146397041506,-2.7270311875,1258.0
17,20992,41,1230,0.020007646,0.9934418201446533,-43.76111900806427,640,0.02555735595524311,0.2110595703125,0.23290599416941404,0.020112693309783936,0.2,0.0004092704424510632,-0.022744527712347917,-2.7270311875,1258.0
17,21504,42,1230,0.016388008,0.9932048916816711,-43.7389270067215,656,-0.03137245029211044,0.2325439453125,0.007164417089370545,-4.891700744628906,0.2,0.0004092704424510632,-0.024136975640431046,-2.7232119411764706,1258.0
17,22016,43,1229,0.019093812,0.9934414029121399,-43.73448991775513,672,0.06287889927625656,0.1751708984375,0.25894424109719694,0.07591241598129272,0.2,0.0004092704424510632,-0.0184073017371702,-2.7232119411764706,1258.0
18,22528,44,1228,0.017770566,0.9933468103408813,-43.7379013299942,688,-0.026906268671154976,0.2525634765625,0.004399160643515643,-3.249525547027588,0.2,0.0004092704424510632,-0.02489444510138128,-2.7232119411764706,1258.0
18,23040,45,1228,0.024810761,0.9937308430671692,-43.73699247837067,704,-0.03033154271543026,0.3154296875,0.009836514873313718,0.13408434391021729,0.2,0.0004092704424510632,-0.029646621900610626,-2.713385888888889,1258.0
19,23552,46,1228,0.02175001,0.9936009049415588,-43.74466073513031,720,0.021772954612970352,0.207763671875,0.16063684644177556,0.3375742435455322,0.2,0.0004092704424510632,-0.023731777240755036,-2.713385888888889,1258.0
19,24064,47,1227,0.01604799,0.9915152788162231,-43.70546638965607,736,-0.03371761366724968,0.2115478515625,0.012584272830281407,-1.6826057434082031,0.2,0.0004092704424510632,-0.022409404977224767,-2.7139367368421055,1258.0
20,24576,48,1227,0.014006928,0.9910885095596313,-43.652820110321045,752,0.10030050575733185,0.0810546875,0.21714032674208283,0.3229749798774719,0.2,0.0004092704424510632,-0.011380156822269782,-2.7139367368421055,1258.0
20,25088,49,1226,0.02007521,0.9906430244445801,-43.64758086204529,768,-0.044986091554164886,0.3070068359375,0.0020393627582961926,-5.355077266693115,0.2,0.0004092704424510632,-0.03338102696579881,-2.7139367368421055,1258.0
20,25600,50,1226,0.017576523,0.9893507957458496,-43.61569404602051,784,-0.03340430557727814,0.2432861328125,0.011241339729167521,0.17181020975112915,0.2,0.0004092704424510632,-0.02572830113058444,-2.7110264,1258.0
21,26112,51,1226,0.012628458,0.9894319772720337,-43.5921950340271,800,0.10308876633644104,0.1119384765625,0.2256512965541333,0.4872898459434509,0.2,0.0004092704424510632,-0.015697872717282735,-2.7110264,1258.0
21,26624,52,1226,0.018216517,0.990049421787262,-43.60767436027527,816,-0.022675028070807457,0.22509765625,0.005810084396216553,-2.150040864944458,0.2,0.0004092704424510632,-0.021099481149576604,-2.7129856666666665,1258.0
22,27136,53,1225,0.017950881,0.9903594851493835,-43.62813687324524,832,0.04113122448325157,0.1405029296875,0.27754235500469804,0.2634260654449463,0.2,0.0004092704424510632,-0.02065562615462113,-2.7129856666666665,1258.0
22,27648,54,1225,0.021233846,0.9892993569374084,-43.618165373802185,848,-0.025576066225767136,0.2562255859375,0.0033919741108547896,-3.224191665649414,0.2,0.0004092704424510632,-0.0267528841359308,-2.7129856666666665,1258.0
22,28160,55,1225,0.023098461,0.9886254072189331,-43.586955547332764,864,-0.015806151553988457,0.2664794921875,0.02612024883273989,0.40173131227493286,0.2,0.0004092704424510632,-0.026215079982648604,-2.720114318181818,1258.0
23,28672,56,1225,0.016724173,0.9885205626487732,-43.56828725337982,880,-0.0056321099400520325,0.108642578125,0.15742943703662604,0.32440781593322754,0.2,0.0004092704424510632,-0.014915812978870235,-2.720114318181818,1258.0
23,29184,57,1224,0.017795468,0.9870586395263672,-43.54230463504791,896,-0.027973884716629982,0.2093505859375,0.009779520201846026,-3.7634949684143066,0.2,0.0004092704424510632,-0.0233892699907301,-2.7176662173913044,1258.0
24,29696,58,1224,0.012930031,0.9866674542427063,-43.505754590034485,912,0.05069867521524429,0.0767822265625,0.4154365877620876,0.18385833501815796,0.2,0.0004092704424510632,-0.016693192705133697,-2.7176662173913044,1258.0
24,30208,59,1225,0.020167578,0.9852022528648376,-43.478811621665955,928,-0.037662606686353683,0.2947998046875,0.0037157590268179774,-1.438563346862793,0.2,0.0004092704424510632,-0.03091050300281495,-2.715746791666666,1258.0
25,30720,60,1225,0.01401038,0.9849636554718018,-43.44569945335388,944,0.06132384389638901,0.094970703125,0.3615483893081546,0.32517218589782715,0.2,0.0004092704424510632,-0.0138554182194639,-2.715746791666666,1258.0
25,31232,61,1224,0.02360534,0.9849708676338196,-43.44264853000641,960,-0.02749403938651085,0.242919921875,0.02249447745271027,-1.3762776851654053,0.2,0.0004092704424510632,-0.024462418106850237,-2.715746791666666,1258.0
25,31744,62,1224,0.01729428,0.985336422920227,-43.443854093551636,976,-0.04530498757958412,0.2391357421875,0.0027434925141278654,0.046766817569732666,0.2,0.0004092704424510632,-0.024648248880112078,-2.7150678,1258.0
26,32256,63,1224,0.010294972,0.985236406326294,-43.44880986213684,992,0.05282224714756012,0.0615234375,0.4676299565471709,0.13134312629699707,0.2,0.0004092704424510632,-0.01139191569382092,-2.7150678,1258.0
26,32768,64,1224,0.0168513,0.9832491278648376,-43.41799974441528,1008,-0.04205557703971863,0.2264404296875,0.004143137797655072,-2.87465763092041,0.2,0.0004092704424510632,-0.0235372232273221,-2.7080699999999998,1258.0
27,33280,65,1224,0.014653439,0.9827738404273987,-43.37167155742645,1024,0.06225491315126419,0.1396484375,0.5641398783773184,0.09586888551712036,0.2,0.0004092704424510632,-0.022650756829534657,-2.7080699999999998,1258.0
27,33792,66,1223,0.019091897,0.9836687445640564,-43.37919318675995,1040,-0.033840712159872055,0.26171875,0.003836561165371677,-6.495942115783691,0.2,0.0004092704424510632,-0.02742438405402936,-2.7080699999999998,1258.0
28,34304,67,1223,0.028104534,0.9834210872650146,-43.40036642551422,1056,-0.03729342669248581,0.322021484375,0.01158566662343219,0.021032989025115967,0.2,0.0004092704424510632,-0.02806981623871252,-2.705525333333333,1258.0
28,34816,68,1223,0.01052486,0.9825282692909241,-43.375680446624756,1072,0.08403617143630981,0.0765380859375,0.5918783200904727,0.1316433548927307,0.2,0.0004092704424510632,-0.015098468080395833,-2.705525333333333,1258.0
28,35328,69,1223,0.02034305,0.9804157018661499,-43.329262137413025,1088,-0.037841178476810455,0.2655029296875,0.007397668792691547,-5.294758319854736,0.2,0.0004092704424510632,-0.026073996006743982,-2.704177714285714,1258.0
29,35840,70,1223,0.01716216,0.9794231653213501,-43.27651226520538,1104,0.10343410074710846,0.1148681640625,0.5470132566988468,0.18525445461273193,0.2,0.0004092704424510632,-0.017209120822371915,-2.704177714285714,1258.0
29,36352,71,1222,0.026567224,0.9767395257949829,-43.227051854133606,1120,-0.03195619210600853,0.29248046875,0.005359681326808641,-7.4666948318481445,0.2,0.0004092704424510632,-0.02415305194881512,-2.704177714285714,1258.0
30,36864,72,1222,0.03161418,0.9751918911933899,-43.148378133773804,1136,-0.033683180809020996,0.3341064453125,0.009555764656397514,0.0917360782623291,0.2,0.0004092704424510632,-0.031967234070179984,-2.7103405862068968,1258.0
30,37376,73,1222,0.009557694,0.9747775197029114,-43.12039494514465,1152,0.07827624678611755,0.0394287109375,0.5068429568782449,0.23783361911773682,0.2,0.0004092704424510632,-0.010009626181272324,-2.7103405862068968,1258.0
30,37888,74,1222,0.019345468,0.975034236907959,-43.116753458976746,1168,-0.037580739706754684,0.27001953125,0.007772208140522707,-6.557529449462891,0.2,0.0004092704424510632,-0.027757640375057235,-2.7107224000000003,1258.0
31,38400,75,1221,0.011727987,0.9749041795730591,-43.12362337112427,1184,0.24557283520698547,0.054931640625,0.7312949122861028,0.11676019430160522,0.2,0.0004092704424510632,-0.01074946322478354,-2.7107224000000003,1258.0
31,38912,76,1221,0.019636583,0.9728530645370483,-43.09664833545685,1200,-0.02369115501642227,0.259033203125,0.027824762335512787,-1.836832046508789,0.2,0.0004092704424510632,-0.027433473835117184,-2.7107224000000003,1258.0
32,39424,77,1221,0.017888036,0.9718954563140869,-43.029165267944336,1216,-0.02583867311477661,0.25,0.013708903599763289,0.16112476587295532,0.2,0.0004092704424510632,-0.02566147575271316,-2.711239806451613,1258.0
32,39936,78,1221,0.021276169,0.9717978239059448,-43.01872384548187,1232,0.036444664001464844,0.1102294921875,0.342760874889791,0.4428449273109436,0.2,0.0004092704424510632,-0.017728856808389537,-2.711239806451613,1258.0
33,40448,79,1220,0.022086825,0.9730746746063232,-43.03241431713104,1248,-0.04349391534924507,0.2947998046875,0.01281526280217804,-4.401082992553711,0.2,0.0004092704424510632,-0.03526016225805506,-2.71023525,1258.0
33,40960,80,1220,0.014169464,0.9725576043128967,-43.05185687541962,1264,0.07085101306438446,0.090576171875,0.46994446869939566,0.37124496698379517,0.2,0.0004092704424510632,-0.013670007232576609,-2.71023525,1258.0
33,41472,81,1220,0.014921892,0.9724661707878113,-43.023035407066345,1280,-0.03621234744787216,0.21728515625,0.0027067659320891835,-7.577198028564453,0.2,0.0004092704424510632,-0.02457446896005422,-2.71023525,1258.0
34,41984,82,1220,0.019375006,0.9728283882141113,-43.0370569229126,1296,-0.04025491699576378,0.261962890625,0.014220862329239026,0.3440611958503723,0.2,0.0004092704424510632,-0.02777786974911578,-2.6980759696969696,1258.0
34,42496,83,1220,0.018984983,0.9728316068649292,-43.03177213668823,1312,0.022469136863946915,0.103271484375,0.2663063529180363,0.40008699893951416,0.2,0.0004092704424510632,-0.012905867217341438,-2.6980759696969696,1258.0
35,43008,84,1219,0.016220426,0.9733054041862488,-43.03952765464783,1328,-0.02771465852856636,0.2178955078125,0.008252581319538876,-3.3828821182250977,0.2,0.0004092704424510632,-0.021504445729078725,-2.694477882352941,1258.0
35,43520,85,1219,0.016928885,0.9735965132713318,-43.052215337753296,1344,0.057093288749456406,0.0902099609375,0.4666791525669396,0.21032172441482544,0.2,0.0004092704424510632,-0.0121331007394474,-2.694477882352941,1258.0
36,44032,86,1219,0.016626224,0.9735841155052185,-43.06029427051544,1360,-0.03255949169397354,0.2451171875,0.004519769332546275,-1.0745010375976562,0.2,0.0004092704424510632,-0.024125895295583177,-2.695205371428571,1258.0
36,44544,87,1219,0.009754297,0.9735553860664368,-43.063273549079895,1376,0.1196170523762703,0.054443359375,0.6850491873919964,0.10821688175201416,0.2,0.0004092704424510632,-0.011089303428889252,-2.695205371428571,1258.0
36,45056,88,1219,0.016977252,0.9726783633232117,-43.05433130264282,1392,-0.03471875935792923,0.2340087890625,0.003693441190989688,-1.5318331718444824,0.2,0.0004092704424510632,-0.02331140201567905,-2.695205371428571,1258.0
37,45568,89,1219,0.016236829,0.9701578617095947,-42.993021726608276,1408,-0.046141061931848526,0.2496337890625,0.00307311332289828,0.08587896823883057,0.2,0.0004092704424510632,-0.026682577590690926,-2.693473833333333,1258.0
37,46080,90,1219,0.009838168,0.9696813225746155,-42.93971848487854,1424,0.12103579193353653,0.0325927734375,0.8639079388231039,0.254197895526886,0.2,0.0004092704424510632,-0.011769568285671994,-2.693473833333333,1258.0
38,46592,91,1219,0.019320352,0.9688172340393066,-42.925830245018005,1440,-0.03274022042751312,0.2161865234375,0.004777620324603049,-6.373937129974365,0.2,0.0004092704424510632,-0.02260285714874044,-2.6841978378378375,1258.0
38,47104,92,1219,0.012493223,0.9685488343238831,-42.91038167476654,1456,0.1280510574579239,0.0902099609375,0.898129123263061,0.24493008852005005,0.2,0.0004092704424510632,-0.013322061437065713,-2.6841978378378375,1258.0
39,47616,93,1219,0.029206261,0.9665390849113464,-42.88496112823486,1472,-0.038917176425457,0.3292236328125,0.005530254969926318,-8.403600692749023,0.2,0.0004092704424510632,-0.0350847655790858,-2.6841978378378375,1258.0
39,48128,94,1219,0.022982102,0.9653930068016052,-42.82228636741638,1488,-0.03894736245274544,0.287353515625,0.009665998004493304,-0.013321876525878906,0.2,0.0004092704424510632,-0.026790907999384217,-2.6834907894736837,1258.0
39,48640,95,1219,0.009894527,0.9653533101081848,-42.814679980278015,1504,0.08829228579998016,0.0732421875,0.7991478201001883,0.1924946904182434,0.2,0.0004092704424510632,-0.00916259759105742,-2.6834907894736837,1258.0
40,49152,96,1219,0.025706556,0.9647743701934814,-42.80566465854645,1520,-0.03698188066482544,0.2603759765625,0.0230044137861114,-2.644413471221924,0.2,0.0004092704424510632,-0.027025383795262314,-2.68574523076923,1258.0
40,49664,97,1219,0.009103857,0.9646260738372803,-42.79012894630432,1536,0.13393336534500122,0.027099609375,0.8008819427341223,0.493627667427063,0.2,0.0004092704424510632,-0.00828300263674464,-2.68574523076923,1258.0
41,50176,98,1219,0.020756464,0.9644213318824768,-42.787174582481384,1552,-0.04125921428203583,0.29052734375,0.005722266316297464,-3.421837329864502,0.2,0.0004092704424510632,-0.028692877414869145,-2.68574523076923,1258.0
41,50688,99,1219,0.017178198,0.963829755783081,-42.77311432361603,1568,-0.022270064800977707,0.2518310546875,0.009209610187099315,0.12000995874404907,0.2,0.0004092704424510632,-0.021692680908017792,-2.6870777,1258.0
41,51200,100,1219,0.014610085,0.9639637470245361,-42.76117742061615,1584,0.3152506947517395,0.0943603515625,0.6321451170369983,0.42738521099090576,0.2,0.0004092704424510632,-0.018634216485224897,-2.6870777,1258.0
42,51712,101,1219,0.023339253,0.9624080657958984,-42.746586561203,1600,-0.007475953549146652,0.2335205078125,0.10083083785139024,-1.3296735286712646,0.2,0.0004092704424510632,-0.02682696498959558,-2.685841341463415,1258.0
42,52224,102,1218,0.013354167,0.9614635705947876,-42.69195628166199,1616,0.1438576579093933,0.0804443359375,0.4893117919564247,0.6403815746307373,0.2,0.0004092704424510632,-0.012496801136876456,-2.685841341463415,1258.0
43,52736,103,1218,0.012845461,0.9594663977622986,-42.652716398239136,1632,-0.02543562278151512,0.192626953125,0.017252357443794608,-1.7713465690612793,0.2,0.0004092704424510632,-0.021660560174495913,-2.685841341463415,1258.0
43,53248,104,1218,0.017736945,0.9584373235702515,-42.591023087501526,1648,-0.042112309485673904,0.275390625,0.012501562770921737,0.18763500452041626,0.2,0.0004092704424510632,-0.02697495711618103,-2.6868760476190476,1258.0
44,53760,105,1218,0.011409868,0.9584302306175232,-42.57560336589813,1664,0.05302198976278305,0.072265625,0.44695486733689904,0.5578606128692627,0.2,0.0004092704424510632,-0.012936366372741759,-2.6868760476190476,1258.0
44,54272,106,1218,0.017174698,0.9593084454536438,-42.59279119968414,1680,-0.02782142534852028,0.248291015625,0.0208667273982428,-1.6571290493011475,0.2,0.0004092704424510632,-0.025338150320749264,-2.683492465116279,1258.0
44,54784,107,1218,0.015731044,0.959596574306488,-42.617836356163025,1696,0.12670353055000305,0.0777587890625,0.49905372131615877,0.6848533153533936,0.2,0.0004092704424510632,-0.014767047643545084,-2.683492465116279,1258.0
45,55296,108,1217,0.026956046,0.9612086415290833,-42.63992404937744,1712,-0.03831141069531441,0.3131103515625,0.007747962910798378,-5.217329502105713,0.2,0.0004092704424510632,-0.030308025219710544,-2.683492465116279,1258.0
45,55808,109,1217,0.018716736,0.961211621761322,-42.6755485534668,1728,-0.03421721234917641,0.275146484375,0.016097351966891438,0.2933890223503113,0.2,0.0004092704424510632,-0.029054356113192625,-2.6821962727272726,1258.0
46,56320,110,1217,0.022589188,0.9608771800994873,-42.662293434143066,1744,-0.005022861063480377,0.1656494140625,0.2206306551815942,0.6019234657287598,0.2,0.0004092704424510632,-0.022931824380066246,-2.6821962727272726,1258.0
46,56832,111,1217,0.017181884,0.9596784114837646,-42.63912069797516,1760,-0.03432128205895424,0.2431640625,0.010925738359219395,-3.4057250022888184,0.2,0.0004092704424510632,-0.023378074285574257,-2.677931622222222,1258.0
47,57344,112,1217,0.012821395,0.9595996141433716,-42.61411118507385,1776,0.07203754037618637,0.086669921875,0.6063473420217633,0.4023434519767761,0.2,0.0004092704424510632,-0.014844860445009544,-2.677931622222222,1258.0
47,57856,113,1217,0.024778336,0.9600399732589722,-42.62102448940277,1792,-0.03724696859717369,0.2891845703125,0.0050062323061865754,-7.0892791748046875,0.2,0.0004092704424510632,-0.03273191236075945,-2.677931622222222,1258.0
47,58368,114,1217,0.01960084,0.9596850275993347,-42.62941372394562,1808,0.0016454383730888367,0.2181396484375,0.11206355213653296,0.5631281137466431,0.2,0.0004092704424510632,-0.02186770419939421,-2.680392478260869,1258.0
48,58880,115,1216,0.025843676,0.9585021138191223,-42.60162937641144,1824,0.062366437166929245,0.2464599609375,0.3084844390396029,0.6129884719848633,0.2,0.0004092704424510632,-0.019188903010217473,-2.680392478260869,1258.0
48,59392,116,1216,0.017851748,0.9578890204429626,-42.57034611701965,1840,-0.03571583703160286,0.2490234375,0.013090773922158405,-3.0095701217651367,0.2,0.0004092704424510632,-0.026090345781994984,-2.6796038085106377,1258.0
49,59904,117,1216,0.0062437356,0.957594633102417,-42.56228244304657,1856,0.10623996704816818,0.0093994140625,0.7380881970748305,0.38490718603134155,0.2,0.0004092704424510632,-0.008287962293252349,-2.6796038085106377,1258.0
49,60416,118,1216,0.026108423,0.9585787653923035,-42.56812834739685,1872,-0.043509531766176224,0.3353271484375,0.004794285865500569,-1.8087725639343262,0.2,0.0004092704424510632,-0.02996393911598716,-2.6787753750000003,1258.0
50,60928,119,1216,0.0146244345,0.9585509896278381,-42.58572816848755,1888,0.16758812963962555,0.122802734375,0.5806538239121437,0.5764371156692505,0.2,0.0004092704424510632,-0.014926192641723901,-2.6787753750000003,1258.0
50,61440,120,1216,0.020127516,0.961234450340271,-42.61303699016571,1904,-0.038438428193330765,0.266357421875,0.0033497928307042457,-6.400240898132324,0.2,0.0004092704424510632,-0.025224121316568926,-2.6787753750000003,1258.0
50,61952,121,1216,0.024175908,0.9611035585403442,-42.6795300245285,1920,-0.033347830176353455,0.288330078125,0.007305274863028899,-0.07403254508972168,0.2,0.0004092704424510632,-0.027152356458827853,-2.683135612244898,1258.0
51,62464,122,1216,0.011795787,0.9608098864555359,-42.6571444272995,1936,0.091102734208107,0.072509765625,0.638169554527849,0.28472697734832764,0.2,0.0004092704424510632,-0.01101420392660657,-2.683135612244898,1258.0
51,62976,123,1216,0.01711072,0.9597474336624146,-42.64311468601227,1952,-0.03125867247581482,0.2762451171875,0.014963698835344985,-0.3291436433792114,0.2,0.0004092704424510632,-0.028573594987392426,-2.6819112,1258.0
52,63488,124,1216,0.025948856,0.9592333436012268,-42.61663734912872,1968,0.18385520577430725,0.1563720703125,0.6348361130803823,0.7510926127433777,0.2,0.0004092704424510632,-0.020883373625110835,-2.6819112,1258.0
52,64000,125,1216,0.019689675,0.9587096571922302,-42.60614848136902,1984,-0.023228207603096962,0.260498046875,0.008496137597830966,-2.797301769256592,0.2,0.0004092704424510632,-0.02679086575517431,-2.6819112,1258.0
