time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/explained_variance,train/std,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/loss,train/value_loss,train/entropy_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
14336,28,1631,8,0.00018936395645141602,0.9901544451713562,0.017839063,0.230712890625,0.2,0.0004092704424510632,-0.02654601114045363,0.010625630617141724,0.10449228342622519,-43.67840528488159,432,-2.3151206363636363,1223.0
14848,29,1626,9,-0.00588679313659668,0.9890241026878357,0.019396082,0.21875,0.2,0.0004092704424510632,-0.026164744893321767,-0.03788752481341362,0.0018127038674720097,-43.639089703559875,448,-2.3193325000000002,1223.0
15360,30,1627,9,0.0003908872604370117,0.9884635806083679,0.024261702,0.265380859375,0.2,0.0004092704424510632,-0.025114972959272563,-0.002163860946893692,0.10119266156107187,-43.61668312549591,464,-2.3193325000000002,1223.0
15872,31,1628,9,0.0031642913818359375,0.9885836243629456,0.022297094,0.2193603515625,0.2,0.0004092704424510632,-0.023634022974874824,-0.04332760348916054,0.002033535794907948,-43.61017286777496,480,-2.3193325000000002,1223.0
16384,32,1632,10,-0.0034363269805908203,0.9896097779273987,0.018219313,0.212890625,0.2,0.0004092704424510632,-0.022899091040017083,-0.03619978204369545,0.002453013279591687,-43.62542474269867,496,-2.316972307692308,1223.0
16896,33,1630,10,0.00039708614349365234,0.9903379678726196,0.027720433,0.23779296875,0.2,0.0004092704424510632,-0.022755010926630348,0.01122872531414032,0.09004464466124773,-43.65620505809784,512,-2.316972307692308,1223.0
17408,34,1634,10,-0.004695415496826172,0.990451455116272,0.014740652,0.22314453125,0.2,0.0004092704424510632,-0.02680065370805096,-0.03814719244837761,0.0021853068901691586,-43.66752827167511,528,-2.3183170714285715,1223.0
17920,35,1633,10,0.00043278932571411133,0.9901980757713318,0.019299395,0.2174072265625,0.2,0.0004092704424510632,-0.02641136944293976,0.03669808432459831,0.13341584336012602,-43.67214298248291,544,-2.3183170714285715,1223.0
18432,36,1636,11,-0.01181793212890625,0.9890565276145935,0.018922208,0.19775390625,0.2,0.0004092704424510632,-0.024342222153791226,-0.045846547931432724,0.0013191394937166478,-43.63899540901184,560,-2.3175124,1223.0
18944,37,1639,11,0.00031816959381103516,0.9882342219352722,0.017291438,0.2176513671875,0.2,0.0004092704424510632,-0.020005683036288247,0.040244802832603455,0.13383640442043543,-43.611589789390564,576,-2.3175124,1223.0
19456,38,1643,11,0.0021956562995910645,0.9885343313217163,0.013143387,0.187255859375,0.2,0.0004092704424510632,-0.021349208342144266,-0.019389361143112183,0.0023310145879804622,-43.59949541091919,592,-2.3175124,1223.0
19968,39,1644,12,-0.0023641586303710938,0.9884963035583496,0.017943706,0.217529296875,0.2,0.0004092704424510632,-0.025012892394443043,-0.04297628253698349,0.002974255843582796,-43.60627019405365,608,-2.3167488125,1223.0
20480,40,1639,12,0.0003578662872314453,0.9896702170372009,0.021545306,0.2210693359375,0.2,0.0004092704424510632,-0.025953839940484613,0.030982647091150284,0.1501867650076747,-43.6140331029892,624,-2.3167488125,1223.0
20992,41,1637,12,-0.0021440982818603516,0.9919179677963257,0.016223159,0.22119140625,0.2,0.0004092704424510632,-0.024949163023848087,-0.03488316759467125,0.0018080002628266811,-43.662914514541626,640,-2.3151720588235296,1223.0
21504,42,1635,13,0.0006877779960632324,0.9916632175445557,0.025324035,0.254150390625,0.2,0.0004092704424510632,-0.027968102775048465,0.0301903635263443,0.14735693554393947,-43.703678369522095,656,-2.3151720588235296,1223.0
22016,43,1635,13,-0.0037442445755004883,0.9908559918403625,0.01615491,0.1993408203125,0.2,0.0004092704424510632,-0.020758845465024933,-0.03139366954565048,0.0017049364505510312,-43.674156069755554,672,-2.3171315555555556,1223.0
22528,44,1638,13,0.000891566276550293,0.9921867847442627,0.019385513,0.2451171875,0.2,0.0004092704424510632,-0.0251602157659363,0.03526313975453377,0.14826929639093578,-43.68263041973114,688,-2.3171315555555556,1223.0
23040,45,1640,14,0.0013526678085327148,0.9924371838569641,0.01490181,0.1754150390625,0.2,0.0004092704424510632,-0.020497712190262973,-0.03762964531779289,0.002541282257880084,-43.71632897853851,704,-2.3171315555555556,1223.0
23552,46,1642,14,-0.0007343292236328125,0.9932441711425781,0.022628978,0.253173828125,0.2,0.0004092704424510632,-0.027918199717532843,-0.03882385417819023,0.0021885111309529748,-43.73465549945831,720,-2.3160246315789474,1223.0
24064,47,1645,14,0.0003458857536315918,0.9914882183074951,0.0187091,0.26513671875,0.2,0.0004092704424510632,-0.02491205897240434,0.037642329931259155,0.163979712408036,-43.72576308250427,736,-2.3160246315789474,1223.0
24576,48,1646,14,0.0004355311393737793,0.9906145334243774,0.015801383,0.1912841796875,0.2,0.0004092704424510632,-0.02219127758871764,-0.02860420197248459,0.0015907743909338024,-43.67388069629669,752,-2.3112498,1223.0
25088,49,1648,15,0.0004550814628601074,0.9893118143081665,0.024539556,0.2149658203125,0.2,0.0004092704424510632,-0.02522780936851632,0.0451839379966259,0.15507255773991346,-43.64711928367615,768,-2.3112498,1223.0
25600,50,1650,15,0.0011464357376098633,0.9881553053855896,0.014543239,0.1920166015625,0.2,0.0004092704424510632,-0.02110275306040421,-0.0159621424973011,0.002118812728440389,-43.59852838516235,784,-2.3112498,1223.0
26112,51,1652,15,-0.003455638885498047,0.9871261715888977,0.022743335,0.2667236328125,0.2,0.0004092704424510632,-0.033319091657176614,-0.047039881348609924,0.0024036824943323154,-43.564329385757446,800,-2.314269095238095,1223.0
26624,52,1653,16,0.00022667646408081055,0.9857929348945618,0.020327207,0.25341796875,0.2,0.0004092704424510632,-0.025201704345818143,0.05664864555001259,0.17072441126219928,-43.52725088596344,816,-2.314269095238095,1223.0
27136,53,1654,16,-0.0023976564407348633,0.9868258833885193,0.020382654,0.236328125,0.2,0.0004092704424510632,-0.026578542310744524,-0.019362375140190125,0.0017554551504872506,-43.51749515533447,832,-2.3160533181818184,1223.0
27648,54,1655,16,0.0005125999450683594,0.9858721494674683,0.016420513,0.22265625,0.2,0.0004092704424510632,-0.025924759669578634,0.04615036025643349,0.1727859196253121,-43.52788424491882,848,-2.3160533181818184,1223.0
28160,55,1657,16,3.445148468017578e-05,0.9847488403320312,0.017693156,0.2108154296875,0.2,0.0004092704424510632,-0.02445790229830891,-0.028296981006860733,0.001319023898759042,-43.48496377468109,864,-2.3136770434782608,1223.0
28672,56,1659,17,0.0006429553031921387,0.9844198822975159,0.02436465,0.2720947265625,0.2,0.0004092704424510632,-0.028516512931673788,0.027761638164520264,0.16437336802482605,-43.461769223213196,880,-2.3136770434782608,1223.0
29184,57,1660,17,-0.003933906555175781,0.9850313067436218,0.013077079,0.1768798828125,0.2,0.0004092704424510632,-0.018902303345385008,-0.022269535809755325,0.0026929186897177715,-43.46600270271301,896,-2.3136770434782608,1223.0
29696,58,1662,17,-0.0014797449111938477,0.9846821427345276,0.014363242,0.2210693359375,0.2,0.0004092704424510632,-0.022598878014832735,-0.031349167227745056,0.0031242859367921483,-43.473140478134155,912,-2.310369,1223.0
30208,59,1663,18,0.0003008842468261719,0.9852042198181152,0.024100674,0.2257080078125,0.2,0.0004092704424510632,-0.02521906263427809,0.05110413581132889,0.17316655162721872,-43.47356629371643,928,-2.310369,1223.0
30720,60,1665,18,-0.0033926963806152344,0.9847904443740845,0.02365207,0.239013671875,0.2,0.0004092704424510632,-0.025748259518877603,-0.039097562432289124,0.0017306868940067943,-43.47988188266754,944,-2.31409824,1223.0
31232,61,1666,18,0.0006029009819030762,0.9846956133842468,0.021445625,0.2496337890625,0.2,0.0004092704424510632,-0.027316872306982987,0.05501224100589752,0.16798857180401683,-43.47119343280792,960,-2.31409824,1223.0
31744,62,1667,19,-0.06659972667694092,0.9844313263893127,0.015547307,0.2115478515625,0.2,0.0004092704424510632,-0.023355211582384072,-0.04101506248116493,0.0014168481266096933,-43.46122682094574,976,-2.31409824,1223.0
32256,63,1668,19,-0.0025595426559448242,0.9832742810249329,0.022884952,0.2537841796875,0.2,0.0004092704424510632,-0.027776915638241917,-0.0350567027926445,0.002468330738338409,-43.43897092342377,992,-2.3135907307692305,1223.0
32768,64,1669,19,0.0003466010093688965,0.9826281666755676,0.02149989,0.234619140625,0.2,0.0004092704424510632,-0.02681678338558413,0.055493518710136414,0.16498598409816623,-43.40665590763092,1008,-2.3135907307692305,1223.0
33280,65,1670,19,-0.004267096519470215,0.981914758682251,0.01561931,0.1805419921875,0.2,0.0004092704424510632,-0.018206394342996646,-0.029367361217737198,0.001594147097421228,-43.38066804409027,1024,-2.3033036296296294,1223.0
33792,66,1671,20,0.0003109574317932129,0.980383574962616,0.016835622,0.2022705078125,0.2,0.0004092704424510632,-0.023087822912202682,0.07367228716611862,0.18138569174334407,-43.35203814506531,1040,-2.3033036296296294,1223.0
34304,67,1672,20,-0.00412440299987793,0.980266273021698,0.014488673,0.2283935546875,0.2,0.0004092704424510632,-0.02484035404631868,-0.03992719575762749,0.0011790295702667208,-43.31197237968445,1056,-2.301366464285714,1223.0
34816,68,1674,20,0.0002658367156982422,0.9792267680168152,0.025463,0.2369384765625,0.2,0.0004092704424510632,-0.025794024069909938,0.029338400810956955,0.1652388726361096,-43.307114005088806,1072,-2.301366464285714,1223.0
35328,69,1675,21,-0.002878546714782715,0.9791358709335327,0.021078087,0.256591796875,0.2,0.0004092704424510632,-0.028182630179799162,-0.044308897107839584,0.002543323927966412,-43.283944725990295,1088,-2.301366464285714,1223.0
35840,70,1676,21,-0.0006787776947021484,0.9802796244621277,0.019108228,0.2142333984375,0.2,0.0004092704424510632,-0.023151701840106398,-0.03212171420454979,0.0033207934684469365,-43.29982364177704,1104,-2.300640620689655,1223.0
36352,71,1677,21,0.00010603666305541992,0.9806620478630066,0.022103228,0.2806396484375,0.2,0.0004092704424510632,-0.03189405672310386,0.0433775931596756,0.17658688547089696,-43.33220613002777,1120,-2.300640620689655,1223.0
36864,72,1678,21,-0.0005636215209960938,0.9785997867584229,0.019226182,0.248291015625,0.2,0.0004092704424510632,-0.026297546573914587,-0.029455000534653664,0.001630161406865227,-43.30436027050018,1136,-2.2982092666666665,1223.0
37376,73,1679,22,0.0002097487449645996,0.9784625768661499,0.01995217,0.2076416015625,0.2,0.0004092704424510632,-0.021286691757268272,0.055645059794187546,0.17153728380799294,-43.26225411891937,1152,-2.2982092666666665,1223.0
37888,74,1680,22,-0.0006235837936401367,0.9776273965835571,0.017405817,0.2215576171875,0.2,0.0004092704424510632,-0.023047887414577417,-0.022870274260640144,0.00197831440527807,-43.25749230384827,1168,-2.2982092666666665,1223.0
38400,75,1680,22,-0.0015677213668823242,0.9763520956039429,0.016795605,0.2279052734375,0.2,0.0004092704424510632,-0.02629842566966545,-0.04237724095582962,0.0028451864200178534,-43.21902012825012,1184,-2.2934257419354833,1223.0
38912,76,1680,23,0.00013762712478637695,0.9756566882133484,0.02902037,0.2926025390625,0.2,0.0004092704424510632,-0.023330982046900317,0.029125334694981575,0.12791643268428743,-43.19392490386963,1200,-2.2934257419354833,1223.0
39424,77,1681,23,-0.0018180608749389648,0.9744483232498169,0.021243274,0.2105712890625,0.2,0.0004092704424510632,-0.02120629277487751,-0.03915852680802345,0.0025272746788687073,-43.16530251502991,1216,-2.2887099375,1223.0
39936,78,1683,23,0.00017315149307250977,0.9736706614494324,0.01396513,0.1837158203125,0.2,0.0004092704424510632,-0.015578086487948895,0.0682111382484436,0.19083675742149353,-43.128408551216125,1232,-2.2887099375,1223.0
40448,79,1684,24,-0.014088869094848633,0.9747056365013123,0.018460723,0.2078857421875,0.2,0.0004092704424510632,-0.023255817286553793,-0.03372462838888168,0.0014591048729926115,-43.13250482082367,1248,-2.2859546666666666,1223.0
40960,80,1684,24,0.00017303228378295898,0.9744342565536499,0.013531892,0.170166015625,0.2,0.0004092704424510632,-0.016741665254812688,0.05688104405999184,0.1762001127935946,-43.150787472724915,1264,-2.2859546666666666,1223.0
41472,81,1686,24,0.0015432238578796387,0.9771985411643982,0.015953563,0.2130126953125,0.2,0.0004092704424510632,-0.025452884699916467,-0.02865651063621044,0.0024388990859733894,-43.17742681503296,1280,-2.2859546666666666,1223.0
41984,82,1687,24,0.00010436773300170898,0.9776589274406433,0.01825129,0.2347412109375,0.2,0.0004092704424510632,-0.02478373856865801,-0.024349229410290718,0.003350140406837454,-43.24539637565613,1296,-2.2857769411764703,1223.0
42496,83,1688,25,0.00011610984802246094,0.9774008989334106,0.021761404,0.2679443359375,0.2,0.0004092704424510632,-0.028178584252600558,0.0663459300994873,0.1933937850408256,-43.2378545999527,1312,-2.2857769411764703,1223.0
43008,84,1689,25,-0.0024300813674926758,0.9775503873825073,0.019821376,0.181640625,0.2,0.0004092704424510632,-0.017212828402989544,-0.02730313502252102,0.0012480201967264293,-43.23162078857422,1328,-2.2858268571428573,1223.0
43520,85,1690,25,0.00029921531677246094,0.9758744835853577,0.016633667,0.1971435546875,0.2,0.0004092704424510632,-0.023241708608111367,0.052599918097257614,0.18048931751400232,-43.21653509140015,1344,-2.2858268571428573,1223.0
44032,86,1691,26,0.02547210454940796,0.9752577543258667,0.022000847,0.22705078125,0.2,0.0004092704424510632,-0.0236328882019734,-0.03249134495854378,0.0016203083068830892,-43.16494131088257,1360,-2.2847761388888888,1223.0
44544,87,1692,26,0.00035387277603149414,0.9746823310852051,0.020929258,0.200927734375,0.2,0.0004092704424510632,-0.022628217386227334,0.030275065451860428,0.17403178242966533,-43.16174507141113,1376,-2.2847761388888888,1223.0
45056,88,1692,26,0.0008819103240966797,0.9728720784187317,0.01414274,0.1727294921875,0.2,0.0004092704424510632,-0.020520275367744034,-0.03158092498779297,0.002912644704338163,-43.12000322341919,1392,-2.2847761388888888,1223.0
45568,89,1693,26,-0.00020992755889892578,0.9711295962333679,0.013667409,0.1585693359375,0.2,0.0004092704424510632,-0.01804045348399086,-0.034346990287303925,0.0024566244501329493,-43.06217670440674,1408,-2.2832457027027027,1223.0
46080,90,1693,27,4.941225051879883e-05,0.9698128700256348,0.01867187,0.2236328125,0.2,0.0004092704424510632,-0.026462819892913103,0.06402702629566193,0.18566498486325145,-43.01162827014923,1424,-2.2832457027027027,1223.0
46592,91,1694,27,-0.0005544424057006836,0.9690001010894775,0.022042075,0.2392578125,0.2,0.0004092704424510632,-0.02763872710056603,-0.0347251258790493,0.001647920658797375,-42.978482723236084,1440,-2.283832052631579,1223.0
47104,92,1695,27,7.337331771850586e-05,0.970318615436554,0.029462878,0.272705078125,0.2,0.0004092704424510632,-0.033133615273982286,0.049691665917634964,0.17676234990358353,-42.977010846138,1456,-2.283832052631579,1223.0
47616,93,1696,28,0.00019609928131103516,0.9699273109436035,0.019122398,0.247802734375,0.2,0.0004092704424510632,-0.02703513315645978,-0.0507524348795414,0.001776923512807116,-42.999584436416626,1472,-2.283832052631579,1223.0
48128,94,1697,28,-0.0011768341064453125,0.9705182313919067,0.016838107,0.24267578125,0.2,0.0004092704424510632,-0.024495167308486998,-0.04123363271355629,0.002472528831276577,-42.9879504442215,1488,-2.281921794871795,1223.0
48640,95,1698,28,6.663799285888672e-05,0.9704108238220215,0.017181352,0.248779296875,0.2,0.0004092704424510632,-0.0242577615135815,0.08106207102537155,0.19248669734224677,-43.0081330537796,1504,-2.281921794871795,1223.0
49152,96,1698,28,-0.0012797117233276367,0.9705309271812439,0.017165806,0.2008056640625,0.2,0.0004092704424510632,-0.023513546446338296,-0.03461784869432449,0.001251722767847241,-43.0000901222229,1520,-2.278390825,1223.0
49664,97,1698,29,0.00011652708053588867,0.9701281189918518,0.017637279,0.226806640625,0.2,0.0004092704424510632,-0.02549802587600425,0.0633438378572464,0.18988598510622978,-43.00266230106354,1536,-2.278390825,1223.0
50176,98,1699,29,-0.0020858049392700195,0.9697596430778503,0.017584976,0.2332763671875,0.2,0.0004092704424510632,-0.02706194293568842,-0.03715945780277252,0.0009479511936660856,-42.98564088344574,1552,-2.27552856097561,1223.0
50688,99,1699,29,0.00017893314361572266,0.9688715934753418,0.023109164,0.2386474609375,0.2,0.0004092704424510632,-0.025671429830254056,0.04687049239873886,0.17539266031235456,-42.97189128398895,1568,-2.27552856097561,1223.0
51200,100,1700,30,0.0006263256072998047,0.9703307151794434,0.017250706,0.235107421875,0.2,0.0004092704424510632,-0.026974199019605294,-0.03732777759432793,0.0027187839114048984,-42.96642220020294,1584,-2.27552856097561,1223.0
51712,101,1701,30,-0.0001901388168334961,0.9702827334403992,0.019321263,0.24462890625,0.2,0.0004092704424510632,-0.025377777150424663,-0.04083341360092163,0.002562711564678466,-43.003904581069946,1600,-2.276137142857143,1223.0
52224,102,1701,30,7.641315460205078e-05,0.9695944786071777,0.014924788,0.1864013671875,0.2,0.0004092704424510632,-0.02351442343206145,0.05773558467626572,0.18820604775100946,-42.991358041763306,1616,-2.276137142857143,1223.0
52736,103,1702,30,-0.00034618377685546875,0.969512403011322,0.022096936,0.2449951171875,0.2,0.0004092704424510632,-0.02604067954234779,-0.03969427943229675,0.001574143674588413,-42.96873712539673,1632,-2.275730093023256,1223.0
53248,104,1702,31,0.00014287233352661133,0.9704886674880981,0.020684592,0.2232666015625,0.2,0.0004092704424510632,-0.02646783307136502,0.05161108076572418,0.17987101152539253,-42.983463168144226,1648,-2.275730093023256,1223.0
53760,105,1703,31,0.002028048038482666,0.9718997478485107,0.023170473,0.2313232421875,0.2,0.0004092704424510632,-0.026359359835623764,-0.030342476442456245,0.0020125485643802676,-43.019176721572876,1664,-2.275730093023256,1223.0
54272,106,1703,31,-0.000659942626953125,0.9721747636795044,0.020861387,0.2607421875,0.2,0.0004092704424510632,-0.026474023674381897,-0.03333050757646561,0.0030063067824812606,-43.05590379238129,1680,-2.2757865227272727,1223.0
54784,107,1704,32,9.131431579589844e-05,0.9714131951332092,0.02131586,0.2872314453125,0.2,0.0004092704424510632,-0.028464228846132755,0.032016322016716,0.18624205444939435,-43.04657518863678,1696,-2.2757865227272727,1223.0
55296,108,1704,32,-0.003955841064453125,0.9707266092300415,0.019583587,0.2158203125,0.2,0.0004092704424510632,-0.024771287222392857,-0.041751131415367126,0.001963856560905697,-43.020044684410095,1712,-2.2760351333333335,1223.0
55808,109,1705,32,0.00015121698379516602,0.9687608480453491,0.022159725,0.220703125,0.2,0.0004092704424510632,-0.02105951347039081,0.07334679365158081,0.20083261793479323,-42.982380867004395,1728,-2.2760351333333335,1223.0
56320,110,1705,33,-0.03543078899383545,0.968713104724884,0.018876621,0.2562255859375,0.2,0.0004092704424510632,-0.03006269910838455,-0.05208032578229904,0.0009286213271479937,-42.93508291244507,1744,-2.274574608695652,1223.0
56832,111,1705,33,0.00010091066360473633,0.9671335816383362,0.016887823,0.217529296875,0.2,0.0004092704424510632,-0.02377532489481382,0.06784020364284515,0.1953937215730548,-42.92327916622162,1760,-2.274574608695652,1223.0
57344,112,1706,33,0.0008146762847900391,0.9665156602859497,0.017683726,0.2296142578125,0.2,0.0004092704424510632,-0.02817227997002192,-0.03448515757918358,0.0024100700320559554,-42.87300622463226,1776,-2.274574608695652,1223.0
57856,113,1706,33,-0.00012028217315673828,0.9652169346809387,0.014684333,0.217041015625,0.2,0.0004092704424510632,-0.023899808278656565,-0.028141284361481667,0.0025700849801069126,-42.85153603553772,1792,-2.2715265319148936,1223.0
58368,114,1707,34,5.167722702026367e-05,0.9652444124221802,0.012861503,0.17578125,0.2,0.0004092704424510632,-0.021927824593149126,0.06948857009410858,0.20498792361468077,-42.82051217556,1808,-2.2715265319148936,1223.0
58880,115,1707,34,0.0001494288444519043,0.9649457335472107,0.021111464,0.2279052734375,0.2,0.0004092704424510632,-0.022532559698447585,-0.02345089055597782,0.0019615042729128618,-42.82214403152466,1824,-2.2717192291666666,1223.0
59392,116,1707,34,8.255243301391602e-05,0.9643199443817139,0.01756066,0.205078125,0.2,0.0004092704424510632,-0.024046543359872885,0.07280077040195465,0.1906953463330865,-42.80276095867157,1840,-2.2717192291666666,1223.0
59904,117,1708,35,0.0005713105201721191,0.964914858341217,0.016536135,0.228515625,0.2,0.0004092704424510632,-0.024881724260922056,-0.03894713148474693,0.0018730347183009144,-42.7832955121994,1856,-2.2717192291666666,1223.0
60416,118,1708,35,0.00010514259338378906,0.9648067355155945,0.021485154,0.2188720703125,0.2,0.0004092704424510632,-0.022316076770948712,-0.03608625754714012,0.0032112664921442047,-42.801093220710754,1872,-2.271220551020408,1223.0
60928,119,1709,35,7.331371307373047e-05,0.964246928691864,0.022813935,0.2474365234375,0.2,0.0004092704424510632,-0.023253605933859944,0.028691012412309647,0.14047755557112396,-42.79020321369171,1888,-2.271220551020408,1223.0
61440,120,1709,35,-0.0006607770919799805,0.9634639620780945,0.020096134,0.2572021484375,0.2,0.0004092704424510632,-0.02325259943609126,-0.02796824835240841,0.0026149435216211714,-42.7722487449646,1904,-2.27248472,1223.0
61952,121,1709,36,8.416175842285156e-05,0.9632701873779297,0.021618323,0.2227783203125,0.2,0.0004092704424510632,-0.0227239333325997,0.05629707872867584,0.22038409253582358,-42.75009763240814,1920,-2.27248472,1223.0
62464,122,1710,36,-0.0118560791015625,0.963782787322998,0.023117807,0.23828125,0.2,0.0004092704424510632,-0.027791479085863102,-0.03299321234226227,0.0012683541881415294,-42.75055801868439,1936,-2.269300725490196,1223.0
62976,123,1710,36,7.468461990356445e-05,0.9646708369255066,0.01939242,0.226318359375,0.2,0.0004092704424510632,-0.025625175068853423,0.053908441215753555,0.20033911475911736,-42.77073693275452,1952,-2.269300725490196,1223.0
63488,124,1710,37,0.0018503069877624512,0.9639429450035095,0.012964404,0.1915283203125,0.2,0.0004092704424510632,-0.025393035510205664,-0.040837422013282776,0.003110170306172222,-42.774481534957886,1968,-2.269300725490196,1223.0
