time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/explained_variance,train/std,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/loss,train/value_loss,train/entropy_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
9216,18,1739,5,0.0002003312110900879,1.0016995668411255,0.019473122,0.2471923828125,0.2,0.0004092704424510632,-0.02540396188851446,-0.02900715544819832,0.015458159847185016,-44.017871260643005,272,-2.2200797142857143,1223.0
9728,19,1732,5,-0.00600278377532959,1.0045326948165894,0.01661047,0.19482421875,0.2,0.0004092704424510632,-0.01695097593619721,-0.02660714089870453,0.0018430863692628918,-44.06264007091522,288,-2.2200797142857143,1223.0
10240,20,1728,5,0.00039643049240112305,1.0055583715438843,0.022277301,0.264404296875,0.2,0.0004092704424510632,-0.03241603300557472,-0.03574596717953682,0.0031245139944076072,-44.127105355262756,304,-2.241611625,1223.0
10752,21,1720,6,-2.1576881408691406e-05,1.0047566890716553,0.024432978,0.285400390625,0.2,0.0004092704424510632,-0.02502018547966145,-0.025196943432092667,0.027616306382697076,-44.13142454624176,320,-2.241611625,1223.0
11264,22,1716,6,0.00148087739944458,1.0034035444259644,0.024166573,0.255126953125,0.2,0.0004092704424510632,-0.025924069894244894,-0.033498287200927734,0.0021229075427982025,-44.09932613372803,336,-2.2360222222222226,1223.0
11776,23,1714,6,0.00011515617370605469,1.000869870185852,0.016299628,0.2332763671875,0.2,0.0004092704424510632,-0.027036287217924837,-0.022497529163956642,0.03791856474708766,-44.036187529563904,352,-2.2360222222222226,1223.0
12288,24,1711,7,-5.9723854064941406e-05,0.9980406761169434,0.017953515,0.23779296875,0.2,0.0004092704424510632,-0.028920850541908294,-0.037835899740457535,0.0009759628255778807,-43.95059311389923,368,-2.2380443000000003,1223.0
12800,25,1709,7,0.00043129920959472656,0.9964703917503357,0.028226722,0.2711181640625,0.2,0.0004092704424510632,-0.02944726611895021,-0.009685695171356201,0.041813556337729096,-43.875707268714905,384,-2.2380443000000003,1223.0
13312,26,1707,7,-0.0036340951919555664,0.9938757419586182,0.018541364,0.2454833984375,0.2,0.0004092704424510632,-0.02813403723121155,-0.02947535738348961,0.002955640789878089,-43.81986904144287,400,-2.2380443000000003,1223.0
13824,27,1704,8,-0.0023310184478759766,0.9920380711555481,0.015082654,0.21142578125,0.2,0.0004092704424510632,-0.023805684875696898,-0.030413441359996796,0.0028586880725924857,-43.73715579509735,416,-2.243688181818182,1223.0
14336,28,1706,8,0.00026172399520874023,0.9919480085372925,0.020652113,0.2430419921875,0.2,0.0004092704424510632,-0.029785367732984014,-0.01698620617389679,0.05913931247778237,-43.70398569107056,432,-2.243688181818182,1223.0
14848,29,1704,8,0.0022324323654174805,0.9926386475563049,0.014833871,0.19677734375,0.2,0.0004092704424510632,-0.021974030969431624,-0.025667093694210052,0.0015513374219153775,-43.716848731040955,448,-2.245335666666667,1223.0
15360,30,1703,9,0.0006943345069885254,0.9924147725105286,0.020199623,0.238525390625,0.2,0.0004092704424510632,-0.024651204148540273,-0.008334936574101448,0.061012762133032084,-43.72601139545441,464,-2.245335666666667,1223.0
15872,31,1702,9,-0.010035991668701172,0.9914241433143616,0.026763074,0.2391357421875,0.2,0.0004092704424510632,-0.027213762266910635,-0.04456348717212677,0.0018162410779041238,-43.70300495624542,480,-2.245335666666667,1223.0
16384,32,1702,9,0.00124281644821167,0.9909466505050659,0.016596172,0.2359619140625,0.2,0.0004092704424510632,-0.027742424834286794,-0.030485481023788452,0.003626212361268699,-43.68045163154602,496,-2.251247076923077,1223.0
16896,33,1702,9,0.0002143383026123047,0.9892186522483826,0.039181784,0.3056640625,0.2,0.0004092704424510632,-0.029790020373184234,-0.015968777239322662,0.06011205108370632,-43.651532769203186,512,-2.251247076923077,1223.0
17408,34,1700,10,-0.005196928977966309,0.9890391826629639,0.016997263,0.2044677734375,0.2,0.0004092704424510632,-0.024714684157515876,-0.04331287369132042,0.0021398201206466183,-43.62052643299103,528,-2.237735428571429,1223.0
17920,35,1698,10,0.0004469156265258789,0.9881706237792969,0.019123351,0.2449951171875,0.2,0.0004092704424510632,-0.023845824456657283,0.01795024424791336,0.0898469325620681,-43.607826471328735,544,-2.237735428571429,1223.0
18432,36,1694,10,-0.014046192169189453,0.9871294498443604,0.015678952,0.25341796875,0.2,0.0004092704424510632,-0.02429919087444432,-0.02417406626045704,0.0015067106469359715,-43.57081663608551,560,-2.2338616,1223.0
18944,37,1694,11,0.0005170106887817383,0.9877659678459167,0.016491715,0.215576171875,0.2,0.0004092704424510632,-0.02461648642201908,0.012942973524332047,0.09154857229441404,-43.55892825126648,576,-2.2338616,1223.0
19456,38,1694,11,-0.00446772575378418,0.9877773523330688,0.015477572,0.2037353515625,0.2,0.0004092704424510632,-0.026832756819203496,-0.03877876698970795,0.002198448779381579,-43.57546365261078,592,-2.2338616,1223.0
19968,39,1695,11,-0.003595709800720215,0.9863203167915344,0.018932521,0.2020263671875,0.2,0.0004092704424510632,-0.02185317263501929,-0.033395349979400635,0.0027095062941953074,-43.54727053642273,608,-2.2289796875,1223.0
20480,40,1695,12,0.0003504157066345215,0.9860327839851379,0.019591196,0.2078857421875,0.2,0.0004092704424510632,-0.020615488530893344,0.022904060781002045,0.11189950536936522,-43.51433455944061,624,-2.2289796875,1223.0
20992,41,1695,12,0.0009097456932067871,0.9879555106163025,0.02461152,0.2412109375,0.2,0.0004092704424510632,-0.023290002951398492,-0.04149666801095009,0.001555566997922142,-43.532047748565674,640,-2.2254608235294118,1223.0
21504,42,1694,12,0.000877678394317627,0.9876185655593872,0.016867127,0.2235107421875,0.2,0.0004092704424510632,-0.02424855854769703,0.030383501201868057,0.1069441323634237,-43.578330278396606,656,-2.2254608235294118,1223.0
22016,43,1694,12,-0.016147375106811523,0.9887717366218567,0.016668243,0.20263671875,0.2,0.0004092704424510632,-0.025974567601224408,-0.0393022783100605,0.0017877824866445735,-43.572155475616455,672,-2.2260956666666667,1223.0
22528,44,1693,13,0.0009253621101379395,0.9882510900497437,0.019246856,0.252685546875,0.2,0.0004092704424510632,-0.028825314162531868,0.00502324104309082,0.10677905450575054,-43.595051765441895,688,-2.2260956666666667,1223.0
23040,45,1693,13,9.250640869140625e-05,0.9892325401306152,0.011233868,0.178466796875,0.2,0.0004092704424510632,-0.020866753635345958,-0.02898929826915264,0.0034267597147845663,-43.59017312526703,704,-2.2260956666666667,1223.0
23552,46,1693,13,-0.0017398595809936523,0.9875195026397705,0.022128394,0.2310791015625,0.2,0.0004092704424510632,-0.025050951428056578,-0.03679449111223221,0.0031174641371762846,-43.59073030948639,720,-2.2342416842105264,1223.0
24064,47,1694,14,0.00017654895782470703,0.9855192303657532,0.028815836,0.28759765625,0.2,0.0004092704424510632,-0.03185891773318872,0.014018960297107697,0.12341779586859047,-43.52210009098053,736,-2.2342416842105264,1223.0
24576,48,1698,14,-0.004058361053466797,0.9836378693580627,0.016178235,0.224365234375,0.2,0.0004092704424510632,-0.02485816440457711,-0.02852196991443634,0.0013640535489685135,-43.46299707889557,752,-2.2327978,1223.0
25088,49,1699,14,0.00036984682083129883,0.9833049774169922,0.02253594,0.2236328125,0.2,0.0004092704424510632,-0.02534393516543787,0.01652701199054718,0.12492195749655366,-43.41728615760803,768,-2.2327978,1223.0
25600,50,1701,15,-0.012106895446777344,0.9838780760765076,0.021925492,0.243896484375,0.2,0.0004092704424510632,-0.030451902930508368,-0.041555892676115036,0.0019340300314070191,-43.42280554771423,784,-2.2327978,1223.0
26112,51,1701,15,-0.0007284879684448242,0.9838759899139404,0.018518051,0.25732421875,0.2,0.0004092704424510632,-0.028770832825102843,-0.030621374025940895,0.003464528825134039,-43.43671154975891,800,-2.2328944761904763,1223.0
26624,52,1701,15,0.00014138221740722656,0.9836856722831726,0.024543028,0.25927734375,0.2,0.0004092704424510632,-0.030179723195033148,0.021745901554822922,0.14205718459561467,-43.42829370498657,816,-2.2328944761904763,1223.0
27136,53,1700,15,-0.0037249326705932617,0.9834800958633423,0.019151993,0.20849609375,0.2,0.0004092704424510632,-0.021386629276094027,-0.03015993721783161,0.0018358472334512044,-43.41615843772888,832,-2.2326550454545457,1223.0
27648,54,1700,16,0.0002847909927368164,0.9846839308738708,0.022196764,0.2362060546875,0.2,0.0004092704424510632,-0.025255791406380013,0.04935169592499733,0.14309288538061082,-43.43190109729767,848,-2.2326550454545457,1223.0
28160,55,1700,16,-0.003690481185913086,0.9827864766120911,0.014271254,0.1751708984375,0.2,0.0004092704424510632,-0.019175775145413354,-0.0263136625289917,0.0015142097709031077,-43.428444266319275,864,-2.236109347826087,1223.0
28672,56,1700,16,0.0005899667739868164,0.9807214140892029,0.016673237,0.2623291015625,0.2,0.0004092704424510632,-0.026923770463326946,0.039937824010849,0.14135066303424537,-43.35476541519165,880,-2.236109347826087,1223.0
29184,57,1699,17,-0.019948601722717285,0.9784995317459106,0.017966274,0.238037109375,0.2,0.0004092704424510632,-0.027538151887711138,-0.040725499391555786,0.0026947160185955,-43.28981649875641,896,-2.236109347826087,1223.0
29696,58,1698,17,0.00010037422180175781,0.9788197875022888,0.01783615,0.2283935546875,0.2,0.0004092704424510632,-0.025290502424468286,-0.02404426597058773,0.0028669222483586054,-43.25421929359436,912,-2.236363125,1223.0
30208,59,1698,17,0.00011658668518066406,0.9771782755851746,0.017799623,0.2122802734375,0.2,0.0004092704424510632,-0.022602171782637015,0.049987539649009705,0.15054578357376158,-43.252622842788696,928,-2.236363125,1223.0
30720,60,1698,18,-0.001412510871887207,0.975715160369873,0.019620307,0.19775390625,0.2,0.0004092704424510632,-0.018800070698489435,-0.02579740434885025,0.0013219600532465847,-43.186497926712036,944,-2.2319053600000003,1223.0
31232,61,1698,18,0.000255584716796875,0.9746397733688354,0.015579865,0.2293701171875,0.2,0.0004092704424510632,-0.024222775376983918,0.041877634823322296,0.14792717108502984,-43.146982192993164,960,-2.2319053600000003,1223.0
31744,62,1699,18,-0.005555987358093262,0.9764931201934814,0.025409156,0.2342529296875,0.2,0.0004092704424510632,-0.025980348902521655,-0.04412666708230972,0.0016121836943057133,-43.15807545185089,976,-2.2319053600000003,1223.0
32256,63,1699,18,-0.0017532110214233398,0.9761258959770203,0.016408788,0.2120361328125,0.2,0.0004092704424510632,-0.022358400834491476,-0.028710126876831055,0.003097320266533643,-43.19285440444946,992,-2.2307348461538465,1223.0
32768,64,1700,19,0.0001405477523803711,0.9752585291862488,0.028294351,0.2908935546875,0.2,0.0004092704424510632,-0.027189861430088058,0.052586622536182404,0.15134926093742251,-43.167133808135986,1008,-2.2307348461538465,1223.0
33280,65,1700,19,-0.0013043880462646484,0.974714457988739,0.017591786,0.21240234375,0.2,0.0004092704424510632,-0.022729762829840183,-0.02426549233496189,0.0024430778285022825,-43.145593762397766,1024,-2.2303234814814816,1223.0
33792,66,1700,19,0.00023192167282104492,0.9740667939186096,0.02803637,0.2789306640625,0.2,0.0004092704424510632,-0.030090191343333572,0.03725357726216316,0.16260754689574242,-43.12636172771454,1040,-2.2303234814814816,1223.0
34304,67,1701,20,-0.00821077823638916,0.9726039171218872,0.018922312,0.233642578125,0.2,0.0004092704424510632,-0.025950434574042447,-0.029902391135692596,0.0013597243596450426,-43.093109130859375,1056,-2.2352553928571433,1223.0
34816,68,1701,20,0.0003222227096557617,0.9730608463287354,0.0165808,0.2117919921875,0.2,0.0004092704424510632,-0.024597505456767976,0.04396812617778778,0.15742747019976377,-43.07013392448425,1072,-2.2352553928571433,1223.0
35328,69,1701,20,-0.006389498710632324,0.9735521674156189,0.019615881,0.24365234375,0.2,0.0004092704424510632,-0.02859682655252982,-0.05112721771001816,0.002424550537398318,-43.08992516994476,1088,-2.2352553928571433,1223.0
35840,70,1701,21,-0.0008732080459594727,0.9740085601806641,0.01481032,0.2030029296875,0.2,0.0004092704424510632,-0.02240070258267224,-0.02931649051606655,0.0022867707957630046,-43.09399390220642,1104,-2.2321295862068964,1223.0
36352,71,1701,21,0.00011616945266723633,0.97408127784729,0.01795042,0.236572265625,0.2,0.0004092704424510632,-0.029020195914199576,0.056601520627737045,0.16997386002913117,-43.11374640464783,1120,-2.2321295862068964,1223.0
36864,72,1701,21,2.86102294921875e-06,0.9735211133956909,0.015682975,0.153076171875,0.2,0.0004092704424510632,-0.020465408815653063,-0.03024640679359436,0.0015716354482719908,-43.099401235580444,1136,-2.232487233333333,1223.0
37376,73,1701,21,0.00031131505966186523,0.973602294921875,0.013695202,0.1690673828125,0.2,0.0004092704424510632,-0.020638931659050286,0.039983462542295456,0.16690742736682296,-43.08591628074646,1152,-2.232487233333333,1223.0
37888,74,1702,22,-0.0016440153121948242,0.9736557006835938,0.01888027,0.2427978515625,0.2,0.0004092704424510632,-0.02804393785481807,-0.04193691536784172,0.0022379334550350904,-43.089691400527954,1168,-2.232487233333333,1223.0
38400,75,1704,22,-0.0002911090850830078,0.9744703769683838,0.02094435,0.2529296875,0.2,0.0004092704424510632,-0.029346129769692197,-0.03431624546647072,0.0025009570163092576,-43.09435045719147,1184,-2.229380322580645,1223.0
38912,76,1706,22,7.385015487670898e-05,0.9750306010246277,0.034832805,0.3460693359375,0.2,0.0004092704424510632,-0.026406616438180208,0.017588268965482712,0.12474496895447373,-43.12158381938934,1200,-2.229380322580645,1223.0
39424,77,1708,23,-0.00029075145721435547,0.9736434817314148,0.022177707,0.249755859375,0.2,0.0004092704424510632,-0.025670697519672103,-0.031077580526471138,0.0027393756026867777,-43.11383354663849,1216,-2.22684775,1223.0
39936,78,1710,23,0.00011533498764038086,0.973344087600708,0.01811859,0.2174072265625,0.2,0.0004092704424510632,-0.023054101300658658,0.062264855951070786,0.18133236002177,-43.07640290260315,1232,-2.22684775,1223.0
40448,79,1712,23,-0.006291031837463379,0.972878634929657,0.02006921,0.267822265625,0.2,0.0004092704424510632,-0.029183697886765003,-0.03880992531776428,0.001300293484746362,-43.06628954410553,1248,-2.226204303030303,1223.0
40960,80,1714,23,0.0001475214958190918,0.9706884622573853,0.016641673,0.2178955078125,0.2,0.0004092704424510632,-0.026752135425340384,0.04061606153845787,0.1786547121591866,-43.027705788612366,1264,-2.226204303030303,1223.0
41472,81,1715,24,-0.0043114423751831055,0.9679684042930603,0.010780262,0.16015625,0.2,0.0004092704424510632,-0.023045071924570948,-0.03616752102971077,0.0023323473760683555,-42.94171762466431,1280,-2.226204303030303,1223.0
41984,82,1717,24,-0.0004006624221801758,0.9666869640350342,0.017105674,0.2152099609375,0.2,0.0004092704424510632,-0.021931814611889422,-0.032045572996139526,0.003195283130480675,-42.871490716934204,1296,-2.231572911764706,1223.0
42496,83,1719,24,7.30752944946289e-05,0.9656712412834167,0.018881083,0.263916015625,0.2,0.0004092704424510632,-0.02509397844551131,0.07457015663385391,0.19233440328389406,-42.84638464450836,1312,-2.231572911764706,1223.0
43008,84,1721,24,-0.0008248090744018555,0.9654209613800049,0.017927818,0.22802734375,0.2,0.0004092704424510632,-0.028718268134980462,-0.03077876567840576,0.0012476227529987227,-42.82186770439148,1328,-2.2337872285714284,1223.0
43520,85,1722,25,0.0002187490463256836,0.9650100469589233,0.015099127,0.19921875,0.2,0.0004092704424510632,-0.019871436612447724,0.049382857978343964,0.17815521406009793,-42.810879707336426,1344,-2.2337872285714284,1223.0
44032,86,1723,25,0.0042961835861206055,0.9633206725120544,0.023783654,0.244140625,0.2,0.0004092704424510632,-0.02725988301972393,-0.039977334439754486,0.0014495778250420699,-42.77942419052124,1360,-2.2321582777777778,1223.0
44544,87,1725,25,0.00016123056411743164,0.9629929661750793,0.01790206,0.2210693359375,0.2,0.0004092704424510632,-0.023426232699421234,0.0456070601940155,0.17047118721529841,-42.73145568370819,1376,-2.2321582777777778,1223.0
45056,88,1726,26,-0.0010205507278442383,0.9635984897613525,0.020553766,0.2481689453125,0.2,0.0004092704424510632,-0.029101530846673995,-0.023312082514166832,0.002406027757388074,-42.7376708984375,1392,-2.2321582777777778,1223.0
45568,89,1728,26,-0.0008672475814819336,0.9656656384468079,0.023516014,0.228271484375,0.2,0.0004092704424510632,-0.025792220258153975,-0.04632977023720741,0.0025813413740252145,-42.7736793756485,1408,-2.2302160270270273,1223.0
46080,90,1729,26,0.00014293193817138672,0.9655724763870239,0.030963246,0.2601318359375,0.2,0.0004092704424510632,-0.025214721230440773,0.04585479572415352,0.17854890087619424,-42.81686770915985,1424,-2.2302160270270273,1223.0
46592,91,1730,26,-0.0019969940185546875,0.9654937982559204,0.022121292,0.234130859375,0.2,0.0004092704424510632,-0.02805986165185459,-0.03995933756232262,0.0014059075856494019,-42.80229449272156,1440,-2.2298386315789473,1223.0
47104,92,1731,27,0.00022858381271362305,0.9648453593254089,0.024693288,0.2335205078125,0.2,0.0004092704424510632,-0.024115723572322167,0.027233779430389404,0.16845005005598068,-42.79561936855316,1456,-2.2298386315789473,1223.0
47616,93,1732,27,-0.002936840057373047,0.9623562097549438,0.014464667,0.1759033203125,0.2,0.0004092704424510632,-0.020631366467569023,-0.02937886118888855,0.0022958840818319004,-42.744439005851746,1472,-2.2298386315789473,1223.0
48128,94,1734,27,-0.0008667707443237305,0.960723340511322,0.018380333,0.206787109375,0.2,0.0004092704424510632,-0.023992949369130656,-0.03927334025502205,0.0022669849058729596,-42.672183871269226,1488,-2.2265816153846156,1223.0
48640,95,1735,28,0.00011718273162841797,0.9598410725593567,0.02873157,0.3011474609375,0.2,0.0004092704424510632,-0.030237115352065302,0.05522923916578293,0.1793224075809121,-42.631664752960205,1504,-2.2265816153846156,1223.0
49152,96,1736,28,-0.0048743486404418945,0.9594650268554688,0.024255114,0.256591796875,0.2,0.0004092704424510632,-0.02742919506272301,-0.03703712671995163,0.0012674437875830336,-42.61081337928772,1520,-2.224173275,1223.0
49664,97,1737,28,0.00015228986740112305,0.959631621837616,0.019271713,0.23876953125,0.2,0.0004092704424510632,-0.023534075837233104,0.051901113241910934,0.1757184974849224,-42.606972455978394,1536,-2.224173275,1223.0
50176,98,1739,28,-0.0186309814453125,0.9613423347473145,0.01874734,0.2113037109375,0.2,0.0004092704424510632,-0.022083617499447428,-0.03155345842242241,0.0008364503628399689,-42.63377058506012,1552,-2.2188839268292684,1223.0
50688,99,1740,29,0.0003007650375366211,0.960332989692688,0.027066689,0.26123046875,0.2,0.0004092704424510632,-0.026468460768228397,0.055864352732896805,0.16065288428217173,-42.656670451164246,1568,-2.2188839268292684,1223.0
51200,100,1741,29,-0.014737725257873535,0.9608044624328613,0.016211133,0.236328125,0.2,0.0004092704424510632,-0.024299309807247482,-0.02626740373671055,0.001971797304577194,-42.632538199424744,1584,-2.2188839268292684,1223.0
51712,101,1742,29,-0.0007798671722412109,0.9635428786277771,0.018167116,0.244873046875,0.2,0.0004092704424510632,-0.025632112607127056,-0.033445876091718674,0.002444429435854545,-42.68348181247711,1600,-2.2170840714285713,1223.0
52224,102,1742,29,8.887052536010742e-05,0.9646856188774109,0.022146087,0.257568359375,0.2,0.0004092704424510632,-0.026438026659889147,0.0466618575155735,0.1711177108809352,-42.75776660442352,1616,-2.2170840714285713,1223.0
52736,103,1742,30,-0.001536250114440918,0.9665724635124207,0.02457299,0.2979736328125,0.2,0.0004092704424510632,-0.0327655732689891,-0.05419955402612686,0.0012809127492801053,-42.798526644706726,1632,-2.211357325581395,1223.0
53248,104,1742,30,0.00020885467529296875,0.9665114879608154,0.021235645,0.2484130859375,0.2,0.0004092704424510632,-0.026600613142363727,0.04222473129630089,0.1595225092023611,-42.84715795516968,1648,-2.211357325581395,1223.0
53760,105,1743,30,-0.002167820930480957,0.9665563702583313,0.021162082,0.2374267578125,0.2,0.0004092704424510632,-0.023249894569744356,-0.028347251936793327,0.0020293122543080244,-42.829628586769104,1664,-2.211357325581395,1223.0
54272,106,1744,31,-0.0002338886260986328,0.9668618440628052,0.016297787,0.234375,0.2,0.0004092704424510632,-0.02908273485081736,-0.03402525559067726,0.002957462056656368,-42.83555483818054,1680,-2.2100162045454543,1223.0
54784,107,1745,31,7.68899917602539e-05,0.9660469889640808,0.020015586,0.2486572265625,0.2,0.0004092704424510632,-0.01987731791450642,0.055809296667575836,0.16404167655855417,-42.82945466041565,1696,-2.2100162045454543,1223.0
55296,108,1746,31,-0.0004442930221557617,0.9652461409568787,0.02320315,0.2874755859375,0.2,0.0004092704424510632,-0.02782703335105907,-0.025619976222515106,0.0022352105697791558,-42.7972936630249,1712,-2.210057111111111,1223.0
55808,109,1747,31,5.155801773071289e-05,0.9655236601829529,0.020536005,0.2545166015625,0.2,0.0004092704424510632,-0.02589050942333415,0.027349524199962616,0.17699658125638962,-42.78961777687073,1728,-2.210057111111111,1223.0
56320,110,1748,32,-0.0011748075485229492,0.9645272493362427,0.0150449965,0.2042236328125,0.2,0.0004092704424510632,-0.02360691482317634,-0.032946500927209854,0.0012225321606820216,-42.78491282463074,1744,-2.2067566304347825,1223.0
56832,111,1749,32,0.00012320280075073242,0.9645252823829651,0.015804224,0.1851806640625,0.2,0.0004092704424510632,-0.018029952596407384,0.06375233083963394,0.16465528262779117,-42.75850033760071,1760,-2.2067566304347825,1223.0
57344,112,1750,32,-0.0008887052536010742,0.9650067687034607,0.016695768,0.242919921875,0.2,0.0004092704424510632,-0.025821474235272035,-0.03317248448729515,0.0023259416921064258,-42.76549553871155,1776,-2.2067566304347825,1223.0
57856,113,1751,33,-0.0004787445068359375,0.966493546962738,0.021445747,0.26708984375,0.2,0.0004092704424510632,-0.027519365365151316,-0.04369189590215683,0.0031996877551137004,-42.7909232378006,1792,-2.2063052978723405,1223.0
58368,114,1752,33,4.792213439941406e-05,0.9670928716659546,0.018759562,0.2476806640625,0.2,0.0004092704424510632,-0.026807911228388548,0.051630355417728424,0.18008245574310422,-42.82901978492737,1808,-2.2063052978723405,1223.0
58880,115,1753,33,-0.00022840499877929688,0.9669338464736938,0.02347658,0.2562255859375,0.2,0.0004092704424510632,-0.0267809055512771,-0.03255250304937363,0.0013574214426625986,-42.834917068481445,1824,-2.2038930833333334,1223.0
59392,116,1754,33,0.0001391768455505371,0.9657329320907593,0.017979696,0.23583984375,0.2,0.0004092704424510632,-0.01970783685101196,0.06026186794042587,0.16527069848962128,-42.8115451335907,1840,-2.2038930833333334,1223.0
59904,117,1755,34,-0.0005419254302978516,0.9662206768989563,0.018137064,0.2684326171875,0.2,0.0004092704424510632,-0.026687351637519896,-0.03230850398540497,0.0017623453641135711,-42.788846015930176,1856,-2.2038930833333334,1223.0
60416,118,1756,34,-0.0004248619079589844,0.9666516780853271,0.021185366,0.3084716796875,0.2,0.0004092704424510632,-0.03247129695955664,-0.041361648589372635,0.002372926472162362,-42.81451368331909,1872,-2.201146408163265,1223.0
60928,119,1757,34,2.4557113647460938e-05,0.9652016758918762,0.039703548,0.31103515625,0.2,0.0004092704424510632,-0.024988217250211164,0.020132994279265404,0.11996372137218714,-42.805362701416016,1888,-2.201146408163265,1223.0
61440,120,1758,34,-0.000453948974609375,0.9653935432434082,0.023215432,0.2764892578125,0.2,0.0004092704424510632,-0.024389015889028087,-0.041886795312166214,0.0026254147924191784,-42.7747848033905,1904,-2.20042942,1223.0
61952,121,1759,35,3.9696693420410156e-05,0.965282678604126,0.02110188,0.238037109375,0.2,0.0004092704424510632,-0.025605835166061297,0.05058808997273445,0.1880054147914052,-42.78938269615173,1920,-2.20042942,1223.0
62464,122,1759,35,-0.0011545419692993164,0.9632439017295837,0.021474246,0.24755859375,0.2,0.0004092704424510632,-0.025916613696608692,-0.039921458810567856,0.001585370431712363,-42.75447726249695,1936,-2.199629745098039,1223.0
62976,123,1760,35,7.432699203491211e-05,0.9634096026420593,0.017918015,0.2359619140625,0.2,0.0004092704424510632,-0.025485320613370277,0.06139039993286133,0.18113960698246956,-42.70814502239227,1952,-2.199629745098039,1223.0
63488,124,1761,36,-0.0009905099868774414,0.9636712670326233,0.01740584,0.246337890625,0.2,0.0004092704424510632,-0.02488605453982018,-0.048361942172050476,0.001781778355507413,-42.72327959537506,1968,-2.199629745098039,1223.0
