time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
20992,16,1251,41,640,0.1011188745032996,-44.25151717662811,1.0101821422576904,0.019699048,0.002045929431915283,0.2327880859375,0.008045878261327744,0.2,-0.02730512255220674,0.0004092704424510632,1257.0,-2.3654241874999995
21504,17,1249,42,656,0.003330484571051784,-44.28303146362305,1.0102074146270752,0.020363618,-0.2520599365234375,0.23486328125,-0.02906341478228569,0.2,-0.026868785673286766,0.0004092704424510632,1257.0,-2.373017647058823
22016,17,1248,43,672,0.07661387580446899,-44.244129061698914,1.0077338218688965,0.017359382,0.0036377310752868652,0.2294921875,-0.004397798329591751,0.2,-0.022029368934454396,0.0004092704424510632,1257.0,-2.373017647058823
22528,18,1248,44,688,0.004468328632356133,-44.15615940093994,1.0052120685577393,0.019283764,-0.5531508922576904,0.251708984375,-0.035345036536455154,0.2,-0.02996405518206302,0.0004092704424510632,1257.0,-2.373017647058823
23040,18,1247,45,704,0.0021401365593192168,-44.09377110004425,1.0034940242767334,0.022947919,-0.0015960931777954102,0.2301025390625,-0.02924354374408722,0.2,-0.026393751584691927,0.0004092704424510632,1257.0,-2.372889166666666
23552,18,1247,46,720,0.07827989500947297,-44.06527328491211,1.0038278102874756,0.014327284,0.0024996399879455566,0.2373046875,-0.004746243357658386,0.2,-0.028289161215070635,0.0004092704424510632,1257.0,-2.372889166666666
24064,19,1247,47,736,0.004598339430231135,-44.07309937477112,1.0033597946166992,0.014579343,-2.1027591228485107,0.2066650390625,-0.04495172202587128,0.2,-0.026878365722950548,0.0004092704424510632,1257.0,-2.3681939999999995
24576,19,1247,48,752,0.07186389819253236,-44.059075474739075,1.003629446029663,0.024926797,0.002425670623779297,0.241943359375,-0.0031493231654167175,0.2,-0.028639269527047873,0.0004092704424510632,1257.0,-2.3681939999999995
25088,20,1246,49,768,0.003261806235968834,-44.06827747821808,1.003534197807312,0.012798792,-0.2879558801651001,0.174560546875,-0.008412040770053864,0.2,-0.019855781371006742,0.0004092704424510632,1257.0,-2.3681939999999995
25600,20,1246,50,784,0.002118256608810043,-44.06552314758301,1.0039125680923462,0.01817521,0.005224347114562988,0.2086181640625,-0.03316490352153778,0.2,-0.02416861777601298,0.0004092704424510632,1257.0,-2.3714038499999996
26112,20,1246,51,800,0.08203130308538675,-44.057814717292786,1.0031336545944214,0.041397143,0.002572178840637207,0.2791748046875,-0.007313471287488937,0.2,-0.02876226929947734,0.0004092704424510632,1257.0,-2.3714038499999996
26624,21,1246,52,816,0.0030768765973334666,-44.046958327293396,1.003316879272461,0.013981979,-0.5891337394714355,0.20849609375,-0.024917611852288246,0.2,-0.023871930490713567,0.0004092704424510632,1257.0,-2.37064919047619
27136,21,1246,53,832,0.08021909499075264,-44.04368340969086,1.0026105642318726,0.02127783,0.003161191940307617,0.2291259765625,0.0009515471756458282,0.2,-0.02355539458221756,0.0004092704424510632,1257.0,-2.37064919047619
27648,22,1246,54,848,0.004154681875661481,-44.00403296947479,1.0012918710708618,0.016338013,-0.16305243968963623,0.1866455078125,-0.03259100764989853,0.2,-0.022570252243895084,0.0004092704424510632,1257.0,-2.37064919047619
28160,22,1245,55,864,0.001627152369110263,-43.97099232673645,1.0001639127731323,0.01850676,0.21859365701675415,0.245361328125,-0.0381423756480217,0.2,-0.02710052323527634,0.0004092704424510632,1257.0,-2.3734474999999997
28672,23,1245,56,880,0.025238615926355124,-43.93502497673035,0.999109148979187,0.034489036,0.06462597846984863,0.279296875,-0.024524113163352013,0.2,-0.02427838952280581,0.0004092704424510632,1257.0,-2.3734474999999997
29184,23,1245,57,896,0.00344961418886669,-43.959938645362854,1.00290048122406,0.013070372,-0.4963557720184326,0.1754150390625,-0.04525826498866081,0.2,-0.021502327697817236,0.0004092704424510632,1257.0,-2.378068826086956
29696,23,1245,58,912,0.09711447882000357,-44.07673621177673,1.0053551197052002,0.016421417,0.007791280746459961,0.1861572265625,0.004750475287437439,0.2,-0.02204589350731112,0.0004092704424510632,1257.0,-2.378068826086956
30208,24,1244,59,928,0.004401910384331131,-44.10075378417969,1.0046300888061523,0.0114783645,-2.767296552658081,0.1865234375,-0.03807975724339485,0.2,-0.01891825007623993,0.0004092704424510632,1257.0,-2.3733415416666666
30720,24,1244,60,944,0.09509427496232092,-44.07641577720642,1.004612684249878,0.017484557,0.005564868450164795,0.2586669921875,0.005265308544039726,0.2,-0.026066884776810184,0.0004092704424510632,1257.0,-2.3733415416666666
31232,25,1244,61,960,0.002656041076988913,-44.08457589149475,1.0052725076675415,0.026164081,-0.7055681943893433,0.3009033203125,-0.030269283801317215,0.2,-0.030757517291931435,0.0004092704424510632,1257.0,-2.3733415416666666
31744,25,1244,62,976,0.002971259698824724,-44.097734689712524,1.005039930343628,0.017186312,-0.7305871248245239,0.225341796875,-0.03992271050810814,0.2,-0.02348152152262628,0.0004092704424510632,1257.0,-2.36909048
32256,25,1244,63,992,0.09968472947366536,-44.062177538871765,1.0032646656036377,0.021704936,0.004479408264160156,0.2279052734375,-0.0039863064885139465,0.2,-0.025684806372737512,0.0004092704424510632,1257.0,-2.36909048
32768,26,1243,64,1008,0.004341299092629924,-44.019672870635986,1.002609372138977,0.01603963,-3.353302478790283,0.190673828125,-0.025262918323278427,0.2,-0.01794839565991424,0.0004092704424510632,1257.0,-2.3762076923076925
33280,26,1243,65,1024,0.1064310158835724,-44.03143298625946,1.0041152238845825,0.019033942,0.0038742423057556152,0.22216796875,-0.00013689696788787842,0.2,-0.020876402937574312,0.0004092704424510632,1257.0,-2.3762076923076925
33792,27,1243,66,1040,0.0041852428403217345,-44.06682300567627,1.0045373439788818,0.021065587,-0.8409444093704224,0.2412109375,-0.029115816578269005,0.2,-0.025347434246214107,0.0004092704424510632,1257.0,-2.3762076923076925
34304,27,1243,67,1056,0.002728015166212572,-44.08498728275299,1.0055369138717651,0.014130939,-0.6105209589004517,0.2044677734375,-0.020955681800842285,0.2,-0.023920838299090974,0.0004092704424510632,1257.0,-2.3793684444444443
34816,28,1243,68,1072,0.10138490668032318,-44.09412944316864,1.0049433708190918,0.020452864,0.020985901355743408,0.200927734375,-0.0006976667791604996,0.2,-0.023848346289014444,0.0004092704424510632,1257.0,-2.3793684444444443
35328,28,1243,69,1088,0.004636860183381941,-44.060070157051086,1.0039302110671997,0.013370606,-3.7469911575317383,0.138671875,-0.021362362429499626,0.2,-0.01613279448793037,0.0004092704424510632,1257.0,-2.378324607142857
35840,28,1243,70,1104,0.10212658043019474,-44.00454223155975,1.0012362003326416,0.020057557,0.014821827411651611,0.2247314453125,0.0023701824247837067,0.2,-0.023100000966223888,0.0004092704424510632,1257.0,-2.378324607142857
36352,29,1243,71,1120,0.007224377914099023,-43.94169068336487,1.0009491443634033,0.021540668,-0.11682796478271484,0.284423828125,-0.022025376558303833,0.2,-0.027875295578269288,0.0004092704424510632,1257.0,-2.378324607142857
