time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
37,90,1241,46080,-0.01670704485150054,0.9811275601387024,-43.31776404380798,0.10728982533328235,0.0004092704424510632,0.2,0.12255859375,0.1812901496887207,1424,-0.009124089032411575,0.0133285,-3.0499396666666665,1257.0
37,91,1240,46592,-0.018152285367250443,0.9811378121376038,-43.331618309020996,0.012829855477320962,0.0004092704424510632,0.2,0.183837890625,-4.974757671356201,1440,-0.026346810162067413,0.016400114,-3.050194648648649,1257.0
37,92,1241,47104,-0.02394915564218536,0.9809886813163757,-43.32592463493347,0.12253300251904875,0.0004092704424510632,0.2,0.181884765625,0.09765201807022095,1456,-0.026315389201045036,0.024229344,-3.050194648648649,1257.0
38,93,1241,47616,-0.02597507106838748,0.9800053834915161,-43.30705904960632,0.002751535241259262,0.0004092704424510632,0.2,0.275390625,-2.559624195098877,1472,-0.02900293655693531,0.023158232,-3.050194648648649,1257.0
38,94,1241,48128,-0.020790535520063713,0.9789597392082214,-43.27195227146149,0.002894684876082465,0.0004092704424510632,0.2,0.23046875,-0.020778894424438477,1488,-0.028528686612844467,0.016158033,-3.0481295789473686,1257.0
39,95,1240,48640,-0.029561178642325103,0.9789407253265381,-43.25203883647919,0.1648329133167863,0.0004092704424510632,0.2,0.3253173828125,0.02748161554336548,1504,-0.018615763634443283,0.028678548,-3.0481295789473686,1257.0
39,96,1240,49152,-0.02065578696783632,0.9789352416992188,-43.25617516040802,0.008227730504586361,0.0004092704424510632,0.2,0.2303466796875,-5.696958541870117,1520,-0.025679420679807663,0.023516888,-3.0480323589743588,1257.0
40,97,1240,49664,-0.024125434705638327,0.9784377813339233,-43.244242787361145,0.12572823034133762,0.0004092704424510632,0.2,0.167724609375,0.14126908779144287,1536,-0.010366246104240417,0.018494122,-3.0480323589743588,1257.0
40,98,1240,50176,-0.027035228747990914,0.9799363017082214,-43.255167961120605,0.0075935415079584345,0.0004092704424510632,0.2,0.282470703125,-0.3146820068359375,1552,-0.04344264045357704,0.020934962,-3.0480323589743588,1257.0
40,99,1240,50688,-0.024974135725642554,0.981163501739502,-43.310821175575256,0.003720888249517884,0.0004092704424510632,0.2,0.209716796875,-1.1426711082458496,1568,-0.024101177230477333,0.015569914,-3.048056725,1257.0
41,100,1240,51200,-0.014568776095984504,0.9805899858474731,-43.318642020225525,0.12635615491308272,0.0004092704424510632,0.2,0.0931396484375,0.209486186504364,1584,-0.00051150843501091,0.01774633,-3.048056725,1257.0
