time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
11,29,1263,14848,-0.024872776673873886,1.0011436939239502,-43.97410237789154,0.029465940227964893,0.0004092704424510632,0.2,0.31005859375,0.001549065113067627,448,-0.010256804525852203,0.04140102,-3.0995804545454546,1257.0
12,30,1262,15360,-0.023715210336376913,1.0015803575515747,-43.989511609077454,0.0054627998324576765,0.0004092704424510632,0.2,0.203125,-0.0022333860397338867,464,-0.03910626843571663,0.015525768,-3.0999564166666667,1257.0
12,31,1261,15872,-0.027153640752658248,1.0021179914474487,-43.99852216243744,0.20154317934066057,0.0004092704424510632,0.2,0.2894287109375,0.002343595027923584,480,0.04361188784241676,0.031170722,-3.0999564166666667,1257.0
12,32,1260,16384,-0.022236634424189106,1.0014054775238037,-44.00012528896332,0.007972209612489678,0.0004092704424510632,0.2,0.1776123046875,-0.1794337034225464,496,-0.031161241233348846,0.014199698,-3.114705076923077,1257.0
13,33,1259,16896,-0.023488692590035498,1.0010212659835815,-43.976455330848694,0.14091543736867607,0.0004092704424510632,0.2,0.1993408203125,0.019450008869171143,512,0.01902075856924057,0.015840039,-3.114705076923077,1257.0
13,34,1254,17408,-0.022729210526449606,1.0010380744934082,-43.96998488903046,0.006201720461831428,0.0004092704424510632,0.2,0.1944580078125,0.301511287689209,528,-0.035607174038887024,0.014638644,-3.114705076923077,1257.0
14,35,1253,17920,-0.026326268969569355,0.9989719986915588,-43.940033078193665,0.0074433823028812185,0.0004092704424510632,0.2,0.2115478515625,-0.6137648820877075,544,-0.03770068660378456,0.018095206,-3.093363714285714,1257.0
14,36,1253,18432,-0.02076308336108923,0.9994280338287354,-43.89963459968567,0.1490766864735633,0.0004092704424510632,0.2,0.2425537109375,0.01251375675201416,560,0.029870938509702682,0.025770925,-3.093363714285714,1257.0
15,37,1253,18944,-0.02622026577591896,0.9994960427284241,-43.91353189945221,0.009223154054780025,0.0004092704424510632,0.2,0.2109375,-2.991473436355591,576,-0.03323088586330414,0.0190197,-3.0989028666666667,1257.0
15,38,1253,19456,-0.02494215249316767,0.9984273314476013,-43.89955914020538,0.11827780352905393,0.0004092704424510632,0.2,0.2230224609375,0.022663116455078125,592,0.013054752722382545,0.020688297,-3.0989028666666667,1257.0
15,39,1253,19968,-0.025014274287968874,0.9960459470748901,-43.843809962272644,0.006217323549208231,0.0004092704424510632,0.2,0.2235107421875,-0.38994312286376953,608,-0.033947158604860306,0.019452894,-3.0989028666666667,1257.0
16,40,1252,20480,-0.03695361585414503,0.9962511658668518,-43.793593406677246,0.004337639613368083,0.0004092704424510632,0.2,0.302490234375,-0.5708757638931274,624,-0.04684261232614517,0.030429982,-3.0959953125,1257.0
16,41,1252,20992,-0.02618693454132881,0.9982784986495972,-43.83763515949249,0.09044457611162215,0.0004092704424510632,0.2,0.251220703125,0.054470062255859375,640,0.00015321001410484314,0.02074169,-3.0959953125,1257.0
17,42,1252,21504,-0.025849074736470357,1.000036597251892,-43.90193152427673,0.007801190193276852,0.0004092704424510632,0.2,0.1988525390625,-4.251884937286377,656,-0.04646190255880356,0.013266906,-3.091371176470588,1257.0
17,43,1252,22016,-0.02611839066958055,1.0003188848495483,-43.935261964797974,0.10274785896763206,0.0004092704424510632,0.2,0.2843017578125,0.021573305130004883,672,-0.0025138072669506073,0.033018056,-3.091371176470588,1257.0
17,44,1251,22528,-0.01968386365842889,0.9989058375358582,-43.91922104358673,0.008788441467913799,0.0004092704424510632,0.2,0.2198486328125,-0.09961962699890137,688,-0.03005131706595421,0.021761768,-3.091371176470588,1257.0
18,45,1251,23040,-0.02797139399626758,0.9981895685195923,-43.87448215484619,0.004158027782978024,0.0004092704424510632,0.2,0.2587890625,-1.1666796207427979,704,-0.04326514154672623,0.017504495,-3.0787071666666663,1257.0
18,46,1251,23552,-0.028167373297037557,0.9980513453483582,-43.859424471855164,0.0838699049782008,0.0004092704424510632,0.2,0.2757568359375,0.07143479585647583,720,-0.014154691249132156,0.028452154,-3.0787071666666663,1257.0
19,47,1251,24064,-0.021138923038961366,0.9988146424293518,-43.867597579956055,0.00522889392595971,0.0004092704424510632,0.2,0.1793212890625,-7.002851486206055,736,-0.030159827321767807,0.012406386,-3.0691351578947366,1257.0
19,48,1251,24576,-0.026027443876955658,0.998182475566864,-43.88127255439758,0.08838213759008795,0.0004092704424510632,0.2,0.2696533203125,0.04812520742416382,752,-0.0002724211663007736,0.02859085,-3.0691351578947366,1257.0
20,49,1251,25088,-0.029455172785674222,0.999077558517456,-43.87616276741028,0.0053666216699639335,0.0004092704424510632,0.2,0.239501953125,-2.126840114593506,768,-0.03676227852702141,0.021034276,-3.0691351578947366,1257.0
20,50,1251,25600,-0.023690463611274026,0.9983810186386108,-43.8898161649704,0.0019417351541051175,0.0004092704424510632,0.2,0.1907958984375,0.009020328521728516,784,-0.027928590774536133,0.013316844,-3.0591193999999997,1257.0
20,51,1251,26112,-0.02889582140778657,0.9967906475067139,-43.84584188461304,0.131294755381532,0.0004092704424510632,0.2,0.3057861328125,0.008854448795318604,800,0.005977058783173561,0.038773023,-3.0591193999999997,1257.0
21,52,1250,26624,-0.025634953373810276,0.99532550573349,-43.80070638656616,0.010213060901151039,0.0004092704424510632,0.2,0.2239990234375,-3.0472846031188965,816,-0.019380243495106697,0.015788933,-3.0535088571428566,1257.0
21,53,1250,27136,-0.02662871082429774,0.9944804310798645,-43.764705777168274,0.0872244278434664,0.0004092704424510632,0.2,0.222412109375,0.1425948143005371,832,-0.008143400773406029,0.022743337,-3.0535088571428566,1257.0
22,54,1250,27648,-0.024863373168045655,0.9947954416275024,-43.748276710510254,0.006521991468616761,0.0004092704424510632,0.2,0.2137451171875,-2.801759719848633,848,-0.0354033000767231,0.016834427,-3.0535088571428566,1257.0
22,55,1250,28160,-0.025625854657846503,0.9949111938476562,-43.75891613960266,0.0018868230345105985,0.0004092704424510632,0.2,0.1973876953125,0.23061519861221313,864,-0.034415874630212784,0.015116349,-3.061514454545454,1257.0
22,56,1250,28672,-0.023248679615790024,0.9954581260681152,-43.75497281551361,0.04178236093139276,0.0004092704424510632,0.2,0.29052734375,0.03937864303588867,880,-0.01890925131738186,0.043893166,-3.061514454545454,1257.0
23,57,1250,29184,-0.027667036629281938,0.9947683215141296,-43.76810073852539,0.007034649825072847,0.0004092704424510632,0.2,0.221923828125,-1.9060413837432861,896,-0.046236373484134674,0.01707092,-3.056071304347826,1257.0
23,58,1250,29696,-0.019323445158079267,0.9934334754943848,-43.72556948661804,0.10855613742023706,0.0004092704424510632,0.2,0.17333984375,0.03866630792617798,912,-0.007829412817955017,0.012315946,-3.056071304347826,1257.0
24,59,1250,30208,-0.02556527098931838,0.9915263652801514,-43.67793321609497,0.007539695463492535,0.0004092704424510632,0.2,0.2093505859375,-2.8770248889923096,928,-0.038637056946754456,0.017737713,-3.055004333333333,1257.0
24,60,1249,30720,-0.02064378331124317,0.9897935390472412,-43.61858654022217,0.08596735133323818,0.0004092704424510632,0.2,0.205810546875,0.13480466604232788,944,-0.004138382151722908,0.018768426,-3.055004333333333,1257.0
24,61,1249,31232,-0.031183786879410036,0.9909572005271912,-43.59212875366211,0.008237748421379365,0.0004092704424510632,0.2,0.2799072265625,-0.5721062421798706,960,-0.042329780757427216,0.025153276,-3.055004333333333,1257.0
25,62,1248,31744,-0.026183455483987927,0.9906803369522095,-43.63156855106354,0.005999797496770043,0.0004092704424510632,0.2,0.26025390625,-1.5459611415863037,976,-0.037576377391815186,0.018990641,-3.0484031199999997,1257.0
25,63,1247,32256,-0.019876149395713583,0.989512026309967,-43.59679591655731,0.09456116787623614,0.0004092704424510632,0.2,0.2177734375,0.0782504677772522,992,-0.00799068808555603,0.01464254,-3.0484031199999997,1257.0
26,64,1247,32768,-0.022220914077479392,0.9879893660545349,-43.55662500858307,0.009570662994519807,0.0004092704424510632,0.2,0.1923828125,-4.645601272583008,1008,-0.029902352020144463,0.014043354,-3.0443070769230767,1257.0
26,65,1247,33280,-0.022577631476451643,0.988028883934021,-43.52803301811218,0.08922417392022908,0.0004092704424510632,0.2,0.236083984375,0.04681193828582764,1024,-0.02279767394065857,0.02291904,-3.0443070769230767,1257.0
27,66,1247,33792,-0.01968499441863969,0.9878267049789429,-43.529656767845154,0.007245703716762364,0.0004092704424510632,0.2,0.2109375,-1.9018921852111816,1040,-0.023160869255661964,0.015359097,-3.0443070769230767,1257.0
27,67,1246,34304,-0.02640103132580407,0.9894061088562012,-43.53621447086334,0.003461806096311193,0.0004092704424510632,0.2,0.26806640625,-0.08569800853729248,1056,-0.03279169276356697,0.02181232,-3.036908,1257.0
27,68,1246,34816,-0.02511720960319508,0.9897740483283997,-43.57750177383423,0.09592557093128562,0.0004092704424510632,0.2,0.218994140625,0.09039133787155151,1072,-0.019070839509367943,0.021354698,-3.036908,1257.0
28,69,1246,35328,-0.021856678620679304,0.9886892437934875,-43.56349420547485,0.006047616741852835,0.0004092704424510632,0.2,0.201171875,-3.755725860595703,1088,-0.025083893910050392,0.014252782,-3.038982285714286,1257.0
28,70,1246,35840,-0.02767494710860774,0.9890490174293518,-43.54451274871826,0.11708972603082657,0.0004092704424510632,0.2,0.281982421875,0.041063129901885986,1104,-0.014105914160609245,0.023773357,-3.038982285714286,1257.0
29,71,1246,36352,-0.027901661407668144,0.988970935344696,-43.555516719818115,0.006888860007165931,0.0004092704424510632,0.2,0.26025390625,-0.529374361038208,1120,-0.0341574102640152,0.019048935,-3.038982285714286,1257.0
29,72,1246,36864,-0.02608540785149671,0.9884227514266968,-43.5409277677536,0.0033300467330263928,0.0004092704424510632,0.2,0.269775390625,-0.7362184524536133,1136,-0.037793174386024475,0.019796375,-3.042113379310345,1257.0
29,73,1246,37376,-0.019723823614185676,0.9872638583183289,-43.511862993240356,0.10077014286071062,0.0004092704424510632,0.2,0.1611328125,0.12528735399246216,1152,0.004867691546678543,0.018759083,-3.042113379310345,1257.0
30,74,1246,37888,-0.02596699001151137,0.9857932329177856,-43.46956729888916,0.006437758689571638,0.0004092704424510632,0.2,0.2513427734375,-4.359799385070801,1168,-0.0467122383415699,0.015765129,-3.0287811666666666,1257.0
30,75,1246,38400,-0.019346286833751947,0.9847050905227661,-43.42773103713989,0.10828986554406583,0.0004092704424510632,0.2,0.162841796875,0.15346473455429077,1184,-0.010036911815404892,0.017416896,-3.0287811666666666,1257.0
31,76,1246,38912,-0.03284483912284486,0.9843164086341858,-43.40640068054199,0.010493209076230414,0.0004092704424510632,0.2,0.3157958984375,-0.6284708976745605,1200,-0.04558229446411133,0.02617464,-3.0287811666666666,1257.0
31,77,1246,39424,-0.02407216894789599,0.9850791692733765,-43.41146636009216,0.015515352133661509,0.0004092704424510632,0.2,0.2239990234375,0.3851061463356018,1216,-0.03187517449259758,0.016393147,-3.020820161290322,1257.0
32,78,1246,39936,-0.024603683239547536,0.9845575094223022,-43.42883920669556,0.06740332627668977,0.0004092704424510632,0.2,0.229248046875,0.690239667892456,1232,-0.0016854498535394669,0.025003694,-3.020820161290322,1257.0
32,79,1246,40448,-0.022809977439465,0.9837862849235535,-43.404282331466675,0.015023288055090234,0.0004092704424510632,0.2,0.2088623046875,-3.9593734741210938,1248,-0.03504151850938797,0.017004019,-3.02467046875,1257.0
32,80,1246,40960,-0.01538933246047236,0.9832940697669983,-43.37939512729645,0.09687003481667489,0.0004092704424510632,0.2,0.13427734375,0.17653679847717285,1264,0.0015966910868883133,0.017278071,-3.02467046875,1257.0
33,81,1246,41472,-0.023576441657496616,0.9814780354499817,-43.34651815891266,0.008736118907108903,0.0004092704424510632,0.2,0.2088623046875,-1.9406769275665283,1280,-0.029293004423379898,0.018966133,-3.02467046875,1257.0
33,82,1246,41984,-0.025001171830808744,0.9806793332099915,-43.30273234844208,0.010718403791543096,0.0004092704424510632,0.2,0.2440185546875,0.5203869342803955,1296,-0.030237272381782532,0.015942203,-3.0206889090909095,1257.0
34,83,1246,42496,-0.023124906248995103,0.9807693958282471,-43.28832983970642,0.027408267371356487,0.0004092704424510632,0.2,0.2913818359375,0.4478192925453186,1312,-0.02358298934996128,0.042652905,-3.0206889090909095,1257.0
34,84,1246,43008,-0.02856250075274147,0.9817687273025513,-43.30543756484985,0.007129412428184878,0.0004092704424510632,0.2,0.27294921875,-3.341269016265869,1328,-0.02881506457924843,0.022952802,-3.0218273529411768,1257.0
34,85,1246,43520,-0.022860801211209036,0.982661783695221,-43.33768820762634,0.1199168156599626,0.0004092704424510632,0.2,0.2183837890625,0.10467654466629028,1344,-0.010094664990901947,0.01651151,-3.0218273529411768,1257.0
35,86,1246,44032,-0.021176597918383777,0.9838894009590149,-43.36574709415436,0.0074539050401654094,0.0004092704424510632,0.2,0.200439453125,-1.1940827369689941,1360,-0.027855712920427322,0.018561184,-3.0225425714285716,1257.0
35,87,1246,44544,-0.015549770658253692,0.9839651584625244,-43.38913190364838,0.13980629621073604,0.0004092704424510632,0.2,0.1715087890625,0.0719195008277893,1376,0.028075994923710823,0.015705604,-3.0225425714285716,1257.0
36,88,1245,45056,-0.02720807321020402,0.9845746755599976,-43.391650915145874,0.013363656238652766,0.0004092704424510632,0.2,0.3232421875,-0.3672640323638916,1392,-0.035257305949926376,0.024261562,-3.0225425714285716,1257.0
36,89,1245,45568,-0.023330272146267816,0.9832174181938171,-43.385704040527344,0.006253208804992028,0.0004092704424510632,0.2,0.24169921875,-0.7981255054473877,1408,-0.03967784717679024,0.015706375,-3.021866944444445,1257.0
36,90,1245,46080,-0.011090754764154553,0.9824036955833435,-43.340704917907715,0.1422686162404716,0.0004092704424510632,0.2,0.085205078125,0.15698599815368652,1424,0.005354393273591995,0.009574906,-3.021866944444445,1257.0
37,91,1245,46592,-0.021464629884576425,0.9833038449287415,-43.33949255943298,0.00774095747328829,0.0004092704424510632,0.2,0.2301025390625,-4.106489181518555,1440,-0.023811521008610725,0.015302592,-3.0201839189189195,1257.0
37,92,1245,47104,-0.028579321777215227,0.9829605221748352,-43.3565731048584,0.17830134357791394,0.0004092704424510632,0.2,0.2882080078125,0.03933984041213989,1456,-0.008713062852621078,0.03195291,-3.0201839189189195,1257.0
38,93,1245,47616,-0.02126905179466121,0.9831641316413879,-43.34840285778046,0.017124498001066968,0.0004092704424510632,0.2,0.224609375,-1.2730908393859863,1472,-0.011260168626904488,0.02143605,-3.0201839189189195,1257.0
38,94,1245,48128,-0.03451391993439756,0.9837140440940857,-43.36433410644531,0.0025982946499425452,0.0004092704424510632,0.2,0.304931640625,-0.2945200204849243,1488,-0.042009685188531876,0.021349177,-3.010615842105264,1257.0
39,95,1245,48640,-0.022973936822381802,0.9833313822746277,-43.365885496139526,0.13706379348877817,0.0004092704424510632,0.2,0.202880859375,0.2039729356765747,1504,-0.011348014697432518,0.018178273,-3.010615842105264,1257.0
39,96,1245,49152,-0.026585544081171975,0.9834087491035461,-43.353391885757446,0.008306600851938128,0.0004092704424510632,0.2,0.2408447265625,-6.922568321228027,1520,-0.026700738817453384,0.021937288,-3.0084095128205135,1257.0
39,97,1245,49664,-0.01832577961613424,0.9829859733581543,-43.34848618507385,0.178987504565157,0.0004092704424510632,0.2,0.2110595703125,0.05825322866439819,1536,0.003833731636404991,0.016872317,-3.0084095128205135,1257.0
40,98,1245,50176,-0.029105522844474763,0.9820200800895691,-43.33056831359863,0.012130454299040139,0.0004092704424510632,0.2,0.312255859375,-0.49598705768585205,1552,-0.023606352508068085,0.021900836,-3.0084095128205135,1257.0
40,99,1245,50688,-0.0234788582456531,0.9810376763343811,-43.29405152797699,0.003180936779244803,0.0004092704424510632,0.2,0.233642578125,-0.10562300682067871,1568,-0.03916780650615692,0.018507695,-3.00297395,1257.0
41,100,1245,51200,-0.013885535940062255,0.9813796281814575,-43.28513181209564,0.15008572593796998,0.0004092704424510632,0.2,0.13427734375,0.14311516284942627,1584,0.005996523424983025,0.012306873,-3.00297395,1257.0
41,101,1245,51712,-0.024701421498320997,0.9803920388221741,-43.27592480182648,0.018783310981234536,0.0004092704424510632,0.2,0.2091064453125,-3.609218120574951,1600,-0.02862267941236496,0.02100835,-3.0015503414634144,1257.0
41,102,1245,52224,-0.015596184821333736,0.9792259931564331,-43.236472725868225,0.14256903319619596,0.0004092704424510632,0.2,0.1031494140625,0.26581698656082153,1616,-0.0005474518984556198,0.015184378,-3.0015503414634144,1257.0
42,103,1245,52736,-0.0284025060973363,0.9779195189476013,-43.1974892616272,0.012293280160520226,0.0004092704424510632,0.2,0.271484375,-0.6835658550262451,1632,-0.037519581615924835,0.020957526,-3.0015503414634144,1257.0
42,104,1244,53248,-0.024877465490135364,0.9773174524307251,-43.16030025482178,0.0020386972828418948,0.0004092704424510632,0.2,0.2467041015625,0.23688411712646484,1648,-0.02518981136381626,0.01904985,-2.9979121428571425,1257.0
43,105,1244,53760,-0.014328595192637295,0.9765961170196533,-43.14347779750824,0.104998042806983,0.0004092704424510632,0.2,0.1162109375,0.34773534536361694,1664,-0.009321259334683418,0.015183996,-2.9979121428571425,1257.0
43,106,1245,54272,-0.025030805365531705,0.9772306680679321,-43.12284255027771,0.009206038565025665,0.0004092704424510632,0.2,0.2445068359375,-5.402045726776123,1680,-0.040648844093084335,0.018924167,-2.995760325581395,1257.0
43,107,1245,54784,-0.02210781450412469,0.977766752243042,-43.151230692863464,0.11654769710730761,0.0004092704424510632,0.2,0.1634521484375,0.24670332670211792,1696,-0.006136272102594376,0.020098882,-2.995760325581395,1257.0
44,108,1245,55296,-0.02580687601584941,0.977809727191925,-43.153913497924805,0.0133006255782675,0.0004092704424510632,0.2,0.2474365234375,-1.6332993507385254,1712,-0.03236391767859459,0.018828802,-2.995760325581395,1257.0
44,109,1245,55808,-0.020573153044097126,0.977607250213623,-43.154746294021606,0.058065980672836304,0.0004092704424510632,0.2,0.158935546875,0.5464426279067993,1728,0.003288762643933296,0.01713116,-2.9906919999999997,1257.0
45,110,1245,56320,-0.022940329276025295,0.9763090014457703,-43.13225591182709,0.027826482662931085,0.0004092704424510632,0.2,0.2823486328125,0.8772069811820984,1744,-0.024958766996860504,0.024907496,-2.9906919999999997,1257.0
45,111,1245,56832,-0.026892896683420986,0.9758918881416321,-43.09944486618042,0.010507665312616155,0.0004092704424510632,0.2,0.2667236328125,-3.920827865600586,1760,-0.028963536024093628,0.02374245,-2.9832082444444437,1257.0
46,112,1245,57344,-0.018787500681355596,0.9756597280502319,-43.096866726875305,0.1242720887530595,0.0004092704424510632,0.2,0.129150390625,0.2783225178718567,1776,-0.003661399707198143,0.021434035,-2.9832082444444437,1257.0
46,113,1245,57856,-0.030031804810278118,0.9759772419929504,-43.09593367576599,0.011633300775429234,0.0004092704424510632,0.2,0.283447265625,-1.5128192901611328,1792,-0.03452526405453682,0.023332017,-2.986308217391304,1257.0
46,114,1244,58368,-0.016873053085873835,0.9760027527809143,-43.106125354766846,0.1646841539768502,0.0004092704424510632,0.2,0.140380859375,0.16609805822372437,1808,-0.007511815056204796,0.012333657,-2.986308217391304,1257.0
47,115,1244,58880,-0.02045713664847426,0.9766297936439514,-43.114930629730225,0.007937320420751348,0.0004092704424510632,0.2,0.2315673828125,-0.2705843448638916,1824,-0.022826990112662315,0.01859974,-2.986308217391304,1257.0
47,116,1244,59392,-0.025044126334250905,0.9766584038734436,-43.12997269630432,0.0051465880023897626,0.0004092704424510632,0.2,0.23974609375,-0.04240000247955322,1840,-0.038361337035894394,0.015097493,-2.9823066170212766,1257.0
48,117,1244,59904,-0.01957085373578593,0.9766825437545776,-43.13450610637665,0.1741613371996209,0.0004092704424510632,0.2,0.127197265625,0.14338833093643188,1856,-0.007323462516069412,0.018287452,-2.9823066170212766,1257.0
48,118,1244,60416,-0.024730401040869765,0.9769348502159119,-43.1305216550827,0.0126211420429172,0.0004092704424510632,0.2,0.2440185546875,-8.306779861450195,1872,-0.027632594108581543,0.021394644,-2.977255541666666,1257.0
48,119,1244,60928,-0.020620950730517507,0.9768902063369751,-43.12917721271515,0.16152520570904016,0.0004092704424510632,0.2,0.130615234375,0.14642906188964844,1888,-0.009610321372747421,0.016483357,-2.977255541666666,1257.0
49,120,1244,61440,-0.027948281407589093,0.9769320487976074,-43.125691056251526,0.003148533487546956,0.0004092704424510632,0.2,0.3140869140625,-3.1009726524353027,1904,-0.040655676275491714,0.030968867,-2.977255541666666,1257.0
49,121,1244,61952,-0.030195047467714176,0.975750207901001,-43.10710299015045,0.0039578271098434925,0.0004092704424510632,0.2,0.2542724609375,-0.05202078819274902,1920,-0.0354880765080452,0.01869895,-2.977601346938775,1257.0
50,122,1244,62464,-0.02084277533867862,0.9748333096504211,-43.06949841976166,0.21229093533474952,0.0004092704424510632,0.2,0.148193359375,0.07104414701461792,1936,-0.016483034938573837,0.01765778,-2.977601346938775,1257.0
50,123,1244,62976,-0.02076603952446021,0.9750648736953735,-43.05284607410431,0.023186282807728276,0.0004092704424510632,0.2,0.194580078125,-7.714532852172852,1952,-0.028158370405435562,0.014875764,-2.9783662799999995,1257.0
51,124,1244,63488,-0.02149916361668147,0.9754511713981628,-43.07590043544769,0.16326112032402307,0.0004092704424510632,0.2,0.1529541015625,0.16506493091583252,1968,-0.004225980490446091,0.018853124,-2.9783662799999995,1257.0
51,125,1244,64000,-0.02664069966704119,0.9767512083053589,-43.09640717506409,0.0070589609240414575,0.0004092704424510632,0.2,0.2542724609375,-2.7442448139190674,1984,-0.029201321303844452,0.019091727,-2.9783662799999995,1257.0
