time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
0,1,3854,512,,,,,,,,,,,,,
0,2,1801,1024,-0.04036196781817125,0.9992331266403198,-43.979111433029175,0.1816635987488553,0.0004092704424510632,0.2,0.30810546875,-0.05184447765350342,16,-0.04100107401609421,0.021093488,,
0,3,1545,1536,-0.024329534920980223,0.999525785446167,-43.96467387676239,0.006314229947747663,0.0004092704424510632,0.2,0.2325439453125,-0.00972592830657959,32,-0.02871859446167946,0.014839798,-3.036537,1257.0
1,4,1431,2048,-0.027960591251030564,0.9997854828834534,-43.97498285770416,0.018762283289106563,0.0004092704424510632,0.2,0.27001953125,8.195638656616211e-05,48,-0.021208079531788826,0.018379554,-3.036537,1257.0
1,5,1379,2560,-0.030254008175688796,0.9999961256980896,-43.9800306558609,0.005271816124150064,0.0004092704424510632,0.2,0.283935546875,-0.002843618392944336,64,-0.04322340339422226,0.019287588,-3.0901315,1257.0
2,6,1345,3072,-0.029501335506211035,0.9999186396598816,-43.981443643569946,0.0031233742120093666,0.0004092704424510632,0.2,0.245361328125,0.0022847652435302734,80,-0.0430782288312912,0.015135934,-3.0901315,1257.0
2,7,1322,3584,-0.023317536411923356,1.0007363557815552,-43.98866355419159,0.0030155986423778813,0.0004092704424510632,0.2,0.249267578125,0.005655825138092041,96,-0.024218225851655006,0.014256913,-3.0901315,1257.0
3,8,1305,4096,-0.026994382875273004,1.0017962455749512,-44.01947784423828,0.004373150441097096,0.0004092704424510632,0.2,0.284423828125,0.0010717511177062988,112,-0.027961743995547295,0.01653599,-3.0948659999999997,1257.0
3,9,1291,4608,-0.026318478339817375,1.003452181816101,-44.05832076072693,0.011625068611465394,0.0004092704424510632,0.2,0.336669921875,-0.0005719661712646484,128,-0.03324944153428078,0.026266865,-3.0948659999999997,1257.0
3,10,1280,5120,-0.0304507328546606,1.0037262439727783,-44.0946888923645,0.004183110635494813,0.0004092704424510632,0.2,0.2845458984375,-0.0023621320724487305,144,-0.028343278914690018,0.017432902,-3.0803262499999997,1257.0
4,11,1274,5632,-0.029151376016670838,1.0034979581832886,-44.08607840538025,0.014749991882126778,0.0004092704424510632,0.2,0.278076171875,-0.0004197359085083008,160,-0.034832507371902466,0.01771982,-3.0803262499999997,1257.0
4,12,1268,6144,-0.026114976484677754,1.0034762620925903,-44.083009243011475,0.002863217785488814,0.0004092704424510632,0.2,0.23095703125,0.004848122596740723,176,-0.044976767152547836,0.016106982,-3.0803262499999997,1257.0
5,13,1262,6656,-0.025494287394394632,1.0051043033599854,-44.10572326183319,0.0032190827259910293,0.0004092704424510632,0.2,0.2469482421875,0.001094222068786621,192,-0.03409251198172569,0.012950129,-3.0919866,1257.0
5,14,1257,7168,-0.02773486025398597,1.006196141242981,-44.15676653385162,0.02536483993753791,0.0004092704424510632,0.2,0.3194580078125,-0.0011546611785888672,208,-0.03244127705693245,0.023973595,-3.0919866,1257.0
6,15,1251,7680,-0.02577764402667526,1.0075511932373047,-44.18668174743652,0.005334054934792221,0.0004092704424510632,0.2,0.2598876953125,-0.0018966197967529297,224,-0.030840303748846054,0.018445175,-3.0548895,1257.0
6,16,1248,8192,-0.028687411191640422,1.0088677406311035,-44.23010873794556,0.03576569905271754,0.0004092704424510632,0.2,0.3260498046875,8.249282836914062e-05,240,-0.028491294011473656,0.027676547,-3.0548895,1257.0
6,17,1244,8704,-0.024040525662712753,1.0085439682006836,-44.25090503692627,0.0038850795936014038,0.0004092704424510632,0.2,0.26318359375,-0.0011103153228759766,256,-0.02775614522397518,0.015877666,-3.0548895,1257.0
7,18,1240,9216,-0.02215639479982201,1.009294867515564,-44.24612891674042,0.003061561976210214,0.0004092704424510632,0.2,0.2210693359375,-0.0009483098983764648,272,-0.031855396926403046,0.0154234525,-3.056513,1257.0
