time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
13,34,1246,17408,-0.021893662560614757,0.991325855255127,-43.68412709236145,0.004172988778009312,0.0004092704424510632,0.2,0.2581787109375,-0.5772844552993774,528,-0.027304109185934067,0.016859088,-3.0601869230769227,1257.0
14,35,1245,17920,-0.026531941955909133,0.9898704290390015,-43.67676115036011,0.004683848790591583,0.0004092704424510632,0.2,0.2513427734375,0.0027704834938049316,544,-0.03420564904808998,0.017364413,-3.058655714285714,1257.0
14,36,1244,18432,-0.021485977369593456,0.988288164138794,-43.62360394001007,0.11306887306272984,0.0004092704424510632,0.2,0.2239990234375,0.006295144557952881,560,0.012565623968839645,0.016974904,-3.058655714285714,1257.0
15,37,1244,18944,-0.02132385625009192,0.9889312386512756,-43.6000372171402,0.004222745650622528,0.0004092704424510632,0.2,0.2091064453125,-1.2038764953613281,576,-0.03608901426196098,0.015426859,-3.0585636,1257.0
15,38,1243,19456,-0.02008820519404253,0.9888321161270142,-43.61935198307037,0.13255313388071954,0.0004092704424510632,0.2,0.2244873046875,0.00490957498550415,592,0.02626607194542885,0.017684158,-3.0585636,1257.0
16,39,1242,19968,-0.020098974477150477,0.9875677227973938,-43.599369764328,0.0062079846757114865,0.0004092704424510632,0.2,0.18798828125,-1.1652028560638428,608,-0.026259073987603188,0.015027009,-3.0585636,1257.0
16,40,1242,20480,-0.021585732174571604,0.9854902625083923,-43.54451143741608,0.0030715492212038953,0.0004092704424510632,0.2,0.21435546875,-0.004289746284484863,624,-0.030360369011759758,0.016517391,-3.0535915625000003,1257.0
16,41,1241,20992,-0.025143531791400164,0.9852309823036194,-43.50656867027283,0.113133150851354,0.0004092704424510632,0.2,0.2542724609375,0.02604508399963379,640,0.001763470470905304,0.02296051,-3.0535915625000003,1257.0
17,42,1240,21504,-0.023415826115524396,0.9831334352493286,-43.47790050506592,0.005190787451283541,0.0004092704424510632,0.2,0.2135009765625,-3.128293514251709,656,-0.03974694013595581,0.015175436,-3.0533208823529416,1257.0
17,43,1240,22016,-0.0283144514542073,0.9821902513504028,-43.41974329948425,0.12946634157560766,0.0004092704424510632,0.2,0.3033447265625,0.007604777812957764,672,-0.009520180523395538,0.025940731,-3.0533208823529416,1257.0
18,44,1239,22528,-0.024439699584036134,0.9821907877922058,-43.40806555747986,0.01598143100272864,0.0004092704424510632,0.2,0.22412109375,-0.30092763900756836,688,-0.026555566117167473,0.016552394,-3.0533208823529416,1257.0
18,45,1238,23040,-0.028725532902171835,0.9809367656707764,-43.39663827419281,0.002864135407435242,0.0004092704424510632,0.2,0.2313232421875,-0.14906799793243408,704,-0.030723074451088905,0.017478086,-3.045579722222223,1257.0
19,46,1238,23552,-0.0283411185228033,0.9817215800285339,-43.375046253204346,0.11062673549167812,0.0004092704424510632,0.2,0.2264404296875,0.05509430170059204,720,-0.0053778402507305145,0.024952404,-3.045579722222223,1257.0
19,47,1237,24064,-0.016460275284771342,0.9812747836112976,-43.400498151779175,0.007799938335665502,0.0004092704424510632,0.2,0.1195068359375,-3.9314699172973633,736,-0.025798609480261803,0.010137694,-3.042438421052632,1257.0
19,48,1237,24576,-0.01957158224831801,0.9800692200660706,-43.36003112792969,0.16773555800318718,0.0004092704424510632,0.2,0.234619140625,0.01149672269821167,752,0.04198334366083145,0.019958612,-3.042438421052632,1257.0
20,49,1236,25088,-0.026669403072446585,0.979495644569397,-43.33571398258209,0.004162301836913684,0.0004092704424510632,0.2,0.250244140625,-4.2965569496154785,768,-0.026721684262156487,0.019949723,-3.042438421052632,1257.0
20,50,1236,25600,-0.03430441609816626,0.9783946871757507,-43.31009590625763,0.002115618401148822,0.0004092704424510632,0.2,0.266357421875,0.03677433729171753,784,-0.04157622531056404,0.024152206,-3.040127450000001,1257.0
21,51,1235,26112,-0.028853480413090438,0.9775974750518799,-43.27560496330261,0.13263093505520374,0.0004092704424510632,0.2,0.286865234375,0.01918017864227295,800,-0.01898367330431938,0.027275402,-3.040127450000001,1257.0
21,52,1235,26624,-0.030414079679758288,0.9770126938819885,-43.258275747299194,0.005786898072983604,0.0004092704424510632,0.2,0.240966796875,-3.603675365447998,816,-0.04136813431978226,0.023781605,-3.035449095238096,1257.0
21,53,1235,27136,-0.026919853611616418,0.9752099514007568,-43.22094810009003,0.14988770009949803,0.0004092704424510632,0.2,0.2874755859375,0.04417133331298828,832,0.007127553224563599,0.021201538,-3.035449095238096,1257.0
22,54,1235,27648,-0.027253868800471537,0.9746963977813721,-43.17798316478729,0.01179603706987109,0.0004092704424510632,0.2,0.2489013671875,-2.4061222076416016,848,-0.039246995002031326,0.016565118,-3.035449095238096,1257.0
22,55,1235,28160,-0.02540920561295934,0.9750222563743591,-43.17940318584442,0.0025297447500634007,0.0004092704424510632,0.2,0.2264404296875,0.2795702815055847,864,-0.031293611973524094,0.015021413,-3.036559000000001,1257.0
23,56,1234,28672,-0.02702196528116474,0.9763373136520386,-43.19812202453613,0.04507848049979657,0.0004092704424510632,0.2,0.3577880859375,0.12358647584915161,880,-0.02146989107131958,0.05246491,-3.036559000000001,1257.0
23,57,1234,29184,-0.02341924423672026,0.9763264656066895,-43.229575634002686,0.006213456290424801,0.0004092704424510632,0.2,0.2138671875,-0.967180609703064,896,-0.024924971163272858,0.014027212,-3.0434940869565223,1257.0
24,58,1234,29696,-0.02204578131204471,0.97495436668396,-43.203065395355225,0.1507304715923965,0.0004092704424510632,0.2,0.1925048828125,0.026920199394226074,912,0.02154330164194107,0.016090672,-3.0434940869565223,1257.0
24,59,1234,30208,-0.032338908640667796,0.9744816422462463,-43.16705524921417,0.006996011936280411,0.0004092704424510632,0.2,0.2791748046875,-2.791764736175537,928,-0.04219386354088783,0.026542384,-3.0423186666666666,1257.0
24,60,1234,30720,-0.022674866660963744,0.9738330245018005,-43.15527844429016,0.14100182033143938,0.0004092704424510632,0.2,0.1800537109375,0.11163711547851562,944,0.006116878241300583,0.01982428,-3.0423186666666666,1257.0
25,61,1234,31232,-0.02987050353840459,0.9745253920555115,-43.14713954925537,0.012207176041556522,0.0004092704424510632,0.2,0.3017578125,-0.4650076627731323,960,-0.035998351871967316,0.030664321,-3.0423186666666666,1257.0
25,62,1234,31744,-0.029155354233807884,0.9748672246932983,-43.17236649990082,0.00729877085541375,0.0004092704424510632,0.2,0.2977294921875,-1.113762617111206,976,-0.03871023282408714,0.021476012,-3.04503136,1257.0
26,63,1233,32256,-0.02694835544389207,0.9748308658599854,-43.178014039993286,0.12354010855779052,0.0004092704424510632,0.2,0.20166015625,0.10046517848968506,992,-0.007725238800048828,0.026077893,-3.04503136,1257.0
26,64,1232,32768,-0.021856482679140754,0.9744992256164551,-43.16868829727173,0.007189269126683939,0.0004092704424510632,0.2,0.1953125,-5.262689113616943,1008,-0.030648350715637207,0.0129096955,-3.037312346153846,1257.0
27,65,1232,33280,-0.02947823679278372,0.9754946827888489,-43.170982122421265,0.10922560095787048,0.0004092704424510632,0.2,0.2381591796875,0.06480050086975098,1024,-0.01802348904311657,0.023093466,-3.037312346153846,1257.0
27,66,1231,33792,-0.026789440773427486,0.976307213306427,-43.2067586183548,0.003758236805879278,0.0004092704424510632,0.2,0.2584228515625,-3.083439350128174,1040,-0.036587100476026535,0.01809976,-3.037312346153846,1257.0
27,67,1231,34304,-0.028548475878778845,0.9776403307914734,-43.24191749095917,0.0032003581582102925,0.0004092704424510632,0.2,0.2850341796875,-0.16004276275634766,1056,-0.03859207406640053,0.022297442,-3.0342017407407407,1257.0
28,68,1231,34816,-0.017687883795588277,0.9771823883056641,-43.257954359054565,0.11986985593102872,0.0004092704424510632,0.2,0.16552734375,0.10618042945861816,1072,-0.004512852057814598,0.017688882,-3.0342017407407407,1257.0
28,69,1230,35328,-0.023554650077130646,0.9778957962989807,-43.2530038356781,0.005766513389971806,0.0004092704424510632,0.2,0.2095947265625,-7.21506404876709,1088,-0.028981687501072884,0.01692108,-3.032427607142857,1257.0
29,70,1230,35840,-0.02462116760580102,0.9790761470794678,-43.289063811302185,0.13256535539403558,0.0004092704424510632,0.2,0.18408203125,0.09110379219055176,1104,-0.006419584155082703,0.02151917,-3.032427607142857,1257.0
29,71,1230,36352,-0.02743898966582492,0.9775589108467102,-43.29045259952545,0.005132125035743229,0.0004092704424510632,0.2,0.2650146484375,-0.6673396825790405,1120,-0.03194894641637802,0.02102556,-3.032427607142857,1257.0
29,72,1229,36864,-0.023737825351417996,0.9777594804763794,-43.25235724449158,0.003059254537220113,0.0004092704424510632,0.2,0.2342529296875,-0.18932652473449707,1136,-0.03032105602324009,0.016820218,-3.031732793103448,1257.0
30,73,1229,37376,-0.022594409609155264,0.977445125579834,-43.26420712471008,0.11245258443523198,0.0004092704424510632,0.2,0.17578125,0.1659640073776245,1152,0.0040430910885334015,0.018623108,-3.031732793103448,1257.0
30,74,1229,37888,-0.019022031636268366,0.9778875112533569,-43.25461447238922,0.008078856975771487,0.0004092704424510632,0.2,0.1710205078125,-3.7541284561157227,1168,-0.030116122215986252,0.013480262,-3.0312003,1257.0
31,75,1229,38400,-0.02058852167101577,0.9775206446647644,-43.26598858833313,0.13753573747817427,0.0004092704424510632,0.2,0.159912109375,0.1634628176689148,1184,0.008012276142835617,0.021249384,-3.0312003,1257.0
31,76,1228,38912,-0.023682448983890936,0.9785608649253845,-43.25939059257507,0.008519481765688397,0.0004092704424510632,0.2,0.235595703125,-0.7038002014160156,1200,-0.02462770789861679,0.02253528,-3.0312003,1257.0
32,77,1228,39424,-0.02725724212359637,0.9791765809059143,-43.29894459247589,0.003602713215514086,0.0004092704424510632,0.2,0.2642822265625,0.20078790187835693,1216,-0.027396220713853836,0.022062134,-3.0307264838709678,1257.0
32,78,1228,39936,-0.02021844990667887,0.9791615009307861,-43.30072093009949,0.09061655157711357,0.0004092704424510632,0.2,0.16259765625,0.43502670526504517,1232,-0.03004874661564827,0.022089627,-3.0307264838709678,1257.0
32,79,1225,40448,-0.029919878114014864,0.9789746999740601,-43.298171401023865,0.018128224066458642,0.0004092704424510632,0.2,0.2354736328125,-6.096898078918457,1248,-0.036700911819934845,0.020652477,-3.03056153125,1257.0
33,80,1225,40960,-0.023542657829239033,0.9774110317230225,-43.26705312728882,0.14453162718564272,0.0004092704424510632,0.2,0.26953125,0.040227532386779785,1264,-0.006264295428991318,0.023754805,-3.03056153125,1257.0
33,81,1225,41472,-0.023087489636964165,0.9761176109313965,-43.22300565242767,0.008920219421270303,0.0004092704424510632,0.2,0.229248046875,-1.6821095943450928,1280,-0.028688576072454453,0.01894559,-3.03056153125,1257.0
34,82,1225,41984,-0.024354420238523744,0.9758039712905884,-43.19629752635956,0.01639678841456771,0.0004092704424510632,0.2,0.2353515625,0.5881054997444153,1296,-0.019185733050107956,0.017829508,-3.0369672424242427,1257.0
34,83,1225,42496,-0.022001813173119444,0.9760318994522095,-43.19409680366516,0.03370442893356085,0.0004092704424510632,0.2,0.260986328125,0.5591075420379639,1312,-0.017246806994080544,0.03186792,-3.0369672424242427,1257.0
35,84,1225,43008,-0.023276288833585568,0.9747167229652405,-43.188181042671204,0.00724256421381142,0.0004092704424510632,0.2,0.231689453125,-3.7963786125183105,1328,-0.04444771260023117,0.023436723,-3.0384346176470594,1257.0
35,85,1225,43520,-0.02043699954811018,0.9734045267105103,-43.136285185813904,0.141593077336438,0.0004092704424510632,0.2,0.1485595703125,0.11166900396347046,1344,-0.016966283321380615,0.017941736,-3.0384346176470594,1257.0
35,86,1225,44032,-0.02680588059592992,0.973296046257019,-43.11432909965515,0.006661228995653801,0.0004092704424510632,0.2,0.272705078125,-0.9677715301513672,1360,-0.03747444972395897,0.021262001,-3.0405607142857147,1257.0
36,87,1225,44544,-0.02172270371374907,0.9734988212585449,-43.11518430709839,0.16283711371943355,0.0004092704424510632,0.2,0.1829833984375,0.09274107217788696,1376,0.037052497267723083,0.0196199,-3.0405607142857147,1257.0
36,88,1225,45056,-0.025240096205379814,0.9739495515823364,-43.12593603134155,0.012401092535583302,0.0004092704424510632,0.2,0.2685546875,-0.7242783308029175,1392,-0.02811293862760067,0.01854775,-3.0405607142857147,1257.0
37,89,1225,45568,-0.02745284853153862,0.9741089344024658,-43.136420369148254,0.005039064060838427,0.0004092704424510632,0.2,0.24658203125,-0.2517688274383545,1408,-0.033490393310785294,0.017102437,-3.0373575000000006,1257.0
37,90,1225,46080,-0.016913271363591775,0.9736348390579224,-43.130873918533325,0.14239288482349366,0.0004092704424510632,0.2,0.1123046875,0.1895155906677246,1424,0.010073529556393623,0.016763547,-3.0373575000000006,1257.0
38,91,1225,46592,-0.026342383804148994,0.9722928404808044,-43.10349678993225,0.008502170298015699,0.0004092704424510632,0.2,0.2381591796875,-3.460691452026367,1440,-0.03324706852436066,0.017487243,-3.0367292702702704,1257.0
38,92,1225,47104,-0.018880459771025926,0.9710777997970581,-43.05701267719269,0.23716086661443114,0.0004092704424510632,0.2,0.2113037109375,0.021414339542388916,1456,0.018751822412014008,0.022565935,-3.0367292702702704,1257.0
38,93,1225,47616,-0.024763928959146142,0.9711681604385376,-43.04074239730835,0.003137835163215641,0.0004092704424510632,0.2,0.2342529296875,-2.5555315017700195,1472,-0.03721136227250099,0.01768094,-3.0367292702702704,1257.0
39,94,1225,48128,-0.028209632568177767,0.9724647998809814,-43.05938947200775,0.0028468603413784876,0.0004092704424510632,0.2,0.2734375,-0.03900003433227539,1488,-0.029219720512628555,0.018147033,-3.037526815789474,1257.0
39,95,1225,48640,-0.017722375414450653,0.973171591758728,-43.09909152984619,0.3714049683185294,0.0004092704424510632,0.2,0.157470703125,0.01370173692703247,1504,-0.002786872908473015,0.014450191,-3.037526815789474,1257.0
40,96,1225,49152,-0.027821353207400534,0.973030686378479,-43.10287690162659,0.028688252437859774,0.0004092704424510632,0.2,0.246826171875,-5.796764850616455,1520,-0.03613743931055069,0.028819699,-3.042688,1257.0
40,97,1224,49664,-0.01766811712877825,0.9727782011032104,-43.09973227977753,0.18615737720392644,0.0004092704424510632,0.2,0.1259765625,0.14783310890197754,1536,0.007451072335243225,0.014996804,-3.042688,1257.0
40,98,1224,50176,-0.02286967696272768,0.9756546020507812,-43.12128257751465,0.011228482297156006,0.0004092704424510632,0.2,0.250244140625,-0.18408429622650146,1552,-0.03792735934257507,0.023053652,-3.042688,1257.0
41,99,1224,50688,-0.027781765820691362,0.9771606922149658,-43.214916586875916,0.00253351161518367,0.0004092704424510632,0.2,0.2569580078125,-0.22123456001281738,1568,-0.040206171572208405,0.019242253,-3.04240475,1257.0
41,100,1224,51200,-0.020438683590327855,0.9767213463783264,-43.224186182022095,0.1528241338673979,0.0004092704424510632,0.2,0.1494140625,0.22335362434387207,1584,-0.01759534701704979,0.015274728,-3.04240475,1257.0
42,101,1224,51712,-0.023474815534427762,0.9760039448738098,-43.20073688030243,0.01565766558633186,0.0004092704424510632,0.2,0.19482421875,-3.1354498863220215,1600,-0.03672923892736435,0.0153876105,-3.0363831707317073,1257.0
42,102,1224,52224,-0.019103059807093814,0.9760050773620605,-43.18824636936188,0.16604139644186944,0.0004092704424510632,0.2,0.1575927734375,0.2714064121246338,1616,-8.693337440490723e-05,0.019471187,-3.0363831707317073,1257.0
43,103,1224,52736,-0.023777429130859673,0.9769971370697021,-43.200820326805115,0.009963810574845411,0.0004092704424510632,0.2,0.271240234375,-0.7290350198745728,1632,-0.022400259971618652,0.015883382,-3.0363831707317073,1257.0
43,104,1224,53248,-0.030035935022169724,0.9766529202461243,-43.21320307254791,0.004321776825236157,0.0004092704424510632,0.2,0.276611328125,0.26403170824050903,1648,-0.04464835301041603,0.01678308,-3.038188023809524,1257.0
43,105,1224,53760,-0.02321015778579749,0.9759944677352905,-43.19706737995148,0.11383628868497908,0.0004092704424510632,0.2,0.2008056640625,0.4591372609138489,1664,-0.0044576264917850494,0.022931196,-3.038188023809524,1257.0
44,106,1224,54272,-0.022610425570746884,0.9755808711051941,-43.1698454618454,0.02099361503496766,0.0004092704424510632,0.2,0.2159423828125,-3.6521224975585938,1680,-0.027234219014644623,0.013833182,-3.038992209302326,1257.0
44,107,1224,54784,-0.017491899474407546,0.9753126502037048,-43.1662894487381,0.16422903526108712,0.0004092704424510632,0.2,0.12451171875,0.2974030375480652,1696,0.012402426451444626,0.01621563,-3.038992209302326,1257.0
45,108,1224,55296,-0.028802969987737015,0.9771202206611633,-43.179431200027466,0.006691458082059398,0.0004092704424510632,0.2,0.294189453125,-1.6597330570220947,1712,-0.03501996397972107,0.018807229,-3.038992209302326,1257.0
45,109,1224,55808,-0.02255401836009696,0.9773375988006592,-43.221351146698,0.016227528656600043,0.0004092704424510632,0.2,0.2061767578125,0.39052867889404297,1728,-0.026103254407644272,0.012667188,-3.0358192500000003,1257.0
46,110,1224,56320,-0.02394583309069276,0.9770467877388,-43.20819401741028,0.03722872579237446,0.0004092704424510632,0.2,0.3173828125,0.6481295824050903,1744,-0.0287189744412899,0.04176718,-3.0358192500000003,1257.0
46,111,1223,56832,-0.023129243112634867,0.975823700428009,-43.188477993011475,0.006313440193480346,0.0004092704424510632,0.2,0.2532958984375,-5.145391464233398,1760,-0.028265826404094696,0.022161298,-3.0313373555555563,1257.0
46,112,1223,57344,-0.01714823026486556,0.9754002690315247,-43.14867091178894,0.19395071570761502,0.0004092704424510632,0.2,0.125732421875,0.13156652450561523,1776,0.011802617460489273,0.016952142,-3.0313373555555563,1257.0
47,113,1223,57856,-0.028240258325240575,0.9757444262504578,-43.15282988548279,0.02438725344836712,0.0004092704424510632,0.2,0.2777099609375,-1.257051706314087,1792,-0.035478800535202026,0.02028879,-3.027468608695653,1257.0
47,114,1223,58368,-0.015772277722135186,0.9762260913848877,-43.16393828392029,0.11876932147424668,0.0004092704424510632,0.2,0.1427001953125,0.45121467113494873,1808,0.01127992570400238,0.014588982,-3.027468608695653,1257.0
48,115,1223,58880,-0.027726793799956795,0.9770686030387878,-43.182276368141174,0.00647568711428903,0.0004092704424510632,0.2,0.2640380859375,-0.61402428150177,1824,-0.04063105583190918,0.017907096,-3.027468608695653,1257.0
48,116,1223,59392,-0.026338451338233426,0.9795240163803101,-43.23799788951874,0.005238894962531049,0.0004092704424510632,0.2,0.2545166015625,-0.7037680149078369,1840,-0.0407831035554409,0.022048637,-3.0277434042553195,1257.0
48,117,1223,59904,-0.018312856438569725,0.9799537658691406,-43.286598443984985,0.17944306833669543,0.0004092704424510632,0.2,0.1131591796875,0.22540611028671265,1856,-0.007596476003527641,0.017315546,-3.0277434042553195,1257.0
49,118,1223,60416,-0.028378988819895312,0.9794681072235107,-43.28304636478424,0.006220308459887747,0.0004092704424510632,0.2,0.2725830078125,-4.908323764801025,1872,-0.03460460901260376,0.02002354,-3.0274443541666667,1257.0
49,119,1223,60928,-0.019152536071487702,0.9790607690811157,-43.26331961154938,0.23970434197690338,0.0004092704424510632,0.2,0.1204833984375,0.05182880163192749,1888,0.010967681184411049,0.016951548,-3.0274443541666667,1257.0
50,120,1223,61440,-0.02496349555440247,0.9791656136512756,-43.25761806964874,0.009282191822421737,0.0004092704424510632,0.2,0.2679443359375,-1.2457301616668701,1904,-0.02658829279243946,0.017441114,-3.0274443541666667,1257.0
50,121,1223,61952,-0.024623696954222396,0.9783098697662354,-43.24930191040039,0.0033201814731000923,0.0004092704424510632,0.2,0.2398681640625,-0.49952828884124756,1920,-0.024196606129407883,0.0171861,-3.029675469387755,1257.0
51,122,1223,62464,-0.024676056957105175,0.9771616458892822,-43.21540176868439,0.17557026247959584,0.0004092704424510632,0.2,0.1507568359375,0.22502678632736206,1936,-0.01765473745763302,0.018331211,-3.029675469387755,1257.0
51,123,1223,62976,-0.034360182646196336,0.9756225943565369,-43.17136371135712,0.009797716949833557,0.0004092704424510632,0.2,0.2786865234375,-5.6967363357543945,1952,-0.0378834567964077,0.02140472,-3.0286955399999997,1257.0
51,124,1223,63488,-0.01490174507489428,0.9753549098968506,-43.134875893592834,0.24524054012726992,0.0004092704424510632,0.2,0.087158203125,0.07714182138442993,1968,0.01010526716709137,0.013208009,-3.0286955399999997,1257.0
52,125,1223,64000,-0.020151946038822643,0.975641131401062,-43.1388818025589,0.016394836973631755,0.0004092704424510632,0.2,0.2445068359375,-1.6519768238067627,1984,-0.02818460203707218,0.02352369,-3.0286955399999997,1257.0
