time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1,512,0,4170,,,,,,,,,,,,,
2,1024,0,2297,0.1966138024290558,0.016751656,0.2412109375,-43.962454319000244,0.0004092704424510632,-0.6786617040634155,0.2,-0.029160612437408417,-0.03589872270822525,16,0.9983388781547546,,
3,1536,0,2044,0.0036493485895334743,0.018112846,0.2962646484375,-43.94129145145416,0.0004092704424510632,-0.06991863250732422,0.2,-0.02914331258216407,-0.04451484978199005,32,0.9990721940994263,-2.686186,1258.0
4,2048,1,1949,0.013721336057642475,0.014305606,0.2579345703125,-43.95618033409119,0.0004092704424510632,0.004795074462890625,0.2,-0.025856512336758897,-0.029328711330890656,48,0.9988014698028564,-2.686186,1258.0
5,2560,1,1897,0.004172639368334785,0.018844958,0.2625732421875,-43.95377969741821,0.0004092704424510632,-0.004214167594909668,0.2,-0.029316223866771907,-0.034641165286302567,64,0.9995790719985962,-2.667199,1258.0
6,3072,1,1875,0.021095462783705443,0.020485181,0.311279296875,-43.972694516181946,0.0004092704424510632,0.0063515305519104,0.2,-0.028254589036805555,-0.03305220603942871,80,0.9992443919181824,-2.667199,1258.0
7,3584,1,1866,0.005507044610567391,0.0152893,0.2481689453125,-43.94764685630798,0.0004092704424510632,-0.013570785522460938,0.2,-0.026468327414477244,-0.027643516659736633,96,0.9988049268722534,-2.667199,1258.0
8,4096,2,1859,0.002289252104674233,0.0141561935,0.253662109375,-43.935060024261475,0.0004092704424510632,0.017776072025299072,0.2,-0.02883894174010493,-0.033741410821676254,112,0.9982154369354248,-2.6218423333333334,1258.0
9,4608,2,1842,0.033222140511497855,0.02453877,0.3116455078125,-43.94498336315155,0.0004092704424510632,0.004982173442840576,0.2,-0.03116510680411011,-0.02500382997095585,128,0.9996743202209473,-2.6218423333333334,1258.0
10,5120,2,1825,0.0028608019201783463,0.027806632,0.3272705078125,-43.961082220077515,0.0004092704424510632,0.22547799348831177,0.2,-0.03536452638218179,-0.045079782605171204,144,0.9981741309165955,-2.61774,1258.0
11,5632,3,1811,0.04084349429467693,0.013324743,0.1756591796875,-43.86716830730438,0.0004092704424510632,0.05442655086517334,0.2,-0.017186261582537554,0.004653467796742916,160,0.9944031238555908,-2.61774,1258.0
12,6144,3,1800,0.0026365623707533814,0.017958693,0.228515625,-43.75882935523987,0.0004092704424510632,0.6461453437805176,0.2,-0.030307117514894344,-0.051605675369501114,176,0.9917721152305603,-2.61774,1258.0
13,6656,3,1792,0.0031774480630701873,0.016057236,0.2044677734375,-43.70227360725403,0.0004092704424510632,0.40555983781814575,0.2,-0.02005905658006668,-0.016156654804944992,192,0.9906874895095825,-2.6057645999999997,1258.0
14,7168,4,1785,0.04319406731519848,0.030989122,0.3201904296875,-43.67893147468567,0.0004092704424510632,0.09302985668182373,0.2,-0.030957432405557483,-0.030129529535770416,208,0.9904666543006897,-2.6057645999999997,1258.0
15,7680,4,1784,0.010148312416276895,0.01597391,0.2279052734375,-43.67427730560303,0.0004092704424510632,0.5799224376678467,0.2,-0.026567016437184066,-0.03023204766213894,224,0.990434467792511,-2.5643186666666664,1258.0
16,8192,4,1786,0.06151041993871331,0.018345516,0.230224609375,-43.63540720939636,0.0004092704424510632,0.012631058692932129,0.2,-0.02286621516395826,-0.01598827913403511,240,0.9872952699661255,-2.5643186666666664,1258.0
17,8704,4,1783,0.003801972547080368,0.017017335,0.225341796875,-43.57461392879486,0.0004092704424510632,0.6332523822784424,0.2,-0.02429436083184555,-0.04204167053103447,256,0.9880850911140442,-2.5643186666666664,1258.0
18,9216,5,1779,0.0031013179432193283,0.02116635,0.2406005859375,-43.62026786804199,0.0004092704424510632,-0.04584193229675293,0.2,-0.028487016490544192,-0.04128837585449219,272,0.9894256591796875,-2.5704719999999996,1258.0
19,9728,5,1775,0.06239512038882822,0.018808872,0.214599609375,-43.67616641521454,0.0004092704424510632,0.043024659156799316,0.2,-0.024678054702235386,-0.009763117879629135,288,0.991973876953125,-2.5704719999999996,1258.0
20,10240,5,1771,0.0046745771178393625,0.016101435,0.1998291015625,-43.74306356906891,0.0004092704424510632,0.16644197702407837,0.2,-0.02596767710929271,-0.038440410047769547,304,0.9937524199485779,-2.5829062499999997,1258.0
21,10752,6,1766,0.06001701671630144,0.01881735,0.2637939453125,-43.75024116039276,0.0004092704424510632,0.12256896495819092,0.2,-0.026374511158792302,-0.0031442418694496155,320,0.9915745854377747,-2.5829062499999997,1258.0
22,11264,6,1764,0.005026712766266428,0.020639312,0.2694091796875,-43.688701033592224,0.0004092704424510632,0.3710271120071411,0.2,-0.031085585505934432,-0.04227706417441368,336,0.9912192821502686,-2.5829062499999997,1258.0
23,11776,6,1762,0.0033296797264483757,0.014459053,0.1741943359375,-43.68527173995972,0.0004092704424510632,0.15918666124343872,0.2,-0.019127633044263348,-0.042244598269462585,352,0.9911964535713196,-2.5704735555555556,1258.0
24,12288,6,1761,0.055193531967233866,0.027170554,0.267333984375,-43.70460748672485,0.0004092704424510632,0.11004465818405151,0.2,-0.02894293802091852,-0.02366243675351143,368,0.9923710823059082,-2.5704735555555556,1258.0
25,12800,7,1761,0.011309416353469715,0.019670285,0.2147216796875,-43.73431837558746,0.0004092704424510632,-0.662738561630249,0.2,-0.029693884018342942,-0.04545016586780548,384,0.9932249784469604,-2.5524660999999997,1258.0
26,13312,7,1761,0.06730563577730209,0.021199323,0.2613525390625,-43.745328187942505,0.0004092704424510632,0.1864989995956421,0.2,-0.023319677522522397,0.004156503826379776,400,0.9929286241531372,-2.5524660999999997,1258.0
27,13824,7,1761,0.007981119488249533,0.018205568,0.271484375,-43.73299956321716,0.0004092704424510632,0.24639248847961426,0.2,-0.028482848094427027,-0.03304515779018402,416,0.9928414821624756,-2.5524660999999997,1258.0
28,14336,8,1760,0.00800446949142497,0.020111814,0.2562255859375,-43.745543360710144,0.0004092704424510632,0.4659356474876404,0.2,-0.02654783721663989,-0.03554096072912216,432,0.9936020970344543,-2.5512522727272726,1258.0
29,14848,8,1758,0.03366006520809606,0.022534013,0.23291015625,-43.74830603599548,0.0004092704424510632,0.32792121171951294,0.2,-0.02211986223119311,-0.015096515417098999,448,0.9930508136749268,-2.5512522727272726,1258.0
30,15360,8,1757,0.007231412790133618,0.02079642,0.302490234375,-43.724700570106506,0.0004092704424510632,-0.9613823890686035,0.2,-0.030876226839609444,-0.03666859120130539,464,0.9924142956733704,-2.5525385000000003,1258.0
31,15872,9,1756,0.06690936593804508,0.027249778,0.2958984375,-43.708316683769226,0.0004092704424510632,0.10213905572891235,0.2,-0.028219134488608688,-0.0039720721542835236,480,0.9919891953468323,-2.5525385000000003,1258.0
32,16384,9,1756,0.008965507469838485,0.015303648,0.2218017578125,-43.68968415260315,0.0004092704424510632,0.035600483417510986,0.2,-0.024152392652467825,-0.03630181774497032,496,0.9912769198417664,-2.5370413846153848,1258.0
33,16896,9,1757,0.07368651183787733,0.02245434,0.2352294921875,-43.655540347099304,0.0004092704424510632,0.32689619064331055,0.2,-0.024955157190561295,0.011748246848583221,512,0.9897788166999817,-2.5370413846153848,1258.0
34,17408,9,1759,0.007987311895703897,0.015426004,0.2584228515625,-43.64224636554718,0.0004092704424510632,-0.359718918800354,0.2,-0.02540962082275655,-0.03331419825553894,528,0.9914323687553406,-2.5370413846153848,1258.0
35,17920,10,1760,0.0027485858554427978,0.020774316,0.26904296875,-43.67613112926483,0.0004092704424510632,0.18708151578903198,0.2,-0.026353235603892244,-0.03991949185729027,544,0.9910110235214233,-2.550802285714286,1258.0
36,18432,10,1761,0.09256005741190165,0.022148218,0.2374267578125,-43.663503646850586,0.0004092704424510632,0.12661463022232056,0.2,-0.023925179993966594,-0.005517639219760895,560,0.9909698963165283,-2.550802285714286,1258.0
37,18944,10,1760,0.012358449486782774,0.015971668,0.2030029296875,-43.66681778430939,0.0004092704424510632,-0.10504114627838135,0.2,-0.0242608769913204,-0.027359619736671448,576,0.9915041327476501,-2.548688266666667,1258.0
38,19456,11,1759,0.0853129185270518,0.023203332,0.24462890625,-43.67035174369812,0.0004092704424510632,0.29875123500823975,0.2,-0.027602375877904706,0.0077924057841300964,592,0.9906237125396729,-2.548688266666667,1258.0
39,19968,11,1758,0.01000166752783116,0.028537445,0.286865234375,-43.64668250083923,0.0004092704424510632,-0.27509403228759766,0.2,-0.026510076539125293,-0.025947045534849167,608,0.9907811284065247,-2.548688266666667,1258.0
40,20480,11,1758,0.0021665798340109177,0.020435598,0.2742919921875,-43.67494511604309,0.0004092704424510632,0.296627402305603,0.2,-0.030827992974082008,-0.04465793818235397,624,0.9917486310005188,-2.5432501875,1258.0
41,20992,11,1758,0.08480489195790142,0.015625054,0.1490478515625,-43.678792119026184,0.0004092704424510632,0.1645042896270752,0.2,-0.01700739745865576,0.0027336440980434418,640,0.9911289215087891,-2.5432501875,1258.0
42,21504,12,1759,0.02019592677243054,0.018636685,0.2069091796875,-43.66728925704956,0.0004092704424510632,-0.21667635440826416,0.2,-0.025938498140021693,-0.030049404129385948,656,0.991346001625061,-2.5440083529411766,1258.0
43,22016,12,1759,0.10603887762408704,0.015070723,0.2103271484375,-43.68137180805206,0.0004092704424510632,0.2184019684791565,0.2,-0.018967708834679797,0.02601291984319687,672,0.9916237592697144,-2.5440083529411766,1258.0
44,22528,12,1759,0.034465804463252425,0.015437821,0.1578369140625,-43.67678081989288,0.0004092704424510632,0.2810431718826294,0.2,-0.020452777767786756,-0.019595695659518242,688,0.9911404252052307,-2.5440083529411766,1258.0
45,23040,13,1759,0.005869496199011337,0.016416036,0.196533203125,-43.673569083213806,0.0004092704424510632,-0.5612145662307739,0.2,-0.01943558307539206,-0.037921443581581116,704,0.991751492023468,-2.5426785555555558,1258.0
46,23552,13,1758,0.0978117409395054,0.019742282,0.1993408203125,-43.70066499710083,0.0004092704424510632,0.19081252813339233,0.2,-0.023689808112976607,0.01056801900267601,720,0.9924264550209045,-2.5426785555555558,1258.0
47,24064,13,1758,0.034445893252268434,0.015927628,0.141845703125,-43.710891127586365,0.0004092704424510632,-0.8260291814804077,0.2,-0.017514301478513516,-0.025687847286462784,736,0.9928877353668213,-2.537369789473684,1258.0
48,24576,13,1756,0.08043597277719527,0.021724585,0.1981201171875,-43.73025834560394,0.0004092704424510632,0.234613835811615,0.2,-0.02422619884600863,-0.00029015541076660156,752,0.993413507938385,-2.537369789473684,1258.0
49,25088,14,1757,0.01906954520381987,0.029055532,0.266845703125,-43.728180050849915,0.0004092704424510632,0.35439980030059814,0.2,-0.02831305080326274,-0.034990761429071426,768,0.9926440119743347,-2.537369789473684,1258.0
50,25600,14,1757,0.00477499418775551,0.017102879,0.20947265625,-43.7071430683136,0.0004092704424510632,-0.531295895576477,0.2,-0.021282579109538347,-0.03410710394382477,784,0.993066132068634,-2.54353665,1258.0
