time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
43008,1237,34,84,0.0004092704424510632,-0.02381989170680754,0.2,-42.99331498146057,0.006229832273675129,0.024291534,0.2432861328125,-0.8064100742340088,0.972035825252533,-0.04085879772901535,1328,-2.0880201470588236,1258.0
43520,1237,35,85,0.0004092704424510632,-0.011797984370787162,0.2,-43.03642916679382,0.16851351177319884,0.012590392,0.06396484375,0.35686230659484863,0.972573459148407,-0.0015516839921474457,1344,-2.0880201470588236,1258.0
44032,1237,35,86,0.0004092704424510632,-0.02277678978862241,0.2,-43.039350748062134,0.003105766802036669,0.01903611,0.2294921875,-1.1972787380218506,0.9726694226264954,-0.0335422120988369,1360,-2.0864429714285713,1258.0
44544,1237,35,87,0.0004092704424510632,-0.01339986406674143,0.2,-43.05248439311981,0.27234287664759904,0.0118341055,0.0916748046875,0.09796804189682007,0.972937285900116,0.010021286085247993,1376,-2.0864429714285713,1258.0
45056,1237,36,88,0.0004092704424510632,-0.023890158743597567,0.2,-43.03486919403076,0.0024267378175863996,0.018836241,0.2213134765625,-0.6725966930389404,0.9716224074363708,-0.03641305863857269,1392,-2.0864429714285713,1258.0
45568,1237,36,89,0.0004092704424510632,-0.02658126967435237,0.2,-43.0017147064209,0.004255817199009471,0.02673636,0.2940673828125,0.05859947204589844,0.9715739488601685,-0.03918719291687012,1408,-2.087788166666667,1258.0
46080,1237,37,90,0.0004092704424510632,-0.018616538771311752,0.2,-43.00323712825775,0.16466326219961047,0.014263371,0.0931396484375,0.5114522576332092,0.9714215397834778,-0.0009690318256616592,1424,-2.087788166666667,1258.0
46592,1237,37,91,0.0004092704424510632,-0.03124716407910455,0.2,-42.98530173301697,0.0027912355690205004,0.025126059,0.2906494140625,-1.896780252456665,0.9702573418617249,-0.05161650851368904,1440,-2.0838324594594595,1258.0
47104,1237,38,92,0.0004092704424510632,-0.013323564897291362,0.2,-42.9536749124527,0.16606676019728184,0.017666237,0.1552734375,0.6497174501419067,0.9697151780128479,0.011540096253156662,1456,-2.0838324594594595,1258.0
47616,1237,38,93,0.0004092704424510632,-0.02679612613428617,0.2,-42.941598296165466,0.0035573710592871066,0.020547941,0.3162841796875,-3.351346492767334,0.9689371585845947,-0.0412166453897953,1472,-2.0838324594594595,1258.0
48128,1237,38,94,0.0004092704424510632,-0.03062398742622463,0.2,-42.88882040977478,0.006087078072596341,0.021479663,0.3055419921875,0.05830007791519165,0.9662118554115295,-0.030044520273804665,1488,-2.0906393684210527,1258.0
48640,1237,39,95,0.0004092704424510632,-0.0195474087522598,0.2,-42.81929886341095,0.11618209490552545,0.016761264,0.1448974609375,0.5798168182373047,0.965848982334137,-0.014986654743552208,1504,-2.0906393684210527,1258.0
49152,1236,39,96,0.0004092704424510632,-0.025674779171822593,0.2,-42.830652594566345,0.004671015187341254,0.019959632,0.2615966796875,-0.6549018621444702,0.9666074514389038,-0.03434452414512634,1520,-2.0906814358974364,1258.0
49664,1237,40,97,0.0004092704424510632,-0.019202769224648364,0.2,-42.853283524513245,0.15404763165861368,0.0129984375,0.1507568359375,0.6614828109741211,0.9671326279640198,0.014687495306134224,1536,-2.0906814358974364,1258.0
50176,1236,40,98,0.0004092704424510632,-0.03174271486932412,0.2,-42.855894684791565,0.0051031234179390594,0.02156642,0.27978515625,-6.802879333496094,0.9664676785469055,-0.04312395676970482,1552,-2.0906814358974364,1258.0
50688,1236,40,99,0.0004092704424510632,-0.026273268966178875,0.2,-42.838259100914,0.00401184509973973,0.0151996715,0.200927734375,0.06284433603286743,0.9665883779525757,-0.043400172144174576,1568,-2.089334925,1258.0
51200,1236,41,100,0.0004092704424510632,-0.008249302598414943,0.2,-42.843292474746704,0.18388103635516018,0.009222702,0.07421875,0.5173299908638,0.9661561250686646,0.00921793095767498,1584,-2.089334925,1258.0
51712,1236,41,101,0.0004092704424510632,-0.03409965944592841,0.2,-42.81681966781616,0.006619747378863394,0.028135609,0.3048095703125,-0.4697002172470093,0.9650055170059204,-0.047265518456697464,1600,-2.0884544146341466,1258.0
52224,1236,42,102,0.0004092704424510632,-0.012413504868163727,0.2,-42.78614568710327,0.22149159153923392,0.014942596,0.068603515625,0.20896047353744507,0.9644585251808167,0.00029679760336875916,1616,-2.0884544146341466,1258.0
52736,1236,42,103,0.0004092704424510632,-0.027013562663341872,0.2,-42.79251670837402,0.00246754687759676,0.018048298,0.2568359375,-0.40862250328063965,0.9653049111366272,-0.03678079694509506,1632,-2.0884544146341466,1258.0
53248,1236,43,104,0.0004092704424510632,-0.027342325811332557,0.2,-42.82143831253052,0.0031699426399427466,0.02228294,0.280029296875,0.10224252939224243,0.965943455696106,-0.05197494849562645,1648,-2.088414428571429,1258.0
53760,1236,43,105,0.0004092704424510632,-0.021480220631929114,0.2,-42.83562707901001,0.16755516512785107,0.025726952,0.241943359375,0.4901103973388672,0.9661460518836975,-0.014263244345784187,1664,-2.088414428571429,1258.0
54272,1236,43,106,0.0004092704424510632,-0.0277477006893605,0.2,-42.828903555870056,0.006521157483803108,0.01739728,0.26806640625,-0.7991951704025269,0.9652379751205444,-0.03446205332875252,1680,-2.090988255813954,1258.0
54784,1236,44,107,0.0004092704424510632,-0.015446562538272701,0.2,-42.8029283285141,0.2317413492128253,0.01674949,0.0821533203125,0.6034057140350342,0.9645330309867859,0.02099616453051567,1696,-2.090988255813954,1258.0
55296,1236,44,108,0.0004092704424510632,-0.0296950398478657,0.2,-42.778176069259644,0.0029360782937146723,0.027135126,0.3446044921875,-3.3749899864196777,0.9636855721473694,-0.04013720899820328,1712,-2.090988255813954,1258.0
55808,1236,45,109,0.0004092704424510632,-0.018272296707436908,0.2,-42.77587711811066,0.005141745408764109,0.013068657,0.1693115234375,0.05730307102203369,0.9648942351341248,-0.0345953032374382,1728,-2.090065613636364,1258.0
56320,1235,45,110,0.0004092704424510632,-0.01858984566933941,0.2,-42.819204568862915,0.19537575251888484,0.020935256,0.131103515625,0.20093148946762085,0.9656001925468445,0.002553686499595642,1744,-2.090065613636364,1258.0
56832,1235,45,111,0.0004092704424510632,-0.027405099186580628,0.2,-42.801140785217285,0.02519312041113153,0.014958071,0.2518310546875,0.16156935691833496,0.9637270569801331,-0.02620067074894905,1760,-2.093076466666667,1258.0
57344,1235,46,112,0.0004092704424510632,-0.01652459433535114,0.2,-42.747706055641174,0.2437016637995839,0.020255828,0.102783203125,0.8179471492767334,0.9627692103385925,0.029156075790524483,1776,-2.093076466666667,1258.0
57856,1235,46,113,0.0004092704424510632,-0.026675046145101078,0.2,-42.7492493391037,0.010402318337582983,0.019741207,0.26904296875,-5.78101921081543,0.9638418555259705,-0.03760046884417534,1792,-2.093076466666667,1258.0
58368,1235,47,114,0.0004092704424510632,-0.019637322198832408,0.2,-42.77743887901306,0.11223700339905918,0.015978988,0.19140625,0.5489373207092285,0.9636371731758118,0.008109858259558678,1808,-2.0947630652173914,1258.0
58880,1235,47,115,0.0004092704424510632,-0.022245473315706477,0.2,-42.773486852645874,0.04121584471431561,0.03222915,0.2843017578125,0.7883695960044861,0.964263379573822,-0.019727319478988647,1824,-2.0947630652173914,1258.0
59392,1235,48,116,0.0004092704424510632,-0.024317979434272274,0.2,-42.80801260471344,0.00790085835615173,0.0237457,0.2689208984375,-0.8446711301803589,0.9652041792869568,-0.03181329369544983,1840,-2.0945583191489363,1258.0
59904,1235,48,117,0.0004092704424510632,-0.011889833767781965,0.2,-42.82482182979584,0.1669972527306527,0.0116727,0.0849609375,0.6782633066177368,0.965277910232544,0.004514196887612343,1856,-2.0945583191489363,1258.0
60416,1234,48,118,0.0004092704424510632,-0.02883070654934272,0.2,-42.80543088912964,0.0026377951635367936,0.020692512,0.259033203125,-4.3741278648376465,0.9641717672348022,-0.03237077221274376,1872,-2.0935339583333334,1258.0
60928,1234,49,119,0.0004092704424510632,-0.015353524417150766,0.2,-42.77911031246185,0.2464722574222833,0.011939679,0.08642578125,0.6310075521469116,0.9638354778289795,0.01467089168727398,1888,-2.0935339583333334,1258.0
61440,1234,49,120,0.0004092704424510632,-0.03467415853810962,0.2,-42.750025510787964,0.0020730922296934295,0.022207148,0.330322265625,-1.6135318279266357,0.9620793461799622,-0.03434273973107338,1904,-2.0935339583333334,1258.0
61952,1234,50,121,0.0004092704424510632,-0.025309905075118877,0.2,-42.68600082397461,0.004857232008362189,0.016612928,0.23974609375,0.06555825471878052,0.9597758054733276,-0.0361054353415966,1920,-2.0934644285714286,1258.0
62464,1234,50,122,0.0004092704424510632,-0.011707956160535105,0.2,-42.621593832969666,0.23788526863791049,0.009793713,0.0640869140625,0.6361714601516724,0.9589131474494934,0.00446261465549469,1936,-2.0934644285714286,1258.0
62976,1234,51,123,0.0004092704424510632,-0.024250790564110503,0.2,-42.63766920566559,0.004498893387790304,0.01843606,0.2545166015625,-0.5532256364822388,0.9606567025184631,-0.0360804907977581,1952,-2.09352986,1258.0
63488,1234,51,124,0.0004092704424510632,-0.0085087381885387,0.2,-42.679394602775574,0.28087047790177166,0.0079641845,0.04833984375,0.7124755382537842,0.961169958114624,0.036541953682899475,1968,-2.09352986,1258.0
64000,1234,51,125,0.0004092704424510632,-0.025447483218158595,0.2,-42.67267680168152,0.0029673891331185587,0.02215931,0.2681884765625,-6.635278701782227,0.9602010250091553,-0.04564427211880684,1984,-2.09352986,1258.0
