train/critic_loss,time/time_elapsed,train/n_updates,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean
1.6629407405853271,176,4791,-120.02536010742188,-4.23700675,4892,-175.05239868164062,27,0.019490282982587814,0.0008459126528049375,4,1223.0
2.668191432952881,359,9683,-129.1709442138672,-3.23339475,9784,27.077491760253906,27,0.001399452332407236,0.0008459126528049375,8,1223.0
4.520901679992676,527,14575,-129.15744018554688,-2.613809916666667,14676,133.99440002441406,27,0.0010359518928453326,0.0008459126528049375,12,1223.0
10.291328430175781,710,19467,-129.13494873046875,-2.3255638125,19568,24.38262367248535,27,0.001728103612549603,0.0008459126528049375,16,1223.0
5.450912952423096,893,24359,-115.93130493164062,-2.15135875,24460,151.7899169921875,27,0.000988289713859558,0.0008459126528049375,20,1223.0
2.837606430053711,164,29251,-102.7134017944336,-2.008515708333333,29352,-9.567026138305664,26,0.0007250350899994373,0.0008459126528049375,24,1223.0
4.589238166809082,348,34143,-90.79414367675781,-1.8650054999999999,34244,-12.198741912841797,26,0.001103447750210762,0.0008459126528049375,28,1223.0
3.207508087158203,515,39035,-87.94776916503906,-1.785882875,39136,-7.3737592697143555,27,0.0006932877004146576,0.0008459126528049375,32,1223.0
3.3951869010925293,701,43927,-69.09920501708984,-1.6900492777777776,44028,-4.107239246368408,27,0.0009771825280040503,0.0008459126528049375,36,1223.0
2.088595151901245,886,48819,-67.2530288696289,-1.6407505999999998,48920,-20.565671920776367,26,0.000848859257530421,0.0008459126528049375,40,1223.0
28.464059829711914,143,53711,-58.41474533081055,-1.5946993636363636,53812,375.0602111816406,26,0.0006022991728968918,0.0008459126528049375,44,1223.0
6.583356857299805,307,58603,-60.816959381103516,-1.5543683958333334,58704,-12.894852638244629,28,0.0006196085596457124,0.0008459126528049375,48,1223.0
2.4014782905578613,459,63495,-51.34264373779297,-1.5092314807692309,63596,21.911466598510742,29,0.001066187978722155,0.0008459126528049375,52,1223.0
4.6130475997924805,612,68387,-45.63915252685547,-1.4818740714285714,68488,-27.244064331054688,30,0.0007059129420667887,0.0008459126528049375,56,1223.0
20.6480655670166,765,73279,-42.03733444213867,-1.4608203833333335,73380,-12.432482719421387,30,0.0006362184067256749,0.0008459126528049375,60,1223.0
4.575668811798096,106,78171,-30.559165954589844,-1.436788625,78272,38.98280715942383,30,0.0009903819300234318,0.0008459126528049375,64,1223.0
