time/total_timesteps,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,train/n_updates,rollout/ep_rew_mean,train/ent_coef,train/learning_rate,time/fps,time/time_elapsed,train/actor_loss,time/episodes
5032,-165.66453552246094,1258.0,2.329348564147949,4931,-4.073125,0.017493946477770805,0.0008459126528049375,24,205,-123.9579849243164,4
10064,48.7974853515625,1258.0,4.886458873748779,9963,-3.20250475,0.0013058854965493083,0.0008459126528049375,23,420,-130.00941467285156,8
15096,15.174886703491211,1258.0,5.238304138183594,14995,-2.6132008333333334,0.0012050383957102895,0.0008459126528049375,23,644,-135.54583740234375,12
20128,48.97509002685547,1258.0,6.197092533111572,20027,-2.2259554375,0.0010422131745144725,0.0008459126528049375,23,870,-138.74411010742188,16
25160,14.881528854370117,1258.0,7.612966537475586,25059,-2.0154271,0.001146717113442719,0.0008459126528049375,22,7,-142.2095184326172,20
30192,-17.354373931884766,1258.0,10.458799362182617,30091,-1.8695144166666668,0.0017150535713881254,0.0008459126528049375,22,230,-137.85797119140625,24
