time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/loss,train/entropy_loss,train/value_loss,train/explained_variance,train/learning_rate,train/std,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
52224,40,102,1288,0.2596435546875,-0.027684438377036713,0.021033179,0.2,0.03981149569153786,-42.925772070884705,0.1723329247906804,0.00021690130233764648,0.0004092704424510632,0.9684423804283142,1616,-2.2532398048780484,1257.0
52736,40,103,1288,0.2183837890625,-0.023699183700955473,0.015379922,0.2,-0.02489437535405159,-42.91837501525879,0.0030189248755050357,0.0010497570037841797,0.0004092704424510632,0.9692848324775696,1632,-2.2532398048780484,1257.0
53248,41,104,1288,0.2823486328125,-0.029790636093821377,0.01907086,0.2,-0.04092328995466232,-42.95008409023285,0.0016734981873014476,-0.00052642822265625,0.0004092704424510632,0.9698859453201294,1648,-2.252354571428571,1257.0
53760,41,105,1287,0.2354736328125,-0.022066510122385807,0.027204737,0.2,0.060217175632715225,-42.95096158981323,0.17288255877792835,0.0002900362014770508,0.0004092704424510632,0.9695249199867249,1664,-2.252354571428571,1257.0
54272,42,106,1287,0.218505859375,-0.023325573158217594,0.016845737,0.2,-0.026643356308341026,-42.94946992397308,0.003141756671539042,0.0026172399520874023,0.0004092704424510632,0.9707146286964417,1680,-2.250299232558139,1257.0
54784,42,107,1287,0.2369384765625,-0.022637652131379582,0.018012635,0.2,0.07542932033538818,-43.005898118019104,0.1742495452053845,7.623434066772461e-05,0.0004092704424510632,0.9723770618438721,1696,-2.250299232558139,1257.0
55296,42,108,1287,0.2371826171875,-0.023316831357078627,0.016221097,0.2,-0.03596920520067215,-43.02974307537079,0.0048248561870423146,-0.0002589225769042969,0.0004092704424510632,0.9719643592834473,1712,-2.250299232558139,1257.0
55808,43,109,1287,0.21337890625,-0.021841274668986443,0.014467577,0.2,-0.017005233094096184,-42.992438435554504,0.0016499488774570636,-0.00012624263763427734,0.0004092704424510632,0.9703724384307861,1728,-2.2464782499999996,1257.0
56320,43,110,1287,0.296142578125,-0.023832064995076507,0.03386924,0.2,0.007421620190143585,-42.94707906246185,0.08578352292533964,5.990266799926758e-05,0.0004092704424510632,0.9694594740867615,1744,-2.2464782499999996,1257.0
56832,44,111,1287,0.2203369140625,-0.024608726875158027,0.011113174,0.2,-0.04313225299119949,-42.95757174491882,0.004163194309512619,0.0008718967437744141,0.0004092704424510632,0.9717374444007874,1760,-2.2512531555555553,1257.0
57344,44,112,1287,0.204345703125,-0.018819456672645174,0.016160995,0.2,0.08510354161262512,-43.0080509185791,0.2034167773090303,9.179115295410156e-05,0.0004092704424510632,0.9716703295707703,1776,-2.2512531555555553,1257.0
57856,44,113,1287,0.2528076171875,-0.026989075689925812,0.016979896,0.2,-0.02757364884018898,-42.976454854011536,0.0038399468321586028,0.0006245970726013184,0.0004092704424510632,0.9708337187767029,1792,-2.247954565217391,1257.0
58368,45,114,1287,0.221923828125,-0.024734763108426705,0.020774215,0.2,0.0743464007973671,-42.969701647758484,0.19080739235505462,1.4841556549072266e-05,0.0004092704424510632,0.9710857272148132,1808,-2.247954565217391,1257.0
58880,45,115,1287,0.2403564453125,-0.025046777016541455,0.01811665,0.2,-0.036223214119672775,-42.97878563404083,0.003042027441551909,-0.001493215560913086,0.0004092704424510632,0.9714220762252808,1824,-2.247954565217391,1257.0
59392,46,116,1286,0.26904296875,-0.029730336129432544,0.021502707,0.2,-0.045295096933841705,-42.98241484165192,0.003852379508316517,0.00020956993103027344,0.0004092704424510632,0.9713319540023804,1840,-2.249200765957447,1257.0
59904,46,117,1287,0.2010498046875,-0.0198699101456441,0.018808492,0.2,0.058445267379283905,-42.978923320770264,0.19248100044205785,7.319450378417969e-05,0.0004092704424510632,0.9713512659072876,1856,-2.249200765957447,1257.0
60416,46,118,1286,0.2171630859375,-0.023099291138350964,0.01695282,0.2,-0.03681004419922829,-42.971349358558655,0.0061235805915202945,-5.6624412536621094e-05,0.0004092704424510632,0.9708132147789001,1872,-2.2502773541666667,1257.0
60928,47,119,1286,0.195068359375,-0.021316926780855283,0.015434317,0.2,0.06777119636535645,-42.959864020347595,0.19143011327832937,2.562999725341797e-05,0.0004092704424510632,0.9703957438468933,1888,-2.2502773541666667,1257.0
61440,47,120,1286,0.240234375,-0.026243875647196546,0.019076243,0.2,-0.03163474425673485,-42.94482159614563,0.0028991081708227284,-0.0006636381149291992,0.0004092704424510632,0.9699105024337769,1904,-2.2502773541666667,1257.0
61952,48,121,1286,0.22998046875,-0.02280424683704041,0.023040049,0.2,-0.0279430840164423,-42.91267478466034,0.00220010425982764,0.0002713203430175781,0.0004092704424510632,0.9682192802429199,1920,-2.2500113265306125,1257.0
62464,48,122,1286,0.1783447265625,-0.01794512491323985,0.014051313,0.2,0.07079681009054184,-42.856733083724976,0.19205609802156687,9.006261825561523e-05,0.0004092704424510632,0.9666674137115479,1936,-2.2500113265306125,1257.0
62976,48,123,1286,0.2208251953125,-0.022710423305397853,0.019432496,0.2,-0.025718435645103455,-42.817094683647156,0.0056508432535338216,0.0005708932876586914,0.0004092704424510632,0.9654601216316223,1952,-2.2487325,1257.0
63488,49,124,1286,0.2109375,-0.021742783777881414,0.017388131,0.2,0.05987872928380966,-42.76894235610962,0.18452285323292017,6.80088996887207e-05,0.0004092704424510632,0.9634000658988953,1968,-2.2487325,1257.0
