time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/learning_rate,train/approx_kl,train/std,train/loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
6,1269,16,8192,0.1270209550857544,0.0004092704424510632,0.017272238,0.9900779128074646,0.006785757839679718,0.1030667929444462,0.239990234375,240,0.2,-43.64996945858002,-0.024656103327288292,1258.0,-2.5152825
6,1266,17,8704,-0.08259069919586182,0.0004092704424510632,0.02167089,0.9908360838890076,-0.03329310566186905,0.006419138939236291,0.2239990234375,256,0.2,-43.67671549320221,-0.023101474391296506,1258.0,-2.5152825
7,1264,18,9216,0.07389557361602783,0.0004092704424510632,0.014675147,0.9928709864616394,-0.030884604901075363,0.0033424326065869536,0.2086181640625,272,0.2,-43.71536135673523,-0.020621639268938452,1258.0,-2.505654
7,1262,19,9728,0.0992584228515625,0.0004092704424510632,0.020494897,0.9926565885543823,-0.01303795725107193,0.09320487058721483,0.1895751953125,288,0.2,-43.754706144332886,-0.02055657892196905,1258.0,-2.505654
8,1258,20,10240,-2.714965343475342,0.0004092704424510632,0.016542252,0.9917171597480774,-0.029828881844878197,0.010601581045193598,0.2037353515625,304,0.2,-43.7335649728775,-0.02213473350275308,1258.0,-2.478550875
8,1256,21,10752,0.391060471534729,0.0004092704424510632,0.036892317,0.9906361103057861,-0.021113216876983643,0.09336658718530089,0.34765625,320,0.2,-43.699493050575256,-0.04063004732597619,1258.0,-2.478550875
8,1255,22,11264,-1.4821217060089111,0.0004092704424510632,0.015365537,0.9908677339553833,-0.028612397611141205,0.012600739020854235,0.2467041015625,336,0.2,-43.68355679512024,-0.02338401433371473,1258.0,-2.478550875
9,1253,23,11776,0.14704382419586182,0.0004092704424510632,0.016156167,0.9922841787338257,-0.043201789259910583,0.0035393357939028647,0.2406005859375,352,0.2,-43.70316553115845,-0.026798812410561368,1258.0,-2.480529555555555
9,1252,24,12288,0.21310043334960938,0.0004092704424510632,0.023664623,0.9918586611747742,-0.01535061839967966,0.07366360176820308,0.2567138671875,368,0.2,-43.72606718540192,-0.0240008358086925,1258.0,-2.480529555555555
10,1251,25,12800,-2.5131680965423584,0.0004092704424510632,0.017001716,0.9899278879165649,-0.054151155054569244,0.008434885603492148,0.2381591796875,384,0.2,-43.68982112407684,-0.027806860336568207,1258.0,-2.4833463
10,1250,26,13312,0.12514424324035645,0.0004092704424510632,0.030491598,0.9894466400146484,-0.008684288710355759,0.10438629519194365,0.291259765625,400,0.2,-43.63926804065704,-0.03274953791697044,1258.0,-2.4833463
11,1250,27,13824,-0.14738225936889648,0.0004092704424510632,0.035282627,0.9881911873817444,-0.03866538405418396,0.009139830493950285,0.3206787109375,416,0.2,-43.6175252199173,-0.03127187903737649,1258.0,-2.4833463
11,1248,28,14336,0.7286933660507202,0.0004092704424510632,0.016283363,0.9878537058830261,-0.02529139071702957,0.016945430979831144,0.221435546875,432,0.2,-43.58987534046173,-0.0210049070592504,1258.0,-2.487246818181818
11,1247,29,14848,0.6008001565933228,0.0004092704424510632,0.026126359,0.9873887300491333,-0.02513282746076584,0.030754807026823983,0.26025390625,448,0.2,-43.58242321014404,-0.024700049892999232,1258.0,-2.487246818181818
12,1246,30,15360,-4.4600605964660645,0.0004092704424510632,0.015928973,0.9854389429092407,-0.03713863343000412,0.009424185860552825,0.2041015625,464,0.2,-43.54550778865814,-0.021927810332272202,1258.0,-2.4871229166666664
12,1246,31,15872,0.1298658847808838,0.0004092704424510632,0.017929383,0.9841288924217224,-0.006963152438402176,0.10071021423209459,0.17724609375,480,0.2,-43.48640835285187,-0.020585540041793138,1258.0,-2.4871229166666664
13,1245,32,16384,-0.5497422218322754,0.0004092704424510632,0.014736973,0.9833585023880005,-0.042311713099479675,0.004118425786145963,0.2181396484375,496,0.2,-43.45694935321808,-0.02584292061510496,1258.0,-2.4746961538461534
13,1244,33,16896,0.29106348752975464,0.0004092704424510632,0.03429748,0.9824678301811218,-0.009380534291267395,0.14251786842942238,0.2567138671875,512,0.2,-43.42626905441284,-0.028324279657681473,1258.0,-2.4746961538461534
13,1244,34,17408,-0.8679215908050537,0.0004092704424510632,0.020963041,0.9806711077690125,-0.047164224088191986,0.006620916712563485,0.263916015625,528,0.2,-43.38757336139679,-0.030634788738097996,1258.0,-2.4746961538461534
14,1243,35,17920,0.013982892036437988,0.0004092704424510632,0.018146023,0.9793537855148315,-0.03970935940742493,0.0024164805545296986,0.2293701171875,544,0.2,-43.33043098449707,-0.025173183690640144,1258.0,-2.4741339285714283
14,1242,36,18432,0.09675872325897217,0.0004092704424510632,0.014677435,0.9789424538612366,0.012019732967019081,0.1820323794381693,0.1746826171875,560,0.2,-43.30342447757721,-0.02150635700672865,1258.0,-2.4741339285714283
15,1242,37,18944,-2.2089712619781494,0.0004092704424510632,0.025828823,0.9788244366645813,-0.0369153767824173,0.007648850209079683,0.2835693359375,576,0.2,-43.295992970466614,-0.027690724295098335,1258.0,-2.465127466666666
15,1241,38,19456,0.3351837992668152,0.0004092704424510632,0.016371407,0.9780605435371399,0.06648524850606918,0.2240840622689575,0.13134765625,592,0.2,-43.28216195106506,-0.017533362086396664,1258.0,-2.465127466666666
16,1241,39,19968,-2.285830497741699,0.0004092704424510632,0.014817886,0.9765841364860535,-0.01790539175271988,0.01826682424871251,0.1815185546875,608,0.2,-43.2487633228302,-0.020679817331256345,1258.0,-2.465127466666666
16,1240,40,20480,-1.528662919998169,0.0004092704424510632,0.014475671,0.9767220616340637,-0.03184117004275322,0.00404040817375062,0.204345703125,624,0.2,-43.214593291282654,-0.022494323799037375,1258.0,-2.4632467499999997
16,1240,41,20992,0.10094571113586426,0.0004092704424510632,0.017488196,0.9766735434532166,-0.0028250012546777725,0.18389101629145443,0.1749267578125,640,0.2,-43.22527348995209,-0.02172882257582387,1258.0,-2.4632467499999997
17,1239,42,21504,-3.062159538269043,0.0004092704424510632,0.020642646,0.9749824404716492,-0.031412601470947266,0.01447782147442922,0.2364501953125,656,0.2,-43.20065486431122,-0.02475977674475871,1258.0,-2.4633488823529412
17,1239,43,22016,0.1530240774154663,0.0004092704424510632,0.018561527,0.9739664196968079,0.011053241789340973,0.22891890397295356,0.1329345703125,672,0.2,-43.14887511730194,-0.023905881185783073,1258.0,-2.4633488823529412
18,1238,44,22528,-1.9313640594482422,0.0004092704424510632,0.018947095,0.9750192165374756,-0.03724118694663048,0.018773231277009472,0.231689453125,688,0.2,-43.145456075668335,-0.026117918692762032,1258.0,-2.4633488823529412
18,1238,45,23040,-0.53603196144104,0.0004092704424510632,0.01740424,0.976942777633667,-0.03945530205965042,0.0037386533585959114,0.2271728515625,704,0.2,-43.19656848907471,-0.02367968621547334,1258.0,-2.466339722222222
19,1237,46,23552,0.18696904182434082,0.0004092704424510632,0.014745658,0.9773609042167664,-0.01942789927124977,0.16522280155913904,0.115966796875,720,0.2,-43.24085354804993,-0.019664608473249245,1258.0,-2.466339722222222
19,1237,47,24064,-1.725569486618042,0.0004092704424510632,0.022479746,0.9770144820213318,-0.04517835006117821,0.009140959271462634,0.2344970703125,736,0.2,-43.23548066616058,-0.027431618800619617,1258.0,-2.4610782105263156
19,1236,48,24576,0.3485209345817566,0.0004092704424510632,0.019176248,0.9752547144889832,-0.0038222819566726685,0.15040298085659742,0.168701171875,752,0.2,-43.21364641189575,-0.01933799052494578,1258.0,-2.4610782105263156
20,1236,49,25088,-2.69138240814209,0.0004092704424510632,0.02250148,0.9738154411315918,-0.025499170646071434,0.015123227844014764,0.2337646484375,768,0.2,-43.1506484746933,-0.022316629489068873,1258.0,-2.4610782105263156
20,1236,50,25600,0.0900723934173584,0.0004092704424510632,0.017762244,0.9746610522270203,-0.025253506377339363,0.004030027899716515,0.2457275390625,784,0.2,-43.14040744304657,-0.02550469449488446,1258.0,-2.4503851
21,1235,51,26112,0.1993880271911621,0.0004092704424510632,0.018735105,0.9752258062362671,-0.03025347739458084,0.1690254479763098,0.1727294921875,800,0.2,-43.173379778862,-0.02782873068645131,1258.0,-2.4503851
21,1235,52,26624,-4.366277694702148,0.0004092704424510632,0.014411898,0.9728560447692871,-0.02647833153605461,0.023228330799611285,0.2047119140625,816,0.2,-43.150827407836914,-0.02081548172282055,1258.0,-2.449984380952381
21,1234,53,27136,0.23428022861480713,0.0004092704424510632,0.016485933,0.9718027710914612,0.008227694779634476,0.18945454224012792,0.1705322265625,832,0.2,-43.08359336853027,-0.020418348598468583,1258.0,-2.449984380952381
22,1234,54,27648,-1.3200218677520752,0.0004092704424510632,0.015619265,0.9715062975883484,-0.020207125693559647,0.017263291287235916,0.2293701171875,848,0.2,-43.063419699668884,-0.023179133742814884,1258.0,-2.449984380952381
22,1234,55,28160,0.6871100664138794,0.0004092704424510632,0.017694488,0.9720597863197327,-0.03482459858059883,0.015840638807276264,0.2620849609375,864,0.2,-43.06426382064819,-0.03048408785252832,1258.0,-2.4379721818181816
