time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/learning_rate,train/approx_kl,train/std,train/loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
8,1218,20,10240,0.44838947057724,0.0004092704424510632,0.016644014,0.9875264167785645,-0.033224884420633316,0.0024654248663864564,0.261962890625,304,0.2,-43.597965717315674,-0.023511927720392123,1258.0,-2.4703595
8,1215,21,10752,0.08595472574234009,0.0004092704424510632,0.017304635,0.9869899749755859,-0.022789694368839264,0.027276413224171847,0.262939453125,320,0.2,-43.56646394729614,-0.026371076062787324,1258.0,-2.4703595
9,1214,22,11264,0.5984148979187012,0.0004092704424510632,0.014437532,0.9887966513633728,-0.037149082869291306,0.00277631623976049,0.2237548828125,336,0.2,-43.581974506378174,-0.024538380559533834,1258.0,-2.4703595
9,1212,23,11776,0.4529036283493042,0.0004092704424510632,0.021423366,0.9890897870063782,-0.03286416456103325,0.002140365118975751,0.28515625,352,0.2,-43.624897718429565,-0.027647624316159636,1258.0,-2.4554368888888884
10,1211,24,12288,0.10695946216583252,0.0004092704424510632,0.018163579,0.9882619380950928,-0.020250029861927032,0.026762163266539574,0.22802734375,368,0.2,-43.60856652259827,-0.025153403548756614,1258.0,-2.4554368888888884
10,1210,25,12800,-0.268892765045166,0.0004092704424510632,0.021181304,0.9883033037185669,-0.024375412613153458,0.0034293437674932647,0.222412109375,384,0.2,-43.589824199676514,-0.021300566470017657,1258.0,-2.4558364999999998
11,1209,26,13312,0.1907934546470642,0.0004092704424510632,0.01827362,0.9875096082687378,-0.02077397331595421,0.03347252565436065,0.2625732421875,400,0.2,-43.58738553524017,-0.025315371371107176,1258.0,-2.4558364999999998
11,1208,27,13824,0.5662822723388672,0.0004092704424510632,0.019045314,0.9867827296257019,-0.02701667509973049,0.004178240946203005,0.2779541015625,416,0.2,-43.55235195159912,-0.026771087374072522,1258.0,-2.4558364999999998
11,1207,28,14336,0.6808035373687744,0.0004092704424510632,0.015326461,0.9860645532608032,-0.038661640137434006,0.0032051738489826676,0.238037109375,432,0.2,-43.537862062454224,-0.024904194753617048,1258.0,-2.459974727272727
12,1206,29,14848,0.3383601903915405,0.0004092704424510632,0.031736903,0.9858620166778564,-0.01486768014729023,0.018383588059805334,0.2783203125,448,0.2,-43.51815319061279,-0.02406524926482234,1258.0,-2.459974727272727
12,1205,30,15360,-0.6744860410690308,0.0004092704424510632,0.016446035,0.9853340983390808,-0.03913881629705429,0.005439995089545846,0.2574462890625,464,0.2,-43.51010179519653,-0.026431824546307325,1258.0,-2.4499590833333333
13,1204,31,15872,0.24555885791778564,0.0004092704424510632,0.019509206,0.9843361377716064,-0.03153758868575096,0.04535508423577994,0.279052734375,480,0.2,-43.48562753200531,-0.0318170283571817,1258.0,-2.4499590833333333
13,1202,32,16384,-0.18633174896240234,0.0004092704424510632,0.017651848,0.9858847856521606,-0.03871779516339302,0.005468814975756686,0.2379150390625,496,0.2,-43.48814511299133,-0.023865837065386586,1258.0,-2.454166692307692
14,1201,33,16896,0.1845717430114746,0.0004092704424510632,0.017326217,0.98700350522995,-0.011637786403298378,0.042220022121910006,0.23828125,512,0.2,-43.54123294353485,-0.02505030903557781,1258.0,-2.454166692307692
14,1200,34,17408,-0.21064972877502441,0.0004092704424510632,0.022798458,0.9883311986923218,-0.029689714312553406,0.005058329887106083,0.252685546875,528,0.2,-43.57217276096344,-0.02920160974463215,1258.0,-2.454166692307692
14,1200,35,17920,0.08918696641921997,0.0004092704424510632,0.015745452,0.9905559420585632,-0.0381636805832386,0.002810190326272277,0.2025146484375,544,0.2,-43.63040113449097,-0.021693564245651942,1258.0,-2.4579624285714283
15,1199,36,18432,0.15685290098190308,0.0004092704424510632,0.023023851,0.9893374443054199,-0.0023431777954101562,0.07299994246568531,0.242431640625,560,0.2,-43.657748103141785,-0.025220394345524255,1258.0,-2.4579624285714283
15,1198,37,18944,0.039416372776031494,0.0004092704424510632,0.025603656,0.9891183972358704,-0.03957833722233772,0.004533974453806877,0.2977294921875,576,0.2,-43.62000334262848,-0.03304395257146098,1258.0,-2.468149533333333
16,1197,38,19456,0.34743809700012207,0.0004092704424510632,0.016254775,0.9877974390983582,-0.018319670110940933,0.06395777186844498,0.271240234375,592,0.2,-43.60500502586365,-0.024642335658427328,1258.0,-2.468149533333333
16,1196,39,19968,-0.26747655868530273,0.0004092704424510632,0.017240651,0.9863122701644897,-0.026897495612502098,0.009422644900041632,0.250732421875,608,0.2,-43.55179309844971,-0.026348551269620657,1258.0,-2.468149533333333
17,1195,40,20480,-0.14144253730773926,0.0004092704424510632,0.019000035,0.9871233701705933,-0.03373516723513603,0.002790193695545895,0.2410888671875,624,0.2,-43.53686702251434,-0.0276496643491555,1258.0,-2.4773121875
17,1194,41,20992,0.17315411567687988,0.0004092704424510632,0.019241173,0.9875752925872803,-0.02470623515546322,0.06553333380725235,0.190673828125,640,0.2,-43.567256450653076,-0.02078356296988204,1258.0,-2.4773121875
18,1193,42,21504,-1.7710835933685303,0.0004092704424510632,0.031108694,0.987464189529419,-0.04297253489494324,0.01336533363792114,0.327392578125,656,0.2,-43.56601798534393,-0.03536445149802603,1258.0,-2.4768224117647057
18,1192,43,22016,0.42381471395492554,0.0004092704424510632,0.014840504,0.9874563813209534,-0.014951007440686226,0.07270256825722754,0.2701416015625,672,0.2,-43.57244610786438,-0.022329666928271763,1258.0,-2.4768224117647057
18,1192,44,22528,-0.6359559297561646,0.0004092704424510632,0.019624215,0.98702472448349,-0.032277561724185944,0.012379357940517366,0.2763671875,688,0.2,-43.565006732940674,-0.027807007063529454,1258.0,-2.4768224117647057
19,1191,45,23040,0.18103629350662231,0.0004092704424510632,0.020278774,0.9867020845413208,-0.031171731650829315,0.004429011627507862,0.2518310546875,704,0.2,-43.550435066223145,-0.025836840854026377,1258.0,-2.4701850555555556
19,1190,46,23552,0.3878035545349121,0.0004092704424510632,0.019427065,0.9869384765625,-0.001207904890179634,0.09871538099832833,0.179931640625,720,0.2,-43.549351811409,-0.02207830169936642,1258.0,-2.4701850555555556
20,1190,47,24064,-2.101736068725586,0.0004092704424510632,0.021565558,0.987220287322998,-0.02158987894654274,0.011830559247755446,0.22607421875,736,0.2,-43.560261845588684,-0.02180525778385345,1258.0,-2.4781615789473683
20,1189,48,24576,0.37344032526016235,0.0004092704424510632,0.01546586,0.9868746995925903,0.01574973203241825,0.13799848943017423,0.1402587890625,752,0.2,-43.559576869010925,-0.018354058753175195,1258.0,-2.4781615789473683
21,1189,49,25088,-0.6645690202713013,0.0004092704424510632,0.021244602,0.9868983030319214,-0.03317419812083244,0.007477261278836522,0.25830078125,768,0.2,-43.55178511142731,-0.02181763792759739,1258.0,-2.4781615789473683
21,1188,50,25600,0.01410377025604248,0.0004092704424510632,0.019728223,0.9865769743919373,-0.025635462254285812,0.0030885804844729137,0.2462158203125,784,0.2,-43.550509572029114,-0.027273728628642857,1258.0,-2.4778363
21,1187,51,26112,0.017635822296142578,0.0004092704424510632,0.020117188,0.9855616092681885,0.028991658240556717,0.19262174400500953,0.2508544921875,800,0.2,-43.52809727191925,-0.020541013771435246,1258.0,-2.4778363
22,1187,52,26624,-2.5348360538482666,0.0004092704424510632,0.03021021,0.9860585331916809,-0.03156894072890282,0.005857290765561629,0.3360595703125,816,0.2,-43.51504385471344,-0.03000643738778308,1258.0,-2.474545047619048
22,1186,53,27136,0.007982492446899414,0.0004092704424510632,0.024158577,0.9850859642028809,0.012476973235607147,0.22779328981414437,0.3194580078125,832,0.2,-43.516263127326965,-0.03340207190194633,1258.0,-2.474545047619048
23,1187,54,27648,-0.5205579996109009,0.0004092704424510632,0.025364937,0.9855321049690247,-0.028970027342438698,0.006638912309426814,0.27685546875,848,0.2,-43.497344732284546,-0.023800416965968907,1258.0,-2.474545047619048
23,1186,55,28160,0.5817180871963501,0.0004092704424510632,0.020005867,0.985254168510437,-0.03460993990302086,0.008125811436912045,0.2852783203125,864,0.2,-43.51197612285614,-0.026794788340339437,1258.0,-2.4745519545454546
24,1186,56,28672,0.551172137260437,0.0004092704424510632,0.034736436,0.9831794500350952,-0.024093227460980415,0.05081679573049769,0.3212890625,880,0.2,-43.467240691185,-0.022900330062839203,1258.0,-2.4745519545454546
24,1185,57,29184,-6.120122909545898,0.0004092704424510632,0.028408788,0.982879638671875,-0.02952333353459835,0.018168968468671665,0.28759765625,896,0.2,-43.42448449134827,-0.025435445248149335,1258.0,-2.480208913043478
25,1185,58,29696,0.023984313011169434,0.0004092704424510632,0.038781516,0.9823797941207886,0.014477815479040146,0.2199658213648945,0.351318359375,912,0.2,-43.41931343078613,-0.03134610426786821,1258.0,-2.480208913043478
25,1185,59,30208,-0.6188951730728149,0.0004092704424510632,0.014704689,0.9844305515289307,-0.04128033295273781,0.0046994366639410146,0.221923828125,928,0.2,-43.43170154094696,-0.0236992377176648,1258.0,-2.4756490833333333
25,1184,60,30720,0.007555902004241943,0.0004092704424510632,0.018534862,0.9852198362350464,0.1019584983587265,0.3052692227065563,0.2490234375,944,0.2,-43.49553883075714,-0.024589163687778637,1258.0,-2.4756490833333333
26,1184,61,31232,-0.009718060493469238,0.0004092704424510632,0.03211239,0.9863038659095764,-0.04304438456892967,0.004236115746607538,0.3011474609375,960,0.2,-43.51467943191528,-0.034019690996501595,1258.0,-2.4756490833333333
26,1184,62,31744,0.1587388515472412,0.0004092704424510632,0.020026363,0.9867879748344421,-0.04281850904226303,0.00241406161148916,0.24169921875,976,0.2,-43.54214429855347,-0.028055411850800738,1258.0,-2.47690236
27,1184,63,32256,0.2399502396583557,0.0004092704424510632,0.015478377,0.9868286848068237,0.008415672928094864,0.11600798321887851,0.1185302734375,992,0.2,-43.550339341163635,-0.015649347405997105,1258.0,-2.47690236
27,1183,64,32768,-1.3039686679840088,0.0004092704424510632,0.032253336,0.9874748587608337,-0.03841631859540939,0.004519076639553532,0.2864990234375,1008,0.2,-43.556525230407715,-0.02791907641221769,1258.0,-2.474704230769231
28,1183,65,33280,0.4198557138442993,0.0004092704424510632,0.017391447,0.987159252166748,0.04532254487276077,0.17679970897734165,0.1619873046875,1024,0.2,-43.56925058364868,-0.018534498434746638,1258.0,-2.474704230769231
28,1183,66,33792,-0.3037114143371582,0.0004092704424510632,0.022047695,0.987094521522522,-0.034476544708013535,0.013987811980769038,0.25390625,1040,0.2,-43.5586656332016,-0.024433211307041347,1258.0,-2.474704230769231
28,1182,67,34304,-0.47545814514160156,0.0004092704424510632,0.019136753,0.9861953854560852,-0.03964511305093765,0.003503288433421403,0.26171875,1056,0.2,-43.54870808124542,-0.02945391315734014,1258.0,-2.472747925925926
29,1182,68,34816,0.19332653284072876,0.0004092704424510632,0.0138516715,0.9855766296386719,-0.0059368424117565155,0.1803149727638811,0.1278076171875,1072,0.2,-43.51789736747742,-0.015973339672200382,1258.0,-2.472747925925926
29,1181,69,35328,-2.544872283935547,0.0004092704424510632,0.016366705,0.9855495095252991,-0.04094944894313812,0.004446535727765877,0.255126953125,1088,0.2,-43.51205575466156,-0.023297400592127815,1258.0,-2.47689875
30,1181,70,35840,0.07933002710342407,0.0004092704424510632,0.019413799,0.9852129220962524,0.010184982791543007,0.16592968441545963,0.1671142578125,1104,0.2,-43.50255799293518,-0.019469458275125362,1258.0,-2.47689875
30,1181,71,36352,-1.386836290359497,0.0004092704424510632,0.029790753,0.9867652654647827,-0.03426244482398033,0.009865500367595814,0.3067626953125,1120,0.2,-43.5211021900177,-0.025852368591586128,1258.0,-2.47689875
31,1181,72,36864,-1.2979552745819092,0.0004092704424510632,0.018486638,0.9853674173355103,-0.024888183921575546,0.002276589215398417,0.281494140625,1136,0.2,-43.53440511226654,-0.026153724815230817,1258.0,-2.47779175862069
31,1180,73,37376,0.16819548606872559,0.0004092704424510632,0.02274164,0.9843851327896118,0.002612285315990448,0.1703844084404409,0.1666259765625,1152,0.2,-43.48382377624512,-0.02142919585458003,1258.0,-2.47779175862069
32,1180,74,37888,-2.709594964981079,0.0004092704424510632,0.022060834,0.9849659204483032,-0.04416033625602722,0.013315638861968182,0.294189453125,1168,0.2,-43.473604917526245,-0.03216489919577725,1258.0,-2.4795275333333335
32,1180,75,38400,0.4965301752090454,0.0004092704424510632,0.017087303,0.9845307469367981,0.02702273800969124,0.14889737335033715,0.148193359375,1184,0.2,-43.48699367046356,-0.0186020062683383,1258.0,-2.4795275333333335
32,1180,76,38912,-2.5873398780822754,0.0004092704424510632,0.014869561,0.985951840877533,-0.037666983902454376,0.016267795115709305,0.2359619140625,1200,0.2,-43.48624539375305,-0.021229070756817237,1258.0,-2.4795275333333335
33,1179,77,39424,0.3034016489982605,0.0004092704424510632,0.0256259,0.9872686266899109,-0.03361907973885536,0.010757573269074783,0.27978515625,1216,0.2,-43.540499687194824,-0.02792916979524307,1258.0,-2.4778537419354842
33,1179,78,39936,0.6381911039352417,0.0004092704424510632,0.024027059,0.9868819713592529,-0.03445708006620407,0.07563260372262448,0.1685791015625,1232,0.2,-43.55255877971649,-0.023634145938558504,1258.0,-2.4778537419354842
34,1179,79,40448,-4.897204399108887,0.0004092704424510632,0.0215392,0.9884882569313049,-0.02668127417564392,0.022386605909559876,0.2313232421875,1248,0.2,-43.55541265010834,-0.024429007797152735,1258.0,-2.4747010937500002
34,1178,80,40960,0.24866479635238647,0.0004092704424510632,0.016314505,0.9896904230117798,0.011120082810521126,0.13579270895570517,0.119140625,1264,0.2,-43.609532594680786,-0.014590289451007266,1258.0,-2.4747010937500002
35,1178,81,41472,-0.2054610252380371,0.0004092704424510632,0.028234769,0.9902526140213013,-0.035517994314432144,0.022826929634902626,0.2978515625,1280,0.2,-43.63333547115326,-0.03065143706771778,1258.0,-2.4747010937500002
35,1178,82,41984,0.6270328760147095,0.0004092704424510632,0.01844459,0.9909425377845764,-0.015448111109435558,0.01956476314808242,0.23388671875,1296,0.2,-43.655301332473755,-0.02342842149664648,1258.0,-2.4738336363636364
36,1178,83,42496,0.809838056564331,0.0004092704424510632,0.023393953,0.990924060344696,-0.019383255392313004,0.043760399508755654,0.19873046875,1312,0.2,-43.66192901134491,-0.018716762730036862,1258.0,-2.4738336363636364
36,1177,84,43008,-6.0597429275512695,0.0004092704424510632,0.019562716,0.9907418489456177,-0.028558123856782913,0.01198372534418013,0.220458984375,1328,0.2,-43.658480286598206,-0.023249590365594486,1258.0,-2.4686537058823528
36,1177,85,43520,0.15449106693267822,0.0004092704424510632,0.0186239,0.9905251264572144,-0.015122450888156891,0.14372324547730386,0.1153564453125,1344,0.2,-43.65479266643524,-0.018661913010873832,1258.0,-2.4686537058823528
37,1177,86,44032,-0.7550287246704102,0.0004092704424510632,0.019870013,0.9908407926559448,-0.029272010549902916,0.006231272840523161,0.2503662109375,1360,0.2,-43.64794886112213,-0.02467828146473039,1258.0,-2.470465657142857
37,1177,87,44544,0.49883735179901123,0.0004092704424510632,0.014222641,0.9912043809890747,0.0059960223734378815,0.18564544606488198,0.0999755859375,1376,0.2,-43.66055238246918,-0.013819041414535604,1258.0,-2.470465657142857
38,1177,88,45056,-2.4001810550689697,0.0004092704424510632,0.014586604,0.9896569848060608,-0.04034273326396942,0.0037203763786237687,0.23193359375,1392,0.2,-43.646541476249695,-0.026500984036829323,1258.0,-2.470465657142857
38,1177,89,45568,0.10572534799575806,0.0004092704424510632,0.026866373,0.9877852201461792,-0.04315812140703201,0.0026307135303795803,0.2752685546875,1408,0.2,-43.58786582946777,-0.030004185522557236,1258.0,-2.4696833333333332
39,1177,90,46080,0.31272923946380615,0.0004092704424510632,0.014007569,0.9868931770324707,-0.0030410513281822205,0.2100718985311687,0.078857421875,1424,0.2,-43.54134523868561,-0.013324545594514348,1258.0,-2.4696833333333332
39,1177,91,46592,-2.64797043800354,0.0004092704424510632,0.029392123,0.9868407845497131,-0.036128222942352295,0.00686922411841806,0.321044921875,1440,0.2,-43.52602469921112,-0.029745196632575244,1258.0,-2.4677784864864862
40,1177,92,47104,0.32698673009872437,0.0004092704424510632,0.0156754,0.9868854284286499,0.022080697119235992,0.1847927295602858,0.112060546875,1456,0.2,-43.52746891975403,-0.010735998846939765,1258.0,-2.4677784864864862
40,1177,93,47616,-8.634546279907227,0.0004092704424510632,0.027125934,0.986055314540863,-0.03906805068254471,0.0043235232260485645,0.3077392578125,1472,0.2,-43.52139914035797,-0.030684243218274787,1258.0,-2.4677784864864862
40,1177,94,48128,0.05811208486557007,0.0004092704424510632,0.019172218,0.9830453395843506,-0.03891092911362648,0.0035707216229639016,0.271240234375,1488,0.2,-43.45856761932373,-0.03343193911132403,1258.0,-2.4639658157894733
41,1177,95,48640,0.16700249910354614,0.0004092704424510632,0.015842099,0.9826136231422424,-0.0025752484798431396,0.24569642636924982,0.0770263671875,1504,0.2,-43.38973891735077,-0.016138659106218256,1258.0,-2.4639658157894733
41,1177,96,49152,-4.065422058105469,0.0004092704424510632,0.019422576,0.9823630452156067,-0.032878585159778595,0.008905401089577936,0.26220703125,1520,0.2,-43.38462018966675,-0.02480318455491215,1258.0,-2.46065
42,1177,97,49664,0.3204042315483093,0.0004092704424510632,0.010860546,0.9824560880661011,0.016793381422758102,0.2925900549162179,0.0595703125,1536,0.2,-43.37515330314636,-0.011494645543280058,1258.0,-2.46065
42,1177,98,50176,-2.177959442138672,0.0004092704424510632,0.017804407,0.9830357432365417,-0.028860971331596375,0.007986564101884142,0.2403564453125,1552,0.2,-43.38635337352753,-0.025733939692145213,1258.0,-2.46065
43,1177,99,50688,-0.049194931983947754,0.0004092704424510632,0.012416389,0.9820899963378906,-0.029416700825095177,0.0024805751963867806,0.1986083984375,1568,0.2,-43.38207793235779,-0.02237262108246796,1258.0,-2.460195625
43,1177,100,51200,0.32501494884490967,0.0004092704424510632,0.009953343,0.9809101223945618,0.013854160904884338,0.2196003788849339,0.0582275390625,1584,0.2,-43.342843413352966,-0.007925709982373519,1258.0,-2.460195625
43,1177,101,51712,-3.2258877754211426,0.0004092704424510632,0.020969708,0.9785955548286438,-0.028608888387680054,0.013525895978091285,0.244140625,1600,0.2,-43.29029083251953,-0.024794965036562644,1258.0,-2.4615606585365852
44,1177,102,52224,0.21973097324371338,0.0004092704424510632,0.011766376,0.9776061177253723,0.03735687583684921,0.259977038949728,0.062744140625,1616,0.2,-43.22915577888489,-0.01101801948971115,1258.0,-2.4615606585365852
44,1176,103,52736,-0.43198108673095703,0.0004092704424510632,0.021592971,0.9758222699165344,-0.043843235820531845,0.00651559182733763,0.2923583984375,1632,0.2,-43.19701147079468,-0.030808354378677905,1258.0,-2.4615606585365852
45,1176,104,53248,0.08393919467926025,0.0004092704424510632,0.013861211,0.9751375317573547,-0.033365290611982346,0.0031810061627766117,0.213134765625,1648,0.2,-43.142046093940735,-0.027227222730289213,1258.0,-2.462189357142857
45,1176,105,53760,0.3319842219352722,0.0004092704424510632,0.019512052,0.9752805233001709,-0.003943584859371185,0.2051800525514409,0.10888671875,1664,0.2,-43.14307498931885,-0.01849690655944869,1258.0,-2.462189357142857
46,1176,106,54272,-4.930399417877197,0.0004092704424510632,0.021164488,0.9769805073738098,-0.03370579332113266,0.014636551582952961,0.247802734375,1680,0.2,-43.16670823097229,-0.024130706064170226,1258.0,-2.459068139534884
46,1176,107,54784,0.25343167781829834,0.0004092704424510632,0.011744507,0.9771068096160889,0.10449840128421783,0.29902173369191587,0.11962890625,1696,0.2,-43.206435441970825,-0.016953362894128077,1258.0,-2.459068139534884
46,1176,108,55296,-3.4758191108703613,0.0004092704424510632,0.022159798,0.9779831171035767,-0.033611707389354706,0.015979694639099762,0.2373046875,1712,0.2,-43.208282828330994,-0.02263504832808394,1258.0,-2.459068139534884
47,1176,109,55808,0.23844969272613525,0.0004092704424510632,0.016954917,0.9780013561248779,-0.04543965309858322,0.004151459979766514,0.23046875,1728,0.2,-43.232089161872864,-0.028578490659128875,1258.0,-2.4587459545454546
47,1176,110,56320,0.39679402112960815,0.0004092704424510632,0.01901247,0.9784718155860901,-0.009155239909887314,0.13097061787266284,0.115478515625,1744,0.2,-43.2306125164032,-0.017090809662477113,1258.0,-2.4587459545454546
48,1176,111,56832,-6.496235370635986,0.0004092704424510632,0.022091065,0.9786766767501831,-0.03490239381790161,0.021915571065619588,0.23193359375,1760,0.2,-43.24136185646057,-0.024210095318267122,1258.0,-2.457044888888889
48,1176,112,57344,0.19706130027770996,0.0004092704424510632,0.014641485,0.9784533381462097,0.016555342823266983,0.33801393408793956,0.0809326171875,1776,0.2,-43.245561480522156,-0.017136234237113968,1258.0,-2.457044888888889
49,1176,113,57856,-1.3585689067840576,0.0004092704424510632,0.024485014,0.9791829586029053,-0.03312275558710098,0.011832240299554542,0.27490234375,1792,0.2,-43.24357748031616,-0.02433624521654565,1258.0,-2.457044888888889
49,1176,114,58368,0.4179863929748535,0.0004092704424510632,0.017118877,0.97893887758255,-0.02440982684493065,0.013145851698936895,0.240966796875,1808,0.2,-43.27319037914276,-0.024522950348909944,1258.0,-2.457487043478261
50,1176,115,58880,0.359599769115448,0.0004092704424510632,0.02651389,0.9791549444198608,-0.014999762177467346,0.06950949534075335,0.22412109375,1824,0.2,-43.26049089431763,-0.02000091175432317,1258.0,-2.457487043478261
50,1176,116,59392,-3.4288601875305176,0.0004092704424510632,0.028575886,0.9800847768783569,-0.039089810103178024,0.011623479906120338,0.2952880859375,1840,0.2,-43.28854417800903,-0.02849427264300175,1258.0,-2.4534512978723404
50,1176,117,59904,0.053899168968200684,0.0004092704424510632,0.0074276207,0.9799295663833618,0.05485708266496658,0.4829644886776805,0.0782470703125,1856,0.2,-43.29779136180878,-0.00837473103456432,1258.0,-2.4534512978723404
51,1176,118,60416,-1.5118286609649658,0.0004092704424510632,0.025649954,0.9816055297851562,-0.029542185366153717,0.00500219199602725,0.27685546875,1872,0.2,-43.3185430765152,-0.02736876103153918,1258.0,-2.4510953125
51,1176,119,60928,0.4080255627632141,0.0004092704424510632,0.011188611,0.9820882678031921,0.016964618116617203,0.3151585750747472,0.07470703125,1888,0.2,-43.36048066616058,-0.015433831460541114,1258.0,-2.4510953125
52,1176,120,61440,-0.3798027038574219,0.0004092704424510632,0.01611736,0.9839512705802917,-0.021928047761321068,0.005124316710862331,0.25,1904,0.2,-43.38262760639191,-0.024314211012097076,1258.0,-2.4510953125
52,1176,121,61952,-0.21088898181915283,0.0004092704424510632,0.026899584,0.9842104911804199,-0.041291214525699615,0.0024785772620816715,0.3294677734375,1920,0.2,-43.430092334747314,-0.03411994062480517,1258.0,-2.4517655102040816
53,1176,122,62464,0.2893359661102295,0.0004092704424510632,0.015460817,0.9840789437294006,0.0041945502161979675,0.36594323441386223,0.077392578125,1936,0.2,-43.42496085166931,-0.014022496674442664,1258.0,-2.4517655102040816
53,1176,123,62976,-2.900132656097412,0.0004092704424510632,0.02261908,0.9856320023536682,-0.0295569971203804,0.011129510778118856,0.2960205078125,1952,0.2,-43.44254291057587,-0.029808492574375123,1258.0,-2.450836
53,1176,124,63488,0.3129090666770935,0.0004092704424510632,0.011605864,0.9858843684196472,0.04468072950839996,0.33427097578532994,0.0518798828125,1968,0.2,-43.47836101055145,-0.011188557517016307,1258.0,-2.450836
54,1176,125,64000,-1.8923819065093994,0.0004092704424510632,0.023651753,0.9871939420700073,-0.029778597876429558,0.003826022242719773,0.2908935546875,1984,0.2,-43.49139642715454,-0.025996764365117997,1258.0,-2.450836
