time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/learning_rate,train/approx_kl,train/std,train/loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
8,1202,21,10752,0.319668173789978,0.0004092704424510632,0.016761784,0.9950982332229614,-0.005411295220255852,0.041285079321824014,0.25048828125,320,0.2,-43.81531345844269,-0.025432833695958834,1258.0,-2.539073
9,1200,22,11264,0.36413925886154175,0.0004092704424510632,0.016914755,0.9945685267448425,-0.01809355989098549,0.0052544988138834015,0.2469482421875,336,0.2,-43.806880474090576,-0.023043640510877594,1258.0,-2.539073
9,1199,23,11776,0.4505949020385742,0.0004092704424510632,0.020439448,0.9958606362342834,-0.046054478734731674,0.003351413623022381,0.29931640625,352,0.2,-43.81235349178314,-0.03512044297531247,1258.0,-2.5127876666666666
10,1198,24,12288,0.3394831418991089,0.0004092704424510632,0.015457282,0.9967171549797058,-0.011049287393689156,0.03182056569494307,0.2039794921875,368,0.2,-43.852336406707764,-0.020780271297553554,1258.0,-2.5127876666666666
10,1197,25,12800,-1.458381175994873,0.0004092704424510632,0.014567271,0.9963162541389465,-0.029834484681487083,0.007961575014633127,0.1953125,384,0.2,-43.85782730579376,-0.020843190752202645,1258.0,-2.5105794
11,1196,26,13312,0.39257943630218506,0.0004092704424510632,0.022878166,0.9959172606468201,-0.03025733307003975,0.03286759211914614,0.2684326171875,400,0.2,-43.843488693237305,-0.029134488198906183,1258.0,-2.5105794
11,1194,27,13824,-0.0765836238861084,0.0004092704424510632,0.02065508,0.9960443377494812,-0.03827469423413277,0.008573483457439579,0.24853515625,416,0.2,-43.83969330787659,-0.027832222142023966,1258.0,-2.5105794
12,1193,28,14336,0.6787557005882263,0.0004092704424510632,0.02130638,0.9942182302474976,-0.023495137691497803,0.007711006313911639,0.2906494140625,432,0.2,-43.819196701049805,-0.02727788919582963,1258.0,-2.500259363636364
12,1192,29,14848,0.5798771381378174,0.0004092704424510632,0.032846592,0.9938799738883972,-0.029869861900806427,0.018586058606160805,0.2744140625,448,0.2,-43.772472500801086,-0.022215518809389323,1258.0,-2.500259363636364
12,1190,30,15360,-2.557893991470337,0.0004092704424510632,0.022067226,0.9935947060585022,-0.029892727732658386,0.005002239384339191,0.2567138671875,464,0.2,-43.773598313331604,-0.02761417431611335,1258.0,-2.4991505833333334
13,1189,31,15872,0.13320231437683105,0.0004092704424510632,0.011495784,0.994779646396637,-0.025160877034068108,0.046943337307311594,0.1839599609375,480,0.2,-43.77633059024811,-0.02120119467144832,1258.0,-2.4991505833333334
13,1189,32,16384,0.026340007781982422,0.0004092704424510632,0.016167346,0.9965092539787292,-0.03006434068083763,0.004495058463362511,0.26025390625,496,0.2,-43.82983911037445,-0.030857569625368342,1258.0,-2.492965307692308
14,1188,33,16896,0.42441481351852417,0.0004092704424510632,0.017343994,0.9979298114776611,-0.017590688541531563,0.04741174983792007,0.2213134765625,512,0.2,-43.877318143844604,-0.023275679268408567,1258.0,-2.492965307692308
14,1187,34,17408,-0.38842809200286865,0.0004092704424510632,0.02210763,0.9963967204093933,-0.019814856350421906,0.010044783062767237,0.2764892578125,528,0.2,-43.88721692562103,-0.028947960410732776,1258.0,-2.492965307692308
15,1186,35,17920,0.12270569801330566,0.0004092704424510632,0.025901012,0.9955706000328064,-0.03664905205368996,0.002351048980926862,0.2799072265625,544,0.2,-43.830639600753784,-0.026002414932008833,1258.0,-2.492536714285714
15,1185,36,18432,0.1706531047821045,0.0004092704424510632,0.02641246,0.9953538179397583,-0.011906532570719719,0.05091877555241808,0.2314453125,560,0.2,-43.820209980010986,-0.023543964518466964,1258.0,-2.492536714285714
15,1185,37,18944,-0.5574022531509399,0.0004092704424510632,0.01919792,0.9968097805976868,-0.040786262601614,0.006939682672964409,0.2838134765625,576,0.2,-43.83359634876251,-0.027787711485871114,1258.0,-2.5003746
16,1184,38,19456,0.4138680100440979,0.0004092704424510632,0.019868543,0.9971319437026978,-0.01080826111137867,0.06119256350211799,0.2689208984375,592,0.2,-43.87145471572876,-0.02859547347179614,1258.0,-2.5003746
16,1183,39,19968,-0.4237021207809448,0.0004092704424510632,0.026178155,0.9981029033660889,-0.034888219088315964,0.004490148261538707,0.33447265625,608,0.2,-43.879457116127014,-0.027649114083033055,1258.0,-2.5003746
17,1183,40,20480,0.004569053649902344,0.0004092704424510632,0.01504648,1.000209093093872,-0.03333597257733345,0.0029988128699187655,0.2601318359375,624,0.2,-43.92760622501373,-0.022700782254105434,1258.0,-2.506582125
17,1182,41,20992,0.23146909475326538,0.0004092704424510632,0.016491141,1.0012754201889038,-0.009703755378723145,0.06488918454851955,0.20166015625,640,0.2,-43.98110020160675,-0.02233291721495334,1258.0,-2.506582125
18,1182,42,21504,-1.0792827606201172,0.0004092704424510632,0.021381592,1.0012532472610474,-0.0262894444167614,0.009471805387875065,0.2435302734375,656,0.2,-43.994505167007446,-0.02276431256905198,1258.0,-2.5009497647058825
18,1181,43,22016,0.4648439884185791,0.0004092704424510632,0.019954804,1.0014255046844482,0.003774365410208702,0.07964195380918682,0.1978759765625,672,0.2,-43.99166440963745,-0.02194836546550505,1258.0,-2.5009497647058825
19,1181,44,22528,-0.37276601791381836,0.0004092704424510632,0.018372443,1.003221035003662,-0.038737550377845764,0.0169371074589435,0.2386474609375,688,0.2,-44.01592290401459,-0.02514908717421349,1258.0,-2.5009497647058825
19,1181,45,23040,-0.027275919914245605,0.0004092704424510632,0.01674264,1.0007514953613281,-0.04249840974807739,0.00369592645438388,0.2664794921875,704,0.2,-44.022427439689636,-0.028023468214087188,1258.0,-2.5020414444444445
19,1181,46,23552,0.25688260793685913,0.0004092704424510632,0.01856425,1.0004310607910156,-0.009346744045615196,0.06558185920584947,0.185791015625,720,0.2,-43.95854890346527,-0.023442230078217108,1258.0,-2.5020414444444445
20,1181,47,24064,-2.371018409729004,0.0004092704424510632,0.020870056,1.000778317451477,-0.026087643578648567,0.013246438145870343,0.2669677734375,736,0.2,-43.96941876411438,-0.025202501012245193,1258.0,-2.506400105263158
20,1180,48,24576,0.4881158471107483,0.0004092704424510632,0.015751686,1.0004011392593384,-0.002848733216524124,0.09736350306775421,0.153076171875,752,0.2,-43.968356013298035,-0.016837017086800188,1258.0,-2.506400105263158
21,1180,49,25088,-1.8425838947296143,0.0004092704424510632,0.025511248,1.0011835098266602,-0.03430706635117531,0.010563848656602204,0.2637939453125,768,0.2,-43.97112023830414,-0.02245309593854472,1258.0,-2.506400105263158
21,1180,50,25600,0.021011412143707275,0.0004092704424510632,0.015244424,1.0038667917251587,-0.0313124917447567,0.0033092258163378574,0.203369140625,784,0.2,-44.02146875858307,-0.022517487173900008,1258.0,-2.5064132500000005
22,1179,51,26112,0.022494733333587646,0.0004092704424510632,0.021553736,1.0036771297454834,-0.018613537773489952,0.13310995942447335,0.243408203125,800,0.2,-44.07095789909363,-0.019072801514994353,1258.0,-2.5064132500000005
22,1179,52,26624,-2.8067572116851807,0.0004092704424510632,0.019705374,1.0023480653762817,-0.03569789230823517,0.012629614313482307,0.2823486328125,816,0.2,-44.0374710559845,-0.03093809518031776,1258.0,-2.504611190476191
23,1178,53,27136,0.3952246904373169,0.0004092704424510632,0.024321936,1.0027601718902588,-0.015560420230031013,0.08011150651145726,0.2308349609375,832,0.2,-44.02090787887573,-0.025405586216947995,1258.0,-2.504611190476191
23,1178,54,27648,-1.5807721614837646,0.0004092704424510632,0.022623353,1.0047235488891602,-0.023678593337535858,0.013842446758644655,0.2698974609375,848,0.2,-44.0515319108963,-0.025697014905745164,1258.0,-2.504611190476191
23,1177,55,28160,0.662957489490509,0.0004092704424510632,0.021012615,1.0050079822540283,-0.01830325648188591,0.013198528758948669,0.2476806640625,864,0.2,-44.10089433193207,-0.02605537096678745,1258.0,-2.495782090909091
24,1177,56,28672,0.7680957317352295,0.0004092704424510632,0.04286451,1.0055433511734009,-0.026891149580478668,0.03939413191983476,0.3106689453125,880,0.2,-44.100963950157166,-0.02509381086565554,1258.0,-2.495782090909091
24,1177,57,29184,-5.613082408905029,0.0004092704424510632,0.019026615,1.0072176456451416,-0.030250180512666702,0.020667129108915105,0.2569580078125,896,0.2,-44.13631224632263,-0.0254091577953659,1258.0,-2.493457173913044
25,1177,58,29696,0.12240904569625854,0.0004092704424510632,0.018383969,1.007534146308899,-0.0191153883934021,0.10564142651855946,0.1475830078125,912,0.2,-44.16480016708374,-0.019762447584071197,1258.0,-2.493457173913044
25,1176,59,30208,-1.2734308242797852,0.0004092704424510632,0.020151187,1.0080804824829102,-0.0381535142660141,0.00751489149115514,0.277587890625,928,0.2,-44.17439258098602,-0.026801991974934936,1258.0,-2.491946458333333
26,1176,60,30720,0.5373983383178711,0.0004092704424510632,0.027122851,1.0084575414657593,-4.306994378566742e-05,0.10197103978134692,0.2119140625,944,0.2,-44.19352352619171,-0.02325301431119442,1258.0,-2.491946458333333
26,1176,61,31232,-2.0165388584136963,0.0004092704424510632,0.01609582,1.0091826915740967,-0.0326184406876564,0.002638378915435169,0.2308349609375,960,0.2,-44.20359539985657,-0.026166736643062904,1258.0,-2.491946458333333
26,1175,62,31744,0.030995190143585205,0.0004092704424510632,0.027652573,1.0106441974639893,-0.03813084959983826,0.003226506225473713,0.288818359375,976,0.2,-44.237648487091064,-0.027298438479192555,1258.0,-2.49713256
27,1175,63,32256,0.03709167242050171,0.0004092704424510632,0.03240781,1.0113656520843506,-0.02932947687804699,0.16272310819476843,0.277099609375,992,0.2,-44.27620232105255,-0.028420568822184578,1258.0,-2.49713256
27,1175,64,32768,-2.352881908416748,0.0004092704424510632,0.026032697,1.0113651752471924,-0.039061203598976135,0.012252022555912845,0.3021240234375,1008,0.2,-44.28449988365173,-0.02578037409693934,1258.0,-2.4914410384615384
28,1174,65,33280,0.3228082060813904,0.0004092704424510632,0.02193449,1.0108532905578613,-0.007762486115098,0.11850106983911246,0.1783447265625,1024,0.2,-44.2805038690567,-0.020653212850447744,1258.0,-2.4914410384615384
28,1174,66,33792,-0.20217061042785645,0.0004092704424510632,0.018749692,1.0099921226501465,-0.01681686006486416,0.010395389384939335,0.2640380859375,1040,0.2,-44.250550627708435,-0.023122907645301893,1258.0,-2.4914410384615384
29,1174,67,34304,-1.7147045135498047,0.0004092704424510632,0.014997695,1.0096169710159302,-0.03554850444197655,0.0026259230908181053,0.254150390625,1056,0.2,-44.23333191871643,-0.025722186837811023,1258.0,-2.4901675185185184
29,1175,68,34816,0.17370253801345825,0.0004092704424510632,0.018746547,1.008659839630127,0.012340951710939407,0.1698948093689978,0.146728515625,1072,0.2,-44.215195059776306,-0.020729647483676672,1258.0,-2.4901675185185184
30,1175,69,35328,-3.473635196685791,0.0004092704424510632,0.029595379,1.0086482763290405,-0.045830000191926956,0.01617332358728163,0.336181640625,1088,0.2,-44.19784927368164,-0.03335321908525657,1258.0,-2.4878706428571427
30,1175,70,35840,0.19606941938400269,0.0004092704424510632,0.021790672,1.0085854530334473,0.0032858513295650482,0.16048952599521726,0.194091796875,1104,0.2,-44.20189332962036,-0.025120896782027557,1258.0,-2.4878706428571427
30,1175,71,36352,-1.492178201675415,0.0004092704424510632,0.038984537,1.0097051858901978,-0.019294410943984985,0.009580187805113383,0.287841796875,1120,0.2,-44.21512591838837,-0.024004943101317622,1258.0,-2.4878706428571427
31,1175,72,36864,-0.13595569133758545,0.0004092704424510632,0.01702927,1.0103216171264648,-0.039984237402677536,0.003726955306774471,0.269287109375,1136,0.2,-44.24321985244751,-0.03024884790647775,1258.0,-2.494627724137931
31,1174,73,37376,0.31114012002944946,0.0004092704424510632,0.019754574,1.0100239515304565,-0.0012614168226718903,0.14093511563260108,0.1497802734375,1152,0.2,-44.2458119392395,-0.02062317320087459,1258.0,-2.494627724137931
32,1174,74,37888,-3.3834400177001953,0.0004092704424510632,0.01712085,1.0099542140960693,-0.019830355420708656,0.017039257480064407,0.2052001953125,1168,0.2,-44.235671639442444,-0.019227030337788165,1258.0,-2.4938225333333333
32,1171,75,38400,0.30358654260635376,0.0004092704424510632,0.024748903,1.0103541612625122,0.01416495069861412,0.15944022219628096,0.213623046875,1184,0.2,-44.23902714252472,-0.02037028517224826,1258.0,-2.4938225333333333
33,1171,76,38912,-0.749193549156189,0.0004092704424510632,0.023169126,1.010170817375183,-0.03967234864830971,0.005943402080447413,0.3157958984375,1200,0.2,-44.24087929725647,-0.0282609932764899,1258.0,-2.4938225333333333
33,1171,77,39424,0.12400346994400024,0.0004092704424510632,0.01614346,1.010367751121521,-0.02837948314845562,0.0025041811568371486,0.218994140625,1216,0.2,-44.23343229293823,-0.023310549499001354,1258.0,-2.487269322580645
34,1171,78,39936,0.26461994647979736,0.0004092704424510632,0.02094983,1.01100492477417,0.0036508310586214066,0.15419132262468338,0.148193359375,1232,0.2,-44.24733483791351,-0.019882870808942243,1258.0,-2.487269322580645
34,1171,79,40448,-3.663003444671631,0.0004092704424510632,0.017575797,1.008168339729309,-0.02983449585735798,0.014039275236427784,0.2496337890625,1248,0.2,-44.2298618555069,-0.02393446260248311,1258.0,-2.4847635625000004
34,1171,80,40960,0.1510269045829773,0.0004092704424510632,0.020168588,1.0064270496368408,0.006040656939148903,0.23128530499525368,0.1156005859375,1264,0.2,-44.14160132408142,-0.016589782433584332,1258.0,-2.4847635625000004
35,1171,81,41472,-0.3440225124359131,0.0004092704424510632,0.01769869,1.0048727989196777,-0.025034062564373016,0.02208510850323364,0.260498046875,1280,0.2,-44.09491467475891,-0.02554462662374135,1258.0,-2.4847635625000004
35,1171,82,41984,0.6230489015579224,0.0004092704424510632,0.022595773,1.004399299621582,-0.02475542202591896,0.020125597075093538,0.251953125,1296,0.2,-44.06149137020111,-0.027882699549081735,1258.0,-2.4854386060606064
36,1171,83,42496,0.7936140298843384,0.0004092704424510632,0.024954576,1.0047250986099243,-0.022897113114595413,0.07067900308175012,0.2633056640625,1312,0.2,-44.057390451431274,-0.023113987845135853,1258.0,-2.4854386060606064
36,1171,84,43008,-7.184272766113281,0.0004092704424510632,0.018150333,1.0043188333511353,-0.03209756314754486,0.025987894827267155,0.2122802734375,1328,0.2,-44.0616797208786,-0.02240016104769893,1258.0,-2.4899678823529414
37,1170,85,43520,0.1142457127571106,0.0004092704424510632,0.018403996,1.0039782524108887,-0.016082732006907463,0.21098001569043845,0.137939453125,1344,0.2,-44.045411109924316,-0.021427759900689125,1258.0,-2.4899678823529414
37,1170,86,44032,-1.0132381916046143,0.0004092704424510632,0.014181832,1.0027250051498413,-0.03437170386314392,0.006395308504579589,0.212158203125,1360,0.2,-44.020883321762085,-0.025906769136781804,1258.0,-2.4862659142857146
38,1170,87,44544,0.1866568922996521,0.0004092704424510632,0.023937074,1.0024116039276123,-0.021523544564843178,0.2613225750392303,0.201171875,1376,0.2,-43.98311698436737,-0.02522178522485774,1258.0,-2.4862659142857146
38,1170,88,45056,-2.5822665691375732,0.0004092704424510632,0.017798122,1.0020861625671387,-0.039483871310949326,0.0027830835460918024,0.2325439453125,1392,0.2,-43.975916385650635,-0.025038184263394214,1258.0,-2.4862659142857146
38,1170,89,45568,0.13830184936523438,0.0004092704424510632,0.023160331,1.0033552646636963,-0.0369400717318058,0.0028993166342843324,0.2767333984375,1408,0.2,-43.987223982810974,-0.02670411698636599,1258.0,-2.481568944444445
39,1170,90,46080,0.36880946159362793,0.0004092704424510632,0.02160161,1.0036470890045166,0.0028588436543941498,0.20675714733079076,0.1220703125,1424,0.2,-44.01392483711243,-0.018324538039451,1258.0,-2.481568944444445
39,1170,91,46592,-2.3736279010772705,0.0004092704424510632,0.02906432,1.003249168395996,-0.029443413019180298,0.009815825658733957,0.283447265625,1440,0.2,-44.010512590408325,-0.02902467376407003,1258.0,-2.4864136486486488
40,1170,92,47104,0.45129507780075073,0.0004092704424510632,0.025659539,1.0028845071792603,0.023843705654144287,0.18418315635062754,0.168701171875,1456,0.2,-43.999632358551025,-0.020214613010466564,1258.0,-2.4864136486486488
40,1170,93,47616,-6.1660380363464355,0.0004092704424510632,0.016406767,1.0023560523986816,-0.037395134568214417,0.003496841003652662,0.2581787109375,1472,0.2,-43.98689329624176,-0.02744443924166262,1258.0,-2.4864136486486488
41,1170,94,48128,0.04103571176528931,0.0004092704424510632,0.0147781465,1.0032166242599487,-0.03241923451423645,0.002554840626544319,0.2330322265625,1488,0.2,-43.987608671188354,-0.025436752403038554,1258.0,-2.4848802894736846
41,1169,95,48640,0.1959792971611023,0.0004092704424510632,0.017906446,1.0033856630325317,0.00580425001680851,0.19251805101521313,0.1016845703125,1504,0.2,-44.013187885284424,-0.013519192056264728,1258.0,-2.4848802894736846
42,1169,96,49152,-3.544797420501709,0.0004092704424510632,0.029485315,1.005056619644165,-0.031178627163171768,0.01319007323763799,0.2679443359375,1520,0.2,-44.03086495399475,-0.02574655445641838,1258.0,-2.4856171282051283
42,1169,97,49664,0.45707768201828003,0.0004092704424510632,0.012855478,1.0055382251739502,0.012735899537801743,0.19238124787807465,0.1334228515625,1536,0.2,-44.07963490486145,-0.015374568407423794,1258.0,-2.4856171282051283
42,1169,98,50176,-2.3020823001861572,0.0004092704424510632,0.023367628,1.003745436668396,-0.03639572858810425,0.01253101737529505,0.3138427734375,1552,0.2,-44.05792677402496,-0.03173633586266078,1258.0,-2.4856171282051283
43,1169,99,50688,-0.8228945732116699,0.0004092704424510632,0.016286217,1.0059404373168945,-0.02034519426524639,0.0032303489824698772,0.2030029296875,1568,0.2,-44.04010605812073,-0.02005838483455591,1258.0,-2.4846234000000003
43,1169,100,51200,0.34797507524490356,0.0004092704424510632,0.018414177,1.0069878101348877,0.005195382982492447,0.20520730270072818,0.094970703125,1584,0.2,-44.10611569881439,-0.01505732618534239,1258.0,-2.4846234000000003
44,1169,101,51712,-3.4785618782043457,0.0004092704424510632,0.025071437,1.0044459104537964,-0.034871287643909454,0.011168426950462162,0.29833984375,1600,0.2,-44.08566510677338,-0.028937006485648453,1258.0,-2.4828736097560977
44,1169,102,52224,0.20954161882400513,0.0004092704424510632,0.014761524,1.0035765171051025,0.0026685483753681183,0.33380883443169296,0.1297607421875,1616,0.2,-44.01944100856781,-0.021838984976056963,1258.0,-2.4828736097560977
45,1169,103,52736,-0.6559711694717407,0.0004092704424510632,0.019409133,1.0030038356781006,-0.034869760274887085,0.021661304432200268,0.271728515625,1632,0.2,-44.004682540893555,-0.026248560039675795,1258.0,-2.4828736097560977
45,1169,104,53248,0.25747060775756836,0.0004092704424510632,0.01554459,1.0017495155334473,-0.03937195613980293,0.002723626352235442,0.257568359375,1648,0.2,-43.97929000854492,-0.02865980211936403,1258.0,-2.4829161904761907
45,1169,105,53760,0.35752713680267334,0.0004092704424510632,0.020193955,1.0013773441314697,0.013840539380908012,0.1971900415373966,0.0968017578125,1664,0.2,-43.955785512924194,-0.015273256183718331,1258.0,-2.4829161904761907
46,1169,106,54272,-3.3720107078552246,0.0004092704424510632,0.022887189,1.0002726316452026,-0.023136397823691368,0.007895534246927127,0.274658203125,1680,0.2,-43.931440591812134,-0.025148745182377752,1258.0,-2.4826971395348836
46,1169,107,54784,0.33146941661834717,0.0004092704424510632,0.009961665,0.9999478459358215,0.01656782627105713,0.2632773139048368,0.0802001953125,1696,0.2,-43.907957911491394,-0.013541430773329921,1258.0,-2.4826971395348836
47,1169,108,55296,-2.225663423538208,0.0004092704424510632,0.02429011,0.9995691776275635,-0.014704329892992973,0.012784903432475403,0.2332763671875,1712,0.2,-43.89532542228699,-0.022809266429248964,1258.0,-2.4826971395348836
47,1169,109,55808,0.4100119471549988,0.0004092704424510632,0.016658295,0.9968341588973999,-0.03870845586061478,0.0028699403155769687,0.2269287109375,1728,0.2,-43.84780764579773,-0.02351134414493572,1258.0,-2.480827659090909
48,1169,110,56320,0.438876748085022,0.0004092704424510632,0.02005446,0.9958527684211731,-0.016714708879590034,0.1552370364079252,0.1165771484375,1744,0.2,-43.781166434288025,-0.016086900679511018,1258.0,-2.480827659090909
48,1168,111,56832,-10.070917129516602,0.0004092704424510632,0.016067598,0.9969754219055176,-0.022622736170887947,0.013125610144925304,0.2098388671875,1760,0.2,-43.7802711725235,-0.0191936795017682,1258.0,-2.484250511111111
49,1168,112,57344,0.2041083574295044,0.0004092704424510632,0.022458557,0.9971994757652283,-0.0022131800651550293,0.3381818572524935,0.210693359375,1776,0.2,-43.81353485584259,-0.02112982378457673,1258.0,-2.484250511111111
49,1168,113,57856,-2.314054250717163,0.0004092704424510632,0.020946534,0.995161235332489,-0.03921445086598396,0.013415530818747357,0.26806640625,1792,0.2,-43.78782904148102,-0.026254579017404467,1258.0,-2.484250511111111
49,1168,114,58368,0.447253942489624,0.0004092704424510632,0.022262588,0.9932623505592346,-0.01931178942322731,0.03409644478233531,0.286865234375,1808,0.2,-43.71999716758728,-0.028249924114788882,1258.0,-2.4847822826086956
50,1168,115,58880,0.5393263697624207,0.0004092704424510632,0.038144894,0.9919647574424744,-0.01755698397755623,0.0602033935720101,0.27734375,1824,0.2,-43.668949007987976,-0.02340093330712989,1258.0,-2.4847822826086956
50,1168,116,59392,-4.269056797027588,0.0004092704424510632,0.026843417,0.9940265417098999,-0.03779909014701843,0.0124991046031937,0.3145751953125,1840,0.2,-43.671844124794006,-0.030525748545187525,1258.0,-2.4895515531914896
51,1168,117,59904,0.19389528036117554,0.0004092704424510632,0.00979667,0.9950450658798218,0.008692111819982529,0.4248527844902128,0.0445556640625,1856,0.2,-43.74250304698944,-0.007308745349291712,1258.0,-2.4895515531914896
51,1168,118,60416,-3.2841501235961914,0.0004092704424510632,0.030124366,0.9953758716583252,-0.029425883665680885,0.024127911572577432,0.2548828125,1872,0.2,-43.75753450393677,-0.020933827487169765,1258.0,-2.491208875
52,1168,119,60928,0.14291322231292725,0.0004092704424510632,0.015486699,0.9954559206962585,0.017122216522693634,0.3855764663312584,0.09912109375,1888,0.2,-43.767946600914,-0.014938691645511426,1258.0,-2.491208875
52,1167,120,61440,-0.27145886421203613,0.0004092704424510632,0.019934194,0.9968007802963257,-0.031548529863357544,0.011350273824064061,0.27490234375,1904,0.2,-43.78494083881378,-0.024663289805175737,1258.0,-2.491208875
53,1167,121,61952,0.043856918811798096,0.0004092704424510632,0.014952619,0.9966015815734863,-0.030637765303254128,0.0029393007571343333,0.2213134765625,1920,0.2,-43.81669867038727,-0.023603577486937866,1258.0,-2.4884099999999996
53,1167,122,62464,0.3440864086151123,0.0004092704424510632,0.01197747,0.9962669610977173,0.0196232832968235,0.4431915218010545,0.080078125,1936,0.2,-43.79534351825714,-0.015277086487913039,1258.0,-2.4884099999999996
53,1167,123,62976,-3.7060375213623047,0.0004092704424510632,0.017489552,0.9967138767242432,-0.03030271828174591,0.02713557070819661,0.2279052734375,1952,0.2,-43.79813480377197,-0.023276895080925897,1258.0,-2.4889632399999995
54,1167,124,63488,0.2055501937866211,0.0004092704424510632,0.01524299,0.9964011907577515,0.03621227294206619,0.41925970814190805,0.0738525390625,1968,0.2,-43.80054998397827,-0.009703055926365778,1258.0,-2.4889632399999995
54,1167,125,64000,-7.769800186157227,0.0004092704424510632,0.024207551,0.9962281584739685,-0.027906158939003944,0.014221442863345146,0.2626953125,1984,0.2,-43.78810667991638,-0.021482740732608363,1258.0,-2.4889632399999995
