time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/learning_rate,train/approx_kl,train/std,train/loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
17,1197,41,20992,0.17026078701019287,0.0004092704424510632,0.018598452,0.9922667741775513,0.0009923279285430908,0.08094649401027709,0.215576171875,640,0.2,-43.7110378742218,-0.020802047773031518,1258.0,-2.524493875
17,1197,42,21504,-1.459017276763916,0.0004092704424510632,0.02212485,0.9918856620788574,-0.022719455882906914,0.01019578886916861,0.2281494140625,656,0.2,-43.699716091156006,-0.021698241005651653,1258.0,-2.513697411764706
18,1196,43,22016,0.31424975395202637,0.0004092704424510632,0.020989023,0.991519570350647,-0.005226656794548035,0.09118624776601791,0.1859130859375,672,0.2,-43.69032347202301,-0.02048157501849346,1258.0,-2.513697411764706
18,1197,44,22528,-1.2897286415100098,0.0004092704424510632,0.020771716,0.9929060935974121,-0.03671564534306526,0.014085364833590575,0.26318359375,688,0.2,-43.70139181613922,-0.024508776747097727,1258.0,-2.513697411764706
19,1197,45,23040,0.12729483842849731,0.0004092704424510632,0.017958075,0.9913414120674133,-0.033525001257658005,0.004098564539162908,0.230712890625,704,0.2,-43.7089079618454,-0.027949895287747495,1258.0,-2.5213657222222223
19,1197,46,23552,0.22940099239349365,0.0004092704424510632,0.030730465,0.9910536408424377,0.010095661506056786,0.1338689918629825,0.2376708984375,720,0.2,-43.66295516490936,-0.024098949797917157,1258.0,-2.5213657222222223
20,1196,47,24064,-1.278933048248291,0.0004092704424510632,0.01786049,0.9913028478622437,-0.029391424730420113,0.008982793748145923,0.2449951171875,736,0.2,-43.667317509651184,-0.02637937337567564,1258.0,-2.519313894736842
20,1196,48,24576,0.3235208988189697,0.0004092704424510632,0.020699853,0.9907287955284119,-0.002797123044729233,0.0979741052724421,0.1590576171875,752,0.2,-43.66847789287567,-0.020972041646018624,1258.0,-2.519313894736842
20,1196,49,25088,-0.8869582414627075,0.0004092704424510632,0.025010321,0.989237368106842,-0.045098695904016495,0.009244737797416747,0.2874755859375,768,0.2,-43.630019783973694,-0.03117486063274555,1258.0,-2.519313894736842
21,1196,50,25600,0.3454270362854004,0.0004092704424510632,0.024588827,0.990425705909729,-0.036227013915777206,0.0031349591226899065,0.2608642578125,784,0.2,-43.61432123184204,-0.02925637166481465,1258.0,-2.5243248499999997
21,1196,51,26112,0.16577863693237305,0.0004092704424510632,0.017518524,0.9895176887512207,0.03851913660764694,0.1810700276400894,0.1458740234375,800,0.2,-43.63836407661438,-0.018244570615934208,1258.0,-2.5243248499999997
22,1195,52,26624,-2.199392318725586,0.0004092704424510632,0.01674321,0.9884803295135498,-0.034765880554914474,0.012853795094997622,0.2081298828125,816,0.2,-43.59455168247223,-0.02390087851017597,1258.0,-2.5239004761904758
22,1195,53,27136,0.3976379632949829,0.0004092704424510632,0.020901453,0.9885097146034241,0.012927290052175522,0.12636272911913693,0.1737060546875,832,0.2,-43.58181667327881,-0.02231165829289239,1258.0,-2.5239004761904758
23,1194,54,27648,-1.3555772304534912,0.0004092704424510632,0.018460523,0.9871010184288025,-0.034319475293159485,0.0060425558185670525,0.2559814453125,848,0.2,-43.561734557151794,-0.02886259922524914,1258.0,-2.5239004761904758
23,1195,55,28160,0.5070359706878662,0.0004092704424510632,0.019672124,0.9858201742172241,-0.02486078068614006,0.0047066665210877545,0.264404296875,864,0.2,-43.516199588775635,-0.023355581288342364,1258.0,-2.523847954545454
23,1194,56,28672,0.4090687036514282,0.0004092704424510632,0.024294432,0.9863433837890625,-0.027745570987462997,0.046466218220302835,0.2012939453125,880,0.2,-43.49939227104187,-0.023237337722093798,1258.0,-2.523847954545454
24,1194,57,29184,-6.12713098526001,0.0004092704424510632,0.023308463,0.9883078336715698,-0.03094007447361946,0.024684417090611532,0.246337890625,896,0.2,-43.532771825790405,-0.023908369650598615,1258.0,-2.519545304347826
24,1193,58,29696,0.016364872455596924,0.0004092704424510632,0.038069464,0.9876351952552795,0.0018280111253261566,0.2272670129314065,0.2857666015625,912,0.2,-43.56526494026184,-0.024240781112894183,1258.0,-2.519545304347826
25,1193,59,30208,-1.009758472442627,0.0004092704424510632,0.023157869,0.9889589548110962,-0.03339878469705582,0.005159078405995388,0.270751953125,928,0.2,-43.563769578933716,-0.025892633515468333,1258.0,-2.517899041666667
25,1193,60,30720,0.24031037092208862,0.0004092704424510632,0.017666306,0.9889727830886841,0.012511570006608963,0.14583582733757794,0.1650390625,944,0.2,-43.595056772232056,-0.017504573188489303,1258.0,-2.517899041666667
26,1193,61,31232,-1.308258295059204,0.0004092704424510632,0.03224162,0.989824652671814,-0.05849609151482582,0.0023720617100480013,0.30615234375,960,0.2,-43.596938371658325,-0.03483903201413341,1258.0,-2.517899041666667
26,1193,62,31744,-0.024801969528198242,0.0004092704424510632,0.022382405,0.9911726117134094,-0.04681561887264252,0.0030523421155521646,0.2689208984375,976,0.2,-43.646026968955994,-0.025270022510085255,1258.0,-2.51327752
27,1192,63,32256,0.19393473863601685,0.0004092704424510632,0.015051982,0.9918972849845886,0.027189407497644424,0.20213231444358826,0.1053466796875,992,0.2,-43.67317879199982,-0.013720824004849419,1258.0,-2.51327752
27,1192,64,32768,-1.9159691333770752,0.0004092704424510632,0.017464392,0.9904319047927856,-0.021711094304919243,0.013459073263220489,0.2252197265625,1008,0.2,-43.67087936401367,-0.023002573376288638,1258.0,-2.5075853846153846
27,1191,65,33280,0.26547300815582275,0.0004092704424510632,0.014293173,0.9895250797271729,0.02597625181078911,0.24939681077376008,0.1304931640625,1024,0.2,-43.62283706665039,-0.018989494608831592,1258.0,-2.5075853846153846
28,1191,66,33792,-0.34093642234802246,0.0004092704424510632,0.0208957,0.988150954246521,-0.03947823867201805,0.011120631897938438,0.2344970703125,1040,0.2,-43.59172523021698,-0.025002743801451288,1258.0,-2.5075853846153846
28,1191,67,34304,-0.9361958503723145,0.0004092704424510632,0.01925522,0.9877919554710388,-0.02753879688680172,0.0031641558234696276,0.2410888671875,1056,0.2,-43.55541944503784,-0.02292195129848551,1258.0,-2.503455074074074
29,1191,68,34816,0.18002772331237793,0.0004092704424510632,0.017793704,0.9872835278511047,-0.007893141359090805,0.18120555626228452,0.143310546875,1072,0.2,-43.5455607175827,-0.020558372620143928,1258.0,-2.503455074074074
29,1191,69,35328,-2.952970266342163,0.0004092704424510632,0.018041044,0.9857668876647949,-0.03664470836520195,0.011662531178444624,0.26953125,1088,0.2,-43.507662415504456,-0.02766269803396426,1258.0,-2.4977730714285715
30,1191,70,35840,0.2457694411277771,0.0004092704424510632,0.019690592,0.9849711656570435,0.003061547875404358,0.19936175062321126,0.14990234375,1104,0.2,-43.470937967300415,-0.02029783235047944,1258.0,-2.4977730714285715
30,1191,71,36352,-1.385521411895752,0.0004092704424510632,0.025900414,0.9846756458282471,-0.033781781792640686,0.01134990924037993,0.2896728515625,1120,0.2,-43.45005977153778,-0.024356458539841697,1258.0,-2.4977730714285715
30,1191,72,36864,-0.08944642543792725,0.0004092704424510632,0.01958658,0.9844549894332886,-0.033128149807453156,0.003205192530003842,0.277587890625,1136,0.2,-43.44806265830994,-0.028984697244595736,1258.0,-2.5027273793103446
31,1191,73,37376,0.2380933165550232,0.0004092704424510632,0.0162554,0.9839337468147278,-0.012508533895015717,0.21254954335745424,0.1124267578125,1152,0.2,-43.432838916778564,-0.020338447735412046,1258.0,-2.5027273793103446
31,1191,74,37888,-3.1994123458862305,0.0004092704424510632,0.02315314,0.9821451306343079,-0.028224974870681763,0.018404163682134822,0.24609375,1168,0.2,-43.40178871154785,-0.026826031651580706,1258.0,-2.4951616000000003
32,1191,75,38400,0.4100152850151062,0.0004092704424510632,0.016186269,0.9818970561027527,0.011231083422899246,0.2088331349659711,0.12451171875,1184,0.2,-43.359968423843384,-0.017607141788175795,1258.0,-2.4951616000000003
32,1191,76,38912,-2.4468626976013184,0.0004092704424510632,0.01771852,0.9797295331954956,-0.030747683718800545,0.010178098760661669,0.2047119140625,1200,0.2,-43.333905816078186,-0.01850249827839434,1258.0,-2.4951616000000003
33,1191,77,39424,0.09005594253540039,0.0004092704424510632,0.014605109,0.9795681238174438,-0.040167536586523056,0.003736663260497153,0.2020263671875,1216,0.2,-43.28311765193939,-0.021979134675348178,1258.0,-2.4965835161290326
33,1191,78,39936,0.21626925468444824,0.0004092704424510632,0.02030487,0.9799012541770935,-0.001534193754196167,0.264081813627854,0.1339111328125,1232,0.2,-43.29565358161926,-0.024077932233922184,1258.0,-2.4965835161290326
33,1191,79,40448,-2.464372396469116,0.0004092704424510632,0.014988221,0.9795110821723938,-0.014634748920798302,0.03514853084925562,0.1829833984375,1248,0.2,-43.290777802467346,-0.0206520971696591,1258.0,-2.4889520000000003
34,1191,80,40960,0.12806040048599243,0.0004092704424510632,0.012695815,0.979066789150238,0.02738817408680916,0.31551718758419156,0.0751953125,1264,0.2,-43.27548336982727,-0.010576048487564549,1258.0,-2.4889520000000003
34,1190,81,41472,0.026509582996368408,0.0004092704424510632,0.020834465,0.9782527089118958,-0.03127310425043106,0.03392880683531985,0.2679443359375,1280,0.2,-43.24856460094452,-0.02984850332722999,1258.0,-2.4889520000000003
35,1190,82,41984,0.6044752597808838,0.0004092704424510632,0.02101485,0.9768387079238892,-0.018064040690660477,0.03184988914290443,0.276611328125,1296,0.2,-43.213747382164,-0.02527373400516808,1258.0,-2.4900422424242428
35,1190,83,42496,0.7943127751350403,0.0004092704424510632,0.017468885,0.976186215877533,-0.01636286824941635,0.06671395350713283,0.2041015625,1312,0.2,-43.17542111873627,-0.019753646382014267,1258.0,-2.4900422424242428
36,1190,84,43008,-3.428828239440918,0.0004092704424510632,0.019177742,0.9772517085075378,-0.03180919960141182,0.020910852792439982,0.2305908203125,1328,0.2,-43.171820521354675,-0.020214295174810104,1258.0,-2.4906489705882358
36,1190,85,43520,0.3020007014274597,0.0004092704424510632,0.014844437,0.9778403639793396,0.02900681458413601,0.24640771024860442,0.08740234375,1344,0.2,-43.208792090415955,-0.014607706740207504,1258.0,-2.4906489705882358
37,1189,86,44032,-1.1843583583831787,0.0004092704424510632,0.030131385,0.9799010753631592,-0.0426207073032856,0.0058457243867451325,0.3265380859375,1360,0.2,-43.24091672897339,-0.03159439604496583,1258.0,-2.493802028571429
37,1189,87,44544,0.4742993712425232,0.0004092704424510632,0.018078834,0.980797290802002,0.049814656376838684,0.23700490477494895,0.1175537109375,1376,0.2,-43.29636824131012,-0.0183540164725855,1258.0,-2.493802028571429
37,1189,88,45056,-5.628517150878906,0.0004092704424510632,0.019764327,0.982324481010437,-0.03160114213824272,0.0038540344685316086,0.2728271484375,1392,0.2,-43.3241651058197,-0.028426952863810584,1258.0,-2.493802028571429
38,1189,89,45568,0.03832125663757324,0.0004092704424510632,0.02131546,0.9837485551834106,-0.01858113892376423,0.003630005528975744,0.24072265625,1408,0.2,-43.377888798713684,-0.023426997766364366,1258.0,-2.4936497222222225
38,1189,90,46080,0.24437904357910156,0.0004092704424510632,0.013477007,0.9842736124992371,0.01200147345662117,0.2766744189430028,0.0794677734375,1424,0.2,-43.40534830093384,-0.014074022968998179,1258.0,-2.4936497222222225
39,1189,91,46592,-2.693303346633911,0.0004092704424510632,0.022205647,0.9842678904533386,-0.03425988554954529,0.011992553976597264,0.251220703125,1440,0.2,-43.41235172748566,-0.024676258908584714,1258.0,-2.4982268648648653
39,1189,92,47104,0.03777635097503662,0.0004092704424510632,0.017200692,0.9842032194137573,0.005103271454572678,0.5140198443550617,0.12939453125,1456,0.2,-43.409080266952515,-0.020797568606212735,1258.0,-2.4982268648648653
40,1189,93,47616,-4.711697101593018,0.0004092704424510632,0.019122157,0.9854423403739929,-0.03627049922943115,0.004472093998629134,0.25439453125,1472,0.2,-43.421743631362915,-0.025557627086527646,1258.0,-2.4982268648648653
40,1189,94,48128,0.04012787342071533,0.0004092704424510632,0.017535936,0.986562967300415,-0.03548493608832359,0.0017588068076292984,0.2176513671875,1488,0.2,-43.46467673778534,-0.022481239269836806,1258.0,-2.4945390789473687
40,1189,95,48640,0.13309329748153687,0.0004092704424510632,0.014195012,0.9865625500679016,0.06053721532225609,0.3570081917569041,0.11279296875,1504,0.2,-43.4789936542511,-0.017422201053705066,1258.0,-2.4945390789473687
41,1189,96,49152,-2.08941650390625,0.0004092704424510632,0.022254653,0.9849659204483032,-0.032606497406959534,0.008502627781126648,0.278564453125,1520,0.2,-43.461379528045654,-0.026547523084445857,1258.0,-2.4950869230769235
41,1189,97,49664,0.3662710189819336,0.0004092704424510632,0.011376768,0.9845578670501709,0.04366306588053703,0.46053227316588163,0.0548095703125,1536,0.2,-43.4203097820282,-0.014173667892464437,1258.0,-2.4950869230769235
42,1189,98,50176,-1.7555122375488281,0.0004092704424510632,0.023855519,0.9843291640281677,-0.02246140129864216,0.005946216311713215,0.2838134765625,1552,0.2,-43.42120695114136,-0.025627386596170254,1258.0,-2.4950869230769235
42,1189,99,50688,-0.1756296157836914,0.0004092704424510632,0.014738974,0.9827105402946472,-0.04153881594538689,0.0034927890956168994,0.2154541015625,1568,0.2,-43.39183533191681,-0.023233699714182876,1258.0,-2.4948401500000004
43,1189,100,51200,0.32789838314056396,0.0004092704424510632,0.012925502,0.9822218418121338,0.014416573569178581,0.3281952564138919,0.0478515625,1584,0.2,-43.35142529010773,-0.012721762104774825,1258.0,-2.4948401500000004
43,1189,101,51712,-2.3286280632019043,0.0004092704424510632,0.016148414,0.9829132556915283,-0.014444300904870033,0.02634882600978017,0.2330322265625,1600,0.2,-43.34903359413147,-0.024303707701619714,1258.0,-2.4957951951219517
43,1188,102,52224,0.44953447580337524,0.0004092704424510632,0.014802332,0.9832497835159302,0.018314246088266373,0.317505294457078,0.1011962890625,1616,0.2,-43.372599840164185,-0.018317651105462573,1258.0,-2.4957951951219517
44,1188,103,52736,-0.9423179626464844,0.0004092704424510632,0.028153209,0.9821779131889343,-0.04331833869218826,0.025555272644851357,0.281982421875,1632,0.2,-43.36180341243744,-0.028755688937962987,1258.0,-2.4957951951219517
44,1188,104,53248,-0.20501399040222168,0.0004092704424510632,0.016699385,0.9830218553543091,-0.028154227882623672,0.0050838737151934765,0.241943359375,1648,0.2,-43.34296929836273,-0.024400727794272825,1258.0,-2.5008758333333336
45,1188,105,53760,0.3601219654083252,0.0004092704424510632,0.015036395,0.9830805659294128,0.004032272845506668,0.3012606030097231,0.08935546875,1664,0.2,-43.370776891708374,-0.014014790904184338,1258.0,-2.5008758333333336
45,1188,106,54272,-3.5478992462158203,0.0004092704424510632,0.025242861,0.9831305742263794,-0.020844990387558937,0.0254432960646227,0.242431640625,1680,0.2,-43.36518621444702,-0.02415046319947578,1258.0,-2.502009674418605
46,1188,107,54784,0.19502466917037964,0.0004092704424510632,0.011685834,0.9834365844726562,0.03578700125217438,0.5459221568889916,0.0458984375,1696,0.2,-43.372939586639404,-0.01324862110777758,1258.0,-2.502009674418605
46,1188,108,55296,-2.39318585395813,0.0004092704424510632,0.024878232,0.9848709106445312,-0.03063984587788582,0.012501169971073978,0.2607421875,1712,0.2,-43.39657807350159,-0.025917303195456043,1258.0,-2.502009674418605
46,1188,109,55808,0.6374411582946777,0.0004092704424510632,0.0165709,0.9837438464164734,-0.02446936070919037,0.01765588586567901,0.2344970703125,1728,0.2,-43.41221296787262,-0.025312403027783148,1258.0,-2.4975405681818184
47,1188,110,56320,0.5675401091575623,0.0004092704424510632,0.029290132,0.9826353192329407,-0.009687183424830437,0.17422833741875365,0.196044921875,1744,0.2,-43.36224853992462,-0.020370192622067407,1258.0,-2.4975405681818184
47,1188,111,56832,-6.548835277557373,0.0004092704424510632,0.024838,0.9817916750907898,-0.020078282803297043,0.03175562131218612,0.268310546875,1760,0.2,-43.332106709480286,-0.020822376041905954,1258.0,-2.495400688888889
48,1188,112,57344,0.3113841414451599,0.0004092704424510632,0.015569356,0.9818788170814514,0.015516288578510284,0.4158130711875856,0.0855712890625,1776,0.2,-43.31607210636139,-0.01709617458982393,1258.0,-2.495400688888889
48,1188,113,57856,-1.519817590713501,0.0004092704424510632,0.024441743,0.9809252619743347,-0.03813859075307846,0.013947682906291448,0.321533203125,1792,0.2,-43.30907666683197,-0.031909834942780435,1258.0,-2.495400688888889
49,1188,114,58368,0.43310314416885376,0.0004092704424510632,0.025983823,0.9782830476760864,-0.04163840040564537,0.011607854146859609,0.329345703125,1808,0.2,-43.25628316402435,-0.03279480736819096,1258.0,-2.497346739130435
49,1188,115,58880,0.3039124011993408,0.0004092704424510632,0.023881268,0.9776850342750549,-0.01349462941288948,0.1539428133983165,0.1656494140625,1824,0.2,-43.19856631755829,-0.01982813714130316,1258.0,-2.497346739130435
49,1188,116,59392,-2.824336290359497,0.0004092704424510632,0.030756162,0.9775241613388062,-0.024252135306596756,0.020054484921274707,0.334228515625,1840,0.2,-43.18784546852112,-0.03286908773588948,1258.0,-2.4972667021276598
50,1188,117,59904,0.1512296199798584,0.0004092704424510632,0.010285085,0.9774777889251709,0.025861158967018127,0.43018212728202343,0.0655517578125,1856,0.2,-43.189077973365784,-0.010329516720958054,1258.0,-2.4972667021276598
50,1188,118,60416,-2.6481692790985107,0.0004092704424510632,0.02200082,0.9774327278137207,-0.022323841229081154,0.008895767357898876,0.2322998046875,1872,0.2,-43.18701636791229,-0.01891647872980684,1258.0,-2.4979077708333333
51,1188,119,60928,0.3250560760498047,0.0004092704424510632,0.013270264,0.9775040745735168,0.031239323318004608,0.36130911740474403,0.0782470703125,1888,0.2,-43.18392777442932,-0.015329197398386896,1258.0,-2.4979077708333333
51,1188,120,61440,-0.3248264789581299,0.0004092704424510632,0.01638565,0.976175844669342,-0.03144175931811333,0.00601888466917444,0.2601318359375,1904,0.2,-43.16996455192566,-0.027478761883685365,1258.0,-2.4979077708333333
52,1188,121,61952,-0.3263894319534302,0.0004092704424510632,0.021802787,0.9747070074081421,-0.03290131315588951,0.002558581363700796,0.2774658203125,1920,0.2,-43.12035799026489,-0.02589593817538116,1258.0,-2.4947236530612247
52,1188,122,62464,0.32683873176574707,0.0004092704424510632,0.009100031,0.9744707942008972,0.033988967537879944,0.5958778776694089,0.0863037109375,1936,0.2,-43.098506450653076,-0.012404613349644933,1258.0,-2.4947236530612247
52,1188,123,62976,-4.103295803070068,0.0004092704424510632,0.034491397,0.9756070971488953,-0.036069076508283615,0.010428259090986103,0.2972412109375,1952,0.2,-43.10667705535889,-0.03237682074541226,1258.0,-2.49715496
53,1188,124,63488,0.438562273979187,0.0004092704424510632,0.006866281,0.9761826992034912,0.061372820287942886,0.5333457281813025,0.024169921875,1968,0.2,-43.143688440322876,-0.00896357219608035,1258.0,-2.49715496
53,1188,125,64000,-3.4854044914245605,0.0004092704424510632,0.023086945,0.9782713055610657,-0.0378405787050724,0.0064246743932017125,0.25244140625,1984,0.2,-43.17241013050079,-0.023306520393816754,1258.0,-2.49715496
