train/learning_rate,train/ent_coef_loss,train/n_updates,time/episodes,train/actor_loss,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,time/fps,rollout/ep_rew_mean
0.0008459126528049375,-168.06936645507812,4791,4,-120.61058044433594,45.0355110168457,206,4892,1223.0,0.01950056478381157,23,-4.146249249999999
0.0008459126528049375,86.42759704589844,9683,8,-125.57765197753906,4.871445655822754,456,9784,1223.0,0.0016016906592994928,21,-3.113709
0.0008459126528049375,-57.23505783081055,14575,12,-116.38063049316406,3.374606132507324,767,14676,1223.0,0.0008486447622999549,19,-2.546025333333333
0.0008459126528049375,68.88147735595703,19467,16,-115.63418579101562,1.3205463886260986,1080,19568,1223.0,0.0007713650120422244,18,-2.2093086875
0.0008459126528049375,48.64920425415039,24359,20,-115.0858154296875,2.8014278411865234,1395,24460,1223.0,0.0004312343371566385,17,-1.9955116500000003
0.0008459126528049375,36.160400390625,29251,24,-95.08563232421875,2.228732109069824,279,29352,1223.0,0.000518322573043406,15,-1.8662415833333335
0.0008459126528049375,119.18602752685547,34143,28,-90.17314910888672,3.172785520553589,582,34244,1223.0,0.0003764387802220881,15,-1.7976731785714288
0.0008459126528049375,-18.752670288085938,39035,32,-86.66048431396484,1.3669931888580322,887,39136,1223.0,0.0005079549155198038,15,-1.71729815625
0.0008459126528049375,95.32431030273438,43927,36,-87.75548553466797,0.7799273729324341,1193,44028,1223.0,0.0003632339066825807,15,-1.6751052222222222
0.0008459126528049375,10.016549110412598,48819,40,-82.97612762451172,1.0865423679351807,1499,48920,1223.0,0.0003748723247554153,15,-1.6379856
0.0008459126528049375,-62.834739685058594,53711,44,-82.30652618408203,5.6719441413879395,179,53812,1223.0,0.0008545714663341641,21,-1.5926049772727275
0.0008459126528049375,-12.29682445526123,58603,48,-72.41926574707031,4.6694560050964355,409,58704,1223.0,0.0005068482714705169,21,-1.5801645208333335
0.0008459126528049375,-72.08440399169922,63495,52,-60.46389389038086,5.001341342926025,645,63596,1223.0,0.001999225467443466,21,-1.5441118653846158
0.0008459126528049375,-27.71819496154785,68387,56,-60.8286247253418,4.850388526916504,874,68488,1223.0,0.0006086464272812009,21,-1.5307873571428574
0.0008459126528049375,25.410335540771484,73279,60,-52.889686584472656,2.3124728202819824,1105,73380,1223.0,0.0006282386020757258,21,-1.51553375
0.0008459126528049375,-10.514985084533691,78171,64,-44.91965866088867,1.4667744636535645,181,78272,1223.0,0.0006396591197699308,18,-1.48888315625
0.0008459126528049375,-8.938970565795898,83063,68,-40.62464904785156,16.03720474243164,441,83164,1223.0,0.000956576899625361,18,-1.4632469705882354
0.0008459126528049375,14.955946922302246,87955,72,-29.955427169799805,1.9374839067459106,717,88056,1223.0,0.0004552171449176967,18,-1.445812013888889
0.0008459126528049375,61.92190170288086,92847,76,-27.378639221191406,1.0630102157592773,1000,92948,1223.0,0.0004040759813506156,17,-1.423692460526316
0.0008459126528049375,-40.41059875488281,97739,80,-17.703065872192383,3.000309944152832,1283,97840,1223.0,0.0006523962365463376,17,-1.4051397125
