train/learning_rate,train/ent_coef_loss,train/n_updates,time/episodes,train/actor_loss,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,time/fps,rollout/ep_rew_mean
0.0008459126528049375,-152.6422119140625,4791,4,-123.09207916259766,1.159751534461975,222,4892,1223.0,0.019291015341877937,22,-4.11949275
0.0008459126528049375,-50.54789352416992,9683,8,-126.86504364013672,3.7025880813598633,449,9784,1223.0,0.0017137023387476802,21,-3.24232375
0.0008459126528049375,12.765239715576172,14575,12,-117.34954071044922,2.051910161972046,677,14676,1223.0,0.0010910452110692859,21,-2.6001250000000002
0.0008459126528049375,-7.972005844116211,19467,16,-114.61019134521484,3.436474323272705,895,19568,1223.0,0.00066324946237728,21,-2.2554158125
0.0008459126528049375,-37.41010665893555,24359,20,-99.5140151977539,5.923505783081055,1106,24460,1223.0,0.0008664650376886129,22,-2.02225845
0.0008459126528049375,-61.4464111328125,29251,24,-96.27293395996094,1.3923203945159912,187,29352,1223.0,0.00033305081888101995,23,-1.8752434583333333
0.0008459126528049375,-10.490670204162598,34143,28,-90.20806121826172,8.839676856994629,397,34244,1223.0,0.0011324579827487469,23,-1.756317
0.0008459126528049375,-10.655843734741211,39035,32,-92.72681427001953,4.383763790130615,611,39136,1223.0,0.0007074734894558787,23,-1.6708025625
0.0008459126528049375,-3.4985475540161133,43927,36,-86.74650573730469,4.534780979156494,825,44028,1223.0,0.00036109614302404225,23,-1.6244259444444444
0.0008459126528049375,-53.06044387817383,48819,40,-85.58971405029297,1.317042350769043,1045,48920,1223.0,0.0006690106820315123,22,-1.57236895
0.0008459126528049375,-35.406211853027344,53711,44,-80.11370849609375,26.24544906616211,176,53812,1223.0,0.0009574489668011665,21,-1.5297272727272728
0.0008459126528049375,-42.58207321166992,58603,48,-77.60907745361328,1.062372088432312,403,58704,1223.0,0.000897594727575779,21,-1.4940347500000002
0.0008459126528049375,-33.70549011230469,63495,52,-75.69255828857422,4.664772987365723,632,63596,1223.0,0.0006342979031614959,21,-1.4632264423076924
0.0008459126528049375,-56.82992172241211,68387,56,-74.95530700683594,19.078487396240234,861,68488,1223.0,0.0013967962004244328,21,-1.426976267857143
0.0008459126528049375,-10.998129844665527,73279,60,-73.51128387451172,3.5234568119049072,1093,73380,1223.0,0.0007948999409563839,21,-1.4034042000000002
0.0008459126528049375,-3.981849193572998,78171,64,-69.36083221435547,3.125603199005127,164,78272,1223.0,0.0002905657747760415,19,-1.392917578125
0.0008459126528049375,-29.159954071044922,83063,68,-61.15950393676758,4.706765174865723,418,83164,1223.0,0.0006032980163581669,19,-1.3884977647058825
0.0008459126528049375,-0.948103129863739,87955,72,-62.16632843017578,15.128016471862793,673,88056,1223.0,0.0006045278860256076,19,-1.3782715416666667
0.0008459126528049375,-15.05400276184082,92847,76,-60.99532699584961,1.7369120121002197,928,92948,1223.0,0.0003587401006370783,19,-1.3634865
0.0008459126528049375,30.013809204101562,97739,80,-43.53377914428711,2.487338066101074,1183,97840,1223.0,0.0009271355229429901,19,-1.34831565
