time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_range,train/approx_kl,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/learning_rate,train/std,train/policy_gradient_loss,train/value_loss,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
8192,6,1255,16,0.2,0.016144987,-0.0062297191470861435,0.212646484375,-43.69572865962982,240,0.0004092704424510632,0.990901529788971,-0.02458084386307746,0.061007530661299825,0.00191575288772583,1257.0,-2.365852
8704,6,1253,17,0.2,0.018142454,-0.034729085862636566,0.227783203125,-43.68055748939514,256,0.0004092704424510632,0.9908275008201599,-0.02378953500010539,0.0029046921044937335,-0.06653213500976562,1257.0,-2.365852
9216,7,1251,18,0.2,0.02003423,-0.048777058720588684,0.2388916015625,-43.672407031059265,272,0.0004092704424510632,0.9899705648422241,-0.024129919213009998,0.002553774531406816,-0.0008977651596069336,1257.0,-2.3713714285714285
9728,7,1249,19,0.2,0.019949539,0.008807286620140076,0.2198486328125,-43.63128221035004,288,0.0004092704424510632,0.9886189103126526,-0.0208363240089966,0.07314637955278158,0.0016219019889831543,1257.0,-2.3713714285714285
10240,8,1247,20,0.2,0.01932317,-0.025418829172849655,0.220458984375,-43.60881590843201,304,0.0004092704424510632,0.9885733127593994,-0.023905106936581433,0.00657730337115936,0.04661989212036133,1257.0,-2.397762625
10752,8,1244,21,0.2,0.020420555,0.0007447600364685059,0.2601318359375,-43.59754765033722,320,0.0004092704424510632,0.987599790096283,-0.029570972954388708,0.07810190366581082,0.0008150935173034668,1257.0,-2.397762625
11264,9,1242,22,0.2,0.020253364,-0.04763210937380791,0.2532958984375,-43.591657280921936,336,0.0004092704424510632,0.989228367805481,-0.028292404604144394,0.00418082711257739,-0.05383646488189697,1257.0,-2.397762625
11776,9,1241,23,0.2,0.014667221,-0.025037476792931557,0.20458984375,-43.642261028289795,352,0.0004092704424510632,0.9895377159118652,-0.022724096284946427,0.0019064512125623878,0.005594313144683838,1257.0,-2.4138725555555554
12288,9,1239,24,0.2,0.030436102,-0.008103694766759872,0.3275146484375,-43.62434959411621,368,0.0004092704424510632,0.9887877106666565,-0.028485423143138178,0.08688855532091111,0.0019487738609313965,1257.0,-2.4138725555555554
12800,10,1238,25,0.2,0.0145047605,-0.03791873902082443,0.20849609375,-43.607961773872375,384,0.0004092704424510632,0.9885059595108032,-0.021318058745237067,0.0036811184327234514,-0.03991842269897461,1257.0,-2.4000448
13312,10,1237,26,0.2,0.016895616,0.02190890908241272,0.1982421875,-43.582276344299316,400,0.0004092704424510632,0.9868035316467285,-0.018813669274095446,0.09360454580746591,0.0018779635429382324,1257.0,-2.4000448
13824,11,1235,27,0.2,0.018631753,-0.042195405811071396,0.23046875,-43.53484904766083,416,0.0004092704424510632,0.9858253002166748,-0.02368006107280962,0.003785050241276622,-0.271689772605896,1257.0,-2.4000448
14336,11,1235,28,0.2,0.014807636,-0.032864052802324295,0.2264404296875,-43.48828959465027,432,0.0004092704424510632,0.9834518432617188,-0.023745824160869233,0.0022333836313919164,0.01252812147140503,1257.0,-2.407531818181818
14848,12,1234,29,0.2,0.031068707,-0.014814665541052818,0.2542724609375,-43.418766498565674,448,0.0004092704424510632,0.9821416139602661,-0.019879846047842875,0.017043185558577534,0.0020359158515930176,1257.0,-2.407531818181818
15360,12,1234,30,0.2,0.02169791,-0.02995402179658413,0.2169189453125,-43.394832372665405,464,0.0004092704424510632,0.9816187024116516,-0.021853803715202957,0.004760881151014473,0.008961856365203857,1257.0,-2.417673833333333
15872,12,1233,31,0.2,0.02451449,-0.009720172733068466,0.3206787109375,-43.38385605812073,480,0.0004092704424510632,0.9815137386322021,-0.02841386322688777,0.10271612112410367,0.011766791343688965,1257.0,-2.417673833333333
16384,13,1232,32,0.2,0.015621297,-0.04520748555660248,0.2613525390625,-43.38645815849304,496,0.0004092704424510632,0.9817906022071838,-0.027193367190193385,0.004572030957206152,-0.48274850845336914,1257.0,-2.407001923076923
16896,13,1232,33,0.2,0.02294666,0.011591553688049316,0.2884521484375,-43.38685381412506,512,0.0004092704424510632,0.981299638748169,-0.029049381671939045,0.09839629544876516,0.003161489963531494,1257.0,-2.407001923076923
17408,14,1231,34,0.2,0.015774481,-0.0436052531003952,0.2210693359375,-43.38444006443024,528,0.0004092704424510632,0.9820002913475037,-0.026399183392641135,0.001878327504527988,-2.5843098163604736,1257.0,-2.407001923076923
17920,14,1231,35,0.2,0.018442415,-0.03463588282465935,0.2000732421875,-43.38987052440643,544,0.0004092704424510632,0.9813624620437622,-0.023742065794067457,0.0038006079994374886,0.0012341141700744629,1257.0,-2.3928210714285716
18432,14,1230,36,0.2,0.025561178,7.692724466323853e-06,0.24560546875,-43.392760157585144,560,0.0004092704424510632,0.9829525351524353,-0.024335212336154655,0.11246998235583305,0.004651844501495361,1257.0,-2.3928210714285716
18944,15,1229,37,0.2,0.017593823,-0.04728265851736069,0.2518310546875,-43.44668090343475,576,0.0004092704424510632,0.984317421913147,-0.032085957704111934,0.006124667212134227,-1.292100429534912,1257.0,-2.4015372000000004
19456,15,1229,38,0.2,0.015726661,0.008745027706027031,0.19140625,-43.4879013299942,592,0.0004092704424510632,0.985575258731842,-0.020706343770143576,0.08993826480582356,0.02202475070953369,1257.0,-2.4015372000000004
19968,16,1228,39,0.2,0.015407173,-0.030144216492772102,0.2056884765625,-43.526068806648254,608,0.0004092704424510632,0.9868602156639099,-0.022352813772158697,0.002835732957464643,-3.763430595397949,1257.0,-2.4015372000000004
20480,16,1227,40,0.2,0.011365171,-0.025357089936733246,0.2083740234375,-43.553736090660095,624,0.0004092704424510632,0.9871904850006104,-0.020710629076347686,0.002115784223860828,-0.008338212966918945,1257.0,-2.4042294375
20992,17,1227,41,0.2,0.01791168,-0.008783519268035889,0.2625732421875,-43.53452515602112,640,0.0004092704424510632,0.9856686592102051,-0.02467357087880373,0.10099137644283473,0.012558162212371826,1257.0,-2.4042294375
21504,17,1226,42,0.2,0.014416769,-0.027501042932271957,0.2037353515625,-43.511988401412964,656,0.0004092704424510632,0.9868183732032776,-0.021920158877037466,0.005554966497584246,-5.317841053009033,1257.0,-2.3975621764705886
22016,17,1225,43,0.2,0.024333615,0.007760621607303619,0.253662109375,-43.55069673061371,672,0.0004092704424510632,0.9874453544616699,-0.0240086238773074,0.13015762716531754,0.0072209835052490234,1257.0,-2.3975621764705886
22528,18,1225,44,0.2,0.014450751,-0.028475265949964523,0.202880859375,-43.57209765911102,688,0.0004092704424510632,0.9886908531188965,-0.02131985084270127,0.005868398926395457,-2.1602914333343506,1257.0,-2.3975621764705886
23040,18,1225,45,0.2,0.012366369,-0.03492371365427971,0.189697265625,-43.594104409217834,704,0.0004092704424510632,0.9883954524993896,-0.022443101028329693,0.002970569839817472,-0.014887094497680664,1257.0,-2.3977597222222222
23552,19,1224,46,0.2,0.025800247,0.002315312623977661,0.271728515625,-43.59114050865173,720,0.0004092704424510632,0.98902827501297,-0.025108133209869266,0.10075221734587103,0.03266781568527222,1257.0,-2.3977597222222222
24064,19,1223,47,0.2,0.017277453,-0.041828054934740067,0.2362060546875,-43.609777331352234,736,0.0004092704424510632,0.9890771508216858,-0.028162360686110333,0.00570559310290264,-1.916487455368042,1257.0,-2.386495894736842
24576,20,1223,48,0.2,0.022735918,-0.009384479373693466,0.3092041015625,-43.623473048210144,752,0.0004092704424510632,0.9902571439743042,-0.02930419726180844,0.09692741895560175,0.04529076814651489,1257.0,-2.386495894736842
25088,20,1223,49,0.2,0.018754471,-0.0206755381077528,0.205810546875,-43.63932394981384,768,0.0004092704424510632,0.9898178577423096,-0.021496417830348946,0.00450463129527634,-3.84574556350708,1257.0,-2.386495894736842
25600,20,1222,50,0.2,0.02131239,-0.0487792082130909,0.27783203125,-43.62156569957733,784,0.0004092704424510632,0.9897474646568298,-0.035025066157686524,0.0020785722954315133,0.11345690488815308,1257.0,-2.382971
26112,21,1221,51,0.2,0.028574608,-0.011533023789525032,0.23095703125,-43.63577079772949,800,0.0004092704424510632,0.990382730960846,-0.023238776077050716,0.0765207604272291,0.07314354181289673,1257.0,-2.382971
26624,21,1221,52,0.2,0.0141479075,-0.02482716180384159,0.1954345703125,-43.629345178604126,816,0.0004092704424510632,0.9889697432518005,-0.021735472400905564,0.005452267090731766,-3.0139565467834473,1257.0,-2.3752894285714286
27136,22,1220,53,0.2,0.019866973,0.014507923275232315,0.23193359375,-43.58997678756714,832,0.0004092704424510632,0.988615095615387,-0.021877839506487362,0.09341782494448125,0.05290961265563965,1257.0,-2.3752894285714286
27648,22,1220,54,0.2,0.014179401,-0.03350416198372841,0.180908203125,-43.59588873386383,848,0.0004092704424510632,0.989071786403656,-0.022689395438646898,0.0040298485837411135,-1.1986043453216553,1257.0,-2.3752894285714286
28160,23,1220,55,0.2,0.017328627,-0.04073785990476608,0.235107421875,-43.59126663208008,864,0.0004092704424510632,0.9876627922058105,-0.024453344703943003,0.0020877304013993125,0.17018383741378784,1257.0,-2.386867545454545
28672,23,1220,56,0.2,0.025448289,-0.011838982813060284,0.218994140625,-43.54643416404724,880,0.0004092704424510632,0.9871113896369934,-0.018518032389692962,0.03556147297786083,0.04181051254272461,1257.0,-2.386867545454545
29184,23,1219,57,0.2,0.014688491,-0.04176069796085358,0.2147216796875,-43.57627606391907,896,0.0004092704424510632,0.9893576502799988,-0.022914932458661497,0.006518843183584977,-2.1263976097106934,1257.0,-2.3879352608695648
29696,24,1219,58,0.2,0.017682562,0.006483433768153191,0.1829833984375,-43.617300152778625,912,0.0004092704424510632,0.9890391826629639,-0.020948109093296807,0.11378024914301932,0.05523645877838135,1257.0,-2.3879352608695648
30208,24,1219,59,0.2,0.01679629,-0.030200578272342682,0.235595703125,-43.631900906562805,928,0.0004092704424510632,0.991171658039093,-0.02439807786140591,0.00496651727007702,-4.230451583862305,1257.0,-2.38094575
30720,25,1218,60,0.2,0.02108642,-0.013468585908412933,0.1842041015625,-43.70598518848419,944,0.0004092704424510632,0.992987334728241,-0.022229785565286875,0.09659027203451842,0.0793653130531311,1257.0,-2.38094575
31232,25,1218,61,0.2,0.017418724,-0.013042833656072617,0.1875,-43.771501541137695,960,0.0004092704424510632,0.9961647987365723,-0.017756336215825286,0.003988800268416526,-3.644756317138672,1257.0,-2.38094575
31744,26,1217,62,0.2,0.015062122,-0.02409125678241253,0.1778564453125,-43.8551162481308,976,0.0004092704424510632,0.9972713589668274,-0.021153605222934857,0.0045474642611225136,0.002700626850128174,1257.0,-2.38864092
32256,26,1217,63,0.2,0.021793555,0.0003989432007074356,0.2548828125,-43.84666872024536,992,0.0004092704424510632,0.9965720176696777,-0.024286827043397352,0.10893904836848378,0.04546225070953369,1257.0,-2.38864092
32768,26,1217,64,0.2,0.014046907,-0.03613894060254097,0.1640625,-43.821404695510864,1008,0.0004092704424510632,0.9957605004310608,-0.0229826669965405,0.007808269700035453,-3.9257149696350098,1257.0,-2.3853176923076918
33280,27,1217,65,0.2,0.016118264,-0.0043916963040828705,0.186279296875,-43.804606318473816,1024,0.0004092704424510632,0.9958341121673584,-0.01996095549839083,0.09446746937464923,0.072032630443573,1257.0,-2.3853176923076918
33792,27,1216,66,0.2,0.02230548,-0.02877386286854744,0.21630859375,-43.817572355270386,1040,0.0004092704424510632,0.9961909055709839,-0.023169358843006194,0.005884825997782173,-7.387508392333984,1257.0,-2.3853176923076918
34304,28,1216,67,0.2,0.015643362,-0.03824998065829277,0.20849609375,-43.830281019210815,1056,0.0004092704424510632,0.9967857599258423,-0.022787839989177883,0.0026739669192465954,-0.006165742874145508,1257.0,-2.383851444444444
34816,28,1216,68,0.2,0.020764586,-0.01530429720878601,0.2354736328125,-43.846338987350464,1072,0.0004092704424510632,0.9970670342445374,-0.02083059480355587,0.11424209491815418,0.028208673000335693,1257.0,-2.383851444444444
35328,29,1216,69,0.2,0.020809988,-0.03927988559007645,0.265380859375,-43.860435366630554,1088,0.0004092704424510632,0.9976170659065247,-0.02945438548340462,0.008532593390555121,-7.063584327697754,1257.0,-2.3801997857142854
35840,29,1216,70,0.2,0.024071377,-0.0053118206560611725,0.2301025390625,-43.865848898887634,1104,0.0004092704424510632,0.9970788359642029,-0.02378468564711511,0.10619396937545389,0.04053211212158203,1257.0,-2.3801997857142854
36352,29,1216,71,0.2,0.02151034,-0.04307970777153969,0.255126953125,-43.859283566474915,1120,0.0004092704424510632,0.9978001117706299,-0.0292488657287322,0.005264272251224611,-1.9631946086883545,1257.0,-2.3801997857142854
36864,30,1216,72,0.2,0.021660805,-0.03592519462108612,0.24609375,-43.89861726760864,1136,0.0004092704424510632,0.99900221824646,-0.028950220032129437,0.002250007812108379,-0.029960036277770996,1257.0,-2.3760745862068964
37376,30,1216,73,0.2,0.01803493,-0.014905503019690514,0.1634521484375,-43.916168212890625,1152,0.0004092704424510632,0.9993902444839478,-0.018859442381653935,0.09333156526554376,0.08287441730499268,1257.0,-2.3760745862068964
37888,31,1216,74,0.2,0.015884807,-0.03980223461985588,0.1832275390625,-43.90944731235504,1168,0.0004092704424510632,0.998428225517273,-0.02123434652457945,0.006143853439425584,-4.103342533111572,1257.0,-2.3787485333333334
38400,31,1215,75,0.2,0.02999647,0.01012340933084488,0.2926025390625,-43.875298261642456,1184,0.0004092704424510632,0.9977659583091736,-0.028395429282682016,0.1521877779159695,0.019565463066101074,1257.0,-2.3787485333333334
38912,32,1215,76,0.2,0.014890267,-0.015877706930041313,0.1932373046875,-43.8699756860733,1200,0.0004092704424510632,0.9980023503303528,-0.02013442214229144,0.004323229644796811,-0.8988850116729736,1257.0,-2.3787485333333334
39424,32,1215,77,0.2,0.023110613,-0.043809231370687485,0.255615234375,-43.85506987571716,1216,0.0004092704424510632,0.9967880845069885,-0.031634670158382505,0.0020333670036052354,0.05821329355239868,1257.0,-2.3818601612903225
39936,32,1215,78,0.2,0.017109916,0.011567607522010803,0.2183837890625,-43.82344567775726,1232,0.0004092704424510632,0.9963229894638062,-0.018894024309702218,0.14098712999839336,0.07155352830886841,1257.0,-2.3818601612903225
40448,33,1215,79,0.2,0.013987495,-0.0309107918292284,0.1805419921875,-43.84047031402588,1248,0.0004092704424510632,0.99813312292099,-0.01989953996235272,0.010971852898364887,-4.519145965576172,1257.0,-2.3859417812499997
40960,33,1215,80,0.2,0.018362446,-0.0030711814761161804,0.1650390625,-43.893317222595215,1264,0.0004092704424510632,0.9987266659736633,-0.025017797233886085,0.14251844899263233,0.07139009237289429,1257.0,-2.3859417812499997
41472,34,1215,81,0.2,0.017151324,-0.038468003273010254,0.2279052734375,-43.899434089660645,1280,0.0004092704424510632,0.9989538788795471,-0.024156304396456107,0.00829242127656471,-1.7820706367492676,1257.0,-2.3859417812499997
41984,34,1215,82,0.2,0.020393187,-0.038632865995168686,0.24365234375,-43.90515160560608,1296,0.0004092704424510632,0.9992669224739075,-0.02982015050656628,0.0030813650955678895,0.38006436824798584,1257.0,-2.3898834545454544
42496,34,1215,83,0.2,0.028842479,-0.016296282410621643,0.2830810546875,-43.90082001686096,1312,0.0004092704424510632,0.998607873916626,-0.01969132205704227,0.048355820938013494,0.15063869953155518,1257.0,-2.3898834545454544
43008,35,1215,84,0.2,0.022251945,-0.03636111691594124,0.24951171875,-43.911054849624634,1328,0.0004092704424510632,1.000490665435791,-0.03010230312065687,0.0100164232426323,-2.5008060932159424,1257.0,-2.395006411764706
43520,35,1214,85,0.2,0.018914733,0.004985470324754715,0.1353759765625,-43.952383637428284,1344,0.0004092704424510632,1.0006840229034424,-0.022961036971537396,0.15828564576804638,0.11596298217773438,1257.0,-2.395006411764706
44032,36,1214,86,0.2,0.026125757,-0.029726721346378326,0.2481689453125,-43.94864022731781,1360,0.0004092704424510632,1.0007238388061523,-0.026512884243857116,0.01600381697062403,-0.9478486776351929,1257.0,-2.396725714285714
44544,36,1214,87,0.2,0.021253943,-0.0011910945177078247,0.1890869140625,-43.94552183151245,1376,0.0004092704424510632,1.0002743005752563,-0.025122799503151327,0.17056353040970862,0.08097857236862183,1257.0,-2.396725714285714
45056,37,1214,88,0.2,0.014861771,-0.031148456037044525,0.2064208984375,-43.9136620759964,1392,0.0004092704424510632,0.9984534382820129,-0.02382855878386181,0.0033785079867811874,-3.658924102783203,1257.0,-2.396725714285714
45568,37,1213,89,0.2,0.013010933,-0.03597087785601616,0.1953125,-43.871389269828796,1408,0.0004092704424510632,0.9984001517295837,-0.019759763788897544,0.004297565887100063,0.0006759762763977051,1257.0,-2.402183166666666
46080,37,1212,90,0.2,0.030667126,0.07596488296985626,0.263427734375,-43.881306767463684,1424,0.0004092704424510632,0.9986881017684937,-0.022996436004177667,0.28254815470427275,0.0098038911819458,1257.0,-2.402183166666666
46592,38,1212,91,0.2,0.019874196,-0.01806829683482647,0.1982421875,-43.87961757183075,1440,0.0004092704424510632,0.9985215067863464,-0.026109503785846755,0.04780680447584018,-2.7052011489868164,1257.0,-2.40586827027027
47104,38,1212,92,0.2,0.02076663,-0.018005026504397392,0.270263671875,-43.89110827445984,1456,0.0004092704424510632,0.9997878074645996,-0.0281254831206752,0.14902429492212832,0.06084185838699341,1257.0,-2.40586827027027
47616,39,1212,93,0.2,0.017404184,-0.043739836663007736,0.2291259765625,-43.900763630867004,1472,0.0004092704424510632,0.9982139468193054,-0.02491910455864854,0.00217792268449557,-5.485867023468018,1257.0,-2.40586827027027
48128,39,1212,94,0.2,0.014205607,-0.031851377338171005,0.2340087890625,-43.85536432266235,1488,0.0004092704424510632,0.9980724453926086,-0.026810274634044617,0.0028605472361959983,-0.0035505294799804688,1257.0,-2.409160947368421
48640,40,1212,95,0.2,0.026047463,0.00364694744348526,0.2320556640625,-43.85747802257538,1504,0.0004092704424510632,0.9978670477867126,-0.021826636213518213,0.1893919261638075,0.02044922113418579,1257.0,-2.409160947368421
49152,40,1212,96,0.2,0.024796795,-0.03654707223176956,0.239013671875,-43.86091411113739,1520,0.0004092704424510632,0.998833954334259,-0.029152633243938908,0.010083836197736673,-6.53645658493042,1257.0,-2.413049923076923
49664,40,1212,97,0.2,0.014238665,0.017632104456424713,0.1224365234375,-43.870999217033386,1536,0.0004092704424510632,0.9980348944664001,-0.014636234438512474,0.18006252590566874,0.07504284381866455,1257.0,-2.413049923076923
50176,41,1211,98,0.2,0.010673036,-0.03699394315481186,0.1845703125,-43.83874690532684,1552,0.0004092704424510632,0.9973034262657166,-0.0227759774425067,0.007843101135222241,-2.290402889251709,1257.0,-2.413049923076923
50688,41,1211,99,0.2,0.018433554,-0.04713541269302368,0.25146484375,-43.77734661102295,1568,0.0004092704424510632,0.9933247566223145,-0.02952668210491538,0.0026776201448228676,-0.04598128795623779,1257.0,-2.4115925
51200,42,1212,100,0.2,0.015857194,0.0021252017468214035,0.129638671875,-43.677178621292114,1584,0.0004092704424510632,0.9920480847358704,-0.018367904165643267,0.14760149864014238,0.1431068778038025,1257.0,-2.4115925
51712,42,1212,101,0.2,0.02038395,-0.03621461242437363,0.2481689453125,-43.650044560432434,1600,0.0004092704424510632,0.9909080862998962,-0.028267903107916936,0.007743243579170667,-4.461308002471924,1257.0,-2.4102728048780486
52224,43,1212,102,0.2,0.01615414,0.02578580752015114,0.14404296875,-43.61605107784271,1616,0.0004092704424510632,0.9898655414581299,-0.019029448281798977,0.21348043251782656,0.058180809020996094,1257.0,-2.4102728048780486
52736,43,1212,103,0.2,0.02016363,-0.02525613084435463,0.2294921875,-43.59611988067627,1632,0.0004092704424510632,0.9900301694869995,-0.02587952878093347,0.026905413542408496,-1.0537896156311035,1257.0,-2.4102728048780486
53248,43,1212,104,0.2,0.02518678,-0.03519740700721741,0.281982421875,-43.61670541763306,1648,0.0004092704424510632,0.9908138513565063,-0.026387580670416355,0.007015004302957095,-0.27812623977661133,1257.0,-2.4098458809523806
53760,44,1212,105,0.2,0.017932104,0.002594137564301491,0.141357421875,-43.63560914993286,1664,0.0004092704424510632,0.9912586808204651,-0.016867119207745418,0.09986274142283946,0.4763251543045044,1257.0,-2.4098458809523806
54272,44,1212,106,0.2,0.020087339,-0.030045710504055023,0.2347412109375,-43.64185631275177,1680,0.0004092704424510632,0.9913573861122131,-0.02435218532627914,0.016734434000682086,-5.153238296508789,1257.0,-2.4074825348837208
54784,45,1212,107,0.2,0.015131442,0.004022061824798584,0.1214599609375,-43.64456236362457,1696,0.0004092704424510632,0.9912684559822083,-0.018003822086029686,0.13990997162181884,0.18444442749023438,1257.0,-2.4074825348837208
55296,45,1212,108,0.2,0.024323907,-0.03941860795021057,0.265625,-43.636892557144165,1712,0.0004092704424510632,0.9912298321723938,-0.027269499565591104,0.007521031890064478,-0.8034451007843018,1257.0,-2.4074825348837208
55808,46,1212,109,0.2,0.014233279,-0.01944626122713089,0.207275390625,-43.61345899105072,1728,0.0004092704424510632,0.9889819025993347,-0.02210555512283463,0.01868845146964304,0.3027411699295044,1257.0,-2.405275340909091
56320,46,1212,110,0.2,0.0376886,-0.01568029262125492,0.29931640625,-43.54718458652496,1744,0.0004092704424510632,0.9881393909454346,-0.023626453999895602,0.02731778146699071,0.7158340215682983,1257.0,-2.405275340909091
56832,46,1212,111,0.2,0.017534468,-0.046519387513399124,0.2705078125,-43.53244733810425,1760,0.0004092704424510632,0.9874114990234375,-0.028972725733183324,0.005356204055715352,-4.509191513061523,1257.0,-2.400365933333333
57344,47,1212,112,0.2,0.01601739,-0.001271471381187439,0.16552734375,-43.505178332328796,1776,0.0004092704424510632,0.9867045283317566,-0.018532835121732205,0.16893162997439504,0.1185254454612732,1257.0,-2.400365933333333
57856,47,1212,113,0.2,0.014955929,-0.03654587268829346,0.212890625,-43.484493374824524,1792,0.0004092704424510632,0.9863255620002747,-0.021797112480271608,0.010911806341027841,-0.5685669183731079,1257.0,-2.3964116956521737
58368,48,1211,114,0.2,0.021924583,-0.005228336900472641,0.2030029296875,-43.460009932518005,1808,0.0004092704424510632,0.9849506616592407,-0.02406375319696963,0.2051543288398534,0.02954345941543579,1257.0,-2.3964116956521737
58880,48,1211,115,0.2,0.019881053,-0.030961839482188225,0.2423095703125,-43.41653919219971,1824,0.0004092704424510632,0.9838833808898926,-0.026802678883541375,0.004973158924258314,-9.075034141540527,1257.0,-2.3964116956521737
59392,49,1211,116,0.2,0.016303029,-0.05054568126797676,0.22900390625,-43.37598156929016,1840,0.0004092704424510632,0.9826700687408447,-0.02817628189222887,0.0030847281523165293,0.00024437904357910156,1257.0,-2.3978661914893613
59904,49,1211,117,0.2,0.016315356,-0.003780622035264969,0.1583251953125,-43.3377788066864,1856,0.0004092704424510632,0.9823017716407776,-0.020336569665232673,0.22119378950446844,0.05216246843338013,1257.0,-2.3978661914893613
60416,49,1211,118,0.2,0.017310731,-0.02010335400700569,0.20068359375,-43.325403332710266,1872,0.0004092704424510632,0.9815701842308044,-0.02000156880239956,0.013978226343169808,-3.9455575942993164,1257.0,-2.400691666666667
60928,50,1211,119,0.2,0.0142879225,0.012669473886489868,0.069091796875,-43.31155073642731,1888,0.0004092704424510632,0.9817147254943848,-0.01737004403548781,0.22836397658102214,0.09903043508529663,1257.0,-2.400691666666667
61440,50,1211,120,0.2,0.027326157,-0.04473625496029854,0.3173828125,-43.339919090270996,1904,0.0004092704424510632,0.9836282134056091,-0.03212469752179459,0.0029950601274322253,-11.916558265686035,1257.0,-2.400691666666667
61952,51,1211,121,0.2,0.019989062,-0.03157966211438179,0.2799072265625,-43.36933779716492,1920,0.0004092704424510632,0.9826806783676147,-0.028681045820121653,0.002257059601106448,-0.026065707206726074,1257.0,-2.3989245306122453
62464,51,1211,122,0.2,0.01869567,0.009892471134662628,0.15087890625,-43.32938873767853,1936,0.0004092704424510632,0.9818504452705383,-0.022141926019685343,0.2033528770552948,0.12810659408569336,1257.0,-2.3989245306122453
62976,51,1211,123,0.2,0.019723507,-0.024154936894774437,0.1934814453125,-43.29547703266144,1952,0.0004092704424510632,0.9800084829330444,-0.021848302349098958,0.025720467267092317,-6.464868545532227,1257.0,-2.3991427000000005
63488,52,1211,124,0.2,0.017625771,0.0035954751074314117,0.1485595703125,-43.23333561420441,1968,0.0004092704424510632,0.9788849353790283,-0.019374758630874567,0.21076235466171056,0.16167187690734863,1257.0,-2.3991427000000005
64000,52,1211,125,0.2,0.017381947,-0.03557232767343521,0.2498779296875,-43.204676389694214,1984,0.0004092704424510632,0.9785243272781372,-0.027699577942257747,0.005824991974805016,-7.780542373657227,1257.0,-2.3991427000000005
