time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/std,train/learning_rate,train/clip_fraction,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
36864,72,1304,28,-42.61184072494507,0.9579880237579346,0.0004092704424510632,0.1964111328125,0.004148472871747799,-0.02837303839623928,6.0617923736572266e-05,-0.023543240618892014,0.016808018,0.2,1136,-2.23035475862069,1257.0
37376,73,1304,28,-42.58496809005737,0.9571322798728943,0.0004092704424510632,0.28466796875,0.1898421528749168,0.06890012323856354,6.002187728881836e-05,-0.02739680952799972,0.024597686,0.2,1152,-2.23035475862069,1257.0
37888,74,1303,29,-42.560441851615906,0.9569615125656128,0.0004092704424510632,0.261474609375,0.0027393466043577064,-0.041147906333208084,-0.0012934207916259766,-0.02660003751225304,0.023377601,0.2,1168,-2.2311395333333337,1257.0
38400,75,1303,29,-42.55689597129822,0.9567895531654358,0.0004092704424510632,0.2132568359375,0.17611032631248236,0.04935549199581146,0.00010454654693603516,-0.024391415317950305,0.018897822,0.2,1184,-2.2311395333333337,1257.0
38912,76,1303,29,-42.54085719585419,0.9561342000961304,0.0004092704424510632,0.2911376953125,0.0028909397587995045,-0.044678717851638794,-0.009929180145263672,-0.0295127229692298,0.026126567,0.2,1200,-2.2311395333333337,1257.0
39424,77,1302,30,-42.524677753448486,0.9555096626281738,0.0004092704424510632,0.2049560546875,0.003509817641315749,-0.048143476247787476,-0.0007269382476806641,-0.022687636548653245,0.016250998,0.2,1216,-2.2236353870967744,1257.0
39936,78,1302,30,-42.47221577167511,0.9532374739646912,0.0004092704424510632,0.277587890625,0.18854953162372112,0.03269905224442482,7.212162017822266e-05,-0.032299029611749575,0.027337765,0.2,1232,-2.2236353870967744,1257.0
40448,79,1302,31,-42.40223777294159,0.9515448808670044,0.0004092704424510632,0.2042236328125,0.003702548063301947,-0.03498050570487976,-0.0008674860000610352,-0.022885214653797448,0.014538621,0.2,1248,-2.223755625,1257.0
40960,80,1301,31,-42.35324680805206,0.9502768516540527,0.0004092704424510632,0.19580078125,0.19258728111162782,0.0636439248919487,0.00010967254638671875,-0.019917026889743283,0.0125560425,0.2,1264,-2.223755625,1257.0
41472,81,1301,31,-42.31609237194061,0.9495676755905151,0.0004092704424510632,0.313232421875,0.0035771754337474704,-0.03989414498209953,-0.0057201385498046875,-0.029956789599964395,0.023095235,0.2,1280,-2.223755625,1257.0
41984,82,1300,32,-42.324538230895996,0.9511407613754272,0.0004092704424510632,0.2640380859375,0.004536502397968434,-0.02853514440357685,0.00017392635345458984,-0.024439567525405437,0.015592275,0.2,1296,-2.2220691212121215,1257.0
42496,83,1300,32,-42.36870777606964,0.9516614079475403,0.0004092704424510632,0.3203125,0.07305157463997602,0.021962523460388184,3.808736801147461e-05,-0.022685337215079926,0.033284955,0.2,1312,-2.2220691212121215,1257.0
43008,84,1300,33,-42.35699188709259,0.9502532482147217,0.0004092704424510632,0.302001953125,0.005378927329729777,-0.045322440564632416,-5.7816505432128906e-05,-0.031520930846454576,0.024639744,0.2,1328,-2.225272029411765,1257.0
43520,85,1299,33,-42.316122174263,0.9500033855438232,0.0004092704424510632,0.2401123046875,0.22196087008342147,0.07318665832281113,6.80685043334961e-05,-0.020429133481229655,0.015789796,0.2,1344,-2.225272029411765,1257.0
44032,86,1299,33,-42.30947279930115,0.9496983289718628,0.0004092704424510632,0.3128662109375,0.0030153302650433034,-0.0378471240401268,-0.0022606849670410156,-0.03101490525295958,0.021416679,0.2,1360,-2.2225984285714286,1257.0
44544,87,1299,34,-42.29365825653076,0.9492996335029602,0.0004092704424510632,0.270263671875,0.2114002387970686,0.06489607691764832,0.00016230344772338867,-0.02972522866912186,0.01913144,0.2,1376,-2.2225984285714286,1257.0
45056,88,1299,34,-42.273300647735596,0.9480159878730774,0.0004092704424510632,0.273681640625,0.0036836366707575507,-0.04417557269334793,-0.10363256931304932,-0.02938972866832046,0.02030765,0.2,1392,-2.2225984285714286,1257.0
