time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/loss,train/std,train/learning_rate,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
15360,1966,7,30,464,-0.02873035438824445,-0.21153581142425537,0.005993124075757805,0.2398681640625,0.2,0.020163495,-0.03921233117580414,0.9916338920593262,0.0004092704424510632,-43.73755598068237,1257.0,-2.986894833333334
15872,1965,8,31,480,-0.026120472510228865,0.002809286117553711,0.16320282476954162,0.2608642578125,0.2,0.020098422,0.025597702711820602,0.9881505370140076,0.0004092704424510632,-43.655446887016296,1257.0,-2.986894833333334
16384,1964,8,32,496,-0.02318880743405316,0.22178596258163452,0.010672311531379819,0.2203369140625,0.2,0.017211579,-0.028781713917851448,0.9873319268226624,0.0004092704424510632,-43.56977581977844,1257.0,-2.988893
16896,1964,8,33,512,-0.030886374035617337,0.06610780954360962,0.14045468135736883,0.2611083984375,0.2,0.021569233,0.0207526758313179,0.987873911857605,0.0004092704424510632,-43.57924425601959,1257.0,-2.988893
17408,1962,8,34,528,-0.029530650528613478,-0.18035423755645752,0.017234309838386253,0.29150390625,0.2,0.024865706,-0.02670065313577652,0.9870707392692566,0.0004092704424510632,-43.57700169086456,1257.0,-2.988893
17920,1962,9,35,544,-0.03067506650404539,-0.1633838415145874,0.006359438288200181,0.30810546875,0.2,0.021029614,-0.04997146874666214,0.986115038394928,0.0004092704424510632,-43.54239237308502,1257.0,-2.9856059285714287
18432,1961,9,36,560,-0.019157220929628238,0.020805656909942627,0.15949086705222726,0.1883544921875,0.2,0.016354194,0.03437625989317894,0.9851385951042175,0.0004092704424510632,-43.515369296073914,1257.0,-2.9856059285714287
18944,1961,9,37,576,-0.029026411211816594,-0.42421960830688477,0.00597745316918008,0.2308349609375,0.2,0.019203968,-0.040752626955509186,0.9838059544563293,0.0004092704424510632,-43.47998750209808,1257.0,-2.990389333333334
19456,1960,9,38,592,-0.02330078952945769,0.27441877126693726,0.12593338009901345,0.1842041015625,0.2,0.022148043,0.014685101807117462,0.9824249744415283,0.0004092704424510632,-43.43724310398102,1257.0,-2.990389333333334
19968,1959,10,39,608,-0.026548202440608293,0.018616676330566406,0.03004898293875158,0.2135009765625,0.2,0.021949485,-0.021948911249637604,0.9822198748588562,0.0004092704424510632,-43.40543246269226,1257.0,-2.990389333333334
20480,1957,10,40,624,-0.02097139908801182,-0.5031275749206543,0.008025560629903339,0.1904296875,0.2,0.015759304,-0.023816639557480812,0.9830196499824524,0.0004092704424510632,-43.42136037349701,1257.0,-2.9848695625
20992,1956,10,41,640,-0.023830655569327064,0.08849316835403442,0.11998769687488675,0.1864013671875,0.2,0.02317809,-0.011610880494117737,0.9829270243644714,0.0004092704424510632,-43.43182098865509,1257.0,-2.9848695625
21504,1956,10,42,656,-0.02193567757785786,-2.3094735145568848,0.00863282427599188,0.1951904296875,0.2,0.013663182,-0.024901097640395164,0.9826386570930481,0.0004092704424510632,-43.420013546943665,1257.0,-2.9814721764705885
22016,1954,11,43,672,-0.02328324345580768,0.06342697143554688,0.12810984766110778,0.218017578125,0.2,0.024429224,0.025512490421533585,0.9838517904281616,0.0004092704424510632,-43.42889881134033,1257.0,-2.9814721764705885
22528,1951,11,44,688,-0.02371381490956992,0.10743463039398193,0.01942257332848385,0.2265625,0.2,0.02104822,-0.02461881935596466,0.9843977689743042,0.0004092704424510632,-43.46518290042877,1257.0,-2.9814721764705885
23040,1949,11,45,704,-0.024246256158221513,-0.20971369743347168,0.009984749063733034,0.2178955078125,0.2,0.020448118,-0.034022364765405655,0.9852086305618286,0.0004092704424510632,-43.47399580478668,1257.0,-2.9792840000000003
23552,1948,12,46,720,-0.021719908123486675,0.19159764051437378,0.12350597837939858,0.15087890625,0.2,0.02160192,0.0011020563542842865,0.9855361580848694,0.0004092704424510632,-43.49736785888672,1257.0,-2.9792840000000003
24064,1947,12,47,736,-0.02153739711502567,-1.813795804977417,0.013612817187095061,0.20703125,0.2,0.01628441,-0.035560257732868195,0.9854427576065063,0.0004092704424510632,-43.49654233455658,1257.0,-2.985236
24576,1946,12,48,752,-0.022167029761476442,0.2119661569595337,0.14416898950003088,0.176025390625,0.2,0.020018067,0.014698192477226257,0.9853299260139465,0.0004092704424510632,-43.49614346027374,1257.0,-2.985236
25088,1946,12,49,768,-0.030505094517138787,0.3483085632324219,0.02114085404900834,0.2813720703125,0.2,0.021195631,-0.023832328617572784,0.9852942228317261,0.0004092704424510632,-43.490198612213135,1257.0,-2.985236
25600,1943,13,50,784,-0.017562089953571558,-0.11014997959136963,0.02489925443660468,0.159423828125,0.2,0.013920048,-0.014566512778401375,0.9864931702613831,0.0004092704424510632,-43.508872628211975,1257.0,-2.9846702
26112,1942,13,51,800,-0.026311303226975724,0.5531740188598633,0.09432465420104563,0.229248046875,0.2,0.023453157,-0.002647779881954193,0.9859333634376526,0.0004092704424510632,-43.53191828727722,1257.0,-2.9846702
26624,1942,13,52,816,-0.023338604500168003,-1.7655258178710938,0.0284721523639746,0.1861572265625,0.2,0.015600695,-0.029766516759991646,0.9865834712982178,0.0004092704424510632,-43.5173259973526,1257.0,-2.9829187142857143
27136,1940,13,53,832,-0.017975722963456064,0.10932272672653198,0.11598730110563338,0.121337890625,0.2,0.017162394,0.012703526765108109,0.9865763783454895,0.0004092704424510632,-43.54038918018341,1257.0,-2.9829187142857143
27648,1937,14,54,848,-0.024092861218377948,0.3760996460914612,0.018792667979141697,0.2354736328125,0.2,0.018219845,-0.023339087143540382,0.9869877696037292,0.0004092704424510632,-43.539507031440735,1257.0,-2.9829187142857143
28160,1935,14,55,864,-0.026127367513254285,0.5481239557266235,0.06573466479312629,0.2210693359375,0.2,0.01523754,-0.012874104082584381,0.9851728081703186,0.0004092704424510632,-43.531660199165344,1257.0,-2.982125272727273
28672,1934,14,56,880,-0.028409910868504085,0.6063286662101746,0.0377843439928256,0.254638671875,0.2,0.03696137,-0.024257829412817955,0.9846555590629578,0.0004092704424510632,-43.47770583629608,1257.0,-2.982125272727273
29184,1932,15,57,896,-0.027881901172804646,-1.0260589122772217,0.020723563502542675,0.2291259765625,0.2,0.018880934,-0.04430496320128441,0.9844294786453247,0.0004092704424510632,-43.47009217739105,1257.0,-2.981078
29696,1930,15,58,912,-0.018357712251599878,0.4283788204193115,0.09532469988334924,0.114013671875,0.2,0.01602585,0.002257809042930603,0.9840038418769836,0.0004092704424510632,-43.459417939186096,1257.0,-2.981078
30208,1929,15,59,928,-0.029098879407683853,0.17536407709121704,0.015714072273112833,0.2982177734375,0.2,0.024116594,-0.028461351990699768,0.9848358631134033,0.0004092704424510632,-43.46071469783783,1257.0,-2.9773199583333336
30720,1927,15,60,944,-0.021041889383923262,0.6348550915718079,0.13252358115278184,0.1802978515625,0.2,0.017553657,0.030730564147233963,0.986169159412384,0.0004092704424510632,-43.49916052818298,1257.0,-2.9773199583333336
31232,1927,16,61,960,-0.022289081680355594,-0.39415931701660156,0.01107385742943734,0.205810546875,0.2,0.016479755,-0.027155587449669838,0.9839873909950256,0.0004092704424510632,-43.48910164833069,1257.0,-2.9773199583333336
31744,1926,16,62,976,-0.02373199927387759,-0.020926237106323242,0.005160451517440379,0.2188720703125,0.2,0.016114995,-0.04839470982551575,0.9836083650588989,0.0004092704424510632,-43.42493677139282,1257.0,-2.9742604
32256,1925,16,63,992,-0.012987152265850455,0.04273974895477295,0.2137379547348246,0.0814208984375,0.2,0.012415912,0.013344086706638336,0.9832747578620911,0.0004092704424510632,-43.42885947227478,1257.0,-2.9742604
32768,1924,17,64,1008,-0.027500388358021155,0.05927056074142456,0.01823663999675773,0.2578125,0.2,0.018568028,-0.03404746949672699,0.9816234111785889,0.0004092704424510632,-43.394314885139465,1257.0,-2.982386
33280,1923,17,65,1024,-0.013795866289001424,0.651313066482544,0.18317925999872386,0.1060791015625,0.2,0.011626035,0.0733332633972168,0.981106162071228,0.0004092704424510632,-43.35257923603058,1257.0,-2.982386
33792,1921,17,66,1040,-0.02651310797955375,-0.03693246841430664,0.01656041745445691,0.19970703125,0.2,0.013979858,-0.028113748878240585,0.980333149433136,0.0004092704424510632,-43.33362293243408,1257.0,-2.982386
34304,1920,17,67,1056,-0.02581710202503018,-0.5968893766403198,0.0075875857583014295,0.229736328125,0.2,0.018859612,-0.029371194541454315,0.9793249368667603,0.0004092704424510632,-43.303491950035095,1257.0,-2.975996222222222
34816,1920,18,68,1072,-0.012948213843628764,0.14415740966796875,0.24959721905179322,0.054931640625,0.2,0.010827091,0.019796349108219147,0.979396402835846,0.0004092704424510632,-43.28397083282471,1257.0,-2.975996222222222
35328,1920,18,69,1088,-0.027720446581952274,-1.7179491519927979,0.011267255322309211,0.2763671875,0.2,0.022702526,-0.028786998242139816,0.9811187386512756,0.0004092704424510632,-43.30954146385193,1257.0,-2.973374607142857
35840,1918,18,70,1104,-0.01203814463224262,0.39119744300842285,0.21763860085047781,0.0772705078125,0.2,0.014556311,0.025468310341238976,0.9813913106918335,0.0004092704424510632,-43.3508620262146,1257.0,-2.973374607142857
36352,1918,18,71,1120,-0.029797401213727426,0.21250241994857788,0.030038801953196526,0.261962890625,0.2,0.017279126,-0.027884848415851593,0.9796234369277954,0.0004092704424510632,-43.32862591743469,1257.0,-2.973374607142857
36864,1917,19,72,1136,-0.024620106007205322,-0.28343069553375244,0.025669519149232656,0.229248046875,0.2,0.018561281,-0.024924855679273605,0.9799211621284485,0.0004092704424510632,-43.29204845428467,1257.0,-2.970714275862069
37376,1916,19,73,1152,-0.016515105569851585,0.31367337703704834,0.16503903176635504,0.1351318359375,0.2,0.022989923,0.025854596868157387,0.9800930023193359,0.0004092704424510632,-43.31508135795593,1257.0,-2.970714275862069
37888,1915,19,74,1168,-0.013945510596386157,-1.7148246765136719,0.015907578024780378,0.1171875,0.2,0.01116894,-0.029731545597314835,0.9828739762306213,0.0004092704424510632,-43.34116268157959,1257.0,-2.9702151666666667
38400,1915,20,75,1184,-0.01857443461631192,0.35309118032455444,0.2313957242295146,0.09814453125,0.2,0.01776543,0.01869342476129532,0.9840582013130188,0.0004092704424510632,-43.42385172843933,1257.0,-2.9702151666666667
38912,1914,20,76,1200,-0.02436060339823598,0.3282204270362854,0.027770042594056576,0.2379150390625,0.2,0.017419375,-0.018568452447652817,0.9850665926933289,0.0004092704424510632,-43.445032715797424,1257.0,-2.9702151666666667
39424,1915,20,77,1216,-0.020290234009735286,0.4194467067718506,0.07141465996392071,0.1842041015625,0.2,0.013154737,0.005116377025842667,0.9860162138938904,0.0004092704424510632,-43.47704744338989,1257.0,-2.9716567096774194
39936,1914,20,78,1232,-0.02196336667111609,0.8113318681716919,0.15886437939479947,0.169677734375,0.2,0.017844398,0.0033815093338489532,0.9859622716903687,0.0004092704424510632,-43.49223041534424,1257.0,-2.9716567096774194
40448,1914,21,79,1248,-0.02571672351041343,-1.7222998142242432,0.04865748528391123,0.2294921875,0.2,0.019013824,-0.005217231810092926,0.9873623847961426,0.0004092704424510632,-43.50323748588562,1257.0,-2.96412128125
40960,1913,21,80,1264,-0.015422298631165177,0.1800878643989563,0.2588230187539011,0.0931396484375,0.2,0.013051761,0.009128546342253685,0.9876611828804016,0.0004092704424510632,-43.53973436355591,1257.0,-2.96412128125
41472,1913,21,81,1280,-0.029846322919183876,0.21590769290924072,0.019816882093437016,0.2860107421875,0.2,0.021818658,-0.029761677607893944,0.9886780381202698,0.0004092704424510632,-43.55062472820282,1257.0,-2.96412128125
41984,1913,21,82,1296,-0.01946450037212344,0.47583937644958496,0.02304776874370873,0.2274169921875,0.2,0.014774323,-0.018741343170404434,0.9880476593971252,0.0004092704424510632,-43.574586510658264,1257.0,-2.967490727272727
42496,1912,22,83,1312,-0.020679017790826038,0.21312987804412842,0.07731897541088983,0.3087158203125,0.2,0.0395126,-0.014096815139055252,0.9875874519348145,0.0004092704424510632,-43.54604125022888,1257.0,-2.967490727272727
43008,1911,22,84,1328,-0.02036040239909198,-1.7190680503845215,0.04031981580192223,0.210693359375,0.2,0.01590268,-0.009425926953554153,0.9889420866966248,0.0004092704424510632,-43.56135427951813,1257.0,-2.968285735294118
43520,1910,22,85,1344,-0.02531491994159296,0.43188244104385376,0.18443053821101785,0.173583984375,0.2,0.025304835,0.009252466261386871,0.9894479513168335,0.0004092704424510632,-43.59394824504852,1257.0,-2.968285735294118
44032,1910,23,86,1360,-0.022494439253932796,0.431696355342865,0.02901253692107275,0.260009765625,0.2,0.017487574,-0.010895178653299809,0.9905046224594116,0.0004092704424510632,-43.61186969280243,1257.0,-2.9765534857142857
44544,1910,23,87,1376,-0.014111425203736871,0.7693670988082886,0.32812425028532743,0.11376953125,0.2,0.01695066,0.12741774320602417,0.9904825687408447,0.0004092704424510632,-43.63544964790344,1257.0,-2.9765534857142857
45056,1909,23,88,1392,-0.027744787046685815,-0.3282369375228882,0.016153823322383687,0.2916259765625,0.2,0.0197729,-0.03349917754530907,0.9913055896759033,0.0004092704424510632,-43.63810837268829,1257.0,-2.9765534857142857
45568,1909,23,89,1408,-0.03349845460616052,-0.27349936962127686,0.0062844453350408,0.332763671875,0.2,0.023036946,-0.04886792600154877,0.991348147392273,0.0004092704424510632,-43.65585923194885,1257.0,-2.9756672777777777
46080,1909,24,90,1424,-0.014518013515044004,0.18128418922424316,0.3011143191251904,0.1292724609375,0.2,0.019519763,0.09171909838914871,0.9916180372238159,0.0004092704424510632,-43.656185150146484,1257.0,-2.9756672777777777
46592,1909,24,91,1440,-0.02382654602115508,0.0635690689086914,0.0232705504167825,0.27001953125,0.2,0.018759985,-0.02566726878285408,0.9926660060882568,0.0004092704424510632,-43.67469608783722,1257.0,-2.9674447297297295
47104,1909,24,92,1456,-0.0118264440970961,0.7471542358398438,0.24704497307538986,0.0911865234375,0.2,0.014918,0.07387794554233551,0.9930576086044312,0.0004092704424510632,-43.703343987464905,1257.0,-2.9674447297297295
47616,1908,24,93,1472,-0.022128877404611558,0.10932356119155884,0.022212934389244765,0.253173828125,0.2,0.019042742,-0.012295921333134174,0.992502748966217,0.0004092704424510632,-43.69310510158539,1257.0,-2.9674447297297295
48128,1908,25,94,1488,-0.024747596500674263,-1.070103406906128,0.029763805505353957,0.2523193359375,0.2,0.01900096,-0.01843997836112976,0.9917722344398499,0.0004092704424510632,-43.674103140830994,1257.0,-2.963559789473684
48640,1907,25,95,1504,-0.02664141658169683,0.1571170687675476,0.2872693440876901,0.1741943359375,0.2,0.020384274,0.00265507772564888,0.991392195224762,0.0004092704424510632,-43.647671580314636,1257.0,-2.963559789473684
49152,1907,25,96,1520,-0.022581241326406598,-1.785508155822754,0.010290405640262179,0.2464599609375,0.2,0.016963795,-0.02487199939787388,0.9909119606018066,0.0004092704424510632,-43.63540756702423,1257.0,-2.9685503846153845
49664,1906,26,97,1536,-0.01941524591529742,0.11178386211395264,0.45387829188257456,0.1064453125,0.2,0.016609585,0.04781719297170639,0.9907307624816895,0.0004092704424510632,-43.62419927120209,1257.0,-2.9685503846153845
50176,1906,26,98,1552,-0.018929601297713816,0.003779172897338867,0.015077204268891364,0.2098388671875,0.2,0.015082409,-0.014291291125118732,0.9912387728691101,0.0004092704424510632,-43.623926758766174,1257.0,-2.9685503846153845
50688,1905,26,99,1568,-0.02648245106684044,0.06450802087783813,0.009189233038341627,0.2716064453125,0.2,0.019095656,-0.025244588032364845,0.9914073944091797,0.0004092704424510632,-43.63893461227417,1257.0,-2.96193155
51200,1905,26,100,1584,-0.016359669520170428,0.44886720180511475,0.241693165153265,0.119140625,0.2,0.01907742,0.05877634882926941,0.9915420413017273,0.0004092704424510632,-43.64815652370453,1257.0,-2.96193155
51712,1905,27,101,1600,-0.023000363202299923,-1.2849454879760742,0.045604420360177755,0.204833984375,0.2,0.013932597,-0.015055382624268532,0.9908393621444702,0.0004092704424510632,-43.64240121841431,1257.0,-2.961473682926829
52224,1904,27,102,1616,-0.01443361522979103,0.7800121903419495,0.2651066184043884,0.109130859375,0.2,0.016354438,0.10646923631429672,0.9905101656913757,0.0004092704424510632,-43.622270584106445,1257.0,-2.961473682926829
52736,1904,27,103,1632,-0.03519081132253632,0.4662460684776306,0.08626872976310551,0.349853515625,0.2,0.029649056,0.0038343481719493866,0.989419162273407,0.0004092704424510632,-43.60125207901001,1257.0,-2.961473682926829
53248,1903,27,104,1648,-0.018766508444969077,0.4918653964996338,0.24614808335900307,0.1865234375,0.2,0.017978042,0.09904597699642181,0.9892886877059937,0.0004092704424510632,-43.58289980888367,1257.0,-2.962712095238095
53760,1903,28,105,1664,-0.01728401324362494,0.9166169166564941,0.07560629746876657,0.2266845703125,0.2,0.022393914,0.014596473425626755,0.9895784258842468,0.0004092704424510632,-43.58532524108887,1257.0,-2.962712095238095
54272,1902,28,106,1680,-0.022494594493764453,-2.2278389930725098,0.0402690785122104,0.2122802734375,0.2,0.015370166,-0.01574711501598358,0.9895358085632324,0.0004092704424510632,-43.590248584747314,1257.0,-2.9633320232558136
54784,1902,28,107,1696,-0.01348577145836316,0.4175127148628235,0.1852542315609753,0.1160888671875,0.2,0.014670695,0.011119119822978973,0.989227831363678,0.0004092704424510632,-43.58925974369049,1257.0,-2.9633320232558136
55296,1901,29,108,1712,-0.01905493895174004,0.4049146771430969,0.017802558199036866,0.2242431640625,0.2,0.016727138,-0.024002306163311005,0.989844560623169,0.0004092704424510632,-43.59176480770111,1257.0,-2.9633320232558136
55808,1901,29,109,1728,-0.017307649977738038,0.7380685806274414,0.21504742093384266,0.118408203125,0.2,0.019150563,0.06780663877725601,0.9900141358375549,0.0004092704424510632,-43.61247217655182,1257.0,-2.9579883181818176
56320,1901,29,110,1744,-0.021120358142070472,0.9352508187294006,0.03122401557629928,0.2435302734375,0.2,0.01899178,-0.015117226168513298,0.9893041253089905,0.0004092704424510632,-43.60617220401764,1257.0,-2.9579883181818176
56832,1901,29,111,1760,-0.02736647374695167,-0.9860165119171143,0.0487328318413347,0.2591552734375,0.2,0.019277805,-0.01182466559112072,0.9900047183036804,0.0004092704424510632,-43.59373092651367,1257.0,-2.958955466666666
57344,1900,30,112,1776,-0.011906451763934456,0.7761422395706177,0.24344494007527828,0.0682373046875,0.2,0.013684226,0.023556463420391083,0.9903807044029236,0.0004092704424510632,-43.61488175392151,1257.0,-2.958955466666666
57856,1900,30,113,1792,-0.026473789766896516,0.2774098515510559,0.03264110168674961,0.2779541015625,0.2,0.021954924,-0.02207050286233425,0.9908719658851624,0.0004092704424510632,-43.62825524806976,1257.0,-2.958277934782608
58368,1899,30,114,1808,-0.01260232758068014,0.8204829692840576,0.22524687880650163,0.1439208984375,0.2,0.017629243,0.07259456068277359,0.9902831315994263,0.0004092704424510632,-43.628806591033936,1257.0,-2.958277934782608
58880,1899,30,115,1824,-0.022594215406570584,-0.617134690284729,0.01325896187336184,0.234130859375,0.2,0.016633812,-0.02806991897523403,0.9893389344215393,0.0004092704424510632,-43.59978914260864,1257.0,-2.958277934782608
59392,1899,31,116,1840,-0.026027326617622748,-0.5931292772293091,0.006796326859330293,0.2503662109375,0.2,0.01732403,-0.023163940757513046,0.986696183681488,0.0004092704424510632,-43.5454306602478,1257.0,-2.956503787234042
59904,1898,31,117,1856,-0.011840471110190265,0.22387409210205078,0.39991843793541193,0.0577392578125,0.2,0.012202743,0.03070949576795101,0.9860092401504517,0.0004092704424510632,-43.482009291648865,1257.0,-2.956503787234042
60416,1898,31,118,1872,-0.022149431315483525,-0.708599328994751,0.012641246416023932,0.23486328125,0.2,0.01865398,-0.03650212287902832,0.9871301054954529,0.0004092704424510632,-43.48884642124176,1257.0,-2.954417083333333
60928,1898,32,119,1888,-0.01523932907730341,0.6428312063217163,0.26770365284755826,0.1055908203125,0.2,0.016233783,0.046253666281700134,0.9869489073753357,0.0004092704424510632,-43.51687157154083,1257.0,-2.954417083333333
61440,1898,32,120,1904,-0.0255680707632564,-0.022995710372924805,0.029023956740275025,0.260498046875,0.2,0.018432619,-0.016885098069906235,0.9870311617851257,0.0004092704424510632,-43.50327241420746,1257.0,-2.954417083333333
61952,1897,32,121,1920,-0.022431342396885157,-0.19273853302001953,0.04320414748508483,0.225341796875,0.2,0.01568376,-0.009880172088742256,0.9875396490097046,0.0004092704424510632,-43.513264417648315,1257.0,-2.956269469387755
62464,1897,32,122,1936,-0.012924348411615938,0.4062773585319519,0.29146490851417184,0.1588134765625,0.2,0.011256119,0.01901468075811863,0.9878842830657959,0.0004092704424510632,-43.52488172054291,1257.0,-2.956269469387755
62976,1897,33,123,1952,-0.023223281794344075,-1.3601131439208984,0.012471372407162562,0.2159423828125,0.2,0.013836175,-0.039049092680215836,0.9870036244392395,0.0004092704424510632,-43.51928126811981,1257.0,-2.95033712
63488,1896,33,124,1968,-0.014548808365361765,0.47811001539230347,0.34246363514102995,0.0556640625,0.2,0.011153855,0.0559181347489357,0.986662745475769,0.0004092704424510632,-43.49579131603241,1257.0,-2.95033712
64000,1896,33,125,1984,-0.02622015769884456,0.13278627395629883,0.011170556303113699,0.2764892578125,0.2,0.022981316,-0.039842378348112106,0.9876349568367004,0.0004092704424510632,-43.503178000450134,1257.0,-2.95033712
64512,1896,34,126,2000,-0.027127449531690218,0.33664655685424805,0.02262610907200724,0.26318359375,0.2,0.017795349,-0.02654637023806572,0.9909270405769348,0.0004092704424510632,-43.5632107257843,1257.0,-2.945947666666666
