time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/loss,train/std,train/learning_rate,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
33280,1667,19,65,1024,-0.015355448616901413,0.0005692243576049805,0.32684083096683025,0.200439453125,0.2,0.016953222,0.09781467914581299,0.9733666181564331,0.0004092704424510632,-43.15967237949371,1257.0,-2.9877003076923074
33792,1666,20,66,1040,-0.02432332982425578,-0.07509136199951172,0.011162913171574473,0.2666015625,0.2,0.015831098,-0.02302669920027256,0.973585307598114,0.0004092704424510632,-43.09332013130188,1257.0,-2.9877003076923074
34304,1665,20,67,1056,-0.028695660061202943,-0.0010402202606201172,0.0056974816470756195,0.2723388671875,0.2,0.01878525,-0.0378679521381855,0.9756081700325012,0.0004092704424510632,-43.14019596576691,1257.0,-2.9841278148148147
34816,1664,20,68,1072,-0.02506615806487389,9.500980377197266e-05,0.39804694801568985,0.26611328125,0.2,0.025553435,0.16959206759929657,0.9768250584602356,0.0004092704424510632,-43.19748604297638,1257.0,-2.9841278148148147
35328,1663,21,69,1088,-0.02383880171691999,-0.00563359260559082,0.004129580727749271,0.2686767578125,0.2,0.018516444,-0.03260405361652374,0.978485107421875,0.0004092704424510632,-43.232507944107056,1257.0,-2.9829697142857143
35840,1662,21,70,1104,-0.028389887273078784,8.64267349243164e-05,0.3570579690858722,0.2808837890625,0.2,0.02441261,0.1304658204317093,0.979208767414093,0.0004092704424510632,-43.27473592758179,1257.0,-2.9829697142857143
36352,1661,21,71,1120,-0.022878106581629254,-0.00042724609375,0.011717117595253512,0.2332763671875,0.2,0.015930727,-0.03532819077372551,0.9809659123420715,0.0004092704424510632,-43.30909180641174,1257.0,-2.9829697142857143
36864,1659,22,72,1136,-0.023435365787008777,-4.5180320739746094e-05,0.005328965533408336,0.2335205078125,0.2,0.017729979,-0.03765874728560448,0.9826560616493225,0.0004092704424510632,-43.36080718040466,1257.0,-2.9762307241379307
37376,1658,22,73,1152,-0.030538672173861414,8.356571197509766e-05,0.3942924253642559,0.2735595703125,0.2,0.02206828,0.1738569587469101,0.9809823036193848,0.0004092704424510632,-43.37525928020477,1257.0,-2.9762307241379307
37888,1658,22,74,1168,-0.020193360323901288,-0.17079639434814453,0.003975262079620734,0.1927490234375,0.2,0.014159823,-0.030750805512070656,0.9797156453132629,0.0004092704424510632,-43.31305634975433,1257.0,-2.9697071666666663
38400,1657,23,75,1184,-0.026403030176879838,0.00011837482452392578,0.32667304016649723,0.2681884765625,0.2,0.020185664,0.13593396544456482,0.978110134601593,0.0004092704424510632,-43.270748019218445,1257.0,-2.9697071666666663
38912,1656,23,76,1200,-0.020135995699092746,0.00030744075775146484,0.01203338016057387,0.2657470703125,0.2,0.023953397,-0.029513558372855186,0.9788013696670532,0.0004092704424510632,-43.245173931121826,1257.0,-2.9697071666666663
39424,1656,23,77,1216,-0.023909951298264787,-0.0005413293838500977,0.004836368061660323,0.217041015625,0.2,0.013274943,-0.0265059657394886,0.9792068600654602,0.0004092704424510632,-43.27126121520996,1257.0,-2.9661813548387093
39936,1655,24,78,1232,-0.02585472384816967,0.0007598400115966797,0.3441756768152118,0.2645263671875,0.2,0.024523862,0.092896468937397,0.9790995121002197,0.0004092704424510632,-43.27054297924042,1257.0,-2.9661813548387093
40448,1654,24,79,1248,-0.023568380613141926,-0.4341202974319458,0.004966278291249182,0.2481689453125,0.2,0.017368909,-0.028419286012649536,0.9789370894432068,0.0004092704424510632,-43.26279151439667,1257.0,-2.9665555
40960,1654,24,80,1264,-0.027745632600272074,0.00022941827774047852,0.32291555823758245,0.2425537109375,0.2,0.020925928,0.10879208147525787,0.9786287546157837,0.0004092704424510632,-43.25909388065338,1257.0,-2.9665555
41472,1653,25,81,1280,-0.02282907787594013,0.054222047328948975,0.012219036754686385,0.2515869140625,0.2,0.023850627,-0.029841894283890724,0.978223979473114,0.0004092704424510632,-43.243576407432556,1257.0,-2.9665555
41984,1653,25,82,1296,-0.030248391078202985,9.79304313659668e-05,0.006934885881491937,0.278076171875,0.2,0.020809814,-0.02800755202770233,0.9782584309577942,0.0004092704424510632,-43.232808113098145,1257.0,-2.9599245454545455
42496,1652,25,83,1312,-0.020881566168100107,3.2842159271240234e-05,0.133867304190062,0.2659912109375,0.2,0.032380678,0.06265202909708023,0.9768258333206177,0.0004092704424510632,-43.21808385848999,1257.0,-2.9599245454545455
43008,1652,26,84,1328,-0.02246789295168128,5.632638931274414e-05,0.005263941915472969,0.21630859375,0.2,0.016600812,-0.01281962264329195,0.9758703708648682,0.0004092704424510632,-43.1723929643631,1257.0,-2.9598432352941177
43520,1651,26,85,1344,-0.02513913832081016,3.999471664428711e-05,0.38909489708021283,0.25537109375,0.2,0.021075908,0.14702102541923523,0.9745001792907715,0.0004092704424510632,-43.145912289619446,1257.0,-2.9598432352941177
44032,1651,26,86,1360,-0.02489968918962404,0.00012099742889404297,0.010759702054201625,0.3125,0.2,0.027754359,-0.03419781103730202,0.9750464558601379,0.0004092704424510632,-43.12515032291412,1257.0,-2.955388485714286
44544,1650,26,87,1376,-0.02355214350973256,5.1021575927734375e-05,0.36600175499916077,0.210693359375,0.2,0.018615793,0.13579189777374268,0.9750941395759583,0.0004092704424510632,-43.14505624771118,1257.0,-2.955388485714286
45056,1650,27,88,1392,-0.021415834984509274,7.12275505065918e-05,0.017371618043398485,0.226806640625,0.2,0.021651197,-0.01766686886548996,0.9738391041755676,0.0004092704424510632,-43.12450444698334,1257.0,-2.955388485714286
45568,1649,27,89,1408,-0.016829818225232884,-0.00032961368560791016,0.005280399396724533,0.167236328125,0.2,0.012697365,-0.031171735376119614,0.9712139964103699,0.0004092704424510632,-43.06194615364075,1257.0,-2.9569800277777776
46080,1649,27,90,1424,-0.025472794892266393,0.00014007091522216797,0.41007881239056587,0.2738037109375,0.2,0.021784533,0.1714417189359665,0.9715372920036316,0.0004092704424510632,-43.01130127906799,1257.0,-2.9569800277777776
46592,1649,28,91,1440,-0.024840713231242262,-0.2545175552368164,0.0017939541721716523,0.245849609375,0.2,0.016136523,-0.04020143672823906,0.969559907913208,0.0004092704424510632,-43.00097858905792,1257.0,-2.959826081081081
47104,1648,28,92,1456,-0.02363706540199928,4.2557716369628906e-05,0.37605826929211617,0.2598876953125,0.2,0.018919952,0.18031537532806396,0.9676538109779358,0.0004092704424510632,-42.93202471733093,1257.0,-2.959826081081081
47616,1648,28,93,1472,-0.026180751352512743,-0.007973194122314453,0.0183107552875299,0.2496337890625,0.2,0.01876645,-0.022941885516047478,0.96748948097229,0.0004092704424510632,-42.89022946357727,1257.0,-2.959826081081081
48128,1648,29,94,1488,-0.03169041621731594,2.1696090698242188e-05,0.004734996662591584,0.280029296875,0.2,0.016715696,-0.035781197249889374,0.9663078188896179,0.0004092704424510632,-42.881767988204956,1257.0,-2.961365631578947
48640,1647,29,95,1504,-0.019576553779188544,1.8596649169921875e-05,0.4128154581412673,0.2186279296875,0.2,0.019453526,0.11543851345777512,0.9642413854598999,0.0004092704424510632,-42.8230277299881,1257.0,-2.961365631578947
49152,1647,29,96,1520,-0.01893487731285859,-0.00015282630920410156,0.0054036809742683545,0.171875,0.2,0.0103553785,-0.029890242964029312,0.9637055397033691,0.0004092704424510632,-42.77456891536713,1257.0,-2.9625532051282053
49664,1646,30,97,1536,-0.02666480711195618,1.3172626495361328e-05,0.3570467894896865,0.251953125,0.2,0.022387613,0.14521414041519165,0.9639058113098145,0.0004092704424510632,-42.77023196220398,1257.0,-2.9625532051282053
50176,1646,30,98,1552,-0.021621377673000097,3.713369369506836e-05,0.016368905635317788,0.2178955078125,0.2,0.01597542,-0.01686924695968628,0.9635483026504517,0.0004092704424510632,-42.76284921169281,1257.0,-2.9625532051282053
50688,1645,30,99,1568,-0.022174450976308435,3.5762786865234375e-06,0.005983681840007193,0.1800537109375,0.2,0.014114299,-0.025393711403012276,0.96321040391922,0.0004092704424510632,-42.74583375453949,1257.0,-2.96160285
51200,1643,31,100,1584,-0.02580906717776088,2.384185791015625e-05,0.40277025662362576,0.269775390625,0.2,0.02111357,0.15646284818649292,0.9638679623603821,0.0004092704424510632,-42.744624733924866,1257.0,-2.96160285
51712,1642,31,101,1600,-0.023750665714032948,-9.620189666748047e-05,0.00475942360208137,0.2391357421875,0.2,0.013932068,-0.03154105320572853,0.9661794900894165,0.0004092704424510632,-42.78610122203827,1257.0,-2.957894195121951
52224,1642,31,102,1616,-0.028412827668944374,1.9669532775878906e-05,0.36333613842725754,0.2752685546875,0.2,0.019643612,0.12380858510732651,0.9641091227531433,0.0004092704424510632,-42.81176960468292,1257.0,-2.957894195121951
52736,1642,32,103,1632,-0.025577390450052917,0.00017976760864257812,0.01539002251229249,0.270751953125,0.2,0.023966337,-0.03267800062894821,0.9631001949310303,0.0004092704424510632,-42.737560749053955,1257.0,-2.957894195121951
53248,1641,32,104,1648,-0.023034239799017087,-6.651878356933594e-05,0.004334132412623148,0.222900390625,0.2,0.0152208945,-0.031135831028223038,0.9633470773696899,0.0004092704424510632,-42.727500438690186,1257.0,-2.960865857142857
53760,1641,32,105,1664,-0.02204538391379174,2.777576446533203e-05,0.40210941806435585,0.2271728515625,0.2,0.018379448,0.19423896074295044,0.9648123383522034,0.0004092704424510632,-42.74755156040192,1257.0,-2.960865857142857
54272,1641,33,106,1680,-0.025573918712325394,-0.013477683067321777,0.003874565241858363,0.2767333984375,0.2,0.019378103,-0.040744271129369736,0.9662443399429321,0.0004092704424510632,-42.797646045684814,1257.0,-2.9634683255813954
54784,1641,33,107,1696,-0.025684227497549728,1.621246337890625e-05,0.36929003801196814,0.243896484375,0.2,0.016724383,0.14604803919792175,0.9650307297706604,0.0004092704424510632,-42.806973814964294,1257.0,-2.9634683255813954
55296,1640,33,108,1712,-0.022264442988671362,2.6404857635498047e-05,0.009031371970195323,0.257568359375,0.2,0.021934006,-0.02684606984257698,0.9658966064453125,0.0004092704424510632,-42.78034257888794,1257.0,-2.9634683255813954
55808,1640,34,109,1728,-0.022850196110084653,9.185075759887695e-05,0.00544640701264143,0.204833984375,0.2,0.013136529,-0.03901182487607002,0.9641869068145752,0.0004092704424510632,-42.789356112480164,1257.0,-2.9581564545454544
56320,1640,34,110,1744,-0.022051933032344095,3.2067298889160156e-05,0.18489995738491416,0.31005859375,0.2,0.04597579,0.060246147215366364,0.9637571573257446,0.0004092704424510632,-42.73994863033295,1257.0,-2.9581564545454544
56832,1639,34,111,1760,-0.021269383607432246,-0.00011408329010009766,0.0050066842522937804,0.215576171875,0.2,0.014330811,-0.02434169314801693,0.9637820720672607,0.0004092704424510632,-42.743133306503296,1257.0,-2.9560310222222226
57344,1639,34,112,1776,-0.022436868923250586,0.0001544952392578125,0.40403900295495987,0.2384033203125,0.2,0.01943697,0.1368270218372345,0.9642646312713623,0.0004092704424510632,-42.74908089637756,1257.0,-2.9560310222222226
57856,1639,35,113,1792,-0.02572386377141811,0.025020241737365723,0.010607590593281202,0.2919921875,0.2,0.031355258,-0.03283550962805748,0.9637474417686462,0.0004092704424510632,-42.754668831825256,1257.0,-2.9532403478260876
58368,1639,35,114,1808,-0.024568335531512275,1.1324882507324219e-05,0.40588521771132946,0.25439453125,0.2,0.018367898,0.1920633316040039,0.9638684988021851,0.0004092704424510632,-42.73991644382477,1257.0,-2.9532403478260876
58880,1639,35,115,1824,-0.027865925811056513,1.5914440155029297e-05,0.0181068638630677,0.2869873046875,0.2,0.028153708,-0.033000245690345764,0.9624429941177368,0.0004092704424510632,-42.726226687431335,1257.0,-2.9532403478260876
59392,1638,36,116,1840,-0.022842787875561044,2.676248550415039e-05,0.005109737816383131,0.218017578125,0.2,0.014263606,-0.02438422478735447,0.9598187804222107,0.0004092704424510632,-42.65884506702423,1257.0,-2.9548041702127663
59904,1638,36,117,1856,-0.023708528315182775,1.1682510375976562e-05,0.4387473473325372,0.263671875,0.2,0.022396155,0.19347527623176575,0.9566342830657959,0.0004092704424510632,-42.56487774848938,1257.0,-2.9548041702127663
60416,1638,36,118,1872,-0.029982362553710118,-5.698204040527344e-05,0.002878847019019304,0.2608642578125,0.2,0.016232174,-0.045420072972774506,0.9586098194122314,0.0004092704424510632,-42.528117060661316,1257.0,-2.9524268541666667
60928,1638,37,119,1888,-0.017282852582866326,2.3603439331054688e-05,0.3864080812782049,0.1796875,0.2,0.014307215,0.1508934497833252,0.9595351815223694,0.0004092704424510632,-42.6008425951004,1257.0,-2.9524268541666667
61440,1638,37,120,1904,-0.027445663756225258,-0.0004031658172607422,0.011721869901521131,0.25341796875,0.2,0.018213928,-0.028506191447377205,0.9581266641616821,0.0004092704424510632,-42.58373761177063,1257.0,-2.9524268541666667
61952,1637,37,121,1920,-0.023074792348779738,1.2218952178955078e-05,0.005356625057174824,0.2066650390625,0.2,0.014642177,-0.03221743926405907,0.9581268429756165,0.0004092704424510632,-42.547566056251526,1257.0,-2.951193306122449
62464,1637,38,122,1936,-0.028927542371093296,1.0609626770019531e-05,0.428773227147758,0.2889404296875,0.2,0.026694471,0.15805459022521973,0.9577251672744751,0.0004092704424510632,-42.54146671295166,1257.0,-2.951193306122449
62976,1637,38,123,1952,-0.022403820476029068,7.194280624389648e-05,0.004722383055195678,0.2095947265625,0.2,0.014504035,-0.03158131614327431,0.9591849446296692,0.0004092704424510632,-42.543524742126465,1257.0,-2.95144458
63488,1637,38,124,1968,-0.025847299795714207,1.3053417205810547e-05,0.3739811349660158,0.2503662109375,0.2,0.019529361,0.15743686258792877,0.9588009119033813,0.0004092704424510632,-42.578115701675415,1257.0,-2.95144458
