train/actor_loss,time/episodes,train/n_updates,time/fps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/ent_coef,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/learning_rate
-121.69145202636719,4,4931,23,1.6081862449645996,215,-4.96050225,0.01713406667113304,-180.5305938720703,1258.0,5032,0.0008459126528049375
-125.73458099365234,8,9963,21,6.475686073303223,460,-3.9173575,0.0007842882187105715,-91.3487319946289,1258.0,10064,0.0008459126528049375
-120.20657348632812,12,14995,19,5.651027679443359,770,-3.1878192500000004,0.0007060280768200755,34.92295837402344,1258.0,15096,0.0008459126528049375
-108.12224578857422,16,20027,18,28.29875946044922,1094,-2.79418525,0.0011368079576641321,31.56515121459961,1258.0,20128,0.0008459126528049375
-107.70716857910156,20,25059,15,4.988542079925537,10,-2.5744674,0.0005633954424411058,2.997950553894043,1258.0,25160,0.0008459126528049375
-100.13372039794922,24,30091,15,5.028552055358887,331,-2.3938292083333335,0.0006429154891520739,-26.31830406188965,1258.0,30192,0.0008459126528049375
-94.9283447265625,28,35123,15,2.528212547302246,644,-2.2744364285714287,0.00036356903729029,-13.855348587036133,1258.0,35224,0.0008459126528049375
-96.08241271972656,32,40155,15,2.290304183959961,961,-2.21408984375,0.0005101723945699632,-22.06129264831543,1258.0,40256,0.0008459126528049375
-91.84611511230469,36,45187,15,0.9775924682617188,1277,-2.1478980833333328,0.0005529599147848785,66.05196380615234,1258.0,45288,0.0008459126528049375
-86.98888397216797,40,50219,16,3.3571279048919678,19,-2.0882056249999996,0.00046667587594129145,71.49268341064453,1258.0,50320,0.0008459126528049375
-83.58148193359375,44,55251,20,1.2545130252838135,266,-2.051208159090909,0.0003053443506360054,90.49684143066406,1258.0,55352,0.0008459126528049375
-79.33903503417969,48,60283,20,2.0929815769195557,513,-2.0004222083333336,0.0009305689600296319,-62.941795349121094,1258.0,60384,0.0008459126528049375
-75.1473159790039,52,65315,20,1.7372825145721436,764,-1.9857468653846153,0.0007308617350645363,-54.03984832763672,1258.0,65416,0.0008459126528049375
-63.28750228881836,56,70347,20,7.001091957092285,1005,-1.9635551071428574,0.0012948064832016826,-9.852974891662598,1258.0,70448,0.0008459126528049375
-56.775535583496094,60,75379,17,5.3091535568237305,27,-1.9213791833333336,0.0010462128557264805,-14.906171798706055,1258.0,75480,0.0008459126528049375
-49.610679626464844,64,80411,18,4.7113728523254395,301,-1.8992847343750001,0.0009145068470388651,4.643260955810547,1258.0,80512,0.0008459126528049375
-43.065250396728516,68,85443,18,4.827352523803711,569,-1.8903090147058828,0.0009193083387799561,-6.080755710601807,1258.0,85544,0.0008459126528049375
-38.403228759765625,72,90475,17,14.073219299316406,865,-1.868994527777778,0.0006408391054719687,7.835202217102051,1258.0,90576,0.0008459126528049375
-30.488998413085938,76,95507,17,7.900214195251465,1156,-1.8448942105263157,0.0011047155130654573,-15.01675033569336,1258.0,95608,0.0008459126528049375
